ID;Geslacht;Leeftijd;Operaties;Perioden;AantalOperaties_1;AantalOperatiesPer10000Inwoners_2;AantalOperaties_3;AantalOperatiesPer10000Inwoners_4;AantalOperaties_5;AantalOperatiesPer10000Inwoners_6
9288;Mannen;80 jaar of ouder;41;2003;;;;;;
9289;Mannen;80 jaar of ouder;41;2004;;;;;;
9290;Mannen;80 jaar of ouder;41;2005;;;;;;
9291;Mannen;80 jaar of ouder;41;2006;;;;;;
9292;Mannen;80 jaar of ouder;41;2007;;;;;;
9293;Mannen;80 jaar of ouder;41;2008;;;;;;
9294;Mannen;80 jaar of ouder;41;2009;;;;;;
9295;Mannen;80 jaar of ouder;41;2010;;;;;;
9296;Mannen;80 jaar of ouder;42;1995;;;;;;
9297;Mannen;80 jaar of ouder;42;1996;;;;;;
9298;Mannen;80 jaar of ouder;42;1997;;;;;;
9299;Mannen;80 jaar of ouder;42;1998;;;;;;
9300;Mannen;80 jaar of ouder;42;1999;;;;;;
9301;Mannen;80 jaar of ouder;42;2000;;;;;;
9302;Mannen;80 jaar of ouder;42;2001;;;;;;
9303;Mannen;80 jaar of ouder;42;2002;;;;;;
9304;Mannen;80 jaar of ouder;42;2003;;;;;;
9305;Mannen;80 jaar of ouder;42;2004;;;;;;
9306;Mannen;80 jaar of ouder;42;2005;;;;;;
9307;Mannen;80 jaar of ouder;42;2006;;;;;;
9308;Mannen;80 jaar of ouder;42;2007;;;;;;
9309;Mannen;80 jaar of ouder;42;2008;;;;;;
9310;Mannen;80 jaar of ouder;42;2009;;;;;;
9311;Mannen;80 jaar of ouder;42;2010;;;;;;
9312;Mannen;80 jaar of ouder;43;1995;;;;;;
9313;Mannen;80 jaar of ouder;43;1996;;;;;;
9314;Mannen;80 jaar of ouder;43;1997;;;;;;
9315;Mannen;80 jaar of ouder;43;1998;;;;;;
9316;Mannen;80 jaar of ouder;43;1999;;;;;;
9317;Mannen;80 jaar of ouder;43;2000;15.0;1.0;15.0;1.0;;
9318;Mannen;80 jaar of ouder;43;2001;;;;;;
9319;Mannen;80 jaar of ouder;43;2002;;;;;;
9320;Mannen;80 jaar of ouder;43;2003;;;;;;
9321;Mannen;80 jaar of ouder;43;2004;10.0;0.6;10.0;0.6;;
9322;Mannen;80 jaar of ouder;43;2005;15.0;0.8;15.0;0.8;;
9323;Mannen;80 jaar of ouder;43;2006;14.0;0.7;14.0;0.7;;
9324;Mannen;80 jaar of ouder;43;2007;15.0;0.8;15.0;0.8;;
9325;Mannen;80 jaar of ouder;43;2008;10.0;0.5;10.0;0.5;;
9326;Mannen;80 jaar of ouder;43;2009;18.0;0.8;18.0;0.8;;
9327;Mannen;80 jaar of ouder;43;2010;15.0;0.7;15.0;0.7;;
9328;Mannen;80 jaar of ouder;44;1995;;;;;;
9329;Mannen;80 jaar of ouder;44;1996;;;;;;
9330;Mannen;80 jaar of ouder;44;1997;;;;;;
9331;Mannen;80 jaar of ouder;44;1998;;;;;;
9332;Mannen;80 jaar of ouder;44;1999;;;;;;
9333;Mannen;80 jaar of ouder;44;2000;;;;;;
9334;Mannen;80 jaar of ouder;44;2001;;;;;;
9335;Mannen;80 jaar of ouder;44;2002;;;;;;
9336;Mannen;80 jaar of ouder;44;2003;;;;;;
9337;Mannen;80 jaar of ouder;44;2004;;;;;;
9338;Mannen;80 jaar of ouder;44;2005;;;;;;
9339;Mannen;80 jaar of ouder;44;2006;;;;;;
9340;Mannen;80 jaar of ouder;44;2007;;;;;;
9341;Mannen;80 jaar of ouder;44;2008;;;;;;
9342;Mannen;80 jaar of ouder;44;2009;;;;;;
9343;Mannen;80 jaar of ouder;44;2010;;;;;;
9344;Mannen;80 jaar of ouder;45;1995;26.0;1.8;24.0;1.7;;
9345;Mannen;80 jaar of ouder;45;1996;23.0;1.6;18.0;1.2;;
9346;Mannen;80 jaar of ouder;45;1997;26.0;1.8;22.0;1.5;;
9347;Mannen;80 jaar of ouder;45;1998;24.0;1.6;21.0;1.4;;
9348;Mannen;80 jaar of ouder;45;1999;17.0;1.1;15.0;1.0;;
9349;Mannen;80 jaar of ouder;45;2000;25.0;1.6;19.0;1.2;;
9350;Mannen;80 jaar of ouder;45;2001;27.0;1.7;21.0;1.3;;
9351;Mannen;80 jaar of ouder;45;2002;35.0;2.1;21.0;1.3;14.0;0.8
9352;Mannen;80 jaar of ouder;45;2003;45.0;2.6;27.0;1.6;18.0;1.0
9353;Mannen;80 jaar of ouder;45;2004;56.0;3.1;31.0;1.7;25.0;1.4
9354;Mannen;80 jaar of ouder;45;2005;37.0;2.0;18.0;1.0;19.0;1.0
9355;Mannen;80 jaar of ouder;45;2006;56.0;2.9;23.0;1.2;33.0;1.7
9356;Mannen;80 jaar of ouder;45;2007;64.0;3.2;20.0;1.0;44.0;2.2
9357;Mannen;80 jaar of ouder;45;2008;101.0;4.9;38.0;1.8;63.0;3.1
9358;Mannen;80 jaar of ouder;45;2009;68.0;3.2;17.0;0.8;51.0;2.4
9359;Mannen;80 jaar of ouder;45;2010;86.0;3.9;11.0;0.5;75.0;3.4
9360;Mannen;Gestandaardiseerd totaal;1;1995;487986.0;619.3;303853.0;385.6;184133.0;233.7
9361;Mannen;Gestandaardiseerd totaal;1;1996;485711.0;616.5;292678.0;371.5;193033.0;245.0
9362;Mannen;Gestandaardiseerd totaal;1;1997;475694.0;603.7;280352.0;355.8;195342.0;247.9
9363;Mannen;Gestandaardiseerd totaal;1;1998;470557.0;597.2;264580.0;335.8;205977.0;261.4
9364;Mannen;Gestandaardiseerd totaal;1;1999;463162.0;587.8;253744.0;322.0;209419.0;265.8
9365;Mannen;Gestandaardiseerd totaal;1;2000;453492.0;575.6;241573.0;306.6;211919.0;269.0
9366;Mannen;Gestandaardiseerd totaal;1;2001;460121.0;584.0;236025.0;299.6;224096.0;284.4
9367;Mannen;Gestandaardiseerd totaal;1;2002;476871.0;605.2;238183.0;302.3;238688.0;302.9
9368;Mannen;Gestandaardiseerd totaal;1;2003;494015.0;627.0;241192.0;306.1;252823.0;320.9
9369;Mannen;Gestandaardiseerd totaal;1;2004;513369.0;651.6;248437.0;315.3;264931.0;336.2
9370;Mannen;Gestandaardiseerd totaal;1;2005;511796.0;649.6;242820.0;308.2;268976.0;341.4
9371;Mannen;Gestandaardiseerd totaal;1;2006;517786.0;657.2;241700.0;306.8;276087.0;350.4
9372;Mannen;Gestandaardiseerd totaal;1;2007;523273.0;664.1;240219.0;304.9;283054.0;359.2
9373;Mannen;Gestandaardiseerd totaal;1;2008;534797.0;678.8;239663.0;304.2;295134.0;374.6
9374;Mannen;Gestandaardiseerd totaal;1;2009;540327.0;685.8;240009.0;304.6;300318.0;381.2
9375;Mannen;Gestandaardiseerd totaal;1;2010;547653.0;695.1;240343.0;305.0;307310.0;390.0
9376;Mannen;Gestandaardiseerd totaal;2;1995;5427.0;6.9;5427.0;6.9;;
9377;Mannen;Gestandaardiseerd totaal;2;1996;5741.0;7.3;5741.0;7.3;;
9378;Mannen;Gestandaardiseerd totaal;2;1997;5708.0;7.2;5708.0;7.2;;
9379;Mannen;Gestandaardiseerd totaal;2;1998;5593.0;7.1;5593.0;7.1;;
9380;Mannen;Gestandaardiseerd totaal;2;1999;5593.0;7.1;5593.0;7.1;;
9381;Mannen;Gestandaardiseerd totaal;2;2000;5605.0;7.1;5605.0;7.1;;
9382;Mannen;Gestandaardiseerd totaal;2;2001;5617.0;7.1;5617.0;7.1;;
9383;Mannen;Gestandaardiseerd totaal;2;2002;5574.0;7.1;5574.0;7.1;;
9384;Mannen;Gestandaardiseerd totaal;2;2003;5722.0;7.3;5722.0;7.3;;
9385;Mannen;Gestandaardiseerd totaal;2;2004;5866.0;7.4;5866.0;7.4;;
9386;Mannen;Gestandaardiseerd totaal;2;2005;5842.0;7.4;5842.0;7.4;;
9387;Mannen;Gestandaardiseerd totaal;2;2006;5785.0;7.3;5785.0;7.3;;
9388;Mannen;Gestandaardiseerd totaal;2;2007;5949.0;7.5;5949.0;7.5;;
9389;Mannen;Gestandaardiseerd totaal;2;2008;5912.0;7.5;5912.0;7.5;;
9390;Mannen;Gestandaardiseerd totaal;2;2009;5582.0;7.1;5582.0;7.1;;
9391;Mannen;Gestandaardiseerd totaal;2;2010;5678.0;7.2;5678.0;7.2;;
9392;Mannen;Gestandaardiseerd totaal;3;1995;17.0;0.0;17.0;0.0;;
9393;Mannen;Gestandaardiseerd totaal;3;1996;17.0;0.0;17.0;0.0;;
9394;Mannen;Gestandaardiseerd totaal;3;1997;13.0;0.0;13.0;0.0;;
9395;Mannen;Gestandaardiseerd totaal;3;1998;19.0;0.0;19.0;0.0;;
9396;Mannen;Gestandaardiseerd totaal;3;1999;34.0;0.0;34.0;0.0;;
9397;Mannen;Gestandaardiseerd totaal;3;2000;31.0;0.0;31.0;0.0;;
9398;Mannen;Gestandaardiseerd totaal;3;2001;31.0;0.0;31.0;0.0;;
9399;Mannen;Gestandaardiseerd totaal;3;2002;41.0;0.1;41.0;0.1;;
9400;Mannen;Gestandaardiseerd totaal;3;2003;84.0;0.1;84.0;0.1;;
9401;Mannen;Gestandaardiseerd totaal;3;2004;155.0;0.2;155.0;0.2;;
9402;Mannen;Gestandaardiseerd totaal;3;2005;335.0;0.4;335.0;0.4;;
9403;Mannen;Gestandaardiseerd totaal;3;2006;444.0;0.6;444.0;0.6;;
9404;Mannen;Gestandaardiseerd totaal;3;2007;517.0;0.7;517.0;0.7;;
9405;Mannen;Gestandaardiseerd totaal;3;2008;571.0;0.7;571.0;0.7;;
9406;Mannen;Gestandaardiseerd totaal;3;2009;772.0;1.0;772.0;1.0;;
9407;Mannen;Gestandaardiseerd totaal;3;2010;973.0;1.2;973.0;1.2;;
9408;Mannen;Gestandaardiseerd totaal;4;1995;5410.0;6.9;5410.0;6.9;;
9409;Mannen;Gestandaardiseerd totaal;4;1996;5724.0;7.3;5724.0;7.3;;
9410;Mannen;Gestandaardiseerd totaal;4;1997;5695.0;7.2;5695.0;7.2;;
9411;Mannen;Gestandaardiseerd totaal;4;1998;5574.0;7.1;5574.0;7.1;;
9412;Mannen;Gestandaardiseerd totaal;4;1999;5559.0;7.1;5559.0;7.1;;
9413;Mannen;Gestandaardiseerd totaal;4;2000;5574.0;7.1;5574.0;7.1;;
9414;Mannen;Gestandaardiseerd totaal;4;2001;5585.0;7.1;5585.0;7.1;;
9415;Mannen;Gestandaardiseerd totaal;4;2002;5533.0;7.0;5533.0;7.0;;
9416;Mannen;Gestandaardiseerd totaal;4;2003;5638.0;7.2;5638.0;7.2;;
9417;Mannen;Gestandaardiseerd totaal;4;2004;5711.0;7.2;5711.0;7.2;;
9418;Mannen;Gestandaardiseerd totaal;4;2005;5507.0;7.0;5507.0;7.0;;
9419;Mannen;Gestandaardiseerd totaal;4;2006;5341.0;6.8;5341.0;6.8;;
9420;Mannen;Gestandaardiseerd totaal;4;2007;5432.0;6.9;5432.0;6.9;;
9421;Mannen;Gestandaardiseerd totaal;4;2008;5341.0;6.8;5341.0;6.8;;
9422;Mannen;Gestandaardiseerd totaal;4;2009;4811.0;6.1;4811.0;6.1;;
9423;Mannen;Gestandaardiseerd totaal;4;2010;4705.0;6.0;4705.0;6.0;;
9424;Mannen;Gestandaardiseerd totaal;5;1995;7064.0;9.0;7058.0;9.0;;
9425;Mannen;Gestandaardiseerd totaal;5;1996;7152.0;9.1;7150.0;9.1;;
9426;Mannen;Gestandaardiseerd totaal;5;1997;7323.0;9.3;7323.0;9.3;;
9427;Mannen;Gestandaardiseerd totaal;5;1998;7378.0;9.4;7374.0;9.4;;
9428;Mannen;Gestandaardiseerd totaal;5;1999;7475.0;9.5;7475.0;9.5;;
9429;Mannen;Gestandaardiseerd totaal;5;2000;7575.0;9.6;7571.0;9.6;;
9430;Mannen;Gestandaardiseerd totaal;5;2001;7750.0;9.8;7747.0;9.8;;
9431;Mannen;Gestandaardiseerd totaal;5;2002;7626.0;9.7;7622.0;9.7;;
9432;Mannen;Gestandaardiseerd totaal;5;2003;7574.0;9.6;7569.0;9.6;;
9433;Mannen;Gestandaardiseerd totaal;5;2004;7777.0;9.9;7772.0;9.9;;
9434;Mannen;Gestandaardiseerd totaal;5;2005;7871.0;10.0;7867.0;10.0;;
9435;Mannen;Gestandaardiseerd totaal;5;2006;7986.0;10.1;7980.0;10.1;;
9436;Mannen;Gestandaardiseerd totaal;5;2007;7772.0;9.9;7767.0;9.9;;
9437;Mannen;Gestandaardiseerd totaal;5;2008;8071.0;10.2;8064.0;10.2;;
9438;Mannen;Gestandaardiseerd totaal;5;2009;8416.0;10.7;8407.0;10.7;;
9439;Mannen;Gestandaardiseerd totaal;5;2010;8175.0;10.4;8159.0;10.4;15.0;0.0
9440;Mannen;Gestandaardiseerd totaal;6;1995;216.0;0.3;210.0;0.3;;
9441;Mannen;Gestandaardiseerd totaal;6;1996;202.0;0.3;199.0;0.3;;
9442;Mannen;Gestandaardiseerd totaal;6;1997;186.0;0.2;186.0;0.2;;
9443;Mannen;Gestandaardiseerd totaal;6;1998;219.0;0.3;215.0;0.3;;
9444;Mannen;Gestandaardiseerd totaal;6;1999;245.0;0.3;245.0;0.3;;
9445;Mannen;Gestandaardiseerd totaal;6;2000;275.0;0.3;271.0;0.3;;
9446;Mannen;Gestandaardiseerd totaal;6;2001;310.0;0.4;307.0;0.4;;
9447;Mannen;Gestandaardiseerd totaal;6;2002;440.0;0.6;436.0;0.6;;
9448;Mannen;Gestandaardiseerd totaal;6;2003;607.0;0.8;602.0;0.8;;
9449;Mannen;Gestandaardiseerd totaal;6;2004;818.0;1.0;813.0;1.0;;
9450;Mannen;Gestandaardiseerd totaal;6;2005;1050.0;1.3;1046.0;1.3;;
9451;Mannen;Gestandaardiseerd totaal;6;2006;1497.0;1.9;1492.0;1.9;;
9452;Mannen;Gestandaardiseerd totaal;6;2007;1902.0;2.4;1897.0;2.4;;
9453;Mannen;Gestandaardiseerd totaal;6;2008;2412.0;3.1;2407.0;3.1;;
9454;Mannen;Gestandaardiseerd totaal;6;2009;2955.0;3.8;2949.0;3.7;;
9455;Mannen;Gestandaardiseerd totaal;6;2010;3406.0;4.3;3394.0;4.3;13.0;0.0
9456;Mannen;Gestandaardiseerd totaal;7;1995;6848.0;8.7;6848.0;8.7;;
9457;Mannen;Gestandaardiseerd totaal;7;1996;6950.0;8.8;6951.0;8.8;;
9458;Mannen;Gestandaardiseerd totaal;7;1997;7137.0;9.1;7137.0;9.1;;
9459;Mannen;Gestandaardiseerd totaal;7;1998;7159.0;9.1;7159.0;9.1;;
9460;Mannen;Gestandaardiseerd totaal;7;1999;7230.0;9.2;7230.0;9.2;;
9461;Mannen;Gestandaardiseerd totaal;7;2000;7300.0;9.3;7300.0;9.3;;
9462;Mannen;Gestandaardiseerd totaal;7;2001;7440.0;9.4;7440.0;9.4;;
9463;Mannen;Gestandaardiseerd totaal;7;2002;7186.0;9.1;7186.0;9.1;;
9464;Mannen;Gestandaardiseerd totaal;7;2003;6968.0;8.8;6968.0;8.8;;
9465;Mannen;Gestandaardiseerd totaal;7;2004;6959.0;8.8;6959.0;8.8;;
9466;Mannen;Gestandaardiseerd totaal;7;2005;6821.0;8.7;6820.0;8.7;;
9467;Mannen;Gestandaardiseerd totaal;7;2006;6489.0;8.2;6489.0;8.2;;
9468;Mannen;Gestandaardiseerd totaal;7;2007;5870.0;7.5;5870.0;7.5;;
9469;Mannen;Gestandaardiseerd totaal;7;2008;5659.0;7.2;5657.0;7.2;;
9470;Mannen;Gestandaardiseerd totaal;7;2009;5461.0;6.9;5458.0;6.9;;
9471;Mannen;Gestandaardiseerd totaal;7;2010;4768.0;6.1;4768.0;6.1;;
9472;Mannen;Gestandaardiseerd totaal;8;1995;5253.0;6.7;5253.0;6.7;;
9473;Mannen;Gestandaardiseerd totaal;8;1996;5225.0;6.6;5219.0;6.6;;
9474;Mannen;Gestandaardiseerd totaal;8;1997;5189.0;6.6;5173.0;6.6;16.0;0.0
9475;Mannen;Gestandaardiseerd totaal;8;1998;5023.0;6.4;5001.0;6.3;22.0;0.0
9476;Mannen;Gestandaardiseerd totaal;8;1999;4906.0;6.2;4862.0;6.2;45.0;0.1
9477;Mannen;Gestandaardiseerd totaal;8;2000;4931.0;6.3;4878.0;6.2;53.0;0.1
9478;Mannen;Gestandaardiseerd totaal;8;2001;4911.0;6.2;4837.0;6.1;74.0;0.1
9479;Mannen;Gestandaardiseerd totaal;8;2002;5234.0;6.6;5152.0;6.5;82.0;0.1
9480;Mannen;Gestandaardiseerd totaal;8;2003;5529.0;7.0;5421.0;6.9;108.0;0.1
9481;Mannen;Gestandaardiseerd totaal;8;2004;5983.0;7.6;5860.0;7.4;123.0;0.2
9482;Mannen;Gestandaardiseerd totaal;8;2005;6182.0;7.8;6005.0;7.6;178.0;0.2
9483;Mannen;Gestandaardiseerd totaal;8;2006;6340.0;8.0;6150.0;7.8;191.0;0.2
9484;Mannen;Gestandaardiseerd totaal;8;2007;6673.0;8.5;6474.0;8.2;200.0;0.3
9485;Mannen;Gestandaardiseerd totaal;8;2008;6636.0;8.4;6388.0;8.1;248.0;0.3
9486;Mannen;Gestandaardiseerd totaal;8;2009;6682.0;8.5;6374.0;8.1;308.0;0.4
9487;Mannen;Gestandaardiseerd totaal;8;2010;6784.0;8.6;6436.0;8.2;348.0;0.4
9488;Mannen;Gestandaardiseerd totaal;9;1995;2729.0;3.5;2729.0;3.5;;
9489;Mannen;Gestandaardiseerd totaal;9;1996;2793.0;3.5;2787.0;3.5;;
9490;Mannen;Gestandaardiseerd totaal;9;1997;2855.0;3.6;2839.0;3.6;16.0;0.0
9491;Mannen;Gestandaardiseerd totaal;9;1998;2895.0;3.7;2873.0;3.6;22.0;0.0
9492;Mannen;Gestandaardiseerd totaal;9;1999;2980.0;3.8;2935.0;3.7;45.0;0.1
9493;Mannen;Gestandaardiseerd totaal;9;2000;3121.0;4.0;3068.0;3.9;53.0;0.1
9494;Mannen;Gestandaardiseerd totaal;9;2001;3174.0;4.0;3100.0;3.9;74.0;0.1
9495;Mannen;Gestandaardiseerd totaal;9;2002;3480.0;4.4;3398.0;4.3;82.0;0.1
9496;Mannen;Gestandaardiseerd totaal;9;2003;3865.0;4.9;3757.0;4.8;108.0;0.1
9497;Mannen;Gestandaardiseerd totaal;9;2004;4327.0;5.5;4204.0;5.3;123.0;0.2
9498;Mannen;Gestandaardiseerd totaal;9;2005;4618.0;5.9;4441.0;5.6;178.0;0.2
9499;Mannen;Gestandaardiseerd totaal;9;2006;4940.0;6.3;4749.0;6.0;191.0;0.2
9500;Mannen;Gestandaardiseerd totaal;9;2007;5309.0;6.7;5109.0;6.5;200.0;0.3
9501;Mannen;Gestandaardiseerd totaal;9;2008;5363.0;6.8;5117.0;6.5;246.0;0.3
9502;Mannen;Gestandaardiseerd totaal;9;2009;5566.0;7.1;5259.0;6.7;307.0;0.4
9503;Mannen;Gestandaardiseerd totaal;9;2010;5803.0;7.4;5455.0;6.9;348.0;0.4
9504;Mannen;Gestandaardiseerd totaal;10;1995;2525.0;3.2;2525.0;3.2;;
9505;Mannen;Gestandaardiseerd totaal;10;1996;2432.0;3.1;2432.0;3.1;;
9506;Mannen;Gestandaardiseerd totaal;10;1997;2334.0;3.0;2334.0;3.0;;
9507;Mannen;Gestandaardiseerd totaal;10;1998;2128.0;2.7;2128.0;2.7;;
9508;Mannen;Gestandaardiseerd totaal;10;1999;1926.0;2.4;1926.0;2.4;;
9509;Mannen;Gestandaardiseerd totaal;10;2000;1810.0;2.3;1810.0;2.3;;
9510;Mannen;Gestandaardiseerd totaal;10;2001;1737.0;2.2;1737.0;2.2;;
9511;Mannen;Gestandaardiseerd totaal;10;2002;1754.0;2.2;1754.0;2.2;;
9512;Mannen;Gestandaardiseerd totaal;10;2003;1664.0;2.1;1664.0;2.1;;
9513;Mannen;Gestandaardiseerd totaal;10;2004;1656.0;2.1;1656.0;2.1;;
9514;Mannen;Gestandaardiseerd totaal;10;2005;1564.0;2.0;1564.0;2.0;;
9515;Mannen;Gestandaardiseerd totaal;10;2006;1401.0;1.8;1401.0;1.8;;
9516;Mannen;Gestandaardiseerd totaal;10;2007;1364.0;1.7;1364.0;1.7;;
9517;Mannen;Gestandaardiseerd totaal;10;2008;1272.0;1.6;1271.0;1.6;;
9518;Mannen;Gestandaardiseerd totaal;10;2009;1116.0;1.4;1115.0;1.4;;
9519;Mannen;Gestandaardiseerd totaal;10;2010;981.0;1.2;981.0;1.2;;
9520;Mannen;Gestandaardiseerd totaal;11;1995;27510.0;34.9;22624.0;28.7;4886.0;6.2
9521;Mannen;Gestandaardiseerd totaal;11;1996;26527.0;33.7;21355.0;27.1;5172.0;6.6
9522;Mannen;Gestandaardiseerd totaal;11;1997;26613.0;33.8;20807.0;26.4;5806.0;7.4
9523;Mannen;Gestandaardiseerd totaal;11;1998;25915.0;32.9;19675.0;25.0;6240.0;7.9
9524;Mannen;Gestandaardiseerd totaal;11;1999;25257.0;32.1;18377.0;23.3;6880.0;8.7
9525;Mannen;Gestandaardiseerd totaal;11;2000;24535.0;31.1;16832.0;21.4;7703.0;9.8
9526;Mannen;Gestandaardiseerd totaal;11;2001;24144.0;30.6;15667.0;19.9;8477.0;10.8
9527;Mannen;Gestandaardiseerd totaal;11;2002;24791.0;31.5;15372.0;19.5;9419.0;12.0
9528;Mannen;Gestandaardiseerd totaal;11;2003;24923.0;31.6;14989.0;19.0;9934.0;12.6
9529;Mannen;Gestandaardiseerd totaal;11;2004;24982.0;31.7;14135.0;17.9;10847.0;13.8
9530;Mannen;Gestandaardiseerd totaal;11;2005;24629.0;31.3;11815.0;15.0;12814.0;16.3
9531;Mannen;Gestandaardiseerd totaal;11;2006;24118.0;30.6;9895.0;12.6;14222.0;18.1
9532;Mannen;Gestandaardiseerd totaal;11;2007;24047.0;30.5;8373.0;10.6;15674.0;19.9
9533;Mannen;Gestandaardiseerd totaal;11;2008;22862.0;29.0;7459.0;9.5;15403.0;19.5
9534;Mannen;Gestandaardiseerd totaal;11;2009;22392.0;28.4;6682.0;8.5;15710.0;19.9
9535;Mannen;Gestandaardiseerd totaal;11;2010;22234.0;28.2;5909.0;7.5;16325.0;20.7
9536;Mannen;Gestandaardiseerd totaal;12;1995;;;;;;
9537;Mannen;Gestandaardiseerd totaal;12;1996;;;;;;
9538;Mannen;Gestandaardiseerd totaal;12;1997;;;;;;
9539;Mannen;Gestandaardiseerd totaal;12;1998;;;;;;
9540;Mannen;Gestandaardiseerd totaal;12;1999;;;;;;
9541;Mannen;Gestandaardiseerd totaal;12;2000;;;;;;
9542;Mannen;Gestandaardiseerd totaal;12;2001;1105.0;1.4;715.0;0.9;390.0;0.5
9543;Mannen;Gestandaardiseerd totaal;12;2002;1088.0;1.4;691.0;0.9;397.0;0.5
9544;Mannen;Gestandaardiseerd totaal;12;2003;978.0;1.2;608.0;0.8;371.0;0.5
9545;Mannen;Gestandaardiseerd totaal;12;2004;885.0;1.1;508.0;0.6;377.0;0.5
9546;Mannen;Gestandaardiseerd totaal;12;2005;3242.0;4.1;1331.0;1.7;1911.0;2.4
9547;Mannen;Gestandaardiseerd totaal;12;2006;3991.0;5.1;1339.0;1.7;2652.0;3.4
9548;Mannen;Gestandaardiseerd totaal;12;2007;4336.0;5.5;1189.0;1.5;3148.0;4.0
9549;Mannen;Gestandaardiseerd totaal;12;2008;4381.0;5.6;1098.0;1.4;3283.0;4.2
9550;Mannen;Gestandaardiseerd totaal;12;2009;4727.0;6.0;1084.0;1.4;3643.0;4.6
9551;Mannen;Gestandaardiseerd totaal;12;2010;5331.0;6.8;1110.0;1.4;4221.0;5.4
9552;Mannen;Gestandaardiseerd totaal;13;1995;27510.0;34.9;22624.0;28.7;4886.0;6.2
9553;Mannen;Gestandaardiseerd totaal;13;1996;26527.0;33.7;21355.0;27.1;5172.0;6.6
9554;Mannen;Gestandaardiseerd totaal;13;1997;26613.0;33.8;20807.0;26.4;5806.0;7.4
9555;Mannen;Gestandaardiseerd totaal;13;1998;25915.0;32.9;19675.0;25.0;6240.0;7.9
9556;Mannen;Gestandaardiseerd totaal;13;1999;25257.0;32.1;18377.0;23.3;6880.0;8.7
9557;Mannen;Gestandaardiseerd totaal;13;2000;24535.0;31.1;16832.0;21.4;7703.0;9.8
9558;Mannen;Gestandaardiseerd totaal;13;2001;23039.0;29.2;14952.0;19.0;8087.0;10.3
9559;Mannen;Gestandaardiseerd totaal;13;2002;23703.0;30.1;14681.0;18.6;9023.0;11.5
9560;Mannen;Gestandaardiseerd totaal;13;2003;23944.0;30.4;14381.0;18.3;9563.0;12.1
9561;Mannen;Gestandaardiseerd totaal;13;2004;24097.0;30.6;13627.0;17.3;10470.0;13.3
9562;Mannen;Gestandaardiseerd totaal;13;2005;21387.0;27.1;10483.0;13.3;10903.0;13.8
9563;Mannen;Gestandaardiseerd totaal;13;2006;20127.0;25.5;8556.0;10.9;11570.0;14.7
9564;Mannen;Gestandaardiseerd totaal;13;2007;19711.0;25.0;7184.0;9.1;12527.0;15.9
9565;Mannen;Gestandaardiseerd totaal;13;2008;18481.0;23.5;6361.0;8.1;12120.0;15.4
9566;Mannen;Gestandaardiseerd totaal;13;2009;17665.0;22.4;5598.0;7.1;12067.0;15.3
9567;Mannen;Gestandaardiseerd totaal;13;2010;16903.0;21.5;4799.0;6.1;12104.0;15.4
9568;Mannen;Gestandaardiseerd totaal;14;1995;17386.0;22.1;17363.0;22.0;23.0;0.0
9569;Mannen;Gestandaardiseerd totaal;14;1996;15014.0;19.1;15003.0;19.0;12.0;0.0
9570;Mannen;Gestandaardiseerd totaal;14;1997;13233.0;16.8;13217.0;16.8;16.0;0.0
9571;Mannen;Gestandaardiseerd totaal;14;1998;12058.0;15.3;12037.0;15.3;21.0;0.0
9572;Mannen;Gestandaardiseerd totaal;14;1999;11762.0;14.9;11689.0;14.8;73.0;0.1
9573;Mannen;Gestandaardiseerd totaal;14;2000;11126.0;14.1;11018.0;14.0;108.0;0.1
9574;Mannen;Gestandaardiseerd totaal;14;2001;10846.0;13.8;10746.0;13.6;101.0;0.1
9575;Mannen;Gestandaardiseerd totaal;14;2002;11053.0;14.0;10982.0;13.9;71.0;0.1
9576;Mannen;Gestandaardiseerd totaal;14;2003;11451.0;14.5;11364.0;14.4;86.0;0.1
9577;Mannen;Gestandaardiseerd totaal;14;2004;11952.0;15.2;11838.0;15.0;114.0;0.1
9578;Mannen;Gestandaardiseerd totaal;14;2005;11833.0;15.0;11715.0;14.9;118.0;0.1
9579;Mannen;Gestandaardiseerd totaal;14;2006;10863.0;13.8;10810.0;13.7;53.0;0.1
9580;Mannen;Gestandaardiseerd totaal;14;2007;10611.0;13.5;10535.0;13.4;76.0;0.1
9581;Mannen;Gestandaardiseerd totaal;14;2008;10453.0;13.3;10416.0;13.2;37.0;0.0
9582;Mannen;Gestandaardiseerd totaal;14;2009;11080.0;14.1;11007.0;14.0;73.0;0.1
9583;Mannen;Gestandaardiseerd totaal;14;2010;10498.0;13.3;10436.0;13.2;62.0;0.1
9584;Mannen;Gestandaardiseerd totaal;15;1995;15195.0;19.3;15171.0;19.3;23.0;0.0
9585;Mannen;Gestandaardiseerd totaal;15;1996;12915.0;16.4;12904.0;16.4;12.0;0.0
9586;Mannen;Gestandaardiseerd totaal;15;1997;11278.0;14.3;11262.0;14.3;16.0;0.0
9587;Mannen;Gestandaardiseerd totaal;15;1998;10092.0;12.8;10072.0;12.8;21.0;0.0
9588;Mannen;Gestandaardiseerd totaal;15;1999;9713.0;12.3;9639.0;12.2;73.0;0.1
9589;Mannen;Gestandaardiseerd totaal;15;2000;9201.0;11.7;9093.0;11.5;108.0;0.1
9590;Mannen;Gestandaardiseerd totaal;15;2001;8911.0;11.3;8810.0;11.2;101.0;0.1
