ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
314;Noord-Friesland (CR);"9e-10e 10%-groep; meer dan 41 000 euro";18.9;14.0
315;Zuidwest-Friesland (CR);Totaal particulier huishouden;43.2;100.0
316;Zuidwest-Friesland (CR);"1e 10%-groep; minder dan 12 600 euro";4.9;11.0
317;Zuidwest-Friesland (CR);"2e 10%-groep; 12 600 tot 15 900 euro";4.6;11.0
318;Zuidwest-Friesland (CR);"3e 10%-groep; 15 900 tot 19 000 euro";4.4;10.0
319;Zuidwest-Friesland (CR);"4e 10%-groep; 19 000 tot 22 400 euro";4.6;11.0
320;Zuidwest-Friesland (CR);"5e 10%-groep; 22 400 tot 26 300 euro";4.5;10.0
321;Zuidwest-Friesland (CR);"6e 10%-groep; 26 300 tot 30 400 euro";4.6;11.0
322;Zuidwest-Friesland (CR);"7e 10%-groep; 30 400 tot 35 000 euro";4.7;11.0
323;Zuidwest-Friesland (CR);"8e 10%-groep; 35 000 tot 41 000 euro";4.0;9.0
324;Zuidwest-Friesland (CR);"9e 10%-groep; 41 000 tot 51 000 euro";3.8;9.0
325;Zuidwest-Friesland (CR);"10e 10%-groep; meer dan 51 000  euro";3.1;7.0
326;Zuidwest-Friesland (CR);"1e 10%-groep; minder dan 12 600 euro";4.9;11.0
327;Zuidwest-Friesland (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";13.6;31.0
328;Zuidwest-Friesland (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";17.8;41.0
329;Zuidwest-Friesland (CR);"9e-10e 10%-groep; meer dan 41 000 euro";6.9;16.0
330;Zuidoost-Friesland (CR);Totaal particulier huishouden;84.3;100.0
331;Zuidoost-Friesland (CR);"1e 10%-groep; minder dan 12 600 euro";8.8;10.0
332;Zuidoost-Friesland (CR);"2e 10%-groep; 12 600 tot 15 900 euro";9.0;11.0
333;Zuidoost-Friesland (CR);"3e 10%-groep; 15 900 tot 19 000 euro";9.1;11.0
334;Zuidoost-Friesland (CR);"4e 10%-groep; 19 000 tot 22 400 euro";8.9;11.0
335;Zuidoost-Friesland (CR);"5e 10%-groep; 22 400 tot 26 300 euro";9.1;11.0
336;Zuidoost-Friesland (CR);"6e 10%-groep; 26 300 tot 30 400 euro";9.7;11.0
337;Zuidoost-Friesland (CR);"7e 10%-groep; 30 400 tot 35 000 euro";8.9;11.0
338;Zuidoost-Friesland (CR);"8e 10%-groep; 35 000 tot 41 000 euro";7.9;9.0
339;Zuidoost-Friesland (CR);"9e 10%-groep; 41 000 tot 51 000 euro";7.1;8.0
340;Zuidoost-Friesland (CR);"10e 10%-groep; meer dan 51 000  euro";5.9;7.0
341;Zuidoost-Friesland (CR);"1e 10%-groep; minder dan 12 600 euro";8.8;10.0
342;Zuidoost-Friesland (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";27.0;32.0
343;Zuidoost-Friesland (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";35.5;42.0
344;Zuidoost-Friesland (CR);"9e-10e 10%-groep; meer dan 41 000 euro";13.0;15.0
345;Noord-Drenthe (CR);Totaal particulier huishouden;75.9;100.0
346;Noord-Drenthe (CR);"1e 10%-groep; minder dan 12 600 euro";7.0;9.0
347;Noord-Drenthe (CR);"2e 10%-groep; 12 600 tot 15 900 euro";7.4;10.0
348;Noord-Drenthe (CR);"3e 10%-groep; 15 900 tot 19 000 euro";7.2;10.0
349;Noord-Drenthe (CR);"4e 10%-groep; 19 000 tot 22 400 euro";7.3;10.0
350;Noord-Drenthe (CR);"5e 10%-groep; 22 400 tot 26 300 euro";7.9;10.0
351;Noord-Drenthe (CR);"6e 10%-groep; 26 300 tot 30 400 euro";8.3;11.0
352;Noord-Drenthe (CR);"7e 10%-groep; 30 400 tot 35 000 euro";8.3;11.0
353;Noord-Drenthe (CR);"8e 10%-groep; 35 000 tot 41 000 euro";7.9;10.0
354;Noord-Drenthe (CR);"9e 10%-groep; 41 000 tot 51 000 euro";7.6;10.0
355;Noord-Drenthe (CR);"10e 10%-groep; meer dan 51 000  euro";7.0;9.0
356;Noord-Drenthe (CR);"1e 10%-groep; minder dan 12 600 euro";7.0;9.0
357;Noord-Drenthe (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";22.0;29.0
358;Noord-Drenthe (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";32.4;43.0
359;Noord-Drenthe (CR);"9e-10e 10%-groep; meer dan 41 000 euro";14.6;19.0
360;Zuidoost-Drenthe (CR);Totaal particulier huishouden;70.3;100.0
361;Zuidoost-Drenthe (CR);"1e 10%-groep; minder dan 12 600 euro";6.7;10.0
362;Zuidoost-Drenthe (CR);"2e 10%-groep; 12 600 tot 15 900 euro";8.2;12.0
363;Zuidoost-Drenthe (CR);"3e 10%-groep; 15 900 tot 19 000 euro";7.9;11.0
364;Zuidoost-Drenthe (CR);"4e 10%-groep; 19 000 tot 22 400 euro";7.7;11.0
365;Zuidoost-Drenthe (CR);"5e 10%-groep; 22 400 tot 26 300 euro";7.8;11.0
366;Zuidoost-Drenthe (CR);"6e 10%-groep; 26 300 tot 30 400 euro";7.7;11.0
367;Zuidoost-Drenthe (CR);"7e 10%-groep; 30 400 tot 35 000 euro";7.4;11.0
368;Zuidoost-Drenthe (CR);"8e 10%-groep; 35 000 tot 41 000 euro";6.8;10.0
369;Zuidoost-Drenthe (CR);"9e 10%-groep; 41 000 tot 51 000 euro";5.7;8.0
370;Zuidoost-Drenthe (CR);"10e 10%-groep; meer dan 51 000  euro";4.3;6.0
371;Zuidoost-Drenthe (CR);"1e 10%-groep; minder dan 12 600 euro";6.7;10.0
372;Zuidoost-Drenthe (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";23.8;34.0
373;Zuidoost-Drenthe (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";29.7;42.0
374;Zuidoost-Drenthe (CR);"9e-10e 10%-groep; meer dan 41 000 euro";10.0;14.0
375;Zuidwest-Drenthe (CR);Totaal particulier huishouden;52.1;100.0
376;Zuidwest-Drenthe (CR);"1e 10%-groep; minder dan 12 600 euro";4.8;9.0
377;Zuidwest-Drenthe (CR);"2e 10%-groep; 12 600 tot 15 900 euro";5.5;11.0
378;Zuidwest-Drenthe (CR);"3e 10%-groep; 15 900 tot 19 000 euro";5.3;10.0
379;Zuidwest-Drenthe (CR);"4e 10%-groep; 19 000 tot 22 400 euro";5.1;10.0
380;Zuidwest-Drenthe (CR);"5e 10%-groep; 22 400 tot 26 300 euro";5.6;11.0
381;Zuidwest-Drenthe (CR);"6e 10%-groep; 26 300 tot 30 400 euro";6.0;12.0
382;Zuidwest-Drenthe (CR);"7e 10%-groep; 30 400 tot 35 000 euro";5.7;11.0
383;Zuidwest-Drenthe (CR);"8e 10%-groep; 35 000 tot 41 000 euro";5.3;10.0
384;Zuidwest-Drenthe (CR);"9e 10%-groep; 41 000 tot 51 000 euro";4.8;9.0
385;Zuidwest-Drenthe (CR);"10e 10%-groep; meer dan 51 000  euro";4.0;8.0
386;Zuidwest-Drenthe (CR);"1e 10%-groep; minder dan 12 600 euro";4.8;9.0
387;Zuidwest-Drenthe (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";15.9;30.0
388;Zuidwest-Drenthe (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";22.6;43.0
389;Zuidwest-Drenthe (CR);"9e-10e 10%-groep; meer dan 41 000 euro";8.8;17.0
390;Noord-Overijssel (CR);Totaal particulier huishouden;133.9;100.0
391;Noord-Overijssel (CR);"1e 10%-groep; minder dan 12 600 euro";12.0;9.0
392;Noord-Overijssel (CR);"2e 10%-groep; 12 600 tot 15 900 euro";12.9;10.0
393;Noord-Overijssel (CR);"3e 10%-groep; 15 900 tot 19 000 euro";13.0;10.0
394;Noord-Overijssel (CR);"4e 10%-groep; 19 000 tot 22 400 euro";13.3;10.0
395;Noord-Overijssel (CR);"5e 10%-groep; 22 400 tot 26 300 euro";14.3;11.0
396;Noord-Overijssel (CR);"6e 10%-groep; 26 300 tot 30 400 euro";14.8;11.0
397;Noord-Overijssel (CR);"7e 10%-groep; 30 400 tot 35 000 euro";14.8;11.0
398;Noord-Overijssel (CR);"8e 10%-groep; 35 000 tot 41 000 euro";13.8;10.0
399;Noord-Overijssel (CR);"9e 10%-groep; 41 000 tot 51 000 euro";13.3;10.0
400;Noord-Overijssel (CR);"10e 10%-groep; meer dan 51 000  euro";11.7;9.0
401;Noord-Overijssel (CR);"1e 10%-groep; minder dan 12 600 euro";12.0;9.0
402;Noord-Overijssel (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";39.2;29.0
403;Noord-Overijssel (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";57.7;43.0
404;Noord-Overijssel (CR);"9e-10e 10%-groep; meer dan 41 000 euro";25.0;19.0
405;Zuidwest-Overijssel (CR);Totaal particulier huishouden;60.2;100.0
406;Zuidwest-Overijssel (CR);"1e 10%-groep; minder dan 12 600 euro";5.5;9.0
407;Zuidwest-Overijssel (CR);"2e 10%-groep; 12 600 tot 15 900 euro";6.0;10.0
408;Zuidwest-Overijssel (CR);"3e 10%-groep; 15 900 tot 19 000 euro";6.0;10.0
409;Zuidwest-Overijssel (CR);"4e 10%-groep; 19 000 tot 22 400 euro";6.1;10.0
410;Zuidwest-Overijssel (CR);"5e 10%-groep; 22 400 tot 26 300 euro";6.1;10.0
411;Zuidwest-Overijssel (CR);"6e 10%-groep; 26 300 tot 30 400 euro";6.8;11.0
412;Zuidwest-Overijssel (CR);"7e 10%-groep; 30 400 tot 35 000 euro";6.6;11.0
413;Zuidwest-Overijssel (CR);"8e 10%-groep; 35 000 tot 41 000 euro";6.4;11.0
414;Zuidwest-Overijssel (CR);"9e 10%-groep; 41 000 tot 51 000 euro";6.0;10.0
415;Zuidwest-Overijssel (CR);"10e 10%-groep; meer dan 51 000  euro";4.8;8.0
416;Zuidwest-Overijssel (CR);"1e 10%-groep; minder dan 12 600 euro";5.5;9.0
417;Zuidwest-Overijssel (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";18.1;30.0
418;Zuidwest-Overijssel (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";25.8;43.0
419;Zuidwest-Overijssel (CR);"9e-10e 10%-groep; meer dan 41 000 euro";10.8;18.0
420;Twente (CR);Totaal particulier huishouden;243.5;100.0
421;Twente (CR);"1e 10%-groep; minder dan 12 600 euro";23.3;10.0
422;Twente (CR);"2e 10%-groep; 12 600 tot 15 900 euro";26.1;11.0
423;Twente (CR);"3e 10%-groep; 15 900 tot 19 000 euro";25.4;10.0
424;Twente (CR);"4e 10%-groep; 19 000 tot 22 400 euro";25.4;10.0
425;Twente (CR);"5e 10%-groep; 22 400 tot 26 300 euro";25.6;11.0
426;Twente (CR);"6e 10%-groep; 26 300 tot 30 400 euro";26.6;11.0
427;Twente (CR);"7e 10%-groep; 30 400 tot 35 000 euro";25.8;11.0
428;Twente (CR);"8e 10%-groep; 35 000 tot 41 000 euro";23.7;10.0
429;Twente (CR);"9e 10%-groep; 41 000 tot 51 000 euro";22.0;9.0
430;Twente (CR);"10e 10%-groep; meer dan 51 000  euro";19.7;8.0
431;Twente (CR);"1e 10%-groep; minder dan 12 600 euro";23.3;10.0
432;Twente (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";76.8;32.0
433;Twente (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";101.7;42.0
434;Twente (CR);"9e-10e 10%-groep; meer dan 41 000 euro";41.6;17.0
435;Veluwe (CR);Totaal particulier huishouden;247.0;100.0
436;Veluwe (CR);"1e 10%-groep; minder dan 12 600 euro";20.0;8.0
437;Veluwe (CR);"2e 10%-groep; 12 600 tot 15 900 euro";21.6;9.0
438;Veluwe (CR);"3e 10%-groep; 15 900 tot 19 000 euro";22.0;9.0
439;Veluwe (CR);"4e 10%-groep; 19 000 tot 22 400 euro";23.4;9.0
440;Veluwe (CR);"5e 10%-groep; 22 400 tot 26 300 euro";25.7;10.0
441;Veluwe (CR);"6e 10%-groep; 26 300 tot 30 400 euro";26.9;11.0
442;Veluwe (CR);"7e 10%-groep; 30 400 tot 35 000 euro";26.3;11.0
443;Veluwe (CR);"8e 10%-groep; 35 000 tot 41 000 euro";26.1;11.0
444;Veluwe (CR);"9e 10%-groep; 41 000 tot 51 000 euro";27.3;11.0
445;Veluwe (CR);"10e 10%-groep; meer dan 51 000  euro";27.8;11.0
446;Veluwe (CR);"1e 10%-groep; minder dan 12 600 euro";20.0;8.0
447;Veluwe (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";67.0;27.0
448;Veluwe (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";105.0;42.0
449;Veluwe (CR);"9e-10e 10%-groep; meer dan 41 000 euro";55.1;22.0
450;Achterhoek (CR);Totaal particulier huishouden;159.8;100.0
451;Achterhoek (CR);"1e 10%-groep; minder dan 12 600 euro";13.5;8.0
452;Achterhoek (CR);"2e 10%-groep; 12 600 tot 15 900 euro";16.3;10.0
453;Achterhoek (CR);"3e 10%-groep; 15 900 tot 19 000 euro";14.8;9.0
454;Achterhoek (CR);"4e 10%-groep; 19 000 tot 22 400 euro";15.4;10.0
455;Achterhoek (CR);"5e 10%-groep; 22 400 tot 26 300 euro";16.0;10.0
456;Achterhoek (CR);"6e 10%-groep; 26 300 tot 30 400 euro";17.8;11.0
457;Achterhoek (CR);"7e 10%-groep; 30 400 tot 35 000 euro";18.4;11.0
458;Achterhoek (CR);"8e 10%-groep; 35 000 tot 41 000 euro";16.9;11.0
459;Achterhoek (CR);"9e 10%-groep; 41 000 tot 51 000 euro";16.0;10.0
460;Achterhoek (CR);"10e 10%-groep; meer dan 51 000  euro";14.6;9.0
461;Achterhoek (CR);"1e 10%-groep; minder dan 12 600 euro";13.5;8.0
462;Achterhoek (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";46.6;29.0
463;Achterhoek (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";69.1;43.0
464;Achterhoek (CR);"9e-10e 10%-groep; meer dan 41 000 euro";30.6;19.0
465;Arnhem/Nijmegen (CR);Totaal particulier huishouden;288.8;100.0
466;Arnhem/Nijmegen (CR);"1e 10%-groep; minder dan 12 600 euro";30.4;11.0
467;Arnhem/Nijmegen (CR);"2e 10%-groep; 12 600 tot 15 900 euro";30.1;10.0
468;Arnhem/Nijmegen (CR);"3e 10%-groep; 15 900 tot 19 000 euro";30.3;10.0
469;Arnhem/Nijmegen (CR);"4e 10%-groep; 19 000 tot 22 400 euro";29.5;10.0
470;Arnhem/Nijmegen (CR);"5e 10%-groep; 22 400 tot 26 300 euro";29.2;10.0
471;Arnhem/Nijmegen (CR);"6e 10%-groep; 26 300 tot 30 400 euro";29.1;10.0
472;Arnhem/Nijmegen (CR);"7e 10%-groep; 30 400 tot 35 000 euro";29.1;10.0
473;Arnhem/Nijmegen (CR);"8e 10%-groep; 35 000 tot 41 000 euro";28.8;10.0
474;Arnhem/Nijmegen (CR);"9e 10%-groep; 41 000 tot 51 000 euro";27.5;10.0
475;Arnhem/Nijmegen (CR);"10e 10%-groep; meer dan 51 000  euro";24.9;9.0
476;Arnhem/Nijmegen (CR);"1e 10%-groep; minder dan 12 600 euro";30.4;11.0
477;Arnhem/Nijmegen (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";89.9;31.0
478;Arnhem/Nijmegen (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";116.1;40.0
479;Arnhem/Nijmegen (CR);"9e-10e 10%-groep; meer dan 41 000 euro";52.5;18.0
480;Zuidwest-Gelderland (CR);Totaal particulier huishouden;87.9;100.0
481;Zuidwest-Gelderland (CR);"1e 10%-groep; minder dan 12 600 euro";6.8;8.0
482;Zuidwest-Gelderland (CR);"2e 10%-groep; 12 600 tot 15 900 euro";7.4;8.0
483;Zuidwest-Gelderland (CR);"3e 10%-groep; 15 900 tot 19 000 euro";7.6;9.0
484;Zuidwest-Gelderland (CR);"4e 10%-groep; 19 000 tot 22 400 euro";7.6;9.0
485;Zuidwest-Gelderland (CR);"5e 10%-groep; 22 400 tot 26 300 euro";8.4;10.0
486;Zuidwest-Gelderland (CR);"6e 10%-groep; 26 300 tot 30 400 euro";9.2;10.0
487;Zuidwest-Gelderland (CR);"7e 10%-groep; 30 400 tot 35 000 euro";9.6;11.0
488;Zuidwest-Gelderland (CR);"8e 10%-groep; 35 000 tot 41 000 euro";9.7;11.0
489;Zuidwest-Gelderland (CR);"9e 10%-groep; 41 000 tot 51 000 euro";10.4;12.0
490;Zuidwest-Gelderland (CR);"10e 10%-groep; meer dan 51 000  euro";11.2;13.0
491;Zuidwest-Gelderland (CR);"1e 10%-groep; minder dan 12 600 euro";6.8;8.0
492;Zuidwest-Gelderland (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";22.5;26.0
493;Zuidwest-Gelderland (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";36.9;42.0
494;Zuidwest-Gelderland (CR);"9e-10e 10%-groep; meer dan 41 000 euro";21.6;25.0
495;Utrecht (CR);Totaal particulier huishouden;478.1;100.0
496;Utrecht (CR);"1e 10%-groep; minder dan 12 600 euro";40.3;8.0
497;Utrecht (CR);"2e 10%-groep; 12 600 tot 15 900 euro";41.1;9.0
498;Utrecht (CR);"3e 10%-groep; 15 900 tot 19 000 euro";43.3;9.0
499;Utrecht (CR);"4e 10%-groep; 19 000 tot 22 400 euro";45.1;9.0
500;Utrecht (CR);"5e 10%-groep; 22 400 tot 26 300 euro";44.9;9.0
501;Utrecht (CR);"6e 10%-groep; 26 300 tot 30 400 euro";45.5;10.0
502;Utrecht (CR);"7e 10%-groep; 30 400 tot 35 000 euro";46.9;10.0
503;Utrecht (CR);"8e 10%-groep; 35 000 tot 41 000 euro";50.5;11.0
504;Utrecht (CR);"9e 10%-groep; 41 000 tot 51 000 euro";55.8;12.0
505;Utrecht (CR);"10e 10%-groep; meer dan 51 000  euro";64.8;14.0
506;Utrecht (CR);"1e 10%-groep; minder dan 12 600 euro";40.3;8.0
507;Utrecht (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";129.5;27.0
508;Utrecht (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";187.7;39.0
509;Utrecht (CR);"9e-10e 10%-groep; meer dan 41 000 euro";120.6;25.0
510;Kop van Noord-Holland (CR);Totaal particulier huishouden;148.7;100.0
511;Kop van Noord-Holland (CR);"1e 10%-groep; minder dan 12 600 euro";13.4;9.0
512;Kop van Noord-Holland (CR);"2e 10%-groep; 12 600 tot 15 900 euro";14.4;10.0
513;Kop van Noord-Holland (CR);"3e 10%-groep; 15 900 tot 19 000 euro";14.2;10.0
514;Kop van Noord-Holland (CR);"4e 10%-groep; 19 000 tot 22 400 euro";14.3;10.0
515;Kop van Noord-Holland (CR);"5e 10%-groep; 22 400 tot 26 300 euro";15.5;10.0
516;Kop van Noord-Holland (CR);"6e 10%-groep; 26 300 tot 30 400 euro";15.9;11.0
517;Kop van Noord-Holland (CR);"7e 10%-groep; 30 400 tot 35 000 euro";16.2;11.0
518;Kop van Noord-Holland (CR);"8e 10%-groep; 35 000 tot 41 000 euro";15.9;11.0
519;Kop van Noord-Holland (CR);"9e 10%-groep; 41 000 tot 51 000 euro";14.8;10.0
520;Kop van Noord-Holland (CR);"10e 10%-groep; meer dan 51 000  euro";13.9;9.0
521;Kop van Noord-Holland (CR);"1e 10%-groep; minder dan 12 600 euro";13.4;9.0
522;Kop van Noord-Holland (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";43.0;29.0
523;Kop van Noord-Holland (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";63.6;43.0
524;Kop van Noord-Holland (CR);"9e-10e 10%-groep; meer dan 41 000 euro";28.7;19.0
525;Alkmaar en omgeving (CR);Totaal particulier huishouden;95.2;100.0
526;Alkmaar en omgeving (CR);"1e 10%-groep; minder dan 12 600 euro";8.5;9.0
527;Alkmaar en omgeving (CR);"2e 10%-groep; 12 600 tot 15 900 euro";9.0;9.0
528;Alkmaar en omgeving (CR);"3e 10%-groep; 15 900 tot 19 000 euro";8.9;9.0
529;Alkmaar en omgeving (CR);"4e 10%-groep; 19 000 tot 22 400 euro";8.7;9.0
530;Alkmaar en omgeving (CR);"5e 10%-groep; 22 400 tot 26 300 euro";9.3;10.0
531;Alkmaar en omgeving (CR);"6e 10%-groep; 26 300 tot 30 400 euro";9.9;10.0
532;Alkmaar en omgeving (CR);"7e 10%-groep; 30 400 tot 35 000 euro";10.1;11.0
533;Alkmaar en omgeving (CR);"8e 10%-groep; 35 000 tot 41 000 euro";10.3;11.0
534;Alkmaar en omgeving (CR);"9e 10%-groep; 41 000 tot 51 000 euro";10.5;11.0
535;Alkmaar en omgeving (CR);"10e 10%-groep; meer dan 51 000  euro";10.1;11.0
536;Alkmaar en omgeving (CR);"1e 10%-groep; minder dan 12 600 euro";8.5;9.0
537;Alkmaar en omgeving (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";26.5;28.0
538;Alkmaar en omgeving (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";39.6;42.0
539;Alkmaar en omgeving (CR);"9e-10e 10%-groep; meer dan 41 000 euro";20.6;22.0
540;IJmond (CR);Totaal particulier huishouden;79.3;100.0
541;IJmond (CR);"1e 10%-groep; minder dan 12 600 euro";6.0;8.0
542;IJmond (CR);"2e 10%-groep; 12 600 tot 15 900 euro";6.5;8.0
543;IJmond (CR);"3e 10%-groep; 15 900 tot 19 000 euro";7.5;9.0
544;IJmond (CR);"4e 10%-groep; 19 000 tot 22 400 euro";7.6;10.0
545;IJmond (CR);"5e 10%-groep; 22 400 tot 26 300 euro";7.9;10.0
546;IJmond (CR);"6e 10%-groep; 26 300 tot 30 400 euro";8.4;11.0
547;IJmond (CR);"7e 10%-groep; 30 400 tot 35 000 euro";8.3;11.0
548;IJmond (CR);"8e 10%-groep; 35 000 tot 41 000 euro";9.2;12.0
549;IJmond (CR);"9e 10%-groep; 41 000 tot 51 000 euro";8.8;11.0
550;IJmond (CR);"10e 10%-groep; meer dan 51 000  euro";8.9;11.0
551;IJmond (CR);"1e 10%-groep; minder dan 12 600 euro";6.0;8.0
552;IJmond (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";21.7;27.0
553;IJmond (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";33.9;43.0
554;IJmond (CR);"9e-10e 10%-groep; meer dan 41 000 euro";17.7;22.0
555;Agglomeratie Haarlem (CR);Totaal particulier huishouden;96.9;100.0
556;Agglomeratie Haarlem (CR);"1e 10%-groep; minder dan 12 600 euro";10.2;11.0
557;Agglomeratie Haarlem (CR);"2e 10%-groep; 12 600 tot 15 900 euro";9.8;10.0
558;Agglomeratie Haarlem (CR);"3e 10%-groep; 15 900 tot 19 000 euro";9.8;10.0
559;Agglomeratie Haarlem (CR);"4e 10%-groep; 19 000 tot 22 400 euro";9.4;10.0
560;Agglomeratie Haarlem (CR);"5e 10%-groep; 22 400 tot 26 300 euro";9.0;9.0
561;Agglomeratie Haarlem (CR);"6e 10%-groep; 26 300 tot 30 400 euro";8.3;9.0
562;Agglomeratie Haarlem (CR);"7e 10%-groep; 30 400 tot 35 000 euro";8.7;9.0
563;Agglomeratie Haarlem (CR);"8e 10%-groep; 35 000 tot 41 000 euro";8.8;9.0
564;Agglomeratie Haarlem (CR);"9e 10%-groep; 41 000 tot 51 000 euro";9.9;10.0
565;Agglomeratie Haarlem (CR);"10e 10%-groep; meer dan 51 000  euro";13.0;13.0
566;Agglomeratie Haarlem (CR);"1e 10%-groep; minder dan 12 600 euro";10.2;11.0
567;Agglomeratie Haarlem (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";29.0;30.0
568;Agglomeratie Haarlem (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";34.8;36.0
569;Agglomeratie Haarlem (CR);"9e-10e 10%-groep; meer dan 41 000 euro";22.9;24.0
570;Zaanstreek (CR);Totaal particulier huishouden;65.4;100.0
571;Zaanstreek (CR);"1e 10%-groep; minder dan 12 600 euro";5.5;8.0
572;Zaanstreek (CR);"2e 10%-groep; 12 600 tot 15 900 euro";6.4;10.0
573;Zaanstreek (CR);"3e 10%-groep; 15 900 tot 19 000 euro";6.6;10.0
574;Zaanstreek (CR);"4e 10%-groep; 19 000 tot 22 400 euro";6.6;10.0
575;Zaanstreek (CR);"5e 10%-groep; 22 400 tot 26 300 euro";6.8;10.0
576;Zaanstreek (CR);"6e 10%-groep; 26 300 tot 30 400 euro";6.8;10.0
577;Zaanstreek (CR);"7e 10%-groep; 30 400 tot 35 000 euro";6.8;10.0
578;Zaanstreek (CR);"8e 10%-groep; 35 000 tot 41 000 euro";7.3;11.0
579;Zaanstreek (CR);"9e 10%-groep; 41 000 tot 51 000 euro";6.9;11.0
580;Zaanstreek (CR);"10e 10%-groep; meer dan 51 000  euro";5.8;9.0
581;Zaanstreek (CR);"1e 10%-groep; minder dan 12 600 euro";5.5;8.0
582;Zaanstreek (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";19.6;30.0
583;Zaanstreek (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";27.7;42.0
584;Zaanstreek (CR);"9e-10e 10%-groep; meer dan 41 000 euro";12.7;19.0
585;Groot-Amsterdam (CR);Totaal particulier huishouden;552.7;100.0
586;Groot-Amsterdam (CR);"1e 10%-groep; minder dan 12 600 euro";80.6;15.0
587;Groot-Amsterdam (CR);"2e 10%-groep; 12 600 tot 15 900 euro";58.5;11.0
588;Groot-Amsterdam (CR);"3e 10%-groep; 15 900 tot 19 000 euro";59.8;11.0
589;Groot-Amsterdam (CR);"4e 10%-groep; 19 000 tot 22 400 euro";57.6;10.0
590;Groot-Amsterdam (CR);"5e 10%-groep; 22 400 tot 26 300 euro";52.5;9.0
591;Groot-Amsterdam (CR);"6e 10%-groep; 26 300 tot 30 400 euro";46.9;8.0
592;Groot-Amsterdam (CR);"7e 10%-groep; 30 400 tot 35 000 euro";44.0;8.0
593;Groot-Amsterdam (CR);"8e 10%-groep; 35 000 tot 41 000 euro";46.4;8.0
594;Groot-Amsterdam (CR);"9e 10%-groep; 41 000 tot 51 000 euro";48.9;9.0
595;Groot-Amsterdam (CR);"10e 10%-groep; meer dan 51 000  euro";57.5;10.0
596;Groot-Amsterdam (CR);"1e 10%-groep; minder dan 12 600 euro";80.6;15.0
597;Groot-Amsterdam (CR);"2e-4e 10%-groep; 12 600 tot 22 400 euro";175.9;32.0
598;Groot-Amsterdam (CR);"5e-8e 10%-groep; 22 400 tot 41 000 euro";189.8;34.0
599;Groot-Amsterdam (CR);"9e-10e 10%-groep; meer dan 41 000 euro";106.4;19.0
600;Het Gooi en Vechtstreek (CR);Totaal particulier huishouden;104.4;100.0
601;Het Gooi en Vechtstreek (CR);"1e 10%-groep; minder dan 12 600 euro";9.7;9.0
602;Het Gooi en Vechtstreek (CR);"2e 10%-groep; 12 600 tot 15 900 euro";9.2;9.0
603;Het Gooi en Vechtstreek (CR);"3e 10%-groep; 15 900 tot 19 000 euro";9.3;9.0
604;Het Gooi en Vechtstreek (CR);"4e 10%-groep; 19 000 tot 22 400 euro";9.4;9.0
605;Het Gooi en Vechtstreek (CR);"5e 10%-groep; 22 400 tot 26 300 euro";9.3;9.0
606;Het Gooi en Vechtstreek (CR);"6e 10%-groep; 26 300 tot 30 400 euro";9.4;9.0
607;Het Gooi en Vechtstreek (CR);"7e 10%-groep; 30 400 tot 35 000 euro";9.2;9.0
608;Het Gooi en Vechtstreek (CR);"8e 10%-groep; 35 000 tot 41 000 euro";10.0;10.0
