ID;Geslacht;Leeftijd;Onderwijssoorten;RegioS;Perioden;AantalLeerlingen_1
6480;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2005/'06;6398.0
6481;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2006/'07;6447.0
6482;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2007/'08;6482.0
6483;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2008/'09;6554.0
6484;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2009/'10;6529.0
6485;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2010/'11;6428.0
6486;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2011/'12;6285.0
6487;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2012/'13;6211.0
6488;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2013/'14;6040.0
6489;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2014/'15;5912.0
6490;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2015/'16;5711.0
6491;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2016/'17;5593.0
6492;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2017/'18;5595.0
6493;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2018/'19;5489.0
6494;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2019/'20;5443.0
6495;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2020/'21;5390.0
6496;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2021/'22;5365.0
6497;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2022/'23;5378.0
6498;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2023/'24;5280.0
6499;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardenberg;2024/'25;5230.0
6500;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2000/'01;4229.0
6501;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2001/'02;4219.0
6502;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2002/'03;4208.0
6503;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2003/'04;4197.0
6504;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2004/'05;4272.0
6505;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2005/'06;4229.0
6506;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2006/'07;4354.0
6507;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2007/'08;4316.0
6508;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2008/'09;4480.0
6509;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2009/'10;4557.0
6510;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2010/'11;4595.0
6511;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2011/'12;4702.0
6512;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2012/'13;4689.0
6513;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2013/'14;4656.0
6514;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2014/'15;4666.0
6515;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2015/'16;4678.0
6516;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2016/'17;4672.0
6517;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2017/'18;4681.0
6518;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2018/'19;4621.0
6519;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2019/'20;4664.0
6520;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2020/'21;4658.0
6521;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2021/'22;4606.0
6522;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2022/'23;4567.0
6523;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2023/'24;4470.0
6524;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harderwijk;2024/'25;4410.0
6525;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2000/'01;2099.0
6526;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2001/'02;2087.0
6527;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2002/'03;2053.0
6528;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2003/'04;2011.0
6529;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2004/'05;1999.0
6530;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2005/'06;1986.0
6531;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2006/'07;1970.0
6532;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2007/'08;1984.0
6533;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2008/'09;1928.0
6534;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2009/'10;1908.0
6535;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2010/'11;1908.0
6536;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2011/'12;1886.0
6537;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2012/'13;1878.0
6538;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2013/'14;1829.0
6539;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2014/'15;1834.0
6540;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2015/'16;1784.0
6541;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2016/'17;1786.0
6542;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2017/'18;1773.0
6543;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2018/'19;1754.0
6544;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2019/'20;1767.0
6545;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2020/'21;1745.0
6546;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2021/'22;1725.0
6547;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2022/'23;1750.0
6548;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2023/'24;1730.0
6549;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hardinxveld-Giessendam;2024/'25;1790.0
6550;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2000/'01;1862.0
6551;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2001/'02;1716.0
6552;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2002/'03;1905.0
6553;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2003/'04;1915.0
6554;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2004/'05;1918.0
6555;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2005/'06;1856.0
6556;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2006/'07;1823.0
6557;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2007/'08;1781.0
6558;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2008/'09;1767.0
6559;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2009/'10;1714.0
6560;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2010/'11;1697.0
6561;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2011/'12;1627.0
6562;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2012/'13;1569.0
6563;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2013/'14;1568.0
6564;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2014/'15;1696.0
6565;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2015/'16;1691.0
6566;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2016/'17;1740.0
6567;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2017/'18;1749.0
6568;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2018/'19;1787.0
6569;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2019/'20;
6570;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2020/'21;
6571;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2021/'22;
6572;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2022/'23;
6573;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2023/'24;
6574;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Haren;2024/'25;
6575;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2000/'01;1597.0
6576;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2001/'02;1633.0
6577;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2002/'03;1682.0
6578;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2003/'04;1735.0
6579;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2004/'05;1752.0
6580;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2005/'06;1759.0
6581;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2006/'07;1757.0
6582;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2007/'08;1791.0
6583;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2008/'09;1781.0
6584;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2009/'10;1732.0
6585;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2010/'11;1720.0
6586;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2011/'12;1694.0
6587;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2012/'13;1642.0
6588;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2013/'14;
6589;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2014/'15;
6590;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2015/'16;
6591;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2016/'17;
6592;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2017/'18;
6593;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2018/'19;
6594;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2019/'20;
6595;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2020/'21;
6596;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2021/'22;
6597;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2022/'23;
6598;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2023/'24;
6599;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harenkarspel;2024/'25;
6600;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2000/'01;1555.0
6601;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2001/'02;1512.0
6602;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2002/'03;1516.0
6603;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2003/'04;1444.0
6604;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2004/'05;1470.0
6605;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2005/'06;1403.0
6606;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2006/'07;1391.0
6607;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2007/'08;1411.0
6608;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2008/'09;1428.0
6609;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2009/'10;1433.0
6610;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2010/'11;1417.0
6611;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2011/'12;1418.0
6612;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2012/'13;1401.0
6613;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2013/'14;1378.0
6614;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2014/'15;1334.0
6615;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2015/'16;1321.0
6616;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2016/'17;1331.0
6617;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2017/'18;1325.0
6618;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2018/'19;1262.0
6619;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2019/'20;1214.0
6620;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2020/'21;1209.0
6621;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2021/'22;1153.0
6622;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2022/'23;1176.0
6623;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2023/'24;1140.0
6624;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harlingen;2024/'25;1100.0
6625;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2000/'01;849.0
6626;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2001/'02;
6627;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2002/'03;
6628;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2003/'04;
6629;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2004/'05;
6630;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2005/'06;
6631;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2006/'07;
6632;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2007/'08;
6633;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2008/'09;
6634;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2009/'10;
6635;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2010/'11;
6636;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2011/'12;
6637;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2012/'13;
6638;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2013/'14;
6639;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2014/'15;
6640;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2015/'16;
6641;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2016/'17;
6642;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2017/'18;
6643;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2018/'19;
6644;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2019/'20;
6645;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2020/'21;
6646;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2021/'22;
6647;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2022/'23;
6648;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2023/'24;
6649;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Harmelen;2024/'25;
6650;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2000/'01;1139.0
6651;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2001/'02;
6652;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2002/'03;
6653;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2003/'04;
6654;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2004/'05;
6655;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2005/'06;
6656;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2006/'07;
6657;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2007/'08;
6658;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2008/'09;
6659;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2009/'10;
6660;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2010/'11;
6661;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2011/'12;
6662;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2012/'13;
6663;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2013/'14;
6664;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2014/'15;
6665;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2015/'16;
6666;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2016/'17;
6667;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2017/'18;
6668;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2018/'19;
6669;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2019/'20;
6670;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2020/'21;
6671;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2021/'22;
6672;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2022/'23;
6673;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2023/'24;
6674;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hasselt;2024/'25;
6675;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2000/'01;1229.0
6676;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2001/'02;1233.0
6677;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2002/'03;1227.0
6678;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2003/'04;1210.0
6679;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2004/'05;1179.0
6680;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2005/'06;1163.0
6681;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2006/'07;1157.0
6682;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2007/'08;1166.0
6683;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2008/'09;1184.0
6684;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2009/'10;1209.0
6685;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2010/'11;1185.0
6686;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2011/'12;1171.0
6687;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2012/'13;1178.0
6688;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2013/'14;1151.0
6689;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2014/'15;1130.0
6690;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2015/'16;1124.0
6691;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2016/'17;1108.0
6692;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2017/'18;1125.0
6693;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2018/'19;1119.0
6694;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2019/'20;1122.0
6695;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2020/'21;1127.0
6696;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2021/'22;1110.0
6697;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2022/'23;1131.0
6698;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2023/'24;1110.0
6699;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Hattem;2024/'25;1120.0
6700;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2000/'01;638.0
6701;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2001/'02;640.0
6702;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2002/'03;640.0
6703;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2003/'04;628.0
6704;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2004/'05;629.0
6705;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2005/'06;652.0
6706;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2006/'07;652.0
6707;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2007/'08;
6708;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2008/'09;
6709;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2009/'10;
6710;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2010/'11;
6711;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2011/'12;
6712;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2012/'13;
6713;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2013/'14;
6714;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2014/'15;
6715;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2015/'16;
6716;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2016/'17;
6717;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2017/'18;
6718;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2018/'19;
6719;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2019/'20;
6720;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2020/'21;
6721;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2021/'22;
6722;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2022/'23;
6723;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2023/'24;
6724;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heel;2024/'25;
6725;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2000/'01;4119.0
6726;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2001/'02;4088.0
6727;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2002/'03;3957.0
6728;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2003/'04;3850.0
6729;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2004/'05;3676.0
6730;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2005/'06;3772.0
6731;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2006/'07;3674.0
6732;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2007/'08;3611.0
6733;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2008/'09;3628.0
6734;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2009/'10;3546.0
6735;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2010/'11;3509.0
6736;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2011/'12;3452.0
6737;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2012/'13;3413.0
6738;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2013/'14;3309.0
6739;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2014/'15;3178.0
6740;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2015/'16;3205.0
6741;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2016/'17;3201.0
6742;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2017/'18;3220.0
6743;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2018/'19;3211.0
6744;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2019/'20;3169.0
6745;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2020/'21;3147.0
6746;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2021/'22;3148.0
6747;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2022/'23;3208.0
6748;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2023/'24;3160.0
6749;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemskerk;2024/'25;3160.0
6750;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2000/'01;2422.0
6751;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2001/'02;2448.0
6752;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2002/'03;2415.0
6753;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2003/'04;2452.0
6754;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2004/'05;2410.0
6755;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2005/'06;2438.0
6756;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2006/'07;2389.0
6757;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2007/'08;2359.0
6758;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2008/'09;2352.0
6759;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2009/'10;2356.0
6760;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2010/'11;2567.0
6761;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2011/'12;2575.0
6762;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2012/'13;2587.0
6763;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2013/'14;2565.0
6764;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2014/'15;2570.0
6765;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2015/'16;2471.0
6766;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2016/'17;2474.0
6767;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2017/'18;2487.0
6768;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2018/'19;2495.0
6769;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2019/'20;2487.0
6770;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2020/'21;2539.0
6771;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2021/'22;2543.0
6772;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Heemstede;2022/'23;2525.0
