ID;SoortBewoondeWoonruimten;RegioS;Perioden;BewoondeWoonruimte_1
517;Totaal;Groot-Amsterdam (CR);2022;659595.0
518;Totaal;Groot-Amsterdam (CR);2023;679260.0
519;Totaal;Groot-Amsterdam (CR);2024;688570.0
520;Totaal;Het Gooi en Vechtstreek (CR);2012;105845.0
521;Totaal;Het Gooi en Vechtstreek (CR);2013;106810.0
522;Totaal;Het Gooi en Vechtstreek (CR);2014;108535.0
523;Totaal;Het Gooi en Vechtstreek (CR);2015;109445.0
524;Totaal;Het Gooi en Vechtstreek (CR);2016;110305.0
525;Totaal;Het Gooi en Vechtstreek (CR);2017;111560.0
526;Totaal;Het Gooi en Vechtstreek (CR);2018;112440.0
527;Totaal;Het Gooi en Vechtstreek (CR);2019;113230.0
528;Totaal;Het Gooi en Vechtstreek (CR);2020;114170.0
529;Totaal;Het Gooi en Vechtstreek (CR);2021;115420.0
530;Totaal;Het Gooi en Vechtstreek (CR);2022;116370.0
531;Totaal;Het Gooi en Vechtstreek (CR);2023;107730.0
532;Totaal;Het Gooi en Vechtstreek (CR);2024;108320.0
533;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2012;169630.0
534;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;171775.0
535;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;174165.0
536;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;175550.0
537;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;177985.0
538;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;180850.0
539;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2018;183195.0
540;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2019;184905.0
541;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2020;186890.0
542;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2021;189120.0
543;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2022;191855.0
544;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2023;193975.0
545;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2024;197075.0
546;Totaal;Agglomeratie 's-Gravenhage (CR);2012;362680.0
547;Totaal;Agglomeratie 's-Gravenhage (CR);2013;365590.0
548;Totaal;Agglomeratie 's-Gravenhage (CR);2014;370380.0
549;Totaal;Agglomeratie 's-Gravenhage (CR);2015;373860.0
550;Totaal;Agglomeratie 's-Gravenhage (CR);2016;377570.0
551;Totaal;Agglomeratie 's-Gravenhage (CR);2017;381410.0
552;Totaal;Agglomeratie 's-Gravenhage (CR);2018;385920.0
553;Totaal;Agglomeratie 's-Gravenhage (CR);2019;388945.0
554;Totaal;Agglomeratie 's-Gravenhage (CR);2020;393100.0
555;Totaal;Agglomeratie 's-Gravenhage (CR);2021;396765.0
556;Totaal;Agglomeratie 's-Gravenhage (CR);2022;402135.0
557;Totaal;Agglomeratie 's-Gravenhage (CR);2023;406725.0
558;Totaal;Agglomeratie 's-Gravenhage (CR);2024;410555.0
559;Totaal;Delft en Westland (CR);2012;92080.0
560;Totaal;Delft en Westland (CR);2013;92980.0
561;Totaal;Delft en Westland (CR);2014;94050.0
562;Totaal;Delft en Westland (CR);2015;95400.0
563;Totaal;Delft en Westland (CR);2016;96395.0
564;Totaal;Delft en Westland (CR);2017;97230.0
565;Totaal;Delft en Westland (CR);2018;98085.0
566;Totaal;Delft en Westland (CR);2019;99475.0
567;Totaal;Delft en Westland (CR);2020;100485.0
568;Totaal;Delft en Westland (CR);2021;101615.0
569;Totaal;Delft en Westland (CR);2022;103200.0
570;Totaal;Delft en Westland (CR);2023;104110.0
571;Totaal;Delft en Westland (CR);2024;106160.0
572;Totaal;Oost-Zuid-Holland (CR);2012;119490.0
573;Totaal;Oost-Zuid-Holland (CR);2013;120235.0
574;Totaal;Oost-Zuid-Holland (CR);2014;121465.0
575;Totaal;Oost-Zuid-Holland (CR);2015;131880.0
576;Totaal;Oost-Zuid-Holland (CR);2016;133220.0
577;Totaal;Oost-Zuid-Holland (CR);2017;135060.0
578;Totaal;Oost-Zuid-Holland (CR);2018;137260.0
579;Totaal;Oost-Zuid-Holland (CR);2019;139535.0
580;Totaal;Oost-Zuid-Holland (CR);2020;141090.0
581;Totaal;Oost-Zuid-Holland (CR);2021;142785.0
582;Totaal;Oost-Zuid-Holland (CR);2022;144245.0
583;Totaal;Oost-Zuid-Holland (CR);2023;145845.0
584;Totaal;Oost-Zuid-Holland (CR);2024;147495.0
585;Totaal;Groot-Rijnmond (CR);2012;621805.0
586;Totaal;Groot-Rijnmond (CR);2013;625585.0
587;Totaal;Groot-Rijnmond (CR);2014;629975.0
588;Totaal;Groot-Rijnmond (CR);2015;626220.0
589;Totaal;Groot-Rijnmond (CR);2016;630960.0
590;Totaal;Groot-Rijnmond (CR);2017;633490.0
591;Totaal;Groot-Rijnmond (CR);2018;637425.0
592;Totaal;Groot-Rijnmond (CR);2019;641115.0
593;Totaal;Groot-Rijnmond (CR);2020;646210.0
594;Totaal;Groot-Rijnmond (CR);2021;650200.0
595;Totaal;Groot-Rijnmond (CR);2022;656195.0
596;Totaal;Groot-Rijnmond (CR);2023;661970.0
597;Totaal;Groot-Rijnmond (CR);2024;667850.0
598;Totaal;Zuidoost-Zuid-Holland (CR);2012;164265.0
599;Totaal;Zuidoost-Zuid-Holland (CR);2013;165305.0
600;Totaal;Zuidoost-Zuid-Holland (CR);2014;166465.0
601;Totaal;Zuidoost-Zuid-Holland (CR);2015;167315.0
602;Totaal;Zuidoost-Zuid-Holland (CR);2016;168210.0
603;Totaal;Zuidoost-Zuid-Holland (CR);2017;169085.0
604;Totaal;Zuidoost-Zuid-Holland (CR);2018;170225.0
605;Totaal;Zuidoost-Zuid-Holland (CR);2019;157130.0
606;Totaal;Zuidoost-Zuid-Holland (CR);2020;158075.0
607;Totaal;Zuidoost-Zuid-Holland (CR);2021;159185.0
608;Totaal;Zuidoost-Zuid-Holland (CR);2022;160735.0
609;Totaal;Zuidoost-Zuid-Holland (CR);2023;161655.0
610;Totaal;Zuidoost-Zuid-Holland (CR);2024;162970.0
611;Totaal;Zeeuwsch-Vlaanderen (CR);2012;47650.0
612;Totaal;Zeeuwsch-Vlaanderen (CR);2013;47805.0
613;Totaal;Zeeuwsch-Vlaanderen (CR);2014;48055.0
614;Totaal;Zeeuwsch-Vlaanderen (CR);2015;48315.0
615;Totaal;Zeeuwsch-Vlaanderen (CR);2016;48650.0
616;Totaal;Zeeuwsch-Vlaanderen (CR);2017;48800.0
617;Totaal;Zeeuwsch-Vlaanderen (CR);2018;48930.0
618;Totaal;Zeeuwsch-Vlaanderen (CR);2019;49090.0
619;Totaal;Zeeuwsch-Vlaanderen (CR);2020;49125.0
620;Totaal;Zeeuwsch-Vlaanderen (CR);2021;49345.0
621;Totaal;Zeeuwsch-Vlaanderen (CR);2022;49580.0
622;Totaal;Zeeuwsch-Vlaanderen (CR);2023;49900.0
623;Totaal;Zeeuwsch-Vlaanderen (CR);2024;50075.0
624;Totaal;Overig Zeeland (CR);2012;117955.0
625;Totaal;Overig Zeeland (CR);2013;118755.0
626;Totaal;Overig Zeeland (CR);2014;120115.0
627;Totaal;Overig Zeeland (CR);2015;120640.0
628;Totaal;Overig Zeeland (CR);2016;121225.0
629;Totaal;Overig Zeeland (CR);2017;121810.0
630;Totaal;Overig Zeeland (CR);2018;122665.0
631;Totaal;Overig Zeeland (CR);2019;123440.0
632;Totaal;Overig Zeeland (CR);2020;124090.0
633;Totaal;Overig Zeeland (CR);2021;125495.0
634;Totaal;Overig Zeeland (CR);2022;126620.0
635;Totaal;Overig Zeeland (CR);2023;127840.0
636;Totaal;Overig Zeeland (CR);2024;128675.0
637;Totaal;West-Noord-Brabant (CR);2012;260200.0
638;Totaal;West-Noord-Brabant (CR);2013;262595.0
639;Totaal;West-Noord-Brabant (CR);2014;265145.0
640;Totaal;West-Noord-Brabant (CR);2015;267210.0
641;Totaal;West-Noord-Brabant (CR);2016;268980.0
642;Totaal;West-Noord-Brabant (CR);2017;271155.0
643;Totaal;West-Noord-Brabant (CR);2018;274045.0
644;Totaal;West-Noord-Brabant (CR);2019;276080.0
645;Totaal;West-Noord-Brabant (CR);2020;277990.0
646;Totaal;West-Noord-Brabant (CR);2021;280145.0
647;Totaal;West-Noord-Brabant (CR);2022;282140.0
648;Totaal;West-Noord-Brabant (CR);2023;284505.0
649;Totaal;West-Noord-Brabant (CR);2024;287420.0
650;Totaal;Midden-Noord-Brabant (CR);2012;189890.0
651;Totaal;Midden-Noord-Brabant (CR);2013;192010.0
652;Totaal;Midden-Noord-Brabant (CR);2014;195015.0
653;Totaal;Midden-Noord-Brabant (CR);2015;196815.0
654;Totaal;Midden-Noord-Brabant (CR);2016;198630.0
655;Totaal;Midden-Noord-Brabant (CR);2017;200550.0
656;Totaal;Midden-Noord-Brabant (CR);2018;202965.0
657;Totaal;Midden-Noord-Brabant (CR);2019;205630.0
658;Totaal;Midden-Noord-Brabant (CR);2020;208105.0
659;Totaal;Midden-Noord-Brabant (CR);2021;213625.0
660;Totaal;Midden-Noord-Brabant (CR);2022;216425.0
661;Totaal;Midden-Noord-Brabant (CR);2023;218645.0
662;Totaal;Midden-Noord-Brabant (CR);2024;220465.0
663;Totaal;Noordoost-Noord-Brabant (CR);2012;259785.0
664;Totaal;Noordoost-Noord-Brabant (CR);2013;262495.0
665;Totaal;Noordoost-Noord-Brabant (CR);2014;266005.0
666;Totaal;Noordoost-Noord-Brabant (CR);2015;268140.0
667;Totaal;Noordoost-Noord-Brabant (CR);2016;270685.0
668;Totaal;Noordoost-Noord-Brabant (CR);2017;273455.0
669;Totaal;Noordoost-Noord-Brabant (CR);2018;276610.0
670;Totaal;Noordoost-Noord-Brabant (CR);2019;279915.0
671;Totaal;Noordoost-Noord-Brabant (CR);2020;283485.0
672;Totaal;Noordoost-Noord-Brabant (CR);2021;283395.0
673;Totaal;Noordoost-Noord-Brabant (CR);2022;287260.0
674;Totaal;Noordoost-Noord-Brabant (CR);2023;289965.0
675;Totaal;Noordoost-Noord-Brabant (CR);2024;293165.0
676;Totaal;Zuidoost-Noord-Brabant (CR);2012;312270.0
677;Totaal;Zuidoost-Noord-Brabant (CR);2013;314945.0
678;Totaal;Zuidoost-Noord-Brabant (CR);2014;318880.0
679;Totaal;Zuidoost-Noord-Brabant (CR);2015;321950.0
680;Totaal;Zuidoost-Noord-Brabant (CR);2016;324880.0
681;Totaal;Zuidoost-Noord-Brabant (CR);2017;328330.0
682;Totaal;Zuidoost-Noord-Brabant (CR);2018;332240.0
683;Totaal;Zuidoost-Noord-Brabant (CR);2019;336385.0
684;Totaal;Zuidoost-Noord-Brabant (CR);2020;340480.0
685;Totaal;Zuidoost-Noord-Brabant (CR);2021;344335.0
686;Totaal;Zuidoost-Noord-Brabant (CR);2022;349640.0
687;Totaal;Zuidoost-Noord-Brabant (CR);2023;353715.0
688;Totaal;Zuidoost-Noord-Brabant (CR);2024;356675.0
689;Totaal;Noord-Limburg (CR);2012;115105.0
690;Totaal;Noord-Limburg (CR);2013;115905.0
691;Totaal;Noord-Limburg (CR);2014;117440.0
692;Totaal;Noord-Limburg (CR);2015;118250.0
693;Totaal;Noord-Limburg (CR);2016;118975.0
694;Totaal;Noord-Limburg (CR);2017;119685.0
695;Totaal;Noord-Limburg (CR);2018;120575.0
696;Totaal;Noord-Limburg (CR);2019;121310.0
697;Totaal;Noord-Limburg (CR);2020;122185.0
698;Totaal;Noord-Limburg (CR);2021;123155.0
699;Totaal;Noord-Limburg (CR);2022;124745.0
700;Totaal;Noord-Limburg (CR);2023;126140.0
701;Totaal;Noord-Limburg (CR);2024;127115.0
702;Totaal;Midden-Limburg (CR);2012;99685.0
703;Totaal;Midden-Limburg (CR);2013;100405.0
704;Totaal;Midden-Limburg (CR);2014;101585.0
705;Totaal;Midden-Limburg (CR);2015;102125.0
706;Totaal;Midden-Limburg (CR);2016;103230.0
707;Totaal;Midden-Limburg (CR);2017;104035.0
708;Totaal;Midden-Limburg (CR);2018;104695.0
709;Totaal;Midden-Limburg (CR);2019;105360.0
710;Totaal;Midden-Limburg (CR);2020;106175.0
711;Totaal;Midden-Limburg (CR);2021;107240.0
712;Totaal;Midden-Limburg (CR);2022;108215.0
713;Totaal;Midden-Limburg (CR);2023;109060.0
714;Totaal;Midden-Limburg (CR);2024;110050.0
715;Totaal;Zuid-Limburg (CR);2012;275030.0
716;Totaal;Zuid-Limburg (CR);2013;276310.0
717;Totaal;Zuid-Limburg (CR);2014;277915.0
718;Totaal;Zuid-Limburg (CR);2015;278840.0
719;Totaal;Zuid-Limburg (CR);2016;279855.0
720;Totaal;Zuid-Limburg (CR);2017;281625.0
721;Totaal;Zuid-Limburg (CR);2018;282810.0
722;Totaal;Zuid-Limburg (CR);2019;283760.0
723;Totaal;Zuid-Limburg (CR);2020;284690.0
724;Totaal;Zuid-Limburg (CR);2021;285730.0
725;Totaal;Zuid-Limburg (CR);2022;287385.0
726;Totaal;Zuid-Limburg (CR);2023;288700.0
727;Totaal;Zuid-Limburg (CR);2024;290735.0
728;Totaal;Flevoland (CR);2012;152970.0
729;Totaal;Flevoland (CR);2013;154530.0
730;Totaal;Flevoland (CR);2014;156310.0
731;Totaal;Flevoland (CR);2015;157665.0
732;Totaal;Flevoland (CR);2016;159170.0
733;Totaal;Flevoland (CR);2017;160965.0
734;Totaal;Flevoland (CR);2018;162975.0
735;Totaal;Flevoland (CR);2019;165535.0
736;Totaal;Flevoland (CR);2020;168220.0
737;Totaal;Flevoland (CR);2021;171180.0
738;Totaal;Flevoland (CR);2022;174865.0
739;Totaal;Flevoland (CR);2023;177805.0
740;Totaal;Flevoland (CR);2024;180645.0
741;Totaal;Aa en Hunze;2012;10740.0
742;Totaal;Aa en Hunze;2013;10730.0
743;Totaal;Aa en Hunze;2014;10900.0
744;Totaal;Aa en Hunze;2015;10890.0
745;Totaal;Aa en Hunze;2016;10960.0
746;Totaal;Aa en Hunze;2017;11010.0
747;Totaal;Aa en Hunze;2018;11080.0
748;Totaal;Aa en Hunze;2019;11110.0
749;Totaal;Aa en Hunze;2020;11140.0
750;Totaal;Aa en Hunze;2021;11155.0
751;Totaal;Aa en Hunze;2022;11225.0
752;Totaal;Aa en Hunze;2023;11235.0
753;Totaal;Aa en Hunze;2024;11300.0
754;Totaal;Aalburg;2012;4540.0
755;Totaal;Aalburg;2013;4605.0
756;Totaal;Aalburg;2014;4685.0
757;Totaal;Aalburg;2015;4745.0
758;Totaal;Aalburg;2016;4770.0
759;Totaal;Aalburg;2017;4825.0
760;Totaal;Aalburg;2018;4885.0
761;Totaal;Aalburg;2019;
762;Totaal;Aalburg;2020;
763;Totaal;Aalburg;2021;
764;Totaal;Aalburg;2022;
765;Totaal;Aalburg;2023;
766;Totaal;Aalburg;2024;
767;Totaal;Aalsmeer;2012;11915.0
768;Totaal;Aalsmeer;2013;12005.0
769;Totaal;Aalsmeer;2014;12320.0
770;Totaal;Aalsmeer;2015;12450.0
771;Totaal;Aalsmeer;2016;12580.0
772;Totaal;Aalsmeer;2017;12625.0
773;Totaal;Aalsmeer;2018;12700.0
774;Totaal;Aalsmeer;2019;12820.0
775;Totaal;Aalsmeer;2020;12925.0
776;Totaal;Aalsmeer;2021;12985.0
777;Totaal;Aalsmeer;2022;13105.0
778;Totaal;Aalsmeer;2023;13295.0
779;Totaal;Aalsmeer;2024;13440.0
780;Totaal;Aalten;2012;11070.0
781;Totaal;Aalten;2013;11155.0
782;Totaal;Aalten;2014;11285.0
783;Totaal;Aalten;2015;11330.0
784;Totaal;Aalten;2016;11425.0
785;Totaal;Aalten;2017;11480.0
786;Totaal;Aalten;2018;11505.0
787;Totaal;Aalten;2019;11585.0
788;Totaal;Aalten;2020;11695.0
789;Totaal;Aalten;2021;11740.0
790;Totaal;Aalten;2022;11815.0
791;Totaal;Aalten;2023;11860.0
792;Totaal;Aalten;2024;11935.0
793;Totaal;Achtkarspelen;2012;11330.0
794;Totaal;Achtkarspelen;2013;11400.0
795;Totaal;Achtkarspelen;2014;11570.0
796;Totaal;Achtkarspelen;2015;11625.0
797;Totaal;Achtkarspelen;2016;11685.0
798;Totaal;Achtkarspelen;2017;11710.0
799;Totaal;Achtkarspelen;2018;11765.0
800;Totaal;Achtkarspelen;2019;11795.0
801;Totaal;Achtkarspelen;2020;11830.0
802;Totaal;Achtkarspelen;2021;11915.0
803;Totaal;Achtkarspelen;2022;11975.0
804;Totaal;Achtkarspelen;2023;12005.0
805;Totaal;Achtkarspelen;2024;12095.0
806;Totaal;Alblasserdam;2012;7740.0
807;Totaal;Alblasserdam;2013;7820.0
808;Totaal;Alblasserdam;2014;7880.0
809;Totaal;Alblasserdam;2015;7900.0
810;Totaal;Alblasserdam;2016;7970.0
811;Totaal;Alblasserdam;2017;7995.0
812;Totaal;Alblasserdam;2018;8035.0
813;Totaal;Alblasserdam;2019;8075.0
814;Totaal;Alblasserdam;2020;8125.0
815;Totaal;Alblasserdam;2021;8145.0
816;Totaal;Alblasserdam;2022;8175.0
817;Totaal;Alblasserdam;2023;8210.0
818;Totaal;Alblasserdam;2024;8235.0
819;Totaal;Albrandswaard;2012;9720.0
820;Totaal;Albrandswaard;2013;9780.0
821;Totaal;Albrandswaard;2014;9785.0
822;Totaal;Albrandswaard;2015;9865.0
823;Totaal;Albrandswaard;2016;9890.0
824;Totaal;Albrandswaard;2017;9950.0
825;Totaal;Albrandswaard;2018;9995.0
826;Totaal;Albrandswaard;2019;10040.0
827;Totaal;Albrandswaard;2020;10175.0
828;Totaal;Albrandswaard;2021;10230.0
829;Totaal;Albrandswaard;2022;10305.0
830;Totaal;Albrandswaard;2023;10420.0
831;Totaal;Albrandswaard;2024;10445.0
832;Totaal;Alkmaar;2012;42585.0
833;Totaal;Alkmaar;2013;42880.0
834;Totaal;Alkmaar;2014;43555.0
835;Totaal;Alkmaar;2015;48540.0
836;Totaal;Alkmaar;2016;48925.0
837;Totaal;Alkmaar;2017;49445.0
838;Totaal;Alkmaar;2018;49825.0
839;Totaal;Alkmaar;2019;50155.0
840;Totaal;Alkmaar;2020;50705.0
841;Totaal;Alkmaar;2021;51300.0
842;Totaal;Alkmaar;2022;51825.0
843;Totaal;Alkmaar;2023;52090.0
844;Totaal;Alkmaar;2024;52575.0
845;Totaal;Almelo;2012;30630.0
846;Totaal;Almelo;2013;30830.0
847;Totaal;Almelo;2014;30875.0
848;Totaal;Almelo;2015;30970.0
849;Totaal;Almelo;2016;31280.0
850;Totaal;Almelo;2017;31615.0
851;Totaal;Almelo;2018;31900.0
852;Totaal;Almelo;2019;32265.0
853;Totaal;Almelo;2020;32395.0
854;Totaal;Almelo;2021;32660.0
855;Totaal;Almelo;2022;32880.0
856;Totaal;Almelo;2023;33005.0
857;Totaal;Almelo;2024;33290.0
858;Totaal;Almere;2012;74925.0
859;Totaal;Almere;2013;75865.0
860;Totaal;Almere;2014;76670.0
861;Totaal;Almere;2015;77425.0
862;Totaal;Almere;2016;78325.0
863;Totaal;Almere;2017;79490.0
864;Totaal;Almere;2018;80850.0
865;Totaal;Almere;2019;82580.0
866;Totaal;Almere;2020;84205.0
867;Totaal;Almere;2021;85720.0
868;Totaal;Almere;2022;87635.0
869;Totaal;Almere;2023;89150.0
870;Totaal;Almere;2024;90710.0
871;Totaal;Alphen aan den Rijn;2012;30225.0
872;Totaal;Alphen aan den Rijn;2013;30415.0
873;Totaal;Alphen aan den Rijn;2014;44210.0
874;Totaal;Alphen aan den Rijn;2015;44670.0
875;Totaal;Alphen aan den Rijn;2016;44980.0
876;Totaal;Alphen aan den Rijn;2017;45660.0
877;Totaal;Alphen aan den Rijn;2018;46220.0
878;Totaal;Alphen aan den Rijn;2019;47170.0
879;Totaal;Alphen aan den Rijn;2020;47690.0
880;Totaal;Alphen aan den Rijn;2021;48095.0
881;Totaal;Alphen aan den Rijn;2022;48400.0
882;Totaal;Alphen aan den Rijn;2023;48900.0
883;Totaal;Alphen aan den Rijn;2024;49560.0
884;Totaal;Alphen-Chaam;2012;3715.0
885;Totaal;Alphen-Chaam;2013;3815.0
886;Totaal;Alphen-Chaam;2014;3900.0
887;Totaal;Alphen-Chaam;2015;3950.0
888;Totaal;Alphen-Chaam;2016;4020.0
889;Totaal;Alphen-Chaam;2017;4065.0
890;Totaal;Alphen-Chaam;2018;4085.0
891;Totaal;Alphen-Chaam;2019;4140.0
892;Totaal;Alphen-Chaam;2020;4175.0
893;Totaal;Alphen-Chaam;2021;4250.0
894;Totaal;Alphen-Chaam;2022;4290.0
895;Totaal;Alphen-Chaam;2023;4340.0
896;Totaal;Alphen-Chaam;2024;4355.0
897;Totaal;Altena;2012;
898;Totaal;Altena;2013;
899;Totaal;Altena;2014;
900;Totaal;Altena;2015;
901;Totaal;Altena;2016;
902;Totaal;Altena;2017;
903;Totaal;Altena;2018;
904;Totaal;Altena;2019;21725.0
905;Totaal;Altena;2020;22045.0
906;Totaal;Altena;2021;22320.0
907;Totaal;Altena;2022;22665.0
908;Totaal;Altena;2023;22875.0
909;Totaal;Altena;2024;23135.0
910;Totaal;Ameland;2012;1470.0
911;Totaal;Ameland;2013;1490.0
912;Totaal;Ameland;2014;1530.0
913;Totaal;Ameland;2015;1530.0
914;Totaal;Ameland;2016;1540.0
915;Totaal;Ameland;2017;1565.0
916;Totaal;Ameland;2018;1570.0
917;Totaal;Ameland;2019;1575.0
918;Totaal;Ameland;2020;1580.0
919;Totaal;Ameland;2021;1625.0
920;Totaal;Ameland;2022;1630.0
921;Totaal;Ameland;2023;1690.0
922;Totaal;Ameland;2024;1715.0
923;Totaal;Amersfoort;2012;60980.0
924;Totaal;Amersfoort;2013;61710.0
925;Totaal;Amersfoort;2014;62460.0
926;Totaal;Amersfoort;2015;63180.0
927;Totaal;Amersfoort;2016;63820.0
928;Totaal;Amersfoort;2017;64340.0
929;Totaal;Amersfoort;2018;64970.0
930;Totaal;Amersfoort;2019;65900.0
931;Totaal;Amersfoort;2020;66485.0
932;Totaal;Amersfoort;2021;67230.0
933;Totaal;Amersfoort;2022;68370.0
934;Totaal;Amersfoort;2023;69110.0
935;Totaal;Amersfoort;2024;70030.0
936;Totaal;Amstelveen;2012;38860.0
937;Totaal;Amstelveen;2013;39350.0
938;Totaal;Amstelveen;2014;39750.0
939;Totaal;Amstelveen;2015;40705.0
940;Totaal;Amstelveen;2016;41075.0
941;Totaal;Amstelveen;2017;39065.0
942;Totaal;Amstelveen;2018;39085.0
943;Totaal;Amstelveen;2019;39575.0
944;Totaal;Amstelveen;2020;39720.0
945;Totaal;Amstelveen;2021;39530.0
946;Totaal;Amstelveen;2022;40060.0
947;Totaal;Amstelveen;2023;40665.0
948;Totaal;Amstelveen;2024;40925.0
949;Totaal;Amsterdam;2012;384440.0
950;Totaal;Amsterdam;2013;387940.0
951;Totaal;Amsterdam;2014;392255.0
952;Totaal;Amsterdam;2015;396520.0
953;Totaal;Amsterdam;2016;402045.0
954;Totaal;Amsterdam;2017;405950.0
955;Totaal;Amsterdam;2018;412170.0
956;Totaal;Amsterdam;2019;417695.0
957;Totaal;Amsterdam;2020;424185.0
958;Totaal;Amsterdam;2021;427235.0
959;Totaal;Amsterdam;2022;435330.0
960;Totaal;Amsterdam;2023;452290.0
961;Totaal;Amsterdam;2024;459880.0
962;Totaal;Apeldoorn;2012;65610.0
963;Totaal;Apeldoorn;2013;66255.0
964;Totaal;Apeldoorn;2014;67370.0
965;Totaal;Apeldoorn;2015;67945.0
966;Totaal;Apeldoorn;2016;68540.0
967;Totaal;Apeldoorn;2017;69200.0
968;Totaal;Apeldoorn;2018;69935.0
969;Totaal;Apeldoorn;2019;70705.0
970;Totaal;Apeldoorn;2020;71400.0
971;Totaal;Apeldoorn;2021;72170.0
972;Totaal;Apeldoorn;2022;72850.0
973;Totaal;Apeldoorn;2023;73340.0
974;Totaal;Apeldoorn;2024;73940.0
975;Totaal;Appingedam;2012;5505.0
976;Totaal;Appingedam;2013;5500.0
977;Totaal;Appingedam;2014;5555.0
978;Totaal;Appingedam;2015;5620.0
979;Totaal;Appingedam;2016;5670.0
980;Totaal;Appingedam;2017;5700.0
981;Totaal;Appingedam;2018;5670.0
982;Totaal;Appingedam;2019;5645.0
983;Totaal;Appingedam;2020;5660.0
984;Totaal;Appingedam;2021;
985;Totaal;Appingedam;2022;
986;Totaal;Appingedam;2023;
987;Totaal;Appingedam;2024;
988;Totaal;Arnhem;2012;67180.0
989;Totaal;Arnhem;2013;67670.0
990;Totaal;Arnhem;2014;68330.0
991;Totaal;Arnhem;2015;69165.0
992;Totaal;Arnhem;2016;69980.0
993;Totaal;Arnhem;2017;70965.0
994;Totaal;Arnhem;2018;72015.0
995;Totaal;Arnhem;2019;73220.0
996;Totaal;Arnhem;2020;74290.0
997;Totaal;Arnhem;2021;75235.0
998;Totaal;Arnhem;2022;76525.0
999;Totaal;Arnhem;2023;77185.0
1000;Totaal;Arnhem;2024;78075.0
1001;Totaal;Assen;2012;29040.0
1002;Totaal;Assen;2013;29175.0
1003;Totaal;Assen;2014;29460.0
1004;Totaal;Assen;2015;29815.0
1005;Totaal;Assen;2016;30120.0
1006;Totaal;Assen;2017;30435.0
1007;Totaal;Assen;2018;30585.0
1008;Totaal;Assen;2019;30875.0
1009;Totaal;Assen;2020;31415.0
1010;Totaal;Assen;2021;31735.0
1011;Totaal;Assen;2022;31970.0
1012;Totaal;Assen;2023;32090.0
1013;Totaal;Assen;2024;32240.0
1014;Totaal;Asten;2012;6455.0
1015;Totaal;Asten;2013;6470.0
1016;Totaal;Asten;2014;6570.0
1017;Totaal;Asten;2015;6610.0
1018;Totaal;Asten;2016;6645.0
1019;Totaal;Asten;2017;6705.0
1020;Totaal;Asten;2018;6720.0
1021;Totaal;Asten;2019;6775.0
1022;Totaal;Asten;2020;6810.0
1023;Totaal;Asten;2021;6930.0
1024;Totaal;Asten;2022;7045.0
1025;Totaal;Asten;2023;7125.0
1026;Totaal;Asten;2024;7180.0
1027;Totaal;Baarle-Nassau;2012;2810.0
1028;Totaal;Baarle-Nassau;2013;2810.0
1029;Totaal;Baarle-Nassau;2014;2810.0
1030;Totaal;Baarle-Nassau;2015;2830.0
1031;Totaal;Baarle-Nassau;2016;2830.0
1032;Totaal;Baarle-Nassau;2017;2855.0
1033;Totaal;Baarle-Nassau;2018;2915.0
1034;Totaal;Baarle-Nassau;2019;2925.0
1035;Totaal;Baarle-Nassau;2020;2950.0
1036;Totaal;Baarle-Nassau;2021;2970.0
1037;Totaal;Baarle-Nassau;2022;3000.0
1038;Totaal;Baarle-Nassau;2023;3055.0
1039;Totaal;Baarle-Nassau;2024;3045.0
1040;Totaal;Baarn;2012;10485.0
1041;Totaal;Baarn;2013;10450.0
1042;Totaal;Baarn;2014;10590.0
1043;Totaal;Baarn;2015;10745.0
1044;Totaal;Baarn;2016;10825.0
1045;Totaal;Baarn;2017;10835.0
1046;Totaal;Baarn;2018;10910.0
1047;Totaal;Baarn;2019;10985.0
1048;Totaal;Baarn;2020;11070.0
1049;Totaal;Baarn;2021;11135.0
1050;Totaal;Baarn;2022;11175.0
1051;Totaal;Baarn;2023;11185.0
1052;Totaal;Baarn;2024;11285.0
1053;Totaal;Barendrecht;2012;18115.0
1054;Totaal;Barendrecht;2013;18245.0
1055;Totaal;Barendrecht;2014;18280.0
1056;Totaal;Barendrecht;2015;18380.0
1057;Totaal;Barendrecht;2016;18530.0
1058;Totaal;Barendrecht;2017;18735.0
1059;Totaal;Barendrecht;2018;18830.0
1060;Totaal;Barendrecht;2019;18985.0
1061;Totaal;Barendrecht;2020;19030.0
1062;Totaal;Barendrecht;2021;19055.0
1063;Totaal;Barendrecht;2022;19225.0
1064;Totaal;Barendrecht;2023;19385.0
1065;Totaal;Barendrecht;2024;19385.0
