ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
8345;69101 Advocatenkantoren;2010;222.0
8346;69101 Advocatenkantoren;2011;168.0
8347;69101 Advocatenkantoren;2012;166.0
8348;69101 Advocatenkantoren;2013;151.0
8349;69101 Advocatenkantoren;2014;163.0
8350;69101 Advocatenkantoren;2015;179.0
8351;69101 Advocatenkantoren;2016;176.0
8352;69102 Rechtskundige adviesbureaus;2009;122.0
8353;69102 Rechtskundige adviesbureaus;2010;140.0
8354;69102 Rechtskundige adviesbureaus;2011;126.0
8355;69102 Rechtskundige adviesbureaus;2012;120.0
8356;69102 Rechtskundige adviesbureaus;2013;124.0
8357;69102 Rechtskundige adviesbureaus;2014;130.0
8358;69102 Rechtskundige adviesbureaus;2015;233.0
8359;69102 Rechtskundige adviesbureaus;2016;145.0
8360;69103 Notariskantoren;2009;27.0
8361;69103 Notariskantoren;2010;31.0
8362;69103 Notariskantoren;2011;31.0
8363;69103 Notariskantoren;2012;23.0
8364;69103 Notariskantoren;2013;22.0
8365;69103 Notariskantoren;2014;23.0
8366;69103 Notariskantoren;2015;24.0
8367;69103 Notariskantoren;2016;25.0
8368;69104 Deurwaarderskantoren;2009;13.0
8369;69104 Deurwaarderskantoren;2010;16.0
8370;69104 Deurwaarderskantoren;2011;21.0
8371;69104 Deurwaarderskantoren;2012;20.0
8372;69104 Deurwaarderskantoren;2013;25.0
8373;69104 Deurwaarderskantoren;2014;22.0
8374;69104 Deurwaarderskantoren;2015;15.0
8375;69104 Deurwaarderskantoren;2016;16.0
8376;69105 Octrooibureaus;2009;10.0
8377;69105 Octrooibureaus;2010;7.0
8378;69105 Octrooibureaus;2011;8.0
8379;69105 Octrooibureaus;2012;12.0
8380;69105 Octrooibureaus;2013;15.0
8381;69105 Octrooibureaus;2014;18.0
8382;69105 Octrooibureaus;2015;16.0
8383;69105 Octrooibureaus;2016;20.0
8384;692 Accountancy, administratie e.d.;2009;1551.0
8385;692 Accountancy, administratie e.d.;2010;1722.0
8386;692 Accountancy, administratie e.d.;2011;1599.0
8387;692 Accountancy, administratie e.d.;2012;1644.0
8388;692 Accountancy, administratie e.d.;2013;1550.0
8389;692 Accountancy, administratie e.d.;2014;1632.0
8390;692 Accountancy, administratie e.d.;2015;1584.0
8391;692 Accountancy, administratie e.d.;2016;1676.0
8392;6920 Accountancy, administratie e.d.;2009;1551.0
8393;6920 Accountancy, administratie e.d.;2010;1722.0
8394;6920 Accountancy, administratie e.d.;2011;1599.0
8395;6920 Accountancy, administratie e.d.;2012;1644.0
8396;6920 Accountancy, administratie e.d.;2013;1550.0
8397;6920 Accountancy, administratie e.d.;2014;1632.0
8398;6920 Accountancy, administratie e.d.;2015;1584.0
8399;6920 Accountancy, administratie e.d.;2016;1676.0
8400;69201 Registeraccountantskantoren;2009;57.0
8401;69201 Registeraccountantskantoren;2010;50.0
8402;69201 Registeraccountantskantoren;2011;54.0
8403;69201 Registeraccountantskantoren;2012;69.0
8404;69201 Registeraccountantskantoren;2013;68.0
8405;69201 Registeraccountantskantoren;2014;53.0
8406;69201 Registeraccountantskantoren;2015;48.0
8407;69201 Registeraccountantskantoren;2016;39.0
8408;69202 Accountantskantoren (AA-consulent);2009;133.0
8409;69202 Accountantskantoren (AA-consulent);2010;109.0
8410;69202 Accountantskantoren (AA-consulent);2011;127.0
8411;69202 Accountantskantoren (AA-consulent);2012;117.0
8412;69202 Accountantskantoren (AA-consulent);2013;113.0
8413;69202 Accountantskantoren (AA-consulent);2014;115.0
8414;69202 Accountantskantoren (AA-consulent);2015;117.0
8415;69202 Accountantskantoren (AA-consulent);2016;123.0
8416;69203 Boekhoudkantoren;2009;939.0
8417;69203 Boekhoudkantoren;2010;986.0
8418;69203 Boekhoudkantoren;2011;979.0
8419;69203 Boekhoudkantoren;2012;960.0
8420;69203 Boekhoudkantoren;2013;925.0
8421;69203 Boekhoudkantoren;2014;920.0
8422;69203 Boekhoudkantoren;2015;895.0
8423;69203 Boekhoudkantoren;2016;913.0
8424;69204 Belastingadviesbureaus;2009;129.0
8425;69204 Belastingadviesbureaus;2010;153.0
8426;69204 Belastingadviesbureaus;2011;135.0
8427;69204 Belastingadviesbureaus;2012;132.0
8428;69204 Belastingadviesbureaus;2013;137.0
8429;69204 Belastingadviesbureaus;2014;130.0
8430;69204 Belastingadviesbureaus;2015;150.0
8431;69204 Belastingadviesbureaus;2016;147.0
8432;69209 Overige administratiekantoren;2009;293.0
8433;69209 Overige administratiekantoren;2010;424.0
8434;69209 Overige administratiekantoren;2011;304.0
8435;69209 Overige administratiekantoren;2012;366.0
8436;69209 Overige administratiekantoren;2013;307.0
8437;69209 Overige administratiekantoren;2014;414.0
8438;69209 Overige administratiekantoren;2015;374.0
8439;69209 Overige administratiekantoren;2016;454.0
8440;70 Holdings en managementadviesbureaus;2009;12396.0
8441;70 Holdings en managementadviesbureaus;2010;14200.0
8442;70 Holdings en managementadviesbureaus;2011;13550.0
8443;70 Holdings en managementadviesbureaus;2012;13184.0
8444;70 Holdings en managementadviesbureaus;2013;12630.0
8445;70 Holdings en managementadviesbureaus;2014;11308.0
8446;70 Holdings en managementadviesbureaus;2015;11763.0
8447;70 Holdings en managementadviesbureaus;2016;14913.0
8448;701 Holdings en interne concerndiensten;2009;7742.0
8449;701 Holdings en interne concerndiensten;2010;9369.0
8450;701 Holdings en interne concerndiensten;2011;8839.0
8451;701 Holdings en interne concerndiensten;2012;8462.0
8452;701 Holdings en interne concerndiensten;2013;7883.0
8453;701 Holdings en interne concerndiensten;2014;6449.0
8454;701 Holdings en interne concerndiensten;2015;6748.0
8455;701 Holdings en interne concerndiensten;2016;8956.0
8456;7010 Holdings, interne concerndiensten;2009;7742.0
8457;7010 Holdings, interne concerndiensten;2010;9369.0
8458;7010 Holdings, interne concerndiensten;2011;8839.0
8459;7010 Holdings, interne concerndiensten;2012;8462.0
8460;7010 Holdings, interne concerndiensten;2013;7883.0
8461;7010 Holdings, interne concerndiensten;2014;6449.0
8462;7010 Holdings, interne concerndiensten;2015;6748.0
8463;7010 Holdings, interne concerndiensten;2016;8956.0
8464;70101 Interne concerndiensten;2009;3479.0
8465;70101 Interne concerndiensten;2010;3059.0
8466;70101 Interne concerndiensten;2011;3045.0
8467;70101 Interne concerndiensten;2012;4614.0
8468;70101 Interne concerndiensten;2013;4618.0
8469;70101 Interne concerndiensten;2014;4560.0
8470;70101 Interne concerndiensten;2015;5053.0
8471;70101 Interne concerndiensten;2016;6246.0
8472;70102 Holdings (geen financiële);2009;4263.0
8473;70102 Holdings (geen financiële);2010;6310.0
8474;70102 Holdings (geen financiële);2011;5794.0
8475;70102 Holdings (geen financiële);2012;3848.0
8476;70102 Holdings (geen financiële);2013;3265.0
8477;70102 Holdings (geen financiële);2014;1889.0
8478;70102 Holdings (geen financiële);2015;1695.0
8479;70102 Holdings (geen financiële);2016;2710.0
8480;702 Managementadviesbureaus;2009;4654.0
8481;702 Managementadviesbureaus;2010;4831.0
8482;702 Managementadviesbureaus;2011;4711.0
8483;702 Managementadviesbureaus;2012;4722.0
8484;702 Managementadviesbureaus;2013;4747.0
8485;702 Managementadviesbureaus;2014;4859.0
8486;702 Managementadviesbureaus;2015;5015.0
8487;702 Managementadviesbureaus;2016;5957.0
8488;7021 Public relationsbureaus;2009;157.0
8489;7021 Public relationsbureaus;2010;139.0
8490;7021 Public relationsbureaus;2011;154.0
8491;7021 Public relationsbureaus;2012;120.0
8492;7021 Public relationsbureaus;2013;120.0
8493;7021 Public relationsbureaus;2014;123.0
8494;7021 Public relationsbureaus;2015;120.0
8495;7021 Public relationsbureaus;2016;109.0
8496;7022 Organisatieadviesbureaus e.d.;2009;4497.0
8497;7022 Organisatieadviesbureaus e.d.;2010;4692.0
8498;7022 Organisatieadviesbureaus e.d.;2011;4557.0
8499;7022 Organisatieadviesbureaus e.d.;2012;4602.0
8500;7022 Organisatieadviesbureaus e.d.;2013;4627.0
8501;7022 Organisatieadviesbureaus e.d.;2014;4736.0
8502;7022 Organisatieadviesbureaus e.d.;2015;4895.0
8503;7022 Organisatieadviesbureaus e.d.;2016;5848.0
8504;70221 Organisatieadviesbureaus;2009;3983.0
8505;70221 Organisatieadviesbureaus;2010;4199.0
8506;70221 Organisatieadviesbureaus;2011;4055.0
8507;70221 Organisatieadviesbureaus;2012;4069.0
8508;70221 Organisatieadviesbureaus;2013;4105.0
8509;70221 Organisatieadviesbureaus;2014;4145.0
8510;70221 Organisatieadviesbureaus;2015;4208.0
8511;70221 Organisatieadviesbureaus;2016;4531.0
8512;70222 Overige managementadviesbureaus;2009;514.0
8513;70222 Overige managementadviesbureaus;2010;493.0
8514;70222 Overige managementadviesbureaus;2011;502.0
8515;70222 Overige managementadviesbureaus;2012;533.0
8516;70222 Overige managementadviesbureaus;2013;522.0
8517;70222 Overige managementadviesbureaus;2014;591.0
8518;70222 Overige managementadviesbureaus;2015;687.0
8519;70222 Overige managementadviesbureaus;2016;1317.0
8520;71 Architecten-, ingenieursbureaus e.d.;2009;12130.0
8521;71 Architecten-, ingenieursbureaus e.d.;2010;12317.0
8522;71 Architecten-, ingenieursbureaus e.d.;2011;11983.0
8523;71 Architecten-, ingenieursbureaus e.d.;2012;12272.0
8524;71 Architecten-, ingenieursbureaus e.d.;2013;12417.0
8525;71 Architecten-, ingenieursbureaus e.d.;2014;12683.0
8526;71 Architecten-, ingenieursbureaus e.d.;2015;12686.0
8527;71 Architecten-, ingenieursbureaus e.d.;2016;13636.0
8528;711 Architecten- en ingenieursbureaus;2009;10234.0
8529;711 Architecten- en ingenieursbureaus;2010;10474.0
8530;711 Architecten- en ingenieursbureaus;2011;10126.0
8531;711 Architecten- en ingenieursbureaus;2012;10209.0
8532;711 Architecten- en ingenieursbureaus;2013;10344.0
8533;711 Architecten- en ingenieursbureaus;2014;10420.0
8534;711 Architecten- en ingenieursbureaus;2015;10357.0
8535;711 Architecten- en ingenieursbureaus;2016;10833.0
8536;7111 Architectenbureaus;2009;420.0
8537;7111 Architectenbureaus;2010;375.0
8538;7111 Architectenbureaus;2011;343.0
8539;7111 Architectenbureaus;2012;317.0
8540;7111 Architectenbureaus;2013;299.0
8541;7111 Architectenbureaus;2014;426.0
8542;7111 Architectenbureaus;2015;425.0
8543;7111 Architectenbureaus;2016;402.0
8544;71111 Architecten (geen interieur-);2009;420.0
8545;71111 Architecten (geen interieur-);2010;375.0
8546;71111 Architecten (geen interieur-);2011;343.0
8547;71111 Architecten (geen interieur-);2012;317.0
8548;71111 Architecten (geen interieur-);2013;292.0
8549;71111 Architecten (geen interieur-);2014;306.0
8550;71111 Architecten (geen interieur-);2015;291.0
8551;71111 Architecten (geen interieur-);2016;275.0
8552;71112 Interieurarchitecten;2009;0.0
8553;71112 Interieurarchitecten;2010;0.0
8554;71112 Interieurarchitecten;2011;0.0
8555;71112 Interieurarchitecten;2012;0.0
8556;71112 Interieurarchitecten;2013;7.0
8557;71112 Interieurarchitecten;2014;120.0
8558;71112 Interieurarchitecten;2015;134.0
8559;71112 Interieurarchitecten;2016;127.0
8560;7112 Ingenieursbureaus;2009;9814.0
8561;7112 Ingenieursbureaus;2010;10099.0
8562;7112 Ingenieursbureaus;2011;9783.0
8563;7112 Ingenieursbureaus;2012;9892.0
8564;7112 Ingenieursbureaus;2013;10045.0
8565;7112 Ingenieursbureaus;2014;9994.0
8566;7112 Ingenieursbureaus;2015;9932.0
8567;7112 Ingenieursbureaus;2016;10431.0
8568;712 Keurings- en controlediensten;2009;1896.0
8569;712 Keurings- en controlediensten;2010;1843.0
8570;712 Keurings- en controlediensten;2011;1857.0
8571;712 Keurings- en controlediensten;2012;2063.0
8572;712 Keurings- en controlediensten;2013;2073.0
8573;712 Keurings- en controlediensten;2014;2263.0
8574;712 Keurings- en controlediensten;2015;2329.0
8575;712 Keurings- en controlediensten;2016;2803.0
8576;7120 Keurings- en controlediensten;2009;1896.0
8577;7120 Keurings- en controlediensten;2010;1843.0
8578;7120 Keurings- en controlediensten;2011;1857.0
8579;7120 Keurings- en controlediensten;2012;2063.0
8580;7120 Keurings- en controlediensten;2013;2073.0
8581;7120 Keurings- en controlediensten;2014;2263.0
8582;7120 Keurings- en controlediensten;2015;2329.0
8583;7120 Keurings- en controlediensten;2016;2803.0
8584;71201 Keuringsdiensten (landbouw);2009;226.0
8585;71201 Keuringsdiensten (landbouw);2010;231.0
8586;71201 Keuringsdiensten (landbouw);2011;265.0
8587;71201 Keuringsdiensten (landbouw);2012;200.0
8588;71201 Keuringsdiensten (landbouw);2013;213.0
8589;71201 Keuringsdiensten (landbouw);2014;215.0
8590;71201 Keuringsdiensten (landbouw);2015;216.0
8591;71201 Keuringsdiensten (landbouw);2016;230.0
8592;71202 Keuringsdiensten van machines e.d.;2009;1240.0
8593;71202 Keuringsdiensten van machines e.d.;2010;1424.0
8594;71202 Keuringsdiensten van machines e.d.;2011;1402.0
8595;71202 Keuringsdiensten van machines e.d.;2012;1592.0
8596;71202 Keuringsdiensten van machines e.d.;2013;1549.0
8597;71202 Keuringsdiensten van machines e.d.;2014;1738.0
8598;71202 Keuringsdiensten van machines e.d.;2015;1783.0
8599;71202 Keuringsdiensten van machines e.d.;2016;2191.0
8600;71203 Overige keuringsdiensten;2009;430.0
8601;71203 Overige keuringsdiensten;2010;188.0
8602;71203 Overige keuringsdiensten;2011;190.0
8603;71203 Overige keuringsdiensten;2012;271.0
8604;71203 Overige keuringsdiensten;2013;311.0
8605;71203 Overige keuringsdiensten;2014;310.0
8606;71203 Overige keuringsdiensten;2015;330.0
8607;71203 Overige keuringsdiensten;2016;382.0
8608;72 Research;2009;676.0
8609;72 Research;2010;681.0
8610;72 Research;2011;827.0
8611;72 Research;2012;790.0
8612;72 Research;2013;821.0
8613;72 Research;2014;771.0
8614;72 Research;2015;900.0
8615;72 Research;2016;922.0
8616;721 Natuurwetenschappelijke research;2009;568.0
8617;721 Natuurwetenschappelijke research;2010;555.0
8618;721 Natuurwetenschappelijke research;2011;703.0
8619;721 Natuurwetenschappelijke research;2012;660.0
8620;721 Natuurwetenschappelijke research;2013;690.0
8621;721 Natuurwetenschappelijke research;2014;638.0
8622;721 Natuurwetenschappelijke research;2015;786.0
8623;721 Natuurwetenschappelijke research;2016;813.0
8624;7211 Biotechnologische research;2009;30.0
8625;7211 Biotechnologische research;2010;43.0
8626;7211 Biotechnologische research;2011;52.0
8627;7211 Biotechnologische research;2012;50.0
8628;7211 Biotechnologische research;2013;61.0
8629;7211 Biotechnologische research;2014;59.0
8630;7211 Biotechnologische research;2015;74.0
8631;7211 Biotechnologische research;2016;71.0
8632;72111 Biotechnologische landbouwresearch;2009;
8633;72111 Biotechnologische landbouwresearch;2010;
8634;72111 Biotechnologische landbouwresearch;2011;39.0
8635;72111 Biotechnologische landbouwresearch;2012;37.0
8636;72111 Biotechnologische landbouwresearch;2013;
8637;72111 Biotechnologische landbouwresearch;2014;43.0
8638;72111 Biotechnologische landbouwresearch;2015;46.0
8639;72111 Biotechnologische landbouwresearch;2016;46.0
8640;72112 Medisch-biotechnologische research;2009;
8641;72112 Medisch-biotechnologische research;2010;
8642;72112 Medisch-biotechnologische research;2011;
8643;72112 Medisch-biotechnologische research;2012;
8644;72112 Medisch-biotechnologische research;2013;
8645;72112 Medisch-biotechnologische research;2014;6.0
8646;72112 Medisch-biotechnologische research;2015;12.0
8647;72112 Medisch-biotechnologische research;2016;9.0
8648;72113 Overige biotechnologische research;2009;
8649;72113 Overige biotechnologische research;2010;
8650;72113 Overige biotechnologische research;2011;
8651;72113 Overige biotechnologische research;2012;
8652;72113 Overige biotechnologische research;2013;9.0
8653;72113 Overige biotechnologische research;2014;10.0
8654;72113 Overige biotechnologische research;2015;16.0
8655;72113 Overige biotechnologische research;2016;16.0
8656;7219 R&D natuurwetenschap, geen biotech;2009;538.0
8657;7219 R&D natuurwetenschap, geen biotech;2010;512.0
8658;7219 R&D natuurwetenschap, geen biotech;2011;651.0
8659;7219 R&D natuurwetenschap, geen biotech;2012;610.0
8660;7219 R&D natuurwetenschap, geen biotech;2013;629.0
8661;7219 R&D natuurwetenschap, geen biotech;2014;579.0
8662;7219 R&D natuurwetenschap, geen biotech;2015;712.0
8663;7219 R&D natuurwetenschap, geen biotech;2016;742.0
8664;72191 Landbouwresearch (geen biotech);2009;176.0
8665;72191 Landbouwresearch (geen biotech);2010;138.0
8666;72191 Landbouwresearch (geen biotech);2011;174.0
8667;72191 Landbouwresearch (geen biotech);2012;142.0
8668;72191 Landbouwresearch (geen biotech);2013;158.0
8669;72191 Landbouwresearch (geen biotech);2014;106.0
8670;72191 Landbouwresearch (geen biotech);2015;144.0
8671;72191 Landbouwresearch (geen biotech);2016;183.0
8672;72192 Technische research;2009;232.0
8673;72192 Technische research;2010;218.0
8674;72192 Technische research;2011;273.0
8675;72192 Technische research;2012;290.0
8676;72192 Technische research;2013;278.0
8677;72192 Technische research;2014;274.0
8678;72192 Technische research;2015;353.0
8679;72192 Technische research;2016;376.0
8680;72193 Medische research (geen biotech);2009;44.0
8681;72193 Medische research (geen biotech);2010;32.0
8682;72193 Medische research (geen biotech);2011;35.0
8683;72193 Medische research (geen biotech);2012;34.0
8684;72193 Medische research (geen biotech);2013;32.0
8685;72193 Medische research (geen biotech);2014;27.0
8686;72193 Medische research (geen biotech);2015;46.0
8687;72193 Medische research (geen biotech);2016;46.0
8688;72199 Ov. R&D natuurwsch, geen biotech;2009;86.0
8689;72199 Ov. R&D natuurwsch, geen biotech;2010;124.0
8690;72199 Ov. R&D natuurwsch, geen biotech;2011;169.0
8691;72199 Ov. R&D natuurwsch, geen biotech;2012;144.0
8692;72199 Ov. R&D natuurwsch, geen biotech;2013;161.0
8693;72199 Ov. R&D natuurwsch, geen biotech;2014;172.0
8694;72199 Ov. R&D natuurwsch, geen biotech;2015;169.0
8695;72199 Ov. R&D natuurwsch, geen biotech;2016;137.0
8696;722 Geesteswetenschappelijke research;2009;108.0
8697;722 Geesteswetenschappelijke research;2010;126.0
8698;722 Geesteswetenschappelijke research;2011;124.0
8699;722 Geesteswetenschappelijke research;2012;130.0
8700;722 Geesteswetenschappelijke research;2013;131.0
8701;722 Geesteswetenschappelijke research;2014;133.0
8702;722 Geesteswetenschappelijke research;2015;114.0
8703;722 Geesteswetenschappelijke research;2016;109.0
8704;7220 Geesteswetenschappelijke research;2009;108.0
8705;7220 Geesteswetenschappelijke research;2010;126.0
8706;7220 Geesteswetenschappelijke research;2011;124.0
8707;7220 Geesteswetenschappelijke research;2012;130.0
8708;7220 Geesteswetenschappelijke research;2013;131.0
8709;7220 Geesteswetenschappelijke research;2014;133.0
8710;7220 Geesteswetenschappelijke research;2015;114.0
8711;7220 Geesteswetenschappelijke research;2016;109.0
8712;73 Reclamewezen en marktonderzoek;2009;6048.0
8713;73 Reclamewezen en marktonderzoek;2010;6349.0
8714;73 Reclamewezen en marktonderzoek;2011;6009.0
8715;73 Reclamewezen en marktonderzoek;2012;5866.0
8716;73 Reclamewezen en marktonderzoek;2013;5604.0
8717;73 Reclamewezen en marktonderzoek;2014;5558.0
8718;73 Reclamewezen en marktonderzoek;2015;5562.0
8719;73 Reclamewezen en marktonderzoek;2016;5744.0
8720;731 Reclamewezen;2009;5691.0
8721;731 Reclamewezen;2010;5841.0
8722;731 Reclamewezen;2011;5650.0
8723;731 Reclamewezen;2012;5477.0
8724;731 Reclamewezen;2013;5226.0
8725;731 Reclamewezen;2014;5217.0
8726;731 Reclamewezen;2015;5228.0
8727;731 Reclamewezen;2016;5417.0
8728;7311 Reclamebureaus;2009;5321.0
8729;7311 Reclamebureaus;2010;5480.0
8730;7311 Reclamebureaus;2011;5288.0
8731;7311 Reclamebureaus;2012;5233.0
8732;7311 Reclamebureaus;2013;5007.0
8733;7311 Reclamebureaus;2014;5006.0
8734;7311 Reclamebureaus;2015;4999.0
8735;7311 Reclamebureaus;2016;5165.0
8736;7312 Handel in advertentieruimte;2009;370.0
8737;7312 Handel in advertentieruimte;2010;361.0
8738;7312 Handel in advertentieruimte;2011;362.0
8739;7312 Handel in advertentieruimte;2012;244.0
8740;7312 Handel in advertentieruimte;2013;219.0
8741;7312 Handel in advertentieruimte;2014;211.0
8742;7312 Handel in advertentieruimte;2015;229.0
8743;7312 Handel in advertentieruimte;2016;252.0
8744;732 Markt- en opinieonderzoek;2009;357.0
8745;732 Markt- en opinieonderzoek;2010;508.0
8746;732 Markt- en opinieonderzoek;2011;359.0
8747;732 Markt- en opinieonderzoek;2012;389.0
8748;732 Markt- en opinieonderzoek;2013;378.0
8749;732 Markt- en opinieonderzoek;2014;341.0
8750;732 Markt- en opinieonderzoek;2015;334.0
8751;732 Markt- en opinieonderzoek;2016;327.0
8752;7320 Markt- en opinieonderzoek;2009;357.0
8753;7320 Markt- en opinieonderzoek;2010;508.0
8754;7320 Markt- en opinieonderzoek;2011;359.0
8755;7320 Markt- en opinieonderzoek;2012;389.0
8756;7320 Markt- en opinieonderzoek;2013;378.0
8757;7320 Markt- en opinieonderzoek;2014;341.0
8758;7320 Markt- en opinieonderzoek;2015;334.0
8759;7320 Markt- en opinieonderzoek;2016;327.0
8760;74 Design, fotografie, vertaalbureaus;2009;5504.0
8761;74 Design, fotografie, vertaalbureaus;2010;6000.0
8762;74 Design, fotografie, vertaalbureaus;2011;6037.0
8763;74 Design, fotografie, vertaalbureaus;2012;6176.0
8764;74 Design, fotografie, vertaalbureaus;2013;6606.0
8765;74 Design, fotografie, vertaalbureaus;2014;5887.0
8766;74 Design, fotografie, vertaalbureaus;2015;6145.0
8767;74 Design, fotografie, vertaalbureaus;2016;6567.0
8768;741 Industrieel ontwerp;2009;1604.0
8769;741 Industrieel ontwerp;2010;1743.0
8770;741 Industrieel ontwerp;2011;1748.0
8771;741 Industrieel ontwerp;2012;1828.0
8772;741 Industrieel ontwerp;2013;2227.0
8773;741 Industrieel ontwerp;2014;1304.0
8774;741 Industrieel ontwerp;2015;1470.0
8775;741 Industrieel ontwerp;2016;1630.0
8776;7410 Industrieel ontwerp;2009;1604.0
8777;7410 Industrieel ontwerp;2010;1743.0
8778;7410 Industrieel ontwerp;2011;1748.0
8779;7410 Industrieel ontwerp;2012;1828.0
8780;7410 Industrieel ontwerp;2013;2227.0
8781;7410 Industrieel ontwerp;2014;1304.0
8782;7410 Industrieel ontwerp;2015;1470.0
8783;7410 Industrieel ontwerp;2016;1630.0
8784;74101 Grafisch ontwerp;2009;
8785;74101 Grafisch ontwerp;2010;
8786;74101 Grafisch ontwerp;2011;
8787;74101 Grafisch ontwerp;2012;
8788;74101 Grafisch ontwerp;2013;
8789;74101 Grafisch ontwerp;2014;124.0
8790;74101 Grafisch ontwerp;2015;186.0
8791;74101 Grafisch ontwerp;2016;248.0
8792;74102 Industrieel en productontwerp;2009;
8793;74102 Industrieel en productontwerp;2010;
8794;74102 Industrieel en productontwerp;2011;
8795;74102 Industrieel en productontwerp;2012;
8796;74102 Industrieel en productontwerp;2013;
8797;74102 Industrieel en productontwerp;2014;434.0
8798;74102 Industrieel en productontwerp;2015;391.0
8799;74102 Industrieel en productontwerp;2016;420.0
8800;74103 Interieur en ruimtelijk ontwerp;2009;
8801;74103 Interieur en ruimtelijk ontwerp;2010;
8802;74103 Interieur en ruimtelijk ontwerp;2011;
8803;74103 Interieur en ruimtelijk ontwerp;2012;
8804;74103 Interieur en ruimtelijk ontwerp;2013;
8805;74103 Interieur en ruimtelijk ontwerp;2014;746.0
8806;74103 Interieur en ruimtelijk ontwerp;2015;893.0
8807;74103 Interieur en ruimtelijk ontwerp;2016;962.0
8808;742 Fotografie en foto-ontwikkeling;2009;1518.0
8809;742 Fotografie en foto-ontwikkeling;2010;1645.0
8810;742 Fotografie en foto-ontwikkeling;2011;1591.0
8811;742 Fotografie en foto-ontwikkeling;2012;1564.0
8812;742 Fotografie en foto-ontwikkeling;2013;1526.0
8813;742 Fotografie en foto-ontwikkeling;2014;1540.0
8814;742 Fotografie en foto-ontwikkeling;2015;1586.0
8815;742 Fotografie en foto-ontwikkeling;2016;1598.0
8816;7420 Fotografie en foto-ontwikkeling;2009;1518.0
8817;7420 Fotografie en foto-ontwikkeling;2010;1645.0
8818;7420 Fotografie en foto-ontwikkeling;2011;1591.0
8819;7420 Fotografie en foto-ontwikkeling;2012;1564.0
8820;7420 Fotografie en foto-ontwikkeling;2013;1526.0
8821;7420 Fotografie en foto-ontwikkeling;2014;1540.0
8822;7420 Fotografie en foto-ontwikkeling;2015;1586.0
8823;7420 Fotografie en foto-ontwikkeling;2016;1598.0
8824;74201 Fotografie;2009;1472.0
8825;74201 Fotografie;2010;1600.0
8826;74201 Fotografie;2011;1539.0
8827;74201 Fotografie;2012;1523.0
8828;74201 Fotografie;2013;1499.0
8829;74201 Fotografie;2014;1514.0
8830;74201 Fotografie;2015;1562.0
8831;74201 Fotografie;2016;1574.0
8832;74202 Ontwikkelwinkels;2009;34.0
8833;74202 Ontwikkelwinkels;2010;32.0
8834;74202 Ontwikkelwinkels;2011;35.0
8835;74202 Ontwikkelwinkels;2012;27.0
8836;74202 Ontwikkelwinkels;2013;19.0
8837;74202 Ontwikkelwinkels;2014;17.0
8838;74202 Ontwikkelwinkels;2015;18.0
8839;74202 Ontwikkelwinkels;2016;21.0
8840;74203 Ontwikkelcentrales;2009;12.0
8841;74203 Ontwikkelcentrales;2010;13.0
8842;74203 Ontwikkelcentrales;2011;17.0
8843;74203 Ontwikkelcentrales;2012;14.0
8844;74203 Ontwikkelcentrales;2013;8.0
8845;74203 Ontwikkelcentrales;2014;9.0
8846;74203 Ontwikkelcentrales;2015;6.0
8847;74203 Ontwikkelcentrales;2016;3.0
8848;743 Vertaalbureaus en tolken;2009;200.0
8849;743 Vertaalbureaus en tolken;2010;215.0
8850;743 Vertaalbureaus en tolken;2011;197.0
8851;743 Vertaalbureaus en tolken;2012;181.0
8852;743 Vertaalbureaus en tolken;2013;165.0
8853;743 Vertaalbureaus en tolken;2014;162.0
8854;743 Vertaalbureaus en tolken;2015;150.0
8855;743 Vertaalbureaus en tolken;2016;151.0
8856;7430 Vertaalbureaus en tolken;2009;200.0
8857;7430 Vertaalbureaus en tolken;2010;215.0
8858;7430 Vertaalbureaus en tolken;2011;197.0
8859;7430 Vertaalbureaus en tolken;2012;181.0
8860;7430 Vertaalbureaus en tolken;2013;165.0
8861;7430 Vertaalbureaus en tolken;2014;162.0
8862;7430 Vertaalbureaus en tolken;2015;150.0
8863;7430 Vertaalbureaus en tolken;2016;151.0
8864;749 Overige adviesbureaus;2009;2182.0
8865;749 Overige adviesbureaus;2010;2397.0
8866;749 Overige adviesbureaus;2011;2501.0
8867;749 Overige adviesbureaus;2012;2603.0
8868;749 Overige adviesbureaus;2013;2688.0
8869;749 Overige adviesbureaus;2014;2881.0
8870;749 Overige adviesbureaus;2015;2939.0
8871;749 Overige adviesbureaus;2016;3188.0
8872;7490 Overige adviesbureaus;2009;2182.0
8873;7490 Overige adviesbureaus;2010;2397.0
8874;7490 Overige adviesbureaus;2011;2501.0
8875;7490 Overige adviesbureaus;2012;2603.0
8876;7490 Overige adviesbureaus;2013;2688.0
8877;7490 Overige adviesbureaus;2014;2881.0
8878;7490 Overige adviesbureaus;2015;2939.0
8879;7490 Overige adviesbureaus;2016;3188.0
8880;75 Veterinaire dienstverlening;2009;1391.0
8881;75 Veterinaire dienstverlening;2010;1383.0
8882;75 Veterinaire dienstverlening;2011;1379.0
8883;75 Veterinaire dienstverlening;2012;1370.0
8884;75 Veterinaire dienstverlening;2013;1360.0
8885;75 Veterinaire dienstverlening;2014;1407.0
8886;75 Veterinaire dienstverlening;2015;1413.0
8887;75 Veterinaire dienstverlening;2016;1454.0
8888;750 Veterinaire dienstverlening;2009;1391.0
