ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
1582;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2024 3e kwartaal;889.0
1583;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2024 4e kwartaal;862.0
1584;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;159.0
1585;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;160.0
1586;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;154.0
1587;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;150.0
1588;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;147.0
1589;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;152.0
1590;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;149.0
1591;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;147.0
1592;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;136.0
1593;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;125.0
1594;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;129.0
1595;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;141.0
1596;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;134.0
1597;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;139.0
1598;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;128.0
1599;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;132.0
1600;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;134.0
1601;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;134.0
1602;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;120.0
1603;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;129.0
1604;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;131.0
1605;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;128.0
1606;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;138.0
1607;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;145.0
1608;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;148.0
1609;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;155.0
1610;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;151.0
1611;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;138.0
1612;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;144.0
1613;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;142.0
1614;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;134.0
1615;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;140.0
1616;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;
1617;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;180.0
1618;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;167.0
1619;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;171.0
1620;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;182.0
1621;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;185.0
1622;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;168.0
1623;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;178.0
1624;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;196.0
1625;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;203.0
1626;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;217.0
1627;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;214.0
1628;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;205.0
1629;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;200.0
1630;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;196.0
1631;Totaal;Beroepsniveau 3 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;202.0
1632;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2013 1e kwartaal;730.0
1633;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2013 2e kwartaal;728.0
1634;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2013 3e kwartaal;691.0
1635;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2013 4e kwartaal;682.0
1636;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2014 1e kwartaal;661.0
1637;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2014 2e kwartaal;659.0
1638;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2014 3e kwartaal;673.0
1639;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2014 4e kwartaal;675.0
1640;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2015 1e kwartaal;669.0
1641;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2015 2e kwartaal;661.0
1642;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2015 3e kwartaal;650.0
1643;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2015 4e kwartaal;653.0
1644;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2016 1e kwartaal;667.0
1645;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2016 2e kwartaal;668.0
1646;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2016 3e kwartaal;697.0
1647;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2016 4e kwartaal;711.0
1648;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2017 1e kwartaal;701.0
1649;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2017 2e kwartaal;696.0
1650;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2017 3e kwartaal;692.0
1651;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2017 4e kwartaal;658.0
1652;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2018 1e kwartaal;659.0
1653;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2018 2e kwartaal;672.0
1654;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2018 3e kwartaal;673.0
1655;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2018 4e kwartaal;705.0
1656;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2019 1e kwartaal;725.0
1657;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2019 2e kwartaal;731.0
1658;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2019 3e kwartaal;726.0
1659;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2019 4e kwartaal;694.0
1660;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2020 1e kwartaal;696.0
1661;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2020 2e kwartaal;688.0
1662;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2020 3e kwartaal;718.0
1663;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2020 4e kwartaal;743.0
1664;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2021 1e kwartaal;
1665;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2021 2e kwartaal;790.0
1666;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2021 3e kwartaal;799.0
1667;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2021 4e kwartaal;824.0
1668;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2022 1e kwartaal;808.0
1669;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2022 2e kwartaal;843.0
1670;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2022 3e kwartaal;824.0
1671;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2022 4e kwartaal;824.0
1672;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2023 1e kwartaal;831.0
1673;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2023 2e kwartaal;832.0
1674;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2023 3e kwartaal;832.0
1675;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2023 4e kwartaal;825.0
1676;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2024 1e kwartaal;831.0
1677;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2024 2e kwartaal;828.0
1678;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2024 3e kwartaal;853.0
1679;Totaal;Beroepsniveau 3 (ISCO 2008);2 Havo, vwo, mbo2-4;2024 4e kwartaal;836.0
1680;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2013 1e kwartaal;491.0
1681;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2013 2e kwartaal;492.0
1682;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2013 3e kwartaal;490.0
1683;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2013 4e kwartaal;487.0
1684;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2014 1e kwartaal;477.0
1685;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2014 2e kwartaal;475.0
1686;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2014 3e kwartaal;479.0
1687;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2014 4e kwartaal;485.0
1688;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2015 1e kwartaal;478.0
1689;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2015 2e kwartaal;491.0
1690;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2015 3e kwartaal;497.0
1691;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2015 4e kwartaal;501.0
1692;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2016 1e kwartaal;511.0
1693;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2016 2e kwartaal;494.0
1694;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2016 3e kwartaal;513.0
1695;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2016 4e kwartaal;510.0
1696;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2017 1e kwartaal;535.0
1697;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2017 2e kwartaal;554.0
1698;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2017 3e kwartaal;557.0
1699;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2017 4e kwartaal;568.0
1700;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2018 1e kwartaal;551.0
1701;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2018 2e kwartaal;574.0
1702;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2018 3e kwartaal;600.0
1703;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2018 4e kwartaal;602.0
1704;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2019 1e kwartaal;613.0
1705;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2019 2e kwartaal;625.0
1706;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2019 3e kwartaal;645.0
1707;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2019 4e kwartaal;647.0
1708;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2020 1e kwartaal;664.0
1709;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2020 2e kwartaal;670.0
1710;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2020 3e kwartaal;640.0
1711;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2020 4e kwartaal;627.0
1712;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2021 1e kwartaal;
1713;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2021 2e kwartaal;591.0
1714;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2021 3e kwartaal;666.0
1715;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2021 4e kwartaal;639.0
1716;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2022 1e kwartaal;665.0
1717;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2022 2e kwartaal;672.0
1718;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2022 3e kwartaal;663.0
1719;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2022 4e kwartaal;689.0
1720;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2023 1e kwartaal;684.0
1721;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2023 2e kwartaal;693.0
1722;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2023 3e kwartaal;688.0
1723;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2023 4e kwartaal;685.0
1724;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2024 1e kwartaal;682.0
1725;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2024 2e kwartaal;687.0
1726;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2024 3e kwartaal;715.0
1727;Totaal;Beroepsniveau 3 (ISCO 2008);3 Hbo, wo;2024 4e kwartaal;684.0
1728;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2013 1e kwartaal;10.0
1729;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2013 2e kwartaal;11.0
1730;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2013 3e kwartaal;15.0
1731;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2013 4e kwartaal;17.0
1732;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2014 1e kwartaal;16.0
1733;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2014 2e kwartaal;12.0
1734;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2014 3e kwartaal;6.0
1735;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2014 4e kwartaal;5.0
1736;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2015 1e kwartaal;5.0
1737;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2015 2e kwartaal;5.0
1738;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2015 3e kwartaal;4.0
1739;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2015 4e kwartaal;4.0
1740;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2016 1e kwartaal;5.0
1741;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2016 2e kwartaal;5.0
1742;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2016 3e kwartaal;9.0
1743;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2016 4e kwartaal;10.0
1744;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2017 1e kwartaal;10.0
1745;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2017 2e kwartaal;8.0
1746;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2017 3e kwartaal;13.0
1747;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2017 4e kwartaal;10.0
1748;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2018 1e kwartaal;8.0
1749;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2018 2e kwartaal;7.0
1750;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2018 3e kwartaal;7.0
1751;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2018 4e kwartaal;8.0
1752;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2019 1e kwartaal;10.0
1753;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2019 2e kwartaal;14.0
1754;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2019 3e kwartaal;16.0
1755;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2019 4e kwartaal;17.0
1756;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2020 1e kwartaal;13.0
1757;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2020 2e kwartaal;13.0
1758;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2020 3e kwartaal;12.0
1759;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2020 4e kwartaal;9.0
1760;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2021 1e kwartaal;
1761;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2021 2e kwartaal;9.0
1762;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2021 3e kwartaal;6.0
1763;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2021 4e kwartaal;8.0
1764;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2022 1e kwartaal;4.0
1765;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2022 2e kwartaal;3.0
1766;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2022 3e kwartaal;6.0
1767;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2022 4e kwartaal;6.0
1768;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2023 1e kwartaal;3.0
1769;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2023 2e kwartaal;3.0
1770;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2023 3e kwartaal;1.0
1771;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2023 4e kwartaal;1.0
1772;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2024 1e kwartaal;3.0
1773;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2024 2e kwartaal;2.0
1774;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2024 3e kwartaal;3.0
1775;Totaal;Beroepsniveau 3 (ISCO 2008);Onderwijsniveau: onbekend;2024 4e kwartaal;5.0
1776;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;110.0
1777;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;119.0
1778;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;105.0
1779;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;100.0
1780;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;101.0
1781;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;102.0
1782;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;95.0
1783;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;99.0
1784;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;106.0
1785;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;109.0
1786;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;110.0
1787;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;108.0
1788;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;107.0
1789;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;106.0
1790;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;113.0
1791;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;118.0
1792;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;124.0
1793;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;137.0
1794;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;125.0
1795;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;127.0
1796;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;134.0
1797;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;126.0
1798;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;119.0
1799;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;127.0
1800;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;138.0
1801;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;145.0
1802;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;139.0
1803;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;129.0
1804;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;137.0
1805;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;122.0
1806;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;118.0
1807;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;120.0
1808;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
1809;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;170.0
1810;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;149.0
1811;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;162.0
1812;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;174.0
1813;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;183.0
1814;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;169.0
1815;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;161.0
1816;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;184.0
