ID;AantalVoorzieningen;SoortVoorzieningSociaalDomein;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;ClientenMetVoorzieningen_5;HuishoudensMetVoorzieningen_6;ClientenMetVoorzieningen_7;HuishoudensMetVoorzieningen_8
9389;Totaal;Totaal;Wijk 09 Verspreide huizen Voerendaal;2017;Voerendaal                              ;Wijk     ;WK098609;1.0;20.0;20.0;57.0;136.0
9390;Totaal;Totaal;Voorschoten;1e halfjaar 2017;Voorschoten                             ;Gemeente ;GM0626  ;;2150.0;1760.0;84.0;156.0
9391;Totaal;Totaal;Voorschoten;2e halfjaar 2017;Voorschoten                             ;Gemeente ;GM0626  ;;2185.0;1810.0;85.0;159.0
9392;Totaal;Totaal;Voorschoten;2017;Voorschoten                             ;Gemeente ;GM0626  ;;2395.0;1935.0;92.0;170.0
9393;Totaal;Totaal;Wijk 00;1e halfjaar 2017;Voorschoten                             ;Wijk     ;WK062600;1.0;2150.0;1760.0;84.0;156.0
9394;Totaal;Totaal;Wijk 00;2e halfjaar 2017;Voorschoten                             ;Wijk     ;WK062600;1.0;2185.0;1810.0;85.0;159.0
9395;Totaal;Totaal;Wijk 00;2017;Voorschoten                             ;Wijk     ;WK062600;1.0;2395.0;1935.0;92.0;170.0
9396;Totaal;Totaal;Voorst;1e halfjaar 2017;Voorst                                  ;Gemeente ;GM0285  ;;2025.0;1600.0;83.0;155.0
9397;Totaal;Totaal;Voorst;2e halfjaar 2017;Voorst                                  ;Gemeente ;GM0285  ;;2055.0;1630.0;84.0;157.0
9398;Totaal;Totaal;Voorst;2017;Voorst                                  ;Gemeente ;GM0285  ;;2245.0;1760.0;91.0;169.0
9399;Totaal;Totaal;Wijk 00 Voorst;1e halfjaar 2017;Voorst                                  ;Wijk     ;WK028500;1.0;310.0;175.0;111.0;154.0
9400;Totaal;Totaal;Wijk 00 Voorst;2e halfjaar 2017;Voorst                                  ;Wijk     ;WK028500;1.0;310.0;175.0;109.0;153.0
9401;Totaal;Totaal;Wijk 00 Voorst;2017;Voorst                                  ;Wijk     ;WK028500;1.0;335.0;195.0;118.0;170.0
9402;Totaal;Totaal;Wijk 01 Twello-Nijbroek;1e halfjaar 2017;Voorst                                  ;Wijk     ;WK028501;1.0;1415.0;1170.0;87.0;165.0
9403;Totaal;Totaal;Wijk 01 Twello-Nijbroek;2e halfjaar 2017;Voorst                                  ;Wijk     ;WK028501;1.0;1425.0;1185.0;87.0;167.0
9404;Totaal;Totaal;Wijk 01 Twello-Nijbroek;2017;Voorst                                  ;Wijk     ;WK028501;1.0;1550.0;1270.0;94.0;178.0
9405;Totaal;Totaal;Wijk 02 Klarenbeek-Teuge;1e halfjaar 2017;Voorst                                  ;Wijk     ;WK028502;1.0;165.0;140.0;51.0;109.0
9406;Totaal;Totaal;Wijk 02 Klarenbeek-Teuge;2e halfjaar 2017;Voorst                                  ;Wijk     ;WK028502;1.0;180.0;155.0;54.0;120.0
9407;Totaal;Totaal;Wijk 02 Klarenbeek-Teuge;2017;Voorst                                  ;Wijk     ;WK028502;1.0;200.0;170.0;60.0;132.0
9408;Totaal;Totaal;Wijk 03 Wilp;1e halfjaar 2017;Voorst                                  ;Wijk     ;WK028503;1.0;135.0;110.0;70.0;134.0
9409;Totaal;Totaal;Wijk 03 Wilp;2e halfjaar 2017;Voorst                                  ;Wijk     ;WK028503;1.0;140.0;115.0;73.0;136.0
9410;Totaal;Totaal;Wijk 03 Wilp;2017;Voorst                                  ;Wijk     ;WK028503;1.0;160.0;125.0;83.0;148.0
9411;Totaal;Totaal;Vught;1e halfjaar 2017;Vught                                   ;Gemeente ;GM0865  ;;2195.0;1695.0;83.0;150.0
9412;Totaal;Totaal;Vught;2e halfjaar 2017;Vught                                   ;Gemeente ;GM0865  ;;2150.0;1675.0;81.0;147.0
9413;Totaal;Totaal;Vught;2017;Vught                                   ;Gemeente ;GM0865  ;;2405.0;1815.0;90.0;159.0
9414;Totaal;Totaal;Wijk 00 Vught;1e halfjaar 2017;Vught                                   ;Wijk     ;WK086500;1.0;850.0;725.0;65.0;130.0
9415;Totaal;Totaal;Wijk 00 Vught;2e halfjaar 2017;Vught                                   ;Wijk     ;WK086500;1.0;825.0;710.0;62.0;126.0
9416;Totaal;Totaal;Wijk 00 Vught;2017;Vught                                   ;Wijk     ;WK086500;1.0;935.0;780.0;70.0;138.0
9417;Totaal;Totaal;Wijk 01 Vught-Zuid;1e halfjaar 2017;Vught                                   ;Wijk     ;WK086501;1.0;1305.0;935.0;104.0;174.0
9418;Totaal;Totaal;Wijk 01 Vught-Zuid;2e halfjaar 2017;Vught                                   ;Wijk     ;WK086501;1.0;1285.0;925.0;102.0;173.0
9419;Totaal;Totaal;Wijk 01 Vught-Zuid;2017;Vught                                   ;Wijk     ;WK086501;1.0;1420.0;990.0;112.0;185.0
9420;Totaal;Totaal;Wijk 02 Cromvoirt;1e halfjaar 2017;Vught                                   ;Wijk     ;WK086502;1.0;40.0;35.0;46.0;92.0
9421;Totaal;Totaal;Wijk 02 Cromvoirt;2e halfjaar 2017;Vught                                   ;Wijk     ;WK086502;1.0;45.0;40.0;52.0;108.0
9422;Totaal;Totaal;Wijk 02 Cromvoirt;2017;Vught                                   ;Wijk     ;WK086502;1.0;50.0;45.0;58.0;121.0
9423;Totaal;Totaal;Waalre;1e halfjaar 2017;Waalre                                  ;Gemeente ;GM0866  ;;935.0;765.0;55.0;103.0
9424;Totaal;Totaal;Waalre;2e halfjaar 2017;Waalre                                  ;Gemeente ;GM0866  ;;985.0;800.0;57.0;107.0
9425;Totaal;Totaal;Waalre;2017;Waalre                                  ;Gemeente ;GM0866  ;;1100.0;890.0;64.0;118.0
9426;Totaal;Totaal;Wijk 00 Waalre;1e halfjaar 2017;Waalre                                  ;Wijk     ;WK086600;1.0;935.0;765.0;55.0;103.0
9427;Totaal;Totaal;Wijk 00 Waalre;2e halfjaar 2017;Waalre                                  ;Wijk     ;WK086600;1.0;985.0;800.0;57.0;107.0
9428;Totaal;Totaal;Wijk 00 Waalre;2017;Waalre                                  ;Wijk     ;WK086600;1.0;1100.0;890.0;64.0;118.0
9429;Totaal;Totaal;Waalwijk;1e halfjaar 2017;                                        ;         ;        ;;;;;
9430;Totaal;Totaal;Waalwijk;2e halfjaar 2017;                                        ;         ;        ;;;;;
9431;Totaal;Totaal;Waalwijk;2017;                                        ;         ;        ;;;;;
9432;Totaal;Totaal;Wijk 00 Waalwijk;1e halfjaar 2017;                                        ;         ;        ;;;;;
9433;Totaal;Totaal;Wijk 00 Waalwijk;2e halfjaar 2017;                                        ;         ;        ;;;;;
9434;Totaal;Totaal;Wijk 00 Waalwijk;2017;                                        ;         ;        ;;;;;
9435;Totaal;Totaal;Wijk 01 Sprang-Capelle;1e halfjaar 2017;                                        ;         ;        ;;;;;
9436;Totaal;Totaal;Wijk 01 Sprang-Capelle;2e halfjaar 2017;                                        ;         ;        ;;;;;
9437;Totaal;Totaal;Wijk 01 Sprang-Capelle;2017;                                        ;         ;        ;;;;;
9438;Totaal;Totaal;Wijk 02 Waspik;1e halfjaar 2017;                                        ;         ;        ;;;;;
9439;Totaal;Totaal;Wijk 02 Waspik;2e halfjaar 2017;                                        ;         ;        ;;;;;
9440;Totaal;Totaal;Wijk 02 Waspik;2017;                                        ;         ;        ;;;;;
9441;Totaal;Totaal;Waddinxveen;1e halfjaar 2017;Waddinxveen                             ;Gemeente ;GM0627  ;;1995.0;1635.0;73.0;143.0
9442;Totaal;Totaal;Waddinxveen;2e halfjaar 2017;Waddinxveen                             ;Gemeente ;GM0627  ;;2030.0;1680.0;73.0;143.0
9443;Totaal;Totaal;Waddinxveen;2017;Waddinxveen                             ;Gemeente ;GM0627  ;;2200.0;1805.0;79.0;154.0
9444;Totaal;Totaal;Wijk 01;1e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062701;1.0;735.0;635.0;97.0;193.0
9445;Totaal;Totaal;Wijk 01;2e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062701;1.0;750.0;650.0;100.0;198.0
9446;Totaal;Totaal;Wijk 01;2017;Waddinxveen                             ;Wijk     ;WK062701;1.0;810.0;695.0;107.0;211.0
9447;Totaal;Totaal;Wijk 02;1e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062702;1.0;440.0;315.0;53.0;97.0
9448;Totaal;Totaal;Wijk 02;2e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062702;1.0;460.0;345.0;52.0;99.0
9449;Totaal;Totaal;Wijk 02;2017;Waddinxveen                             ;Wijk     ;WK062702;1.0;495.0;365.0;56.0;104.0
9450;Totaal;Totaal;Wijk 03;1e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062703;1.0;540.0;450.0;94.0;181.0
9451;Totaal;Totaal;Wijk 03;2e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062703;1.0;545.0;445.0;96.0;178.0
9452;Totaal;Totaal;Wijk 03;2017;Waddinxveen                             ;Wijk     ;WK062703;1.0;585.0;480.0;102.0;192.0
9453;Totaal;Totaal;Wijk 04;1e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062704;1.0;280.0;245.0;49.0;102.0
9454;Totaal;Totaal;Wijk 04;2e halfjaar 2017;Waddinxveen                             ;Wijk     ;WK062704;1.0;280.0;240.0;48.0;99.0
9455;Totaal;Totaal;Wijk 04;2017;Waddinxveen                             ;Wijk     ;WK062704;1.0;305.0;265.0;52.0;109.0
9456;Totaal;Totaal;Wageningen;1e halfjaar 2017;Wageningen                              ;Gemeente ;GM0289  ;;3930.0;3190.0;101.0;144.0
9457;Totaal;Totaal;Wageningen;2e halfjaar 2017;Wageningen                              ;Gemeente ;GM0289  ;;3970.0;3205.0;100.0;143.0
9458;Totaal;Totaal;Wageningen;2017;Wageningen                              ;Gemeente ;GM0289  ;;4320.0;3445.0;107.0;153.0
9459;Totaal;Totaal;Wijk 00 Stedelijk gebied;1e halfjaar 2017;Wageningen                              ;Wijk     ;WK028900;1.0;3630.0;2960.0;106.0;149.0
9460;Totaal;Totaal;Wijk 00 Stedelijk gebied;2e halfjaar 2017;Wageningen                              ;Wijk     ;WK028900;1.0;3665.0;2975.0;105.0;148.0
9461;Totaal;Totaal;Wijk 00 Stedelijk gebied;2017;Wageningen                              ;Wijk     ;WK028900;1.0;3980.0;3190.0;112.0;158.0
9462;Totaal;Totaal;Wijk 01 Landelijk gebied;1e halfjaar 2017;Wageningen                              ;Wijk     ;WK028901;1.0;300.0;225.0;64.0;98.0
9463;Totaal;Totaal;Wijk 01 Landelijk gebied;2e halfjaar 2017;Wageningen                              ;Wijk     ;WK028901;1.0;305.0;230.0;63.0;99.0
9464;Totaal;Totaal;Wijk 01 Landelijk gebied;2017;Wageningen                              ;Wijk     ;WK028901;1.0;340.0;255.0;69.0;109.0
9465;Totaal;Totaal;Wassenaar;1e halfjaar 2017;Wassenaar                               ;Gemeente ;GM0629  ;;2020.0;1655.0;76.0;142.0
9466;Totaal;Totaal;Wassenaar;2e halfjaar 2017;Wassenaar                               ;Gemeente ;GM0629  ;;2035.0;1670.0;76.0;142.0
9467;Totaal;Totaal;Wassenaar;2017;Wassenaar                               ;Gemeente ;GM0629  ;;2250.0;1800.0;83.0;152.0
9468;Totaal;Totaal;Wijk 00 Zuidwestelijk deel der gemeente;1e halfjaar 2017;Wassenaar                               ;Wijk     ;WK062900;1.0;335.0;260.0;48.0;90.0
9469;Totaal;Totaal;Wijk 00 Zuidwestelijk deel der gemeente;2e halfjaar 2017;Wassenaar                               ;Wijk     ;WK062900;1.0;330.0;260.0;47.0;88.0
9470;Totaal;Totaal;Wijk 00 Zuidwestelijk deel der gemeente;2017;Wassenaar                               ;Wijk     ;WK062900;1.0;380.0;285.0;53.0;96.0
9471;Totaal;Totaal;Wijk 01 Noordoostelijk deel der gemeente;1e halfjaar 2017;Wassenaar                               ;Wijk     ;WK062901;1.0;1685.0;1395.0;86.0;159.0
9472;Totaal;Totaal;Wijk 01 Noordoostelijk deel der gemeente;2e halfjaar 2017;Wassenaar                               ;Wijk     ;WK062901;1.0;1705.0;1410.0;86.0;159.0
9473;Totaal;Totaal;Wijk 01 Noordoostelijk deel der gemeente;2017;Wassenaar                               ;Wijk     ;WK062901;1.0;1875.0;1515.0;93.0;170.0
9474;Totaal;Totaal;Waterland;1e halfjaar 2017;Waterland                               ;Gemeente ;GM0852  ;;1320.0;1065.0;76.0;142.0
9475;Totaal;Totaal;Waterland;2e halfjaar 2017;Waterland                               ;Gemeente ;GM0852  ;;1350.0;1085.0;78.0;145.0
9476;Totaal;Totaal;Waterland;2017;Waterland                               ;Gemeente ;GM0852  ;;1450.0;1145.0;83.0;152.0
9477;Totaal;Totaal;Wijk 00 Monnickendam;1e halfjaar 2017;Waterland                               ;Wijk     ;WK085200;1.0;930.0;715.0;94.0;167.0
9478;Totaal;Totaal;Wijk 00 Monnickendam;2e halfjaar 2017;Waterland                               ;Wijk     ;WK085200;1.0;935.0;725.0;95.0;170.0
9479;Totaal;Totaal;Wijk 00 Monnickendam;2017;Waterland                               ;Wijk     ;WK085200;1.0;1005.0;760.0;101.0;178.0
9480;Totaal;Totaal;Wijk 01 Katwoude;1e halfjaar 2017;Waterland                               ;Wijk     ;WK085201;1.0;15.0;15.0;47.0;129.0
9481;Totaal;Totaal;Wijk 01 Katwoude;2e halfjaar 2017;Waterland                               ;Wijk     ;WK085201;1.0;15.0;10.0;47.0;89.0
9482;Totaal;Totaal;Wijk 01 Katwoude;2017;Waterland                               ;Wijk     ;WK085201;1.0;20.0;15.0;62.0;134.0
9483;Totaal;Totaal;Wijk 02 Marken;1e halfjaar 2017;Waterland                               ;Wijk     ;WK085202;1.0;100.0;90.0;56.0;108.0
9484;Totaal;Totaal;Wijk 02 Marken;2e halfjaar 2017;Waterland                               ;Wijk     ;WK085202;1.0;115.0;95.0;64.0;114.0
9485;Totaal;Totaal;Wijk 02 Marken;2017;Waterland                               ;Wijk     ;WK085202;1.0;120.0;100.0;66.0;119.0
9486;Totaal;Totaal;Wijk 03 Broek in Waterland;1e halfjaar 2017;Waterland                               ;Wijk     ;WK085203;1.0;145.0;130.0;45.0;98.0
9487;Totaal;Totaal;Wijk 03 Broek in Waterland;2e halfjaar 2017;Waterland                               ;Wijk     ;WK085203;1.0;155.0;140.0;49.0;105.0
9488;Totaal;Totaal;Wijk 03 Broek in Waterland;2017;Waterland                               ;Wijk     ;WK085203;1.0;165.0;150.0;51.0;112.0
9489;Totaal;Totaal;Wijk 04 Ilpendam;1e halfjaar 2017;Waterland                               ;Wijk     ;WK085204;1.0;110.0;95.0;62.0;123.0
9490;Totaal;Totaal;Wijk 04 Ilpendam;2e halfjaar 2017;Waterland                               ;Wijk     ;WK085204;1.0;110.0;95.0;62.0;124.0
9491;Totaal;Totaal;Wijk 04 Ilpendam;2017;Waterland                               ;Wijk     ;WK085204;1.0;120.0;100.0;68.0;130.0
9492;Totaal;Totaal;Wijk 05 Watergang;1e halfjaar 2017;Waterland                               ;Wijk     ;WK085205;1.0;20.0;15.0;47.0;82.0
9493;Totaal;Totaal;Wijk 05 Watergang;2e halfjaar 2017;Waterland                               ;Wijk     ;WK085205;1.0;20.0;15.0;47.0;82.0
9494;Totaal;Totaal;Wijk 05 Watergang;2017;Waterland                               ;Wijk     ;WK085205;1.0;20.0;15.0;46.0;82.0
9495;Totaal;Totaal;Weert;1e halfjaar 2017;Weert                                   ;Gemeente ;GM0988  ;;5145.0;4150.0;103.0;185.0
9496;Totaal;Totaal;Weert;2e halfjaar 2017;Weert                                   ;Gemeente ;GM0988  ;;5130.0;4160.0;102.0;184.0
9497;Totaal;Totaal;Weert;2017;Weert                                   ;Gemeente ;GM0988  ;;5575.0;4455.0;110.0;197.0
9498;Totaal;Totaal;Wijk 01 Boshoven;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098801;1.0;565.0;465.0;84.0;167.0
9499;Totaal;Totaal;Wijk 01 Boshoven;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098801;1.0;555.0;465.0;83.0;167.0
9500;Totaal;Totaal;Wijk 01 Boshoven;2017;Weert                                   ;Wijk     ;WK098801;1.0;595.0;495.0;88.0;177.0
9501;Totaal;Totaal;Wijk 02 Laar en Hushoven;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098802;1.0;170.0;140.0;83.0;177.0
9502;Totaal;Totaal;Wijk 02 Laar en Hushoven;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098802;1.0;170.0;140.0;83.0;176.0
9503;Totaal;Totaal;Wijk 02 Laar en Hushoven;2017;Weert                                   ;Wijk     ;WK098802;1.0;190.0;150.0;92.0;188.0
9504;Totaal;Totaal;Wijk 03 Molenakker en Kampershoek;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098803;1.0;180.0;135.0;57.0;110.0
9505;Totaal;Totaal;Wijk 03 Molenakker en Kampershoek;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098803;1.0;180.0;130.0;58.0;107.0
9506;Totaal;Totaal;Wijk 03 Molenakker en Kampershoek;2017;Weert                                   ;Wijk     ;WK098803;1.0;190.0;145.0;61.0;119.0
9507;Totaal;Totaal;Wijk 11 Weert-Centrum;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098811;1.0;610.0;480.0;162.0;212.0
9508;Totaal;Totaal;Wijk 11 Weert-Centrum;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098811;1.0;605.0;505.0;158.0;215.0
9509;Totaal;Totaal;Wijk 11 Weert-Centrum;2017;Weert                                   ;Wijk     ;WK098811;1.0;685.0;545.0;175.0;231.0
9510;Totaal;Totaal;Wijk 12 Biest;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098812;1.0;240.0;150.0;105.0;144.0
9511;Totaal;Totaal;Wijk 12 Biest;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098812;1.0;240.0;155.0;104.0;148.0
9512;Totaal;Totaal;Wijk 12 Biest;2017;Weert                                   ;Wijk     ;WK098812;1.0;265.0;165.0;114.0;158.0
9513;Totaal;Totaal;Wijk 13 Groenewoud;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098813;1.0;650.0;515.0;157.0;252.0
9514;Totaal;Totaal;Wijk 13 Groenewoud;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098813;1.0;640.0;505.0;156.0;247.0
9515;Totaal;Totaal;Wijk 13 Groenewoud;2017;Weert                                   ;Wijk     ;WK098813;1.0;685.0;535.0;166.0;261.0
9516;Totaal;Totaal;Wijk 14 Fatima;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098814;1.0;335.0;275.0;149.0;241.0
9517;Totaal;Totaal;Wijk 14 Fatima;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098814;1.0;345.0;280.0;152.0;245.0
9518;Totaal;Totaal;Wijk 14 Fatima;2017;Weert                                   ;Wijk     ;WK098814;1.0;370.0;300.0;162.0;261.0
9519;Totaal;Totaal;Wijk 21 Keent;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098821;1.0;715.0;595.0;147.0;251.0
9520;Totaal;Totaal;Wijk 21 Keent;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098821;1.0;715.0;590.0;146.0;247.0
9521;Totaal;Totaal;Wijk 21 Keent;2017;Weert                                   ;Wijk     ;WK098821;1.0;760.0;625.0;153.0;261.0
9522;Totaal;Totaal;Wijk 22 Moesel;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098822;1.0;430.0;360.0;107.0;199.0
9523;Totaal;Totaal;Wijk 22 Moesel;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098822;1.0;435.0;355.0;109.0;195.0
9524;Totaal;Totaal;Wijk 22 Moesel;2017;Weert                                   ;Wijk     ;WK098822;1.0;465.0;380.0;115.0;208.0
9525;Totaal;Totaal;Wijk 23 Graswinkel;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098823;1.0;250.0;215.0;100.0;198.0
9526;Totaal;Totaal;Wijk 23 Graswinkel;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098823;1.0;255.0;215.0;100.0;196.0
9527;Totaal;Totaal;Wijk 23 Graswinkel;2017;Weert                                   ;Wijk     ;WK098823;1.0;275.0;230.0;108.0;209.0
9528;Totaal;Totaal;Wijk 24 Leuken;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098824;1.0;315.0;265.0;75.0;153.0
9529;Totaal;Totaal;Wijk 24 Leuken;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098824;1.0;310.0;265.0;73.0;151.0
9530;Totaal;Totaal;Wijk 24 Leuken;2017;Weert                                   ;Wijk     ;WK098824;1.0;335.0;285.0;79.0;162.0
9531;Totaal;Totaal;Wijk 25 Kazernelaan;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098825;1.0;70.0;60.0;38.0;87.0
9532;Totaal;Totaal;Wijk 25 Kazernelaan;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098825;1.0;75.0;60.0;37.0;86.0
9533;Totaal;Totaal;Wijk 25 Kazernelaan;2017;Weert                                   ;Wijk     ;WK098825;1.0;85.0;70.0;42.0;100.0
9534;Totaal;Totaal;Wijk 31 Altweerterheide;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098831;1.0;45.0;40.0;43.0;92.0
9535;Totaal;Totaal;Wijk 31 Altweerterheide;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098831;1.0;50.0;45.0;49.0;105.0
9536;Totaal;Totaal;Wijk 31 Altweerterheide;2017;Weert                                   ;Wijk     ;WK098831;1.0;50.0;45.0;48.0;105.0
9537;Totaal;Totaal;Wijk 32 Tungelroy;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098832;1.0;65.0;60.0;66.0;144.0
9538;Totaal;Totaal;Wijk 32 Tungelroy;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098832;1.0;60.0;55.0;60.0;128.0
9539;Totaal;Totaal;Wijk 32 Tungelroy;2017;Weert                                   ;Wijk     ;WK098832;1.0;65.0;60.0;64.0;140.0
9540;Totaal;Totaal;Wijk 33 Swartbroek;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098833;1.0;50.0;40.0;58.0;111.0
9541;Totaal;Totaal;Wijk 33 Swartbroek;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098833;1.0;45.0;40.0;51.0;109.0
9542;Totaal;Totaal;Wijk 33 Swartbroek;2017;Weert                                   ;Wijk     ;WK098833;1.0;55.0;45.0;62.0;123.0
9543;Totaal;Totaal;Wijk 34 Stramproy;1e halfjaar 2017;Weert                                   ;Wijk     ;WK098834;1.0;455.0;355.0;87.0;159.0
9544;Totaal;Totaal;Wijk 34 Stramproy;2e halfjaar 2017;Weert                                   ;Wijk     ;WK098834;1.0;455.0;360.0;87.0;161.0
9545;Totaal;Totaal;Wijk 34 Stramproy;2017;Weert                                   ;Wijk     ;WK098834;1.0;495.0;385.0;94.0;172.0
9546;Totaal;Totaal;Weesp;1e halfjaar 2017;Weesp                                   ;Gemeente ;GM0457  ;;1865.0;1560.0;98.0;174.0
9547;Totaal;Totaal;Weesp;2e halfjaar 2017;Weesp                                   ;Gemeente ;GM0457  ;;1840.0;1550.0;95.0;170.0
9548;Totaal;Totaal;Weesp;2017;Weesp                                   ;Gemeente ;GM0457  ;;2010.0;1655.0;103.0;181.0
9549;Totaal;Totaal;Binnenstad;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045700;1.0;275.0;255.0;86.0;151.0
9550;Totaal;Totaal;Binnenstad;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045700;1.0;270.0;250.0;84.0;149.0
9551;Totaal;Totaal;Binnenstad;2017;Weesp                                   ;Wijk     ;WK045700;1.0;290.0;265.0;90.0;157.0
9552;Totaal;Totaal;Zuid;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045701;1.0;275.0;235.0;123.0;223.0
9553;Totaal;Totaal;Zuid;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045701;1.0;270.0;235.0;121.0;223.0
9554;Totaal;Totaal;Zuid;2017;Weesp                                   ;Wijk     ;WK045701;1.0;295.0;245.0;131.0;232.0
9555;Totaal;Totaal;Noord;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045702;1.0;365.0;310.0;122.0;188.0
9556;Totaal;Totaal;Noord;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045702;1.0;375.0;310.0;125.0;186.0
9557;Totaal;Totaal;Noord;2017;Weesp                                   ;Wijk     ;WK045702;1.0;395.0;325.0;131.0;195.0
9558;Totaal;Totaal;Hogewey;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045703;1.0;630.0;480.0;137.0;222.0
9559;Totaal;Totaal;Hogewey;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045703;1.0;620.0;480.0;128.0;211.0
9560;Totaal;Totaal;Hogewey;2017;Weesp                                   ;Wijk     ;WK045703;1.0;680.0;515.0;139.0;226.0
9561;Totaal;Totaal;Aetsveld;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045704;1.0;235.0;210.0;69.0;140.0
9562;Totaal;Totaal;Aetsveld;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045704;1.0;225.0;200.0;66.0;133.0
9563;Totaal;Totaal;Aetsveld;2017;Weesp                                   ;Wijk     ;WK045704;1.0;250.0;220.0;73.0;146.0
9564;Totaal;Totaal;Aetsveldsepolder;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045707;1.0;15.0;15.0;30.0;80.0
9565;Totaal;Totaal;Aetsveldsepolder;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045707;1.0;15.0;15.0;30.0;78.0
9566;Totaal;Totaal;Aetsveldsepolder;2017;Weesp                                   ;Wijk     ;WK045707;1.0;20.0;15.0;40.0;78.0
9567;Totaal;Totaal;Oostelijke Vechtoever;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045708;1.0;20.0;15.0;39.0;69.0
9568;Totaal;Totaal;Oostelijke Vechtoever;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045708;1.0;25.0;20.0;50.0;95.0
9569;Totaal;Totaal;Oostelijke Vechtoever;2017;Weesp                                   ;Wijk     ;WK045708;1.0;25.0;20.0;49.0;95.0
9570;Totaal;Totaal;Bloemendalerpolder;1e halfjaar 2017;Weesp                                   ;Wijk     ;WK045709;1.0;50.0;40.0;32.0;78.0
9571;Totaal;Totaal;Bloemendalerpolder;2e halfjaar 2017;Weesp                                   ;Wijk     ;WK045709;1.0;50.0;35.0;30.0;64.0
9572;Totaal;Totaal;Bloemendalerpolder;2017;Weesp                                   ;Wijk     ;WK045709;1.0;60.0;45.0;36.0;82.0
9573;Totaal;Totaal;Werkendam;1e halfjaar 2017;Werkendam                               ;Gemeente ;GM0870  ;;1865.0;1535.0;69.0;142.0
9574;Totaal;Totaal;Werkendam;2e halfjaar 2017;                                        ;         ;        ;;;;;
9575;Totaal;Totaal;Werkendam;2017;                                        ;         ;        ;;;;;
9576;Totaal;Totaal;Wijk 01 Werkendam;1e halfjaar 2017;Werkendam                               ;Wijk     ;WK087001;1.0;820.0;650.0;72.0;151.0
9577;Totaal;Totaal;Wijk 01 Werkendam;2e halfjaar 2017;                                        ;         ;        ;;;;;
9578;Totaal;Totaal;Wijk 01 Werkendam;2017;                                        ;         ;        ;;;;;
9579;Totaal;Totaal;Wijk 02 Sleeuwijk;1e halfjaar 2017;Werkendam                               ;Wijk     ;WK087002;1.0;340.0;290.0;61.0;127.0
9580;Totaal;Totaal;Wijk 02 Sleeuwijk;2e halfjaar 2017;                                        ;         ;        ;;;;;
9581;Totaal;Totaal;Wijk 02 Sleeuwijk;2017;                                        ;         ;        ;;;;;
