ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;UiteindelijkeZeggenschapBuitenland_2
8186;H Vervoer en opslag;Extra-Regio (PV);2020;;
8187;H Vervoer en opslag;Extra-Regio (PV);2021;;
8188;H Vervoer en opslag;Extra-Regio (PV);2022;;
8189;H Vervoer en opslag;Extra-Regio (PV);2023;;
8190;H Vervoer en opslag;Buitenland (PV);2010;0.0;0.0
8191;H Vervoer en opslag;Buitenland (PV);2011;0.0;0.0
8192;H Vervoer en opslag;Buitenland (PV);2012;0.0;0.0
8193;H Vervoer en opslag;Buitenland (PV);2013;0.0;0.0
8194;H Vervoer en opslag;Buitenland (PV);2014;0.0;0.0
8195;H Vervoer en opslag;Buitenland (PV);2015;0.0;0.0
8196;H Vervoer en opslag;Buitenland (PV);2016;0.0;0.0
8197;H Vervoer en opslag;Buitenland (PV);2017;0.0;0.0
8198;H Vervoer en opslag;Buitenland (PV);2018;0.0;0.0
8199;H Vervoer en opslag;Buitenland (PV);2019;0.0;0.0
8200;H Vervoer en opslag;Buitenland (PV);2020;0.0;0.0
8201;H Vervoer en opslag;Buitenland (PV);2021;0.0;0.0
8202;H Vervoer en opslag;Buitenland (PV);2022;0.0;0.0
8203;H Vervoer en opslag;Buitenland (PV);2023;0.0;0.0
8204;H Vervoer en opslag;Niet in te delen (PV);2010;0.0;0.0
8205;H Vervoer en opslag;Niet in te delen (PV);2011;0.0;0.0
8206;H Vervoer en opslag;Niet in te delen (PV);2012;0.0;0.0
8207;H Vervoer en opslag;Niet in te delen (PV);2013;0.0;0.0
8208;H Vervoer en opslag;Niet in te delen (PV);2014;0.0;0.0
8209;H Vervoer en opslag;Niet in te delen (PV);2015;0.0;0.0
8210;H Vervoer en opslag;Niet in te delen (PV);2016;0.0;0.0
8211;H Vervoer en opslag;Niet in te delen (PV);2017;0.0;0.0
8212;H Vervoer en opslag;Niet in te delen (PV);2018;0.0;0.0
8213;H Vervoer en opslag;Niet in te delen (PV);2019;85.0;0.0
8214;H Vervoer en opslag;Niet in te delen (PV);2020;110.0;5.0
8215;H Vervoer en opslag;Niet in te delen (PV);2021;110.0;5.0
8216;H Vervoer en opslag;Niet in te delen (PV);2022;110.0;5.0
8217;H Vervoer en opslag;Niet in te delen (PV);2023;100.0;0.0
8218;H Vervoer en opslag;Oost-Groningen (CR);2010;350.0;5.0
8219;H Vervoer en opslag;Oost-Groningen (CR);2011;335.0;5.0
8220;H Vervoer en opslag;Oost-Groningen (CR);2012;335.0;5.0
8221;H Vervoer en opslag;Oost-Groningen (CR);2013;330.0;5.0
8222;H Vervoer en opslag;Oost-Groningen (CR);2014;325.0;5.0
8223;H Vervoer en opslag;Oost-Groningen (CR);2015;335.0;10.0
8224;H Vervoer en opslag;Oost-Groningen (CR);2016;330.0;15.0
8225;H Vervoer en opslag;Oost-Groningen (CR);2017;330.0;15.0
8226;H Vervoer en opslag;Oost-Groningen (CR);2018;300.0;15.0
8227;H Vervoer en opslag;Oost-Groningen (CR);2019;305.0;10.0
8228;H Vervoer en opslag;Oost-Groningen (CR);2020;305.0;15.0
8229;H Vervoer en opslag;Oost-Groningen (CR);2021;305.0;10.0
8230;H Vervoer en opslag;Oost-Groningen (CR);2022;340.0;15.0
8231;H Vervoer en opslag;Oost-Groningen (CR);2023;335.0;15.0
8232;H Vervoer en opslag;Delfzijl en omgeving (CR);2010;300.0;5.0
8233;H Vervoer en opslag;Delfzijl en omgeving (CR);2011;315.0;5.0
8234;H Vervoer en opslag;Delfzijl en omgeving (CR);2012;305.0;5.0
8235;H Vervoer en opslag;Delfzijl en omgeving (CR);2013;310.0;5.0
8236;H Vervoer en opslag;Delfzijl en omgeving (CR);2014;265.0;10.0
8237;H Vervoer en opslag;Delfzijl en omgeving (CR);2015;280.0;5.0
8238;H Vervoer en opslag;Delfzijl en omgeving (CR);2016;280.0;10.0
8239;H Vervoer en opslag;Delfzijl en omgeving (CR);2017;290.0;10.0
8240;H Vervoer en opslag;Delfzijl en omgeving (CR);2018;270.0;10.0
8241;H Vervoer en opslag;Delfzijl en omgeving (CR);2019;275.0;10.0
8242;H Vervoer en opslag;Delfzijl en omgeving (CR);2020;250.0;5.0
8243;H Vervoer en opslag;Delfzijl en omgeving (CR);2021;250.0;5.0
8244;H Vervoer en opslag;Delfzijl en omgeving (CR);2022;265.0;5.0
8245;H Vervoer en opslag;Delfzijl en omgeving (CR);2023;275.0;5.0
8246;H Vervoer en opslag;Overig Groningen (CR);2010;635.0;20.0
8247;H Vervoer en opslag;Overig Groningen (CR);2011;675.0;25.0
8248;H Vervoer en opslag;Overig Groningen (CR);2012;685.0;20.0
8249;H Vervoer en opslag;Overig Groningen (CR);2013;680.0;30.0
8250;H Vervoer en opslag;Overig Groningen (CR);2014;710.0;25.0
8251;H Vervoer en opslag;Overig Groningen (CR);2015;695.0;25.0
8252;H Vervoer en opslag;Overig Groningen (CR);2016;715.0;25.0
8253;H Vervoer en opslag;Overig Groningen (CR);2017;755.0;25.0
8254;H Vervoer en opslag;Overig Groningen (CR);2018;810.0;35.0
8255;H Vervoer en opslag;Overig Groningen (CR);2019;805.0;25.0
8256;H Vervoer en opslag;Overig Groningen (CR);2020;855.0;30.0
8257;H Vervoer en opslag;Overig Groningen (CR);2021;875.0;30.0
8258;H Vervoer en opslag;Overig Groningen (CR);2022;925.0;30.0
8259;H Vervoer en opslag;Overig Groningen (CR);2023;970.0;35.0
8260;H Vervoer en opslag;Noord-Friesland (CR);2010;815.0;10.0
8261;H Vervoer en opslag;Noord-Friesland (CR);2011;845.0;10.0
8262;H Vervoer en opslag;Noord-Friesland (CR);2012;870.0;10.0
8263;H Vervoer en opslag;Noord-Friesland (CR);2013;865.0;10.0
8264;H Vervoer en opslag;Noord-Friesland (CR);2014;845.0;15.0
8265;H Vervoer en opslag;Noord-Friesland (CR);2015;860.0;20.0
8266;H Vervoer en opslag;Noord-Friesland (CR);2016;860.0;20.0
8267;H Vervoer en opslag;Noord-Friesland (CR);2017;850.0;20.0
8268;H Vervoer en opslag;Noord-Friesland (CR);2018;845.0;25.0
8269;H Vervoer en opslag;Noord-Friesland (CR);2019;875.0;20.0
8270;H Vervoer en opslag;Noord-Friesland (CR);2020;910.0;20.0
8271;H Vervoer en opslag;Noord-Friesland (CR);2021;955.0;20.0
8272;H Vervoer en opslag;Noord-Friesland (CR);2022;1015.0;25.0
8273;H Vervoer en opslag;Noord-Friesland (CR);2023;1065.0;25.0
8274;H Vervoer en opslag;Zuidwest-Friesland (CR);2010;370.0;0.0
8275;H Vervoer en opslag;Zuidwest-Friesland (CR);2011;360.0;0.0
8276;H Vervoer en opslag;Zuidwest-Friesland (CR);2012;370.0;0.0
8277;H Vervoer en opslag;Zuidwest-Friesland (CR);2013;385.0;0.0
8278;H Vervoer en opslag;Zuidwest-Friesland (CR);2014;480.0;0.0
8279;H Vervoer en opslag;Zuidwest-Friesland (CR);2015;470.0;5.0
8280;H Vervoer en opslag;Zuidwest-Friesland (CR);2016;475.0;5.0
8281;H Vervoer en opslag;Zuidwest-Friesland (CR);2017;465.0;5.0
8282;H Vervoer en opslag;Zuidwest-Friesland (CR);2018;490.0;5.0
8283;H Vervoer en opslag;Zuidwest-Friesland (CR);2019;505.0;5.0
8284;H Vervoer en opslag;Zuidwest-Friesland (CR);2020;525.0;5.0
8285;H Vervoer en opslag;Zuidwest-Friesland (CR);2021;530.0;5.0
8286;H Vervoer en opslag;Zuidwest-Friesland (CR);2022;540.0;5.0
8287;H Vervoer en opslag;Zuidwest-Friesland (CR);2023;550.0;5.0
8288;H Vervoer en opslag;Zuidoost-Friesland (CR);2010;445.0;10.0
8289;H Vervoer en opslag;Zuidoost-Friesland (CR);2011;435.0;5.0
8290;H Vervoer en opslag;Zuidoost-Friesland (CR);2012;450.0;10.0
8291;H Vervoer en opslag;Zuidoost-Friesland (CR);2013;455.0;10.0
8292;H Vervoer en opslag;Zuidoost-Friesland (CR);2014;370.0;5.0
8293;H Vervoer en opslag;Zuidoost-Friesland (CR);2015;400.0;5.0
8294;H Vervoer en opslag;Zuidoost-Friesland (CR);2016;405.0;5.0
8295;H Vervoer en opslag;Zuidoost-Friesland (CR);2017;405.0;10.0
8296;H Vervoer en opslag;Zuidoost-Friesland (CR);2018;415.0;10.0
8297;H Vervoer en opslag;Zuidoost-Friesland (CR);2019;420.0;10.0
8298;H Vervoer en opslag;Zuidoost-Friesland (CR);2020;440.0;10.0
8299;H Vervoer en opslag;Zuidoost-Friesland (CR);2021;435.0;10.0
8300;H Vervoer en opslag;Zuidoost-Friesland (CR);2022;480.0;10.0
8301;H Vervoer en opslag;Zuidoost-Friesland (CR);2023;505.0;10.0
8302;H Vervoer en opslag;Noord-Drenthe (CR);2010;270.0;5.0
8303;H Vervoer en opslag;Noord-Drenthe (CR);2011;275.0;5.0
8304;H Vervoer en opslag;Noord-Drenthe (CR);2012;275.0;5.0
8305;H Vervoer en opslag;Noord-Drenthe (CR);2013;290.0;5.0
8306;H Vervoer en opslag;Noord-Drenthe (CR);2014;300.0;5.0
8307;H Vervoer en opslag;Noord-Drenthe (CR);2015;305.0;5.0
8308;H Vervoer en opslag;Noord-Drenthe (CR);2016;285.0;5.0
8309;H Vervoer en opslag;Noord-Drenthe (CR);2017;295.0;5.0
8310;H Vervoer en opslag;Noord-Drenthe (CR);2018;300.0;5.0
8311;H Vervoer en opslag;Noord-Drenthe (CR);2019;310.0;5.0
8312;H Vervoer en opslag;Noord-Drenthe (CR);2020;310.0;5.0
8313;H Vervoer en opslag;Noord-Drenthe (CR);2021;345.0;5.0
8314;H Vervoer en opslag;Noord-Drenthe (CR);2022;355.0;5.0
8315;H Vervoer en opslag;Noord-Drenthe (CR);2023;370.0;5.0
8316;H Vervoer en opslag;Zuidoost-Drenthe (CR);2010;305.0;5.0
8317;H Vervoer en opslag;Zuidoost-Drenthe (CR);2011;300.0;10.0
8318;H Vervoer en opslag;Zuidoost-Drenthe (CR);2012;300.0;5.0
8319;H Vervoer en opslag;Zuidoost-Drenthe (CR);2013;315.0;5.0
8320;H Vervoer en opslag;Zuidoost-Drenthe (CR);2014;315.0;5.0
8321;H Vervoer en opslag;Zuidoost-Drenthe (CR);2015;305.0;5.0
8322;H Vervoer en opslag;Zuidoost-Drenthe (CR);2016;305.0;5.0
8323;H Vervoer en opslag;Zuidoost-Drenthe (CR);2017;315.0;5.0
8324;H Vervoer en opslag;Zuidoost-Drenthe (CR);2018;320.0;5.0
8325;H Vervoer en opslag;Zuidoost-Drenthe (CR);2019;315.0;5.0
8326;H Vervoer en opslag;Zuidoost-Drenthe (CR);2020;325.0;5.0
8327;H Vervoer en opslag;Zuidoost-Drenthe (CR);2021;330.0;5.0
8328;H Vervoer en opslag;Zuidoost-Drenthe (CR);2022;335.0;5.0
8329;H Vervoer en opslag;Zuidoost-Drenthe (CR);2023;355.0;5.0
8330;H Vervoer en opslag;Zuidwest-Drenthe (CR);2010;255.0;5.0
8331;H Vervoer en opslag;Zuidwest-Drenthe (CR);2011;255.0;5.0
8332;H Vervoer en opslag;Zuidwest-Drenthe (CR);2012;270.0;5.0
8333;H Vervoer en opslag;Zuidwest-Drenthe (CR);2013;270.0;5.0
8334;H Vervoer en opslag;Zuidwest-Drenthe (CR);2014;265.0;5.0
8335;H Vervoer en opslag;Zuidwest-Drenthe (CR);2015;280.0;5.0
8336;H Vervoer en opslag;Zuidwest-Drenthe (CR);2016;280.0;5.0
8337;H Vervoer en opslag;Zuidwest-Drenthe (CR);2017;295.0;5.0
8338;H Vervoer en opslag;Zuidwest-Drenthe (CR);2018;295.0;5.0
8339;H Vervoer en opslag;Zuidwest-Drenthe (CR);2019;295.0;5.0
8340;H Vervoer en opslag;Zuidwest-Drenthe (CR);2020;300.0;10.0
8341;H Vervoer en opslag;Zuidwest-Drenthe (CR);2021;300.0;10.0
8342;H Vervoer en opslag;Zuidwest-Drenthe (CR);2022;315.0;10.0
8343;H Vervoer en opslag;Zuidwest-Drenthe (CR);2023;320.0;10.0
8344;H Vervoer en opslag;Noord-Overijssel (CR);2010;700.0;5.0
8345;H Vervoer en opslag;Noord-Overijssel (CR);2011;730.0;10.0
8346;H Vervoer en opslag;Noord-Overijssel (CR);2012;720.0;15.0
8347;H Vervoer en opslag;Noord-Overijssel (CR);2013;720.0;15.0
8348;H Vervoer en opslag;Noord-Overijssel (CR);2014;740.0;15.0
8349;H Vervoer en opslag;Noord-Overijssel (CR);2015;780.0;20.0
8350;H Vervoer en opslag;Noord-Overijssel (CR);2016;795.0;25.0
8351;H Vervoer en opslag;Noord-Overijssel (CR);2017;825.0;30.0
8352;H Vervoer en opslag;Noord-Overijssel (CR);2018;830.0;25.0
8353;H Vervoer en opslag;Noord-Overijssel (CR);2019;835.0;25.0
8354;H Vervoer en opslag;Noord-Overijssel (CR);2020;855.0;25.0
8355;H Vervoer en opslag;Noord-Overijssel (CR);2021;885.0;25.0
8356;H Vervoer en opslag;Noord-Overijssel (CR);2022;965.0;25.0
8357;H Vervoer en opslag;Noord-Overijssel (CR);2023;995.0;30.0
8358;H Vervoer en opslag;Zuidwest-Overijssel (CR);2010;160.0;5.0
8359;H Vervoer en opslag;Zuidwest-Overijssel (CR);2011;175.0;5.0
8360;H Vervoer en opslag;Zuidwest-Overijssel (CR);2012;165.0;5.0
8361;H Vervoer en opslag;Zuidwest-Overijssel (CR);2013;160.0;5.0
8362;H Vervoer en opslag;Zuidwest-Overijssel (CR);2014;170.0;5.0
8363;H Vervoer en opslag;Zuidwest-Overijssel (CR);2015;170.0;5.0
8364;H Vervoer en opslag;Zuidwest-Overijssel (CR);2016;175.0;5.0
8365;H Vervoer en opslag;Zuidwest-Overijssel (CR);2017;185.0;5.0
8366;H Vervoer en opslag;Zuidwest-Overijssel (CR);2018;185.0;5.0
8367;H Vervoer en opslag;Zuidwest-Overijssel (CR);2019;180.0;5.0
8368;H Vervoer en opslag;Zuidwest-Overijssel (CR);2020;210.0;5.0
8369;H Vervoer en opslag;Zuidwest-Overijssel (CR);2021;210.0;5.0
8370;H Vervoer en opslag;Zuidwest-Overijssel (CR);2022;230.0;5.0
8371;H Vervoer en opslag;Zuidwest-Overijssel (CR);2023;260.0;5.0
8372;H Vervoer en opslag;Twente (CR);2010;755.0;20.0
8373;H Vervoer en opslag;Twente (CR);2011;750.0;25.0
8374;H Vervoer en opslag;Twente (CR);2012;800.0;25.0
8375;H Vervoer en opslag;Twente (CR);2013;825.0;25.0
8376;H Vervoer en opslag;Twente (CR);2014;835.0;30.0
8377;H Vervoer en opslag;Twente (CR);2015;850.0;30.0
8378;H Vervoer en opslag;Twente (CR);2016;870.0;30.0
8379;H Vervoer en opslag;Twente (CR);2017;890.0;35.0
8380;H Vervoer en opslag;Twente (CR);2018;900.0;35.0
8381;H Vervoer en opslag;Twente (CR);2019;945.0;30.0
8382;H Vervoer en opslag;Twente (CR);2020;970.0;30.0
8383;H Vervoer en opslag;Twente (CR);2021;985.0;30.0
8384;H Vervoer en opslag;Twente (CR);2022;1075.0;30.0
8385;H Vervoer en opslag;Twente (CR);2023;1195.0;35.0
8386;H Vervoer en opslag;Veluwe (CR);2010;1075.0;20.0
8387;H Vervoer en opslag;Veluwe (CR);2011;1115.0;25.0
8388;H Vervoer en opslag;Veluwe (CR);2012;1170.0;20.0
8389;H Vervoer en opslag;Veluwe (CR);2013;1155.0;20.0
8390;H Vervoer en opslag;Veluwe (CR);2014;1180.0;20.0
8391;H Vervoer en opslag;Veluwe (CR);2015;1220.0;20.0
8392;H Vervoer en opslag;Veluwe (CR);2016;1250.0;20.0
8393;H Vervoer en opslag;Veluwe (CR);2017;1315.0;20.0
8394;H Vervoer en opslag;Veluwe (CR);2018;1355.0;25.0
8395;H Vervoer en opslag;Veluwe (CR);2019;1400.0;20.0
8396;H Vervoer en opslag;Veluwe (CR);2020;1505.0;25.0
8397;H Vervoer en opslag;Veluwe (CR);2021;1590.0;25.0
8398;H Vervoer en opslag;Veluwe (CR);2022;1750.0;30.0
8399;H Vervoer en opslag;Veluwe (CR);2023;1840.0;30.0
8400;H Vervoer en opslag;Achterhoek (CR);2010;545.0;10.0
8401;H Vervoer en opslag;Achterhoek (CR);2011;540.0;15.0
8402;H Vervoer en opslag;Achterhoek (CR);2012;540.0;15.0
8403;H Vervoer en opslag;Achterhoek (CR);2013;530.0;15.0
8404;H Vervoer en opslag;Achterhoek (CR);2014;515.0;15.0
8405;H Vervoer en opslag;Achterhoek (CR);2015;525.0;30.0
8406;H Vervoer en opslag;Achterhoek (CR);2016;530.0;35.0
8407;H Vervoer en opslag;Achterhoek (CR);2017;545.0;30.0
8408;H Vervoer en opslag;Achterhoek (CR);2018;550.0;30.0
8409;H Vervoer en opslag;Achterhoek (CR);2019;560.0;30.0
8410;H Vervoer en opslag;Achterhoek (CR);2020;575.0;30.0
8411;H Vervoer en opslag;Achterhoek (CR);2021;590.0;35.0
8412;H Vervoer en opslag;Achterhoek (CR);2022;640.0;35.0
8413;H Vervoer en opslag;Achterhoek (CR);2023;645.0;40.0
8414;H Vervoer en opslag;Arnhem/Nijmegen (CR);2010;1185.0;45.0
8415;H Vervoer en opslag;Arnhem/Nijmegen (CR);2011;1195.0;45.0
8416;H Vervoer en opslag;Arnhem/Nijmegen (CR);2012;1195.0;40.0
8417;H Vervoer en opslag;Arnhem/Nijmegen (CR);2013;1210.0;35.0
8418;H Vervoer en opslag;Arnhem/Nijmegen (CR);2014;1200.0;35.0
8419;H Vervoer en opslag;Arnhem/Nijmegen (CR);2015;1290.0;40.0
8420;H Vervoer en opslag;Arnhem/Nijmegen (CR);2016;1330.0;35.0
8421;H Vervoer en opslag;Arnhem/Nijmegen (CR);2017;1340.0;45.0
8422;H Vervoer en opslag;Arnhem/Nijmegen (CR);2018;1375.0;50.0
8423;H Vervoer en opslag;Arnhem/Nijmegen (CR);2019;1465.0;45.0
8424;H Vervoer en opslag;Arnhem/Nijmegen (CR);2020;1545.0;45.0
8425;H Vervoer en opslag;Arnhem/Nijmegen (CR);2021;1590.0;50.0
8426;H Vervoer en opslag;Arnhem/Nijmegen (CR);2022;1780.0;60.0
8427;H Vervoer en opslag;Arnhem/Nijmegen (CR);2023;1860.0;70.0
8428;H Vervoer en opslag;Zuidwest-Gelderland (CR);2010;745.0;20.0
8429;H Vervoer en opslag;Zuidwest-Gelderland (CR);2011;755.0;15.0
8430;H Vervoer en opslag;Zuidwest-Gelderland (CR);2012;750.0;15.0
8431;H Vervoer en opslag;Zuidwest-Gelderland (CR);2013;765.0;15.0
8432;H Vervoer en opslag;Zuidwest-Gelderland (CR);2014;765.0;10.0
8433;H Vervoer en opslag;Zuidwest-Gelderland (CR);2015;790.0;15.0
8434;H Vervoer en opslag;Zuidwest-Gelderland (CR);2016;815.0;15.0
8435;H Vervoer en opslag;Zuidwest-Gelderland (CR);2017;875.0;20.0
8436;H Vervoer en opslag;Zuidwest-Gelderland (CR);2018;865.0;20.0
8437;H Vervoer en opslag;Zuidwest-Gelderland (CR);2019;900.0;20.0
8438;H Vervoer en opslag;Zuidwest-Gelderland (CR);2020;950.0;20.0
8439;H Vervoer en opslag;Zuidwest-Gelderland (CR);2021;975.0;25.0
8440;H Vervoer en opslag;Zuidwest-Gelderland (CR);2022;1035.0;30.0
8441;H Vervoer en opslag;Zuidwest-Gelderland (CR);2023;1065.0;30.0
8442;H Vervoer en opslag;Utrecht (CR);2010;2035.0;50.0
8443;H Vervoer en opslag;Utrecht (CR);2011;2085.0;50.0
8444;H Vervoer en opslag;Utrecht (CR);2012;2150.0;50.0
8445;H Vervoer en opslag;Utrecht (CR);2013;2235.0;55.0
8446;H Vervoer en opslag;Utrecht (CR);2014;2265.0;60.0
8447;H Vervoer en opslag;Utrecht (CR);2015;2425.0;60.0
8448;H Vervoer en opslag;Utrecht (CR);2016;2530.0;60.0
8449;H Vervoer en opslag;Utrecht (CR);2017;2720.0;60.0
8450;H Vervoer en opslag;Utrecht (CR);2018;2880.0;70.0
8451;H Vervoer en opslag;Utrecht (CR);2019;3230.0;75.0
8452;H Vervoer en opslag;Utrecht (CR);2020;3490.0;70.0
8453;H Vervoer en opslag;Utrecht (CR);2021;3660.0;70.0
8454;H Vervoer en opslag;Utrecht (CR);2022;4055.0;60.0
8455;H Vervoer en opslag;Utrecht (CR);2023;4345.0;65.0
8456;H Vervoer en opslag;Kop van Noord-Holland (CR);2010;740.0;10.0
8457;H Vervoer en opslag;Kop van Noord-Holland (CR);2011;725.0;15.0
8458;H Vervoer en opslag;Kop van Noord-Holland (CR);2012;745.0;10.0
8459;H Vervoer en opslag;Kop van Noord-Holland (CR);2013;730.0;10.0
8460;H Vervoer en opslag;Kop van Noord-Holland (CR);2014;770.0;10.0
8461;H Vervoer en opslag;Kop van Noord-Holland (CR);2015;790.0;10.0
8462;H Vervoer en opslag;Kop van Noord-Holland (CR);2016;800.0;10.0
8463;H Vervoer en opslag;Kop van Noord-Holland (CR);2017;810.0;10.0
8464;H Vervoer en opslag;Kop van Noord-Holland (CR);2018;835.0;10.0
8465;H Vervoer en opslag;Kop van Noord-Holland (CR);2019;880.0;10.0
8466;H Vervoer en opslag;Kop van Noord-Holland (CR);2020;910.0;10.0
8467;H Vervoer en opslag;Kop van Noord-Holland (CR);2021;925.0;15.0
8468;H Vervoer en opslag;Kop van Noord-Holland (CR);2022;1035.0;15.0
8469;H Vervoer en opslag;Kop van Noord-Holland (CR);2023;1105.0;15.0
8470;H Vervoer en opslag;Alkmaar en omgeving (CR);2010;330.0;10.0
8471;H Vervoer en opslag;Alkmaar en omgeving (CR);2011;330.0;10.0
8472;H Vervoer en opslag;Alkmaar en omgeving (CR);2012;335.0;10.0
8473;H Vervoer en opslag;Alkmaar en omgeving (CR);2013;340.0;10.0
8474;H Vervoer en opslag;Alkmaar en omgeving (CR);2014;345.0;10.0
8475;H Vervoer en opslag;Alkmaar en omgeving (CR);2015;400.0;15.0
8476;H Vervoer en opslag;Alkmaar en omgeving (CR);2016;410.0;10.0
8477;H Vervoer en opslag;Alkmaar en omgeving (CR);2017;410.0;10.0
8478;H Vervoer en opslag;Alkmaar en omgeving (CR);2018;435.0;10.0
8479;H Vervoer en opslag;Alkmaar en omgeving (CR);2019;480.0;10.0
8480;H Vervoer en opslag;Alkmaar en omgeving (CR);2020;530.0;10.0
8481;H Vervoer en opslag;Alkmaar en omgeving (CR);2021;600.0;10.0
8482;H Vervoer en opslag;Alkmaar en omgeving (CR);2022;655.0;15.0
8483;H Vervoer en opslag;Alkmaar en omgeving (CR);2023;650.0;15.0
8484;H Vervoer en opslag;IJmond (CR);2010;345.0;15.0
8485;H Vervoer en opslag;IJmond (CR);2011;360.0;10.0
8486;H Vervoer en opslag;IJmond (CR);2012;375.0;15.0
8487;H Vervoer en opslag;IJmond (CR);2013;375.0;10.0
8488;H Vervoer en opslag;IJmond (CR);2014;370.0;15.0
8489;H Vervoer en opslag;IJmond (CR);2015;375.0;15.0
8490;H Vervoer en opslag;IJmond (CR);2016;390.0;15.0
8491;H Vervoer en opslag;IJmond (CR);2017;420.0;15.0
8492;H Vervoer en opslag;IJmond (CR);2018;460.0;15.0
8493;H Vervoer en opslag;IJmond (CR);2019;490.0;20.0
8494;H Vervoer en opslag;IJmond (CR);2020;545.0;15.0
8495;H Vervoer en opslag;IJmond (CR);2021;580.0;20.0
8496;H Vervoer en opslag;IJmond (CR);2022;630.0;25.0
8497;H Vervoer en opslag;IJmond (CR);2023;680.0;25.0
8498;H Vervoer en opslag;Agglomeratie Haarlem (CR);2010;260.0;10.0
8499;H Vervoer en opslag;Agglomeratie Haarlem (CR);2011;255.0;10.0
8500;H Vervoer en opslag;Agglomeratie Haarlem (CR);2012;270.0;5.0
8501;H Vervoer en opslag;Agglomeratie Haarlem (CR);2013;295.0;5.0
8502;H Vervoer en opslag;Agglomeratie Haarlem (CR);2014;285.0;5.0
8503;H Vervoer en opslag;Agglomeratie Haarlem (CR);2015;305.0;5.0
8504;H Vervoer en opslag;Agglomeratie Haarlem (CR);2016;335.0;5.0
8505;H Vervoer en opslag;Agglomeratie Haarlem (CR);2017;380.0;5.0
8506;H Vervoer en opslag;Agglomeratie Haarlem (CR);2018;435.0;5.0
8507;H Vervoer en opslag;Agglomeratie Haarlem (CR);2019;505.0;5.0
8508;H Vervoer en opslag;Agglomeratie Haarlem (CR);2020;555.0;5.0
8509;H Vervoer en opslag;Agglomeratie Haarlem (CR);2021;635.0;5.0
8510;H Vervoer en opslag;Agglomeratie Haarlem (CR);2022;705.0;5.0
8511;H Vervoer en opslag;Agglomeratie Haarlem (CR);2023;830.0;5.0
8512;H Vervoer en opslag;Zaanstreek (CR);2010;375.0;15.0
8513;H Vervoer en opslag;Zaanstreek (CR);2011;375.0;15.0
8514;H Vervoer en opslag;Zaanstreek (CR);2012;390.0;15.0
8515;H Vervoer en opslag;Zaanstreek (CR);2013;390.0;15.0
8516;H Vervoer en opslag;Zaanstreek (CR);2014;405.0;15.0
8517;H Vervoer en opslag;Zaanstreek (CR);2015;440.0;15.0
8518;H Vervoer en opslag;Zaanstreek (CR);2016;450.0;10.0
8519;H Vervoer en opslag;Zaanstreek (CR);2017;545.0;15.0
8520;H Vervoer en opslag;Zaanstreek (CR);2018;645.0;15.0
8521;H Vervoer en opslag;Zaanstreek (CR);2019;745.0;15.0
8522;H Vervoer en opslag;Zaanstreek (CR);2020;840.0;15.0
8523;H Vervoer en opslag;Zaanstreek (CR);2021;885.0;10.0
8524;H Vervoer en opslag;Zaanstreek (CR);2022;930.0;10.0
8525;H Vervoer en opslag;Zaanstreek (CR);2023;1045.0;10.0
8526;H Vervoer en opslag;Groot-Amsterdam (CR);2010;4260.0;230.0
8527;H Vervoer en opslag;Groot-Amsterdam (CR);2011;4445.0;280.0
8528;H Vervoer en opslag;Groot-Amsterdam (CR);2012;4550.0;285.0
8529;H Vervoer en opslag;Groot-Amsterdam (CR);2013;4755.0;305.0
8530;H Vervoer en opslag;Groot-Amsterdam (CR);2014;4755.0;315.0
8531;H Vervoer en opslag;Groot-Amsterdam (CR);2015;4975.0;320.0
8532;H Vervoer en opslag;Groot-Amsterdam (CR);2016;5310.0;345.0
8533;H Vervoer en opslag;Groot-Amsterdam (CR);2017;6350.0;395.0
8534;H Vervoer en opslag;Groot-Amsterdam (CR);2018;7035.0;400.0
8535;H Vervoer en opslag;Groot-Amsterdam (CR);2019;7725.0;380.0
8536;H Vervoer en opslag;Groot-Amsterdam (CR);2020;8600.0;385.0
8537;H Vervoer en opslag;Groot-Amsterdam (CR);2021;9150.0;420.0
8538;H Vervoer en opslag;Groot-Amsterdam (CR);2022;10000.0;440.0
8539;H Vervoer en opslag;Groot-Amsterdam (CR);2023;10965.0;415.0
8540;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2010;385.0;10.0
8541;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2011;375.0;10.0
8542;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2012;390.0;10.0
8543;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2013;390.0;10.0
8544;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2014;390.0;10.0
8545;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2015;390.0;10.0
8546;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2016;400.0;5.0
8547;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2017;440.0;15.0
8548;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2018;475.0;10.0
8549;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2019;520.0;10.0
8550;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2020;565.0;10.0
8551;H Vervoer en opslag;Het Gooi en Vechtstreek (CR);2021;620.0;10.0
