ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
8183;Particulier huishouden;50 jaar;Ongehuwd;2054;54495
8184;Particulier huishouden;50 jaar;Ongehuwd;2055;52912
8185;Particulier huishouden;50 jaar;Ongehuwd;2056;51616
8186;Particulier huishouden;50 jaar;Ongehuwd;2057;51217
8187;Particulier huishouden;50 jaar;Ongehuwd;2058;50350
8188;Particulier huishouden;50 jaar;Ongehuwd;2059;51162
8189;Particulier huishouden;50 jaar;Ongehuwd;2060;51091
8190;Particulier huishouden;50 jaar;Gehuwd;2016;80905
8191;Particulier huishouden;50 jaar;Gehuwd;2017;78180
8192;Particulier huishouden;50 jaar;Gehuwd;2018;76083
8193;Particulier huishouden;50 jaar;Gehuwd;2019;75155
8194;Particulier huishouden;50 jaar;Gehuwd;2020;76519
8195;Particulier huishouden;50 jaar;Gehuwd;2021;73245
8196;Particulier huishouden;50 jaar;Gehuwd;2022;69091
8197;Particulier huishouden;50 jaar;Gehuwd;2023;64051
8198;Particulier huishouden;50 jaar;Gehuwd;2024;58548
8199;Particulier huishouden;50 jaar;Gehuwd;2025;55715
8200;Particulier huishouden;50 jaar;Gehuwd;2026;52580
8201;Particulier huishouden;50 jaar;Gehuwd;2027;51925
8202;Particulier huishouden;50 jaar;Gehuwd;2028;50862
8203;Particulier huishouden;50 jaar;Gehuwd;2029;51471
8204;Particulier huishouden;50 jaar;Gehuwd;2030;51269
8205;Particulier huishouden;50 jaar;Gehuwd;2031;52476
8206;Particulier huishouden;50 jaar;Gehuwd;2032;51364
8207;Particulier huishouden;50 jaar;Gehuwd;2033;50296
8208;Particulier huishouden;50 jaar;Gehuwd;2034;50158
8209;Particulier huishouden;50 jaar;Gehuwd;2035;51726
8210;Particulier huishouden;50 jaar;Gehuwd;2036;52282
8211;Particulier huishouden;50 jaar;Gehuwd;2037;53416
8212;Particulier huishouden;50 jaar;Gehuwd;2038;53914
8213;Particulier huishouden;50 jaar;Gehuwd;2039;53668
8214;Particulier huishouden;50 jaar;Gehuwd;2040;54495
8215;Particulier huishouden;50 jaar;Gehuwd;2041;56592
8216;Particulier huishouden;50 jaar;Gehuwd;2042;56568
8217;Particulier huishouden;50 jaar;Gehuwd;2043;56195
8218;Particulier huishouden;50 jaar;Gehuwd;2044;55909
8219;Particulier huishouden;50 jaar;Gehuwd;2045;56343
8220;Particulier huishouden;50 jaar;Gehuwd;2046;55286
8221;Particulier huishouden;50 jaar;Gehuwd;2047;55396
8222;Particulier huishouden;50 jaar;Gehuwd;2048;55370
8223;Particulier huishouden;50 jaar;Gehuwd;2049;56923
8224;Particulier huishouden;50 jaar;Gehuwd;2050;57351
8225;Particulier huishouden;50 jaar;Gehuwd;2051;58231
8226;Particulier huishouden;50 jaar;Gehuwd;2052;57566
8227;Particulier huishouden;50 jaar;Gehuwd;2053;57166
8228;Particulier huishouden;50 jaar;Gehuwd;2054;56899
8229;Particulier huishouden;50 jaar;Gehuwd;2055;55212
8230;Particulier huishouden;50 jaar;Gehuwd;2056;53961
8231;Particulier huishouden;50 jaar;Gehuwd;2057;53615
8232;Particulier huishouden;50 jaar;Gehuwd;2058;52621
8233;Particulier huishouden;50 jaar;Gehuwd;2059;53566
8234;Particulier huishouden;50 jaar;Gehuwd;2060;53449
8235;Particulier huishouden;50 jaar;Verweduwd;2016;2564
8236;Particulier huishouden;50 jaar;Verweduwd;2017;2449
8237;Particulier huishouden;50 jaar;Verweduwd;2018;2319
8238;Particulier huishouden;50 jaar;Verweduwd;2019;2219
8239;Particulier huishouden;50 jaar;Verweduwd;2020;2315
8240;Particulier huishouden;50 jaar;Verweduwd;2021;2110
8241;Particulier huishouden;50 jaar;Verweduwd;2022;1969
8242;Particulier huishouden;50 jaar;Verweduwd;2023;1768
8243;Particulier huishouden;50 jaar;Verweduwd;2024;1593
8244;Particulier huishouden;50 jaar;Verweduwd;2025;1507
8245;Particulier huishouden;50 jaar;Verweduwd;2026;1395
8246;Particulier huishouden;50 jaar;Verweduwd;2027;1310
8247;Particulier huishouden;50 jaar;Verweduwd;2028;1235
8248;Particulier huishouden;50 jaar;Verweduwd;2029;1245
8249;Particulier huishouden;50 jaar;Verweduwd;2030;1207
8250;Particulier huishouden;50 jaar;Verweduwd;2031;1198
8251;Particulier huishouden;50 jaar;Verweduwd;2032;1162
8252;Particulier huishouden;50 jaar;Verweduwd;2033;1105
8253;Particulier huishouden;50 jaar;Verweduwd;2034;1081
8254;Particulier huishouden;50 jaar;Verweduwd;2035;1085
8255;Particulier huishouden;50 jaar;Verweduwd;2036;1090
8256;Particulier huishouden;50 jaar;Verweduwd;2037;1095
8257;Particulier huishouden;50 jaar;Verweduwd;2038;1067
8258;Particulier huishouden;50 jaar;Verweduwd;2039;1055
8259;Particulier huishouden;50 jaar;Verweduwd;2040;1052
8260;Particulier huishouden;50 jaar;Verweduwd;2041;1086
8261;Particulier huishouden;50 jaar;Verweduwd;2042;1068
8262;Particulier huishouden;50 jaar;Verweduwd;2043;1045
8263;Particulier huishouden;50 jaar;Verweduwd;2044;1029
8264;Particulier huishouden;50 jaar;Verweduwd;2045;1031
8265;Particulier huishouden;50 jaar;Verweduwd;2046;997
8266;Particulier huishouden;50 jaar;Verweduwd;2047;980
8267;Particulier huishouden;50 jaar;Verweduwd;2048;979
8268;Particulier huishouden;50 jaar;Verweduwd;2049;1000
8269;Particulier huishouden;50 jaar;Verweduwd;2050;998
8270;Particulier huishouden;50 jaar;Verweduwd;2051;1013
8271;Particulier huishouden;50 jaar;Verweduwd;2052;991
8272;Particulier huishouden;50 jaar;Verweduwd;2053;975
8273;Particulier huishouden;50 jaar;Verweduwd;2054;962
8274;Particulier huishouden;50 jaar;Verweduwd;2055;924
8275;Particulier huishouden;50 jaar;Verweduwd;2056;890
8276;Particulier huishouden;50 jaar;Verweduwd;2057;875
8277;Particulier huishouden;50 jaar;Verweduwd;2058;853
8278;Particulier huishouden;50 jaar;Verweduwd;2059;860
8279;Particulier huishouden;50 jaar;Verweduwd;2060;853
8280;Particulier huishouden;50 jaar;Gescheiden;2016;34170
8281;Particulier huishouden;50 jaar;Gescheiden;2017;32378
8282;Particulier huishouden;50 jaar;Gescheiden;2018;32051
8283;Particulier huishouden;50 jaar;Gescheiden;2019;31906
8284;Particulier huishouden;50 jaar;Gescheiden;2020;32591
8285;Particulier huishouden;50 jaar;Gescheiden;2021;31237
8286;Particulier huishouden;50 jaar;Gescheiden;2022;29308
8287;Particulier huishouden;50 jaar;Gescheiden;2023;27367
8288;Particulier huishouden;50 jaar;Gescheiden;2024;24704
8289;Particulier huishouden;50 jaar;Gescheiden;2025;23221
8290;Particulier huishouden;50 jaar;Gescheiden;2026;21739
8291;Particulier huishouden;50 jaar;Gescheiden;2027;21009
8292;Particulier huishouden;50 jaar;Gescheiden;2028;20709
8293;Particulier huishouden;50 jaar;Gescheiden;2029;20699
8294;Particulier huishouden;50 jaar;Gescheiden;2030;20342
8295;Particulier huishouden;50 jaar;Gescheiden;2031;20676
8296;Particulier huishouden;50 jaar;Gescheiden;2032;20167
8297;Particulier huishouden;50 jaar;Gescheiden;2033;19440
8298;Particulier huishouden;50 jaar;Gescheiden;2034;19226
8299;Particulier huishouden;50 jaar;Gescheiden;2035;19649
8300;Particulier huishouden;50 jaar;Gescheiden;2036;19820
8301;Particulier huishouden;50 jaar;Gescheiden;2037;20224
8302;Particulier huishouden;50 jaar;Gescheiden;2038;20203
8303;Particulier huishouden;50 jaar;Gescheiden;2039;20029
8304;Particulier huishouden;50 jaar;Gescheiden;2040;20338
8305;Particulier huishouden;50 jaar;Gescheiden;2041;21273
8306;Particulier huishouden;50 jaar;Gescheiden;2042;21169
8307;Particulier huishouden;50 jaar;Gescheiden;2043;20869
8308;Particulier huishouden;50 jaar;Gescheiden;2044;20743
8309;Particulier huishouden;50 jaar;Gescheiden;2045;20993
8310;Particulier huishouden;50 jaar;Gescheiden;2046;20482
8311;Particulier huishouden;50 jaar;Gescheiden;2047;20410
8312;Particulier huishouden;50 jaar;Gescheiden;2048;20538
8313;Particulier huishouden;50 jaar;Gescheiden;2049;21306
8314;Particulier huishouden;50 jaar;Gescheiden;2050;21520
8315;Particulier huishouden;50 jaar;Gescheiden;2051;22108
8316;Particulier huishouden;50 jaar;Gescheiden;2052;21794
8317;Particulier huishouden;50 jaar;Gescheiden;2053;21649
8318;Particulier huishouden;50 jaar;Gescheiden;2054;21598
8319;Particulier huishouden;50 jaar;Gescheiden;2055;20834
8320;Particulier huishouden;50 jaar;Gescheiden;2056;20196
8321;Particulier huishouden;50 jaar;Gescheiden;2057;20026
8322;Particulier huishouden;50 jaar;Gescheiden;2058;19629
8323;Particulier huishouden;50 jaar;Gescheiden;2059;20093
8324;Particulier huishouden;50 jaar;Gescheiden;2060;20118
8325;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2016;158654
8326;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2017;156301
8327;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2018;153114
8328;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2019;152421
8329;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2020;153533
8330;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2021;160260
8331;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2022;156306
8332;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2023;149841
8333;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2024;142195
8334;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2025;131549
8335;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2026;126931
8336;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2027;121503
8337;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2028;120828
8338;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2029;119035
8339;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2030;120699
8340;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2031;120085
8341;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2032;123717
8342;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2033;121669
8343;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2034;118968
8344;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2035;118250
8345;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2036;121231
8346;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2037;122992
8347;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2038;126035
8348;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2039;127285
8349;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2040;126758
8350;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2041;127997
8351;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2042;132921
8352;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2043;132973
8353;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2044;131889
8354;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2045;131034
8355;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2046;131837
8356;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2047;129025
8357;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2048;129016
8358;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2049;129493
8359;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2050;133386
8360;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2051;134484
8361;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2052;137040
8362;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2053;135411
8363;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2054;134487
8364;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2055;133952
8365;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2056;129874
8366;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2057;126651
8367;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2058;125719
8368;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2059;123442
8369;Particulier huishouden;51 jaar;Totaal burgerlijke staat;2060;125669
8370;Particulier huishouden;51 jaar;Ongehuwd;2016;37311
8371;Particulier huishouden;51 jaar;Ongehuwd;2017;38361
8372;Particulier huishouden;51 jaar;Ongehuwd;2018;39733
8373;Particulier huishouden;51 jaar;Ongehuwd;2019;41645
8374;Particulier huishouden;51 jaar;Ongehuwd;2020;43944
8375;Particulier huishouden;51 jaar;Ongehuwd;2021;48463
8376;Particulier huishouden;51 jaar;Ongehuwd;2022;49320
8377;Particulier huishouden;51 jaar;Ongehuwd;2023;49055
8378;Particulier huishouden;51 jaar;Ongehuwd;2024;48560
8379;Particulier huishouden;51 jaar;Ongehuwd;2025;46252
8380;Particulier huishouden;51 jaar;Ongehuwd;2026;46007
8381;Particulier huishouden;51 jaar;Ongehuwd;2027;45290
8382;Particulier huishouden;51 jaar;Ongehuwd;2028;46054
8383;Particulier huishouden;51 jaar;Ongehuwd;2029;45691
8384;Particulier huishouden;51 jaar;Ongehuwd;2030;46718
8385;Particulier huishouden;51 jaar;Ongehuwd;2031;46675
8386;Particulier huishouden;51 jaar;Ongehuwd;2032;48734
8387;Particulier huishouden;51 jaar;Ongehuwd;2033;48348
8388;Particulier huishouden;51 jaar;Ongehuwd;2034;47523
8389;Particulier huishouden;51 jaar;Ongehuwd;2035;47184
8390;Particulier huishouden;51 jaar;Ongehuwd;2036;48153
8391;Particulier huishouden;51 jaar;Ongehuwd;2037;49165
8392;Particulier huishouden;51 jaar;Ongehuwd;2038;50644
8393;Particulier huishouden;51 jaar;Ongehuwd;2039;51434
8394;Particulier huishouden;51 jaar;Ongehuwd;2040;51339
8395;Particulier huishouden;51 jaar;Ongehuwd;2041;51436
8396;Particulier huishouden;51 jaar;Ongehuwd;2042;53267
8397;Particulier huishouden;51 jaar;Ongehuwd;2043;53464
8398;Particulier huishouden;51 jaar;Ongehuwd;2044;53085
8399;Particulier huishouden;51 jaar;Ongehuwd;2045;52657
8400;Particulier huishouden;51 jaar;Ongehuwd;2046;52775
8401;Particulier huishouden;51 jaar;Ongehuwd;2047;51577
8402;Particulier huishouden;51 jaar;Ongehuwd;2048;51546
8403;Particulier huishouden;51 jaar;Ongehuwd;2049;51912
8404;Particulier huishouden;51 jaar;Ongehuwd;2050;53437
8405;Particulier huishouden;51 jaar;Ongehuwd;2051;53890
8406;Particulier huishouden;51 jaar;Ongehuwd;2052;54944
8407;Particulier huishouden;51 jaar;Ongehuwd;2053;54326
8408;Particulier huishouden;51 jaar;Ongehuwd;2054;53970
8409;Particulier huishouden;51 jaar;Ongehuwd;2055;53767
8410;Particulier huishouden;51 jaar;Ongehuwd;2056;52205
8411;Particulier huishouden;51 jaar;Ongehuwd;2057;50927
8412;Particulier huishouden;51 jaar;Ongehuwd;2058;50533
8413;Particulier huishouden;51 jaar;Ongehuwd;2059;49683
8414;Particulier huishouden;51 jaar;Ongehuwd;2060;50484
8415;Particulier huishouden;51 jaar;Gehuwd;2016;83401
8416;Particulier huishouden;51 jaar;Gehuwd;2017;80458
8417;Particulier huishouden;51 jaar;Gehuwd;2018;77780
8418;Particulier huishouden;51 jaar;Gehuwd;2019;75719
8419;Particulier huishouden;51 jaar;Gehuwd;2020;74826
8420;Particulier huishouden;51 jaar;Gehuwd;2021;76228
8421;Particulier huishouden;51 jaar;Gehuwd;2022;72991
8422;Particulier huishouden;51 jaar;Gehuwd;2023;68894
8423;Particulier huishouden;51 jaar;Gehuwd;2024;63914
8424;Particulier huishouden;51 jaar;Gehuwd;2025;58458
8425;Particulier huishouden;51 jaar;Gehuwd;2026;55669
8426;Particulier huishouden;51 jaar;Gehuwd;2027;52572
8427;Particulier huishouden;51 jaar;Gehuwd;2028;51941
8428;Particulier huishouden;51 jaar;Gehuwd;2029;50897
8429;Particulier huishouden;51 jaar;Gehuwd;2030;51525
8430;Particulier huishouden;51 jaar;Gehuwd;2031;51338
8431;Particulier huishouden;51 jaar;Gehuwd;2032;52565
8432;Particulier huishouden;51 jaar;Gehuwd;2033;51454
8433;Particulier huishouden;51 jaar;Gehuwd;2034;50382
8434;Particulier huishouden;51 jaar;Gehuwd;2035;50244
8435;Particulier huishouden;51 jaar;Gehuwd;2036;51814
8436;Particulier huishouden;51 jaar;Gehuwd;2037;52376
8437;Particulier huishouden;51 jaar;Gehuwd;2038;53516
8438;Particulier huishouden;51 jaar;Gehuwd;2039;54022
8439;Particulier huishouden;51 jaar;Gehuwd;2040;53777
8440;Particulier huishouden;51 jaar;Gehuwd;2041;54605
8441;Particulier huishouden;51 jaar;Gehuwd;2042;56713
8442;Particulier huishouden;51 jaar;Gehuwd;2043;56690
8443;Particulier huishouden;51 jaar;Gehuwd;2044;56315
8444;Particulier huishouden;51 jaar;Gehuwd;2045;56032
8445;Particulier huishouden;51 jaar;Gehuwd;2046;56466
8446;Particulier huishouden;51 jaar;Gehuwd;2047;55408
8447;Particulier huishouden;51 jaar;Gehuwd;2048;55519
8448;Particulier huishouden;51 jaar;Gehuwd;2049;55499
8449;Particulier huishouden;51 jaar;Gehuwd;2050;57062
8450;Particulier huishouden;51 jaar;Gehuwd;2051;57492
8451;Particulier huishouden;51 jaar;Gehuwd;2052;58378
8452;Particulier huishouden;51 jaar;Gehuwd;2053;57713
8453;Particulier huishouden;51 jaar;Gehuwd;2054;57311
8454;Particulier huishouden;51 jaar;Gehuwd;2055;57045
8455;Particulier huishouden;51 jaar;Gehuwd;2056;55348
8456;Particulier huishouden;51 jaar;Gehuwd;2057;54094
8457;Particulier huishouden;51 jaar;Gehuwd;2058;53747
8458;Particulier huishouden;51 jaar;Gehuwd;2059;52749
8459;Particulier huishouden;51 jaar;Gehuwd;2060;53697
8460;Particulier huishouden;51 jaar;Verweduwd;2016;3141
8461;Particulier huishouden;51 jaar;Verweduwd;2017;2799
8462;Particulier huishouden;51 jaar;Verweduwd;2018;2674
8463;Particulier huishouden;51 jaar;Verweduwd;2019;2530
8464;Particulier huishouden;51 jaar;Verweduwd;2020;2424
8465;Particulier huishouden;51 jaar;Verweduwd;2021;2519
8466;Particulier huishouden;51 jaar;Verweduwd;2022;2302
8467;Particulier huishouden;51 jaar;Verweduwd;2023;2146
8468;Particulier huishouden;51 jaar;Verweduwd;2024;1934
8469;Particulier huishouden;51 jaar;Verweduwd;2025;1743
8470;Particulier huishouden;51 jaar;Verweduwd;2026;1646
8471;Particulier huishouden;51 jaar;Verweduwd;2027;1527
8472;Particulier huishouden;51 jaar;Verweduwd;2028;1438
8473;Particulier huishouden;51 jaar;Verweduwd;2029;1360
8474;Particulier huishouden;51 jaar;Verweduwd;2030;1368
8475;Particulier huishouden;51 jaar;Verweduwd;2031;1331
8476;Particulier huishouden;51 jaar;Verweduwd;2032;1324
8477;Particulier huishouden;51 jaar;Verweduwd;2033;1285
8478;Particulier huishouden;51 jaar;Verweduwd;2034;1221
8479;Particulier huishouden;51 jaar;Verweduwd;2035;1196
8480;Particulier huishouden;51 jaar;Verweduwd;2036;1202
8481;Particulier huishouden;51 jaar;Verweduwd;2037;1206
8482;Particulier huishouden;51 jaar;Verweduwd;2038;1212
8483;Particulier huishouden;51 jaar;Verweduwd;2039;1181
8484;Particulier huishouden;51 jaar;Verweduwd;2040;1169
8485;Particulier huishouden;51 jaar;Verweduwd;2041;1167
8486;Particulier huishouden;51 jaar;Verweduwd;2042;1200
8487;Particulier huishouden;51 jaar;Verweduwd;2043;1183
8488;Particulier huishouden;51 jaar;Verweduwd;2044;1157
8489;Particulier huishouden;51 jaar;Verweduwd;2045;1139
8490;Particulier huishouden;51 jaar;Verweduwd;2046;1140
8491;Particulier huishouden;51 jaar;Verweduwd;2047;1103
8492;Particulier huishouden;51 jaar;Verweduwd;2048;1085
8493;Particulier huishouden;51 jaar;Verweduwd;2049;1085
8494;Particulier huishouden;51 jaar;Verweduwd;2050;1108
8495;Particulier huishouden;51 jaar;Verweduwd;2051;1105
8496;Particulier huishouden;51 jaar;Verweduwd;2052;1122
8497;Particulier huishouden;51 jaar;Verweduwd;2053;1096
8498;Particulier huishouden;51 jaar;Verweduwd;2054;1078
8499;Particulier huishouden;51 jaar;Verweduwd;2055;1065
8500;Particulier huishouden;51 jaar;Verweduwd;2056;1023
8501;Particulier huishouden;51 jaar;Verweduwd;2057;985
8502;Particulier huishouden;51 jaar;Verweduwd;2058;967
8503;Particulier huishouden;51 jaar;Verweduwd;2059;942
8504;Particulier huishouden;51 jaar;Verweduwd;2060;950
8505;Particulier huishouden;51 jaar;Gescheiden;2016;34801
8506;Particulier huishouden;51 jaar;Gescheiden;2017;34683
8507;Particulier huishouden;51 jaar;Gescheiden;2018;32927
8508;Particulier huishouden;51 jaar;Gescheiden;2019;32527
8509;Particulier huishouden;51 jaar;Gescheiden;2020;32339
8510;Particulier huishouden;51 jaar;Gescheiden;2021;33050
8511;Particulier huishouden;51 jaar;Gescheiden;2022;31693
8512;Particulier huishouden;51 jaar;Gescheiden;2023;29746
8513;Particulier huishouden;51 jaar;Gescheiden;2024;27787
8514;Particulier huishouden;51 jaar;Gescheiden;2025;25096
8515;Particulier huishouden;51 jaar;Gescheiden;2026;23609
8516;Particulier huishouden;51 jaar;Gescheiden;2027;22114
8517;Particulier huishouden;51 jaar;Gescheiden;2028;21395
8518;Particulier huishouden;51 jaar;Gescheiden;2029;21087
8519;Particulier huishouden;51 jaar;Gescheiden;2030;21088
8520;Particulier huishouden;51 jaar;Gescheiden;2031;20741
8521;Particulier huishouden;51 jaar;Gescheiden;2032;21094
8522;Particulier huishouden;51 jaar;Gescheiden;2033;20582
8523;Particulier huishouden;51 jaar;Gescheiden;2034;19842
8524;Particulier huishouden;51 jaar;Gescheiden;2035;19626
8525;Particulier huishouden;51 jaar;Gescheiden;2036;20062
8526;Particulier huishouden;51 jaar;Gescheiden;2037;20245
8527;Particulier huishouden;51 jaar;Gescheiden;2038;20663
8528;Particulier huishouden;51 jaar;Gescheiden;2039;20648
8529;Particulier huishouden;51 jaar;Gescheiden;2040;20473
8530;Particulier huishouden;51 jaar;Gescheiden;2041;20789
8531;Particulier huishouden;51 jaar;Gescheiden;2042;21741
8532;Particulier huishouden;51 jaar;Gescheiden;2043;21636
8533;Particulier huishouden;51 jaar;Gescheiden;2044;21332
8534;Particulier huishouden;51 jaar;Gescheiden;2045;21206
8535;Particulier huishouden;51 jaar;Gescheiden;2046;21456
8536;Particulier huishouden;51 jaar;Gescheiden;2047;20937
8537;Particulier huishouden;51 jaar;Gescheiden;2048;20866
8538;Particulier huishouden;51 jaar;Gescheiden;2049;20997
8539;Particulier huishouden;51 jaar;Gescheiden;2050;21779
8540;Particulier huishouden;51 jaar;Gescheiden;2051;21997
8541;Particulier huishouden;51 jaar;Gescheiden;2052;22596
8542;Particulier huishouden;51 jaar;Gescheiden;2053;22276
8543;Particulier huishouden;51 jaar;Gescheiden;2054;22128
8544;Particulier huishouden;51 jaar;Gescheiden;2055;22075
8545;Particulier huishouden;51 jaar;Gescheiden;2056;21298
8546;Particulier huishouden;51 jaar;Gescheiden;2057;20645
8547;Particulier huishouden;51 jaar;Gescheiden;2058;20472
8548;Particulier huishouden;51 jaar;Gescheiden;2059;20068
8549;Particulier huishouden;51 jaar;Gescheiden;2060;20538
8550;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2016;155834
8551;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2017;158782
8552;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2018;156375
8553;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2019;153115
8554;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2020;152369
8555;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2021;153435
8556;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2022;160154
8557;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2023;156185
8558;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2024;149717
8559;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2025;142073
8560;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2026;131424
8561;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2027;126806
8562;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2028;121382
8563;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2029;120712
8564;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2030;118919
8565;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2031;120575
8566;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2032;119953
8567;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2033;123587
8568;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2034;121540
8569;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2035;118833
8570;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2036;118114
8571;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2037;121098
8572;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2038;122862
8573;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2039;125912
8574;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2040;127169
8575;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2041;126638
8576;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2042;127884
8577;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2043;132808
8578;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2044;132865
8579;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2045;131785
8580;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2046;130931
8581;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2047;131737
8582;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2048;128928
8583;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2049;128916
8584;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2050;129398
8585;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2051;133294
8586;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2052;134391
8587;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2053;136954
8588;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2054;135326
8589;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2055;134402
8590;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2056;133868
8591;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2057;129788
8592;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2058;126561
8593;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2059;125629
8594;Particulier huishouden;52 jaar;Totaal burgerlijke staat;2060;123356
8595;Particulier huishouden;52 jaar;Ongehuwd;2016;34751
8596;Particulier huishouden;52 jaar;Ongehuwd;2017;37115
8597;Particulier huishouden;52 jaar;Ongehuwd;2018;38150
8598;Particulier huishouden;52 jaar;Ongehuwd;2019;39457
8599;Particulier huishouden;52 jaar;Ongehuwd;2020;41319
8600;Particulier huishouden;52 jaar;Ongehuwd;2021;43551
8601;Particulier huishouden;52 jaar;Ongehuwd;2022;48000
8602;Particulier huishouden;52 jaar;Ongehuwd;2023;48821
8603;Particulier huishouden;52 jaar;Ongehuwd;2024;48518
8604;Particulier huishouden;52 jaar;Ongehuwd;2025;47995
8605;Particulier huishouden;52 jaar;Ongehuwd;2026;45681
8606;Particulier huishouden;52 jaar;Ongehuwd;2027;45409
8607;Particulier huishouden;52 jaar;Ongehuwd;2028;44672
8608;Particulier huishouden;52 jaar;Ongehuwd;2029;45429
8609;Particulier huishouden;52 jaar;Ongehuwd;2030;45072
8610;Particulier huishouden;52 jaar;Ongehuwd;2031;46077
8611;Particulier huishouden;52 jaar;Ongehuwd;2032;46025
8612;Particulier huishouden;52 jaar;Ongehuwd;2033;48052
