ID;SITC;Perioden;Invoer_1;TotaleUitvoer_2;Wederuitvoer_3;UitvoerNederlandsProduct_4
1430;7  Machines en vervoermaterieel;2004 mei;6581477;6355213;4187994;2167219
1431;7  Machines en vervoermaterieel;2004 juni;7213214;7511506;4770261;2741245
1432;7  Machines en vervoermaterieel;2004 juli;6641018;6896430;4360790;2535639
1433;7  Machines en vervoermaterieel;2004 augustus;6366241;6162168;4246495;1915673
1434;7  Machines en vervoermaterieel;2004 september;7447773;7828807;5200208;2628599
1435;7  Machines en vervoermaterieel;2004 oktober;7950129;7742952;5270262;2472690
1436;7  Machines en vervoermaterieel;2004 november;8262408;7906904;5422435;2484470
1437;7  Machines en vervoermaterieel;2004 december;8293062;7539885;5082740;2457145
1438;7  Machines en vervoermaterieel;2004;86708246;84113389;55542014;28571375
1439;7  Machines en vervoermaterieel;2005 januari;6806348;6553826;4396503;2157323
1440;7  Machines en vervoermaterieel;2005 februari;6698382;6666281;4458070;2208211
1441;7  Machines en vervoermaterieel;2005 maart;7365533;7715682;5051672;2664010
1442;7  Machines en vervoermaterieel;2005 april;7176558;7245315;4648818;2596497
1443;7  Machines en vervoermaterieel;2005 mei;6687793;6872711;4412826;2459885
1444;7  Machines en vervoermaterieel;2005 juni;7336821;7788535;5069485;2719050
1445;7  Machines en vervoermaterieel;2005 juli;6882655;7095937;4625811;2470126
1446;7  Machines en vervoermaterieel;2005 augustus;7058073;6920089;4812520;2107568
1447;7  Machines en vervoermaterieel;2005 september;8183636;8406904;5708445;2698460
1448;7  Machines en vervoermaterieel;2005 oktober;8274022;8476720;5851393;2625327
1449;7  Machines en vervoermaterieel;2005 november;8479699;8620318;5963289;2657029
1450;7  Machines en vervoermaterieel;2005 december;8105842;8275480;5632669;2642811
1451;7  Machines en vervoermaterieel;2005;89055363;90637798;60631502;30006295
1452;7  Machines en vervoermaterieel;2006 januari;7963295;7570716;5303264;2267452
1453;7  Machines en vervoermaterieel;2006 februari;7347503;7331679;4968085;2363594
1454;7  Machines en vervoermaterieel;2006 maart;8841066;8951800;6121830;2829970
1455;7  Machines en vervoermaterieel;2006 april;7770712;7425164;4934304;2490860
1456;7  Machines en vervoermaterieel;2006 mei;7889116;7762162;5064171;2697991
1457;7  Machines en vervoermaterieel;2006 juni;7862750;8388361;5434724;2953637
1458;7  Machines en vervoermaterieel;2006 juli;7235855;7167159;4710721;2456438
1459;7  Machines en vervoermaterieel;2006 augustus;7337656;7282760;4978744;2304016
1460;7  Machines en vervoermaterieel;2006 september;8405503;8748266;6046086;2702179
1461;7  Machines en vervoermaterieel;2006 oktober;9173268;9046660;6247734;2798927
1462;7  Machines en vervoermaterieel;2006 november;9370372;9649401;6742747;2906654
1463;7  Machines en vervoermaterieel;2006 december;8412167;8613056;5832829;2780227
1464;7  Machines en vervoermaterieel;2006;97609265;97937184;66385238;31551945
1465;7  Machines en vervoermaterieel;2007 januari;8365776;8760809;5824391;2936418
1466;7  Machines en vervoermaterieel;2007 februari;8063607;8633606;5546509;3087096
1467;7  Machines en vervoermaterieel;2007 maart;8960807;10222259;6439746;3782513
1468;7  Machines en vervoermaterieel;2007 april;7906784;8259204;5122130;3137074
1469;7  Machines en vervoermaterieel;2007 mei;8242391;8925356;5548593;3376764
1470;7  Machines en vervoermaterieel;2007 juni;8559118;9604079;6134020;3470059
1471;7  Machines en vervoermaterieel;2007 juli;8224330;9032314;5644947;3387367
1472;7  Machines en vervoermaterieel;2007 augustus;8108357;8644248;5743552;2900696
1473;7  Machines en vervoermaterieel;2007 september;8543963;9779938;6333099;3446839
1474;7  Machines en vervoermaterieel;2007 oktober;9856873;10608548;7051548;3557001
1475;7  Machines en vervoermaterieel;2007 november;9667028;11236865;7348413;3888451
1476;7  Machines en vervoermaterieel;2007 december;8433169;9690872;6163725;3527147
1477;7  Machines en vervoermaterieel;2007;102932203;113398098;72900671;40497427
1478;7  Machines en vervoermaterieel;2008 januari;8611611;9177654;5869114;3308540
1479;7  Machines en vervoermaterieel;2008 februari;8564058;9039580;5558649;3480931
1480;7  Machines en vervoermaterieel;2008 maart;8674619;9363160;5773354;3589806
1481;7  Machines en vervoermaterieel;2008 april;8525851;9017578;5458694;3558884
1482;7  Machines en vervoermaterieel;2008 mei;8282497;8616878;5146271;3470607
1483;7  Machines en vervoermaterieel;2008 juni;8512143;9233687;5548388;3685299
1484;7  Machines en vervoermaterieel;2008 juli;8159901;8605478;5264487;3340991
1485;7  Machines en vervoermaterieel;2008 augustus;7557799;7676728;4730489;2946239
1486;7  Machines en vervoermaterieel;2008 september;9181763;9802241;5851538;3950704
1487;7  Machines en vervoermaterieel;2008 oktober;9320969;9725221;6236422;3488799
1488;7  Machines en vervoermaterieel;2008 november;8633874;8676995;5669922;3007073
1489;7  Machines en vervoermaterieel;2008 december;8005772;8455915;5348452;3107463
1490;7  Machines en vervoermaterieel;2008;102030858;107391116;66455780;40935336
1491;7  Machines en vervoermaterieel;2009 januari;6650946;6892930;4498839;2394091
1492;7  Machines en vervoermaterieel;2009 februari;6583696;6589236;4320926;2268310
1493;7  Machines en vervoermaterieel;2009 maart;7635255;7781018;4897373;2883645
1494;7  Machines en vervoermaterieel;2009 april;6375815;6699940;4355087;2344854
1495;7  Machines en vervoermaterieel;2009 mei;6473990;6609289;4163519;2445770
1496;7  Machines en vervoermaterieel;2009 juni;6777233;7370512;4779958;2590554
1497;7  Machines en vervoermaterieel;2009 juli;6665473;7427039;4693521;2733518
1498;7  Machines en vervoermaterieel;2009 augustus;6033747;6262435;4274760;1987675
1499;7  Machines en vervoermaterieel;2009 september;7129604;7989997;5096210;2893787
1500;7  Machines en vervoermaterieel;2009 oktober;7451377;8477257;5719968;2757289
1501;7  Machines en vervoermaterieel;2009 november;7534953;8203172;5440187;2762985
1502;7  Machines en vervoermaterieel;2009 december;7656624;7953102;5190622;2762480
1503;7  Machines en vervoermaterieel;2009;82968713;88255928;57430970;30824958
1504;7  Machines en vervoermaterieel;2010 januari;7234152;7279735;5168912;2110823
1505;7  Machines en vervoermaterieel;2010 februari;7090981;7710618;5172826;2537792
1506;7  Machines en vervoermaterieel;2010 maart;8794126;9222331;6121598;3100732
1507;7  Machines en vervoermaterieel;2010 april;8140085;8215392;5527997;2687395
1508;7  Machines en vervoermaterieel;2010 mei;8188105;7982950;5252204;2730745
1509;7  Machines en vervoermaterieel;2010 juni;8748317;9210966;6025196;3185771
1510;7  Machines en vervoermaterieel;2010 juli;8223855;8959670;5764454;3195216
1511;7  Machines en vervoermaterieel;2010 augustus;7615994;8019016;5264463;2754553
1512;7  Machines en vervoermaterieel;2010 september;8740735;9621798;6204946;3416851
1513;7  Machines en vervoermaterieel;2010 oktober;9173472;10049783;6591432;3458352
1514;7  Machines en vervoermaterieel;2010 november;9156691;10096321;6421859;3674462
1515;7  Machines en vervoermaterieel;2010 december;9041191;10110705;6231014;3879691
1516;7  Machines en vervoermaterieel;2010;100147703;106479284;69746902;36732382
1517;7  Machines en vervoermaterieel;2011 januari;8384754;8763435;5522605;3240830
1518;7  Machines en vervoermaterieel;2011 februari;7957646;8758081;5294707;3463374
1519;7  Machines en vervoermaterieel;2011 maart;9608306;10219895;6222671;3997224
1520;7  Machines en vervoermaterieel;2011 april;8621436;8943945;5396534;3547411
1521;7  Machines en vervoermaterieel;2011 mei;8309829;9050447;5100278;3950169
1522;7  Machines en vervoermaterieel;2011 juni;8238548;9268070;5363951;3904119
1523;7  Machines en vervoermaterieel;2011 juli;8141532;9216462;5473542;3742920
1524;7  Machines en vervoermaterieel;2011 augustus;7999638;8534840;5193713;3341127
1525;7  Machines en vervoermaterieel;2011 september;8887581;9984326;6075645;3908682
1526;7  Machines en vervoermaterieel;2011 oktober;8932644;9431737;6041787;3389950
1527;7  Machines en vervoermaterieel;2011 november;9036501;9980195;6188645;3791549
1528;7  Machines en vervoermaterieel;2011 december;8919990;9660968;5861557;3799411
1529;7  Machines en vervoermaterieel;2011;103038407;111812400;67735634;44076766
1530;7  Machines en vervoermaterieel;2012 januari;8422094;8560213;5420309;3139904
1531;7  Machines en vervoermaterieel;2012 februari;8420100;8460520;5331528;3128993
1532;7  Machines en vervoermaterieel;2012 maart;9159304;9946085;6057643;3888442
1533;7  Machines en vervoermaterieel;2012 april;8499050;8997656;5357980;3639675
1534;7  Machines en vervoermaterieel;2012 mei;9086476;9377242;5682206;3695037
1535;7  Machines en vervoermaterieel;2012 juni;9325410;9573624;5920220;3653404
1536;7  Machines en vervoermaterieel;2012 juli;8788270;8775405;5561639;3213766
1537;7  Machines en vervoermaterieel;2012 augustus;8181438;8550136;5373608;3176527
1538;7  Machines en vervoermaterieel;2012 september;8421509;8919997;5690032;3229964
1539;7  Machines en vervoermaterieel;2012 oktober;9456355;9889627;6324560;3565067
1540;7  Machines en vervoermaterieel;2012 november;9131235;9925972;6213128;3712844
1541;7  Machines en vervoermaterieel;2012 december;8255993;8842952;5351471;3491481
1542;7  Machines en vervoermaterieel;2012;105147234;109819428;68284325;41535104
1543;7  Machines en vervoermaterieel;2013 januari;8461887;8592300;5616551;2975750
1544;7  Machines en vervoermaterieel;2013 februari;7738575;8292780;5177648;3115131
1545;7  Machines en vervoermaterieel;2013 maart;8821853;9475957;6000692;3475265
1546;7  Machines en vervoermaterieel;2013 april;8388107;8659288;5267276;3392011
1547;7  Machines en vervoermaterieel;2013 mei;8679184;9025336;5335063;3690273
1548;7  Machines en vervoermaterieel;2013 juni;8582465;9007121;5446308;3560814
1549;7  Machines en vervoermaterieel;2013 juli;8473342;9154095;5619935;3534160
1550;7  Machines en vervoermaterieel;2013 augustus;7829219;8188640;4943370;3245270
1551;7  Machines en vervoermaterieel;2013 september;8778740;9169944;5558030;3611914
1552;7  Machines en vervoermaterieel;2013 oktober;9679506;9867750;6208867;3658883
1553;7  Machines en vervoermaterieel;2013 november;9416131;10048595;6157469;3891125
1554;7  Machines en vervoermaterieel;2013 december;9038532;9530772;5704969;3825804
1555;7  Machines en vervoermaterieel;2013 ;103887539;109012578;67036177;41976401
1556;7  Machines en vervoermaterieel;2014 januari;8693354;8728630;5642170;3086460
1557;7  Machines en vervoermaterieel;2014 februari;8368573;8606669;5394942;3211727
1558;7  Machines en vervoermaterieel;2014 maart;9511547;9962216;5888225;4073991
1559;7  Machines en vervoermaterieel;2014 april;8986095;9090209;5641271;3448938
1560;7  Machines en vervoermaterieel;2014 mei;8721867;9375294;5605665;3769630
1561;7  Machines en vervoermaterieel;2014 juni;9003133;9916501;5908291;4008209
1562;7  Machines en vervoermaterieel;2014 juli;8921161;9328430;5813418;3515013
1563;7  Machines en vervoermaterieel;2014 augustus;7689524;8124268;4984840;3139428
1564;7  Machines en vervoermaterieel;2014 september;9694853;10251951;5880455;4371496
1565;7  Machines en vervoermaterieel;2014 oktober;10126766;10658888;6405756;4253132
1566;7  Machines en vervoermaterieel;2014 november;9741280;10439479;6357221;4082258
1567;7  Machines en vervoermaterieel;2014 december;9881786;10730569;6195346;4535223
1568;7  Machines en vervoermaterieel;2014;109339938;115213105;69717600;45495505
1569;7  Machines en vervoermaterieel;2015 januari;8375531;8891742;4997349;3894393
1570;7  Machines en vervoermaterieel;2015 februari;8494334;9348401;5117094;4231306
1571;7  Machines en vervoermaterieel;2015 maart;10502459;10066508;5715204;4351304
1572;7  Machines en vervoermaterieel;2015 april;9491401;9827284;5438916;4388368
1573;7  Machines en vervoermaterieel;2015 mei;8925029;9076901;5167045;3909856
1574;7  Machines en vervoermaterieel;2015 juni;9631584;10870870;5945125;4925745
1575;8  Diverse gefabriceerde goederen;2002 januari;2359188;1936286;1089325;846961
1576;8  Diverse gefabriceerde goederen;2002 februari;2320178;2021508;1141049;880459
1577;8  Diverse gefabriceerde goederen;2002 maart;2301907;2332286;1278415;1053871
1578;8  Diverse gefabriceerde goederen;2002 april;2161284;2011724;1048356;963368
1579;8  Diverse gefabriceerde goederen;2002 mei;2117786;1975438;1029729;945709
1580;8  Diverse gefabriceerde goederen;2002 juni;2228361;2148245;1076048;1072197
1581;8  Diverse gefabriceerde goederen;2002 juli;2502153;2142654;1189079;953575
1582;8  Diverse gefabriceerde goederen;2002 augustus;2292400;2060982;1208958;852024
1583;8  Diverse gefabriceerde goederen;2002 september;2350236;2357630;1310552;1047078
1584;8  Diverse gefabriceerde goederen;2002 oktober;2399417;2332693;1304682;1028011
1585;8  Diverse gefabriceerde goederen;2002 november;2271179;2242175;1181408;1060767
1586;8  Diverse gefabriceerde goederen;2002 december;2085426;2189700;1091346;1098354
1587;8  Diverse gefabriceerde goederen;2002;27389515;25751321;13948947;11802374
1588;8  Diverse gefabriceerde goederen;2003 januari;2425762;2046634;1221776;824858
1589;8  Diverse gefabriceerde goederen;2003 februari;2336258;2151507;1255771;895736
1590;8  Diverse gefabriceerde goederen;2003 maart;2380275;2335767;1332278;1003489
1591;8  Diverse gefabriceerde goederen;2003 april;2105320;1989091;1132457;856634
1592;8  Diverse gefabriceerde goederen;2003 mei;2036419;1890003;1048542;841461
1593;8  Diverse gefabriceerde goederen;2003 juni;2097008;2055878;1107229;948649
1594;8  Diverse gefabriceerde goederen;2003 juli;2449286;2131545;1243754;887791
1595;8  Diverse gefabriceerde goederen;2003 augustus;2198386;1942738;1198690;744048
1596;8  Diverse gefabriceerde goederen;2003 september;2473712;2372786;1398747;974039
1597;8  Diverse gefabriceerde goederen;2003 oktober;2460047;2460651;1433455;1027196
1598;8  Diverse gefabriceerde goederen;2003 november;2221487;2145907;1238121;907786
1599;8  Diverse gefabriceerde goederen;2003 december;2238421;2121799;1135689;986110
1600;8  Diverse gefabriceerde goederen;2003;27422381;25644306;14746509;10897797
1601;8  Diverse gefabriceerde goederen;2004 januari;2191267;1910155;1182507;727648
1602;8  Diverse gefabriceerde goederen;2004 februari;2270463;2195404;1321206;874198
1603;8  Diverse gefabriceerde goederen;2004 maart;2496555;2482977;1462927;1020050
1604;8  Diverse gefabriceerde goederen;2004 april;2043051;2061891;1188653;873238
1605;8  Diverse gefabriceerde goederen;2004 mei;1990772;1839898;1059526;780372
1606;8  Diverse gefabriceerde goederen;2004 juni;2356602;2320571;1264130;1056441
1607;8  Diverse gefabriceerde goederen;2004 juli;2351460;2131693;1266162;865530
1608;8  Diverse gefabriceerde goederen;2004 augustus;2369992;2105395;1242917;862478
1609;8  Diverse gefabriceerde goederen;2004 september;2418336;2568295;1505506;1062789
1610;8  Diverse gefabriceerde goederen;2004 oktober;2218049;2344755;1333300;1011454
1611;8  Diverse gefabriceerde goederen;2004 november;2225149;2334770;1335323;999447
1612;8  Diverse gefabriceerde goederen;2004 december;2270965;2537213;1350908;1186305
1613;8  Diverse gefabriceerde goederen;2004;27202660;26833015;15513065;11319950
1614;8  Diverse gefabriceerde goederen;2005 januari;2243399;2156703;1325313;831390
1615;8  Diverse gefabriceerde goederen;2005 februari;2351087;2299436;1425859;873578
1616;8  Diverse gefabriceerde goederen;2005 maart;2456743;2652823;1549794;1103029
1617;8  Diverse gefabriceerde goederen;2005 april;2272726;2410738;1382273;1028465
1618;8  Diverse gefabriceerde goederen;2005 mei;2171175;2125489;1182557;942932
1619;8  Diverse gefabriceerde goederen;2005 juni;2376821;2385510;1368271;1017239
1620;8  Diverse gefabriceerde goederen;2005 juli;2500525;2339421;1407062;932359
1621;8  Diverse gefabriceerde goederen;2005 augustus;2566219;2346137;1520461;825676
1622;8  Diverse gefabriceerde goederen;2005 september;2623525;2746007;1686207;1059800
1623;8  Diverse gefabriceerde goederen;2005 oktober;2523481;2384459;1530585;853874
1624;8  Diverse gefabriceerde goederen;2005 november;2549175;2476162;1453789;1022373
1625;8  Diverse gefabriceerde goederen;2005 december;2510541;2529157;1377037;1152120
1626;8  Diverse gefabriceerde goederen;2005;29145419;28852042;17209207;11642835
1627;8  Diverse gefabriceerde goederen;2006 januari;2699550;2511921;1613348;898573
1628;8  Diverse gefabriceerde goederen;2006 februari;2668531;2612690;1742930;869760
1629;8  Diverse gefabriceerde goederen;2006 maart;3017748;3042568;1841157;1201411
1630;8  Diverse gefabriceerde goederen;2006 april;2473954;2273406;1372206;901201
1631;8  Diverse gefabriceerde goederen;2006 mei;2677222;2368492;1347681;1020811
1632;8  Diverse gefabriceerde goederen;2006 juni;2749171;2760676;1519092;1241584
1633;8  Diverse gefabriceerde goederen;2006 juli;2589073;2512027;1461912;1050114
1634;8  Diverse gefabriceerde goederen;2006 augustus;2789444;2659896;1704501;955395
1635;8  Diverse gefabriceerde goederen;2006 september;2784264;3066793;1785770;1281023
1636;8  Diverse gefabriceerde goederen;2006 oktober;2799813;2858508;1663514;1194995
1637;8  Diverse gefabriceerde goederen;2006 november;2685588;2892041;1696660;1195381
1638;8  Diverse gefabriceerde goederen;2006 december;2553491;2826909;1493292;1333617
1639;8  Diverse gefabriceerde goederen;2006;32487851;32385927;19242063;13143863
1640;8  Diverse gefabriceerde goederen;2007 januari;2770801;2334727;1495569;839158
1641;8  Diverse gefabriceerde goederen;2007 februari;2817121;2350919;1549120;801799
1642;8  Diverse gefabriceerde goederen;2007 maart;2828048;2733556;1722444;1011112
1643;8  Diverse gefabriceerde goederen;2007 april;2399308;2079083;1305961;773121
1644;8  Diverse gefabriceerde goederen;2007 mei;2586920;2172805;1362530;810275
1645;8  Diverse gefabriceerde goederen;2007 juni;2657224;2338648;1451462;887186
1646;8  Diverse gefabriceerde goederen;2007 juli;2847911;2308921;1490982;817939
1647;8  Diverse gefabriceerde goederen;2007 augustus;2864944;2439423;1624063;815360
1648;8  Diverse gefabriceerde goederen;2007 september;2797018;2564923;1664007;900916
1649;8  Diverse gefabriceerde goederen;2007 oktober;2995321;2732443;1728877;1003566
1650;8  Diverse gefabriceerde goederen;2007 november;2858422;2655345;1647233;1008111
1651;8  Diverse gefabriceerde goederen;2007 december;2547474;2287232;1366401;920831
1652;8  Diverse gefabriceerde goederen;2007;32970511;28998025;18408649;10589376
1653;8  Diverse gefabriceerde goederen;2008 januari;3243220;2698242;1848159;850083
1654;8  Diverse gefabriceerde goederen;2008 februari;3327792;2797313;1924709;872604
1655;8  Diverse gefabriceerde goederen;2008 maart;2931005;2813120;1921270;891849
1656;8  Diverse gefabriceerde goederen;2008 april;2850660;2592350;1732406;859944
1657;8  Diverse gefabriceerde goederen;2008 mei;2710717;2404678;1600339;804339
1658;8  Diverse gefabriceerde goederen;2008 juni;2875488;2558022;1693151;864870
1659;8  Diverse gefabriceerde goederen;2008 juli;3242938;2642308;1822466;819842
1660;8  Diverse gefabriceerde goederen;2008 augustus;2932933;2608862;1829285;779577
1661;8  Diverse gefabriceerde goederen;2008 september;3303234;3025905;2096442;929463
1662;8  Diverse gefabriceerde goederen;2008 oktober;3495918;3062071;2142778;919294
1663;8  Diverse gefabriceerde goederen;2008 november;3293544;2877271;2014291;862981
1664;8  Diverse gefabriceerde goederen;2008 december;3100811;2625534;1771490;854044
1665;8  Diverse gefabriceerde goederen;2008;37308258;32705676;22396786;10308891
1666;8  Diverse gefabriceerde goederen;2009 januari;2957887;2430449;1716526;713923
1667;8  Diverse gefabriceerde goederen;2009 februari;2903543;2503935;1792320;711615
1668;8  Diverse gefabriceerde goederen;2009 maart;2886074;2737133;1933469;803664
1669;8  Diverse gefabriceerde goederen;2009 april;2550613;2211646;1517517;694129
1670;8  Diverse gefabriceerde goederen;2009 mei;2373858;2148689;1461674;687015
1671;8  Diverse gefabriceerde goederen;2009 juni;2729280;2399002;1602131;796871
1672;8  Diverse gefabriceerde goederen;2009 juli;3000747;2561736;1790070;771666
1673;8  Diverse gefabriceerde goederen;2009 augustus;2854729;2475713;1778910;696803
1674;8  Diverse gefabriceerde goederen;2009 september;2938389;2895987;2001512;894474
1675;8  Diverse gefabriceerde goederen;2009 oktober;2997041;2830746;1954739;876007
1676;8  Diverse gefabriceerde goederen;2009 november;2810149;2791730;1918253;873477
1677;8  Diverse gefabriceerde goederen;2009 december;2828151;2526935;1673899;853035
1678;8  Diverse gefabriceerde goederen;2009;33830462;30513701;21141020;9372680
1679;8  Diverse gefabriceerde goederen;2010 januari;2697780;2529713;1826148;703565
1680;8  Diverse gefabriceerde goederen;2010 februari;2838243;2581179;1869095;712083
1681;8  Diverse gefabriceerde goederen;2010 maart;3207828;3022663;2122079;900584
1682;8  Diverse gefabriceerde goederen;2010 april;2685736;2485636;1712741;772895
1683;8  Diverse gefabriceerde goederen;2010 mei;2743813;2401232;1660070;741162
1684;8  Diverse gefabriceerde goederen;2010 juni;3183659;2760904;1866822;894082
1685;8  Diverse gefabriceerde goederen;2010 juli;3238310;2876031;2054115;821915
1686;8  Diverse gefabriceerde goederen;2010 augustus;3438290;2995595;2221121;774474
1687;8  Diverse gefabriceerde goederen;2010 september;3594468;3374828;2452541;922286
1688;8  Diverse gefabriceerde goederen;2010 oktober;3548715;3205728;2272735;932993
1689;8  Diverse gefabriceerde goederen;2010 november;3426467;3333452;2353620;979832
1690;8  Diverse gefabriceerde goederen;2010 december;3219880;3076590;2111458;965131
1691;8  Diverse gefabriceerde goederen;2010;37823189;34643549;24522547;10121003
1692;8  Diverse gefabriceerde goederen;2011 januari;3287567;2835741;2014041;821700
1693;8  Diverse gefabriceerde goederen;2011 februari;3446381;3101153;2236216;864936
1694;8  Diverse gefabriceerde goederen;2011 maart;3639282;3524392;2498404;1025987
1695;8  Diverse gefabriceerde goederen;2011 april;2958548;2721328;1881252;840076
1696;8  Diverse gefabriceerde goederen;2011 mei;3022844;2873637;1985809;887827
1697;8  Diverse gefabriceerde goederen;2011 juni;3305445;2842977;1964060;878917
1698;8  Diverse gefabriceerde goederen;2011 juli;3346252;2976251;2083414;892838
1699;8  Diverse gefabriceerde goederen;2011 augustus;3409144;3149526;2231360;918166
1700;8  Diverse gefabriceerde goederen;2011 september;3395266;3448095;2404756;1043339
1701;8  Diverse gefabriceerde goederen;2011 oktober;3274089;3164400;2159307;1005093
1702;8  Diverse gefabriceerde goederen;2011 november;3111962;3174630;2111005;1063625
1703;8  Diverse gefabriceerde goederen;2011 december;3215703;3070511;2051045;1019465
1704;8  Diverse gefabriceerde goederen;2011;39412484;36882640;25620670;11261969
1705;8  Diverse gefabriceerde goederen;2012 januari;3335021;3000997;2135975;865022
1706;8  Diverse gefabriceerde goederen;2012 februari;3365422;3170335;2298620;871715
1707;8  Diverse gefabriceerde goederen;2012 maart;3343717;3422194;2436409;985785
1708;8  Diverse gefabriceerde goederen;2012 april;2888510;2748727;1924161;824566
1709;8  Diverse gefabriceerde goederen;2012 mei;3146930;3011654;2098013;913641
1710;8  Diverse gefabriceerde goederen;2012 juni;3289295;3136822;2158754;978068
1711;8  Diverse gefabriceerde goederen;2012 juli;3478285;3181286;2283578;897708
1712;8  Diverse gefabriceerde goederen;2012 augustus;3501583;3193203;2299518;893685
1713;8  Diverse gefabriceerde goederen;2012 september;3254979;3404641;2402166;1002475
1714;8  Diverse gefabriceerde goederen;2012 oktober;3507254;3574694;2462712;1111981
1715;8  Diverse gefabriceerde goederen;2012 november;3180266;3403025;2355203;1047822
1716;8  Diverse gefabriceerde goederen;2012 december;2922299;3043251;2084153;959098
1717;8  Diverse gefabriceerde goederen;2012;39213563;38290829;26939262;11351567
1718;8  Diverse gefabriceerde goederen;2013 januari;3440142;3336255;2399120;937135
1719;8  Diverse gefabriceerde goederen;2013 februari;3299934;3168260;2264564;903696
1720;8  Diverse gefabriceerde goederen;2013 maart;3382313;3482153;2476500;1005653
1721;8  Diverse gefabriceerde goederen;2013 april;3087754;2992290;2103298;888992
1722;8  Diverse gefabriceerde goederen;2013 mei;3200546;3102103;2181445;920658
1723;8  Diverse gefabriceerde goederen;2013 juni;3206733;3121179;2160470;960709
1724;8  Diverse gefabriceerde goederen;2013 juli;3706922;3417346;2418098;999249
1725;8  Diverse gefabriceerde goederen;2013 augustus;3397218;3438404;2429980;1008425
1726;8  Diverse gefabriceerde goederen;2013 september;3515610;3663259;2576896;1086363
1727;8  Diverse gefabriceerde goederen;2013 oktober;3558463;3761943;2586025;1175917
1728;8  Diverse gefabriceerde goederen;2013 november;3341953;3592542;2443644;1148898
1729;8  Diverse gefabriceerde goederen;2013 december;3273800;3512957;2341589;1171368
1730;8  Diverse gefabriceerde goederen;2013 ;40411389;40588693;28381630;12207063
1731;8  Diverse gefabriceerde goederen;2014 januari;3485237;3376670;2365511;1011159
1732;8  Diverse gefabriceerde goederen;2014 februari;3439554;3496283;2468843;1027440
1733;8  Diverse gefabriceerde goederen;2014 maart;3539360;3798759;2617969;1180789
1734;8  Diverse gefabriceerde goederen;2014 april;3315512;3291165;2270031;1021135
1735;8  Diverse gefabriceerde goederen;2014 mei;3226978;3197917;2222656;975261
1736;8  Diverse gefabriceerde goederen;2014 juni;3411731;3379040;2341273;1037766
1737;8  Diverse gefabriceerde goederen;2014 juli;3969111;3632111;2514584;1117527
1738;8  Diverse gefabriceerde goederen;2014 augustus;3512711;3441137;2478264;962873
1739;8  Diverse gefabriceerde goederen;2014 september;3959346;4039143;2793334;1245809
1740;8  Diverse gefabriceerde goederen;2014 oktober;3900739;3865175;2624489;1240686
1741;8  Diverse gefabriceerde goederen;2014 november;3512209;3689286;2483572;1205715
1742;8  Diverse gefabriceerde goederen;2014 december;3663971;3686210;2394869;1291341
1743;8  Diverse gefabriceerde goederen;2014;42936461;42892897;29575394;13317502
1744;8  Diverse gefabriceerde goederen;2015 januari;3700610;3512111;2199074;1313037
1745;8  Diverse gefabriceerde goederen;2015 februari;3825285;3547394;2356850;1190544
1746;8  Diverse gefabriceerde goederen;2015 maart;4266181;4149329;2675250;1474078
1747;8  Diverse gefabriceerde goederen;2015 april;3632524;3475816;2197795;1278021
1748;8  Diverse gefabriceerde goederen;2015 mei;3449482;3367047;2172584;1194463
1749;8  Diverse gefabriceerde goederen;2015 juni;4020605;3881850;2441521;1440329
1750;9  Niet afzonderlijk genoemde goederen;2002 januari;31296;63997;9285;54712
1751;9  Niet afzonderlijk genoemde goederen;2002 februari;23178;56903;7954;48949
1752;9  Niet afzonderlijk genoemde goederen;2002 maart;27059;63837;11104;52733
1753;9  Niet afzonderlijk genoemde goederen;2002 april;20463;52803;8092;44711
1754;9  Niet afzonderlijk genoemde goederen;2002 mei;19570;56226;10557;45669
1755;9  Niet afzonderlijk genoemde goederen;2002 juni;17917;58582;11971;46611
1756;9  Niet afzonderlijk genoemde goederen;2002 juli;26195;65116;10713;54403
1757;9  Niet afzonderlijk genoemde goederen;2002 augustus;28460;51196;8681;42515
1758;9  Niet afzonderlijk genoemde goederen;2002 september;23944;67901;10314;57587
1759;9  Niet afzonderlijk genoemde goederen;2002 oktober;23923;68583;9960;58623
1760;9  Niet afzonderlijk genoemde goederen;2002 november;22237;56215;10887;45328
1761;9  Niet afzonderlijk genoemde goederen;2002 december;15724;52434;9399;43035
1762;9  Niet afzonderlijk genoemde goederen;2002;279966;713793;118917;594876
1763;9  Niet afzonderlijk genoemde goederen;2003 januari;24721;59555;15191;44364
1764;9  Niet afzonderlijk genoemde goederen;2003 februari;29728;71889;11167;60722
1765;9  Niet afzonderlijk genoemde goederen;2003 maart;21734;57520;13675;43845
1766;9  Niet afzonderlijk genoemde goederen;2003 april;19464;64969;8253;56716
1767;9  Niet afzonderlijk genoemde goederen;2003 mei;15268;74946;7285;67661
1768;9  Niet afzonderlijk genoemde goederen;2003 juni;13488;54628;9331;45297
1769;9  Niet afzonderlijk genoemde goederen;2003 juli;14926;59296;7551;51745
1770;9  Niet afzonderlijk genoemde goederen;2003 augustus;13796;43380;6420;36960
1771;9  Niet afzonderlijk genoemde goederen;2003 september;13589;56771;7384;49387
1772;9  Niet afzonderlijk genoemde goederen;2003 oktober;14320;55754;9683;46071
1773;9  Niet afzonderlijk genoemde goederen;2003 november;12072;49934;5565;44369
