ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Naam_53;Code_54;Naam_55;Code_56;Naam_57;Code_58;Naam_59;Code_60;Code_61;Naam_62;Code_63;Naam_64;Code_65;Omschrijving_66;Code_67;Naam_68;Inwonertal_69;Omgevingsadressendichtheid_70
363;612;612;Spijkenisse                            ;Spijkenisse                ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;28;Rotterdam-Schiedam             ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                                   ;91;Voorne-Putten en Rozenburg              ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden       ;35;Brielle                  ;15;Dordrecht       ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;54;Rotterdam             ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;23;Rijnmond                                ;31;Rijnmond                                ;283;14;Rotterdam       ;14;Rotterdam       ;5;  50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;74756;2107
364;37;37;Stadskanaal                            ;Stadskanaal                ;18;Groningen       ;34;Groningen                 ;2;Winschoten-Veendam             ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;4;Groninger Veenkoloniën                  ;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;59;Winschoten               ;1;Groningen       ;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;6;Stadskanaal           ; NL1;Noord-Nederland;NL11;Groningen    ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;023;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;33804;697
365;180;180;Staphorst                              ;Staphorst                  ;7;Zwolle/Lelystad ;41;IJssel-Vecht              ;8;Meppel-Steenwijk               ;10;Noord-Overijssel                   ;100;Noord-Overijssel                   ;1000;Noord-Overijssel                           ;20;IJssel-, Vechtdelta                     ;3;Zwolle            ;4;Zwolle           ;10;GGD Regio IJssel-Vecht            ;23;Zwolle                   ;4;Zwolle          ;2301;Weidegebied in Overijssel               ;3;Noordelijk Weidegebied       ;2;Oost-Nederland ;15;Meppel                ; NL2;Oost-Nederland ;NL21;Overijssel   ;NL211;Noord-Overijssel                   ;5;Zwolle-Meppel en omstreken      ;4;IJsselland               ;23;Overijssel   ;2;Arnhem          ;6;Ijssel Vecht           ;11;Twente, Salland en Vechtstreek          ;10;IJssel-Vecht                   ;8;IJsselvallei                            ;9;IJsselvallei                            ;081;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;15709;312
366;532;532;Stede Broec                            ;Stede Broec                ;14;Alkmaar         ;6;Noord-Holland-Noord       ;26;Enkhuizen-Hoorn                ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en Oostelijk West-Friesland     ;11;Alkmaar           ;12;Alkmaar          ;28;GGD Westfriesland                 ;47;Hoorn                    ;9;Den Helder      ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ;39;Enkhuizen             ; NL3;West-Nederland ;NL32;Noord-Holland;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;262;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;21480;1002
367;851;851;Steenbergen                            ;Steenbergen                ;2;Breda           ;1;Midden- en West-Brabant   ;44;Bergen op Zoom/Roosendaal      ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                         ;101;Zeekleigebied in Noord-Brabant          ;20;Breda             ;22;Breda            ;52;GGD West-Brabant                  ;8;Bergen op Zoom           ;17;Breda           ;3001;Noordwesthoek                           ;11;Zuidwestelijk akkerbouwgebied;4;Zuid-Nederland ;65;Roosendaal en Nispen  ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;34;Regio Roosendaal                        ;442;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;23435;574
368;Steenwijkerland;1708;Steenwijkerland                        ;Steenwijkerland            ;7;Zwolle/Lelystad ;41;IJssel-Vecht              ;8;Meppel-Steenwijk               ;10;Noord-Overijssel                   ;100;Noord-Overijssel                   ;1000;Noord-Overijssel                           ;19;Noordwest-Overijssel                    ;3;Zwolle            ;4;Zwolle           ;10;GGD Regio IJssel-Vecht            ;23;Zwolle                   ;4;Zwolle          ;2301;Weidegebied in Overijssel               ;3;Noordelijk Weidegebied       ;2;Oost-Nederland ;16;Steenwijk             ; NL2;Oost-Nederland ;NL21;Overijssel   ;NL211;Noord-Overijssel                   ;5;Zwolle-Meppel en omstreken      ;4;IJsselland               ;23;Overijssel   ;2;Arnhem          ;6;Ijssel Vecht           ;5;Meren in Groningen, Friesl., Nw. Overijs;10;IJssel-Vecht                   ;8;IJsselvallei                            ;9;IJsselvallei                            ;082;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;42833;560
369;971;971;Stein                                  ;Stein                      ;3;Maastricht      ;67;Zuid-Limburg              ;49;Sittard-Geleen                 ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;124;Westelijke Mijnstreek                   ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;63;GGD Westelijke Mijnstreek         ;11;Sittard-Geleen           ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;78;Sittard               ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;32;Westelijke Mijnstreek  ;15;Zuid-Limburg                            ;40;Westelijke Mijnstreek          ;30;Zuid-Limburg                            ;44;Westelijke Mijnstreek                   ;   ;20;Geleen/Sittard  ;20;Geleen/Sittard  ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26772;809
370;617;617;Strijen                                ;Strijen                    ;11;Dordrecht       ;10;Zuid-Holland Zuid         ;28;Rotterdam-Schiedam             ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond                      ;90;Hoeksche Waard                          ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden       ;38;Oud-Beijerland           ;15;Dordrecht       ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;55;Oud-Beijerland        ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;282;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;9259;576
371;975;975;Swalmen                                ;Swalmen                    ;4;Roermond        ;42;Noord- en Midden-Limburg  ;47;Roermond-Weert                 ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                             ;122;Overig Midden-Limburg ten oosten v. Maas;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden-Limburg      ;12;Roermond                 ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;77;Roermond              ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL422;Midden-Limburg                     ;24;Roermond en omstreken           ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;471;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8812;580
372;715;715;Terneuzen                              ;Terneuzen                  ;12;Middelburg      ;5;Zeeland                   ;37;Terneuzen                      ;31;Zeeuwsch-Vlaanderen                ;310;Zeeuwsch-Vlaanderen                ;3100;Zeeuwsch-Vlaanderen                        ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                       ;42;Terneuzen                ;16;Middelburg      ;2903;Zeeuwsch-Vlaanderen                     ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;62;Terneuzen             ; NL3;West-Nederland ;NL34;Zeeland      ;NL341;Zeeuwsch-Vlaanderen                ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;4;Deltagebied                             ;33;Zeeuwsch-Vlaanderen            ;24;Zeeland                                 ;33;Zuid-Zeeland                            ;371;0;                ;0;                ;5;  50 000 - < 100 000 inwoners ;4;Weinig stedelijk    ;55361;755
373;93;93;Terschelling                           ;Terschelling               ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;13;Friese Waddeneilanden                   ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2104;Eilanden                                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;1;Waddeneilanden                          ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;0;                ;0;                ;1;  minder dan 5 000 inwoners   ;5;Niet stedelijk      ;4731;186
374;448;448;Texel                                  ;Texel                      ;14;Alkmaar         ;6;Noord-Holland-Noord       ;27;Den Helder-Schagen             ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;50;Texel                                   ;11;Alkmaar           ;12;Alkmaar          ;27;GGD Kop Van Noord-Holland         ;48;Den Helder               ;9;Den Helder      ;2704;Texel en Land van Zijpe                 ;7;Westelijk Holland            ;3;West-Nederland ;37;Den Helder            ; NL3;West-Nederland ;NL32;Noord-Holland;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;1;Waddeneilanden                          ;23;Kop van Noord-Holland          ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13739;380
375;716;716;Tholen                                 ;Tholen                     ;12;Middelburg      ;5;Zeeland                   ;44;Bergen op Zoom/Roosendaal      ;32;Overig Zeeland                     ;320;Overig Zeeland                     ;3200;Overig Zeeland                             ;94;Sint Philipsland en Tholen              ;20;Breda             ;21;Zeeland          ;50;GGD Zeeland                       ;41;Schouwen-Duiveland/Tholen;16;Middelburg      ;2901;Noordelijk Zeeland                      ;11;Zuidwestelijk akkerbouwgebied;3;West-Nederland ;64;Bergen op Zoom        ; NL3;West-Nederland ;NL34;Zeeland      ;NL342;Overig Zeeland                     ;20;West-Noord-Brabant              ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;4;Deltagebied                             ;31;Oosterschelde regio            ;24;Zeeland                                 ;32;Noord- en Midden-Zeeland                ;441;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;24676;383
376;977;977;Thorn                                  ;Thorn                      ;4;Roermond        ;42;Noord- en Midden-Limburg  ;47;Roermond-Weert                 ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                             ;123;Midden-Limburg ten westen van de Maas   ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden-Limburg      ;12;Roermond                 ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;77;Roermond              ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL422;Midden-Limburg                     ;24;Roermond en omstreken           ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;471;0;                ;0;                ;1;  minder dan 5 000 inwoners   ;5;Niet stedelijk      ;2598;331
377;281;281;Tiel                                   ;Tiel                       ;5;Arnhem          ;48;Gelderland-Zuid           ;18;Tiel                           ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                        ;38;Westelijke Betuwe                       ;9;Utrecht           ;8;Nijmegen         ;20;GGD Rivierenland                  ;16;Tiel                     ;7;Arnhem          ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ;31;Tiel                  ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL224;Zuidwest-Gelderland                ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;   ;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;40542;1188
378;855;855;Tilburg                                ;Tilburg                    ;2;Breda           ;1;Midden- en West-Brabant   ;42;Tilburg                        ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                       ;107;Tilburg                                 ;21;Tilburg           ;23;Tilburg          ;54;GGD Hart voor Brabant             ;6;Tilburg                  ;18;'s-Hertogenbosch;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;68;Tilburg               ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL412;Midden-Noord-Brabant               ;21;Tilburg en omstreken            ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;26;Midden Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;   ;17;Tilburg         ;17;Tilburg         ;7;  150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;199068;2477
379;183;183;Tubbergen                              ;Tubbergen                  ;8;Almelo          ;35;Twente                    ;12;Almelo                         ;12;Twente                             ;120;Twente                             ;1200;Twente                                     ;24;Overige gemeenten in Twente             ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                  ;26;Almelo                   ;4;Zwolle          ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;21;Almelo                ; NL2;Oost-Nederland ;NL21;Overijssel   ;NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;7;Almelo                                  ;121;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;20508;233
380;Twenterand;1700;Twenterand                             ;Twenterand                 ;8;Almelo          ;35;Twente                    ;12;Almelo                         ;12;Twente                             ;120;Twente                             ;1200;Twente                                     ;24;Overige gemeenten in Twente             ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                  ;26;Almelo                   ;4;Zwolle          ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;21;Almelo                ; NL2;Oost-Nederland ;NL21;Overijssel   ;NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;7;Almelo                                  ;121;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;33549;518
381;Tynaarlo;1730;Tynaarlo                               ;Tynaarlo                   ;19;Assen           ;71;Drenthe                   ;1;Groningen                      ;7;Noord-Drenthe                      ;70;Noord-Drenthe                      ;700;Noord-Drenthe                              ;14;Noorddrents randgebied                  ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Drenthe                       ;60;Assen                    ;3;Assen           ;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;1;Groningen             ; NL1;Noord-Nederland;NL13;Drenthe      ;NL131;Noord-Drenthe                      ;1;Groningen en omstreken          ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;3;Centraal Groningen     ;12;Groningse, Friese en Drentse zandgronden;7;Noord- en midden-Drenthe       ;5;Noord- en Midden-Drenthe                ;5;Noord- en Midden-Drenthe                ;011;0;                ;1;Groningen       ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;32301;447
382;737;737;Tytsjerksteradiel                      ;Tytsjerksteradiel          ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;9;Fries zandgebied                        ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2103;De Wouden                               ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;5;Meren in Groningen, Friesl., Nw. Overijs;6;Friesland-oost                 ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;0;                ;2;Leeuwarden      ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;32016;404
383;282;282;Ubbergen                               ;Ubbergen                   ;5;Arnhem          ;48;Gelderland-Zuid           ;15;Nijmegen                       ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                            ;40;Gebied om Nijmegen                      ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                ;17;Nijmegen                 ;7;Arnhem          ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;30;Nijmegen              ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL223;Arnhem/Nijmegen                    ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;13;Nijmegen               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;14;Arnhem/Nijmegen                ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;151;0;                ;7;Nijmegen        ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9462;328
384;856;856;Uden                                   ;Uden                       ;1;'s-Hertogenbosch;72;Noordoost Noord-Brabant   ;41;'s-Hertogenbosch               ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-brabant     ;3520;Overig Noordoost-Noord-brabant             ;112;Midden-Meijerij                         ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart voor Brabant             ;1;'s-Hertogenbosch         ;18;'s-Hertogenbosch;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;71;Uden                  ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;412;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;40183;1211
385;450;450;Uitgeest                               ;Uitgeest                   ;15;Haarlem         ;44;Kennemerland              ;22;Haarlem-Beverwijk-Velsen       ;20;IJmond                             ;200;IJmond                             ;2000;IJmond                                     ;55;Noord-Kennemerland                      ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Kennemerland                  ;49;Haarlem                  ;9;Den Helder      ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ;42;Velsen                ; NL3;West-Nederland ;NL32;Noord-Holland;NL323;IJmond                             ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;6;Hollands-Utrechtse meren                ;25;West-Kennnemerland             ;17;Zuid- en Midden-Kennemerland            ;22;Midden-Kennemerland                     ;222;0;                ;11;Haarlem         ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11787;926
386;451;451;Uithoorn                               ;Uithoorn                   ;13;Amsterdam       ;51;Amsterdam en omstreken    ;21;Amsterdam-Purmerend            ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2323;Haarlemmermeer en omgeving                 ;62;Noordhollandse Meerlanden               ;13;Amsterdam         ;14;Amsterdam        ;35;GGD Amstelland - De Meerlanden    ;44;Amsterdam                ;11;Haarlem         ;2703;Amstelland en Aalsmeer                  ;7;Westelijk Holland            ;3;West-Nederland ;44;Amsterdam             ; NL3;West-Nederland ;NL32;Noord-Holland;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;13;Amsterdam-Amstelland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;23;Amstelland/Meerlanden                   ;211;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;26969;1339
387;184;184;Urk                                    ;Urk                        ;7;Zwolle/Lelystad ;65;Flevoland                 ;11;Zwolle-Kampen                  ;40;Flevoland                          ;400;Flevoland                          ;4003;Noordoostpolder en Urk                     ;25;Urk                                     ;3;Zwolle            ;10;Flevoland        ;22;GGD Flevoland                     ;63;Lelystad                 ;5;Lelystad        ;2401;Noordoostelijke Polder                  ;6;IJsselmeerpolders            ;2;Oost-Nederland ;17;Noordoostpolder       ; NL2;Oost-Nederland ;NL23;Flevoland    ;NL230;Flevoland                          ;5;Zwolle-Meppel en omstreken      ;25;Flevoland                ;24;Flevoland    ;2;Arnhem          ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;31;Flevoland                               ;46;Flevoland                               ;112;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17262;890
388;344;344;Utrecht                                ;Utrecht                    ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                        ;47;Stad Utrecht                            ;9;Utrecht           ;9;Utrecht          ;24;GG en GD Utrecht                  ;51;Utrecht                  ;8;Utrecht         ;2603;Centraal tuinbouwgebied in Utrecht      ;10;Rivierengebied               ;3;West-Nederland ;36;Utrecht               ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;16;4 grote steden excl. Noordzeebadplaatsen;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;9;Utrecht         ;9;Utrecht         ;8;  250 000 inwoners of meer    ;1;Zeer sterk stedelijk;275258;3130
389;981;981;Vaals                                  ;Vaals                      ;3;Maastricht      ;67;Zuid-Limburg              ;46;Maastricht                     ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;61;GGD Oostelijk Zuid-Limburg        ;9;Maastricht               ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;80;Maastricht            ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;10229;748
390;619;619;Valkenburg                             ;Valkenburg                 ;9;'s-Gravenhage   ;16;Hollands-Midden           ;31;Leiden-Alphen aan den Rijn     ;25;Agglomeratie Leiden en Bollenstreek;250;Agglomeratie Leiden en Bollenstreek;2500;Agglomeratie Leiden en Bollenstreek        ;69;Katwijk, Rijnsburg, Valkenburg          ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord            ;30;Leiden                   ;12;Leiden          ;2808;Bollenstreek                            ;7;Westelijk Holland            ;3;West-Nederland ;46;Leiden                ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL331;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;311;12;Leiden          ;12;Leiden          ;1;  minder dan 5 000 inwoners   ;3;Matig stedelijk     ;3881;1000
