ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
404;C Industrie;2010 1e kwartaal;98.7;101.6;98.0;101.6;11.3;11.7;27.2;30.0;20.1;20.3;47.9;51.0
405;C Industrie;2010 2e kwartaal;114.4;99.6;115.2;99.7;13.6;11.8;36.9;30.2;20.9;20.9;55.4;52.3
406;C Industrie;2010 3e kwartaal;89.7;99.6;89.9;99.6;10.9;12.0;30.1;30.1;21.4;21.2;57.7;52.1
407;C Industrie;2010 4e kwartaal;97.2;99.2;97.0;99.1;11.9;12.1;27.5;30.6;21.5;21.5;49.0;53.3
408;C Industrie;2011 1e kwartaal;95.5;98.1;94.7;98.4;11.8;12.3;27.9;31.2;21.8;22.0;50.8;54.7
409;C Industrie;2011 2e kwartaal;112.2;97.6;112.7;97.7;14.0;12.2;37.1;30.9;22.0;22.0;56.8;54.6
410;C Industrie;2011 3e kwartaal;89.0;99.3;88.7;98.8;11.3;12.4;30.8;31.0;22.3;22.0;60.0;54.2
411;C Industrie;2011 4e kwartaal;100.1;101.5;99.9;101.4;12.2;12.5;29.3;31.4;21.5;21.6;50.6;53.5
412;C Industrie;2012 1e kwartaal;97.7;100.4;96.9;100.5;12.1;12.6;28.0;31.7;21.8;22.0;49.8;54.4
413;C Industrie;2012 2e kwartaal;117.0;101.8;117.5;101.7;14.5;12.6;38.0;31.8;21.8;21.8;55.8;54.0
414;C Industrie;2012 3e kwartaal;93.7;103.7;93.6;103.6;11.7;12.8;32.8;32.5;22.0;21.7;60.4;54.1
415;C Industrie;2012 4e kwartaal;101.4;103.9;100.9;103.3;12.6;12.9;30.8;32.9;21.9;21.8;52.6;54.9
416;C Industrie;2013 1e kwartaal;104.4;107.4;103.4;106.9;12.6;13.1;29.9;33.0;21.3;21.5;49.9;53.3
417;C Industrie;2013 2e kwartaal;121.2;105.0;121.0;104.5;14.9;13.0;38.4;32.5;21.7;21.8;54.8;53.7
418;C Industrie;2013 3e kwartaal;94.4;103.6;94.6;103.9;11.9;13.1;32.7;33.0;22.3;22.2;59.7;54.7
419;C Industrie;2013 4e kwartaal;99.7;102.9;99.4;102.3;12.9;13.1;30.7;32.8;22.7;22.4;53.2;55.3
420;C Industrie;2014 1e kwartaal;102.6;106.1;101.8;105.9;13.0;13.5;30.4;33.5;22.4;22.4;51.5;54.7
421;C Industrie;2014 2e kwartaal;121.3;104.9;121.0;104.4;15.4;13.4;39.6;33.6;22.3;22.5;56.5;55.5
422;C Industrie;2014 3e kwartaal;96.0;105.3;95.6;104.8;12.4;13.6;33.5;33.8;22.8;22.8;60.5;55.6
423;C Industrie;2014 4e kwartaal;105.8;108.4;105.5;108.3;13.6;13.8;32.4;34.6;22.6;22.4;53.0;55.2
424;C Industrie;2015 1e kwartaal;101.1;104.6;99.6;103.1;12.9;13.4;30.5;33.6;22.5;22.5;52.9;56.3
425;C Industrie;2015 2e kwartaal;122.0;105.6;122.0;105.4;15.5;13.5;40.4;33.8;22.3;22.5;57.1;55.3
426;C Industrie;2015 3e kwartaal;95.1;104.4;95.2;104.4;12.3;13.5;33.8;34.1;22.7;22.7;61.3;56.4
427;C Industrie;2015 4e kwartaal;100.4;103.3;100.3;103.4;13.3;13.6;31.5;34.1;23.4;23.2;54.1;56.8
428;C Industrie;2016 1e kwartaal;100.5;103.8;99.6;103.2;13.2;13.7;31.4;34.5;23.2;23.3;54.5;57.7
429;C Industrie;2016 2e kwartaal;118.8;103.1;118.7;103.0;15.7;13.7;39.8;34.1;23.3;23.4;58.0;57.2
430;C Industrie;2016 3e kwartaal;94.7;104.7;94.9;104.5;12.5;13.8;34.0;34.3;23.2;23.1;61.8;56.6
431;C Industrie;2016 4e kwartaal;99.5;102.2;99.0;101.8;13.4;13.7;32.1;34.2;23.8;23.6;56.0;58.0
432;C Industrie;2017 1e kwartaal;99.2;103.8;98.0;103.3;13.5;14.0;31.1;35.0;24.0;23.7;54.8;58.4
433;C Industrie;2017 2e kwartaal;118.8;102.8;118.6;102.3;16.1;14.0;41.6;35.1;23.8;24.0;60.5;59.2
434;C Industrie;2017 3e kwartaal;94.7;103.2;94.3;102.5;12.8;14.1;35.3;35.1;23.8;24.0;64.6;59.1
435;D Energievoorziening;1996 1e kwartaal;;;;;;;;;;;;
436;D Energievoorziening;1996 2e kwartaal;;;;;;;;;;;;
437;D Energievoorziening;1996 3e kwartaal;;;;;;;;;;;;
438;D Energievoorziening;1996 4e kwartaal;;;;;;;;;;;;
439;D Energievoorziening;1997 1e kwartaal;;;;;;;;;;;;
440;D Energievoorziening;1997 2e kwartaal;;;;;;;;;;;;
441;D Energievoorziening;1997 3e kwartaal;;;;;;;;;;;;
442;D Energievoorziening;1997 4e kwartaal;;;;;;;;;;;;
443;D Energievoorziening;1998 1e kwartaal;;;;;;;;;;;;
444;D Energievoorziening;1998 2e kwartaal;;;;;;;;;;;;
445;D Energievoorziening;1998 3e kwartaal;;;;;;;;;;;;
446;D Energievoorziening;1998 4e kwartaal;;;;;;;;;;;;
447;D Energievoorziening;1999 1e kwartaal;;;;;;;;;;;;
448;D Energievoorziening;1999 2e kwartaal;;;;;;;;;;;;
449;D Energievoorziening;1999 3e kwartaal;;;;;;;;;;;;
450;D Energievoorziening;1999 4e kwartaal;;;;;;;;;;;;
451;D Energievoorziening;2000 1e kwartaal;;;;;;;;;;;;
452;D Energievoorziening;2000 2e kwartaal;;;;;;;;;;;;
453;D Energievoorziening;2000 3e kwartaal;;;;;;;;;;;;
454;D Energievoorziening;2000 4e kwartaal;;;;;;;;;;;;
455;D Energievoorziening;2001 1e kwartaal;;;;;;;;;;;;
456;D Energievoorziening;2001 2e kwartaal;;;;;;;;;;;;
457;D Energievoorziening;2001 3e kwartaal;;;;;;;;;;;;
458;D Energievoorziening;2001 4e kwartaal;;;;;;;;;;;;
459;D Energievoorziening;2002 1e kwartaal;;;;;;;;;;;;
460;D Energievoorziening;2002 2e kwartaal;;;;;;;;;;;;
461;D Energievoorziening;2002 3e kwartaal;;;;;;;;;;;;
462;D Energievoorziening;2002 4e kwartaal;;;;;;;;;;;;
463;D Energievoorziening;2003 1e kwartaal;;;;;;;;;;;;
464;D Energievoorziening;2003 2e kwartaal;;;;;;;;;;;;
465;D Energievoorziening;2003 3e kwartaal;;;;;;;;;;;;
466;D Energievoorziening;2003 4e kwartaal;;;;;;;;;;;;
467;D Energievoorziening;2004 1e kwartaal;;;;;;;;;;;;
468;D Energievoorziening;2004 2e kwartaal;;;;;;;;;;;;
469;D Energievoorziening;2004 3e kwartaal;;;;;;;;;;;;
470;D Energievoorziening;2004 4e kwartaal;;;;;;;;;;;;
471;D Energievoorziening;2005 1e kwartaal;;;;;;;;;;;;
472;D Energievoorziening;2005 2e kwartaal;;;;;;;;;;;;
473;D Energievoorziening;2005 3e kwartaal;;;;;;;;;;;;
474;D Energievoorziening;2005 4e kwartaal;;;;;;;;;;;;
475;D Energievoorziening;2006 1e kwartaal;;;;;;;;;;;;
476;D Energievoorziening;2006 2e kwartaal;;;;;;;;;;;;
477;D Energievoorziening;2006 3e kwartaal;;;;;;;;;;;;
478;D Energievoorziening;2006 4e kwartaal;;;;;;;;;;;;
479;D Energievoorziening;2007 1e kwartaal;;;;;;;;;;;;
480;D Energievoorziening;2007 2e kwartaal;;;;;;;;;;;;
481;D Energievoorziening;2007 3e kwartaal;;;;;;;;;;;;
482;D Energievoorziening;2007 4e kwartaal;;;;;;;;;;;;
483;D Energievoorziening;2008 1e kwartaal;;;;;;;;;;;;
484;D Energievoorziening;2008 2e kwartaal;;;;;;;;;;;;
485;D Energievoorziening;2008 3e kwartaal;;;;;;;;;;;;
486;D Energievoorziening;2008 4e kwartaal;;;;;;;;;;;;
487;D Energievoorziening;2009 1e kwartaal;;;;;;;;;;;;
488;D Energievoorziening;2009 2e kwartaal;;;;;;;;;;;;
489;D Energievoorziening;2009 3e kwartaal;;;;;;;;;;;;
490;D Energievoorziening;2009 4e kwartaal;;;;;;;;;;;;
491;D Energievoorziening;2010 1e kwartaal;;;;;;;;;;;;
492;D Energievoorziening;2010 2e kwartaal;;;;;;;;;;;;
493;D Energievoorziening;2010 3e kwartaal;;;;;;;;;;;;
494;D Energievoorziening;2010 4e kwartaal;;;;;;;;;;;;
495;D Energievoorziening;2011 1e kwartaal;;;;;;;;;;;;
496;D Energievoorziening;2011 2e kwartaal;;;;;;;;;;;;
497;D Energievoorziening;2011 3e kwartaal;;;;;;;;;;;;
498;D Energievoorziening;2011 4e kwartaal;;;;;;;;;;;;
499;D Energievoorziening;2012 1e kwartaal;;;;;;;;;;;;
500;D Energievoorziening;2012 2e kwartaal;;;;;;;;;;;;
501;D Energievoorziening;2012 3e kwartaal;;;;;;;;;;;;
502;D Energievoorziening;2012 4e kwartaal;;;;;;;;;;;;
503;D Energievoorziening;2013 1e kwartaal;;;;;;;;;;;;
504;D Energievoorziening;2013 2e kwartaal;;;;;;;;;;;;
505;D Energievoorziening;2013 3e kwartaal;;;;;;;;;;;;
506;D Energievoorziening;2013 4e kwartaal;;;;;;;;;;;;
507;D Energievoorziening;2014 1e kwartaal;;;;;;;;;;;;
508;D Energievoorziening;2014 2e kwartaal;;;;;;;;;;;;
509;D Energievoorziening;2014 3e kwartaal;;;;;;;;;;;;
510;D Energievoorziening;2014 4e kwartaal;;;;;;;;;;;;
511;D Energievoorziening;2015 1e kwartaal;;;;;;;;;;;;
512;D Energievoorziening;2015 2e kwartaal;;;;;;;;;;;;
513;D Energievoorziening;2015 3e kwartaal;;;;;;;;;;;;
514;D Energievoorziening;2015 4e kwartaal;;;;;;;;;;;;
515;D Energievoorziening;2016 1e kwartaal;;;;;;;;;;;;
516;D Energievoorziening;2016 2e kwartaal;;;;;;;;;;;;
517;D Energievoorziening;2016 3e kwartaal;;;;;;;;;;;;
518;D Energievoorziening;2016 4e kwartaal;;;;;;;;;;;;
519;D Energievoorziening;2017 1e kwartaal;;;;;;;;;;;;
520;D Energievoorziening;2017 2e kwartaal;;;;;;;;;;;;
521;D Energievoorziening;2017 3e kwartaal;;;;;;;;;;;;
522;E Waterbedrijven en afvalbeheer;1996 1e kwartaal;;;;;;;;;;;;
523;E Waterbedrijven en afvalbeheer;1996 2e kwartaal;;;;;;;;;;;;
524;E Waterbedrijven en afvalbeheer;1996 3e kwartaal;;;;;;;;;;;;
525;E Waterbedrijven en afvalbeheer;1996 4e kwartaal;;;;;;;;;;;;
526;E Waterbedrijven en afvalbeheer;1997 1e kwartaal;;;;;;;;;;;;
527;E Waterbedrijven en afvalbeheer;1997 2e kwartaal;;;;;;;;;;;;
528;E Waterbedrijven en afvalbeheer;1997 3e kwartaal;;;;;;;;;;;;
529;E Waterbedrijven en afvalbeheer;1997 4e kwartaal;;;;;;;;;;;;
530;E Waterbedrijven en afvalbeheer;1998 1e kwartaal;;;;;;;;;;;;
531;E Waterbedrijven en afvalbeheer;1998 2e kwartaal;;;;;;;;;;;;
532;E Waterbedrijven en afvalbeheer;1998 3e kwartaal;;;;;;;;;;;;
533;E Waterbedrijven en afvalbeheer;1998 4e kwartaal;;;;;;;;;;;;
534;E Waterbedrijven en afvalbeheer;1999 1e kwartaal;;;;;;;;;;;;
535;E Waterbedrijven en afvalbeheer;1999 2e kwartaal;;;;;;;;;;;;
536;E Waterbedrijven en afvalbeheer;1999 3e kwartaal;;;;;;;;;;;;
537;E Waterbedrijven en afvalbeheer;1999 4e kwartaal;;;;;;;;;;;;
538;E Waterbedrijven en afvalbeheer;2000 1e kwartaal;;;;;;;;;;;;
539;E Waterbedrijven en afvalbeheer;2000 2e kwartaal;;;;;;;;;;;;
540;E Waterbedrijven en afvalbeheer;2000 3e kwartaal;;;;;;;;;;;;
541;E Waterbedrijven en afvalbeheer;2000 4e kwartaal;;;;;;;;;;;;
542;E Waterbedrijven en afvalbeheer;2001 1e kwartaal;;;;;;;;;;;;
543;E Waterbedrijven en afvalbeheer;2001 2e kwartaal;;;;;;;;;;;;
544;E Waterbedrijven en afvalbeheer;2001 3e kwartaal;;;;;;;;;;;;
545;E Waterbedrijven en afvalbeheer;2001 4e kwartaal;;;;;;;;;;;;
546;E Waterbedrijven en afvalbeheer;2002 1e kwartaal;;;;;;;;;;;;
547;E Waterbedrijven en afvalbeheer;2002 2e kwartaal;;;;;;;;;;;;
548;E Waterbedrijven en afvalbeheer;2002 3e kwartaal;;;;;;;;;;;;
549;E Waterbedrijven en afvalbeheer;2002 4e kwartaal;;;;;;;;;;;;
550;E Waterbedrijven en afvalbeheer;2003 1e kwartaal;;;;;;;;;;;;
551;E Waterbedrijven en afvalbeheer;2003 2e kwartaal;;;;;;;;;;;;
552;E Waterbedrijven en afvalbeheer;2003 3e kwartaal;;;;;;;;;;;;
553;E Waterbedrijven en afvalbeheer;2003 4e kwartaal;;;;;;;;;;;;
554;E Waterbedrijven en afvalbeheer;2004 1e kwartaal;;;;;;;;;;;;
555;E Waterbedrijven en afvalbeheer;2004 2e kwartaal;;;;;;;;;;;;
556;E Waterbedrijven en afvalbeheer;2004 3e kwartaal;;;;;;;;;;;;
557;E Waterbedrijven en afvalbeheer;2004 4e kwartaal;;;;;;;;;;;;
558;E Waterbedrijven en afvalbeheer;2005 1e kwartaal;;;;;;;;;;;;
559;E Waterbedrijven en afvalbeheer;2005 2e kwartaal;;;;;;;;;;;;
560;E Waterbedrijven en afvalbeheer;2005 3e kwartaal;;;;;;;;;;;;
561;E Waterbedrijven en afvalbeheer;2005 4e kwartaal;;;;;;;;;;;;
562;E Waterbedrijven en afvalbeheer;2006 1e kwartaal;;;;;;;;;;;;
563;E Waterbedrijven en afvalbeheer;2006 2e kwartaal;;;;;;;;;;;;
564;E Waterbedrijven en afvalbeheer;2006 3e kwartaal;;;;;;;;;;;;
565;E Waterbedrijven en afvalbeheer;2006 4e kwartaal;;;;;;;;;;;;
566;E Waterbedrijven en afvalbeheer;2007 1e kwartaal;;;;;;;;;;;;
567;E Waterbedrijven en afvalbeheer;2007 2e kwartaal;;;;;;;;;;;;
568;E Waterbedrijven en afvalbeheer;2007 3e kwartaal;;;;;;;;;;;;
569;E Waterbedrijven en afvalbeheer;2007 4e kwartaal;;;;;;;;;;;;
570;E Waterbedrijven en afvalbeheer;2008 1e kwartaal;;;;;;;;;;;;
571;E Waterbedrijven en afvalbeheer;2008 2e kwartaal;;;;;;;;;;;;
572;E Waterbedrijven en afvalbeheer;2008 3e kwartaal;;;;;;;;;;;;
573;E Waterbedrijven en afvalbeheer;2008 4e kwartaal;;;;;;;;;;;;
574;E Waterbedrijven en afvalbeheer;2009 1e kwartaal;;;;;;;;;;;;
575;E Waterbedrijven en afvalbeheer;2009 2e kwartaal;;;;;;;;;;;;
576;E Waterbedrijven en afvalbeheer;2009 3e kwartaal;;;;;;;;;;;;
577;E Waterbedrijven en afvalbeheer;2009 4e kwartaal;;;;;;;;;;;;
578;E Waterbedrijven en afvalbeheer;2010 1e kwartaal;;;;;;;;;;;;
579;E Waterbedrijven en afvalbeheer;2010 2e kwartaal;;;;;;;;;;;;
580;E Waterbedrijven en afvalbeheer;2010 3e kwartaal;;;;;;;;;;;;
581;E Waterbedrijven en afvalbeheer;2010 4e kwartaal;;;;;;;;;;;;
582;E Waterbedrijven en afvalbeheer;2011 1e kwartaal;;;;;;;;;;;;
583;E Waterbedrijven en afvalbeheer;2011 2e kwartaal;;;;;;;;;;;;
584;E Waterbedrijven en afvalbeheer;2011 3e kwartaal;;;;;;;;;;;;
585;E Waterbedrijven en afvalbeheer;2011 4e kwartaal;;;;;;;;;;;;
586;E Waterbedrijven en afvalbeheer;2012 1e kwartaal;;;;;;;;;;;;
587;E Waterbedrijven en afvalbeheer;2012 2e kwartaal;;;;;;;;;;;;
588;E Waterbedrijven en afvalbeheer;2012 3e kwartaal;;;;;;;;;;;;
589;E Waterbedrijven en afvalbeheer;2012 4e kwartaal;;;;;;;;;;;;
590;E Waterbedrijven en afvalbeheer;2013 1e kwartaal;;;;;;;;;;;;
591;E Waterbedrijven en afvalbeheer;2013 2e kwartaal;;;;;;;;;;;;
592;E Waterbedrijven en afvalbeheer;2013 3e kwartaal;;;;;;;;;;;;
593;E Waterbedrijven en afvalbeheer;2013 4e kwartaal;;;;;;;;;;;;
594;E Waterbedrijven en afvalbeheer;2014 1e kwartaal;;;;;;;;;;;;
595;E Waterbedrijven en afvalbeheer;2014 2e kwartaal;;;;;;;;;;;;
596;E Waterbedrijven en afvalbeheer;2014 3e kwartaal;;;;;;;;;;;;
597;E Waterbedrijven en afvalbeheer;2014 4e kwartaal;;;;;;;;;;;;
598;E Waterbedrijven en afvalbeheer;2015 1e kwartaal;;;;;;;;;;;;
599;E Waterbedrijven en afvalbeheer;2015 2e kwartaal;;;;;;;;;;;;
600;E Waterbedrijven en afvalbeheer;2015 3e kwartaal;;;;;;;;;;;;
601;E Waterbedrijven en afvalbeheer;2015 4e kwartaal;;;;;;;;;;;;
602;E Waterbedrijven en afvalbeheer;2016 1e kwartaal;;;;;;;;;;;;
603;E Waterbedrijven en afvalbeheer;2016 2e kwartaal;;;;;;;;;;;;
604;E Waterbedrijven en afvalbeheer;2016 3e kwartaal;;;;;;;;;;;;
605;E Waterbedrijven en afvalbeheer;2016 4e kwartaal;;;;;;;;;;;;
606;E Waterbedrijven en afvalbeheer;2017 1e kwartaal;;;;;;;;;;;;
607;E Waterbedrijven en afvalbeheer;2017 2e kwartaal;;;;;;;;;;;;
608;E Waterbedrijven en afvalbeheer;2017 3e kwartaal;;;;;;;;;;;;
609;F Bouwnijverheid;1996 1e kwartaal;67.0;69.1;71.6;76.2;6.8;7.6;19.0;22.8;11.6;12.7;27.6;31.1
610;F Bouwnijverheid;1996 2e kwartaal;70.4;67.9;69.8;68.4;9.4;8.4;20.7;19.5;15.5;14.3;30.8;29.8
611;F Bouwnijverheid;1996 3e kwartaal;70.2;67.2;71.9;66.5;8.2;8.4;20.7;18.6;13.5;14.5;30.0;29.1
612;F Bouwnijverheid;1996 4e kwartaal;62.0;66.4;61.5;65.7;8.3;8.4;18.1;18.5;15.6;14.6;30.6;29.4
613;F Bouwnijverheid;1997 1e kwartaal;68.0;69.3;68.8;71.7;7.6;8.3;18.5;20.8;12.8;13.8;27.9;30.3
614;F Bouwnijverheid;1997 2e kwartaal;71.2;68.5;70.9;69.4;9.1;8.1;20.3;19.4;14.8;13.7;29.7;29.1
615;F Bouwnijverheid;1997 3e kwartaal;72.7;69.2;75.5;69.5;8.0;8.3;21.3;19.2;12.7;13.8;29.3;28.9
616;F Bouwnijverheid;1997 4e kwartaal;64.6;68.5;65.0;68.9;8.3;8.4;18.9;19.5;14.9;14.1;30.3;29.5
617;F Bouwnijverheid;1998 1e kwartaal;66.1;69.3;64.6;69.4;8.1;8.7;18.2;20.5;14.2;14.5;29.4;30.7
618;F Bouwnijverheid;1998 2e kwartaal;74.0;70.3;74.1;71.2;9.4;8.4;21.6;20.2;14.7;13.8;30.3;29.6
619;F Bouwnijverheid;1998 3e kwartaal;74.2;70.3;77.4;70.8;8.2;8.6;22.6;20.4;12.8;14.1;30.3;30.0
620;F Bouwnijverheid;1998 4e kwartaal;68.1;72.6;69.0;73.7;8.7;8.7;20.3;21.4;14.7;13.9;30.6;30.2
621;F Bouwnijverheid;1999 1e kwartaal;67.0;70.9;67.3;73.3;8.4;8.9;20.1;22.2;14.5;14.5;31.1;31.6
622;F Bouwnijverheid;1999 2e kwartaal;74.8;71.0;76.0;72.7;9.9;8.9;23.1;21.6;15.2;14.5;31.6;31.1
623;F Bouwnijverheid;1999 3e kwartaal;76.9;72.3;80.9;73.2;8.7;9.1;23.9;21.5;13.0;14.5;30.8;30.6
624;F Bouwnijverheid;1999 4e kwartaal;68.3;73.0;68.2;73.3;9.2;9.3;20.3;21.8;15.6;14.7;31.0;31.0
625;F Bouwnijverheid;2000 1e kwartaal;68.8;74.4;66.6;74.4;9.0;9.5;19.7;22.5;15.1;14.7;30.8;31.5
626;F Bouwnijverheid;2000 2e kwartaal;77.5;73.9;77.2;74.1;10.5;9.5;24.1;22.7;15.6;14.8;32.4;32.0
627;F Bouwnijverheid;2000 3e kwartaal;82.4;76.4;87.4;77.6;9.1;9.5;26.9;23.8;12.7;14.4;32.0;32.0
628;F Bouwnijverheid;2000 4e kwartaal;72.3;75.6;73.4;76.6;9.6;9.7;23.0;23.8;15.3;14.8;32.6;32.4
629;F Bouwnijverheid;2001 1e kwartaal;72.5;77.8;70.4;78.1;9.3;9.7;20.9;23.6;14.8;14.5;30.9;31.6
630;F Bouwnijverheid;2001 2e kwartaal;82.0;77.9;81.9;78.3;10.8;9.7;25.1;23.6;15.2;14.5;31.9;31.4
631;F Bouwnijverheid;2001 3e kwartaal;84.3;78.5;88.4;78.9;9.4;9.9;27.1;23.9;12.9;14.5;31.9;31.6
632;F Bouwnijverheid;2001 4e kwartaal;74.2;78.4;74.5;78.9;9.8;10.0;23.0;24.4;15.3;14.7;32.1;32.3
633;F Bouwnijverheid;2002 1e kwartaal;73.9;80.0;72.2;80.3;9.6;10.1;22.1;24.7;15.0;14.6;31.8;32.1
634;F Bouwnijverheid;2002 2e kwartaal;89.1;83.7;88.6;84.1;11.4;10.3;27.2;25.2;14.8;14.2;31.9;31.2
635;F Bouwnijverheid;2002 3e kwartaal;87.3;82.4;90.6;82.3;9.8;10.3;28.0;25.1;13.0;14.4;32.1;31.8
636;F Bouwnijverheid;2002 4e kwartaal;80.0;83.7;79.8;83.9;10.0;10.2;23.4;25.2;14.5;14.1;30.6;31.3
637;F Bouwnijverheid;2003 1e kwartaal;76.6;82.9;74.3;83.4;9.7;10.2;22.3;25.3;14.6;14.3;31.2;31.6
638;F Bouwnijverheid;2003 2e kwartaal;89.6;84.4;89.7;84.4;11.9;10.6;28.7;26.2;15.4;14.6;33.3;32.4
639;F Bouwnijverheid;2003 3e kwartaal;92.3;86.9;95.9;87.0;10.3;10.8;29.6;26.6;12.9;14.4;32.1;31.9
640;F Bouwnijverheid;2003 4e kwartaal;84.4;87.7;84.3;88.2;10.5;10.7;24.6;26.4;14.4;14.2;30.3;31.2
641;F Bouwnijverheid;2004 1e kwartaal;79.6;86.7;77.6;87.7;10.3;10.9;23.5;26.7;14.9;14.5;31.5;31.7
642;F Bouwnijverheid;2004 2e kwartaal;94.8;90.4;96.1;90.8;12.4;11.0;30.4;27.0;15.1;14.1;32.9;31.0
643;F Bouwnijverheid;2004 3e kwartaal;95.6;89.3;99.6;89.4;10.4;11.0;30.1;26.8;12.6;14.2;31.4;31.2
644;F Bouwnijverheid;2004 4e kwartaal;83.6;88.0;82.4;87.5;10.8;11.0;24.4;27.0;14.9;14.5;30.8;32.2
645;F Bouwnijverheid;2005 1e kwartaal;81.2;87.3;78.2;87.3;10.5;11.1;24.4;27.4;14.9;14.7;32.5;32.7
646;F Bouwnijverheid;2005 2e kwartaal;87.8;86.1;88.9;86.8;12.5;11.2;30.4;27.7;16.5;15.1;35.5;33.2
647;F Bouwnijverheid;2005 3e kwartaal;91.7;86.3;96.1;87.0;10.6;11.2;30.4;27.5;13.3;14.9;32.9;32.9
648;F Bouwnijverheid;2005 4e kwartaal;82.2;84.3;82.7;85.5;10.8;11.0;25.1;27.1;15.2;15.0;31.6;33.1
649;F Bouwnijverheid;2006 1e kwartaal;79.8;86.9;76.6;87.6;10.6;11.1;23.9;27.9;15.3;14.8;32.4;33.2
650;F Bouwnijverheid;2006 2e kwartaal;86.7;84.3;88.8;85.5;12.3;11.1;30.7;27.5;16.4;15.2;36.0;33.5
651;F Bouwnijverheid;2006 3e kwartaal;90.7;85.3;95.2;85.7;10.9;11.5;32.1;28.7;13.8;15.6;35.1;34.9
652;F Bouwnijverheid;2006 4e kwartaal;85.0;86.1;86.0;86.9;11.6;11.7;27.5;29.1;15.8;15.7;33.2;34.9
653;F Bouwnijverheid;2007 1e kwartaal;79.7;85.5;77.3;87.3;11.1;11.6;25.1;28.8;16.1;15.7;33.8;34.4
654;F Bouwnijverheid;2007 2e kwartaal;85.5;83.6;87.7;84.5;12.6;11.4;31.5;28.2;17.0;15.8;37.4;34.8
655;F Bouwnijverheid;2007 3e kwartaal;92.0;86.6;97.5;87.9;11.1;11.8;32.7;29.3;14.0;15.7;34.9;34.8
656;F Bouwnijverheid;2007 4e kwartaal;86.8;87.3;87.1;88.2;12.0;12.0;27.7;29.7;15.9;15.9;33.1;35.1
657;F Bouwnijverheid;2008 1e kwartaal;78.7;86.5;75.4;86.7;11.6;12.0;26.4;29.7;17.0;16.1;36.4;35.7
658;F Bouwnijverheid;2008 2e kwartaal;86.2;86.8;88.1;87.4;13.3;12.2;33.2;30.0;17.8;16.2;39.1;35.8
659;F Bouwnijverheid;2008 3e kwartaal;94.9;88.1;99.8;89.9;11.6;12.2;33.3;30.5;14.1;16.1;34.7;35.3
660;F Bouwnijverheid;2008 4e kwartaal;90.9;87.5;90.3;87.4;12.3;12.3;28.4;30.3;15.7;16.3;32.7;36.2
661;F Bouwnijverheid;2009 1e kwartaal;80.3;88.6;76.4;88.4;11.8;12.2;27.0;30.0;17.0;16.0;36.7;35.4
662;F Bouwnijverheid;2009 2e kwartaal;91.7;91.9;94.4;92.3;13.6;12.5;35.1;30.8;17.2;15.7;38.6;34.8
663;F Bouwnijverheid;2009 3e kwartaal;99.3;92.7;103.8;93.7;11.8;12.5;33.7;31.2;13.7;15.5;33.8;34.8
664;F Bouwnijverheid;2009 4e kwartaal;98.8;94.4;98.2;94.6;12.4;12.4;27.8;30.3;14.5;15.2;29.4;33.4
665;F Bouwnijverheid;2010 1e kwartaal;94.8;102.3;91.3;104.0;12.2;12.6;28.9;31.9;14.9;14.2;32.9;32.0
666;F Bouwnijverheid;2010 2e kwartaal;96.7;97.6;100.1;97.5;13.7;12.5;36.0;30.9;16.4;14.8;37.4;33.1
667;F Bouwnijverheid;2010 3e kwartaal;104.5;98.8;105.7;97.7;11.9;12.6;32.6;30.8;13.1;14.8;32.0;32.9
668;F Bouwnijverheid;2010 4e kwartaal;104.1;101.3;102.9;100.8;12.6;12.7;28.3;31.5;14.0;14.5;28.6;32.5
669;F Bouwnijverheid;2011 1e kwartaal;88.2;95.4;83.2;95.5;12.5;12.8;28.2;31.3;16.3;15.6;35.2;34.2
670;F Bouwnijverheid;2011 2e kwartaal;99.8;100.4;101.6;98.9;14.1;12.8;35.7;31.2;16.3;14.8;36.5;32.9
671;F Bouwnijverheid;2011 3e kwartaal;109.1;103.0;110.4;102.3;12.1;12.9;32.6;31.2;12.8;14.4;30.7;31.8
672;F Bouwnijverheid;2011 4e kwartaal;109.0;105.2;108.2;104.2;12.8;13.0;29.4;31.5;13.6;14.3;28.2;31.5
673;F Bouwnijverheid;2012 1e kwartaal;100.2;109.9;93.1;108.3;12.8;13.2;29.0;32.5;14.8;13.9;32.4;31.3
674;F Bouwnijverheid;2012 2e kwartaal;110.4;110.8;112.6;109.9;14.6;13.3;37.2;32.6;15.3;13.9;34.3;30.9
675;F Bouwnijverheid;2012 3e kwartaal;117.3;109.4;119.1;108.5;12.5;13.3;34.1;32.4;12.4;14.1;29.8;31.1
676;F Bouwnijverheid;2012 4e kwartaal;116.9;113.2;115.7;111.6;13.2;13.4;31.0;33.1;13.1;13.7;27.8;30.9
677;F Bouwnijverheid;2013 1e kwartaal;105.7;116.2;99.2;115.2;13.2;13.5;30.7;33.4;14.4;13.5;32.2;30.3
