ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
2366;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meppel;2020;25330;17650;70.0;86.0;59.0;27.0;14.0;10.0;4.0
2367;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meppel;2021;25660;18150;71.0;86.0;58.0;28.0;14.0;10.0;4.0
2368;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meppel;2022;25900;18740;72.0;86.0;58.0;29.0;14.0;11.0;3.0
2369;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Meppel;2023;26230;19160;73.0;87.0;58.0;28.0;13.0;11.0;2.0
2370;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2014;35060;22760;65.0;85.0;59.0;26.0;15.0;11.0;4.0
2371;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2015;35050;22690;65.0;85.0;58.0;28.0;15.0;11.0;4.0
2372;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2016;35180;22820;65.0;85.0;57.0;28.0;15.0;11.0;4.0
2373;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2017;35310;23300;66.0;85.0;56.0;29.0;15.0;11.0;4.0
2374;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2018;35590;23910;67.0;85.0;56.0;30.0;15.0;11.0;4.0
2375;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2019;35710;24380;68.0;85.0;55.0;30.0;15.0;11.0;4.0
2376;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2020;35800;24110;67.0;85.0;59.0;26.0;15.0;11.0;4.0
2377;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2021;35860;24390;68.0;85.0;58.0;27.0;15.0;11.0;4.0
2378;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2022;35990;25050;70.0;85.0;57.0;28.0;15.0;12.0;3.0
2379;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Middelburg (Z.);2023;36070;25300;70.0;85.0;57.0;28.0;15.0;12.0;3.0
2380;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2014;13840;10220;74.0;82.0;59.0;23.0;18.0;12.0;6.0
2381;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2015;14000;10370;74.0;82.0;59.0;24.0;18.0;13.0;5.0
2382;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2016;14100;10570;75.0;82.0;58.0;24.0;18.0;13.0;5.0
2383;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2017;14270;10770;75.0;82.0;58.0;24.0;18.0;13.0;5.0
2384;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2018;14380;10900;76.0;82.0;57.0;25.0;18.0;13.0;5.0
2385;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2019;14400;10970;76.0;82.0;57.0;25.0;18.0;13.0;5.0
2386;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2020;14400;10870;76.0;82.0;60.0;23.0;18.0;13.0;5.0
2387;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2021;14470;10940;76.0;82.0;60.0;22.0;18.0;13.0;5.0
2388;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2022;14360;10970;76.0;82.0;59.0;23.0;18.0;14.0;4.0
2389;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Delfland;2023;14280;10940;77.0;82.0;59.0;23.0;18.0;14.0;4.0
2390;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2014;24760;16460;66.0;82.0;56.0;26.0;18.0;14.0;4.0
2391;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2015;24700;16430;67.0;82.0;55.0;27.0;18.0;14.0;4.0
2392;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2016;24710;16460;67.0;81.0;55.0;27.0;19.0;14.0;5.0
2393;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2017;24730;16700;68.0;82.0;54.0;28.0;18.0;14.0;4.0
2394;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2018;24830;17060;69.0;82.0;53.0;29.0;18.0;13.0;5.0
2395;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2019;24820;17330;70.0;82.0;53.0;29.0;18.0;14.0;4.0
2396;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2020;24890;17310;70.0;82.0;57.0;25.0;18.0;14.0;4.0
2397;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2021;25050;17670;71.0;82.0;56.0;25.0;18.0;14.0;4.0
2398;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2022;25120;18000;72.0;82.0;56.0;26.0;18.0;14.0;4.0
2399;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Drenthe;2023;25100;18080;72.0;82.0;56.0;26.0;18.0;14.0;4.0
2400;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2014;46010;27680;60.0;85.0;58.0;27.0;15.0;11.0;4.0
2401;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2015;45860;27640;60.0;85.0;56.0;29.0;15.0;11.0;4.0
2402;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2016;45870;27770;61.0;85.0;55.0;30.0;15.0;11.0;4.0
2403;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2017;45780;28100;61.0;85.0;54.0;31.0;15.0;11.0;4.0
2404;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2018;45840;28720;63.0;85.0;54.0;31.0;15.0;11.0;4.0
2405;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2019;45750;29210;64.0;86.0;55.0;31.0;14.0;11.0;3.0
2406;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2020;45460;28970;64.0;86.0;59.0;27.0;14.0;11.0;3.0
2407;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2021;45390;29280;65.0;86.0;59.0;27.0;14.0;11.0;3.0
2408;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2022;45320;29910;66.0;86.0;58.0;28.0;14.0;11.0;3.0
2409;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Midden-Groningen;2023;45370;30210;67.0;86.0;58.0;27.0;14.0;11.0;3.0
2410;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2014;27750;18430;66.0;83.0;59.0;25.0;17.0;12.0;5.0
2411;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2015;27710;18410;66.0;83.0;58.0;26.0;17.0;12.0;5.0
2412;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2016;27820;18650;67.0;83.0;57.0;26.0;17.0;12.0;5.0
2413;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2017;27970;19030;68.0;84.0;56.0;27.0;16.0;12.0;4.0
2414;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2018;28000;19350;69.0;84.0;56.0;28.0;16.0;12.0;4.0
2415;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2019;28080;19750;70.0;84.0;56.0;28.0;16.0;12.0;4.0
2416;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2020;28150;19690;70.0;84.0;59.0;24.0;16.0;12.0;4.0
2417;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2021;28170;19930;71.0;84.0;59.0;25.0;16.0;12.0;4.0
2418;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2022;28200;20440;72.0;84.0;58.0;26.0;16.0;12.0;4.0
2419;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Moerdijk;2023;28290;20680;73.0;84.0;58.0;26.0;16.0;12.0;4.0
2420;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2014;31720;22160;70.0;80.0;57.0;24.0;20.0;14.0;6.0
2421;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2015;31800;22310;70.0;80.0;56.0;25.0;20.0;14.0;6.0
2422;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2016;32080;22610;70.0;80.0;55.0;26.0;20.0;14.0;6.0
2423;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2017;32210;23000;71.0;80.0;54.0;26.0;20.0;14.0;6.0
2424;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2018;32280;23550;73.0;81.0;54.0;27.0;19.0;14.0;5.0
2425;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2019;32250;23880;74.0;80.0;53.0;27.0;20.0;14.0;6.0
2426;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2020;32380;23950;74.0;80.0;57.0;24.0;20.0;14.0;6.0
2427;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2021;32580;24450;75.0;80.0;57.0;24.0;20.0;14.0;6.0
2428;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2022;32760;25130;77.0;80.0;56.0;24.0;20.0;15.0;5.0
2429;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Molenlanden;2023;32830;25370;77.0;80.0;56.0;24.0;20.0;15.0;5.0
2430;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2014;26460;16940;64.0;84.0;58.0;26.0;16.0;12.0;4.0
2431;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2015;26550;17210;65.0;84.0;57.0;27.0;16.0;11.0;5.0
2432;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2016;26650;17400;65.0;84.0;56.0;28.0;16.0;11.0;5.0
2433;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2017;26920;17960;67.0;84.0;55.0;29.0;16.0;11.0;5.0
2434;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2018;27210;18470;68.0;85.0;55.0;30.0;15.0;11.0;4.0
2435;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2019;27370;18880;69.0;85.0;56.0;29.0;15.0;11.0;4.0
2436;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2020;27300;18670;68.0;85.0;60.0;25.0;15.0;11.0;4.0
2437;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2021;27290;18930;69.0;85.0;59.0;25.0;15.0;11.0;4.0
2438;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2022;27490;19460;71.0;85.0;58.0;27.0;15.0;11.0;4.0
2439;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montferland;2023;27530;19650;71.0;85.0;59.0;26.0;15.0;11.0;4.0
2440;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2014;10170;7250;71.0;82.0;57.0;25.0;18.0;13.0;5.0
2441;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2015;10170;7300;72.0;82.0;56.0;26.0;18.0;13.0;5.0
2442;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2016;10240;7440;73.0;82.0;55.0;27.0;18.0;13.0;5.0
2443;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2017;10320;7540;73.0;82.0;55.0;28.0;18.0;13.0;5.0
2444;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2018;10420;7740;74.0;82.0;54.0;29.0;18.0;13.0;5.0
2445;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2019;10410;7880;76.0;82.0;54.0;29.0;18.0;13.0;5.0
2446;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2020;10340;7800;75.0;82.0;58.0;24.0;18.0;13.0;5.0
2447;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2021;10290;7870;77.0;82.0;57.0;25.0;18.0;13.0;5.0
2448;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2022;10230;7930;77.0;82.0;57.0;25.0;18.0;14.0;4.0
2449;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Montfoort;2023;10200;7970;78.0;82.0;57.0;25.0;18.0;14.0;4.0
2450;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2014;5820;3870;66.0;81.0;58.0;23.0;19.0;14.0;5.0
2451;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2015;5820;3850;66.0;81.0;57.0;24.0;19.0;14.0;5.0
2452;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2016;5840;3870;66.0;81.0;56.0;25.0;19.0;14.0;5.0
2453;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2017;5820;3910;67.0;81.0;56.0;25.0;19.0;13.0;6.0
2454;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2018;5850;3980;68.0;81.0;56.0;25.0;19.0;14.0;5.0
2455;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2019;5870;4040;69.0;81.0;55.0;26.0;19.0;14.0;5.0
2456;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2020;5910;4080;69.0;81.0;58.0;23.0;19.0;14.0;5.0
2457;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2021;5970;4160;70.0;81.0;58.0;23.0;19.0;14.0;5.0
2458;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2022;5970;4200;70.0;81.0;58.0;23.0;19.0;15.0;4.0
2459;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Mook en Middelaar;2023;5980;4230;71.0;81.0;57.0;24.0;19.0;15.0;4.0
2460;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2014;16300;11140;68.0;79.0;54.0;25.0;21.0;14.0;7.0
2461;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2015;16510;11350;69.0;78.0;52.0;26.0;22.0;15.0;7.0
2462;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2016;16720;11600;69.0;78.0;51.0;27.0;22.0;14.0;8.0
2463;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2017;16940;11930;70.0;79.0;51.0;28.0;21.0;14.0;7.0
2464;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2018;17100;12330;72.0;79.0;50.0;29.0;21.0;14.0;7.0
2465;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2019;17450;12870;74.0;79.0;50.0;29.0;21.0;14.0;7.0
2466;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2020;17660;13020;74.0;79.0;53.0;26.0;21.0;14.0;7.0
2467;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2021;17820;13310;75.0;79.0;53.0;25.0;21.0;14.0;7.0
2468;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2022;17980;13620;76.0;79.0;53.0;26.0;21.0;14.0;7.0
2469;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Neder-Betuwe;2023;18070;13780;76.0;79.0;53.0;26.0;21.0;15.0;6.0
2470;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2014;12740;8890;70.0;81.0;57.0;24.0;19.0;14.0;5.0
2471;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2015;12710;8960;70.0;81.0;56.0;25.0;19.0;14.0;5.0
2472;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2016;12760;9030;71.0;81.0;56.0;26.0;19.0;13.0;6.0
2473;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2017;12860;9250;72.0;81.0;55.0;26.0;19.0;13.0;6.0
2474;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2018;12890;9400;73.0;82.0;55.0;27.0;18.0;13.0;5.0
2475;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2019;12870;9450;73.0;81.0;56.0;26.0;19.0;13.0;6.0
2476;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2020;12930;9440;73.0;81.0;58.0;23.0;19.0;14.0;5.0
2477;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2021;13000;9570;74.0;81.0;58.0;23.0;19.0;14.0;5.0
2478;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2022;13060;9680;74.0;81.0;57.0;24.0;19.0;14.0;5.0
2479;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nederweert;2023;13020;9680;74.0;82.0;58.0;23.0;18.0;14.0;4.0
2480;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2014;47220;31170;66.0;88.0;62.0;26.0;12.0;9.0;3.0
2481;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2015;47430;31200;66.0;88.0;60.0;28.0;12.0;10.0;2.0
2482;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2016;47740;31490;66.0;88.0;58.0;29.0;12.0;10.0;2.0
2483;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2017;47860;32080;67.0;88.0;58.0;30.0;12.0;10.0;2.0
2484;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2018;48400;33020;68.0;88.0;57.0;31.0;12.0;10.0;2.0
2485;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2019;48900;33730;69.0;88.0;57.0;31.0;12.0;10.0;2.0
2486;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2020;48820;33290;68.0;88.0;61.0;27.0;12.0;10.0;2.0
2487;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2021;49060;33790;69.0;87.0;61.0;27.0;13.0;10.0;3.0
2488;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2022;49120;34720;71.0;87.0;59.0;28.0;13.0;11.0;2.0
2489;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwegein;2023;49370;35140;71.0;87.0;60.0;27.0;13.0;11.0;2.0
2490;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2014;20290;14360;71.0;81.0;57.0;24.0;19.0;14.0;5.0
2491;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2015;20430;14570;71.0;81.0;56.0;25.0;19.0;14.0;5.0
2492;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2016;20730;14910;72.0;81.0;55.0;25.0;19.0;14.0;5.0
2493;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2017;21000;15330;73.0;81.0;55.0;26.0;19.0;14.0;5.0
2494;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2018;21270;15710;74.0;81.0;55.0;26.0;19.0;14.0;5.0
2495;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2019;21340;16020;75.0;81.0;54.0;26.0;19.0;14.0;5.0
2496;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2020;21480;16130;75.0;81.0;58.0;22.0;19.0;15.0;4.0
2497;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2021;21600;16270;75.0;81.0;58.0;23.0;19.0;15.0;4.0
2498;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2022;21540;16540;77.0;80.0;57.0;23.0;20.0;15.0;5.0
2499;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nieuwkoop;2023;21490;16560;77.0;80.0;58.0;23.0;20.0;15.0;5.0
2500;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2014;29800;20550;69.0;83.0;58.0;25.0;17.0;12.0;5.0
2501;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2015;30010;20840;69.0;83.0;56.0;26.0;17.0;13.0;4.0
2502;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2016;30370;21260;70.0;83.0;56.0;27.0;17.0;12.0;5.0
2503;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2017;30760;21960;71.0;83.0;55.0;28.0;17.0;12.0;5.0
2504;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2018;31240;22670;73.0;83.0;54.0;29.0;17.0;12.0;5.0
2505;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2019;31520;23270;74.0;83.0;54.0;29.0;17.0;12.0;5.0
2506;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2020;31730;23330;74.0;83.0;58.0;25.0;17.0;12.0;5.0
2507;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2021;32080;23910;75.0;83.0;57.0;25.0;17.0;12.0;5.0
2508;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2022;32510;24690;76.0;83.0;56.0;26.0;17.0;13.0;4.0
2509;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijkerk;2023;32820;25150;77.0;83.0;56.0;26.0;17.0;13.0;4.0
2510;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2014;132820;83560;63.0;87.0;52.0;35.0;13.0;10.0;3.0
2511;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2015;134630;85080;63.0;87.0;49.0;38.0;13.0;11.0;2.0
2512;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2016;136060;86400;64.0;87.0;49.0;38.0;13.0;11.0;2.0
2513;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2017;137740;88740;64.0;87.0;48.0;38.0;13.0;11.0;2.0
2514;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2018;139090;91180;66.0;87.0;48.0;39.0;13.0;11.0;2.0
2515;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2019;139590;93150;67.0;86.0;48.0;38.0;14.0;11.0;3.0
2516;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2020;139820;92770;66.0;86.0;51.0;35.0;14.0;12.0;2.0
2517;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2021;139960;94760;68.0;86.0;51.0;35.0;14.0;11.0;3.0
2518;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2022;141670;97910;69.0;86.0;50.0;36.0;14.0;12.0;2.0
2519;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nijmegen;2023;144780;100720;70.0;86.0;50.0;36.0;14.0;12.0;2.0
2520;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2014;64710;41360;64.0;90.0;64.0;26.0;10.0;7.0;3.0
2521;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2015;64560;41330;64.0;90.0;63.0;28.0;10.0;8.0;2.0
2522;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2016;64560;41370;64.0;90.0;62.0;28.0;10.0;8.0;2.0
2523;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2017;64530;41870;65.0;90.0;60.0;30.0;10.0;7.0;3.0
2524;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2018;64630;42610;66.0;90.0;59.0;31.0;10.0;8.0;2.0
2525;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2019;64730;43410;67.0;90.0;59.0;31.0;10.0;8.0;2.0
2526;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2020;64700;42860;66.0;89.0;63.0;26.0;11.0;9.0;2.0
2527;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2021;64910;43290;67.0;89.0;62.0;27.0;11.0;9.0;2.0
2528;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2022;64820;44370;68.0;88.0;60.0;28.0;12.0;10.0;2.0
2529;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Nissewaard;2023;64980;44660;69.0;88.0;60.0;28.0;12.0;10.0;2.0
2530;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2014;33360;21190;64.0;80.0;54.0;27.0;20.0;15.0;5.0
2531;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2015;33180;21200;64.0;80.0;52.0;28.0;20.0;15.0;5.0
2532;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2016;33210;21510;65.0;80.0;52.0;28.0;20.0;15.0;5.0
2533;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2017;33230;21890;66.0;81.0;52.0;28.0;19.0;15.0;4.0
2534;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2018;33150;22280;67.0;81.0;52.0;29.0;19.0;14.0;5.0
2535;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2019;33070;22640;68.0;81.0;53.0;28.0;19.0;14.0;5.0
2536;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2020;33170;22650;68.0;81.0;57.0;25.0;19.0;14.0;5.0
2537;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2021;33230;23020;69.0;81.0;56.0;25.0;19.0;14.0;5.0
2538;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2022;33350;23570;71.0;82.0;56.0;26.0;18.0;14.0;4.0
2539;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noardeast-Fryslân;2023;33430;23810;71.0;81.0;56.0;26.0;19.0;14.0;5.0
