ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;Indonesie_11;Overig_12
951;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2002;566590;429635;32857;45485;5581;111821;17987;87742;128116;136925;71326;65587
952;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2003;590504;451098;36040;49275;6017;117540;19336;90215;132548;139428;71417;67982
953;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2004;614174;472322;39221;53177;6452;123100;20738;92515;136731;141922;71496;70363
954;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2005;637803;493265;42458;57293;6896;128428;22201;94668;140665;144515;71567;72786
955;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2006;661008;513916;45721;61510;7339;133646;23691;96693;144327;147038;71622;75205
956;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2007;684469;534795;48961;65925;7790;138689;25219;98612;147888;149606;71669;77617
957;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2008;707416;555131;52151;70371;8233;143553;26781;100367;151211;152209;71703;79966
958;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2009;730260;575248;55307;74922;8679;148112;28297;101999;154266;154823;71718;82498
959;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2010;752914;594892;58476;79513;9105;152496;29812;103559;157232;157357;71709;84849
960;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2011;773750;613460;61574;84338;9549;156720;31298;105022;159848;159959;71689;87249
961;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2012;795110;632703;64509;89314;10001;160700;32732;106269;162335;162441;71643;89690
962;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2013;816618;651236;67412;94038;10435;164483;34172;107440;164598;164973;71563;91967
963;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2014;836807;669105;70107;98739;10841;167892;35610;108620;166666;167351;71439;94280
964;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2015;856109;686104;72713;103709;11256;171022;36937;109680;168736;169643;71287;96461
965;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2016;875287;702895;75483;108845;11665;174093;38292;110641;170658;171868;71100;98806
966;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2017;894189;720001;77980;114161;12093;176708;39537;111568;172207;174174;70886;100851
967;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2018;913385;736728;80499;119261;12498;179149;40664;112370;173645;176380;70638;102950
968;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2019;931302;752537;82896;124663;12895;181560;41911;113108;174953;178470;70355;105183
969;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2020;948824;767970;85078;129485;13348;183891;43154;113873;176170;180654;70016;107301
970;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2021;967029;783859;87181;134540;13766;185919;44252;114536;177428;182443;69633;109434
971;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2022;981955;797878;89089;139577;14191;187793;45378;115148;178593;184411;69225;111523
972;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2023;998659;813217;91308;144552;14605;189647;46518;115675;179816;186503;68763;113349
973;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2024;1016905;827467;93082;149036;15010;191474;47595;116195;180841;188230;68263;115119
974;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2025;1032606;842276;94727;154353;15414;193114;48765;116702;181720;189885;67684;116911
975;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2026;1048745;856019;96435;159238;15834;194554;49758;117211;182446;191537;67043;118680
976;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2027;1064692;869493;98034;163979;16249;195871;50851;117622;183235;193020;66347;120480
977;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2028;1078146;882018;99520;168175;16636;197060;51726;118000;184001;194365;65617;122538
978;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2029;1093421;895040;100768;172803;17027;198078;52657;118330;184511;195850;64761;124323
979;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2030;1109318;909475;101935;177783;17427;199026;53609;118703;184955;197219;63880;125881
980;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2031;1123151;923109;103030;181476;17790;199947;54416;118868;185435;198283;62926;127781
981;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2032;1136128;935667;104222;185882;18187;200865;55348;119045;185819;199776;61926;129323
982;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2033;1149997;948012;105372;190398;18563;201583;56225;119164;186135;201052;60833;131002
983;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2034;1163268;958939;106568;195101;18942;202301;57174;119304;186509;202036;59653;132385
984;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2035;1176205;971309;107741;198938;19259;202955;57885;119368;186768;202890;58443;133763
985;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2036;1188623;982033;108920;202890;19596;203798;58668;119448;186977;203763;57101;135542
986;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2037;1199353;993987;110039;206298;19956;204331;59455;119387;187141;204844;55656;137333
987;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2038;1209794;1002116;111050;210627;20334;205085;60327;119392;187371;205567;54134;139313
988;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2039;1218514;1010826;111950;214407;20706;205710;61060;119289;187388;206465;52508;140849
989;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2040;1228814;1019774;112685;218627;21014;205995;61916;119255;187441;206681;50873;142179
990;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2041;1238046;1029826;113417;222245;21273;206380;62627;119159;187659;207151;49129;143566
991;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2042;1248372;1039688;114298;226113;21593;206981;63200;118985;187473;207526;47342;144945
992;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2043;1259432;1049609;115036;230102;21919;207363;63895;118862;187305;207763;45514;146199
993;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2044;1269733;1059746;115743;234342;22269;207771;64477;118545;187313;208085;43615;147537
994;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2045;1279456;1067317;116317;237534;22598;208952;64984;118120;187023;208226;41629;149383
995;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2046;1291152;1076305;117123;240982;22948;209216;65693;117706;186795;208353;39733;151314
996;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2047;1299805;1084860;117796;244110;23287;209328;66357;117425;186463;208472;37760;152923
997;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2048;1308612;1094532;118426;247653;23641;209733;67131;117055;186133;208339;35846;154331
998;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2049;1316412;1104318;119121;251239;23986;209922;67635;116501;185850;208625;34011;156131
999;Ondergrens 67% prognose-interval;2e Generatie met 2 buitenlandse ouders;2050;1325497;1113751;119582;254902;24361;209953;68221;115992;185351;208774;32175;157753
1000;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2001;2869251;1479295;164162;245677;54149;272933;116711;308395;319001;1390049;403949;987202
1001;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2002;2966414;1551295;177571;268080;58049;284224;126351;314089;328084;1415760;402610;1016035
1002;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2003;3066726;1624525;191341;291680;62116;295776;135640;319823;337174;1442369;401285;1045860
1003;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2004;3167550;1698039;205307;316472;66298;307481;144567;325421;346226;1469514;399957;1076636
1004;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2005;3268744;1771612;219742;342292;70639;319215;153024;330979;355227;1497252;398741;1108505
1005;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2006;3370756;1844717;234584;369358;75111;330924;160777;336430;364202;1526323;397541;1141467
1006;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2007;3471806;1919315;249631;397283;79689;343120;168001;341656;373267;1555190;396280;1174992
1007;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2008;3577267;1994046;265307;425767;84543;354994;174759;346877;382045;1583091;394889;1207871
1008;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2009;3678622;2066969;280375;454837;89461;366918;180708;351946;391007;1610473;393582;1241084
1009;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2010;3783659;2142048;295767;484465;94244;378639;186684;356906;399810;1639081;392330;1273904
1010;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2011;3885769;2215013;311803;515225;99294;390781;192579;362042;408483;1667875;391075;1307175
1011;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2012;3986391;2291062;327473;546902;104715;402629;198885;366781;416927;1696784;389505;1341505
1012;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2013;4095442;2368692;342874;578714;109931;414134;204809;371632;425606;1724029;387902;1375458
1013;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2014;4199768;2446532;359496;611493;115431;425946;210825;376269;434044;1752029;386340;1407844
1014;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2015;4307054;2525029;375560;645930;121055;437742;216988;381118;442233;1779891;384578;1441182
1015;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2016;4411048;2602639;392114;680027;126724;449339;223111;385438;450268;1807072;382799;1475355
1016;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2017;4513760;2677982;408557;716236;132431;460617;229380;389612;458788;1833069;380805;1507534
1017;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2018;4617838;2749882;425336;749700;138102;471792;235300;393870;466810;1858532;379006;1539332
1018;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2019;4718903;2827418;441209;788558;143970;482840;241282;398313;475143;1881332;376803;1572984
1019;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2020;4816176;2907237;456890;823806;149990;493919;247202;402365;483336;1904938;374885;1600856
1020;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2021;4918163;2985135;472449;859666;155802;505150;253635;406698;491220;1926811;372514;1628491
1021;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2022;5012725;3066234;487614;896729;161619;515528;259326;410801;499122;1950263;370433;1658398
1022;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2023;5106907;3144014;503144;932073;167586;526349;264669;414714;506652;1972552;368318;1690328
1023;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2024;5203859;3221680;519303;969469;173416;536998;270031;418827;514401;1995420;366130;1717297
1024;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2025;5302482;3293308;534619;1003972;178966;546953;275743;422502;522622;2018411;363761;1747525
1025;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2026;5402033;3366377;551243;1042033;185109;557179;282013;426260;530271;2035817;360862;1771588
1026;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2027;5492179;3441182;567566;1081589;191567;566655;287841;429540;537165;2056867;357957;1796889
1027;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2028;5584490;3515109;582864;1116607;198062;576410;292999;432859;545182;2076402;354960;1824195
1028;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2029;5675870;3584079;599031;1155146;203194;586246;297725;436750;553618;2094152;351656;1849572
1029;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2030;5762021;3649989;613343;1191797;208183;596354;303100;440039;560842;2109413;348210;1872221
1030;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2031;5844364;3719477;627984;1229936;214128;606791;308543;443126;568557;2125766;344504;1899569
1031;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2032;5927566;3791065;644321;1267361;221023;616081;314409;446632;576263;2142899;341075;1926989
1032;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2033;6025062;3857071;660388;1304510;227504;626173;320151;449824;583869;2162191;337502;1951261
1033;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2034;6108543;3928131;677396;1342064;233250;636739;325853;452888;591262;2179915;333367;1977254
1034;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2035;6204117;4000054;693622;1383302;239485;646971;331249;456074;598957;2197791;329376;2003865
1035;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2036;6294641;4075332;706186;1416533;245296;656971;336557;459175;605839;2217520;325810;2034511
1036;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2037;6386525;4152532;721958;1451758;251935;666291;340936;461557;613686;2237958;320785;2061311
1037;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2038;6456221;4222602;732304;1488070;258142;675139;346788;464403;621479;2258054;316105;2086851
1038;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2039;6562508;4289169;745299;1521700;264279;686121;352662;467271;628848;2274710;311309;2114033
1039;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2040;6640192;4358238;760242;1555580;270433;695830;358503;470519;636664;2291319;306285;2139810
1040;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2041;6726060;4427655;771619;1591287;276874;704736;363367;473090;643243;2309380;300740;2170538
1041;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2042;6811707;4491045;783592;1627891;282515;713207;368331;475275;648697;2325913;295460;2199528
1042;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2043;6898863;4553015;798160;1659974;288069;721606;373758;476603;655176;2342988;290182;2225657
1043;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2044;6985417;4612036;811653;1700942;294599;729083;379139;478834;662866;2354647;285059;2248609
1044;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2045;7064323;4675659;823137;1740883;300532;737714;383974;481342;670299;2370578;279496;2274872
1045;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2046;7140494;4738497;835970;1778699;306778;746493;389583;483798;677731;2386044;274781;2296815
1046;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2047;7210925;4808501;849428;1816205;313755;754847;393973;486149;683971;2399809;269916;2323609
1047;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2048;7278175;4868672;863462;1851002;319670;763050;398357;488338;690170;2410886;265010;2353025
1048;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2049;7345728;4934682;874571;1889374;325086;770817;403011;490664;695475;2427806;259157;2381317
1049;Bovengrens 67% prognose-interval;Totaal 1e en 2e generatie;2050;7424524;4984650;889156;1922030;330209;778054;406069;492550;701396;2441795;253719;2405361
1050;Bovengrens 67% prognose-interval;1e Generatie;2001;1487452;926115;109952;183833;35031;156332;76731;184675;181411;561398;138841;423608
1051;Bovengrens 67% prognose-interval;1e Generatie;2002;1545769;966650;118424;200674;37529;160571;84116;186072;184134;579684;136889;445622
1052;Bovengrens 67% prognose-interval;1e Generatie;2003;1605062;1006899;126776;218362;40088;165034;91035;187607;187067;598253;134950;468220
1053;Bovengrens 67% prognose-interval;1e Generatie;2004;1664343;1046964;135037;236358;42686;169588;97227;189262;190105;617024;133098;491076
1054;Bovengrens 67% prognose-interval;1e Generatie;2005;1723320;1087561;143516;255110;45337;174332;102846;191041;193336;635991;131216;514648
1055;Bovengrens 67% prognose-interval;1e Generatie;2006;1781787;1127291;151994;274103;48038;179170;107668;192805;196642;655806;129300;538292
1056;Bovengrens 67% prognose-interval;1e Generatie;2007;1839139;1166422;160429;293468;50739;183964;111760;194667;199997;673690;127377;560764
1057;Bovengrens 67% prognose-interval;1e Generatie;2008;1896889;1204315;168626;312589;53531;188640;115086;196510;203299;691454;125490;583525
1058;Bovengrens 67% prognose-interval;1e Generatie;2009;1952915;1242370;177255;332499;56284;193612;118051;198278;206695;708983;123576;605259
1059;Bovengrens 67% prognose-interval;1e Generatie;2010;2010117;1280964;185824;352951;59048;198685;120620;200231;210291;726446;121668;627943
1060;Bovengrens 67% prognose-interval;1e Generatie;2011;2064982;1321319;194857;373720;61911;203865;123120;202280;214081;744522;119841;651045
1061;Bovengrens 67% prognose-interval;1e Generatie;2012;2120395;1359308;203201;395016;64781;208970;125784;204298;217723;761474;117859;672181
1062;Bovengrens 67% prognose-interval;1e Generatie;2013;2173020;1396791;211264;415390;67678;214253;128438;206103;221619;777670;116045;693455
1063;Bovengrens 67% prognose-interval;1e Generatie;2014;2224574;1433718;218793;435473;70411;219104;131194;207939;224993;793293;114085;714323
1064;Bovengrens 67% prognose-interval;1e Generatie;2015;2274020;1470448;226661;455402;73266;224327;133757;210025;228716;806683;112201;732775
1065;Bovengrens 67% prognose-interval;1e Generatie;2016;2325713;1506571;234588;475603;75978;229188;135854;211997;232096;819186;110088;750431
1066;Bovengrens 67% prognose-interval;1e Generatie;2017;2374236;1544548;242244;496281;78576;233570;138392;213815;235186;829737;108174;767031
1067;Bovengrens 67% prognose-interval;1e Generatie;2018;2420539;1581512;250842;515762;81190;238668;140560;215317;238719;841846;106169;780317
1068;Bovengrens 67% prognose-interval;1e Generatie;2019;2469686;1614735;258505;536412;83994;243537;142746;216782;242181;853323;104414;798092
1069;Bovengrens 67% prognose-interval;1e Generatie;2020;2513035;1648205;265492;556480;86624;248009;144841;218354;245522;863767;102590;814760
1070;Bovengrens 67% prognose-interval;1e Generatie;2021;2557111;1683823;272892;576675;89263;252850;147136;219717;248493;874689;100663;830691
1071;Bovengrens 67% prognose-interval;1e Generatie;2022;2601099;1718229;280342;596337;91681;257708;149618;221081;251901;884786;99009;846188
1072;Bovengrens 67% prognose-interval;1e Generatie;2023;2646682;1754171;287927;616071;94012;262207;151952;222461;255046;895466;96977;861494
1073;Bovengrens 67% prognose-interval;1e Generatie;2024;2689471;1787117;295002;635843;96745;266561;154450;223704;258058;904389;94893;877109
1074;Bovengrens 67% prognose-interval;1e Generatie;2025;2735355;1819554;301804;654485;99689;271253;156831;224904;261202;914185;92833;889801
1075;Bovengrens 67% prognose-interval;1e Generatie;2026;2777588;1851841;308749;673199;102049;275775;158780;226116;264140;921861;91221;901931
1076;Bovengrens 67% prognose-interval;1e Generatie;2027;2818946;1882314;316331;693675;104288;280171;160402;227069;267526;930783;89496;915138
1077;Bovengrens 67% prognose-interval;1e Generatie;2028;2853280;1915245;323332;712279;106597;284441;162802;228350;270583;938026;87660;927325
1078;Bovengrens 67% prognose-interval;1e Generatie;2029;2890417;1948743;329374;729848;108848;288516;164550;229665;273037;946082;85918;941269
1079;Bovengrens 67% prognose-interval;1e Generatie;2030;2930214;1974928;336377;748745;111397;292435;166852;230335;275628;954811;83914;953170
1080;Bovengrens 67% prognose-interval;1e Generatie;2031;2967677;2006001;343357;767364;113776;296272;169068;231060;277999;962663;82124;964549
1081;Bovengrens 67% prognose-interval;1e Generatie;2032;3009695;2034308;350332;786446;116644;300129;171549;232160;280395;969584;80219;979149
1082;Bovengrens 67% prognose-interval;1e Generatie;2033;3045947;2061716;357810;803575;119036;304299;173872;233084;283277;976597;78779;995787
1083;Bovengrens 67% prognose-interval;1e Generatie;2034;3080967;2089297;364532;821623;121844;308521;175548;233737;286450;985557;77300;1005073
1084;Bovengrens 67% prognose-interval;1e Generatie;2035;3115196;2119046;371114;841160;124178;312745;177359;234300;289113;994542;75930;1015386
1085;Bovengrens 67% prognose-interval;1e Generatie;2036;3147245;2147212;377805;858590;125988;316617;178995;235047;291064;1000987;74336;1026276
1086;Bovengrens 67% prognose-interval;1e Generatie;2037;3177749;2178442;385385;877156;128074;320087;180874;235072;292781;1004740;72765;1039241
1087;Bovengrens 67% prognose-interval;1e Generatie;2038;3214663;2213613;392083;895857;130046;323514;182438;235214;294741;1011265;71674;1049738
1088;Bovengrens 67% prognose-interval;1e Generatie;2039;3246679;2240778;399482;912330;131699;327251;183996;235423;297573;1020385;70241;1058413
1089;Bovengrens 67% prognose-interval;1e Generatie;2040;3281924;2260065;405768;926995;133848;331144;185661;235643;299487;1028406;68484;1068187
1090;Bovengrens 67% prognose-interval;1e Generatie;2041;3313007;2276393;410361;942094;136652;334540;187299;235578;301036;1033337;67145;1078174
1091;Bovengrens 67% prognose-interval;1e Generatie;2042;3344723;2297583;416645;960384;138391;338404;189190;235725;302734;1043196;65926;1087635
1092;Bovengrens 67% prognose-interval;1e Generatie;2043;3372300;2320802;421663;974376;140775;342230;190524;235545;304862;1047722;64561;1096489
1093;Bovengrens 67% prognose-interval;1e Generatie;2044;3393622;2339819;426094;990408;142942;345555;191900;235374;307507;1053273;63566;1106802
1094;Bovengrens 67% prognose-interval;1e Generatie;2045;3418920;2360298;430935;1003765;144586;348724;193153;235384;309723;1057142;62876;1116061
1095;Bovengrens 67% prognose-interval;1e Generatie;2046;3431362;2381790;435568;1016764;146668;351401;193697;234588;312596;1062354;61922;1121793
1096;Bovengrens 67% prognose-interval;1e Generatie;2047;3453434;2399621;438491;1029799;148171;353900;195373;233502;314210;1066049;60961;1129452
1097;Bovengrens 67% prognose-interval;1e Generatie;2048;3473561;2422048;443466;1043677;149570;357113;196349;233099;315500;1069337;60175;1135556
1098;Bovengrens 67% prognose-interval;1e Generatie;2049;3491218;2436625;448153;1055783;151323;359441;197155;232349;315891;1070852;59371;1141523
1099;Bovengrens 67% prognose-interval;1e Generatie;2050;3518544;2453536;452713;1066984;152645;362086;198149;231956;316299;1073504;59089;1142387
1100;Bovengrens 67% prognose-interval;Totaal 2e generatie;2001;1383367;554220;54386;62131;19165;116796;40044;123906;137825;829183;265140;564034
1101;Bovengrens 67% prognose-interval;Totaal 2e generatie;2002;1423982;586805;59440;67684;20598;123985;42386;128398;144356;837249;265783;571457
1102;Bovengrens 67% prognose-interval;Totaal 2e generatie;2003;1465981;620296;64857;73783;22141;131267;44970;132732;150703;845905;266437;579562
1103;Bovengrens 67% prognose-interval;Totaal 2e generatie;2004;1509455;654424;70532;80433;23777;138534;47749;136901;156872;855197;267091;588203
1104;Bovengrens 67% prognose-interval;Totaal 2e generatie;2005;1553950;689231;76486;87591;25544;145788;50715;140878;162894;865040;267757;597569
1105;Bovengrens 67% prognose-interval;Totaal 2e generatie;2006;1599489;724179;82737;95309;27378;152962;53822;144657;168639;875398;268409;607388
1106;Bovengrens 67% prognose-interval;Totaal 2e generatie;2007;1646280;760167;89341;103710;29333;160182;57100;148285;174368;886222;269024;618037
1107;Bovengrens 67% prognose-interval;Totaal 2e generatie;2008;1694277;797061;96055;112817;31411;167434;60502;151710;179945;897492;269666;628617
1108;Bovengrens 67% prognose-interval;Totaal 2e generatie;2009;1744009;834566;103402;122261;33548;174564;63952;155037;185329;909225;270310;640293
1109;Bovengrens 67% prognose-interval;Totaal 2e generatie;2010;1793780;872031;110848;132664;35860;181699;67436;158205;190711;921792;270883;653067
1110;Bovengrens 67% prognose-interval;Totaal 2e generatie;2011;1843368;911079;118308;143574;38220;188496;70927;161287;195772;934148;271400;664798
1111;Bovengrens 67% prognose-interval;Totaal 2e generatie;2012;1893890;948706;126213;155030;40745;195453;74531;164204;200817;946752;271831;677237
1112;Bovengrens 67% prognose-interval;Totaal 2e generatie;2013;1944401;986970;134113;167154;43303;202227;78160;167055;205643;959063;272171;690305
1113;Bovengrens 67% prognose-interval;Totaal 2e generatie;2014;1996905;1024650;141769;179694;45922;208840;81828;169724;210422;971876;272544;703558
1114;Bovengrens 67% prognose-interval;Totaal 2e generatie;2015;2047989;1064147;150129;192684;48656;215289;85473;172284;215177;985012;272766;716602
1115;Bovengrens 67% prognose-interval;Totaal 2e generatie;2016;2101555;1104381;158164;206559;51559;221785;89184;174915;219907;998760;272943;732304
1116;Bovengrens 67% prognose-interval;Totaal 2e generatie;2017;2152516;1145558;166342;220500;54498;227990;92978;177361;224726;1011878;273069;746339
1117;Bovengrens 67% prognose-interval;Totaal 2e generatie;2018;2203192;1184693;174945;234627;57552;234308;96716;180005;229876;1024862;273066;760541
1118;Bovengrens 67% prognose-interval;Totaal 2e generatie;2019;2258433;1224531;183346;250089;60556;240240;100286;182730;234445;1037868;272904;774525
1119;Bovengrens 67% prognose-interval;Totaal 2e generatie;2020;2308711;1264317;192290;265220;63716;246287;103904;185140;239060;1050346;272735;789765
1120;Bovengrens 67% prognose-interval;Totaal 2e generatie;2021;2365111;1306283;200283;281686;66974;252435;107504;187667;243967;1062514;272376;804452
1121;Bovengrens 67% prognose-interval;Totaal 2e generatie;2022;2419738;1349392;208714;299080;70280;258446;111190;190148;248489;1075581;271841;818822
1122;Bovengrens 67% prognose-interval;Totaal 2e generatie;2023;2478859;1392574;216759;315823;73811;264578;115134;192621;253403;1087041;271313;832861
1123;Bovengrens 67% prognose-interval;Totaal 2e generatie;2024;2535142;1434320;225528;332215;77125;270352;118732;195037;258390;1098661;270680;846418
1124;Bovengrens 67% prognose-interval;Totaal 2e generatie;2025;2588680;1477816;234141;349904;80561;275550;122119;197580;263311;1110497;269905;860874
1125;Bovengrens 67% prognose-interval;Totaal 2e generatie;2026;2643530;1517831;242708;367112;83941;281811;125569;200334;268104;1123336;269076;875849
1126;Bovengrens 67% prognose-interval;Totaal 2e generatie;2027;2696830;1559115;252168;385807;87474;287565;129186;202962;273075;1136344;268022;891403
1127;Bovengrens 67% prognose-interval;Totaal 2e generatie;2028;2754549;1600283;261025;403678;90912;293703;132668;204980;278491;1147131;266958;908017
1128;Bovengrens 67% prognose-interval;Totaal 2e generatie;2029;2808699;1641146;269100;422674;94389;300169;136265;207533;283824;1157627;265695;919783
1129;Bovengrens 67% prognose-interval;Totaal 2e generatie;2030;2865634;1683158;277110;440640;97966;306357;139880;210140;288635;1170397;264322;934610
1130;Bovengrens 67% prognose-interval;Totaal 2e generatie;2031;2916915;1727236;285210;459689;101946;312112;143804;212619;293489;1183059;262523;949461
1131;Bovengrens 67% prognose-interval;Totaal 2e generatie;2032;2969036;1772692;293338;477647;105576;318354;147640;215364;298271;1197092;260564;965926
1132;Bovengrens 67% prognose-interval;Totaal 2e generatie;2033;3022392;1814126;301817;498275;109476;323530;151214;218215;303116;1208427;258627;983544
1133;Bovengrens 67% prognose-interval;Totaal 2e generatie;2034;3076868;1854140;310108;517783;113473;329305;154736;221191;307807;1219388;256212;999110
1134;Bovengrens 67% prognose-interval;Totaal 2e generatie;2035;3131093;1897263;317605;537854;117432;334528;158416;223675;312750;1233524;253824;1016567
1135;Bovengrens 67% prognose-interval;Totaal 2e generatie;2036;3186875;1941239;325965;558231;121269;340546;162091;226309;317870;1245212;251296;1033149
1136;Bovengrens 67% prognose-interval;Totaal 2e generatie;2037;3246140;1985479;334870;580195;125376;346842;166245;228621;323089;1254961;248587;1049873
1137;Bovengrens 67% prognose-interval;Totaal 2e generatie;2038;3301371;2032982;342513;602490;129533;352487;169901;231459;328277;1264572;245496;1067005
1138;Bovengrens 67% prognose-interval;Totaal 2e generatie;2039;3356571;2082236;351054;625631;134390;358455;173560;233625;334213;1275162;242044;1083591
