ID;SBI93;Grootteklasse;Perioden;Bedrijven_1;AantalWerkzamePersonenEindSeptember_2;TotWerkzamePersonenFTEEindSeptember_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEWerknemersOpEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetUitHoofdactiviteiten_8;NettoOmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;InkoopwaardeOmzet_12;InkoopwaardeGrondEnHulpstoffen_13;BeginvoorraadGrondEnHulpstoffen_14;InkopenGrondEnHulpstoffen_15;EindvoorraadGrondEnHulpstoffen_16;InkoopwaardeHandelsgoederen_17;BeginvoorraadHandelsgoederen_18;InkoopkostenVanHandelsgoederen_19;EindvoorraadHandelsgoederen_20;TotaalOverigeInkoopwaarde_21;KostenUitbesteedWerk_22;InkoopwaardeNietEldersGenoemd_23;ArbeidskostenTotaal_24;BrutoLonenEnSalarissen_25;WerkgeversdeelSocVerzekeringspremies_26;PremiesPensioenVUTInkoopsommenEnz_27;OverigeSocialeLasten_28;OverigeBedrijfslastenTotaal_29;OverigeKostenMBTPersoneel_30;KostenVervoermiddelen_31;KostenEnergieverbruik_32;KostenVanHuisvesting_33;KostenMachinesInstallatiesED_34;Verkoopkosten_35;Communicatiekosten_36;KostenVanDienstverleningDoorDerden_37;OverigeBedrijfslasten_38;AfschrijvingenOpVasteActiva_39;Bedrijfsresultaat_40;FinancieelResultaat_41;FinancieleBaten_42;FinancieleLasten_43;SaldoVoorzieningen_44;OnttrekkingenVrijvalVanVoorzieningen_45;ToevoegingenAanVoorzieningen_46;SaldoBuitengewoneBatenMinusLasten_47;BuitengewoneBaten_48;BuitengewoneLasten_49;ResultaatVoorBelastingen_50
52;15 Vervaardiging van voedingsmiddelen..;Totaal grootteklasse;2004;4545.0;1525.0;1311.0;1304.0;1108.0;49163.0;48483.0;41057.0;7427.0;680.0;46649.0;33454.0;27706.0;1563.0;27934.0;1790.0;5076.0;256.0;5078.0;258.0;671.0;385.0;286.0;5035.0;3979.0;550.0;421.0;85.0;6688.0;961.0;255.0;691.0;653.0;694.0;1274.0;80.0;603.0;1477.0;1473.0;2515.0;-150.0;374.0;524.0;-21.0;75.0;95.0;-58.0;178.0;237.0;2286.0
53;15 Vervaardiging van voedingsmiddelen..;Totaal grootteklasse;2005;4585.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;15 Vervaardiging van voedingsmiddelen..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;15 Vervaardiging van voedingsmiddelen..;0 tot 19 werknemers;2001;4225.0;386.0;298.0;324.0;240.0;3278.0;3252.0;2955.0;297.0;26.0;3024.0;1812.0;1525.0;100.0;1549.0;123.0;236.0;22.0;237.0;23.0;50.0;13.0;37.0;573.0;465.0;67.0;27.0;14.0;500.0;50.0;47.0;71.0;88.0;51.0;72.0;8.0;30.0;83.0;137.0;254.0;-34.0;12.0;47.0;-1.0;2.0;3.0;10.0;12.0;3.0;229.0
56;15 Vervaardiging van voedingsmiddelen..;0 tot 19 werknemers;2002;3935.0;373.0;280.0;316.0;229.0;3068.0;3037.0;2907.0;130.0;31.0;2783.0;1644.0;1548.0;126.0;1555.0;133.0;85.0;13.0;82.0;10.0;11.0;10.0;1.0;576.0;469.0;66.0;29.0;11.0;453.0;39.0;35.0;65.0;96.0;48.0;67.0;9.0;30.0;64.0;110.0;286.0;-39.0;8.0;47.0;-1.0;1.0;3.0;-2.0;6.0;8.0;243.0
57;15 Vervaardiging van voedingsmiddelen..;0 tot 19 werknemers;2003;3915.0;315.0;223.0;262.0;176.0;2604.0;2577.0;2430.0;147.0;28.0;2374.0;1330.0;1218.0;90.0;1213.0;85.0;96.0;9.0;95.0;8.0;17.0;16.0;1.0;492.0;403.0;58.0;25.0;7.0;446.0;43.0;40.0;60.0;85.0;47.0;60.0;14.0;41.0;56.0;106.0;231.0;-26.0;8.0;34.0;-2.0;1.0;3.0;5.0;12.0;7.0;208.0
58;15 Vervaardiging van voedingsmiddelen..;0 tot 19 werknemers;2004;3720.0;337.0;237.0;279.0;185.0;3013.0;2985.0;2836.0;149.0;29.0;2770.0;1605.0;1484.0;114.0;1473.0;104.0;109.0;12.0;109.0;13.0;13.0;8.0;5.0;556.0;451.0;69.0;26.0;10.0;490.0;59.0;36.0;62.0;95.0;56.0;71.0;12.0;29.0;70.0;118.0;243.0;-31.0;8.0;40.0;0.0;1.0;1.0;-5.0;10.0;15.0;207.0
59;15 Vervaardiging van voedingsmiddelen..;0 tot 19 werknemers;2005;3765.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;15 Vervaardiging van voedingsmiddelen..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;15 Vervaardiging van voedingsmiddelen..;20 tot 100 werknemers;2001;630.0;315.0;286.0;284.0;258.0;8012.0;7896.0;7139.0;757.0;116.0;7666.0;5650.0;4941.0;233.0;4940.0;232.0;609.0;22.0;610.0;23.0;100.0;66.0;34.0;884.0;719.0;101.0;51.0;13.0;918.0;167.0;58.0;117.0;121.0;109.0;102.0;12.0;84.0;148.0;213.0;346.0;-61.0;28.0;90.0;-2.0;19.0;22.0;11.0;30.0;19.0;293.0
62;15 Vervaardiging van voedingsmiddelen..;20 tot 100 werknemers;2002;625.0;310.0;273.0;278.0;244.0;7327.0;7212.0;6521.0;690.0;115.0;7057.0;5011.0;4362.0;247.0;4366.0;251.0;562.0;40.0;565.0;43.0;88.0;60.0;27.0;860.0;697.0;98.0;53.0;12.0;979.0;179.0;56.0;108.0;129.0;107.0;112.0;12.0;84.0;192.0;207.0;270.0;-38.0;31.0;70.0;-4.0;7.0;11.0;-2.0;19.0;21.0;226.0
63;15 Vervaardiging van voedingsmiddelen..;20 tot 100 werknemers;2003;610.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;15 Vervaardiging van voedingsmiddelen..;20 tot 100 werknemers;2004;610.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;15 Vervaardiging van voedingsmiddelen..;20 tot 100 werknemers;2005;615.0;344.0;292.0;300.0;250.0;8983.0;8956.0;8032.0;923.0;28.0;8624.0;6156.0;5363.0;270.0;5369.0;276.0;671.0;48.0;670.0;48.0;123.0;56.0;67.0;990.0;797.0;115.0;67.0;12.0;1231.0;237.0;70.0;142.0;167.0;136.0;131.0;16.0;115.0;217.0;248.0;360.0;-34.0;25.0;59.0;1.0;11.0;10.0;-1.0;13.0;14.0;325.0
66;15 Vervaardiging van voedingsmiddelen..;100 of meer werknemers;2000;225.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;15 Vervaardiging van voedingsmiddelen..;100 of meer werknemers;2001;230.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;15 Vervaardiging van voedingsmiddelen..;100 of meer werknemers;2002;245.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;15 Vervaardiging van voedingsmiddelen..;100 of meer werknemers;2003;240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;15 Vervaardiging van voedingsmiddelen..;100 of meer werknemers;2004;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;15 Vervaardiging van voedingsmiddelen..;100 of meer werknemers;2005;210.0;815.0;757.0;690.0;644.0;36791.0;36311.0;29657.0;6654.0;480.0;34810.0;25206.0;19453.0;1309.0;19458.0;1314.0;5306.0;224.0;5290.0;208.0;448.0;335.0;112.0;3402.0;2671.0;355.0;306.0;69.0;5203.0;746.0;182.0;560.0;395.0;522.0;1081.0;55.0;442.0;1220.0;1000.0;1980.0;10.0;432.0;422.0;-85.0;46.0;130.0;-49.0;129.0;178.0;1857.0
72;16 Verwerking van tabak;Totaal grootteklasse;2000;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;16 Verwerking van tabak;Totaal grootteklasse;2001;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;16 Verwerking van tabak;Totaal grootteklasse;2002;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;16 Verwerking van tabak;Totaal grootteklasse;2003;20.0;59.0;55.0;52.0;48.0;5668.0;5600.0;5340.0;260.0;68.0;4258.0;1227.0;957.0;536.0;883.0;462.0;185.0;66.0;150.0;32.0;85.0;80.0;5.0;261.0;204.0;21.0;32.0;3.0;2697.0;50.0;9.0;13.0;17.0;38.0;148.0;4.0;40.0;2378.0;73.0;1410.0;384.0;424.0;40.0;-6.0;2.0;8.0;-32.0;14.0;45.0;1756.0
76;16 Verwerking van tabak;Totaal grootteklasse;2004;20.0;54.0;51.0;48.0;45.0;5596.0;5544.0;5054.0;490.0;52.0;4242.0;1187.0;862.0;485.0;843.0;465.0;246.0;34.0;251.0;38.0;78.0;76.0;2.0;276.0;217.0;25.0;31.0;2.0;2709.0;54.0;8.0;14.0;21.0;38.0;144.0;3.0;33.0;2394.0;71.0;1353.0;572.0;613.0;41.0;-11.0;1.0;11.0;-73.0;11.0;84.0;1842.0
77;16 Verwerking van tabak;Totaal grootteklasse;2005;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;16 Verwerking van tabak;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;16 Verwerking van tabak;0 tot 19 werknemers;2001;10.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80;16 Verwerking van tabak;0 tot 19 werknemers;2002;10.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81;16 Verwerking van tabak;0 tot 19 werknemers;2003;5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0
82;16 Verwerking van tabak;0 tot 19 werknemers;2004;10.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;6.0;2.0;2.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-2.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0
83;16 Verwerking van tabak;0 tot 19 werknemers;2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;16 Verwerking van tabak;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;16 Verwerking van tabak;20 tot 100 werknemers;2001;5.0;2.0;2.0;2.0;2.0;91.0;90.0;90.0;0.0;1.0;88.0;65.0;65.0;9.0;65.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;1.0;0.0;0.0;15.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;7.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
86;16 Verwerking van tabak;20 tot 100 werknemers;2002;5.0;2.0;2.0;2.0;2.0;135.0;135.0;132.0;3.0;1.0;132.0;83.0;81.0;9.0;81.0;9.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;7.0;6.0;1.0;0.0;0.0;40.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;32.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
87;16 Verwerking van tabak;20 tot 100 werknemers;2003;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;16 Verwerking van tabak;20 tot 100 werknemers;2004;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;16 Verwerking van tabak;20 tot 100 werknemers;2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;16 Verwerking van tabak;100 of meer werknemers;2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;16 Verwerking van tabak;100 of meer werknemers;2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;16 Verwerking van tabak;100 of meer werknemers;2002;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;16 Verwerking van tabak;100 of meer werknemers;2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;16 Verwerking van tabak;100 of meer werknemers;2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;16 Verwerking van tabak;100 of meer werknemers;2005;10.0;47.0;45.0;42.0;39.0;5455.0;5410.0;4756.0;654.0;46.0;4082.0;1153.0;827.0;431.0;631.0;236.0;248.0;33.0;231.0;17.0;78.0;76.0;3.0;238.0;190.0;14.0;31.0;4.0;2618.0;49.0;6.0;13.0;16.0;42.0;178.0;3.0;22.0;2289.0;72.0;1373.0;606.0;638.0;31.0;-11.0;7.0;18.0;4.0;19.0;15.0;1973.0
96;DB Vervaardiging van textiel en..;Totaal grootteklasse;2000;2980.0;308.0;273.0;287.0;253.0;4169.0;4122.0;3711.0;412.0;47.0;3916.0;2288.0;1625.0;273.0;1642.0;289.0;405.0;76.0;406.0;77.0;258.0;237.0;21.0;822.0;669.0;90.0;45.0;18.0;670.0;80.0;28.0;68.0;89.0;81.0;145.0;16.0;59.0;104.0;135.0;253.0;-45.0;19.0;65.0;-9.0;5.0;14.0;11.0;28.0;17.0;209.0
97;DB Vervaardiging van textiel en..;Totaal grootteklasse;2001;2940.0;280.0;249.0;259.0;230.0;3909.0;3881.0;3490.0;391.0;28.0;3659.0;2170.0;1627.0;257.0;1617.0;248.0;310.0;53.0;295.0;54.0;242.0;229.0;12.0;755.0;619.0;81.0;41.0;14.0;617.0;74.0;27.0;56.0;80.0;63.0;119.0;15.0;54.0;129.0;117.0;250.0;-39.0;23.0;62.0;-12.0;4.0;15.0;-1.0;14.0;15.0;198.0
98;DB Vervaardiging van textiel en..;Totaal grootteklasse;2002;2660.0;260.0;233.0;237.0;211.0;3744.0;3728.0;3229.0;499.0;16.0;3547.0;2073.0;1527.0;246.0;1513.0;232.0;332.0;61.0;332.0;61.0;214.0;209.0;5.0;747.0;609.0;80.0;42.0;16.0;612.0;67.0;30.0;54.0;86.0;66.0;119.0;14.0;56.0;120.0;114.0;197.0;-38.0;19.0;57.0;-12.0;3.0;15.0;-1.0;15.0;16.0;146.0
99;DB Vervaardiging van textiel en..;Totaal grootteklasse;2003;2430.0;237.0;202.0;215.0;185.0;3375.0;3353.0;2991.0;362.0;22.0;3182.0;1832.0;1402.0;226.0;1400.0;223.0;216.0;44.0;215.0;43.0;213.0;193.0;20.0;675.0;550.0;72.0;41.0;12.0;575.0;63.0;26.0;50.0;83.0;60.0;117.0;14.0;65.0;97.0;99.0;194.0;-32.0;16.0;48.0;-14.0;6.0;20.0;-18.0;5.0;22.0;130.0
100;DB Vervaardiging van textiel en..;Totaal grootteklasse;2004;2740.0;210.0;174.0;190.0;159.0;3182.0;3146.0;2866.0;280.0;37.0;3028.0;1766.0;1385.0;238.0;1374.0;226.0;176.0;41.0;175.0;40.0;204.0;187.0;17.0;615.0;501.0;64.0;41.0;10.0;562.0;53.0;22.0;48.0;84.0;55.0;109.0;12.0;83.0;96.0;86.0;154.0;-20.0;17.0;37.0;-11.0;10.0;21.0;4.0;16.0;12.0;127.0
101;DB Vervaardiging van textiel en..;Totaal grootteklasse;2005;2830.0;200.0;162.0;182.0;148.0;3140.0;3139.0;2834.0;304.0;1.0;2946.0;1743.0;1384.0;239.0;1381.0;236.0;184.0;34.0;183.0;33.0;175.0;163.0;13.0;613.0;494.0;68.0;43.0;8.0;505.0;63.0;25.0;50.0;81.0;48.0;106.0;11.0;48.0;73.0;84.0;194.0;-58.0;14.0;72.0;-9.0;3.0;12.0;-1.0;7.0;8.0;127.0
102;DB Vervaardiging van textiel en..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;DB Vervaardiging van textiel en..;0 tot 19 werknemers;2001;2685.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;DB Vervaardiging van textiel en..;0 tot 19 werknemers;2002;2425.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;DB Vervaardiging van textiel en..;0 tot 19 werknemers;2003;2200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;DB Vervaardiging van textiel en..;0 tot 19 werknemers;2004;2535.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;DB Vervaardiging van textiel en..;0 tot 19 werknemers;2005;2650.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;DB Vervaardiging van textiel en..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;DB Vervaardiging van textiel en..;20 tot 100 werknemers;2001;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;DB Vervaardiging van textiel en..;20 tot 100 werknemers;2002;195.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;DB Vervaardiging van textiel en..;20 tot 100 werknemers;2003;190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;DB Vervaardiging van textiel en..;20 tot 100 werknemers;2004;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;DB Vervaardiging van textiel en..;20 tot 100 werknemers;2005;145.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;DB Vervaardiging van textiel en..;100 of meer werknemers;2000;45.0;100.0;95.0;94.0;90.0;1753.0;1723.0;1572.0;151.0;29.0;1671.0;985.0;758.0;112.0;758.0;113.0;119.0;18.0;116.0;14.0;108.0;106.0;2.0;347.0;279.0;37.0;23.0;8.0;283.0;39.0;7.0;37.0;30.0;44.0;60.0;4.0;26.0;36.0;56.0;81.0;-18.0;6.0;24.0;-7.0;4.0;11.0;0.0;11.0;10.0;57.0
115;DB Vervaardiging van textiel en..;100 of meer werknemers;2001;45.0;92.0;87.0;87.0;83.0;1701.0;1684.0;1573.0;111.0;18.0;1629.0;953.0;760.0;108.0;750.0;97.0;88.0;15.0;83.0;10.0;105.0;103.0;2.0;333.0;271.0;34.0;22.0;7.0;292.0;37.0;8.0;32.0;28.0;38.0;53.0;5.0;25.0;66.0;51.0;73.0;-16.0;13.0;28.0;-8.0;1.0;10.0;2.0;10.0;8.0;50.0
116;DB Vervaardiging van textiel en..;100 of meer werknemers;2002;45.0;85.0;81.0;81.0;76.0;1689.0;1686.0;1517.0;169.0;3.0;1625.0;950.0;733.0;87.0;720.0;74.0;115.0;12.0;116.0;12.0;101.0;99.0;2.0;337.0;273.0;35.0;22.0;7.0;289.0;34.0;9.0;29.0;31.0;41.0;53.0;5.0;25.0;62.0;49.0;64.0;-13.0;11.0;25.0;-6.0;2.0;7.0;-5.0;8.0;13.0;40.0
117;DB Vervaardiging van textiel en..;100 of meer werknemers;2003;40.0;74.0;68.0;70.0;64.0;1447.0;1437.0;1319.0;119.0;10.0;1385.0;816.0;668.0;74.0;664.0;69.0;75.0;19.0;73.0;17.0;72.0;61.0;12.0;283.0;228.0;30.0;20.0;5.0;249.0;29.0;6.0;26.0;27.0;34.0;48.0;5.0;31.0;43.0;38.0;62.0;-10.0;10.0;20.0;-5.0;5.0;10.0;-12.0;5.0;17.0;35.0
118;DB Vervaardiging van textiel en..;100 of meer werknemers;2004;35.0;64.0;59.0;61.0;56.0;1348.0;1326.0;1273.0;53.0;21.0;1296.0;776.0;657.0;70.0;653.0;66.0;32.0;6.0;32.0;6.0;87.0;76.0;11.0;256.0;206.0;24.0;23.0;4.0;227.0;24.0;5.0;25.0;27.0;30.0;43.0;4.0;27.0;42.0;37.0;52.0;-6.0;9.0;14.0;-5.0;9.0;13.0;9.0;12.0;4.0;51.0
119;DB Vervaardiging van textiel en..;100 of meer werknemers;2005;30.0;62.0;55.0;59.0;54.0;1416.0;1426.0;1311.0;115.0;-10.0;1321.0;806.0;652.0;82.0;651.0;81.0;81.0;12.0;80.0;11.0;72.0;68.0;5.0;262.0;208.0;28.0;23.0;4.0;216.0;26.0;6.0;28.0;28.0;26.0;49.0;4.0;23.0;26.0;37.0;95.0;-42.0;10.0;53.0;-4.0;1.0;5.0;-1.0;2.0;4.0;47.0
120;17 Vervaardiging van textiel;Totaal grootteklasse;2000;1420.0;227.0;206.0;214.0;193.0;3334.0;3296.0;3029.0;266.0;38.0;3115.0;1796.0;1358.0;206.0;1377.0;225.0;290.0;50.0;291.0;51.0;149.0;130.0;19.0;651.0;529.0;71.0;37.0;15.0;553.0;67.0;20.0;62.0;70.0;74.0;119.0;12.0;46.0;83.0;115.0;218.0;-38.0;13.0;51.0;-9.0;5.0;13.0;9.0;21.0;12.0;180.0
121;17 Vervaardiging van textiel;Totaal grootteklasse;2001;1505.0;212.0;192.0;197.0;179.0;3161.0;3134.0;2835.0;299.0;27.0;2957.0;1729.0;1341.0;189.0;1335.0;183.0;228.0;36.0;221.0;36.0;164.0;155.0;9.0;616.0;504.0;66.0;35.0;11.0;509.0;64.0;20.0;52.0;64.0;57.0;95.0;10.0;44.0;103.0;102.0;204.0;-31.0;16.0;46.0;-11.0;3.0;14.0;-3.0;10.0;12.0;161.0
122;17 Vervaardiging van textiel;Totaal grootteklasse;2002;1060.0;199.0;181.0;184.0;167.0;2990.0;2978.0;2656.0;322.0;12.0;2841.0;1618.0;1268.0;191.0;1258.0;180.0;211.0;35.0;212.0;37.0;139.0;136.0;3.0;616.0;503.0;66.0;35.0;12.0;510.0;57.0;22.0;49.0;69.0;61.0;97.0;10.0;47.0;98.0;98.0;149.0;-28.0;16.0;44.0;-10.0;2.0;12.0;-2.0;10.0;12.0;110.0
123;17 Vervaardiging van textiel;Totaal grootteklasse;2003;1305.0;182.0;160.0;168.0;147.0;2755.0;2740.0;2513.0;226.0;16.0;2600.0;1480.0;1220.0;172.0;1222.0;173.0;141.0;24.0;141.0;23.0;118.0;105.0;13.0;561.0;455.0;60.0;35.0;10.0;474.0;53.0;19.0;45.0;68.0;54.0;95.0;10.0;52.0;78.0;86.0;155.0;-25.0;13.0;38.0;-11.0;4.0;15.0;-13.0;2.0;15.0;106.0
124;17 Vervaardiging van textiel;Totaal grootteklasse;2004;1450.0;160.0;135.0;147.0;126.0;2639.0;2602.0;2426.0;176.0;37.0;2515.0;1451.0;1210.0;181.0;1206.0;178.0;112.0;20.0;112.0;20.0;129.0;115.0;14.0;515.0;417.0;53.0;36.0;8.0;474.0;44.0;17.0;44.0;69.0;49.0;87.0;9.0;75.0;80.0;75.0;124.0;-16.0;13.0;29.0;-5.0;10.0;16.0;-5.0;6.0;11.0;98.0
125;17 Vervaardiging van textiel;Totaal grootteklasse;2005;1305.0;155.0;130.0;142.0;120.0;2567.0;2568.0;2344.0;224.0;-1.0;2399.0;1397.0;1173.0;183.0;1172.0;182.0;130.0;19.0;129.0;18.0;94.0;89.0;5.0;513.0;412.0;56.0;38.0;7.0;417.0;56.0;19.0;45.0;69.0;41.0;87.0;8.0;40.0;52.0;72.0;168.0;-56.0;9.0;65.0;-6.0;3.0;9.0;-2.0;5.0;7.0;104.0
126;17 Vervaardiging van textiel;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;17 Vervaardiging van textiel;0 tot 19 werknemers;2001;1315.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;17 Vervaardiging van textiel;0 tot 19 werknemers;2002;875.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;17 Vervaardiging van textiel;0 tot 19 werknemers;2003;1125.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;17 Vervaardiging van textiel;0 tot 19 werknemers;2004;1285.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;17 Vervaardiging van textiel;0 tot 19 werknemers;2005;1165.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;17 Vervaardiging van textiel;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;17 Vervaardiging van textiel;20 tot 100 werknemers;2001;155.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;17 Vervaardiging van textiel;20 tot 100 werknemers;2002;145.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;17 Vervaardiging van textiel;20 tot 100 werknemers;2003;145.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;17 Vervaardiging van textiel;20 tot 100 werknemers;2004;135.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;17 Vervaardiging van textiel;20 tot 100 werknemers;2005;115.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
