ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
1624;744;2008 juni;26.0;59.0;15.0;11.0;31.0;42.0;27.0;4.0;15.0;68.0;17.0;-2.0;33.0;52.0;15.0;18.0;31.0;42.0;27.0;4.0;0.0;95.0;5.0;-5.0;12.0;88.0;0.0;12.0;13.0;73.0;14.0;-1.0;17.0;69.0;14.0;3.0;11.0;79.0;10.0;1.0;64.0;20.0;11.0;0.0;1.0;4.0;11.0;-2.0;4.0;18.0;4.0;-5.0;12.0;-1.0;3.0;1.0
1625;744;2008 juli;25.0;46.0;29.0;-4.0;41.0;47.0;12.0;29.0;19.0;69.0;12.0;7.0;43.0;34.0;23.0;20.0;28.0;52.0;20.0;8.0;5.0;95.0;0.0;5.0;5.0;95.0;0.0;5.0;20.0;71.0;9.0;11.0;26.0;69.0;5.0;21.0;5.0;85.0;10.0;-5.0;62.0;20.0;13.0;0.0;5.0;0.0;-4.0;7.0;29.0;20.0;8.0;5.0;5.0;11.0;21.0;-5.0
1626;744;2008 augustus;8.0;53.0;39.0;-31.0;24.0;70.0;6.0;18.0;11.0;85.0;4.0;7.0;8.0;43.0;49.0;-41.0;25.0;69.0;6.0;19.0;2.0;87.0;11.0;-9.0;6.0;94.0;0.0;6.0;14.0;68.0;18.0;-4.0;22.0;77.0;1.0;21.0;16.0;69.0;15.0;1.0;75.0;11.0;9.0;0.0;5.0;0.0;-31.0;7.0;18.0;-41.0;19.0;-9.0;6.0;-4.0;21.0;1.0
1627;744;2008 september;7.0;67.0;26.0;-19.0;39.0;51.0;10.0;29.0;18.0;49.0;33.0;-15.0;15.0;59.0;26.0;-11.0;49.0;41.0;10.0;39.0;3.0;97.0;0.0;3.0;13.0;87.0;0.0;13.0;30.0;65.0;5.0;25.0;30.0;65.0;5.0;25.0;16.0;51.0;33.0;-17.0;50.0;23.0;21.0;0.0;1.0;5.0;-19.0;-15.0;29.0;-11.0;39.0;3.0;13.0;25.0;25.0;-17.0
1628;744;2008 oktober;;;;;;;;;;;;;21.0;26.0;53.0;-32.0;27.0;30.0;43.0;-16.0;;;;;15.0;85.0;0.0;15.0;21.0;58.0;21.0;0.0;10.0;43.0;47.0;-37.0;11.0;46.0;43.0;-32.0;38.0;36.0;18.0;0.0;7.0;1.0;;;;-32.0;-16.0;;15.0;0.0;-37.0;-32.0
1629;744;2008 november;;;;;;;;;;;;;23.0;36.0;41.0;-18.0;39.0;41.0;20.0;19.0;;;;;9.0;84.0;7.0;2.0;23.0;65.0;12.0;11.0;7.0;64.0;29.0;-22.0;3.0;61.0;36.0;-33.0;;;;;;;;;;-18.0;19.0;;2.0;11.0;-22.0;-33.0
1630;744;2008 december;;;;;;;;;;;;;52.0;36.0;12.0;40.0;5.0;40.0;55.0;-50.0;;;;;20.0;76.0;4.0;16.0;29.0;52.0;19.0;10.0;9.0;63.0;28.0;-19.0;1.0;45.0;54.0;-53.0;;;;;;;;;;40.0;-50.0;;16.0;10.0;-19.0;-53.0
1631;744;2009 januari;;;;;;;;;;;;;37.0;43.0;20.0;17.0;13.0;54.0;33.0;-20.0;;;;;30.0;66.0;4.0;26.0;18.0;58.0;24.0;-6.0;5.0;66.0;29.0;-24.0;3.0;39.0;58.0;-55.0;28.0;40.0;9.0;0.0;10.0;13.0;;;;17.0;-20.0;;26.0;-6.0;-24.0;-55.0
1632;744;2009 februari;;;;;;;;;;;;;29.0;34.0;37.0;-8.0;6.0;41.0;53.0;-47.0;;;;;15.0;80.0;5.0;10.0;8.0;43.0;49.0;-41.0;12.0;45.0;43.0;-31.0;0.0;40.0;60.0;-60.0;;;;;;;;;;-8.0;-47.0;;10.0;-41.0;-31.0;-60.0
1633;744;2009 maart;;;;;;;;;;;;;5.0;43.0;52.0;-47.0;35.0;33.0;32.0;3.0;;;;;0.0;79.0;21.0;-21.0;3.0;72.0;25.0;-22.0;6.0;60.0;34.0;-28.0;0.0;31.0;69.0;-69.0;;;;;;;;;;-47.0;3.0;;-21.0;-22.0;-28.0;-69.0
1634;744;2009 april;;;;;;;;;;;;;12.0;20.0;68.0;-56.0;22.0;33.0;45.0;-23.0;;;;;0.0;68.0;32.0;-32.0;3.0;45.0;52.0;-49.0;3.0;56.0;41.0;-38.0;0.0;20.0;80.0;-80.0;17.0;67.0;4.0;0.0;12.0;0.0;;;;-56.0;-23.0;;-32.0;-49.0;-38.0;-80.0
1635;744;2009 mei;;;;;;;;;;;;;17.0;29.0;54.0;-37.0;24.0;30.0;46.0;-22.0;;;;;4.0;74.0;22.0;-18.0;5.0;34.0;61.0;-56.0;4.0;38.0;58.0;-54.0;0.0;23.0;77.0;-77.0;;;;;;;;;;-37.0;-22.0;;-18.0;-56.0;-54.0;-77.0
1636;744;2009 juni;;;;;;;;;;;;;40.0;18.0;42.0;-2.0;0.0;30.0;70.0;-70.0;;;;;5.0;76.0;19.0;-14.0;9.0;34.0;57.0;-48.0;5.0;42.0;53.0;-48.0;0.0;41.0;59.0;-59.0;;;;;;;;;;-2.0;-70.0;;-14.0;-48.0;-48.0;-59.0
1637;744;2009 juli;;;;;;;;;;;;;27.0;32.0;41.0;-14.0;3.0;38.0;59.0;-56.0;;;;;10.0;78.0;12.0;-2.0;5.0;33.0;62.0;-57.0;4.0;32.0;64.0;-60.0;0.0;37.0;63.0;-63.0;18.0;66.0;4.0;0.0;9.0;3.0;;;;-14.0;-56.0;;-2.0;-57.0;-60.0;-63.0
1638;744;2009 augustus;;;;;;;;;;;;;10.0;31.0;59.0;-49.0;53.0;31.0;16.0;37.0;;;;;5.0;69.0;26.0;-21.0;9.0;33.0;58.0;-49.0;7.0;35.0;58.0;-51.0;1.0;66.0;33.0;-32.0;;;;;;;;;;-49.0;37.0;;-21.0;-49.0;-51.0;-32.0
1639;744;2009 september;;;;;;;;;;;;;6.0;55.0;39.0;-33.0;29.0;33.0;38.0;-9.0;;;;;1.0;70.0;29.0;-28.0;8.0;35.0;57.0;-49.0;4.0;32.0;64.0;-60.0;0.0;63.0;37.0;-37.0;;;;;;;;;;-33.0;-9.0;;-28.0;-49.0;-60.0;-37.0
1640;744;2009 oktober;;;;;;;;;;;;;5.0;38.0;57.0;-52.0;34.0;35.0;31.0;3.0;;;;;7.0;57.0;36.0;-29.0;1.0;54.0;45.0;-44.0;2.0;39.0;59.0;-57.0;0.0;47.0;53.0;-53.0;25.0;46.0;0.0;0.0;23.0;6.0;;;;-52.0;3.0;;-29.0;-44.0;-57.0;-53.0
1641;744;2009 november;;;;;;;;;;;;;15.0;40.0;45.0;-30.0;27.0;39.0;34.0;-7.0;;;;;6.0;70.0;24.0;-18.0;6.0;31.0;63.0;-57.0;4.0;45.0;51.0;-47.0;0.0;64.0;36.0;-36.0;;;;;;;;;;-30.0;-7.0;;-18.0;-57.0;-47.0;-36.0
1642;744;2009 december;;;;;;;;;;;;;19.0;39.0;42.0;-23.0;18.0;41.0;41.0;-23.0;;;;;8.0;68.0;24.0;-16.0;1.0;33.0;66.0;-65.0;3.0;58.0;39.0;-36.0;4.0;43.0;53.0;-49.0;;;;;;;;;;-23.0;-23.0;;-16.0;-65.0;-36.0;-49.0
1643;744;2010 januari;;;;;;;;;;;;;34.0;36.0;30.0;4.0;20.0;43.0;37.0;-17.0;;;;;10.0;69.0;21.0;-11.0;1.0;37.0;62.0;-61.0;5.0;69.0;26.0;-21.0;7.0;61.0;32.0;-25.0;42.0;49.0;0.0;0.0;9.0;0.0;;;;4.0;-17.0;;-11.0;-61.0;-21.0;-25.0
1644;744;2010 februari;;;;;;;;;;;;;28.0;47.0;25.0;3.0;30.0;47.0;23.0;7.0;;;;;0.0;84.0;16.0;-16.0;7.0;31.0;62.0;-55.0;13.0;60.0;27.0;-14.0;11.0;72.0;17.0;-6.0;;;;;;;;;;3.0;7.0;;-16.0;-55.0;-14.0;-6.0
1645;744;2010 maart;;;;;;;;;;;;;39.0;42.0;19.0;20.0;14.0;60.0;26.0;-12.0;;;;;9.0;73.0;18.0;-9.0;3.0;34.0;63.0;-60.0;4.0;56.0;40.0;-36.0;17.0;64.0;19.0;-2.0;;;;;;;;;;20.0;-12.0;;-9.0;-60.0;-36.0;-2.0
1646;744;2010 april;;;;;;;;;;;;;45.0;36.0;19.0;26.0;30.0;53.0;17.0;13.0;;;;;7.0;63.0;30.0;-23.0;9.0;38.0;53.0;-44.0;8.0;80.0;12.0;-4.0;5.0;61.0;34.0;-29.0;51.0;33.0;0.0;0.0;9.0;7.0;;;;26.0;13.0;;-23.0;-44.0;-4.0;-29.0
1647;744;2010 mei;;;;;;;;;;;;;41.0;43.0;16.0;25.0;9.0;30.0;61.0;-52.0;;;;;5.0;62.0;33.0;-28.0;7.0;41.0;52.0;-45.0;3.0;83.0;14.0;-11.0;20.0;60.0;20.0;0.0;;;;;;;;;;25.0;-52.0;;-28.0;-45.0;-11.0;0.0
1648;744;2010 juni;;;;;;;;;;;;;26.0;49.0;25.0;1.0;8.0;19.0;73.0;-65.0;;;;;11.0;67.0;22.0;-11.0;4.0;64.0;32.0;-28.0;8.0;65.0;27.0;-19.0;6.0;81.0;13.0;-7.0;;;;;;;;;;1.0;-65.0;;-11.0;-28.0;-19.0;-7.0
1649;744;2010 juli;;;;;;;;;;;;;34.0;40.0;26.0;8.0;14.0;47.0;39.0;-25.0;;;;;9.0;71.0;20.0;-11.0;9.0;50.0;41.0;-32.0;9.0;77.0;14.0;-5.0;12.0;66.0;22.0;-10.0;36.0;51.0;0.0;0.0;13.0;0.0;;;;8.0;-25.0;;-11.0;-32.0;-5.0;-10.0
1650;744;2010 augustus;;;;;;;;;;;;;13.0;44.0;43.0;-30.0;19.0;64.0;17.0;2.0;;;;;0.0;86.0;14.0;-14.0;11.0;51.0;38.0;-27.0;5.0;78.0;17.0;-12.0;16.0;73.0;11.0;5.0;;;;;;;;;;-30.0;2.0;;-14.0;-27.0;-12.0;5.0
1651;744;2010 september;;;;;;;;;;;;;2.0;48.0;50.0;-48.0;46.0;35.0;19.0;27.0;;;;;7.0;81.0;12.0;-5.0;5.0;71.0;24.0;-19.0;12.0;76.0;12.0;0.0;9.0;87.0;4.0;5.0;;;;;;;;;;-48.0;27.0;;-5.0;-19.0;0.0;5.0
1652;744;2010 oktober;;;;;;;;;;;;;27.0;40.0;33.0;-6.0;47.0;44.0;9.0;38.0;;;;;11.0;76.0;13.0;-2.0;8.0;71.0;21.0;-13.0;14.0;82.0;4.0;10.0;10.0;83.0;7.0;3.0;39.0;49.0;2.0;0.0;10.0;0.0;;;;-6.0;38.0;;-2.0;-13.0;10.0;3.0
1653;744;2010 november;;;;;;;;;;;;;26.0;54.0;20.0;6.0;33.0;61.0;6.0;27.0;;;;;9.0;79.0;12.0;-3.0;5.0;93.0;2.0;3.0;7.0;88.0;5.0;2.0;9.0;75.0;16.0;-7.0;;;;;;;;;;6.0;27.0;;-3.0;3.0;2.0;-7.0
1654;744;2010 december;;;;;;;;;;;;;39.0;44.0;17.0;22.0;12.0;43.0;45.0;-33.0;;;;;17.0;66.0;17.0;0.0;12.0;86.0;2.0;10.0;9.0;83.0;8.0;1.0;9.0;79.0;12.0;-3.0;;;;;;;;;;22.0;-33.0;;0.0;10.0;1.0;-3.0
1655;744;2011 januari;;;;;;;;;;;;;56.0;38.0;6.0;50.0;5.0;44.0;51.0;-46.0;;;;;18.0;66.0;16.0;2.0;7.0;89.0;4.0;3.0;3.0;81.0;16.0;-13.0;12.0;74.0;14.0;-2.0;48.0;34.0;0.0;0.0;6.0;12.0;;;;50.0;-46.0;;2.0;3.0;-13.0;-2.0
1656;744;2011 februari;;;;;;;;;;;;;40.0;42.0;18.0;22.0;20.0;34.0;46.0;-26.0;;;;;2.0;84.0;14.0;-12.0;3.0;62.0;35.0;-32.0;19.0;65.0;16.0;3.0;5.0;65.0;30.0;-25.0;;;;;;;;;;22.0;-26.0;;-12.0;-32.0;3.0;-25.0
1657;744;2011 maart;;;;;;;;;;;;;5.0;59.0;36.0;-31.0;15.0;52.0;33.0;-18.0;;;;;2.0;82.0;16.0;-14.0;0.0;70.0;30.0;-30.0;21.0;54.0;25.0;-4.0;6.0;77.0;17.0;-11.0;;;;;;;;;;-31.0;-18.0;;-14.0;-30.0;-4.0;-11.0
1658;744;2011 april;;;;;;;;;;;;;5.0;58.0;37.0;-32.0;36.0;38.0;26.0;10.0;;;;;2.0;86.0;12.0;-10.0;18.0;61.0;21.0;-3.0;19.0;44.0;37.0;-18.0;2.0;71.0;27.0;-25.0;52.0;40.0;0.0;0.0;8.0;0.0;;;;-32.0;10.0;;-10.0;-3.0;-18.0;-25.0
1659;744;2011 mei;;;;;;;;;;;;;5.0;55.0;40.0;-35.0;24.0;47.0;29.0;-5.0;;;;;5.0;80.0;15.0;-10.0;16.0;53.0;31.0;-15.0;11.0;67.0;22.0;-11.0;0.0;64.0;36.0;-36.0;;;;;;;;;;-35.0;-5.0;;-10.0;-15.0;-11.0;-36.0
1660;744;2011 juni;;;;;;;;;;;;;12.0;72.0;16.0;-4.0;13.0;68.0;19.0;-6.0;;;;;5.0;90.0;5.0;0.0;19.0;70.0;11.0;8.0;20.0;52.0;28.0;-8.0;0.0;71.0;29.0;-29.0;;;;;;;;;;-4.0;-6.0;;0.0;8.0;-8.0;-29.0
1661;744;2011 juli;;;;;;;;;;;;;30.0;52.0;18.0;12.0;10.0;42.0;48.0;-38.0;;;;;0.0;100.0;0.0;0.0;14.0;80.0;6.0;8.0;5.0;76.0;19.0;-14.0;7.0;60.0;33.0;-26.0;31.0;55.0;3.0;0.0;11.0;0.0;;;;12.0;-38.0;;0.0;8.0;-14.0;-26.0
1662;744;2011 augustus;;;;;;;;;;;;;16.0;74.0;10.0;6.0;25.0;56.0;19.0;6.0;;;;;15.0;85.0;0.0;15.0;18.0;76.0;6.0;12.0;0.0;90.0;10.0;-10.0;4.0;67.0;29.0;-25.0;;;;;;;;;;6.0;6.0;;15.0;12.0;-10.0;-25.0
1663;744;2011 september;;;;;;;;;;;;;10.0;49.0;41.0;-31.0;24.0;57.0;19.0;5.0;;;;;12.0;88.0;0.0;12.0;8.0;87.0;5.0;3.0;0.0;68.0;32.0;-32.0;0.0;63.0;37.0;-37.0;;;;;;;;;;-31.0;5.0;;12.0;3.0;-32.0;-37.0
1664;744;2011 oktober;;;;;;;;;;;;;0.0;60.0;40.0;-40.0;40.0;33.0;27.0;13.0;;;;;6.0;71.0;23.0;-17.0;5.0;83.0;12.0;-7.0;0.0;87.0;13.0;-13.0;0.0;55.0;45.0;-45.0;13.0;63.0;0.0;4.0;17.0;3.0;;;;-40.0;13.0;;-17.0;-7.0;-13.0;-45.0
1665;744;2011 november;;;;;;;;;;;;;23.0;68.0;9.0;14.0;16.0;43.0;41.0;-25.0;;;;;6.0;81.0;13.0;-7.0;0.0;84.0;16.0;-16.0;5.0;46.0;49.0;-44.0;0.0;67.0;33.0;-33.0;;;;;;;;;;14.0;-25.0;;-7.0;-16.0;-44.0;-33.0
1666;745;1992 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1667;745;1992 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1668;745;1992 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1669;745;1992 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1670;745;1993 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1671;745;1993 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1672;745;1993 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1673;745;1993 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1674;745;1994 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1675;745;1994 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1676;745;1994 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1677;745;1994 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1678;745;1995 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1679;745;1995 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1680;745;1995 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1681;745;1995 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1682;745;1996 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1683;745;1996 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1684;745;1996 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1685;745;1996 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1686;745;1997 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1687;745;1997 april;45.0;50.0;5.0;39.0;83.0;15.0;1.0;82.0;27.0;72.0;1.0;26.0;35.0;48.0;17.0;18.0;85.0;14.0;1.0;83.0;;;;;;;;;54.0;32.0;14.0;40.0;56.0;40.0;3.0;53.0;;;;;;;;;;;39.0;26.0;82.0;18.0;83.0;;;40.0;53.0;
1688;745;1997 juli;52.0;47.0;2.0;50.0;47.0;50.0;3.0;45.0;41.0;58.0;1.0;39.0;61.0;4.0;35.0;26.0;58.0;39.0;3.0;54.0;;;;;;;;;63.0;32.0;5.0;58.0;59.0;34.0;7.0;52.0;;;;;;;;;;;50.0;39.0;45.0;26.0;54.0;;;58.0;52.0;
1689;745;1997 oktober;92.0;6.0;2.0;90.0;46.0;15.0;39.0;7.0;42.0;57.0;1.0;41.0;91.0;7.0;3.0;88.0;48.0;13.0;39.0;9.0;;;;;;;;;70.0;25.0;5.0;66.0;56.0;27.0;17.0;39.0;;;;;;;;;;;90.0;41.0;7.0;88.0;9.0;;;66.0;39.0;
1690;745;1998 januari;17.0;69.0;15.0;2.0;18.0;79.0;3.0;15.0;31.0;62.0;7.0;24.0;18.0;70.0;12.0;5.0;20.0;76.0;4.0;16.0;;;;;;;;;42.0;43.0;15.0;27.0;46.0;48.0;7.0;39.0;;;;;;;;;;;2.0;24.0;15.0;5.0;16.0;;;27.0;39.0;
1691;745;1998 april;67.0;31.0;2.0;65.0;79.0;21.0;1.0;78.0;59.0;39.0;2.0;57.0;73.0;24.0;3.0;70.0;94.0;5.0;1.0;92.0;;;;;;;;;68.0;26.0;6.0;63.0;77.0;22.0;1.0;76.0;;;;;;;;;;;65.0;57.0;78.0;70.0;92.0;;;63.0;76.0;
1692;745;1998 juli;52.0;17.0;31.0;21.0;46.0;52.0;1.0;45.0;19.0;79.0;2.0;17.0;52.0;38.0;10.0;41.0;55.0;44.0;1.0;54.0;;;;;;;;;35.0;63.0;1.0;34.0;36.0;62.0;1.0;35.0;;;;;;;;;;;21.0;17.0;45.0;41.0;54.0;;;34.0;35.0;
1693;745;1998 oktober;17.0;45.0;39.0;-22.0;10.0;45.0;45.0;-35.0;12.0;57.0;32.0;-20.0;33.0;62.0;4.0;29.0;30.0;17.0;53.0;-23.0;;;;;;;;;30.0;62.0;8.0;22.0;22.0;69.0;9.0;13.0;;;;;;;;;;;-22.0;-20.0;-35.0;29.0;-23.0;;;22.0;13.0;
1694;745;1999 januari;13.0;39.0;48.0;-35.0;13.0;56.0;31.0;-18.0;15.0;81.0;4.0;12.0;16.0;27.0;57.0;-40.0;20.0;50.0;31.0;-11.0;;;;;;;;;22.0;66.0;12.0;10.0;18.0;59.0;23.0;-5.0;;;;;;;;;;;-35.0;12.0;-18.0;-40.0;-11.0;;;10.0;-5.0;
1695;745;1999 april;8.0;89.0;3.0;6.0;12.0;86.0;2.0;10.0;7.0;89.0;4.0;3.0;8.0;76.0;16.0;-8.0;18.0;71.0;11.0;7.0;;;;;;;;;8.0;86.0;6.0;2.0;16.0;64.0;20.0;-4.0;;;;;;;;;;;6.0;3.0;10.0;-8.0;7.0;;;2.0;-4.0;
1696;745;1999 juli;29.0;10.0;61.0;-32.0;28.0;46.0;26.0;3.0;1.0;36.0;63.0;-62.0;33.0;6.0;61.0;-28.0;33.0;43.0;24.0;9.0;;;;;;;;;39.0;55.0;6.0;33.0;26.0;69.0;5.0;21.0;;;;;;;;;;;-32.0;-62.0;3.0;-28.0;9.0;;;33.0;21.0;
1697;745;1999 oktober;27.0;19.0;54.0;-27.0;11.0;66.0;23.0;-12.0;1.0;25.0;74.0;-72.0;34.0;10.0;56.0;-21.0;13.0;52.0;35.0;-22.0;;;;;;;;;35.0;52.0;13.0;22.0;21.0;61.0;17.0;4.0;;;;;;;;;;;-27.0;-72.0;-12.0;-21.0;-22.0;;;22.0;4.0;
1698;745;2000 januari;12.0;44.0;45.0;-33.0;11.0;87.0;2.0;10.0;3.0;51.0;46.0;-43.0;23.0;31.0;46.0;-23.0;17.0;74.0;8.0;9.0;;;;;;;;;15.0;72.0;13.0;2.0;23.0;67.0;10.0;13.0;;;;;;;;;;;-33.0;-43.0;10.0;-23.0;9.0;;;2.0;13.0;
1699;745;2000 april;7.0;43.0;50.0;-43.0;9.0;60.0;31.0;-22.0;10.0;85.0;5.0;5.0;8.0;11.0;81.0;-73.0;13.0;56.0;31.0;-18.0;;;;;;;;;3.0;86.0;11.0;-9.0;17.0;71.0;12.0;5.0;;;;;;;;;;;-43.0;5.0;-22.0;-73.0;-18.0;;;-9.0;5.0;
1700;745;2000 juli;7.0;85.0;8.0;-1.0;73.0;22.0;4.0;69.0;8.0;88.0;4.0;5.0;9.0;90.0;1.0;8.0;76.0;19.0;5.0;71.0;;;;;;;;;11.0;82.0;7.0;4.0;15.0;72.0;12.0;3.0;;;;;;;;;;;-1.0;5.0;69.0;8.0;71.0;;;4.0;3.0;
1701;745;2000 oktober;67.0;21.0;12.0;55.0;30.0;61.0;9.0;21.0;15.0;73.0;12.0;3.0;68.0;3.0;29.0;39.0;32.0;46.0;22.0;9.0;;;;;;;;;20.0;44.0;36.0;-16.0;30.0;61.0;8.0;22.0;;;;;;;;;;;55.0;3.0;21.0;39.0;9.0;;;-16.0;22.0;
1702;745;2001 januari;17.0;11.0;72.0;-55.0;15.0;16.0;68.0;-53.0;9.0;58.0;32.0;-23.0;21.0;5.0;74.0;-53.0;17.0;9.0;74.0;-56.0;;;;;;;;;13.0;85.0;2.0;10.0;25.0;66.0;8.0;17.0;;;;;;;;;;;-55.0;-23.0;-53.0;-53.0;-56.0;;;10.0;17.0;
1703;745;2001 april;14.0;67.0;18.0;-4.0;19.0;72.0;9.0;9.0;4.0;83.0;13.0;-9.0;17.0;63.0;20.0;-2.0;24.0;61.0;14.0;10.0;35.0;63.0;2.0;34.0;11.0;87.0;1.0;10.0;12.0;74.0;14.0;-1.0;13.0;70.0;16.0;-3.0;5.0;;;;;;;;;;-4.0;-9.0;9.0;-2.0;10.0;34.0;10.0;-1.0;-3.0;
1704;745;2001 juli;18.0;39.0;43.0;-24.0;25.0;42.0;32.0;-7.0;3.0;69.0;27.0;-24.0;21.0;45.0;34.0;-13.0;30.0;36.0;34.0;-4.0;31.0;64.0;4.0;27.0;30.0;67.0;3.0;28.0;16.0;40.0;44.0;-27.0;16.0;54.0;30.0;-14.0;4.0;;;;;;;;;;-24.0;-24.0;-7.0;-13.0;-4.0;27.0;28.0;-27.0;-14.0;
1705;745;2001 oktober;25.0;40.0;34.0;-9.0;20.0;55.0;25.0;-5.0;5.0;75.0;21.0;-16.0;28.0;37.0;35.0;-7.0;25.0;49.0;27.0;-2.0;29.0;63.0;8.0;21.0;27.0;68.0;5.0;22.0;30.0;41.0;28.0;2.0;15.0;57.0;28.0;-12.0;7.0;;;;;;;;;;-9.0;-16.0;-5.0;-7.0;-2.0;21.0;22.0;2.0;-12.0;
1706;745;2002 januari;13.0;33.0;55.0;-42.0;23.0;43.0;34.0;-11.0;6.0;75.0;20.0;-14.0;13.0;38.0;48.0;-35.0;24.0;42.0;34.0;-10.0;20.0;73.0;7.0;13.0;57.0;34.0;8.0;49.0;10.0;65.0;25.0;-14.0;14.0;60.0;26.0;-12.0;4.0;;;;;;;;;;-42.0;-14.0;-11.0;-35.0;-10.0;13.0;49.0;-14.0;-12.0;
1707;745;2002 april;23.0;32.0;45.0;-22.0;41.0;38.0;21.0;20.0;3.0;66.0;31.0;-28.0;11.0;26.0;63.0;-52.0;42.0;36.0;22.0;20.0;62.0;32.0;6.0;56.0;18.0;79.0;4.0;14.0;21.0;29.0;51.0;-30.0;14.0;68.0;17.0;-3.0;2.0;;;;;;;;;;-22.0;-28.0;20.0;-52.0;20.0;56.0;14.0;-30.0;-3.0;
