ID;Geslacht;Leeftijd;Studierichting;Opleidingsvorm;Perioden;Ingeschrevenen_1;TotaalEerstejaars_2;DiplomaVwo_3;DiplomaHboBachelor_4;PropedeuseHbo_5;OverigeOpleiding_6;DoctoraalOfMaster_7;Bachelor_8;Gepromoveerden_9
1313;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2007/'08;42.0;;;;;;;;
1314;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2008/'09;42.0;;;;;;;;
1315;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2009/'10;30.0;;;;;;;;
1316;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2010/'11;30.0;;;;;;;;
1317;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2011/'12;41.0;;;;;;;;
1318;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2012/'13;29.0;;;;;;;;
1319;Totaal mannen en vrouwen;25 jaar;Theologie;Totaal opleidingsvorm;2013/'14;26.0;;;;;;;;
1320;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1990/'91;71.0;;;;;;;;
1321;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1991/'92;67.0;;;;;;;;
1322;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1992/'93;62.0;;;;;;;;
1323;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1993/'94;46.0;;;;;;;;
1324;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1994/'95;60.0;;;;;;;;
1325;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1995/'96;38.0;;;;;;;;
1326;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1996/'97;35.0;;;;;;;;
1327;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1997/'98;29.0;;;;;;;;
1328;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1998/'99;29.0;;;;;;;;
1329;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;1999/'00;20.0;;;;;;;;
1330;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2000/'01;39.0;;;;;;;;
1331;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2001/'02;24.0;;;;;;;;
1332;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2002/'03;35.0;;;;;;;;
1333;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2003/'04;31.0;;;;;;;;
1334;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2004/'05;35.0;;;;;;;;
1335;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2005/'06;26.0;;;;;;;;
1336;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2006/'07;18.0;;;;;;;;
1337;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2007/'08;37.0;;;;;;;;
1338;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2008/'09;39.0;;;;;;;;
1339;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2009/'10;27.0;;;;;;;;
1340;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2010/'11;30.0;;;;;;;;
1341;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2011/'12;39.0;;;;;;;;
1342;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2012/'13;27.0;;;;;;;;
1343;Totaal mannen en vrouwen;25 jaar;Theologie;Voltijdonderwijs;2013/'14;25.0;;;;;;;;
1344;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1990/'91;0.0;;;;;;;;
1345;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1991/'92;1.0;;;;;;;;
1346;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1992/'93;8.0;;;;;;;;
1347;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1993/'94;5.0;;;;;;;;
1348;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1994/'95;2.0;;;;;;;;
1349;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1995/'96;2.0;;;;;;;;
1350;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1996/'97;5.0;;;;;;;;
1351;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1997/'98;3.0;;;;;;;;
1352;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1998/'99;2.0;;;;;;;;
1353;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;1999/'00;1.0;;;;;;;;
1354;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2000/'01;1.0;;;;;;;;
1355;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2001/'02;1.0;;;;;;;;
1356;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2002/'03;3.0;;;;;;;;
1357;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2003/'04;4.0;;;;;;;;
1358;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2004/'05;6.0;;;;;;;;
1359;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2005/'06;5.0;;;;;;;;
1360;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2006/'07;1.0;;;;;;;;
1361;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2007/'08;5.0;;;;;;;;
1362;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2008/'09;3.0;;;;;;;;
1363;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2009/'10;3.0;;;;;;;;
1364;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2010/'11;0.0;;;;;;;;
1365;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2011/'12;2.0;;;;;;;;
1366;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2012/'13;2.0;;;;;;;;
1367;Totaal mannen en vrouwen;25 jaar;Theologie;Deeltijdonderwijs;2013/'14;1.0;;;;;;;;
1368;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1990/'91;5.0;;;;;;;;
1369;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1991/'92;3.0;;;;;;;;
1370;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1992/'93;1.0;;;;;;;;
1371;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1993/'94;7.0;;;;;;;;
1372;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1994/'95;10.0;;;;;;;;
1373;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1995/'96;8.0;;;;;;;;
1374;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1996/'97;12.0;;;;;;;;
1375;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1997/'98;14.0;;;;;;;;
1376;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1998/'99;15.0;;;;;;;;
1377;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;1999/'00;18.0;;;;;;;;
1378;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2000/'01;19.0;;;;;;;;
1379;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2001/'02;11.0;;;;;;;;
1380;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2002/'03;18.0;;;;;;;;
1381;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2003/'04;20.0;;;;;;;;
1382;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2004/'05;29.0;;;;;;;;
1383;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2005/'06;9.0;;;;;;;;
1384;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2006/'07;23.0;;;;;;;;
1385;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2007/'08;24.0;;;;;;;;
1386;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2008/'09;21.0;;;;;;;;
1387;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2009/'10;25.0;;;;;;;;
1388;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2010/'11;19.0;;;;;;;;
1389;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2011/'12;28.0;;;;;;;;
1390;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2012/'13;29.0;;;;;;;;
1391;Totaal mannen en vrouwen;25 jaar;Humanistiek;Totaal opleidingsvorm;2013/'14;30.0;;;;;;;;
1392;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1990/'91;5.0;;;;;;;;
1393;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1991/'92;3.0;;;;;;;;
1394;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1992/'93;1.0;;;;;;;;
1395;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1993/'94;7.0;;;;;;;;
1396;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1994/'95;10.0;;;;;;;;
1397;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1995/'96;8.0;;;;;;;;
1398;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1996/'97;12.0;;;;;;;;
1399;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1997/'98;14.0;;;;;;;;
1400;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1998/'99;15.0;;;;;;;;
1401;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;1999/'00;18.0;;;;;;;;
1402;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2000/'01;19.0;;;;;;;;
1403;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2001/'02;11.0;;;;;;;;
1404;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2002/'03;18.0;;;;;;;;
1405;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2003/'04;20.0;;;;;;;;
1406;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2004/'05;29.0;;;;;;;;
1407;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2005/'06;9.0;;;;;;;;
1408;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2006/'07;23.0;;;;;;;;
1409;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2007/'08;24.0;;;;;;;;
1410;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2008/'09;21.0;;;;;;;;
1411;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2009/'10;25.0;;;;;;;;
1412;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2010/'11;19.0;;;;;;;;
1413;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2011/'12;28.0;;;;;;;;
1414;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2012/'13;29.0;;;;;;;;
1415;Totaal mannen en vrouwen;25 jaar;Humanistiek;Voltijdonderwijs;2013/'14;30.0;;;;;;;;
1416;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1990/'91;;;;;;;;;
1417;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1991/'92;;;;;;;;;
1418;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1992/'93;;;;;;;;;
1419;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1993/'94;;;;;;;;;
1420;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1994/'95;;;;;;;;;
1421;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1995/'96;;;;;;;;;
1422;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1996/'97;;;;;;;;;
1423;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1997/'98;;;;;;;;;
1424;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1998/'99;;;;;;;;;
1425;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;1999/'00;;;;;;;;;
1426;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2000/'01;;;;;;;;;
1427;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2001/'02;;;;;;;;;
1428;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2002/'03;;;;;;;;;
1429;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2003/'04;;;;;;;;;
1430;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2004/'05;;;;;;;;;
1431;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2005/'06;;;;;;;;;
1432;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2006/'07;;;;;;;;;
1433;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2007/'08;;;;;;;;;
1434;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2008/'09;;;;;;;;;
1435;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2009/'10;;;;;;;;;
1436;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2010/'11;;;;;;;;;
1437;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2011/'12;;;;;;;;;
1438;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2012/'13;;;;;;;;;
1439;Totaal mannen en vrouwen;25 jaar;Humanistiek;Deeltijdonderwijs;2013/'14;;;;;;;;;
1440;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1990/'91;87.0;;;;;;;;
1441;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1991/'92;66.0;;;;;;;;
1442;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1992/'93;58.0;;;;;;;;
1443;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1993/'94;56.0;;;;;;;;
1444;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1994/'95;42.0;;;;;;;;
1445;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1995/'96;53.0;;;;;;;;
1446;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1996/'97;44.0;;;;;;;;
1447;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1997/'98;34.0;;;;;;;;
1448;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1998/'99;35.0;;;;;;;;
1449;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;1999/'00;31.0;;;;;;;;
1450;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2000/'01;17.0;;;;;;;;
1451;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2001/'02;32.0;;;;;;;;
1452;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2002/'03;20.0;;;;;;;;
1453;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2003/'04;27.0;;;;;;;;
1454;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2004/'05;27.0;;;;;;;;
1455;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2005/'06;27.0;;;;;;;;
1456;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2006/'07;18.0;;;;;;;;
1457;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2007/'08;49.0;;;;;;;;
1458;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2008/'09;36.0;;;;;;;;
1459;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2009/'10;32.0;;;;;;;;
1460;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2010/'11;21.0;;;;;;;;
1461;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2011/'12;27.0;;;;;;;;
1462;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2012/'13;28.0;;;;;;;;
1463;Totaal mannen en vrouwen;26 jaar;Theologie;Totaal opleidingsvorm;2013/'14;21.0;;;;;;;;
1464;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1990/'91;85.0;;;;;;;;
1465;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1991/'92;65.0;;;;;;;;
1466;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1992/'93;53.0;;;;;;;;
1467;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1993/'94;51.0;;;;;;;;
1468;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1994/'95;38.0;;;;;;;;
1469;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1995/'96;52.0;;;;;;;;
1470;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1996/'97;39.0;;;;;;;;
1471;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1997/'98;29.0;;;;;;;;
1472;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1998/'99;31.0;;;;;;;;
1473;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;1999/'00;30.0;;;;;;;;
1474;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2000/'01;15.0;;;;;;;;
1475;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2001/'02;31.0;;;;;;;;
1476;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2002/'03;19.0;;;;;;;;
1477;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2003/'04;25.0;;;;;;;;
1478;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2004/'05;24.0;;;;;;;;
1479;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2005/'06;23.0;;;;;;;;
1480;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2006/'07;18.0;;;;;;;;
1481;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2007/'08;43.0;;;;;;;;
1482;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2008/'09;32.0;;;;;;;;
1483;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2009/'10;31.0;;;;;;;;
1484;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2010/'11;19.0;;;;;;;;
1485;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2011/'12;27.0;;;;;;;;
1486;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2012/'13;27.0;;;;;;;;
1487;Totaal mannen en vrouwen;26 jaar;Theologie;Voltijdonderwijs;2013/'14;19.0;;;;;;;;
1488;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1990/'91;2.0;;;;;;;;
1489;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1991/'92;1.0;;;;;;;;
1490;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1992/'93;5.0;;;;;;;;
1491;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1993/'94;5.0;;;;;;;;
1492;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1994/'95;4.0;;;;;;;;
1493;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1995/'96;1.0;;;;;;;;
1494;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1996/'97;5.0;;;;;;;;
1495;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1997/'98;5.0;;;;;;;;
1496;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1998/'99;4.0;;;;;;;;
1497;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;1999/'00;1.0;;;;;;;;
1498;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2000/'01;2.0;;;;;;;;
1499;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2001/'02;1.0;;;;;;;;
1500;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2002/'03;1.0;;;;;;;;
1501;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2003/'04;2.0;;;;;;;;
1502;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2004/'05;3.0;;;;;;;;
1503;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2005/'06;4.0;;;;;;;;
1504;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2006/'07;0.0;;;;;;;;
1505;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2007/'08;6.0;;;;;;;;
1506;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2008/'09;4.0;;;;;;;;
1507;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2009/'10;1.0;;;;;;;;
1508;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2010/'11;2.0;;;;;;;;
1509;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2011/'12;0.0;;;;;;;;
1510;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2012/'13;1.0;;;;;;;;
1511;Totaal mannen en vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2013/'14;2.0;;;;;;;;
1512;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1990/'91;0.0;;;;;;;;
1513;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1991/'92;7.0;;;;;;;;
1514;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1992/'93;3.0;;;;;;;;
1515;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1993/'94;2.0;;;;;;;;
1516;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1994/'95;6.0;;;;;;;;
1517;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1995/'96;8.0;;;;;;;;
1518;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1996/'97;8.0;;;;;;;;
1519;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1997/'98;10.0;;;;;;;;
1520;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1998/'99;15.0;;;;;;;;
1521;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1999/'00;14.0;;;;;;;;
1522;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2000/'01;13.0;;;;;;;;
1523;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2001/'02;18.0;;;;;;;;
1524;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2002/'03;9.0;;;;;;;;
1525;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2003/'04;19.0;;;;;;;;
1526;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2004/'05;18.0;;;;;;;;
1527;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2005/'06;8.0;;;;;;;;
1528;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2006/'07;25.0;;;;;;;;
1529;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2007/'08;15.0;;;;;;;;
1530;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2008/'09;19.0;;;;;;;;
1531;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2009/'10;22.0;;;;;;;;
1532;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2010/'11;22.0;;;;;;;;
1533;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2011/'12;18.0;;;;;;;;
1534;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2012/'13;23.0;;;;;;;;
1535;Totaal mannen en vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2013/'14;34.0;;;;;;;;
1536;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1990/'91;0.0;;;;;;;;
1537;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1991/'92;7.0;;;;;;;;
1538;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1992/'93;3.0;;;;;;;;
1539;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1993/'94;2.0;;;;;;;;
1540;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1994/'95;6.0;;;;;;;;
1541;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1995/'96;8.0;;;;;;;;
1542;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1996/'97;8.0;;;;;;;;
1543;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1997/'98;10.0;;;;;;;;
1544;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1998/'99;15.0;;;;;;;;
1545;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1999/'00;14.0;;;;;;;;
1546;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2000/'01;13.0;;;;;;;;
1547;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2001/'02;18.0;;;;;;;;
1548;Totaal mannen en vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2002/'03;9.0;;;;;;;;
