ID;Geslacht;Leeftijd;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;TotaalWerkzamePersonen_2;WerkzamePersonen12UurPerWeek_3;WerkzamePersonen12uurPerWeek_4;Beroepsbevolking_5;WerkzameBeroepsbevolking_6;WerklozeBeroepsbevolking_7;NietBeroepsbevolking_8;BrutoArbeidsparticipatie_9;NettoArbeidsparticipatie_10;Werkloosheidspercentage_11;TotaalWerknemers_12;WerknemersVasteArbeidsrelatie_13;WerknemersFlexibeleArbeidsrelatie_14;Zelfstandigen_15;Parttime_16;Fulltime_17;TotaalGeregistreerdeWerklozen_18;KorterDanEenJaarIngeschreven_19;LangerDanEenJaarIngeschreven_20;GeregistreerdWerkloosheidspercentage_21;ElementaireBeroepen_22;LagereBeroepen_23;MiddelbareBeroepen_24;HogereBeroepen_25;WetenschappelijkeBeroepen_26;BeroepsniveauOnbekend_27
1132;Vrouwen;25 tot 45 jaar;3;2006;1080.0;853.0;77.0;776.0;825.0;776.0;49.0;255.0;76.4;71.9;5.9;714.0;664.0;50.0;62.0;544.0;232.0;28.0;19.0;9.0;3.4;34.0;148.0;518.0;63.0;8.0;4.0
1133;Vrouwen;25 tot 45 jaar;4;1996;538.0;447.0;28.0;419.0;447.0;419.0;29.0;91.0;83.2;77.9;6.4;384.0;341.0;43.0;35.0;217.0;202.0;22.0;12.0;10.0;4.8;2.0;15.0;81.0;229.0;89.0;3.0
1134;Vrouwen;25 tot 45 jaar;4;1997;566.0;476.0;32.0;444.0;472.0;444.0;28.0;94.0;83.4;78.5;5.9;409.0;371.0;38.0;35.0;229.0;215.0;20.0;11.0;9.0;4.3;4.0;18.0;86.0;233.0;100.0;4.0
1135;Vrouwen;25 tot 45 jaar;4;1998;598.0;513.0;29.0;484.0;503.0;484.0;20.0;94.0;84.2;80.9;3.9;441.0;400.0;42.0;42.0;242.0;242.0;14.0;8.0;6.0;2.7;3.0;19.0;89.0;256.0;110.0;7.0
1136;Vrouwen;25 tot 45 jaar;4;1999;621.0;537.0;25.0;512.0;529.0;512.0;17.0;92.0;85.2;82.4;3.2;469.0;432.0;37.0;43.0;258.0;254.0;10.0;6.0;4.0;1.9;3.0;16.0;91.0;278.0;113.0;11.0
1137;Vrouwen;25 tot 45 jaar;4;2000;623.0;548.0;25.0;523.0;537.0;523.0;15.0;86.0;86.2;83.9;2.7;480.0;452.0;27.0;43.0;278.0;245.0;8.0;5.0;3.0;1.4;2.0;18.0;99.0;280.0;115.0;7.0
1138;Vrouwen;25 tot 45 jaar;4;2001;620.0;541.0;22.0;519.0;535.0;519.0;17.0;84.0;86.4;83.7;3.1;476.0;450.0;26.0;43.0;278.0;241.0;4.0;3.0;;0.8;3.0;17.0;91.0;273.0;127.0;8.0
1139;Vrouwen;25 tot 45 jaar;4;2002;657.0;571.0;22.0;549.0;566.0;549.0;17.0;90.0;86.2;83.6;3.0;499.0;475.0;25.0;50.0;302.0;247.0;6.0;5.0;;1.0;3.0;16.0;101.0;299.0;120.0;9.0
1140;Vrouwen;25 tot 45 jaar;4;2003;686.0;603.0;27.0;576.0;597.0;576.0;21.0;89.0;87.0;83.9;3.5;532.0;509.0;23.0;44.0;326.0;250.0;13.0;11.0;2.0;2.1;5.0;17.0;101.0;310.0;131.0;13.0
1141;Vrouwen;25 tot 45 jaar;4;2004;749.0;652.0;33.0;619.0;649.0;619.0;30.0;100.0;86.6;82.6;4.6;568.0;537.0;31.0;51.0;356.0;263.0;14.0;10.0;4.0;2.2;4.0;24.0;116.0;355.0;120.0;
1142;Vrouwen;25 tot 45 jaar;4;2005;735.0;649.0;29.0;620.0;649.0;620.0;29.0;86.0;88.3;84.3;4.5;574.0;544.0;29.0;46.0;354.0;266.0;14.0;10.0;4.0;2.1;2.0;22.0;121.0;321.0;146.0;8.0
1143;Vrouwen;25 tot 45 jaar;4;2006;747.0;662.0;25.0;637.0;662.0;637.0;25.0;84.0;88.7;85.3;3.8;578.0;544.0;35.0;59.0;357.0;280.0;11.0;9.0;2.0;1.7;4.0;24.0;119.0;338.0;142.0;10.0
1144;Vrouwen;25 tot 45 jaar;5;1996;5.0;3.0;;3.0;3.0;3.0;;2.0;67.0;57.6;;3.0;3.0;;;;2.0;;;;;;;;;;
1145;Vrouwen;25 tot 45 jaar;5;1997;5.0;3.0;;3.0;3.0;3.0;;2.0;61.0;57.9;;3.0;3.0;;;2.0;;;;;;;2.0;;;;
1146;Vrouwen;25 tot 45 jaar;5;1998;7.0;4.0;;4.0;4.0;4.0;;3.0;60.4;53.5;;4.0;3.0;;;;2.0;;;;;;2.0;;;;
1147;Vrouwen;25 tot 45 jaar;5;1999;8.0;6.0;;5.0;6.0;5.0;;2.0;74.7;69.8;;5.0;4.0;;;3.0;3.0;;;;;2.0;2.0;;;;
1148;Vrouwen;25 tot 45 jaar;5;2000;9.0;6.0;;6.0;6.0;6.0;;3.0;68.9;60.6;;5.0;5.0;;;3.0;3.0;;;;;;2.0;;;;
1149;Vrouwen;25 tot 45 jaar;5;2001;9.0;7.0;;7.0;7.0;7.0;;2.0;81.0;79.8;;7.0;6.0;;;4.0;4.0;14.0;10.0;4.0;184.5;;3.0;2.0;;;
1150;Vrouwen;25 tot 45 jaar;5;2002;7.0;5.0;;5.0;5.0;5.0;;2.0;76.0;71.5;;5.0;4.0;;;2.0;3.0;19.0;12.0;7.0;361.6;;3.0;;;;
1151;Vrouwen;25 tot 45 jaar;5;2003;7.0;5.0;;4.0;5.0;4.0;;2.0;66.6;64.1;;4.0;4.0;;;2.0;2.0;;;;;;2.0;2.0;;;
1152;Vrouwen;25 tot 45 jaar;5;2004;19.0;10.0;;9.0;10.0;9.0;;9.0;51.7;44.3;;8.0;7.0;;;6.0;2.0;;;;;3.0;3.0;;;;
1153;Vrouwen;25 tot 45 jaar;5;2005;15.0;5.0;;5.0;6.0;5.0;;9.0;41.0;32.1;;5.0;4.0;;;3.0;2.0;2.0;;;25.9;;2.0;;;;
1154;Vrouwen;25 tot 45 jaar;5;2006;13.0;6.0;;5.0;6.0;5.0;;7.0;48.1;36.5;;5.0;3.0;2.0;;2.0;2.0;;;;;2.0;2.0;;;;
1155;Vrouwen;25 tot 45 jaar;6;1996;2013.0;1390.0;189.0;1201.0;1321.0;1201.0;120.0;692.0;65.6;59.7;9.1;1100.0;980.0;120.0;100.0;702.0;499.0;86.0;46.0;40.0;6.5;72.0;254.0;533.0;256.0;78.0;6.0
1156;Vrouwen;25 tot 45 jaar;6;1997;2009.0;1440.0;195.0;1245.0;1353.0;1245.0;108.0;655.0;67.4;62.0;8.0;1145.0;1025.0;120.0;100.0;732.0;513.0;73.0;38.0;35.0;5.4;72.0;251.0;549.0;269.0;95.0;9.0
1157;Vrouwen;25 tot 45 jaar;6;1998;2003.0;1489.0;178.0;1311.0;1396.0;1311.0;85.0;607.0;69.7;65.4;6.1;1204.0;1067.0;137.0;107.0;796.0;515.0;55.0;28.0;27.0;3.9;78.0;260.0;565.0;296.0;101.0;11.0
1158;Vrouwen;25 tot 45 jaar;6;1999;1988.0;1517.0;173.0;1343.0;1413.0;1343.0;70.0;575.0;71.1;67.6;4.9;1236.0;1122.0;114.0;107.0;814.0;530.0;39.0;19.0;20.0;2.8;72.0;263.0;576.0;310.0;104.0;19.0
1159;Vrouwen;25 tot 45 jaar;6;2000;1971.0;1535.0;170.0;1365.0;1424.0;1365.0;59.0;546.0;72.3;69.3;4.2;1256.0;1168.0;88.0;109.0;858.0;507.0;35.0;22.0;13.0;2.4;75.0;275.0;580.0;311.0;112.0;12.0
1160;Vrouwen;25 tot 45 jaar;6;2001;1942.0;1536.0;169.0;1367.0;1419.0;1367.0;52.0;523.0;73.1;70.4;3.7;1264.0;1186.0;78.0;103.0;870.0;497.0;27.0;19.0;8.0;1.9;67.0;262.0;586.0;316.0;123.0;13.0
1161;Vrouwen;25 tot 45 jaar;6;2002;1923.0;1521.0;151.0;1370.0;1424.0;1370.0;54.0;499.0;74.1;71.3;3.8;1263.0;1195.0;68.0;107.0;906.0;464.0;29.0;20.0;9.0;2.1;66.0;250.0;588.0;338.0;114.0;13.0
1162;Vrouwen;25 tot 45 jaar;6;2003;1876.0;1497.0;144.0;1353.0;1421.0;1353.0;68.0;454.0;75.8;72.2;4.8;1249.0;1190.0;59.0;105.0;900.0;453.0;42.0;31.0;11.0;3.0;63.0;232.0;585.0;339.0;117.0;17.0
1163;Vrouwen;25 tot 45 jaar;6;2004;1849.0;1482.0;149.0;1332.0;1413.0;1332.0;80.0;436.0;76.4;72.1;5.7;1227.0;1158.0;69.0;106.0;892.0;440.0;52.0;35.0;17.0;3.6;59.0;242.0;559.0;362.0;105.0;5.0
1164;Vrouwen;25 tot 45 jaar;6;2005;1812.0;1465.0;141.0;1324.0;1408.0;1324.0;84.0;404.0;77.7;73.0;6.0;1224.0;1150.0;73.0;100.0;891.0;433.0;53.0;35.0;18.0;3.7;61.0;235.0;553.0;332.0;131.0;10.0
1165;Vrouwen;25 tot 45 jaar;6;2006;1778.0;1470.0;121.0;1349.0;1415.0;1349.0;66.0;363.0;79.6;75.9;4.7;1236.0;1156.0;80.0;113.0;901.0;448.0;41.0;28.0;13.0;2.9;60.0;241.0;572.0;339.0;125.0;12.0
1166;Vrouwen;25 tot 45 jaar;7;1996;439.0;236.0;25.0;211.0;248.0;211.0;37.0;191.0;56.5;48.1;14.8;192.0;162.0;30.0;19.0;109.0;102.0;33.0;15.0;19.0;13.5;25.0;50.0;80.0;37.0;17.0;
1167;Vrouwen;25 tot 45 jaar;7;1997;450.0;252.0;24.0;229.0;267.0;229.0;38.0;183.0;59.3;50.9;14.3;212.0;180.0;31.0;17.0;117.0;111.0;31.0;15.0;17.0;11.8;29.0;55.0;87.0;38.0;17.0;3.0
1168;Vrouwen;25 tot 45 jaar;7;1998;462.0;264.0;27.0;238.0;267.0;238.0;30.0;195.0;57.8;51.4;11.1;222.0;191.0;31.0;15.0;121.0;117.0;24.0;11.0;13.0;8.9;29.0;59.0;85.0;43.0;20.0;2.0
1169;Vrouwen;25 tot 45 jaar;7;1999;475.0;272.0;25.0;247.0;273.0;247.0;26.0;202.0;57.4;52.0;9.5;228.0;192.0;36.0;19.0;129.0;118.0;20.0;8.0;12.0;7.3;35.0;59.0;86.0;44.0;21.0;2.0
1170;Vrouwen;25 tot 45 jaar;7;2000;483.0;291.0;28.0;263.0;289.0;263.0;26.0;194.0;59.8;54.4;9.0;244.0;213.0;30.0;19.0;142.0;121.0;17.0;9.0;8.0;5.8;33.0;59.0;90.0;54.0;22.0;4.0
1171;Vrouwen;25 tot 45 jaar;7;2001;501.0;306.0;27.0;279.0;301.0;279.0;22.0;199.0;60.2;55.8;7.3;260.0;229.0;31.0;19.0;153.0;127.0;13.0;7.0;5.0;4.3;33.0;60.0;109.0;49.0;22.0;5.0
1172;Vrouwen;25 tot 45 jaar;7;2002;506.0;296.0;26.0;270.0;297.0;270.0;26.0;209.0;58.7;53.4;8.9;252.0;221.0;31.0;19.0;151.0;119.0;17.0;11.0;6.0;5.7;39.0;53.0;104.0;52.0;19.0;5.0
1173;Vrouwen;25 tot 45 jaar;7;2003;532.0;319.0;30.0;289.0;325.0;289.0;36.0;207.0;61.2;54.3;11.2;272.0;249.0;23.0;16.0;161.0;128.0;23.0;14.0;9.0;7.1;41.0;57.0;99.0;62.0;26.0;4.0
1174;Vrouwen;25 tot 45 jaar;7;2004;534.0;313.0;26.0;288.0;327.0;288.0;40.0;206.0;61.3;53.9;12.2;267.0;242.0;25.0;20.0;161.0;127.0;27.0;16.0;12.0;8.4;35.0;65.0;99.0;66.0;21.0;
1175;Vrouwen;25 tot 45 jaar;7;2005;543.0;332.0;27.0;305.0;347.0;305.0;42.0;197.0;63.8;56.2;12.0;285.0;255.0;31.0;20.0;175.0;130.0;30.0;20.0;10.0;8.6;40.0;68.0;114.0;55.0;26.0;3.0
1176;Vrouwen;25 tot 45 jaar;7;2006;550.0;333.0;28.0;305.0;348.0;305.0;42.0;202.0;63.2;55.5;12.1;282.0;249.0;33.0;24.0;171.0;134.0;25.0;18.0;7.0;7.2;32.0;66.0;110.0;67.0;26.0;4.0
1177;Vrouwen;25 tot 45 jaar;8;1996;235.0;153.0;16.0;137.0;156.0;137.0;19.0;79.0;66.3;58.2;12.1;123.0;107.0;16.0;14.0;71.0;66.0;13.0;7.0;7.0;8.5;11.0;28.0;54.0;30.0;14.0;
1178;Vrouwen;25 tot 45 jaar;8;1997;232.0;157.0;15.0;142.0;161.0;142.0;19.0;72.0;69.1;61.0;11.8;129.0;112.0;17.0;12.0;77.0;64.0;12.0;6.0;6.0;7.6;12.0;32.0;59.0;26.0;12.0;
1179;Vrouwen;25 tot 45 jaar;8;1998;230.0;161.0;17.0;144.0;157.0;144.0;13.0;73.0;68.1;62.5;8.2;131.0;116.0;15.0;13.0;74.0;70.0;8.0;4.0;4.0;5.3;10.0;33.0;52.0;32.0;16.0;
1180;Vrouwen;25 tot 45 jaar;8;1999;222.0;158.0;12.0;146.0;156.0;146.0;10.0;66.0;70.2;65.5;6.7;132.0;116.0;16.0;13.0;78.0;68.0;7.0;3.0;4.0;4.5;14.0;30.0;53.0;31.0;16.0;2.0
1181;Vrouwen;25 tot 45 jaar;8;2000;239.0;171.0;16.0;155.0;167.0;155.0;12.0;72.0;69.8;64.7;7.2;141.0;128.0;13.0;14.0;86.0;68.0;6.0;3.0;3.0;3.5;12.0;30.0;56.0;38.0;16.0;2.0
1182;Vrouwen;25 tot 45 jaar;8;2001;236.0;176.0;16.0;160.0;170.0;160.0;10.0;66.0;72.1;67.9;5.8;148.0;133.0;14.0;13.0;92.0;69.0;4.0;3.0;2.0;2.5;12.0;31.0;66.0;34.0;15.0;2.0
1183;Vrouwen;25 tot 45 jaar;8;2002;228.0;158.0;13.0;144.0;156.0;144.0;11.0;72.0;68.3;63.3;7.3;132.0;121.0;11.0;12.0;87.0;58.0;5.0;3.0;2.0;3.0;12.0;26.0;56.0;35.0;12.0;2.0
1184;Vrouwen;25 tot 45 jaar;8;2003;240.0;173.0;16.0;157.0;170.0;157.0;14.0;70.0;70.9;65.2;8.0;146.0;135.0;11.0;10.0;90.0;67.0;7.0;5.0;2.0;4.3;14.0;28.0;53.0;41.0;18.0;2.0
1185;Vrouwen;25 tot 45 jaar;8;2004;239.0;169.0;13.0;156.0;172.0;156.0;16.0;67.0;71.9;65.1;9.4;142.0;132.0;10.0;14.0;97.0;59.0;9.0;6.0;3.0;5.0;10.0;33.0;55.0;43.0;15.0;
1186;Vrouwen;25 tot 45 jaar;8;2005;237.0;177.0;13.0;163.0;179.0;163.0;16.0;57.0;75.8;68.9;9.1;151.0;138.0;13.0;12.0;94.0;69.0;9.0;6.0;2.0;4.7;11.0;33.0;64.0;35.0;18.0;
1187;Vrouwen;25 tot 45 jaar;8;2006;239.0;182.0;14.0;169.0;183.0;169.0;14.0;56.0;76.5;70.5;7.8;154.0;139.0;15.0;15.0;96.0;73.0;7.0;5.0;2.0;3.6;12.0;34.0;60.0;43.0;18.0;2.0
1188;Vrouwen;25 tot 45 jaar;9;1996;204.0;83.0;9.0;74.0;92.0;74.0;18.0;112.0;45.2;36.5;19.4;69.0;55.0;14.0;5.0;39.0;36.0;20.0;8.0;12.0;21.7;15.0;22.0;27.0;7.0;3.0;
1189;Vrouwen;25 tot 45 jaar;9;1997;217.0;96.0;9.0;87.0;106.0;87.0;19.0;111.0;48.8;40.0;18.0;83.0;69.0;14.0;4.0;40.0;47.0;19.0;9.0;10.0;18.2;18.0;23.0;28.0;12.0;4.0;
1190;Vrouwen;25 tot 45 jaar;9;1998;232.0;103.0;9.0;94.0;110.0;94.0;17.0;121.0;47.6;40.5;15.0;91.0;75.0;16.0;2.0;47.0;47.0;16.0;7.0;9.0;14.1;19.0;26.0;33.0;12.0;4.0;
1191;Vrouwen;25 tot 45 jaar;9;1999;253.0;114.0;12.0;101.0;117.0;101.0;16.0;136.0;46.2;40.1;13.3;96.0;76.0;20.0;6.0;51.0;50.0;13.0;5.0;8.0;11.0;21.0;29.0;33.0;14.0;5.0;
1192;Vrouwen;25 tot 45 jaar;9;2000;244.0;120.0;12.0;108.0;122.0;108.0;14.0;122.0;50.1;44.4;11.4;103.0;86.0;17.0;5.0;56.0;52.0;11.0;6.0;5.0;9.1;21.0;30.0;34.0;16.0;5.0;2.0
1193;Vrouwen;25 tot 45 jaar;9;2001;265.0;131.0;11.0;119.0;131.0;119.0;12.0;134.0;49.5;45.0;9.2;112.0;96.0;17.0;7.0;61.0;58.0;9.0;5.0;4.0;6.5;22.0;30.0;44.0;14.0;7.0;2.0
1194;Vrouwen;25 tot 45 jaar;9;2002;278.0;138.0;12.0;126.0;141.0;126.0;15.0;137.0;50.7;45.3;10.6;120.0;100.0;20.0;6.0;64.0;62.0;12.0;7.0;5.0;8.7;27.0;27.0;48.0;16.0;6.0;2.0
1195;Vrouwen;25 tot 45 jaar;9;2003;292.0;146.0;13.0;132.0;155.0;132.0;23.0;137.0;53.2;45.3;14.7;126.0;114.0;12.0;6.0;71.0;61.0;16.0;9.0;7.0;10.1;26.0;29.0;45.0;21.0;8.0;2.0
1196;Vrouwen;25 tot 45 jaar;9;2004;294.0;144.0;13.0;132.0;155.0;132.0;24.0;139.0;52.8;44.8;15.2;125.0;110.0;15.0;7.0;64.0;67.0;19.0;10.0;9.0;12.1;25.0;33.0;44.0;23.0;7.0;
1197;Vrouwen;25 tot 45 jaar;9;2005;307.0;155.0;13.0;142.0;167.0;142.0;25.0;139.0;54.6;46.3;15.1;135.0;117.0;18.0;8.0;81.0;61.0;21.0;14.0;8.0;12.8;29.0;35.0;50.0;19.0;7.0;2.0
1198;Vrouwen;25 tot 45 jaar;9;2006;311.0;151.0;14.0;137.0;165.0;137.0;28.0;146.0;53.0;44.0;16.9;128.0;110.0;18.0;9.0;75.0;62.0;19.0;13.0;6.0;11.3;20.0;33.0;50.0;24.0;8.0;2.0
1199;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;1996;2.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
1200;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;
1201;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;
1205;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
1208;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;Vrouwen;25 tot 45 jaar;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;Vrouwen;45 tot 65 jaar;1;1996;1779.0;680.0;140.0;540.0;599.0;540.0;59.0;1180.0;33.7;30.4;9.8;446.0;395.0;51.0;94.0;379.0;161.0;46.0;16.0;30.0;7.7;50.0;152.0;188.0;109.0;38.0;3.0
1211;Vrouwen;45 tot 65 jaar;1;1997;1806.0;737.0;143.0;594.0;650.0;594.0;56.0;1157.0;36.0;32.9;8.6;485.0;424.0;61.0;109.0;411.0;182.0;44.0;14.0;30.0;6.7;59.0;164.0;211.0;118.0;37.0;4.0
1212;Vrouwen;45 tot 65 jaar;1;1998;1842.0;774.0;138.0;636.0;686.0;636.0;50.0;1156.0;37.2;34.5;7.2;537.0;477.0;60.0;99.0;440.0;195.0;35.0;10.0;25.0;5.1;54.0;167.0;227.0;141.0;39.0;6.0
1213;Vrouwen;45 tot 65 jaar;1;1999;1881.0;832.0;147.0;685.0;726.0;685.0;41.0;1154.0;38.6;36.4;5.7;584.0;527.0;57.0;102.0;479.0;207.0;27.0;10.0;17.0;3.7;55.0;188.0;245.0;147.0;45.0;5.0
1214;Vrouwen;45 tot 65 jaar;1;2000;1919.0;896.0;150.0;746.0;784.0;746.0;38.0;1135.0;40.9;38.9;4.9;623.0;570.0;54.0;123.0;537.0;209.0;26.0;10.0;16.0;3.3;69.0;187.0;272.0;166.0;47.0;4.0
1215;Vrouwen;45 tot 65 jaar;1;2001;1959.0;939.0;149.0;790.0;825.0;790.0;35.0;1135.0;42.1;40.3;4.2;676.0;619.0;57.0;114.0;564.0;226.0;20.0;10.0;10.0;2.4;78.0;202.0;282.0;171.0;52.0;5.0
1216;Vrouwen;45 tot 65 jaar;1;2002;2000.0;997.0;157.0;840.0;880.0;840.0;41.0;1119.0;44.0;42.0;4.6;734.0;684.0;50.0;106.0;616.0;224.0;24.0;13.0;11.0;2.7;74.0;206.0;309.0;184.0;61.0;7.0
1217;Vrouwen;45 tot 65 jaar;1;2003;2039.0;1042.0;154.0;888.0;932.0;888.0;44.0;1107.0;45.7;43.5;4.8;772.0;726.0;46.0;116.0;657.0;231.0;31.0;18.0;14.0;3.4;72.0;215.0;330.0;202.0;59.0;11.0
1218;Vrouwen;45 tot 65 jaar;1;2004;2077.0;1085.0;162.0;923.0;980.0;923.0;57.0;1097.0;47.2;44.4;5.8;808.0;760.0;48.0;115.0;695.0;228.0;42.0;22.0;20.0;4.3;79.0;239.0;326.0;220.0;57.0;2.0
1219;Vrouwen;45 tot 65 jaar;1;2005;2115.0;1131.0;173.0;957.0;1021.0;957.0;64.0;1094.0;48.3;45.3;6.2;839.0;792.0;47.0;119.0;719.0;238.0;49.0;24.0;25.0;4.8;82.0;237.0;345.0;211.0;75.0;7.0
1220;Vrouwen;45 tot 65 jaar;1;2006;2154.0;1188.0;161.0;1028.0;1094.0;1028.0;66.0;1061.0;50.8;47.7;6.0;901.0;846.0;55.0;126.0;772.0;256.0;51.0;22.0;29.0;4.7;85.0;239.0;383.0;233.0;78.0;9.0
1221;Vrouwen;45 tot 65 jaar;2;1996;1007.0;281.0;84.0;197.0;224.0;197.0;27.0;784.0;22.2;19.5;11.9;158.0;137.0;21.0;39.0;149.0;48.0;24.0;8.0;16.0;10.8;41.0;103.0;45.0;6.0;;
1222;Vrouwen;45 tot 65 jaar;2;1997;998.0;301.0;85.0;216.0;244.0;216.0;28.0;754.0;24.5;21.7;11.3;175.0;146.0;29.0;41.0;163.0;53.0;22.0;7.0;16.0;9.2;46.0;111.0;50.0;6.0;;2.0
1223;Vrouwen;45 tot 65 jaar;2;1998;993.0;302.0;80.0;221.0;246.0;221.0;24.0;748.0;24.7;22.3;9.9;185.0;162.0;24.0;36.0;166.0;55.0;19.0;5.0;13.0;7.6;42.0;117.0;53.0;7.0;;2.0
1224;Vrouwen;45 tot 65 jaar;2;1999;1001.0;324.0;82.0;242.0;260.0;242.0;18.0;741.0;25.9;24.2;6.8;206.0;182.0;24.0;36.0;181.0;61.0;14.0;5.0;9.0;5.5;45.0;129.0;57.0;8.0;;3.0
1225;Vrouwen;45 tot 65 jaar;2;2000;990.0;330.0;80.0;251.0;268.0;251.0;17.0;723.0;27.0;25.3;6.3;209.0;186.0;23.0;42.0;190.0;61.0;12.0;4.0;8.0;4.6;52.0;124.0;61.0;11.0;;2.0
1226;Vrouwen;45 tot 65 jaar;2;2001;1005.0;364.0;85.0;279.0;295.0;279.0;16.0;710.0;29.4;27.8;5.4;242.0;218.0;24.0;37.0;218.0;61.0;7.0;3.0;4.0;2.5;62.0;139.0;65.0;11.0;;
1227;Vrouwen;45 tot 65 jaar;2;2002;974.0;355.0;85.0;270.0;286.0;270.0;17.0;688.0;29.4;27.7;5.8;236.0;215.0;21.0;34.0;208.0;62.0;7.0;3.0;4.0;2.4;59.0;135.0;63.0;9.0;2.0;2.0
1228;Vrouwen;45 tot 65 jaar;2;2003;946.0;354.0;76.0;278.0;296.0;278.0;18.0;650.0;31.3;29.4;6.0;244.0;224.0;20.0;35.0;216.0;62.0;16.0;8.0;7.0;5.3;54.0;143.0;66.0;11.0;;3.0
1229;Vrouwen;45 tot 65 jaar;2;2004;921.0;354.0;85.0;270.0;291.0;270.0;21.0;630.0;31.6;29.3;7.4;238.0;219.0;19.0;31.0;215.0;54.0;20.0;10.0;10.0;6.9;52.0;155.0;54.0;7.0;;
1230;Vrouwen;45 tot 65 jaar;2;2005;917.0;354.0;84.0;270.0;292.0;270.0;22.0;625.0;31.9;29.4;7.7;238.0;220.0;18.0;32.0;216.0;54.0;21.0;10.0;11.0;7.0;59.0;152.0;47.0;8.0;;2.0
1231;Vrouwen;45 tot 65 jaar;2;2006;898.0;354.0;79.0;276.0;300.0;276.0;24.0;599.0;33.4;30.7;8.0;242.0;222.0;19.0;34.0;218.0;57.0;22.0;9.0;12.0;7.3;63.0;148.0;53.0;8.0;;
1232;Vrouwen;45 tot 65 jaar;3;1996;519.0;242.0;38.0;204.0;226.0;204.0;22.0;293.0;43.5;39.3;9.6;168.0;146.0;22.0;36.0;147.0;57.0;15.0;6.0;10.0;6.8;8.0;45.0;125.0;22.0;4.0;
1233;Vrouwen;45 tot 65 jaar;3;1997;549.0;273.0;41.0;232.0;251.0;232.0;19.0;298.0;45.7;42.2;7.6;188.0;165.0;23.0;44.0;162.0;69.0;15.0;5.0;10.0;5.9;12.0;46.0;142.0;26.0;5.0;
1234;Vrouwen;45 tot 65 jaar;3;1998;563.0;285.0;40.0;245.0;262.0;245.0;16.0;301.0;46.5;43.6;6.3;205.0;178.0;27.0;40.0;169.0;76.0;10.0;3.0;7.0;3.7;12.0;44.0;149.0;32.0;6.0;2.0
1235;Vrouwen;45 tot 65 jaar;3;1999;586.0;312.0;47.0;265.0;280.0;265.0;15.0;306.0;47.8;45.3;5.3;224.0;201.0;23.0;41.0;189.0;76.0;8.0;3.0;5.0;2.9;9.0;52.0;162.0;35.0;6.0;
1236;Vrouwen;45 tot 65 jaar;3;2000;609.0;348.0;50.0;298.0;311.0;298.0;14.0;298.0;51.1;48.9;4.4;251.0;230.0;20.0;47.0;215.0;83.0;7.0;4.0;4.0;2.4;15.0;56.0;184.0;35.0;7.0;
1237;Vrouwen;45 tot 65 jaar;3;2001;624.0;349.0;45.0;304.0;316.0;304.0;12.0;308.0;50.6;48.7;3.8;257.0;236.0;21.0;47.0;214.0;89.0;3.0;2.0;;1.1;15.0;56.0;182.0;40.0;8.0;2.0
1238;Vrouwen;45 tot 65 jaar;3;2002;668.0;390.0;50.0;339.0;355.0;339.0;15.0;314.0;53.1;50.8;4.4;297.0;278.0;19.0;42.0;255.0;84.0;4.0;2.0;2.0;1.1;14.0;64.0;215.0;37.0;9.0;
1239;Vrouwen;45 tot 65 jaar;3;2003;702.0;409.0;55.0;354.0;372.0;354.0;18.0;330.0;53.0;50.4;4.8;311.0;294.0;17.0;43.0;265.0;90.0;10.0;6.0;4.0;2.7;15.0;64.0;227.0;37.0;6.0;4.0
1240;Vrouwen;45 tot 65 jaar;3;2004;699.0;408.0;49.0;359.0;381.0;359.0;22.0;318.0;54.5;51.4;5.8;315.0;295.0;20.0;44.0;275.0;84.0;15.0;8.0;7.0;3.9;22.0;72.0;222.0;37.0;4.0;
1241;Vrouwen;45 tot 65 jaar;3;2005;737.0;446.0;60.0;386.0;411.0;386.0;25.0;325.0;55.8;52.4;6.2;343.0;325.0;18.0;43.0;293.0;93.0;18.0;10.0;9.0;4.4;20.0;70.0;254.0;35.0;5.0;2.0
