ID;Geslacht;Kenmerken;Perioden;TotaalWerknemers_1;WilMeerUrenWerken_2;WilGelijkAantalUrenWerken_3;WilMinderUrenWerkenStoppenMetWerk_4;WilMeerUrenWerken_5;WilGelijkAantalUrenWerken_6;WilMinderUrenWerkenStoppenMetWerk_7
727;3000;70900;2005;482.0;20.0;438.0;24.0;4.2;90.9;4.9
728;3000;70900;2006;483.0;21.0;441.0;21.0;4.3;91.3;4.4
729;3000;70900;2007;477.0;21.0;430.0;26.0;4.3;90.2;5.5
730;3000;70900;2008;484.0;21.0;439.0;24.0;4.3;90.7;5.0
731;3000;70900;2009;472.0;21.0;427.0;24.0;4.4;90.5;5.2
732;3000;70900;2010;464.0;22.0;417.0;25.0;4.8;89.9;5.3
733;3000;70900;2011;448.0;20.0;407.0;21.0;4.5;90.8;4.7
734;3000;70900;2012;446.0;23.0;405.0;19.0;5.0;90.7;4.2
735;3000;70900;2013;414.0;24.0;372.0;18.0;5.8;89.9;4.3
736;3000;71000;1992;401.0;8.0;361.0;33.0;1.9;89.9;8.2
737;3000;71000;1993;418.0;9.0;372.0;37.0;2.1;89.0;8.9
738;3000;71000;1994;429.0;11.0;376.0;42.0;2.6;87.6;9.8
739;3000;71000;1995;453.0;11.0;394.0;48.0;2.4;87.1;10.5
740;3000;71000;1996;437.0;11.0;377.0;49.0;2.5;86.2;11.3
741;3000;71000;1997;436.0;12.0;377.0;47.0;2.7;86.5;10.8
742;3000;71000;1998;429.0;9.0;372.0;48.0;2.2;86.7;11.1
743;3000;71000;1999;434.0;12.0;370.0;51.0;2.8;85.3;11.8
744;3000;71000;2000;435.0;12.0;373.0;50.0;2.8;85.7;11.5
745;3000;71000;2001 Voor revisie;434.0;13.0;392.0;30.0;2.9;90.2;7.0
746;3000;71000;2001 Na revisie;444.0;14.0;385.0;44.0;3.3;86.7;10.0
747;3000;71000;2002;440.0;11.0;398.0;31.0;2.6;90.5;6.9
748;3000;71000;2003;434.0;12.0;398.0;24.0;2.8;91.7;5.5
749;3000;71000;2004;440.0;14.0;400.0;25.0;3.3;91.1;5.6
750;3000;71000;2005;439.0;16.0;398.0;24.0;3.7;90.8;5.5
751;3000;71000;2006;446.0;16.0;407.0;23.0;3.7;91.3;5.1
752;3000;71000;2007;452.0;17.0;411.0;25.0;3.7;90.8;5.5
753;3000;71000;2008;462.0;18.0;421.0;23.0;3.8;91.1;5.1
754;3000;71000;2009;467.0;18.0;428.0;22.0;3.8;91.6;4.7
755;3000;71000;2010;461.0;19.0;420.0;22.0;4.1;91.1;4.7
756;3000;71000;2011;461.0;20.0;419.0;23.0;4.3;90.8;4.9
757;3000;71000;2012;450.0;20.0;411.0;18.0;4.5;91.4;4.1
758;3000;71000;2013;436.0;23.0;394.0;19.0;5.3;90.4;4.3
759;3000;71100;1992;271.0;4.0;230.0;37.0;1.5;84.9;13.6
760;3000;71100;1993;290.0;5.0;245.0;40.0;1.8;84.6;13.6
761;3000;71100;1994;291.0;5.0;242.0;44.0;1.7;83.3;15.0
762;3000;71100;1995;304.0;5.0;247.0;52.0;1.6;81.5;17.0
763;3000;71100;1996;335.0;6.0;278.0;51.0;1.8;83.0;15.2
764;3000;71100;1997;354.0;5.0;297.0;51.0;1.5;84.0;14.5
765;3000;71100;1998;401.0;7.0;336.0;58.0;1.7;83.8;14.5
766;3000;71100;1999;423.0;6.0;354.0;64.0;1.4;83.5;15.1
767;3000;71100;2000;413.0;6.0;347.0;60.0;1.6;83.9;14.6
768;3000;71100;2001 Voor revisie;416.0;8.0;364.0;44.0;1.9;87.6;10.6
769;3000;71100;2001 Na revisie;431.0;10.0;357.0;64.0;2.3;82.9;14.8
770;3000;71100;2002;405.0;6.0;361.0;38.0;1.6;89.2;9.3
771;3000;71100;2003;395.0;7.0;355.0;33.0;1.7;89.8;8.4
772;3000;71100;2004;388.0;9.0;352.0;27.0;2.4;90.6;6.9
773;3000;71100;2005;394.0;8.0;358.0;28.0;2.1;90.8;7.0
774;3000;71100;2006;393.0;10.0;358.0;25.0;2.7;91.0;6.3
775;3000;71100;2007;400.0;12.0;361.0;27.0;3.1;90.2;6.6
776;3000;71100;2008;412.0;11.0;376.0;25.0;2.6;91.4;6.0
777;3000;71100;2009;415.0;12.0;376.0;27.0;2.8;90.6;6.6
778;3000;71100;2010;409.0;14.0;371.0;24.0;3.4;90.8;5.8
779;3000;71100;2011;413.0;14.0;376.0;23.0;3.3;91.2;5.5
780;3000;71100;2012;418.0;14.0;381.0;23.0;3.4;91.1;5.4
781;3000;71100;2013;411.0;19.0;371.0;20.0;4.7;90.3;5.0
782;3000;71200;1992;167.0;2.0;132.0;34.0;1.1;78.7;20.2
783;3000;71200;1993;161.0;2.0;119.0;40.0;1.1;74.0;24.8
784;3000;71200;1994;163.0;;120.0;42.0;;73.8;25.6
785;3000;71200;1995;171.0;;131.0;38.0;;77.1;22.3
786;3000;71200;1996;174.0;3.0;140.0;31.0;1.5;80.5;17.9
787;3000;71200;1997;188.0;3.0;151.0;34.0;1.4;80.2;18.3
788;3000;71200;1998;206.0;;162.0;43.0;;78.6;20.8
789;3000;71200;1999;223.0;2.0;177.0;45.0;0.8;79.2;20.0
790;3000;71200;2000;238.0;4.0;181.0;54.0;1.5;75.7;22.7
791;3000;71200;2001 Voor revisie;247.0;4.0;203.0;40.0;1.7;82.3;16.0
792;3000;71200;2001 Na revisie;267.0;3.0;205.0;59.0;1.1;76.9;21.9
793;3000;71200;2002;285.0;3.0;240.0;42.0;1.2;84.2;14.6
794;3000;71200;2003;309.0;5.0;262.0;42.0;1.5;84.8;13.7
795;3000;71200;2004;321.0;4.0;273.0;44.0;1.2;85.1;13.7
796;3000;71200;2005;326.0;5.0;275.0;46.0;1.5;84.4;14.0
797;3000;71200;2006;323.0;6.0;280.0;36.0;1.9;86.8;11.3
798;3000;71200;2007;343.0;6.0;298.0;38.0;1.7;87.1;11.2
799;3000;71200;2008;346.0;7.0;306.0;33.0;2.2;88.4;9.5
800;3000;71200;2009;348.0;7.0;309.0;32.0;1.9;89.0;9.1
801;3000;71200;2010;345.0;7.0;307.0;31.0;2.0;88.9;9.1
802;3000;71200;2011;353.0;10.0;312.0;31.0;2.8;88.4;8.9
803;3000;71200;2012;351.0;10.0;309.0;31.0;2.9;88.2;8.9
804;3000;71200;2013;348.0;12.0;305.0;31.0;3.4;87.9;8.8
805;3000;71300;1992;32.0;;25.0;7.0;;77.3;21.7
806;3000;71300;1993;28.0;;19.0;8.0;;69.1;29.2
807;3000;71300;1994;31.0;;20.0;10.0;;64.1;33.2
808;3000;71300;1995;28.0;;19.0;9.0;;67.0;31.8
809;3000;71300;1996;27.0;;20.0;7.0;;73.3;26.5
810;3000;71300;1997;29.0;;21.0;8.0;;73.5;26.5
811;3000;71300;1998;36.0;;26.0;10.0;;70.3;28.7
812;3000;71300;1999;44.0;;31.0;13.0;;69.5;30.1
813;3000;71300;2000;50.0;;36.0;14.0;;70.6;28.4
814;3000;71300;2001 Voor revisie;43.0;;31.0;11.0;;73.3;25.6
815;3000;71300;2001 Na revisie;52.0;;35.0;16.0;;68.0;30.2
816;3000;71300;2002;53.0;;39.0;13.0;;74.1;24.2
817;3000;71300;2003;61.0;;45.0;15.0;;73.8;24.4
818;3000;71300;2004;66.0;;48.0;17.0;;73.3;25.5
819;3000;71300;2005;70.0;;52.0;17.0;;74.3;23.7
820;3000;71300;2006;82.0;;64.0;17.0;;77.7;20.6
821;3000;71300;2007;106.0;2.0;82.0;23.0;1.5;77.0;21.6
822;3000;71300;2008;138.0;2.0;110.0;26.0;1.3;79.6;19.0
823;3000;71300;2009;155.0;3.0;123.0;29.0;2.0;79.2;18.9
824;3000;71300;2010;169.0;3.0;136.0;30.0;1.7;80.7;17.6
825;3000;71300;2011;175.0;3.0;141.0;31.0;1.7;80.7;17.7
826;3000;71300;2012;187.0;5.0;149.0;33.0;2.5;79.7;17.9
827;3000;71300;2013;209.0;6.0;168.0;35.0;2.9;80.3;16.8
828;3000;21;1992;;;;;;;
829;3000;21;1993;;;;;;;
830;3000;21;1994;;;;;;;
831;3000;21;1995;;;;;;;
832;3000;21;1996;483.0;23.0;419.0;41.0;4.7;86.8;8.5
833;3000;21;1997;466.0;24.0;403.0;40.0;5.1;86.4;8.5
834;3000;21;1998;496.0;22.0;431.0;43.0;4.3;87.0;8.6
835;3000;21;1999;496.0;25.0;429.0;42.0;5.0;86.5;8.5
836;3000;21;2000;511.0;23.0;437.0;51.0;4.5;85.6;9.9
837;3000;21;2001 Voor revisie;531.0;20.0;471.0;40.0;3.8;88.7;7.5
838;3000;21;2001 Na revisie;508.0;19.0;440.0;49.0;3.7;86.6;9.7
839;3000;21;2002;529.0;19.0;478.0;32.0;3.5;90.4;6.1
840;3000;21;2003;518.0;17.0;471.0;30.0;3.4;90.9;5.7
841;3000;21;2004;504.0;20.0;455.0;28.0;4.0;90.4;5.6
842;3000;21;2005;484.0;22.0;434.0;28.0;4.5;89.7;5.9
843;3000;21;2006;478.0;22.0;430.0;27.0;4.5;89.8;5.6
844;3000;21;2007;454.0;21.0;404.0;29.0;4.6;89.1;6.3
845;3000;21;2008;448.0;20.0;402.0;26.0;4.5;89.7;5.8
846;3000;21;2009;441.0;21.0;396.0;23.0;4.7;90.0;5.3
847;3000;21;2010;434.0;20.0;389.0;25.0;4.5;89.6;5.8
848;3000;21;2011;428.0;21.0;385.0;23.0;4.8;89.9;5.3
849;3000;21;2012;426.0;23.0;381.0;22.0;5.4;89.6;5.1
850;3000;21;2013;400.0;25.0;354.0;21.0;6.1;88.7;5.2
851;3000;22;1992;;;;;;;
852;3000;22;1993;;;;;;;
853;3000;22;1994;;;;;;;
854;3000;22;1995;;;;;;;
855;3000;22;1996;454.0;16.0;405.0;34.0;3.5;89.1;7.5
856;3000;22;1997;474.0;18.0;420.0;36.0;3.8;88.5;7.6
857;3000;22;1998;475.0;18.0;419.0;38.0;3.8;88.2;8.0
858;3000;22;1999;478.0;18.0;419.0;41.0;3.8;87.7;8.5
859;3000;22;2000;485.0;17.0;429.0;39.0;3.4;88.4;8.1
860;3000;22;2001 Voor revisie;502.0;16.0;452.0;34.0;3.2;90.0;6.7
861;3000;22;2001 Na revisie;484.0;15.0;428.0;41.0;3.1;88.4;8.5
862;3000;22;2002;502.0;15.0;458.0;29.0;3.1;91.2;5.7
863;3000;22;2003;488.0;14.0;450.0;24.0;2.9;92.2;5.0
864;3000;22;2004;476.0;16.0;438.0;22.0;3.3;92.1;4.6
865;3000;22;2005;478.0;18.0;439.0;21.0;3.9;91.7;4.4
866;3000;22;2006;478.0;17.0;442.0;19.0;3.7;92.4;3.9
867;3000;22;2007;483.0;19.0;441.0;23.0;3.9;91.3;4.8
868;3000;22;2008;481.0;19.0;442.0;21.0;3.9;91.7;4.4
869;3000;22;2009;471.0;18.0;434.0;19.0;3.8;92.1;4.1
870;3000;22;2010;453.0;17.0;416.0;19.0;3.8;91.9;4.3
871;3000;22;2011;437.0;18.0;402.0;17.0;4.1;91.9;4.0
872;3000;22;2012;432.0;19.0;399.0;14.0;4.4;92.3;3.2
873;3000;22;2013;415.0;21.0;379.0;15.0;5.1;91.3;3.6
874;3000;23;1992;;;;;;;
875;3000;23;1993;;;;;;;
876;3000;23;1994;;;;;;;
877;3000;23;1995;;;;;;;
878;3000;23;1996;256.0;7.0;225.0;23.0;2.9;88.0;9.1
879;3000;23;1997;247.0;8.0;216.0;23.0;3.2;87.6;9.2
880;3000;23;1998;245.0;7.0;216.0;22.0;2.8;88.2;9.0
881;3000;23;1999;234.0;6.0;207.0;20.0;2.6;88.7;8.6
882;3000;23;2000;228.0;7.0;200.0;21.0;3.2;87.6;9.2
883;3000;23;2001 Voor revisie;242.0;6.0;220.0;16.0;2.5;91.0;6.4
884;3000;23;2001 Na revisie;238.0;8.0;210.0;20.0;3.4;88.3;8.3
885;3000;23;2002;233.0;6.0;214.0;13.0;2.6;91.9;5.6
886;3000;23;2003;231.0;5.0;215.0;10.0;2.4;93.2;4.4
887;3000;23;2004;221.0;7.0;205.0;10.0;3.1;92.5;4.4
888;3000;23;2005;216.0;8.0;200.0;8.0;3.7;92.6;3.7
889;3000;23;2006;211.0;7.0;197.0;7.0;3.3;93.4;3.2
890;3000;23;2007;206.0;8.0;189.0;9.0;3.7;92.0;4.3
891;3000;23;2008;201.0;7.0;186.0;8.0;3.6;92.3;4.0
892;3000;23;2009;194.0;6.0;180.0;7.0;3.2;93.1;3.7
893;3000;23;2010;182.0;6.0;169.0;7.0;3.5;92.8;3.7
894;3000;23;2011;178.0;6.0;167.0;6.0;3.4;93.4;3.1
895;3000;23;2012;175.0;6.0;163.0;6.0;3.7;93.0;3.3
896;3000;23;2013;172.0;8.0;158.0;5.0;4.8;92.3;2.9
897;3000;24;1992;;;;;;;
898;3000;24;1993;;;;;;;
899;3000;24;1994;;;;;;;
900;3000;24;1995;;;;;;;
901;3000;24;1996;132.0;4.0;115.0;13.0;2.8;87.4;9.9
902;3000;24;1997;122.0;2.0;108.0;11.0;1.7;88.9;9.4
903;3000;24;1998;109.0;3.0;96.0;10.0;2.7;88.0;9.3
904;3000;24;1999;104.0;3.0;89.0;11.0;3.2;86.0;10.8
905;3000;24;2000;105.0;3.0;91.0;10.0;2.6;87.4;10.0
906;3000;24;2001 Voor revisie;110.0;3.0;102.0;5.0;2.4;92.6;4.9
907;3000;24;2001 Na revisie;102.0;2.0;91.0;9.0;2.1;89.1;8.8
908;3000;24;2002;106.0;3.0;97.0;6.0;3.0;91.8;5.2
909;3000;24;2003;99.0;2.0;92.0;5.0;2.3;93.0;4.7
910;3000;24;2004;97.0;3.0;90.0;4.0;3.0;92.9;4.1
911;3000;24;2005;90.0;4.0;84.0;2.0;4.0;93.4;2.7
912;3000;24;2006;88.0;3.0;82.0;3.0;3.5;93.2;3.3
913;3000;24;2007;86.0;4.0;79.0;3.0;4.3;91.9;3.8
914;3000;24;2008;84.0;4.0;78.0;3.0;4.2;92.4;3.4
915;3000;24;2009;77.0;4.0;71.0;2.0;5.0;91.9;3.1
916;3000;24;2010;72.0;4.0;66.0;3.0;5.1;91.4;3.6
917;3000;24;2011;73.0;5.0;66.0;3.0;6.4;89.9;3.6
918;3000;24;2012;68.0;4.0;62.0;2.0;6.2;90.8;3.0
919;3000;24;2013;62.0;5.0;56.0;2.0;7.8;89.3;2.9
920;3000;25;1992;;;;;;;
921;3000;25;1993;;;;;;;
922;3000;25;1994;;;;;;;
923;3000;25;1995;;;;;;;
924;3000;25;1996;1112.0;81.0;922.0;109.0;7.3;82.9;9.8
925;3000;25;1997;1135.0;77.0;956.0;102.0;6.8;84.3;9.0
926;3000;25;1998;1165.0;75.0;973.0;117.0;6.5;83.5;10.0
927;3000;25;1999;1184.0;80.0;983.0;121.0;6.7;83.0;10.2
928;3000;25;2000;1157.0;69.0;982.0;106.0;6.0;84.9;9.1
929;3000;25;2001 Voor revisie;1067.0;59.0;923.0;85.0;5.6;86.5;7.9
930;3000;25;2001 Na revisie;1145.0;61.0;976.0;108.0;5.4;85.2;9.4
931;3000;25;2002;1033.0;60.0;901.0;72.0;5.8;87.2;7.0
932;3000;25;2003;979.0;58.0;860.0;61.0;6.0;87.8;6.2
933;3000;25;2004;982.0;66.0;859.0;57.0;6.7;87.5;5.8
934;3000;25;2005;980.0;72.0;850.0;58.0;7.4;86.7;6.0
935;3000;25;2006;993.0;73.0;868.0;52.0;7.3;87.4;5.2
936;3000;25;2007;1004.0;71.0;875.0;58.0;7.1;87.1;5.8
937;3000;25;2008;1024.0;72.0;892.0;60.0;7.1;87.1;5.8
938;3000;25;2009;997.0;74.0;872.0;52.0;7.4;87.4;5.2
939;3000;25;2010;970.0;77.0;839.0;54.0;8.0;86.5;5.5
940;3000;25;2011;938.0;81.0;807.0;50.0;8.6;86.1;5.3
941;3000;25;2012;918.0;84.0;790.0;44.0;9.1;86.1;4.8
942;3000;25;2013;884.0;90.0;751.0;43.0;10.1;85.0;4.9
943;3000;26;1992;;;;;;;
944;3000;26;1993;;;;;;;
945;3000;26;1994;;;;;;;
946;3000;26;1995;;;;;;;
947;3000;26;1996;923.0;61.0;753.0;109.0;6.6;81.6;11.8
948;3000;26;1997;973.0;56.0;800.0;116.0;5.8;82.2;12.0
949;3000;26;1998;1035.0;56.0;848.0;131.0;5.4;81.9;12.7
950;3000;26;1999;1117.0;51.0;918.0;148.0;4.6;82.2;13.2
951;3000;26;2000;1133.0;59.0;915.0;158.0;5.2;80.8;14.0
952;3000;26;2001 Voor revisie;1138.0;48.0;964.0;126.0;4.2;84.7;11.1
953;3000;26;2001 Na revisie;1186.0;54.0;963.0;169.0;4.6;81.2;14.2
954;3000;26;2002;1176.0;45.0;1012.0;119.0;3.8;86.0;10.1
955;3000;26;2003;1182.0;50.0;1019.0;113.0;4.3;86.2;9.5
956;3000;26;2004;1168.0;56.0;1001.0;110.0;4.8;85.8;9.4
957;3000;26;2005;1176.0;60.0;1005.0;111.0;5.1;85.5;9.5
958;3000;26;2006;1188.0;54.0;1035.0;99.0;4.6;87.1;8.3
959;3000;26;2007;1258.0;62.0;1083.0;114.0;4.9;86.0;9.0
960;3000;26;2008;1319.0;63.0;1144.0;111.0;4.8;86.8;8.4
961;3000;26;2009;1318.0;67.0;1139.0;112.0;5.1;86.4;8.5
962;3000;26;2010;1298.0;68.0;1121.0;109.0;5.2;86.4;8.4
963;3000;26;2011;1321.0;77.0;1135.0;108.0;5.9;86.0;8.2
964;3000;26;2012;1323.0;88.0;1125.0;110.0;6.6;85.0;8.3
965;3000;26;2013;1315.0;93.0;1113.0;108.0;7.1;84.7;8.2
966;3000;27;1992;93.0;26.0;62.0;5.0;27.7;66.7;5.5
967;3000;27;1993;92.0;27.0;57.0;7.0;29.7;62.7;7.5
968;3000;27;1994;110.0;37.0;67.0;6.0;33.8;60.9;5.3
969;3000;27;1995;121.0;39.0;75.0;7.0;32.2;62.1;5.7
970;3000;27;1996;118.0;39.0;73.0;6.0;33.0;61.8;5.2
971;3000;27;1997;117.0;34.0;77.0;6.0;28.9;66.2;4.9
972;3000;27;1998;140.0;34.0;100.0;6.0;23.9;71.7;4.4
973;3000;27;1999;139.0;29.0;97.0;12.0;21.1;70.1;8.7
974;3000;27;2000;150.0;34.0;103.0;13.0;23.0;68.7;8.3
975;3000;27;2001 Voor revisie;164.0;31.0;121.0;12.0;19.1;73.6;7.3
976;3000;27;2001 Na revisie;152.0;27.0;113.0;12.0;18.0;74.4;7.6
977;3000;27;2002;164.0;30.0;121.0;13.0;18.2;74.0;7.8
978;3000;27;2003;161.0;34.0;117.0;10.0;21.4;72.4;6.2
979;3000;27;2004;170.0;39.0;121.0;10.0;22.9;71.4;5.7
980;3000;27;2005;170.0;44.0;116.0;10.0;25.8;68.1;6.1
981;3000;27;2006;171.0;38.0;122.0;11.0;22.3;71.3;6.4
982;3000;27;2007;182.0;37.0;134.0;12.0;20.1;73.2;6.7
983;3000;27;2008;192.0;37.0;142.0;14.0;19.4;73.6;7.0
984;3000;27;2009;194.0;42.0;139.0;13.0;21.6;71.6;6.8
985;3000;27;2010;196.0;45.0;139.0;13.0;23.0;70.5;6.5
986;3000;27;2011;193.0;52.0;129.0;11.0;27.2;67.1;5.7
987;3000;27;2012;187.0;55.0;121.0;11.0;29.3;64.6;6.1
988;3000;27;2013;192.0;64.0;117.0;11.0;33.3;60.8;6.0
989;3000;28;1992;189.0;27.0;149.0;13.0;14.5;78.7;6.8
990;3000;28;1993;201.0;30.0;156.0;15.0;14.7;77.9;7.4
991;3000;28;1994;201.0;36.0;151.0;14.0;18.1;75.1;6.8
992;3000;28;1995;222.0;41.0;166.0;14.0;18.5;75.0;6.5
993;3000;28;1996;238.0;49.0;173.0;16.0;20.4;72.7;6.9
994;3000;28;1997;252.0;44.0;192.0;15.0;17.6;76.3;6.1
995;3000;28;1998;266.0;41.0;205.0;21.0;15.3;76.9;7.8
996;3000;28;1999;293.0;40.0;227.0;26.0;13.7;77.5;8.7
997;3000;28;2000;304.0;39.0;233.0;32.0;12.9;76.6;10.5
998;3000;28;2001 Voor revisie;304.0;37.0;244.0;23.0;12.0;80.3;7.7
999;3000;28;2001 Na revisie;308.0;37.0;241.0;29.0;12.2;78.3;9.5
1000;3000;28;2002;327.0;39.0;264.0;24.0;12.0;80.7;7.3
1001;3000;28;2003;341.0;40.0;280.0;22.0;11.6;82.1;6.3
1002;3000;28;2004;344.0;48.0;276.0;20.0;14.0;80.1;5.9
1003;3000;28;2005;347.0;49.0;277.0;21.0;14.2;79.8;6.0
1004;3000;28;2006;360.0;48.0;292.0;20.0;13.3;81.2;5.5
1005;3000;28;2007;367.0;52.0;291.0;24.0;14.0;79.3;6.6
1006;3000;28;2008;384.0;53.0;308.0;22.0;13.9;80.3;5.7
1007;3000;28;2009;393.0;54.0;316.0;22.0;13.8;80.5;5.7
1008;3000;28;2010;396.0;60.0;310.0;26.0;15.1;78.3;6.6
1009;3000;28;2011;399.0;68.0;306.0;25.0;17.1;76.7;6.2
1010;3000;28;2012;409.0;78.0;305.0;26.0;18.9;74.6;6.4
1011;3000;28;2013;402.0;79.0;300.0;22.0;19.7;74.7;5.6
1012;3000;20140;1992;3053.0;113.0;2684.0;255.0;3.7;87.9;8.4
1013;3000;20140;1993;3009.0;108.0;2612.0;289.0;3.6;86.8;9.6
1014;3000;20140;1994;2949.0;102.0;2567.0;280.0;3.5;87.0;9.5
1015;3000;20140;1995;2979.0;110.0;2585.0;284.0;3.7;86.8;9.5
1016;3000;20140;1996;3003.0;104.0;2593.0;306.0;3.5;86.3;10.2
1017;3000;20140;1997;3049.0;107.0;2634.0;307.0;3.5;86.4;10.1
1018;3000;20140;1998;3119.0;107.0;2678.0;334.0;3.4;85.9;10.7
1019;3000;20140;1999;3180.0;114.0;2721.0;345.0;3.6;85.6;10.9
1020;3000;20140;2000;3164.0;105.0;2718.0;341.0;3.3;85.9;10.8
1021;3000;20140;2001 Voor revisie;3122.0;85.0;2767.0;270.0;2.7;88.6;8.7
1022;3000;20140;2001 Na revisie;3203.0;95.0;2753.0;355.0;3.0;86.0;11.1
1023;3000;20140;2002;3088.0;79.0;2775.0;234.0;2.6;89.9;7.6
1024;3000;20140;2003;2995.0;74.0;2710.0;211.0;2.5;90.5;7.0
1025;3000;20140;2004;2933.0;81.0;2652.0;200.0;2.8;90.4;6.8
1026;3000;20140;2005;2908.0;90.0;2619.0;198.0;3.1;90.1;6.8
1027;3000;20140;2006;2907.0;90.0;2640.0;176.0;3.1;90.8;6.1
1028;3000;20140;2007;2942.0;96.0;2647.0;200.0;3.3;90.0;6.8
1029;3000;20140;2008;2982.0;95.0;2694.0;193.0;3.2;90.3;6.5
1030;3000;20140;2009;2912.0;94.0;2638.0;180.0;3.2;90.6;6.2
1031;3000;20140;2010;2817.0;87.0;2552.0;178.0;3.1;90.6;6.3
1032;3000;20140;2011;2784.0;87.0;2526.0;170.0;3.1;90.8;6.1
1033;3000;20140;2012;2746.0;92.0;2494.0;160.0;3.3;90.8;5.8
1034;3000;20140;2013;2654.0;99.0;2395.0;161.0;3.7;90.2;6.0
1035;3000;301000;1992;;;;;;;
1036;3000;301000;1993;;;;;;;
1037;3000;301000;1994;;;;;;;
1038;3000;301000;1995;;;;;;;
1039;3000;301000;1996;71.0;4.0;62.0;5.0;6.1;87.3;6.6
1040;3000;301000;1997;64.0;4.0;57.0;3.0;5.6;89.0;5.4
1041;3000;301000;1998;63.0;4.0;55.0;5.0;5.6;86.9;7.4
1042;3000;301000;1999;61.0;3.0;53.0;5.0;5.6;86.3;8.1
1043;3000;301000;2000;68.0;3.0;60.0;6.0;4.0;87.3;8.7
1044;3000;301000;2001 Voor revisie;62.0;2.0;55.0;4.0;3.7;90.1;6.3
1045;3000;301000;2001 Na revisie;60.0;3.0;53.0;3.0;5.0;89.7;5.3
1046;3000;301000;2002;64.0;3.0;57.0;3.0;5.5;89.5;5.0
1047;3000;301000;2003;68.0;3.0;61.0;5.0;3.8;89.6;6.6
1048;3000;301000;2004;70.0;4.0;62.0;4.0;5.8;88.4;5.9
1049;3000;301000;2005;69.0;3.0;61.0;5.0;5.0;88.1;6.9
1050;3000;301000;2006;74.0;4.0;66.0;4.0;5.0;89.7;5.3
1051;3000;301000;2007;69.0;3.0;61.0;4.0;4.3;89.6;6.1
1052;3000;301000;2008;51.0;3.0;46.0;3.0;5.2;89.5;5.4
1053;3000;301000;2009;51.0;3.0;46.0;3.0;5.1;89.8;5.2
1054;3000;301000;2010;53.0;3.0;46.0;3.0;5.8;88.1;6.1
1055;3000;301000;2011;56.0;3.0;50.0;3.0;5.8;88.7;5.6
1056;3000;301000;2012;;;;;;;
1057;3000;301000;2013;;;;;;;
1058;3000;300003;1992;;;;;;;
1059;3000;300003;1993;;;;;;;
1060;3000;300003;1994;;;;;;;
1061;3000;300003;1995;;;;;;;
1062;3000;300003;1996;1176.0;50.0;1031.0;96.0;4.2;87.6;8.1
1063;3000;300003;1997;1182.0;44.0;1036.0;102.0;3.7;87.7;8.7
1064;3000;300003;1998;1181.0;49.0;1023.0;110.0;4.1;86.6;9.3
1065;3000;300003;1999;1207.0;47.0;1045.0;114.0;3.9;86.6;9.5
1066;3000;300003;2000;1198.0;41.0;1048.0;109.0;3.4;87.5;9.1
1067;3000;300003;2001 Voor revisie;1216.0;33.0;1099.0;83.0;2.7;90.4;6.9
1068;3000;300003;2001 Na revisie;1209.0;35.0;1066.0;109.0;2.9;88.1;9.0
1069;3000;300003;2002;1178.0;33.0;1067.0;78.0;2.8;90.6;6.6
1070;3000;300003;2003;1130.0;30.0;1033.0;67.0;2.7;91.4;5.9
1071;3000;300003;2004;1132.0;35.0;1031.0;66.0;3.1;91.1;5.9
1072;3000;300003;2005;1126.0;37.0;1025.0;64.0;3.3;91.0;5.6
1073;3000;300003;2006;1116.0;38.0;1023.0;56.0;3.4;91.6;5.0
1074;3000;300003;2007;1112.0;37.0;1011.0;65.0;3.3;90.9;5.8
1075;3000;300003;2008;1120.0;36.0;1024.0;60.0;3.2;91.5;5.4
1076;3000;300003;2009;1079.0;38.0;988.0;53.0;3.6;91.5;4.9
1077;3000;300003;2010;1025.0;39.0;931.0;55.0;3.8;90.9;5.3
1078;3000;300003;2011;997.0;35.0;908.0;53.0;3.5;91.1;5.3
1079;3000;300003;2012;;;;;;;
1080;3000;300003;2013;;;;;;;
1081;3000;300007;1992;;;;;;;
1082;3000;300007;1993;;;;;;;
1083;3000;300007;1994;;;;;;;
1084;3000;300007;1995;;;;;;;
1085;3000;300007;1996;1278.0;91.0;1065.0;122.0;7.1;83.3;9.6
1086;3000;300007;1997;1296.0;90.0;1080.0;125.0;7.0;83.4;9.6
1087;3000;300007;1998;1398.0;84.0;1167.0;146.0;6.0;83.5;10.5
1088;3000;300007;1999;1443.0;82.0;1198.0;163.0;5.7;83.0;11.3
1089;3000;300007;2000;1478.0;85.0;1230.0;163.0;5.8;83.2;11.1
1090;3000;300007;2001 Voor revisie;1515.0;73.0;1301.0;140.0;4.8;85.9;9.3
1091;3000;300007;2001 Na revisie;1496.0;76.0;1248.0;172.0;5.1;83.4;11.5
1092;3000;300007;2002;1502.0;72.0;1309.0;122.0;4.8;87.1;8.1
1093;3000;300007;2003;1470.0;77.0;1283.0;110.0;5.2;87.3;7.5
1094;3000;300007;2004;1429.0;86.0;1243.0;100.0;6.0;87.0;7.0
1095;3000;300007;2005;1426.0;94.0;1232.0;101.0;6.6;86.4;7.1
1096;3000;300007;2006;1442.0;87.0;1264.0;92.0;6.0;87.6;6.4
1097;3000;300007;2007;1490.0;92.0;1292.0;105.0;6.2;86.8;7.0
1098;3000;300007;2008;1582.0;97.0;1377.0;108.0;6.1;87.0;6.8
