ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;BaanBedrijfskenmerkenBijInstroom;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
4145;Totaal;11 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2016;241.0;62.0;179.0
4146;Totaal;11 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2017;;;
4147;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2007;195.0;114.0;81.0
4148;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2008;193.0;113.0;80.0
4149;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2009;189.0;108.0;81.0
4150;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2010;192.0;106.0;85.0
4151;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2011;201.0;110.0;91.0
4152;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2012;215.0;119.0;96.0
4153;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2013;211.0;115.0;95.0
4154;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2014;226.0;123.0;103.0
4155;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2015;220.0;125.0;95.0
4156;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2016;225.0;125.0;100.0
4157;Totaal;11 maanden na instroom;Oproepkracht;Jaar van instroom: 2017;;;
4158;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2007;55.0;50.0;5.0
4159;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2008;54.0;49.0;5.0
4160;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2009;58.0;52.0;6.0
4161;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2010;63.0;57.0;7.0
4162;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2011;67.0;62.0;5.0
4163;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2012;68.0;63.0;5.0
4164;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2013;72.0;67.0;5.0
4165;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2014;76.0;69.0;6.0
4166;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2015;77.0;70.0;7.0
4167;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2016;74.0;68.0;6.0
4168;Totaal;11 maanden na instroom;Stagiaire;Jaar van instroom: 2017;;;
4169;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2007;96.0;38.0;59.0
4170;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2008;95.0;38.0;56.0
4171;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2009;85.0;33.0;52.0
4172;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2010;99.0;37.0;62.0
4173;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2011;96.0;33.0;62.0
4174;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2012;78.0;28.0;50.0
4175;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2013;87.0;29.0;59.0
4176;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2014;78.0;27.0;51.0
4177;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2015;63.0;20.0;43.0
4178;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2016;59.0;18.0;40.0
4179;Totaal;11 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2017;;;
4180;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2007;33.0;17.0;16.0
4181;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2008;29.0;14.0;16.0
4182;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2009;27.0;13.0;14.0
4183;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2010;28.0;14.0;14.0
4184;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2011;26.0;13.0;13.0
4185;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2012;25.0;13.0;12.0
4186;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2013;25.0;13.0;12.0
4187;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2014;25.0;13.0;12.0
4188;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2015;23.0;12.0;11.0
4189;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2016;22.0;11.0;11.0
4190;Totaal;11 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2017;;;
4191;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2007;0.0;0.0;0.0
4192;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2008;0.0;0.0;0.0
4193;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2009;0.0;0.0;0.0
4194;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2010;0.0;0.0;0.0
4195;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2011;0.0;0.0;0.0
4196;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2012;0.0;0.0;0.0
4197;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2013;1.0;0.0;0.0
4198;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2014;1.0;0.0;1.0
4199;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2015;1.0;0.0;0.0
4200;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2016;0.0;0.0;0.0
4201;Totaal;11 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2017;;;
4202;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2007;61.0;17.0;44.0
4203;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2008;56.0;16.0;39.0
4204;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2009;46.0;14.0;32.0
4205;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2010;52.0;16.0;36.0
4206;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2011;53.0;16.0;37.0
4207;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2012;50.0;16.0;35.0
4208;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2013;52.0;16.0;36.0
4209;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2014;54.0;16.0;38.0
4210;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2015;49.0;17.0;33.0
4211;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2016;50.0;17.0;33.0
4212;Totaal;11 maanden na instroom;C Industrie;Jaar van instroom: 2017;;;
4213;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2007;1.0;0.0;1.0
4214;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2008;1.0;0.0;1.0
4215;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2009;1.0;0.0;1.0
4216;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2010;1.0;0.0;1.0
4217;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2011;1.0;0.0;1.0
4218;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2012;1.0;0.0;1.0
4219;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2013;1.0;0.0;1.0
4220;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2014;1.0;0.0;1.0
4221;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2015;1.0;0.0;1.0
4222;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2016;2.0;1.0;1.0
4223;Totaal;11 maanden na instroom;D Energievoorziening;Jaar van instroom: 2017;;;
4224;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2007;2.0;0.0;2.0
4225;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2008;2.0;0.0;1.0
4226;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2009;2.0;0.0;2.0
4227;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2010;2.0;0.0;1.0
4228;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2011;2.0;0.0;1.0
4229;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2012;2.0;1.0;1.0
4230;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2013;2.0;0.0;1.0
4231;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2014;2.0;0.0;1.0
4232;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2015;2.0;0.0;1.0
4233;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2016;2.0;1.0;1.0
4234;Totaal;11 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2017;;;
4235;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2007;35.0;9.0;25.0
4236;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2008;32.0;9.0;23.0
4237;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2009;26.0;8.0;18.0
4238;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2010;29.0;8.0;21.0
4239;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2011;29.0;8.0;21.0
4240;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2012;28.0;7.0;21.0
4241;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2013;29.0;6.0;22.0
4242;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2014;25.0;6.0;19.0
4243;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2015;24.0;6.0;17.0
4244;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2016;24.0;6.0;18.0
4245;Totaal;11 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2017;;;
4246;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2007;219.0;114.0;105.0
4247;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2008;235.0;126.0;109.0
4248;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2009;186.0;108.0;78.0
4249;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2010;200.0;115.0;85.0
4250;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2011;206.0;115.0;91.0
4251;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2012;198.0;112.0;86.0
4252;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2013;199.0;114.0;85.0
4253;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2014;220.0;125.0;95.0
4254;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2015;237.0;143.0;94.0
4255;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2016;232.0;136.0;96.0
4256;Totaal;11 maanden na instroom;G Handel;Jaar van instroom: 2017;;;
4257;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2007;46.0;10.0;37.0
4258;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2008;43.0;9.0;34.0
4259;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2009;38.0;9.0;29.0
4260;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2010;41.0;10.0;31.0
4261;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2011;45.0;10.0;35.0
4262;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2012;46.0;10.0;36.0
4263;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2013;41.0;9.0;32.0
4264;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2014;40.0;8.0;32.0
4265;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2015;39.0;8.0;31.0
4266;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2016;39.0;7.0;32.0
4267;Totaal;11 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2017;;;
4268;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2007;94.0;55.0;39.0
4269;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2008;91.0;54.0;37.0
4270;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2009;84.0;51.0;34.0
4271;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2010;94.0;57.0;37.0
4272;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2011;99.0;60.0;39.0
4273;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2012;98.0;58.0;40.0
4274;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2013;103.0;60.0;43.0
4275;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2014;114.0;66.0;48.0
4276;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2015;115.0;67.0;48.0
4277;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2016;121.0;71.0;50.0
4278;Totaal;11 maanden na instroom;I Horeca;Jaar van instroom: 2017;;;
4279;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2007;25.0;7.0;17.0
4280;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2008;26.0;8.0;18.0
4281;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2009;22.0;7.0;15.0
4282;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2010;23.0;7.0;16.0
4283;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2011;25.0;8.0;17.0
4284;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2012;24.0;8.0;16.0
4285;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2013;25.0;9.0;17.0
4286;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2014;26.0;8.0;18.0
4287;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2015;28.0;8.0;19.0
4288;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2016;29.0;10.0;20.0
4289;Totaal;11 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2017;;;
4290;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2007;19.0;5.0;13.0
4291;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2008;19.0;5.0;14.0
4292;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2009;14.0;4.0;10.0
4293;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2010;15.0;4.0;11.0
4294;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2011;17.0;4.0;13.0
4295;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2012;15.0;4.0;11.0
4296;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2013;17.0;4.0;14.0
4297;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2014;13.0;4.0;10.0
4298;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2015;15.0;4.0;11.0
4299;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2016;14.0;3.0;11.0
4300;Totaal;11 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2017;;;
4301;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2007;8.0;2.0;6.0
4302;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2008;9.0;2.0;6.0
4303;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2009;8.0;2.0;5.0
4304;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2010;8.0;2.0;5.0
4305;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2011;7.0;2.0;5.0
4306;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2012;6.0;2.0;4.0
4307;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2013;6.0;2.0;4.0
4308;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2014;7.0;2.0;5.0
4309;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2015;7.0;2.0;5.0
4310;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2016;7.0;2.0;5.0
4311;Totaal;11 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2017;;;
4312;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2007;66.0;24.0;43.0
4313;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2008;71.0;26.0;45.0
4314;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2009;60.0;24.0;37.0
4315;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2010;63.0;25.0;38.0
4316;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2011;61.0;22.0;39.0
4317;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2012;60.0;22.0;38.0
4318;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2013;60.0;22.0;38.0
4319;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2014;66.0;23.0;43.0
4320;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2015;67.0;24.0;43.0
4321;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2016;67.0;23.0;43.0
4322;Totaal;11 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2017;;;
4323;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2007;420.0;146.0;274.0
4324;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2008;362.0;129.0;234.0
4325;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2009;321.0;111.0;210.0
4326;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2010;336.0;109.0;227.0
4327;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2011;330.0;105.0;225.0
4328;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2012;311.0;93.0;218.0
4329;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2013;315.0;88.0;227.0
4330;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2014;341.0;92.0;249.0
4331;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2015;354.0;96.0;258.0
4332;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2016;363.0;101.0;261.0
4333;Totaal;11 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2017;;;
4334;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2007;27.0;6.0;21.0
4335;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2008;23.0;5.0;19.0
4336;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2009;26.0;6.0;20.0
4337;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2010;25.0;7.0;18.0
4338;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2011;18.0;7.0;12.0
4339;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2012;18.0;7.0;11.0
4340;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2013;18.0;7.0;11.0
4341;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2014;19.0;8.0;11.0
4342;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2015;22.0;7.0;14.0
4343;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2016;20.0;7.0;13.0
4344;Totaal;11 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2017;;;
4345;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2007;48.0;17.0;32.0
4346;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2008;50.0;18.0;32.0
4347;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2009;49.0;18.0;32.0
4348;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2010;46.0;18.0;29.0
4349;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2011;49.0;18.0;30.0
4350;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2012;51.0;17.0;34.0
4351;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2013;60.0;18.0;42.0
4352;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2014;63.0;19.0;44.0
4353;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2015;65.0;20.0;45.0
4354;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2016;72.0;21.0;51.0
4355;Totaal;11 maanden na instroom;P Onderwijs;Jaar van instroom: 2017;;;
4356;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2007;148.0;54.0;95.0
4357;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2008;151.0;54.0;97.0
4358;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2009;161.0;53.0;107.0
4359;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2010;167.0;59.0;108.0
4360;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2011;155.0;59.0;96.0
4361;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2012;148.0;56.0;93.0
4362;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2013;140.0;51.0;89.0
4363;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2014;131.0;47.0;84.0
4364;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2015;128.0;44.0;84.0
4365;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2016;137.0;43.0;94.0
4366;Totaal;11 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2017;;;
4367;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2007;27.0;12.0;15.0
4368;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2008;26.0;12.0;14.0
4369;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2009;26.0;12.0;14.0
4370;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2010;29.0;14.0;15.0
4371;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2011;29.0;14.0;15.0
4372;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2012;27.0;13.0;14.0
4373;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2013;27.0;12.0;14.0
4374;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2014;29.0;13.0;16.0
4375;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2015;27.0;13.0;15.0
4376;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2016;28.0;13.0;15.0
4377;Totaal;11 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2017;;;
4378;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2007;21.0;7.0;13.0
4379;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2008;21.0;7.0;14.0
4380;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2009;20.0;7.0;13.0
4381;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2010;23.0;7.0;15.0
4382;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2011;21.0;7.0;14.0
4383;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2012;20.0;6.0;14.0
4384;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2013;19.0;6.0;14.0
4385;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2014;20.0;6.0;14.0
4386;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2015;20.0;6.0;14.0
4387;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2016;19.0;6.0;14.0
4388;Totaal;11 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2017;;;
4389;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2007;2.0;0.0;2.0
4390;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2008;2.0;0.0;2.0
4391;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2009;2.0;0.0;2.0
4392;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2010;3.0;0.0;2.0
4393;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2011;2.0;0.0;2.0
4394;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2012;2.0;0.0;1.0
4395;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2013;2.0;0.0;1.0
4396;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2014;2.0;0.0;2.0
4397;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2015;2.0;0.0;2.0
4398;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2016;2.0;0.0;2.0
4399;Totaal;11 maanden na instroom;T Huishoudens;Jaar van instroom: 2017;;;
