ID;ImportsAndExports;Periods;Original_1;WorkingDayAdjusted_2;Price_3;Original_4;WorkingDayAdjusted_5;Original_6;WorkingDayAdjusted_7;Price_8;Original_9;WorkingDayAdjusted_10
530;Exports;1996 March;30.4;31.2;81.3;37.4;38.5;0.3;5.7;-0.2;0.5;5.9
531;Exports;1996 1st quarter;28.0;28.0;79.2;35.4;35.3;2.9;3.8;-1.1;4.0;4.7
532;Exports;1996 April;26.6;26.4;81.3;32.7;32.5;-1.3;-4.3;1.0;-2.3;-5.4
533;Exports;1996 May;26.8;26.5;81.0;33.1;32.7;0.6;2.8;1.1;-0.5;1.5
534;Exports;1996 June;27.5;28.2;81.2;33.8;34.8;-0.5;2.7;0.6;-1.0;2.2
535;Exports;1996 2nd quarter;27.0;27.1;81.1;33.2;33.3;-0.4;0.3;0.9;-1.3;-0.6
536;Exports;1996 July;26.8;26.2;81.0;33.1;32.4;14.7;8.8;0.9;13.7;7.9
537;Exports;1996 August;25.4;25.5;83.1;30.5;30.7;2.9;5.7;0.6;2.3;5.0
538;Exports;1996 September;28.2;28.5;82.6;34.1;34.5;1.7;1.7;1.9;-0.2;-0.2
539;Exports;1996 3rd quarter;26.8;26.8;82.2;32.6;32.5;6.1;5.2;1.1;5.0;4.0
540;Exports;1996 October;28.8;28.2;86.4;33.4;32.6;10.6;7.7;2.4;8.1;5.3
541;Exports;1996 November;29.0;29.4;85.3;34.0;34.4;2.9;5.6;1.9;1.0;3.7
542;Exports;1996 December;29.2;29.7;87.4;33.4;33.9;10.1;7.2;2.0;7.9;5.1
543;Exports;1996 4th quarter;29.0;29.1;86.4;33.6;33.6;7.7;6.8;2.1;5.5;4.7
544;Exports;1996;27.7;27.7;82.2;33.7;33.7;4.0;4.0;0.8;3.2;3.2
545;Exports;1997 January;29.2;28.7;80.5;36.3;35.7;7.5;7.5;2.7;4.7;4.7
546;Exports;1997 February;28.7;28.9;79.5;36.1;36.4;8.0;11.2;2.2;5.6;9.1
547;Exports;1997 March;31.5;33.1;82.6;38.1;40.0;3.7;5.9;1.7;2.0;4.0
548;Exports;1997 1st quarter;29.8;30.2;80.9;36.8;37.3;6.3;8.1;2.2;4.0;5.8
549;Exports;1997 April;31.5;30.6;82.5;38.1;37.1;18.3;15.8;1.5;16.5;14.2
550;Exports;1997 May;29.1;29.5;82.6;35.3;35.7;8.6;11.5;2.1;6.4;9.2
551;Exports;1997 June;31.3;31.3;83.0;37.7;37.7;13.7;10.8;2.2;11.3;8.4
552;Exports;1997 2nd quarter;30.6;30.5;82.7;37.0;36.9;13.5;12.6;1.9;11.4;10.6
553;Exports;1997 July;30.4;29.7;83.6;36.4;35.6;13.2;13.2;3.2;9.7;9.7
554;Exports;1997 August;28.4;29.2;86.8;32.7;33.7;11.8;14.7;4.4;7.1;9.9
555;Exports;1997 September;33.1;32.6;84.9;39.0;38.4;17.4;14.3;2.7;14.3;11.3
556;Exports;1997 3rd quarter;30.6;30.5;85.0;36.0;35.9;14.2;14.1;3.4;10.5;10.4
557;Exports;1997 October;33.4;32.6;89.2;37.4;36.6;15.7;15.7;3.3;12.1;12.1
558;Exports;1997 November;32.1;33.4;88.3;36.4;37.8;10.7;13.7;3.5;7.0;9.8
559;Exports;1997 December;32.9;32.6;89.5;36.8;36.4;12.8;9.9;2.4;10.1;7.3
560;Exports;1997 4th quarter;32.8;32.9;89.0;36.9;36.9;13.1;13.0;3.1;9.7;9.7
561;Exports;1997;31.0;31.0;84.4;36.7;36.7;11.7;11.9;2.7;8.8;9.1
562;Exports;1998 January;30.5;30.8;81.6;37.4;37.7;4.6;7.4;1.4;3.1;5.8
563;Exports;1998 February;30.7;30.9;80.2;38.3;38.5;7.0;7.0;1.0;6.0;6.0
564;Exports;1998 March;35.9;36.0;83.2;43.2;43.3;13.9;8.7;0.6;13.2;8.2
565;Exports;1998 1st quarter;32.4;32.6;81.7;39.6;39.8;8.7;7.7;1.0;7.5;6.7
566;Exports;1998 April;33.0;32.7;82.5;39.9;39.6;4.8;7.0;0.0;4.7;6.8
567;Exports;1998 May;30.5;31.1;81.4;37.5;38.2;4.7;5.3;-1.5;6.3;7.0
568;Exports;1998 June;33.1;32.9;81.6;40.5;40.3;5.8;5.2;-1.6;7.5;6.9
569;Exports;1998 2nd quarter;32.2;32.3;81.9;39.3;39.4;5.1;5.8;-1.0;6.2;6.9
570;Exports;1998 July;32.3;31.6;81.8;39.5;38.7;6.4;6.4;-2.2;8.7;8.7
571;Exports;1998 August;28.1;29.0;83.0;33.9;34.9;-0.9;-0.9;-4.3;3.5;3.5
572;Exports;1998 September;33.4;32.9;81.1;41.1;40.5;0.7;0.7;-4.4;5.4;5.4
573;Exports;1998 3rd quarter;31.3;31.1;81.9;38.2;38.0;2.1;2.0;-3.7;6.0;5.9
574;Exports;1998 October;33.2;33.3;84.0;39.5;39.7;-0.5;2.2;-5.8;5.7;8.5
575;Exports;1998 November;33.2;33.6;83.1;40.0;40.4;3.4;0.7;-5.9;9.9;7.0
576;Exports;1998 December;33.4;32.4;84.1;39.8;38.6;1.6;-0.6;-6.1;8.1;6.0
577;Exports;1998 4th quarter;33.3;33.1;83.7;39.8;39.6;1.5;0.8;-5.9;7.9;7.2
578;Exports;1998;32.3;32.3;82.3;39.2;39.2;4.3;4.0;-2.5;6.9;6.7
579;Exports;1999 January;29.9;31.0;75.7;39.5;40.9;-2.1;0.5;-7.3;5.6;8.4
580;Exports;1999 February;29.8;30.0;74.5;40.0;40.2;-3.0;-3.0;-7.1;4.5;4.5
581;Exports;1999 March;38.1;37.2;78.2;48.7;47.5;6.1;3.3;-5.9;12.7;9.8
582;Exports;1999 1st quarter;32.6;32.7;76.3;42.7;42.9;0.6;0.4;-6.7;7.8;7.6
583;Exports;1999 April;33.8;33.6;78.7;43.0;42.6;2.6;2.6;-4.6;7.5;7.5
584;Exports;1999 May;31.5;32.8;78.5;40.2;41.8;3.3;5.5;-3.6;7.2;9.3
585;Exports;1999 June;35.7;34.8;79.9;44.6;43.6;7.9;5.6;-2.1;10.2;8.0
586;Exports;1999 2nd quarter;33.7;33.7;79.0;42.6;42.7;4.6;4.6;-3.4;8.3;8.3
587;Exports;1999 July;32.7;32.8;79.7;41.0;41.2;1.0;3.7;-2.6;3.7;6.4
588;Exports;1999 August;31.1;31.2;82.3;37.8;38.0;10.7;7.9;-0.9;11.7;8.9
589;Exports;1999 September;36.6;36.1;81.9;44.7;44.0;9.8;9.8;1.0;8.7;8.7
590;Exports;1999 3rd quarter;33.5;33.4;81.3;41.2;41.1;7.1;7.1;-0.8;7.9;8.0
591;Exports;1999 October;35.6;36.6;83.7;42.5;43.8;7.1;9.9;-0.3;7.4;10.2
592;Exports;1999 November;38.3;37.8;84.6;45.3;44.6;15.3;12.3;1.8;13.3;10.4
593;Exports;1999 December;38.9;36.9;87.7;44.4;42.2;16.3;13.8;4.2;11.6;9.4
594;Exports;1999 4th quarter;37.6;37.1;85.4;44.0;43.5;12.9;12.0;1.9;10.8;10.0
595;Exports;1999;34.3;34.2;80.5;42.6;42.5;6.3;6.1;-2.2;8.7;8.5
596;Exports;2000 January;34.8;35.4;79.4;43.9;44.6;16.7;14.2;4.9;11.2;9.0
597;Exports;2000 February;37.8;37.0;79.3;47.7;46.5;27.0;23.3;6.4;19.4;15.6
598;Exports;2000 March;44.9;43.8;81.8;54.9;53.5;17.7;17.7;4.5;12.7;12.7
599;Exports;2000 1st quarter;39.2;38.7;80.2;48.8;48.2;20.2;18.3;5.2;14.3;12.4
600;Exports;2000 April;38.4;39.3;82.9;46.3;47.5;13.6;17.2;5.3;7.9;11.4
601;Exports;2000 May;42.1;39.8;83.7;50.3;47.7;33.5;21.4;6.7;25.2;14.2
602;Exports;2000 June;40.9;41.6;85.1;48.0;48.8;14.6;19.6;6.5;7.6;12.0
603;Exports;2000 2nd quarter;40.5;40.3;83.9;48.2;48.0;20.2;19.4;6.1;13.2;12.5
604;Exports;2000 July;38.6;39.8;84.3;45.9;47.2;18.3;21.5;5.8;11.8;14.8
605;Exports;2000 August;40.8;39.9;87.5;46.6;45.6;30.9;27.5;6.3;23.2;20.0
606;Exports;2000 September;43.7;44.2;88.6;49.3;49.9;19.3;22.5;8.1;10.3;13.2
607;Exports;2000 3rd quarter;41.0;41.3;86.8;47.3;47.6;22.6;23.7;6.8;14.8;15.8
608;Exports;2000 October;44.6;44.7;90.8;49.1;49.2;25.3;22.1;8.5;15.5;12.6
609;Exports;2000 November;47.7;47.0;90.7;52.6;51.9;24.5;24.5;7.1;16.3;16.3
610;Exports;2000 December;44.5;46.4;92.0;48.4;50.4;14.4;25.8;4.9;9.0;19.5
611;Exports;2000 4th quarter;45.6;46.1;91.1;50.0;50.5;21.3;24.1;6.8;13.6;16.0
612;Exports;2000;41.6;41.6;85.6;48.6;48.6;21.1;21.5;6.2;14.0;14.2
613;Exports;2001 January;42.4;41.7;84.2;50.3;49.5;21.7;18.0;6.1;14.7;11.0
614;Exports;2001 February;40.6;40.8;83.5;48.6;48.9;7.3;10.5;5.3;1.8;5.2
615;Exports;2001 March;47.7;47.8;84.8;56.2;56.3;6.4;9.2;3.8;2.5;5.2
616;Exports;2001 1st quarter;43.6;43.4;84.2;51.7;51.6;11.2;12.3;5.0;5.9;7.0
617;Exports;2001 April;41.0;41.8;85.5;48.0;48.9;6.9;6.3;3.1;3.6;3.0
618;Exports;2001 May;42.6;41.2;85.5;49.9;48.3;1.3;3.5;2.1;-0.8;1.2
619;Exports;2001 June;43.2;44.2;86.3;50.1;51.2;5.7;6.3;1.5;4.2;4.9
620;Exports;2001 2nd quarter;42.3;42.4;85.8;49.3;49.4;4.6;5.4;2.2;2.3;3.0
621;Exports;2001 July;40.3;40.5;84.8;47.5;47.7;4.4;1.7;0.7;3.7;1.0
622;Exports;2001 August;39.8;38.9;85.9;46.4;45.3;-2.3;-2.3;-1.8;-0.5;-0.5
623;Exports;2001 September;41.2;42.8;86.1;47.9;49.7;-5.7;-3.2;-2.8;-3.0;-0.4
624;Exports;2001 3rd quarter;40.5;40.7;85.6;47.3;47.6;-1.4;-1.3;-1.4;0.0;0.0
625;Exports;2001 October;42.1;41.1;86.9;48.4;47.3;-5.6;-8.1;-4.4;-1.3;-3.9
626;Exports;2001 November;42.4;41.8;86.8;48.8;48.1;-11.2;-11.2;-4.3;-7.2;-7.2
627;Exports;2001 December;40.2;41.9;88.4;45.5;47.4;-9.7;-9.7;-4.0;-5.9;-5.9
628;Exports;2001 4th quarter;41.5;41.6;87.3;47.6;47.6;-8.9;-9.7;-4.2;-4.9;-5.7
629;Exports;2001;42.0;42.0;85.7;49.0;49.1;1.0;1.1;0.2;0.8;1.0
630;Exports;2002 January;38.0;37.4;80.6;47.2;46.4;-10.3;-10.3;-4.4;-6.2;-6.2
631;Exports;2002 February;37.8;38.0;79.4;47.6;48.0;-6.8;-6.8;-5.0;-2.0;-2.0
632;Exports;2002 March;44.4;45.7;80.9;54.9;56.5;-6.9;-4.4;-4.7;-2.3;0.3
633;Exports;2002 1st quarter;40.1;40.4;80.3;49.9;50.3;-8.0;-7.1;-4.7;-3.5;-2.5
634;Exports;2002 April;40.8;40.5;82.8;49.2;48.9;-0.6;-3.2;-3.1;2.5;-0.1
635;Exports;2002 May;40.5;40.0;82.4;49.1;48.5;-5.0;-2.9;-3.6;-1.4;0.5
636;Exports;2002 June;41.0;42.1;82.8;49.5;50.9;-5.2;-4.7;-4.1;-1.1;-0.5
637;Exports;2002 2nd quarter;40.7;40.9;82.7;49.3;49.4;-3.7;-3.7;-3.6;0.0;0.0
638;Exports;2002 July;39.8;38.9;81.4;48.9;47.8;-1.2;-3.8;-4.0;2.9;0.2
639;Exports;2002 August;38.1;38.3;83.9;45.5;45.7;-4.2;-1.6;-2.4;-1.9;0.7
640;Exports;2002 September;42.4;42.8;84.1;50.4;50.9;2.8;0.1;-2.4;5.3;2.5
641;Exports;2002 3rd quarter;40.1;40.0;83.1;48.3;48.1;-0.8;-1.7;-2.9;2.1;1.2
642;Exports;2002 October;43.0;42.1;86.1;50.0;48.9;2.3;2.3;-0.9;3.2;3.2
643;Exports;2002 November;42.7;43.2;85.1;50.2;50.8;0.7;3.4;-2.0;2.8;5.5
644;Exports;2002 December;41.3;42.0;87.4;47.3;48.0;2.8;0.1;-1.1;3.9;1.3
645;Exports;2002 4th quarter;42.3;42.4;86.2;49.1;49.2;1.9;1.9;-1.3;3.3;3.3
646;Exports;2002;40.8;40.9;83.1;49.2;49.3;-2.7;-2.7;-3.1;0.4;0.4
647;Exports;2003 January;40.8;40.1;80.8;50.5;49.6;7.3;7.3;0.3;6.9;6.9
648;Exports;2003 February;39.8;40.0;80.3;49.5;49.9;5.1;5.1;1.1;4.0;4.0
649;Exports;2003 March;44.7;45.9;81.1;55.1;56.7;0.6;0.6;0.2;0.3;0.3
650;Exports;2003 1st quarter;41.7;42.0;80.7;51.7;52.0;4.1;4.1;0.5;3.6;3.5
651;Exports;2003 April;41.2;40.9;81.3;50.6;50.3;1.0;1.0;-1.8;2.9;2.9
652;Exports;2003 May;39.6;39.3;80.3;49.3;49.0;-2.3;-1.8;-2.6;0.3;0.9
653;Exports;2003 June;40.0;40.8;80.6;49.6;50.7;-2.5;-3.0;-2.7;0.2;-0.4
654;Exports;2003 2nd quarter;40.2;40.3;80.7;49.8;50.0;-1.2;-1.3;-2.3;1.1;1.1
655;Exports;2003 July;39.7;38.8;79.6;49.8;48.7;-0.4;-0.4;-2.2;1.8;1.8
656;Exports;2003 August;36.1;37.2;82.3;43.9;45.2;-5.4;-2.9;-1.9;-3.6;-1.0
657;Exports;2003 September;43.4;42.7;81.7;53.0;52.3;2.4;-0.3;-2.8;5.3;2.6
658;Exports;2003 3rd quarter;39.7;39.6;81.2;48.9;48.7;-1.0;-1.2;-2.3;1.3;1.2
659;Exports;2003 October;44.4;43.4;83.8;52.9;51.8;3.1;3.1;-2.7;6.0;6.0
660;Exports;2003 November;42.3;43.9;83.7;50.6;52.5;-0.9;1.7;-1.7;0.8;3.5
661;Exports;2003 December;42.4;42.0;84.7;50.1;49.5;2.7;0.0;-3.1;5.9;3.2
662;Exports;2003 4th quarter;43.0;43.1;84.0;51.2;51.3;1.6;1.6;-2.5;4.2;4.2
663;Exports;2003;41.2;41.3;81.7;50.4;50.5;0.9;0.8;-1.6;2.6;2.5
664;Exports;2004 January;39.4;39.8;78.4;50.3;50.8;-3.4;-0.8;-3.0;-0.3;2.3
665;Exports;2004 February;39.5;39.6;77.5;51.0;51.0;-0.5;-0.9;-3.4;3.0;2.3
666;Exports;2004 March;48.4;47.2;79.3;61.0;59.5;8.3;2.7;-2.1;10.7;5.0
667;Exports;2004 1st quarter;42.4;42.2;78.5;54.1;53.8;1.7;0.5;-2.8;4.6;3.3
668;Exports;2004 April;45.4;45.0;81.3;55.8;55.4;10.1;10.1;0.0;10.1;10.1
669;Exports;2004 May;42.1;43.8;81.3;51.8;53.8;6.3;11.4;1.2;5.0;9.9
670;Exports;2004 June;48.4;47.2;82.4;58.8;57.4;21.2;15.6;2.3;18.5;13.2
671;Exports;2004 2nd quarter;45.3;45.4;81.7;55.4;55.5;12.5;12.4;1.2;11.2;11.1
672;Exports;2004 July;45.1;45.3;81.2;55.5;55.7;13.7;16.7;2.0;11.5;14.5
673;Exports;2004 August;42.8;43.0;83.4;51.4;51.6;18.7;15.6;1.4;17.1;14.1
674;Exports;2004 September;49.2;48.5;83.3;59.0;58.2;13.5;13.5;2.0;11.3;11.3
675;Exports;2004 3rd quarter;45.7;45.6;82.6;55.3;55.2;15.1;15.2;1.8;13.1;13.2
676;Exports;2004 October;48.0;49.5;86.1;55.8;57.5;8.2;14.0;2.7;5.3;11.0
677;Exports;2004 November;50.0;49.3;85.0;58.9;58.0;18.2;12.1;1.6;16.3;10.4
678;Exports;2004 December;49.3;46.7;86.4;57.0;54.2;16.2;11.3;2.0;13.9;9.5
679;Exports;2004 4th quarter;49.1;48.5;85.8;57.2;56.6;14.1;12.5;2.1;11.8;10.3
680;Exports;2004;45.6;45.4;82.2;55.5;55.2;10.8;10.1;0.6;10.1;9.4
681;Exports;2005 January;44.5;45.1;80.9;55.0;55.9;12.9;13.4;3.2;9.4;10.0
682;Exports;2005 February;44.5;44.8;80.8;55.1;55.4;12.6;13.0;4.3;8.0;8.7
683;Exports;2005 March;52.6;52.5;82.7;63.7;63.4;8.8;11.1;4.2;4.4;6.5
684;Exports;2005 1st quarter;47.2;47.5;81.5;57.9;58.2;11.2;12.4;3.9;7.0;8.3
685;Exports;2005 April;51.3;50.1;83.9;61.1;59.9;13.0;11.2;3.1;9.6;8.1
686;Exports;2005 May;47.2;47.8;83.1;56.7;57.5;12.1;9.2;2.3;9.6;6.8
687;Exports;2005 June;51.0;49.8;84.3;60.5;59.1;5.4;5.4;2.3;3.0;3.0
688;Exports;2005 2nd quarter;49.8;49.2;83.8;59.5;58.8;10.0;8.5;2.6;7.3;5.9
689;Exports;2005 July;47.6;49.1;83.9;56.7;58.5;5.6;8.4;3.4;2.2;4.9
690;Exports;2005 August;48.4;47.3;86.3;56.1;54.9;13.0;10.1;3.5;9.2;6.4
691;Exports;2005 September;53.5;52.7;86.1;62.1;61.2;8.7;8.7;3.4;5.2;5.2
692;Exports;2005 3rd quarter;49.8;49.7;85.5;58.3;58.2;9.0;9.0;3.4;5.4;5.5
693;Exports;2005 October;51.7;53.3;89.0;58.1;59.9;7.7;7.7;3.4;4.2;4.2
694;Exports;2005 November;55.3;54.5;88.7;62.3;61.4;10.6;10.6;4.4;5.9;5.9
695;Exports;2005 December;54.0;53.8;91.6;59.0;58.8;9.7;15.0;6.0;3.5;8.3
696;Exports;2005 4th quarter;53.7;53.8;89.7;59.8;60.0;9.3;11.0;4.6;4.5;6.1
697;Exports;2005;50.1;50.1;85.2;58.9;58.8;9.9;10.2;3.6;6.1;6.4
698;Exports;2006 January;51.3;50.7;86.3;59.4;58.8;15.3;12.3;6.7;8.1;5.3
699;Exports;2006 February;50.5;50.8;85.4;59.2;59.5;13.4;13.4;5.6;7.4;7.4
700;Exports;2006 March;62.1;60.6;86.2;72.1;70.3;18.0;15.5;4.2;13.2;11.0
701;Exports;2006 1st quarter;54.6;54.0;86.0;63.6;62.9;15.7;13.8;5.4;9.7;8.0
702;Exports;2006 April;54.6;56.0;87.2;62.7;64.2;6.6;11.8;4.0;2.5;7.3
703;Exports;2006 May;55.5;53.6;87.1;63.7;61.6;17.6;12.1;4.8;12.2;7.2
704;Exports;2006 June;57.9;57.7;87.4;66.3;66.0;13.5;16.0;3.7;9.5;11.7
705;Exports;2006 2nd quarter;56.0;55.8;87.2;64.2;63.9;12.4;13.3;4.1;8.0;8.7
706;Exports;2006 July;52.1;53.7;87.2;59.8;61.6;9.5;9.5;3.9;5.4;5.4
707;Exports;2006 August;54.9;53.6;89.4;61.4;60.0;13.3;13.3;3.7;9.3;9.3
708;Exports;2006 September;57.5;58.2;87.3;65.9;66.6;7.5;10.4;1.4;6.1;8.9
709;Exports;2006 3rd quarter;54.8;55.2;88.0;62.3;62.7;10.0;11.0;2.9;6.9;7.9
710;Exports;2006 October;57.6;57.8;90.0;64.0;64.3;11.5;8.6;1.1;10.2;7.4
711;Exports;2006 November;61.4;60.5;90.2;68.1;67.1;11.1;11.1;1.6;9.3;9.3
712;Exports;2006 December;57.5;60.0;92.6;62.1;64.7;6.5;11.6;1.1;5.3;10.2
713;Exports;2006 4th quarter;58.9;59.4;90.9;64.8;65.4;9.6;10.4;1.3;8.2;8.9
714;Exports;2006;56.1;56.1;88.0;63.7;63.7;11.8;12.1;3.4;8.2;8.4
715;Exports;2007 January;55.9;55.0;87.8;63.7;62.6;8.9;8.4;1.7;7.1;6.4
716;Exports;2007 February;54.2;54.5;86.7;62.5;62.9;7.3;7.3;1.6;5.6;5.6
717;Exports;2007 March;64.8;64.8;87.8;73.7;73.9;4.3;7.1;1.9;2.3;5.0
718;Exports;2007 1st quarter;58.3;58.1;87.5;66.6;66.4;6.7;7.5;1.7;4.8;5.6
719;Exports;2007 April;57.3;58.4;88.2;65.0;66.2;4.9;4.4;1.1;3.8;3.1
720;Exports;2007 May;58.2;57.5;88.3;65.9;65.1;4.9;7.1;1.3;3.5;5.6
721;Exports;2007 June;60.9;61.0;88.5;68.9;69.0;5.2;5.7;1.2;3.9;4.6
722;Exports;2007 2nd quarter;58.8;59.0;88.3;66.6;66.8;5.0;5.7;1.2;3.7;4.4
723;Exports;2007 July;58.1;58.3;88.1;66.0;66.2;11.5;8.6;1.1;10.3;7.5
724;Exports;2007 August;58.2;56.9;89.3;65.2;63.7;6.1;6.1;-0.1;6.2;6.2
725;Exports;2007 September;59.8;62.1;88.3;67.7;70.3;4.0;6.8;1.2;2.8;5.6
726;Exports;2007 3rd quarter;58.7;59.1;88.6;66.3;66.8;7.1;7.2;0.7;6.3;6.4
727;Exports;2007 October;63.8;62.4;92.2;69.2;67.7;10.7;7.8;2.5;8.0;5.3
728;Exports;2007 November;67.6;66.6;92.7;73.0;71.9;10.1;10.1;2.8;7.2;7.2
729;Exports;2007 December;60.0;62.6;95.2;63.0;65.7;4.2;4.2;2.8;1.4;1.4
730;Exports;2007 4th quarter;63.8;63.8;93.3;68.4;68.4;8.4;7.4;2.6;5.6;4.7
731;Exports;2007;59.9;60.0;89.4;67.0;67.1;6.8;7.0;1.6;5.1;5.3
732;Exports;2008 January;63.4;62.3;91.8;69.1;67.9;13.4;13.4;4.5;8.5;8.5
733;Exports;2008 February;62.6;61.1;90.9;68.8;67.0;15.5;12.2;4.8;10.2;6.6
734;Exports;2008 March;65.9;69.2;92.1;71.6;75.0;1.8;6.7;4.8;-2.9;1.6
735;Exports;2008 1st quarter;64.0;64.2;91.6;69.8;70.0;9.7;10.5;4.7;4.8;5.4
736;Exports;2008 April;66.9;65.0;92.9;72.0;70.1;16.6;11.2;5.3;10.8;5.8
737;Exports;2008 May;61.1;61.9;93.9;65.0;65.9;5.0;7.8;6.4;-1.3;1.3
738;Exports;2008 June;64.5;64.5;95.0;67.8;67.9;5.8;5.8;7.4;-1.5;-1.5
739;Exports;2008 2nd quarter;64.1;63.8;93.9;68.3;68.0;9.0;8.2;6.3;2.6;1.8
740;Exports;2008 July;64.8;63.3;94.7;68.4;66.9;11.4;8.5;7.5;3.7;1.0
741;Exports;2008 August;59.8;61.6;96.0;62.3;64.2;2.8;8.3;7.5;-4.4;0.7
742;Exports;2008 September;67.2;66.2;93.9;71.5;70.5;12.3;6.5;6.3;5.6;0.2
743;Exports;2008 3rd quarter;63.9;63.7;94.8;67.4;67.2;8.8;7.8;7.0;1.7;0.6
744;Exports;2008 October;66.3;64.8;95.9;69.1;67.6;3.9;3.9;4.0;-0.1;-0.1
745;Exports;2008 November;59.6;61.9;93.5;63.8;66.2;-11.8;-7.1;0.9;-12.6;-7.9
746;Exports;2008 December;55.2;54.6;92.2;59.9;59.2;-7.9;-12.7;-3.1;-5.0;-9.8
747;Exports;2008 4th quarter;60.4;60.4;93.9;64.3;64.3;-5.4;-5.3;0.7;-6.1;-6.0
748;Exports;2008;63.1;63.0;93.5;67.4;67.4;5.3;5.1;4.6;0.7;0.4
749;Exports;2009 January;50.6;51.1;87.3;57.9;58.5;-20.2;-18.1;-4.8;-16.1;-13.9
750;Exports;2009 February;49.2;49.5;85.4;57.7;58.0;-21.4;-19.0;-6.1;-16.2;-13.4
751;Exports;2009 March;55.0;55.1;85.4;64.4;64.5;-16.5;-20.4;-7.2;-10.0;-14.0
752;Exports;2009 1st quarter;51.6;51.9;86.0;60.0;60.3;-19.3;-19.2;-6.1;-14.1;-13.8
753;Exports;2009 April;49.4;49.0;84.5;58.4;58.0;-26.1;-24.5;-9.0;-18.9;-17.2
754;Exports;2009 May;47.3;48.2;84.2;56.1;57.3;-22.6;-22.2;-10.4;-13.7;-13.1
755;Exports;2009 June;50.9;50.7;85.9;59.2;59.0;-21.0;-21.4;-9.6;-12.7;-13.2
756;Exports;2009 2nd quarter;49.2;49.3;84.9;57.9;58.1;-23.3;-22.7;-9.6;-15.2;-14.6
757;Exports;2009 July;52.3;51.1;83.7;62.4;61.1;-19.3;-19.3;-11.6;-8.7;-8.7
758;Exports;2009 August;47.5;49.0;85.3;55.7;57.4;-20.5;-20.5;-11.1;-10.6;-10.6
759;Exports;2009 September;54.3;53.5;84.2;64.5;63.6;-19.1;-19.1;-10.4;-9.7;-9.7
760;Exports;2009 3rd quarter;51.4;51.2;84.3;60.9;60.7;-19.6;-19.6;-11.0;-9.7;-9.7
761;Exports;2009 October;55.7;55.9;88.0;63.3;63.5;-16.0;-13.8;-8.3;-8.4;-6.0
762;Exports;2009 November;57.2;57.8;88.2;64.8;65.6;-4.1;-6.6;-5.7;1.6;-1.0
763;Exports;2009 December;55.6;53.8;89.4;62.1;60.2;0.6;-1.5;-3.0;3.7;1.7
764;Exports;2009 4th quarter;56.1;55.8;88.5;63.4;63.1;-7.0;-7.6;-5.8;-1.3;-1.9
765;Exports;2009;52.1;52.1;86.0;60.6;60.6;-17.5;-17.4;-8.1;-10.2;-10.1
766;Exports;2010 January;52.5;54.5;86.7;60.6;62.8;3.9;6.6;-0.7;4.6;7.4
767;Exports;2010 February;53.4;53.7;86.3;61.9;62.3;8.5;8.5;1.1;7.3;7.3
768;Exports;2010 March;65.6;64.0;88.2;74.4;72.6;19.2;16.1;3.2;15.4;12.5
769;Exports;2010 1st quarter;57.2;57.4;87.1;65.6;65.9;10.8;10.6;1.3;9.4;9.2
770;Exports;2010 April;60.0;59.6;90.4;66.4;65.9;21.5;21.5;6.9;13.7;13.7
771;Exports;2010 May;57.0;59.3;90.9;62.7;65.2;20.6;23.2;8.0;11.7;13.9
772;Exports;2010 June;62.9;61.3;92.1;68.3;66.7;23.6;21.0;7.2;15.3;13.0
773;Exports;2010 2nd quarter;60.0;60.1;91.1;65.8;65.9;21.9;21.9;7.4;13.6;13.5
774;Exports;2010 July;60.5;60.7;89.4;67.6;67.9;15.7;18.8;6.9;8.3;11.1
775;Exports;2010 August;58.3;58.5;91.0;64.0;64.3;22.6;19.4;6.7;14.9;12.0
776;Exports;2010 September;63.3;62.3;90.1;70.2;69.2;16.5;16.5;7.1;8.8;8.8
777;Exports;2010 3rd quarter;60.7;60.5;90.2;67.3;67.1;18.1;18.2;6.9;10.5;10.6
778;Exports;2010 October;63.6;65.5;93.0;68.4;70.4;14.2;17.2;5.7;8.0;10.8
779;Exports;2010 November;68.1;67.1;93.8;72.6;71.5;19.1;16.0;6.4;11.9;9.1
780;Exports;2010 December;68.1;64.6;96.5;70.6;67.1;22.6;20.0;7.9;13.6;11.4
781;Exports;2010 4th quarter;66.6;65.7;94.4;70.5;69.7;18.6;17.7;6.7;11.2;10.4
782;Exports;2010;61.1;60.9;90.8;67.3;67.1;17.3;17.0;5.6;11.1;10.9
783;Exports;2011 January;64.2;65.1;93.7;68.5;69.6;22.1;19.6;8.1;13.0;10.8
784;Exports;2011 February;64.6;65.0;94.7;68.2;68.6;21.0;21.0;9.8;10.2;10.2
785;Exports;2011 March;76.0;74.1;95.5;79.6;77.7;15.9;15.9;8.3;7.0;7.0
786;Exports;2011 1st quarter;68.3;68.1;94.7;72.1;71.9;19.4;18.7;8.7;9.9;9.2
787;Exports;2011 April;69.1;68.9;96.1;71.9;71.8;15.1;15.6;6.3;8.2;8.9
788;Exports;2011 May;67.7;65.8;96.1;70.5;68.7;18.9;11.0;5.7;12.5;5.3
789;Exports;2011 June;65.8;67.0;95.3;69.1;70.1;4.6;9.2;3.5;1.1;5.2
790;Exports;2011 2nd quarter;67.5;67.2;95.8;70.5;70.2;12.6;11.9;5.1;7.1;6.5
791;Exports;2011 July;65.9;67.9;94.7;69.6;71.7;8.9;11.8;5.9;2.9;5.6
