ID;Stichtingskostenklasse;Opdrachtgever;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;Totaal_4;Huurwoningen_5;Koopwoningen_6;Eengezinswoningen_7;Meergezinswoningen_8;k_3Kamers_9;k_3Kamers_10;k_4Kamers_11;k_4OfMeerKamers_12
1538;Middeldure woningen;Andere particuliere opdrachtgevers;1996 Juli;;;;;;;;;;;;
1539;Middeldure woningen;Andere particuliere opdrachtgevers;1996 Augustus;;;;;;;;;;;;
1540;Middeldure woningen;Andere particuliere opdrachtgevers;1996 September;;;;;;;;;;;;
1541;Middeldure woningen;Andere particuliere opdrachtgevers;1996 3e kwartaal;;;;;;;;;;;;
1542;Middeldure woningen;Andere particuliere opdrachtgevers;1996 Oktober;;;;;;;;;;;;
1543;Middeldure woningen;Andere particuliere opdrachtgevers;1996 November;;;;;;;;;;;;
1544;Middeldure woningen;Andere particuliere opdrachtgevers;1996 December;;;;;;;;;;;;
1545;Middeldure woningen;Andere particuliere opdrachtgevers;1996 4e kwartaal;;;;;;;;;;;;
1546;Middeldure woningen;Andere particuliere opdrachtgevers;1996;;;;;;;;;;;;
1547;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Januari;;;;;;;;;;;;
1548;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Februari;;;;;;;;;;;;
1549;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Maart;;;;;;;;;;;;
1550;Middeldure woningen;Andere particuliere opdrachtgevers;1997 1e kwartaal;;;;;;;;;;;;
1551;Middeldure woningen;Andere particuliere opdrachtgevers;1997 April;;;;;;;;;;;;
1552;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Mei;;;;;;;;;;;;
1553;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Juni;;;;;;;;;;;;
1554;Middeldure woningen;Andere particuliere opdrachtgevers;1997 2e kwartaal;;;;;;;;;;;;
1555;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Juli;;;;;;;;;;;;
1556;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Augustus;;;;;;;;;;;;
1557;Middeldure woningen;Andere particuliere opdrachtgevers;1997 September;;;;;;;;;;;;
1558;Middeldure woningen;Andere particuliere opdrachtgevers;1997 3e kwartaal;;;;;;;;;;;;
1559;Middeldure woningen;Andere particuliere opdrachtgevers;1997 Oktober;;;;;;;;;;;;
1560;Middeldure woningen;Andere particuliere opdrachtgevers;1997 November;;;;;;;;;;;;
1561;Middeldure woningen;Andere particuliere opdrachtgevers;1997 December;;;;;;;;;;;;
1562;Middeldure woningen;Andere particuliere opdrachtgevers;1997 4e kwartaal;;;;;;;;;;;;
1563;Middeldure woningen;Andere particuliere opdrachtgevers;1997;;;;;;;;;;;;
1564;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Januari;;;;;;;;;;;;
1565;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Februari;;;;;;;;;;;;
1566;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Maart;;;;;;;;;;;;
1567;Middeldure woningen;Andere particuliere opdrachtgevers;1998 1e kwartaal;;;;;;;;;;;;
1568;Middeldure woningen;Andere particuliere opdrachtgevers;1998 April;;;;;;;;;;;;
1569;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Mei;;;;;;;;;;;;
1570;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Juni;;;;;;;;;;;;
1571;Middeldure woningen;Andere particuliere opdrachtgevers;1998 2e kwartaal;;;;;;;;;;;;
1572;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Juli;;;;;;;;;;;;
1573;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Augustus;;;;;;;;;;;;
1574;Middeldure woningen;Andere particuliere opdrachtgevers;1998 September;;;;;;;;;;;;
1575;Middeldure woningen;Andere particuliere opdrachtgevers;1998 3e kwartaal;;;;;;;;;;;;
1576;Middeldure woningen;Andere particuliere opdrachtgevers;1998 Oktober;;;;;;;;;;;;
1577;Middeldure woningen;Andere particuliere opdrachtgevers;1998 November;;;;;;;;;;;;
1578;Middeldure woningen;Andere particuliere opdrachtgevers;1998 December;;;;;;;;;;;;
1579;Middeldure woningen;Andere particuliere opdrachtgevers;1998 4e kwartaal;;;;;;;;;;;;
1580;Middeldure woningen;Andere particuliere opdrachtgevers;1998;;;;;;;;;;;;
1581;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Januari;;;;;;;;;;;;
1582;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Februari;;;;;;;;;;;;
1583;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Maart;;;;;;;;;;;;
1584;Middeldure woningen;Andere particuliere opdrachtgevers;1999 1e kwartaal;;;;;;;;;;;;
1585;Middeldure woningen;Andere particuliere opdrachtgevers;1999 April;;;;;;;;;;;;
1586;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Mei;;;;;;;;;;;;
1587;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Juni;;;;;;;;;;;;
1588;Middeldure woningen;Andere particuliere opdrachtgevers;1999 2e kwartaal;;;;;;;;;;;;
1589;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Juli;;;;;;;;;;;;
1590;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Augustus;;;;;;;;;;;;
1591;Middeldure woningen;Andere particuliere opdrachtgevers;1999 September;;;;;;;;;;;;
1592;Middeldure woningen;Andere particuliere opdrachtgevers;1999 3e kwartaal;;;;;;;;;;;;
1593;Middeldure woningen;Andere particuliere opdrachtgevers;1999 Oktober;;;;;;;;;;;;
1594;Middeldure woningen;Andere particuliere opdrachtgevers;1999 November;;;;;;;;;;;;
1595;Middeldure woningen;Andere particuliere opdrachtgevers;1999 December;;;;;;;;;;;;
1596;Middeldure woningen;Andere particuliere opdrachtgevers;1999 4e kwartaal;;;;;;;;;;;;
1597;Middeldure woningen;Andere particuliere opdrachtgevers;1999;;;;;;;;;;;;
1598;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Januari;;;;;;;;;;;;
1599;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Februari;;;;;;;;;;;;
1600;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Maart;;;;;;;;;;;;
1601;Middeldure woningen;Andere particuliere opdrachtgevers;2000 1e kwartaal;;;;;;;;;;;;
1602;Middeldure woningen;Andere particuliere opdrachtgevers;2000 April;;;;;;;;;;;;
1603;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Mei;;;;;;;;;;;;
1604;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Juni;;;;;;;;;;;;
1605;Middeldure woningen;Andere particuliere opdrachtgevers;2000 2e kwartaal;;;;;;;;;;;;
1606;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Juli;;;;;;;;;;;;
1607;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Augustus;;;;;;;;;;;;
1608;Middeldure woningen;Andere particuliere opdrachtgevers;2000 September;;;;;;;;;;;;
1609;Middeldure woningen;Andere particuliere opdrachtgevers;2000 3e kwartaal;;;;;;;;;;;;
1610;Middeldure woningen;Andere particuliere opdrachtgevers;2000 Oktober;;;;;;;;;;;;
1611;Middeldure woningen;Andere particuliere opdrachtgevers;2000 November;;;;;;;;;;;;
1612;Middeldure woningen;Andere particuliere opdrachtgevers;2000 December;;;;;;;;;;;;
1613;Middeldure woningen;Andere particuliere opdrachtgevers;2000 4e kwartaal;;;;;;;;;;;;
1614;Middeldure woningen;Andere particuliere opdrachtgevers;2000;;;;;;;;;;;;
1615;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Januari;;;;;;;;;;;;
1616;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Februari;;;;;;;;;;;;
1617;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Maart;;;;;;;;;;;;
1618;Middeldure woningen;Andere particuliere opdrachtgevers;2001 1e kwartaal;;;;;;;;;;;;
1619;Middeldure woningen;Andere particuliere opdrachtgevers;2001 April;;;;;;;;;;;;
1620;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Mei;;;;;;;;;;;;
1621;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Juni;;;;;;;;;;;;
1622;Middeldure woningen;Andere particuliere opdrachtgevers;2001 2e kwartaal;;;;;;;;;;;;
1623;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Juli;;;;;;;;;;;;
1624;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Augustus;;;;;;;;;;;;
1625;Middeldure woningen;Andere particuliere opdrachtgevers;2001 September;;;;;;;;;;;;
1626;Middeldure woningen;Andere particuliere opdrachtgevers;2001 3e kwartaal;;;;;;;;;;;;
1627;Middeldure woningen;Andere particuliere opdrachtgevers;2001 Oktober;;;;;;;;;;;;
1628;Middeldure woningen;Andere particuliere opdrachtgevers;2001 November;;;;;;;;;;;;
1629;Middeldure woningen;Andere particuliere opdrachtgevers;2001 December;;;;;;;;;;;;
1630;Middeldure woningen;Andere particuliere opdrachtgevers;2001 4e kwartaal;;;;;;;;;;;;
1631;Middeldure woningen;Andere particuliere opdrachtgevers;2001;;;;;;;;;;;;
1632;Dure woningen;Opdrachtgevers totaal;1994 Januari;4451.0;4905.0;43584.0;1836.0;49.0;1787.0;1772.0;64.0;16.0;181.0;1315.0;324.0
1633;Dure woningen;Opdrachtgevers totaal;1994 Februari;5737.0;3922.0;44653.0;2642.0;73.0;2569.0;2359.0;283.0;38.0;435.0;1615.0;554.0
1634;Dure woningen;Opdrachtgevers totaal;1994 Maart;4170.0;3833.0;45776.0;2633.0;40.0;2593.0;2465.0;168.0;13.0;349.0;1806.0;465.0
1635;Dure woningen;Opdrachtgevers totaal;1994 1e kwartaal;14358.0;12660.0;45776.0;7111.0;162.0;6949.0;6596.0;515.0;67.0;965.0;4736.0;1343.0
1636;Dure woningen;Opdrachtgevers totaal;1994 April;4541.0;4879.0;47091.0;3333.0;170.0;3163.0;2729.0;604.0;47.0;767.0;1912.0;607.0
1637;Dure woningen;Opdrachtgevers totaal;1994 Mei;5480.0;5329.0;48280.0;3886.0;143.0;3743.0;3573.0;313.0;46.0;558.0;2492.0;790.0
1638;Dure woningen;Opdrachtgevers totaal;1994 Juni;5400.0;5019.0;48808.0;4339.0;322.0;4017.0;3892.0;447.0;50.0;661.0;2679.0;949.0
1639;Dure woningen;Opdrachtgevers totaal;1994 2e kwartaal;15421.0;15227.0;48808.0;11558.0;635.0;10923.0;10194.0;1364.0;143.0;1986.0;7083.0;2346.0
1640;Dure woningen;Opdrachtgevers totaal;1994 Juli;5427.0;4489.0;48772.0;4075.0;282.0;3793.0;3556.0;519.0;45.0;711.0;2547.0;772.0
1641;Dure woningen;Opdrachtgevers totaal;1994 Augustus;5677.0;3861.0;49138.0;3480.0;224.0;3256.0;3161.0;319.0;63.0;527.0;2143.0;747.0
1642;Dure woningen;Opdrachtgevers totaal;1994 September;4907.0;5539.0;50415.0;4063.0;172.0;3891.0;3844.0;219.0;77.0;442.0;2742.0;802.0
1643;Dure woningen;Opdrachtgevers totaal;1994 3e kwartaal;16011.0;13889.0;50415.0;11618.0;678.0;10940.0;10561.0;1057.0;185.0;1680.0;7432.0;2321.0
1644;Dure woningen;Opdrachtgevers totaal;1994 Oktober;5941.0;5959.0;50354.0;5820.0;317.0;5503.0;5305.0;515.0;29.0;597.0;3987.0;1207.0
1645;Dure woningen;Opdrachtgevers totaal;1994 November;5655.0;6461.0;51500.0;5282.0;332.0;4950.0;4809.0;473.0;60.0;652.0;3477.0;1093.0
1646;Dure woningen;Opdrachtgevers totaal;1994 December;5223.0;4878.0;48466.0;7931.0;365.0;7566.0;7231.0;700.0;118.0;828.0;5191.0;1794.0
1647;Dure woningen;Opdrachtgevers totaal;1994 4e kwartaal;16819.0;17298.0;48466.0;19033.0;1014.0;18019.0;17345.0;1688.0;207.0;2077.0;12655.0;4094.0
1648;Dure woningen;Opdrachtgevers totaal;1994;62609.0;59074.0;48466.0;49320.0;2489.0;46831.0;44696.0;4624.0;602.0;6708.0;31906.0;10104.0
1649;Dure woningen;Opdrachtgevers totaal;1995 Januari;4535.0;4301.0;50280.0;2390.0;44.0;2346.0;2207.0;183.0;28.0;201.0;1532.0;629.0
1650;Dure woningen;Opdrachtgevers totaal;1995 Februari;4821.0;4672.0;52243.0;2572.0;99.0;2473.0;2309.0;263.0;24.0;417.0;1631.0;500.0
1651;Dure woningen;Opdrachtgevers totaal;1995 Maart;4317.0;3856.0;52269.0;3736.0;153.0;3583.0;3456.0;280.0;117.0;450.0;2377.0;792.0
1652;Dure woningen;Opdrachtgevers totaal;1995 1e kwartaal;13673.0;12829.0;52269.0;8698.0;296.0;8402.0;7972.0;726.0;169.0;1068.0;5540.0;1921.0
1653;Dure woningen;Opdrachtgevers totaal;1995 April;4072.0;4617.0;53072.0;3461.0;238.0;3223.0;3022.0;439.0;31.0;548.0;2075.0;807.0
1654;Dure woningen;Opdrachtgevers totaal;1995 Mei;5580.0;5830.0;54932.0;3791.0;72.0;3719.0;3449.0;342.0;20.0;623.0;2299.0;849.0
1655;Dure woningen;Opdrachtgevers totaal;1995 Juni;5430.0;3939.0;54776.0;4171.0;226.0;3945.0;3597.0;574.0;49.0;686.0;2475.0;961.0
1656;Dure woningen;Opdrachtgevers totaal;1995 2e kwartaal;15082.0;14386.0;54776.0;11423.0;536.0;10887.0;10068.0;1355.0;100.0;1857.0;6849.0;2617.0
1657;Dure woningen;Opdrachtgevers totaal;1995 Juli;3683.0;3950.0;53531.0;4973.0;288.0;4685.0;4317.0;656.0;156.0;805.0;3052.0;960.0
1658;Dure woningen;Opdrachtgevers totaal;1995 Augustus;3820.0;3698.0;53933.0;3264.0;129.0;3135.0;3038.0;226.0;56.0;355.0;2091.0;762.0
1659;Dure woningen;Opdrachtgevers totaal;1995 September;2917.0;5027.0;55186.0;3840.0;126.0;3714.0;3279.0;561.0;87.0;519.0;2460.0;774.0
1660;Dure woningen;Opdrachtgevers totaal;1995 3e kwartaal;10420.0;12675.0;55186.0;12077.0;543.0;11534.0;10634.0;1443.0;299.0;1679.0;7603.0;2496.0
1661;Dure woningen;Opdrachtgevers totaal;1995 Oktober;3593.0;3762.0;54340.0;4597.0;331.0;4266.0;4119.0;478.0;102.0;676.0;2882.0;937.0
1662;Dure woningen;Opdrachtgevers totaal;1995 November;2857.0;3417.0;50667.0;7200.0;237.0;6963.0;5989.0;1211.0;124.0;1152.0;4444.0;1480.0
1663;Dure woningen;Opdrachtgevers totaal;1995 December;4683.0;4496.0;45554.0;9412.0;405.0;9007.0;8063.0;1349.0;182.0;1308.0;5925.0;1997.0
1664;Dure woningen;Opdrachtgevers totaal;1995 4e kwartaal;11133.0;11675.0;45554.0;21209.0;973.0;20236.0;18171.0;3038.0;408.0;3136.0;13251.0;4414.0
1665;Dure woningen;Opdrachtgevers totaal;1995;50308.0;51565.0;45554.0;53407.0;2348.0;51059.0;46845.0;6562.0;976.0;7740.0;33243.0;11448.0
1666;Dure woningen;Opdrachtgevers totaal;1996 Januari;3049.0;1916.0;45552.0;1633.0;52.0;1581.0;1314.0;319.0;26.0;171.0;1029.0;407.0
1667;Dure woningen;Opdrachtgevers totaal;1996 Februari;3749.0;2293.0;45954.0;1892.0;17.0;1875.0;1528.0;364.0;82.0;307.0;1116.0;387.0
1668;Dure woningen;Opdrachtgevers totaal;1996 Maart;3544.0;3721.0;47083.0;2270.0;95.0;2175.0;1907.0;363.0;42.0;284.0;1357.0;587.0
1669;Dure woningen;Opdrachtgevers totaal;1996 1e kwartaal;10342.0;7930.0;47083.0;5795.0;164.0;5631.0;4749.0;1046.0;150.0;762.0;3502.0;1381.0
1670;Dure woningen;Opdrachtgevers totaal;1996 April;3426.0;3001.0;47127.0;2564.0;52.0;2512.0;2262.0;302.0;37.0;287.0;1651.0;589.0
1671;Dure woningen;Opdrachtgevers totaal;1996 Mei;3483.0;3572.0;46454.0;3386.0;89.0;3297.0;3019.0;367.0;76.0;513.0;2226.0;571.0
1672;Dure woningen;Opdrachtgevers totaal;1996 Juni;4519.0;4456.0;46200.0;4240.0;220.0;4020.0;3537.0;703.0;45.0;516.0;2845.0;834.0
1673;Dure woningen;Opdrachtgevers totaal;1996 2e kwartaal;11428.0;11029.0;46200.0;10190.0;361.0;9829.0;8818.0;1372.0;158.0;1316.0;6722.0;1994.0
1674;Dure woningen;Opdrachtgevers totaal;1996 Juli;3621.0;3391.0;45873.0;3325.0;269.0;3056.0;2596.0;729.0;62.0;497.0;2045.0;721.0
1675;Dure woningen;Opdrachtgevers totaal;1996 Augustus;3756.0;3465.0;45636.0;3415.0;318.0;3097.0;2930.0;485.0;66.0;800.0;1787.0;762.0
1676;Dure woningen;Opdrachtgevers totaal;1996 September;3611.0;4267.0;45836.0;3881.0;267.0;3614.0;3403.0;478.0;71.0;467.0;2253.0;1090.0
1677;Dure woningen;Opdrachtgevers totaal;1996 3e kwartaal;10988.0;11123.0;45836.0;10621.0;854.0;9767.0;8929.0;1692.0;199.0;1764.0;6085.0;2573.0
1678;Dure woningen;Opdrachtgevers totaal;1996 Oktober;5391.0;4711.0;45908.0;4300.0;283.0;4017.0;3352.0;948.0;45.0;779.0;2515.0;961.0
1679;Dure woningen;Opdrachtgevers totaal;1996 November;5282.0;3860.0;45364.0;4265.0;172.0;4093.0;3723.0;542.0;99.0;512.0;2745.0;909.0
1680;Dure woningen;Opdrachtgevers totaal;1996 December;4589.0;4165.0;42391.0;6731.0;367.0;6364.0;5623.0;1108.0;82.0;836.0;4169.0;1644.0
1681;Dure woningen;Opdrachtgevers totaal;1996 4e kwartaal;15262.0;12736.0;42391.0;15296.0;822.0;14474.0;12698.0;2598.0;226.0;2127.0;9429.0;3514.0
1682;Dure woningen;Opdrachtgevers totaal;1996;48020.0;42818.0;42391.0;41902.0;2201.0;39701.0;35194.0;6708.0;733.0;5969.0;25738.0;9462.0
1683;Dure woningen;Opdrachtgevers totaal;1997 Januari;3588.0;2368.0;43106.0;1556.0;39.0;1517.0;1316.0;240.0;17.0;212.0;888.0;439.0
1684;Dure woningen;Opdrachtgevers totaal;1997 Februari;3276.0;3458.0;44795.0;1687.0;10.0;1677.0;1567.0;120.0;19.0;159.0;1146.0;363.0
1685;Dure woningen;Opdrachtgevers totaal;1997 Maart;4183.0;4067.0;46322.0;2296.0;35.0;2261.0;1985.0;311.0;19.0;303.0;1394.0;580.0
1686;Dure woningen;Opdrachtgevers totaal;1997 1e kwartaal;11047.0;9893.0;46322.0;5539.0;84.0;5455.0;4868.0;671.0;55.0;674.0;3428.0;1382.0
1687;Dure woningen;Opdrachtgevers totaal;1997 April;3690.0;6265.0;50025.0;2513.0;132.0;2381.0;2303.0;210.0;59.0;222.0;1524.0;708.0
1688;Dure woningen;Opdrachtgevers totaal;1997 Mei;3659.0;3929.0;50373.0;3699.0;188.0;3511.0;3100.0;599.0;28.0;594.0;2478.0;599.0
1689;Dure woningen;Opdrachtgevers totaal;1997 Juni;4932.0;4443.0;50955.0;3893.0;183.0;3710.0;3287.0;606.0;50.0;637.0;2405.0;801.0
1690;Dure woningen;Opdrachtgevers totaal;1997 2e kwartaal;12281.0;14637.0;50955.0;10105.0;503.0;9602.0;8690.0;1415.0;137.0;1453.0;6407.0;2108.0
1691;Dure woningen;Opdrachtgevers totaal;1997 Juli;3682.0;2854.0;50801.0;2710.0;141.0;2569.0;2279.0;431.0;48.0;545.0;1671.0;446.0
1692;Dure woningen;Opdrachtgevers totaal;1997 Augustus;4197.0;3298.0;51535.0;2449.0;38.0;2411.0;2233.0;216.0;7.0;348.0;1387.0;707.0
1693;Dure woningen;Opdrachtgevers totaal;1997 September;6563.0;5049.0;52429.0;4023.0;182.0;3841.0;3660.0;363.0;42.0;375.0;2555.0;1051.0
1694;Dure woningen;Opdrachtgevers totaal;1997 3e kwartaal;14442.0;11201.0;52429.0;9182.0;361.0;8821.0;8172.0;1010.0;97.0;1268.0;5613.0;2204.0
1695;Dure woningen;Opdrachtgevers totaal;1997 Oktober;5960.0;5613.0;54526.0;3676.0;301.0;3375.0;2997.0;679.0;97.0;486.0;2265.0;828.0
1696;Dure woningen;Opdrachtgevers totaal;1997 November;4713.0;5539.0;54418.0;5462.0;233.0;5229.0;4350.0;1112.0;51.0;1053.0;2969.0;1389.0
1697;Dure woningen;Opdrachtgevers totaal;1997 December;5365.0;5454.0;50761.0;8949.0;428.0;8521.0;7353.0;1596.0;51.0;1431.0;5412.0;2055.0
1698;Dure woningen;Opdrachtgevers totaal;1997 4e kwartaal;16038.0;16606.0;50761.0;18087.0;962.0;17125.0;14700.0;3387.0;199.0;2970.0;10646.0;4272.0
1699;Dure woningen;Opdrachtgevers totaal;1997;53808.0;52337.0;50761.0;42913.0;1910.0;41003.0;36430.0;6483.0;488.0;6365.0;26094.0;9966.0
1700;Dure woningen;Opdrachtgevers totaal;1998 Januari;3192.0;3940.0;52983.0;1844.0;1.0;1843.0;1530.0;314.0;6.0;264.0;1120.0;454.0
1701;Dure woningen;Opdrachtgevers totaal;1998 Februari;3301.0;3537.0;53020.0;2497.0;87.0;2410.0;2140.0;357.0;15.0;296.0;1486.0;700.0
1702;Dure woningen;Opdrachtgevers totaal;1998 Maart;4943.0;4342.0;53959.0;3694.0;222.0;3472.0;2747.0;947.0;27.0;975.0;1869.0;823.0
1703;Dure woningen;Opdrachtgevers totaal;1998 1e kwartaal;11436.0;11819.0;53959.0;8035.0;310.0;7725.0;6417.0;1618.0;48.0;1535.0;4475.0;1977.0
1704;Dure woningen;Opdrachtgevers totaal;1998 April;3377.0;3412.0;54651.0;2795.0;88.0;2707.0;2290.0;505.0;35.0;565.0;1512.0;683.0
1705;Dure woningen;Opdrachtgevers totaal;1998 Mei;2914.0;3673.0;55047.0;3423.0;93.0;3330.0;2933.0;490.0;51.0;429.0;2302.0;3423.0
1706;Dure woningen;Opdrachtgevers totaal;1998 Juni;3764.0;3791.0;54971.0;4197.0;330.0;3867.0;3576.0;621.0;9.0;542.0;2451.0;1195.0
1707;Dure woningen;Opdrachtgevers totaal;1998 2e kwartaal;10055.0;10876.0;54971.0;10415.0;511.0;9904.0;8799.0;1616.0;95.0;1536.0;6265.0;2519.0
1708;Dure woningen;Opdrachtgevers totaal;1998 Juli;4098.0;2852.0;53839.0;3344.0;116.0;3228.0;2774.0;570.0;43.0;608.0;1937.0;756.0
1709;Dure woningen;Opdrachtgevers totaal;1998 Augustus;2636.0;2873.0;53471.0;3229.0;233.0;2996.0;2846.0;383.0;10.0;535.0;1797.0;887.0
1710;Dure woningen;Opdrachtgevers totaal;1998 September;4674.0;5062.0;54837.0;3602.0;110.0;3492.0;3019.0;583.0;23.0;583.0;2133.0;863.0
1711;Dure woningen;Opdrachtgevers totaal;1998 3e kwartaal;11408.0;10787.0;54837.0;10175.0;459.0;9716.0;8639.0;1536.0;76.0;1726.0;5867.0;2506.0
1712;Dure woningen;Opdrachtgevers totaal;1998 Oktober;5209.0;3758.0;54349.0;4083.0;132.0;3951.0;3144.0;939.0;108.0;637.0;2404.0;934.0
1713;Dure woningen;Opdrachtgevers totaal;1998 November;4460.0;3797.0;52855.0;5361.0;276.0;5085.0;4533.0;828.0;60.0;892.0;2912.0;1497.0
1714;Dure woningen;Opdrachtgevers totaal;1998 December;5753.0;5164.0;48332.0;9927.0;349.0;9578.0;8588.0;1339.0;26.0;1612.0;6000.0;2289.0
1715;Dure woningen;Opdrachtgevers totaal;1998 4e kwartaal;15422.0;12719.0;48332.0;19371.0;757.0;18614.0;16265.0;3106.0;194.0;3141.0;11324.0;4712.0
1716;Dure woningen;Opdrachtgevers totaal;1998;48321.0;46201.0;48332.0;47996.0;2037.0;45959.0;40120.0;7876.0;413.0;7938.0;27931.0;11714.0
1717;Dure woningen;Opdrachtgevers totaal;1999 Januari;3328.0;3669.0;50295.0;1691.0;22.0;1669.0;1479.0;212.0;6.0;206.0;1158.0;321.0
1718;Dure woningen;Opdrachtgevers totaal;1999 Februari;2994.0;3144.0;51505.0;2142.0;162.0;1980.0;1656.0;486.0;41.0;454.0;1183.0;464.0
1719;Dure woningen;Opdrachtgevers totaal;1999 Maart;4224.0;3538.0;52771.0;2505.0;29.0;2476.0;2183.0;322.0;42.0;368.0;1452.0;643.0
1720;Dure woningen;Opdrachtgevers totaal;1999 1e kwartaal;10546.0;10357.0;52771.0;6338.0;213.0;6125.0;5318.0;1020.0;89.0;1028.0;3793.0;1428.0
1721;Dure woningen;Opdrachtgevers totaal;1999 April;3733.0;4172.0;53875.0;3065.0;60.0;3005.0;2509.0;556.0;41.0;504.0;1912.0;608.0
1722;Dure woningen;Opdrachtgevers totaal;1999 Mei;5536.0;3813.0;54192.0;3648.0;21.0;3627.0;3032.0;616.0;29.0;588.0;2215.0;816.0
1723;Dure woningen;Opdrachtgevers totaal;1999 Juni;4172.0;3836.0;54379.0;3740.0;210.0;3528.0;3027.0;711.0;111.0;544.0;2382.0;701.0
1724;Dure woningen;Opdrachtgevers totaal;1999 2e kwartaal;13441.0;11821.0;54379.0;10453.0;291.0;10160.0;8568.0;1883.0;181.0;1636.0;6509.0;2125.0
1725;Dure woningen;Opdrachtgevers totaal;1999 Juli;5040.0;4313.0;55559.0;2904.0;153.0;2792.0;2548.0;397.0;45.0;386.0;1874.0;640.0
1726;Dure woningen;Opdrachtgevers totaal;1999 Augustus;4447.0;2789.0;56062.0;2361.0;31.0;2330.0;2001.0;360.0;45.0;266.0;1542.0;508.0
1727;Dure woningen;Opdrachtgevers totaal;1999 September;4308.0;4494.0;57001.0;3575.0;44.0;3531.0;3053.0;522.0;45.0;481.0;2061.0;988.0
1728;Dure woningen;Opdrachtgevers totaal;1999 3e kwartaal;13795.0;11596.0;57001.0;8840.0;228.0;8653.0;7602.0;1279.0;135.0;1133.0;5477.0;2136.0
1729;Dure woningen;Opdrachtgevers totaal;1999 Oktober;3658.0;5869.0;58913.0;3986.0;200.0;3786.0;3262.0;712.0;50.0;803.0;2322.0;811.0
1730;Dure woningen;Opdrachtgevers totaal;1999 November;4439.0;5315.0;58295.0;5730.0;267.0;5463.0;4397.0;1333.0;91.0;1196.0;3199.0;1244.0
1731;Dure woningen;Opdrachtgevers totaal;1999 December;5823.0;5089.0;54569.0;8866.0;383.0;8483.0;7029.0;1837.0;199.0;1612.0;4790.0;2265.0
1732;Dure woningen;Opdrachtgevers totaal;1999 4e kwartaal;13920.0;16273.0;54569.0;18582.0;850.0;17732.0;14688.0;3894.0;340.0;3611.0;10311.0;4320.0
1733;Dure woningen;Opdrachtgevers totaal;1999;51702.0;50047.0;54569.0;44213.0;1582.0;42670.0;36176.0;8076.0;745.0;7408.0;26090.0;10009.0
1734;Dure woningen;Opdrachtgevers totaal;2000 Januari;;;;;;;;;;;;
1735;Dure woningen;Opdrachtgevers totaal;2000 Februari;;;;;;;;;;;;
1736;Dure woningen;Opdrachtgevers totaal;2000 Maart;;;;;;;;;;;;
1737;Dure woningen;Opdrachtgevers totaal;2000 1e kwartaal;;;;;;;;;;;;
1738;Dure woningen;Opdrachtgevers totaal;2000 April;;;;;;;;;;;;
1739;Dure woningen;Opdrachtgevers totaal;2000 Mei;;;;;;;;;;;;
1740;Dure woningen;Opdrachtgevers totaal;2000 Juni;;;;;;;;;;;;
1741;Dure woningen;Opdrachtgevers totaal;2000 2e kwartaal;;;;;;;;;;;;
1742;Dure woningen;Opdrachtgevers totaal;2000 Juli;;;;;;;;;;;;
1743;Dure woningen;Opdrachtgevers totaal;2000 Augustus;;;;;;;;;;;;
1744;Dure woningen;Opdrachtgevers totaal;2000 September;;;;;;;;;;;;
1745;Dure woningen;Opdrachtgevers totaal;2000 3e kwartaal;;;;;;;;;;;;
1746;Dure woningen;Opdrachtgevers totaal;2000 Oktober;;;;;;;;;;;;
