ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
154;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2014/'15;6222.0;784.0;2030.0;1309.0;2096.0;3.0;0.0;0.0;0.0;0.0
155;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2015/'16;5777.0;787.0;1817.0;1331.0;1842.0;;;;;
156;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1990/'91;;;;;;;;;;
157;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1991/'92;;;;;;;;;;
158;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1992/'93;;;;;;;;;;
159;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1993/'94;;;;;;;;;;
160;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1994/'95;;;;;;;;;;
161;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1995/'96;;;;;;;;;;
162;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1996/'97;;;;;;;;;;
163;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1997/'98;;;;;;;;;;
164;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1998/'99;;;;;;;;;;
165;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1999/'00;;;;;;;;;;
166;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2000/'01;;;;;;;;;;
167;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2001/'02;;;;;;;;;;
168;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2002/'03;;;;;;;;;;
169;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2003/'04;;;;;;;;;;
170;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2004/'05;;;;;;;;;;
171;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2005/'06;5069.0;919.0;1873.0;897.0;1342.0;38.0;;;;
172;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2006/'07;5780.0;1044.0;2189.0;1017.0;1493.0;37.0;;;;
173;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2007/'08;6159.0;1025.0;2166.0;1159.0;1777.0;32.0;;;;
174;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2008/'09;6664.0;918.0;2406.0;1362.0;1943.0;35.0;;;;
175;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2009/'10;7643.0;1194.0;2851.0;1526.0;2043.0;29.0;;;;
176;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2010/'11;7646.0;1142.0;2581.0;1600.0;2296.0;27.0;;;;
177;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2011/'12;7733.0;1152.0;2614.0;1709.0;2238.0;20.0;;;;
178;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2012/'13;7873.0;1119.0;2572.0;1811.0;2365.0;6.0;;;;
179;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2013/'14;7916.0;1206.0;2462.0;1753.0;2490.0;5.0;;;;
180;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2014/'15;7407.0;929.0;2443.0;1674.0;2360.0;1.0;0.0;0.0;0.0;0.0
181;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2015/'16;6690.0;767.0;2131.0;1622.0;2170.0;;;;;
182;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1990/'91;;;;;;;;;;
183;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1991/'92;;;;;;;;;;
184;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1992/'93;;;;;;;;;;
185;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1993/'94;;;;;;;;;;
186;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1994/'95;;;;;;;;;;
187;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1995/'96;;;;;;;;;;
188;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1996/'97;;;;;;;;;;
189;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1997/'98;;;;;;;;;;
190;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1998/'99;;;;;;;;;;
191;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1999/'00;;;;;;;;;;
192;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2000/'01;;;;;;;;;;
193;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2001/'02;;;;;;;;;;
194;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2002/'03;;;;;;;;;;
195;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2003/'04;;;;;;;;;;
196;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2004/'05;;;;;;;;;;
197;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2005/'06;5045.0;601.0;1671.0;1098.0;1624.0;51.0;;;;
198;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2006/'07;5130.0;612.0;1732.0;1100.0;1629.0;57.0;;;;
199;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2007/'08;5569.0;696.0;1901.0;1129.0;1796.0;47.0;;;;
200;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2008/'09;5764.0;575.0;1989.0;1251.0;1907.0;42.0;;;;
201;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2009/'10;6268.0;775.0;2201.0;1344.0;1911.0;37.0;;;;
202;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2010/'11;6127.0;809.0;2103.0;1344.0;1843.0;28.0;;;;
203;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2011/'12;6271.0;702.0;2193.0;1427.0;1925.0;24.0;;;;
204;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2012/'13;6241.0;704.0;2124.0;1482.0;1915.0;16.0;;;;
205;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2013/'14;6212.0;752.0;1968.0;1565.0;1917.0;10.0;;;;
206;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2014/'15;5622.0;537.0;1679.0;1426.0;1978.0;2.0;0.0;0.0;0.0;0.0
207;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2015/'16;5181.0;510.0;1484.0;1330.0;1856.0;1.0;;;;
208;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
209;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
210;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
211;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
212;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
213;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
214;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
215;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
216;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
217;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
218;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
219;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
220;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
221;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
222;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
223;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2005/'06;2424.0;430.0;852.0;509.0;611.0;22.0;;;;
224;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2006/'07;2532.0;464.0;876.0;514.0;649.0;29.0;;;;
225;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2007/'08;2578.0;457.0;867.0;557.0;675.0;22.0;;;;
226;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2008/'09;2582.0;448.0;916.0;539.0;657.0;22.0;;;;
227;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2009/'10;3011.0;476.0;1267.0;558.0;691.0;19.0;;;;
228;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2010/'11;3178.0;588.0;1205.0;621.0;743.0;21.0;;;;
229;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2011/'12;3228.0;597.0;1203.0;648.0;768.0;12.0;;;;
230;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2012/'13;3596.0;705.0;1292.0;725.0;871.0;3.0;;;;
231;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2013/'14;3441.0;640.0;1183.0;778.0;838.0;2.0;;;;
232;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2014/'15;3466.0;615.0;1160.0;776.0;910.0;5.0;0.0;0.0;0.0;0.0
233;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2015/'16;3261.0;509.0;1082.0;812.0;858.0;;;;;
234;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
235;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
236;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
237;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
238;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
239;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
240;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
241;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
242;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
243;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
244;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
245;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
246;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
247;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
248;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
249;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2005/'06;7699.0;1976.0;2651.0;1235.0;1761.0;76.0;;;;
250;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2006/'07;7992.0;1904.0;2800.0;1332.0;1898.0;58.0;;;;
251;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2007/'08;8611.0;1872.0;2948.0;1531.0;2194.0;66.0;;;;
252;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2008/'09;8788.0;1714.0;2986.0;1644.0;2362.0;82.0;;;;
253;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2009/'10;9631.0;1946.0;3434.0;1770.0;2421.0;60.0;;;;
254;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2010/'11;9825.0;2171.0;3181.0;1864.0;2569.0;40.0;;;;
255;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2011/'12;10124.0;2231.0;3154.0;2051.0;2665.0;23.0;;;;
256;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2012/'13;10575.0;2548.0;3196.0;1969.0;2850.0;12.0;;;;
257;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2013/'14;11268.0;2643.0;3472.0;2098.0;3050.0;5.0;;;;
258;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2014/'15;10701.0;2116.0;3461.0;2052.0;3070.0;2.0;0.0;0.0;0.0;0.0
259;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2015/'16;9957.0;2094.0;2863.0;2096.0;2904.0;;;;;
260;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1990/'91;;;;;;;;;;
261;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1991/'92;;;;;;;;;;
262;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1992/'93;;;;;;;;;;
263;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1993/'94;;;;;;;;;;
264;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1994/'95;;;;;;;;;;
265;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1995/'96;;;;;;;;;;
266;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1996/'97;;;;;;;;;;
267;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1997/'98;;;;;;;;;;
268;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1998/'99;;;;;;;;;;
269;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;1999/'00;;;;;;;;;;
270;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2000/'01;;;;;;;;;;
271;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2001/'02;;;;;;;;;;
272;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2002/'03;;;;;;;;;;
273;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2003/'04;;;;;;;;;;
274;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2004/'05;;;;;;;;;;
275;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2005/'06;332.0;58.0;92.0;100.0;76.0;6.0;;;;
276;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2006/'07;227.0;48.0;75.0;58.0;42.0;4.0;;;;
277;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2007/'08;293.0;48.0;92.0;103.0;43.0;7.0;;;;
278;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2008/'09;353.0;62.0;140.0;77.0;67.0;7.0;;;;
279;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2009/'10;566.0;128.0;260.0;101.0;68.0;9.0;;;;
280;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2010/'11;628.0;264.0;170.0;113.0;73.0;8.0;;;;
281;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2011/'12;718.0;393.0;129.0;114.0;78.0;4.0;;;;
282;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2012/'13;1149.0;787.0;182.0;98.0;78.0;4.0;;;;
283;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2013/'14;1201.0;777.0;242.0;108.0;71.0;3.0;;;;
284;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2014/'15;262.0;70.0;60.0;58.0;72.0;2.0;0.0;0.0;0.0;0.0
285;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Herkomst onbekend;2015/'16;253.0;120.0;35.0;47.0;51.0;;;;;
286;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Totaal herkomstgroepering;1990/'91;;;;;;;;;;
287;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Totaal herkomstgroepering;1991/'92;;;;;;;;;;
288;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Totaal herkomstgroepering;1992/'93;;;;;;;;;;
289;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Totaal herkomstgroepering;1993/'94;;;;;;;;;;
290;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Totaal herkomstgroepering;1994/'95;;;;;;;;;;
