ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaleOrderontvangst_1;OrderontvangstBinnenland_2;OrderontvangstBuitenland_3;TotaleOrderontvangst_4;OrderontvangstBinnenland_5;OrderontvangstBuitenland_6
1779;26-27 Elektrische en elektron. Industrie;2010 3e kwartaal;100.8;98.2;101.8;26.6;9.2;35.2
1780;26-27 Elektrische en elektron. Industrie;2010 oktober;99.9;97.1;101.0;9.9;-7.7;19.1
1781;26-27 Elektrische en elektron. Industrie;2010 november;108.3;101.7;111.1;6.6;-5.5;12.2
1782;26-27 Elektrische en elektron. Industrie;2010 december;101.8;95.5;104.5;-15.4;-23.7;-11.7
1783;26-27 Elektrische en elektron. Industrie;2010 4e kwartaal;103.3;98.1;105.5;-0.9;-12.9;4.8
1784;26-27 Elektrische en elektron. Industrie;2010;100.0;100.0;100.0;7.5;-0.1;11.1
1785;26-27 Elektrische en elektron. Industrie;2011 januari;85.7;91.8;83.2;-1.3;-15.3;6.8
1786;26-27 Elektrische en elektron. Industrie;2011 februari;101.5;106.6;99.3;11.8;12.6;11.4
1787;26-27 Elektrische en elektron. Industrie;2011 maart;111.5;112.6;111.1;-4.7;5.7;-8.5
1788;26-27 Elektrische en elektron. Industrie;2011 1e kwartaal;99.6;103.7;97.9;1.4;0.5;1.8
1789;26-27 Elektrische en elektron. Industrie;2011 april;95.5;97.1;94.9;1.1;-8.8;6.0
1790;26-27 Elektrische en elektron. Industrie;2011 mei;104.1;104.8;103.9;11.6;12.4;11.2
1791;26-27 Elektrische en elektron. Industrie;2011 juni;116.0;114.7;116.6;10.3;12.5;9.4
1792;26-27 Elektrische en elektron. Industrie;2011 2e kwartaal;105.2;105.5;105.1;7.7;4.9;8.9
1793;26-27 Elektrische en elektron. Industrie;2011 juli;90.0;88.9;90.5;-4.2;-9.0;-2.0
1794;26-27 Elektrische en elektron. Industrie;2011 augustus;87.7;83.5;89.5;-8.6;-8.5;-8.4
1795;26-27 Elektrische en elektron. Industrie;2011 september;110.3;106.9;111.8;-2.0;1.3;-3.1
1796;26-27 Elektrische en elektron. Industrie;2011 3e kwartaal;96.0;93.1;97.3;-4.7;-5.2;-4.5
1797;26-27 Elektrische en elektron. Industrie;2011 oktober;105.9;120.9;99.7;6.0;24.5;-1.3
1798;26-27 Elektrische en elektron. Industrie;2011 november;112.3;110.4;113.1;3.7;8.6;1.8
1799;26-27 Elektrische en elektron. Industrie;2011 december;145.3;111.7;159.2;42.7;17.0;52.3
1800;26-27 Elektrische en elektron. Industrie;2011 4e kwartaal;121.2;114.3;124.0;17.3;16.5;17.5
1801;26-27 Elektrische en elektron. Industrie;2011;105.5;104.2;106.1;5.5;4.1;6.1
1802;26-27 Elektrische en elektron. Industrie;2012 januari;99.6;105.1;97.3;16.2;14.5;16.9
1803;26-27 Elektrische en elektron. Industrie;2012 februari;94.8;93.6;95.3;-6.6;-12.2;-4.0
1804;26-27 Elektrische en elektron. Industrie;2012 maart;108.9;122.3;103.3;-2.3;8.6;-7.0
1805;26-27 Elektrische en elektron. Industrie;2012 1e kwartaal;101.1;107.0;98.6;1.5;3.2;0.8
1806;26-27 Elektrische en elektron. Industrie;2012 april;92.3;95.0;91.2;-3.4;-2.2;-3.9
1807;26-27 Elektrische en elektron. Industrie;2012 mei;105.1;113.7;101.6;1.0;8.5;-2.2
1808;26-27 Elektrische en elektron. Industrie;2012 juni;123.0;122.7;123.1;6.0;7.0;5.6
1809;26-27 Elektrische en elektron. Industrie;2012 2e kwartaal;106.8;110.5;105.3;1.5;4.7;0.2
1810;26-27 Elektrische en elektron. Industrie;2012 juli;100.1;91.7;103.6;11.2;3.1;14.5
1811;26-27 Elektrische en elektron. Industrie;2012 augustus;102.5;91.0;107.2;16.9;9.0;19.8
1812;26-27 Elektrische en elektron. Industrie;2012 september;106.2;92.7;111.7;-3.7;-13.3;-0.1
1813;26-27 Elektrische en elektron. Industrie;2012 3e kwartaal;102.9;91.8;107.5;7.2;-1.4;10.5
1814;26-27 Elektrische en elektron. Industrie;2012 oktober;108.9;99.9;112.7;2.8;-17.4;13.0
1815;26-27 Elektrische en elektron. Industrie;2012 november;114.4;104.4;118.5;1.9;-5.4;4.8
1816;26-27 Elektrische en elektron. Industrie;2012 december;99.2;96.3;100.4;-31.7;-13.8;-36.9
1817;26-27 Elektrische en elektron. Industrie;2012 4e kwartaal;107.5;100.2;110.5;-11.3;-12.4;-10.9
1818;26-27 Elektrische en elektron. Industrie;2012;104.6;102.4;105.5;-0.9;-1.7;-0.5
1819;26-27 Elektrische en elektron. Industrie;2013 januari;80.7;82.1;80.1;-19.0;-21.9;-17.7
1820;26-27 Elektrische en elektron. Industrie;2013 februari;108.1;99.4;111.8;14.0;6.2;17.3
1821;26-27 Elektrische en elektron. Industrie;2013 maart;105.5;96.5;109.2;-3.1;-21.1;5.7
1822;26-27 Elektrische en elektron. Industrie;2013 1e kwartaal;98.1;92.7;100.4;-3.0;-13.4;1.8
1823;26-27 Elektrische en elektron. Industrie;2013 april;98.3;98.0;98.4;6.5;3.2;7.9
1824;26-27 Elektrische en elektron. Industrie;2013 mei;102.3;100.7;102.9;-2.7;-11.4;1.3
1825;26-27 Elektrische en elektron. Industrie;2013 juni;117.6;105.2;122.8;-4.4;-14.3;-0.2
1826;26-27 Elektrische en elektron. Industrie;2013 2e kwartaal;106.1;101.3;108.0;-0.7;-8.3;2.6
1827;26-27 Elektrische en elektron. Industrie;2013 juli;100.7;102.4;100.0;0.6;11.7;-3.5
1828;26-27 Elektrische en elektron. Industrie;2013 augustus;102.6;104.7;101.7;0.1;15.1;-5.1
1829;26-27 Elektrische en elektron. Industrie;2013 september;113.9;105.6;117.3;7.3;13.9;5.0
1830;26-27 Elektrische en elektron. Industrie;2013 3e kwartaal;105.7;104.2;106.3;2.7;13.5;-1.1
1831;26-27 Elektrische en elektron. Industrie;2013 oktober;107.3;106.2;107.8;-1.5;6.3;-4.3
1832;26-27 Elektrische en elektron. Industrie;2013 november;105.4;93.2;110.3;-7.9;-10.7;-6.9
1833;26-27 Elektrische en elektron. Industrie;2013 december;132.1;103.9;143.9;33.2;7.9;43.3
1834;26-27 Elektrische en elektron. Industrie;2013 4e kwartaal;114.9;101.1;120.7;6.9;0.9;9.2
1835;26-27 Elektrische en elektron. Industrie;2013;106.2;99.8;108.9;1.6;-2.5;3.2
1836;26 Elektrotechnische industrie;2005 januari;106.9;119.4;103.1;;;
1837;26 Elektrotechnische industrie;2005 februari;102.7;108.2;101.2;;;
1838;26 Elektrotechnische industrie;2005 maart;116.5;125.4;113.8;;;
1839;26 Elektrotechnische industrie;2005 1e kwartaal;108.7;117.7;106.0;;;
1840;26 Elektrotechnische industrie;2005 april;108.2;102.3;109.8;;;
1841;26 Elektrotechnische industrie;2005 mei;113.6;139.7;105.9;;;
1842;26 Elektrotechnische industrie;2005 juni;118.0;98.9;123.8;;;
1843;26 Elektrotechnische industrie;2005 2e kwartaal;113.3;113.6;113.2;;;
1844;26 Elektrotechnische industrie;2005 juli;104.8;114.5;102.1;;;
1845;26 Elektrotechnische industrie;2005 augustus;115.3;102.5;119.1;;;
1846;26 Elektrotechnische industrie;2005 september;134.8;105.7;143.4;;;
1847;26 Elektrotechnische industrie;2005 3e kwartaal;118.3;107.6;121.5;;;
1848;26 Elektrotechnische industrie;2005 oktober;121.8;104.5;126.9;;;
1849;26 Elektrotechnische industrie;2005 november;147.8;137.1;150.9;;;
1850;26 Elektrotechnische industrie;2005 december;136.1;125.7;139.1;;;
1851;26 Elektrotechnische industrie;2005 4e kwartaal;135.2;122.4;139.0;;;
1852;26 Elektrotechnische industrie;2005;118.9;115.3;119.9;;;
1853;26 Elektrotechnische industrie;2006 januari;115.0;120.0;113.4;7.6;0.5;10.0
1854;26 Elektrotechnische industrie;2006 februari;114.2;118.6;112.8;11.2;9.6;11.5
1855;26 Elektrotechnische industrie;2006 maart;137.9;116.6;144.3;18.4;-7.0;26.8
1856;26 Elektrotechnische industrie;2006 1e kwartaal;122.4;118.4;123.5;12.6;0.6;16.5
1857;26 Elektrotechnische industrie;2006 april;124.1;113.1;127.4;14.7;10.6;16.0
1858;26 Elektrotechnische industrie;2006 mei;120.2;130.1;117.3;5.8;-6.9;10.8
1859;26 Elektrotechnische industrie;2006 juni;174.4;130.4;187.3;47.8;31.9;51.3
1860;26 Elektrotechnische industrie;2006 2e kwartaal;139.6;124.5;144.0;23.2;9.6;27.2
1861;26 Elektrotechnische industrie;2006 juli;105.7;100.9;107.2;0.9;-11.9;5.0
1862;26 Elektrotechnische industrie;2006 augustus;119.0;137.6;113.4;3.2;34.2;-4.8
1863;26 Elektrotechnische industrie;2006 september;148.9;139.2;151.8;10.5;31.7;5.9
1864;26 Elektrotechnische industrie;2006 3e kwartaal;124.5;125.9;124.1;5.3;17.0;2.1
1865;26 Elektrotechnische industrie;2006 oktober;141.7;131.7;144.7;16.3;26.0;14.0
1866;26 Elektrotechnische industrie;2006 november;146.5;139.5;148.6;-0.9;1.8;-1.5
1867;26 Elektrotechnische industrie;2006 december;155.7;142.2;159.7;14.4;13.1;14.8
1868;26 Elektrotechnische industrie;2006 4e kwartaal;148.0;137.8;151.0;9.4;12.6;8.7
1869;26 Elektrotechnische industrie;2006;133.6;126.7;135.7;12.4;9.8;13.1
1870;26 Elektrotechnische industrie;2007 januari;94.6;109.3;90.3;-17.7;-8.9;-20.4
1871;26 Elektrotechnische industrie;2007 februari;90.1;104.5;85.9;-21.1;-11.9;-23.8
1872;26 Elektrotechnische industrie;2007 maart;105.6;120.4;101.2;-23.4;3.3;-29.9
1873;26 Elektrotechnische industrie;2007 1e kwartaal;96.8;111.4;92.5;-20.9;-5.9;-25.1
1874;26 Elektrotechnische industrie;2007 april;76.8;85.3;74.4;-38.1;-24.6;-41.6
1875;26 Elektrotechnische industrie;2007 mei;89.5;95.5;87.8;-25.5;-26.6;-25.1
1876;26 Elektrotechnische industrie;2007 juni;130.3;101.8;138.7;-25.3;-21.9;-25.9
1877;26 Elektrotechnische industrie;2007 2e kwartaal;98.9;94.2;100.3;-29.2;-24.4;-30.3
1878;26 Elektrotechnische industrie;2007 juli;88.6;92.4;87.4;-16.2;-8.4;-18.5
1879;26 Elektrotechnische industrie;2007 augustus;85.6;93.6;83.2;-28.1;-32.0;-26.6
1880;26 Elektrotechnische industrie;2007 september;103.2;87.3;107.8;-30.7;-37.3;-29.0
1881;26 Elektrotechnische industrie;2007 3e kwartaal;92.5;91.1;92.8;-25.7;-27.6;-25.2
1882;26 Elektrotechnische industrie;2007 oktober;106.6;110.6;105.4;-24.8;-16.0;-27.2
1883;26 Elektrotechnische industrie;2007 november;99.3;92.0;101.3;-32.2;-34.1;-31.8
1884;26 Elektrotechnische industrie;2007 december;180.1;291.1;147.4;15.7;104.7;-7.7
1885;26 Elektrotechnische industrie;2007 4e kwartaal;128.7;164.6;118.0;-13.0;19.4;-21.8
1886;26 Elektrotechnische industrie;2007;104.2;115.3;100.9;-22.0;-9.0;-25.6
1887;26 Elektrotechnische industrie;2008 januari;84.8;103.3;79.4;-10.4;-5.5;-12.1
1888;26 Elektrotechnische industrie;2008 februari;94.3;106.8;90.7;4.7;2.2;5.6
1889;26 Elektrotechnische industrie;2008 maart;107.7;110.0;107.0;2.0;-8.6;5.7
1890;26 Elektrotechnische industrie;2008 1e kwartaal;95.6;106.7;92.4;-1.2;-4.2;-0.1
1891;26 Elektrotechnische industrie;2008 april;91.4;98.8;89.3;19.0;15.8;20.0
1892;26 Elektrotechnische industrie;2008 mei;88.8;97.7;86.1;-0.8;2.3;-1.9
1893;26 Elektrotechnische industrie;2008 juni;114.4;110.0;115.6;-12.2;8.1;-16.7
1894;26 Elektrotechnische industrie;2008 2e kwartaal;98.2;102.2;97.0;-0.7;8.5;-3.3
1895;26 Elektrotechnische industrie;2008 juli;103.2;91.7;106.5;16.5;-0.8;21.9
1896;26 Elektrotechnische industrie;2008 augustus;102.0;97.6;103.4;19.2;4.3;24.3
1897;26 Elektrotechnische industrie;2008 september;104.6;103.1;105.1;1.4;18.1;-2.5
1898;26 Elektrotechnische industrie;2008 3e kwartaal;103.3;97.5;105.0;11.7;7.0;13.1
1899;26 Elektrotechnische industrie;2008 oktober;107.7;102.1;109.4;1.0;-7.7;3.8
1900;26 Elektrotechnische industrie;2008 november;99.0;83.7;103.5;-0.3;-9.0;2.2
1901;26 Elektrotechnische industrie;2008 december;137.4;108.3;146.1;-23.7;-62.8;-0.9
1902;26 Elektrotechnische industrie;2008 4e kwartaal;114.7;98.0;119.7;-10.9;-40.4;1.4
1903;26 Elektrotechnische industrie;2008;102.9;101.1;103.5;-1.2;-12.3;2.6
1904;26 Elektrotechnische industrie;2009 januari;90.0;82.3;92.2;6.1;-20.3;16.1
1905;26 Elektrotechnische industrie;2009 februari;73.1;85.3;69.6;-22.5;-20.1;-23.3
1906;26 Elektrotechnische industrie;2009 maart;112.2;91.2;118.4;4.2;-17.1;10.7
1907;26 Elektrotechnische industrie;2009 1e kwartaal;91.8;86.3;93.4;-4.0;-19.2;1.1
1908;26 Elektrotechnische industrie;2009 april;69.8;69.8;69.8;-23.6;-29.4;-21.8
1909;26 Elektrotechnische industrie;2009 mei;85.2;80.5;86.7;-4.1;-17.6;0.7
1910;26 Elektrotechnische industrie;2009 juni;102.3;102.3;102.4;-10.6;-7.0;-11.4
1911;26 Elektrotechnische industrie;2009 2e kwartaal;85.8;84.2;86.3;-12.7;-17.6;-11.0
1912;26 Elektrotechnische industrie;2009 juli;69.8;79.2;67.0;-32.4;-13.6;-37.1
1913;26 Elektrotechnische industrie;2009 augustus;62.8;69.3;60.9;-38.4;-29.0;-41.1
1914;26 Elektrotechnische industrie;2009 september;84.3;88.6;83.0;-19.4;-14.1;-21.0
1915;26 Elektrotechnische industrie;2009 3e kwartaal;72.3;79.0;70.3;-30.0;-18.9;-33.0
1916;26 Elektrotechnische industrie;2009 oktober;83.2;95.6;79.5;-22.7;-6.4;-27.3
1917;26 Elektrotechnische industrie;2009 november;103.5;98.8;104.9;4.5;18.0;1.4
1918;26 Elektrotechnische industrie;2009 december;121.3;123.6;120.5;-11.7;14.1;-17.5
1919;26 Elektrotechnische industrie;2009 4e kwartaal;102.7;106.0;101.6;-10.5;8.1;-15.1
1920;26 Elektrotechnische industrie;2009;88.1;88.9;87.9;-14.4;-12.1;-15.1
1921;26 Elektrotechnische industrie;2010 januari;76.4;99.9;69.4;-15.1;21.4;-24.7
1922;26 Elektrotechnische industrie;2010 februari;85.7;91.0;84.1;17.2;6.7;20.8
1923;26 Elektrotechnische industrie;2010 maart;125.8;107.3;131.2;12.1;17.7;10.8
1924;26 Elektrotechnische industrie;2010 1e kwartaal;96.0;99.4;94.9;4.6;15.2;1.6
1925;26 Elektrotechnische industrie;2010 april;90.6;109.2;85.1;29.8;56.4;21.9
1926;26 Elektrotechnische industrie;2010 mei;88.1;85.8;88.8;3.4;6.6;2.4
1927;26 Elektrotechnische industrie;2010 juni;107.4;103.1;108.7;5.0;0.8;6.2
1928;26 Elektrotechnische industrie;2010 2e kwartaal;95.4;99.4;94.2;11.2;18.0;9.2
1929;26 Elektrotechnische industrie;2010 juli;94.9;93.3;95.3;36.0;17.8;42.2
1930;26 Elektrotechnische industrie;2010 augustus;105.0;98.7;106.9;67.2;42.4;75.5
1931;26 Elektrotechnische industrie;2010 september;112.6;103.6;115.2;33.6;16.9;38.8
1932;26 Elektrotechnische industrie;2010 3e kwartaal;104.2;98.5;105.8;44.1;24.7;50.5
1933;26 Elektrotechnische industrie;2010 oktober;102.6;98.6;103.8;23.3;3.1;30.6
1934;26 Elektrotechnische industrie;2010 november;110.1;108.8;110.5;6.4;10.1;5.3
1935;26 Elektrotechnische industrie;2010 december;100.8;100.7;100.9;-16.9;-18.5;-16.3
1936;26 Elektrotechnische industrie;2010 4e kwartaal;104.5;102.7;105.1;1.8;-3.1;3.4
1937;26 Elektrotechnische industrie;2010;100.0;100.0;100.0;13.5;12.5;13.7
1938;26 Elektrotechnische industrie;2011 januari;88.1;95.6;85.8;15.3;-4.3;23.6
1939;26 Elektrotechnische industrie;2011 februari;99.2;107.9;96.6;15.8;18.6;14.9
1940;26 Elektrotechnische industrie;2011 maart;110.6;117.0;108.7;-12.1;9.0;-17.1
1941;26 Elektrotechnische industrie;2011 1e kwartaal;99.3;106.8;97.0;3.5;7.5;2.2
1942;26 Elektrotechnische industrie;2011 april;93.2;94.8;92.7;2.9;-13.2;8.9
1943;26 Elektrotechnische industrie;2011 mei;103.1;101.0;103.8;17.0;17.7;16.9
1944;26 Elektrotechnische industrie;2011 juni;121.0;117.8;122.0;12.7;14.3;12.2
1945;26 Elektrotechnische industrie;2011 2e kwartaal;105.8;104.5;106.2;10.9;5.2;12.7
1946;26 Elektrotechnische industrie;2011 juli;93.3;95.7;92.6;-1.7;2.6;-2.8
1947;26 Elektrotechnische industrie;2011 augustus;92.4;83.8;95.0;-12.0;-15.1;-11.1
1948;26 Elektrotechnische industrie;2011 september;115.9;84.1;125.3;2.9;-18.8;8.8
1949;26 Elektrotechnische industrie;2011 3e kwartaal;100.5;87.9;104.3;-3.5;-10.8;-1.4
1950;26 Elektrotechnische industrie;2011 oktober;102.5;102.6;102.4;-0.1;4.1;-1.3
1951;26 Elektrotechnische industrie;2011 november;114.9;101.0;119.0;4.4;-7.2;7.7
1952;26 Elektrotechnische industrie;2011 december;181.5;123.8;198.5;80.1;22.9;96.7
1953;26 Elektrotechnische industrie;2011 4e kwartaal;133.0;109.1;140.0;27.2;6.3;33.2
1954;26 Elektrotechnische industrie;2011;109.6;102.1;111.9;9.6;2.1;11.9
1955;26 Elektrotechnische industrie;2012 januari;100.7;95.0;102.4;14.3;-0.6;19.3
1956;26 Elektrotechnische industrie;2012 februari;96.3;92.4;97.5;-2.9;-14.4;0.9
1957;26 Elektrotechnische industrie;2012 maart;112.7;116.3;111.6;1.9;-0.6;2.7
1958;26 Elektrotechnische industrie;2012 1e kwartaal;103.2;101.2;103.8;4.0;-5.2;7.0
1959;26 Elektrotechnische industrie;2012 april;93.4;84.2;96.2;0.2;-11.2;3.8
1960;26 Elektrotechnische industrie;2012 mei;98.4;91.0;100.6;-4.6;-9.9;-3.1
1961;26 Elektrotechnische industrie;2012 juni;131.9;108.6;138.8;9.0;-7.8;13.8
1962;26 Elektrotechnische industrie;2012 2e kwartaal;107.9;94.6;111.9;2.0;-9.5;5.4
1963;26 Elektrotechnische industrie;2012 juli;105.6;91.1;109.9;13.2;-4.8;18.7
1964;26 Elektrotechnische industrie;2012 augustus;102.0;81.0;108.2;10.4;-3.3;13.9
1965;26 Elektrotechnische industrie;2012 september;112.7;95.2;117.9;-2.8;13.2;-5.9
1966;26 Elektrotechnische industrie;2012 3e kwartaal;106.8;89.1;112.0;6.2;1.4;7.4
1967;26 Elektrotechnische industrie;2012 oktober;112.3;83.8;120.7;9.6;-18.3;17.9
1968;26 Elektrotechnische industrie;2012 november;122.8;108.3;127.0;6.9;7.2;6.7
1969;26 Elektrotechnische industrie;2012 december;111.6;120.8;108.9;-38.5;-2.4;-45.1
1970;26 Elektrotechnische industrie;2012 4e kwartaal;115.6;104.3;118.9;-13.1;-4.4;-15.1
1971;26 Elektrotechnische industrie;2012;108.4;97.3;111.6;-1.2;-4.7;-0.2
1972;26 Elektrotechnische industrie;2013 januari;84.5;75.3;87.2;-16.1;-20.7;-14.8
1973;26 Elektrotechnische industrie;2013 februari;114.9;90.7;122.1;19.3;-1.8;25.2
1974;26 Elektrotechnische industrie;2013 maart;108.6;93.4;113.1;-3.6;-19.7;1.3
1975;26 Elektrotechnische industrie;2013 1e kwartaal;102.7;86.5;107.5;-0.5;-14.6;3.5
1976;26 Elektrotechnische industrie;2013 april;100.9;96.4;102.2;8.0;14.5;6.2
1977;26 Elektrotechnische industrie;2013 mei;102.7;99.1;103.7;4.4;8.9;3.1
1978;26 Elektrotechnische industrie;2013 juni;135.2;109.4;142.8;2.5;0.7;2.9
1979;26 Elektrotechnische industrie;2013 2e kwartaal;112.9;101.6;116.2;4.7;7.4;3.9
1980;26 Elektrotechnische industrie;2013 juli;98.0;97.3;98.1;-7.2;6.8;-10.7
1981;26 Elektrotechnische industrie;2013 augustus;101.1;105.6;99.8;-0.9;30.4;-7.8
1982;26 Elektrotechnische industrie;2013 september;120.2;108.7;123.6;6.7;14.2;4.8
1983;26 Elektrotechnische industrie;2013 3e kwartaal;106.4;103.9;107.2;-0.3;16.6;-4.3
1984;26 Elektrotechnische industrie;2013 oktober;108.7;112.2;107.7;-3.2;33.9;-10.8
1985;26 Elektrotechnische industrie;2013 november;118.8;100.0;124.3;-3.3;-7.7;-2.1
1986;26 Elektrotechnische industrie;2013 december;163.4;116.7;177.4;46.4;-3.4;62.9
1987;26 Elektrotechnische industrie;2013 4e kwartaal;130.3;109.6;136.5;12.7;5.1;14.8
1988;26 Elektrotechnische industrie;2013;113.1;100.4;116.8;4.4;3.2;4.7
1989;27 Elektrische apparatenindustrie;2005 januari;67.7;92.5;52.1;;;
1990;27 Elektrische apparatenindustrie;2005 februari;78.9;97.7;67.1;;;
1991;27 Elektrische apparatenindustrie;2005 maart;79.4;108.7;60.9;;;
1992;27 Elektrische apparatenindustrie;2005 1e kwartaal;75.3;99.6;60.0;;;
1993;27 Elektrische apparatenindustrie;2005 april;77.1;101.9;61.4;;;
1994;27 Elektrische apparatenindustrie;2005 mei;79.2;112.3;58.3;;;
1995;27 Elektrische apparatenindustrie;2005 juni;86.4;116.7;67.4;;;
1996;27 Elektrische apparatenindustrie;2005 2e kwartaal;80.9;110.3;62.4;;;
1997;27 Elektrische apparatenindustrie;2005 juli;77.1;98.1;63.9;;;
1998;27 Elektrische apparatenindustrie;2005 augustus;60.3;76.7;49.9;;;
1999;27 Elektrische apparatenindustrie;2005 september;80.1;101.8;66.3;;;
2000;27 Elektrische apparatenindustrie;2005 3e kwartaal;72.5;92.2;60.0;;;
2001;27 Elektrische apparatenindustrie;2005 oktober;68.9;96.0;51.9;;;
2002;27 Elektrische apparatenindustrie;2005 november;79.9;101.9;65.9;;;
2003;27 Elektrische apparatenindustrie;2005 december;71.4;97.1;55.2;;;
2004;27 Elektrische apparatenindustrie;2005 4e kwartaal;73.4;98.3;57.7;;;
2005;27 Elektrische apparatenindustrie;2005;75.5;100.1;60.0;;;
2006;27 Elektrische apparatenindustrie;2006 januari;82.5;115.5;61.8;21.9;24.9;18.6
2007;27 Elektrische apparatenindustrie;2006 februari;85.6;115.9;66.6;8.5;18.6;-0.7
2008;27 Elektrische apparatenindustrie;2006 maart;93.1;123.6;73.9;17.3;13.7;21.3
2009;27 Elektrische apparatenindustrie;2006 1e kwartaal;87.1;118.3;67.4;15.6;18.8;12.3
2010;27 Elektrische apparatenindustrie;2006 april;88.5;111.8;73.8;14.8;9.7;20.2
2011;27 Elektrische apparatenindustrie;2006 mei;97.7;126.8;79.3;23.4;12.9;36.0
2012;27 Elektrische apparatenindustrie;2006 juni;102.0;125.0;87.5;18.1;7.1;29.8
2013;27 Elektrische apparatenindustrie;2006 2e kwartaal;96.1;121.2;80.2;18.7;9.9;28.6
2014;27 Elektrische apparatenindustrie;2006 juli;96.2;123.3;79.2;24.8;25.7;23.9
2015;27 Elektrische apparatenindustrie;2006 augustus;88.8;110.4;75.3;47.3;43.9;50.9
2016;27 Elektrische apparatenindustrie;2006 september;98.4;116.9;86.7;22.8;14.8;30.8
2017;27 Elektrische apparatenindustrie;2006 3e kwartaal;94.5;116.9;80.4;30.3;26.8;33.9
2018;27 Elektrische apparatenindustrie;2006 oktober;108.1;133.8;91.9;56.9;39.4;77.1
2019;27 Elektrische apparatenindustrie;2006 november;106.1;130.0;91.0;32.8;27.6;38.1
2020;27 Elektrische apparatenindustrie;2006 december;96.3;122.6;79.8;34.9;26.3;44.6
2021;27 Elektrische apparatenindustrie;2006 4e kwartaal;103.5;128.8;87.6;41.0;31.0;51.8
2022;27 Elektrische apparatenindustrie;2006;95.3;121.3;78.9;26.1;21.2;31.4
2023;27 Elektrische apparatenindustrie;2007 januari;118.9;130.8;111.4;44.1;13.2;80.3
2024;27 Elektrische apparatenindustrie;2007 februari;125.0;140.6;115.2;46.0;21.3;73.0
2025;27 Elektrische apparatenindustrie;2007 maart;133.9;144.7;127.1;43.8;17.1;72.0
2026;27 Elektrische apparatenindustrie;2007 1e kwartaal;125.9;138.7;117.9;44.6;17.2;74.8
2027;27 Elektrische apparatenindustrie;2007 april;118.7;126.5;113.8;34.1;13.1;54.2
2028;27 Elektrische apparatenindustrie;2007 mei;131.1;149.7;119.2;34.2;18.1;50.3
2029;27 Elektrische apparatenindustrie;2007 juni;138.9;151.8;130.7;36.2;21.4;49.4
2030;27 Elektrische apparatenindustrie;2007 2e kwartaal;129.6;142.7;121.2;34.9;17.7;51.2
2031;27 Elektrische apparatenindustrie;2007 juli;124.8;130.9;121.0;29.7;6.2;52.8
2032;27 Elektrische apparatenindustrie;2007 augustus;124.7;129.0;122.0;40.4;16.8;62.0
2033;27 Elektrische apparatenindustrie;2007 september;130.7;129.9;131.2;32.8;11.1;51.3
2034;27 Elektrische apparatenindustrie;2007 3e kwartaal;126.7;129.9;124.7;34.2;11.2;55.1
2035;27 Elektrische apparatenindustrie;2007 oktober;131.2;137.6;127.3;21.4;2.8;38.5
2036;27 Elektrische apparatenindustrie;2007 november;137.9;140.8;136.0;30.0;8.3;49.5
2037;27 Elektrische apparatenindustrie;2007 december;123.2;143.1;110.7;27.9;16.7;38.7
2038;27 Elektrische apparatenindustrie;2007 4e kwartaal;130.8;140.5;124.7;26.3;9.1;42.4
2039;27 Elektrische apparatenindustrie;2007;128.3;138.0;122.1;34.6;13.7;54.8
2040;27 Elektrische apparatenindustrie;2008 januari;141.9;143.9;140.6;19.3;10.0;26.2
2041;27 Elektrische apparatenindustrie;2008 februari;135.1;143.6;129.8;8.1;2.1;12.7
2042;27 Elektrische apparatenindustrie;2008 maart;149.4;164.5;139.8;11.6;13.7;10.0
2043;27 Elektrische apparatenindustrie;2008 1e kwartaal;142.1;150.7;136.7;12.9;8.6;16.0
2044;27 Elektrische apparatenindustrie;2008 april;136.6;151.9;126.9;15.1;20.1;11.5
2045;27 Elektrische apparatenindustrie;2008 mei;139.2;155.9;128.6;6.2;4.1;7.9
2046;27 Elektrische apparatenindustrie;2008 juni;139.9;149.9;133.7;0.7;-1.3;2.3
