ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
4139;Listed monuments total;Amstelveen;1986;25
4140;Listed monuments total;Amstelveen;1987;25
4141;Listed monuments total;Amstelveen;1988;25
4142;Listed monuments total;Amstelveen;1989;25
4143;Listed monuments total;Amstelveen;1990;25
4144;Listed monuments total;Amstelveen;1991;25
4145;Listed monuments total;Amstelveen;1992;25
4146;Listed monuments total;Amstelveen;1993;29
4147;Listed monuments total;Amstelveen;1994;29
4148;Listed monuments total;Amstelveen;1995;29
4149;Listed monuments total;Amstelveen;1996;29
4150;Listed monuments total;Amstelveen;1997;29
4151;Listed monuments total;Amstelveen;1998;29
4152;Listed monuments total;Amstelveen;1999;29
4153;Listed monuments total;Amstelveen;2000;29
4154;Listed monuments total;Amstelveen;2001;29
4155;Listed monuments total;Amstelveen;2002;43
4156;Listed monuments total;Amstelveen;2003;43
4157;Listed monuments total;Amstelveen;2004;44
4158;Listed monuments total;Amstelveen;2005;58
4159;Listed monuments total;Amstelveen;2006;58
4160;Listed monuments total;Amstelveen;2007;58
4161;Listed monuments total;Amstelveen;2008;58
4162;Listed monuments total;Amstelveen;2009;67
4163;Listed monuments total;Amstelveen;2010;70
4164;Listed monuments total;Amstelveen;2011;73
4165;Listed monuments total;Amstelveen;2012;73
4166;Listed monuments total;Amstelveen;2013;71
4167;Listed monuments total;Amstelveen;2014;72
4168;Listed monuments total;Amstelveen;2015;72
4169;Listed monuments total;Amstelveen;2016;72
4170;Listed monuments total;Amstelveen;2017;71
4171;Listed monuments total;Amstelveen;2018;71
4172;Listed monuments total;Amstelveen;2019;71
4173;Listed monuments total;Amstelveen;2020;71
4174;Listed monuments total;Amstelveen;2021;71
4175;Listed monuments total;Amstelveen;2022;71
4176;Listed monuments total;Amsterdam;1965;0
4177;Listed monuments total;Amsterdam;1966;0
4178;Listed monuments total;Amsterdam;1967;1
4179;Listed monuments total;Amsterdam;1968;1
4180;Listed monuments total;Amsterdam;1969;1
4181;Listed monuments total;Amsterdam;1970;6276
4182;Listed monuments total;Amsterdam;1971;6283
4183;Listed monuments total;Amsterdam;1972;6285
4184;Listed monuments total;Amsterdam;1973;6289
4185;Listed monuments total;Amsterdam;1974;6514
4186;Listed monuments total;Amsterdam;1975;6588
4187;Listed monuments total;Amsterdam;1976;6660
4188;Listed monuments total;Amsterdam;1977;6713
4189;Listed monuments total;Amsterdam;1978;6746
4190;Listed monuments total;Amsterdam;1979;6762
4191;Listed monuments total;Amsterdam;1980;6796
4192;Listed monuments total;Amsterdam;1981;6826
4193;Listed monuments total;Amsterdam;1982;6847
4194;Listed monuments total;Amsterdam;1983;6849
4195;Listed monuments total;Amsterdam;1984;6876
4196;Listed monuments total;Amsterdam;1985;6901
4197;Listed monuments total;Amsterdam;1986;6908
4198;Listed monuments total;Amsterdam;1987;6912
4199;Listed monuments total;Amsterdam;1988;6935
4200;Listed monuments total;Amsterdam;1989;6932
4201;Listed monuments total;Amsterdam;1990;6929
4202;Listed monuments total;Amsterdam;1991;6940
4203;Listed monuments total;Amsterdam;1992;6951
4204;Listed monuments total;Amsterdam;1993;6952
4205;Listed monuments total;Amsterdam;1994;6950
4206;Listed monuments total;Amsterdam;1995;6976
4207;Listed monuments total;Amsterdam;1996;7134
4208;Listed monuments total;Amsterdam;1997;7137
4209;Listed monuments total;Amsterdam;1998;7207
4210;Listed monuments total;Amsterdam;1999;7251
4211;Listed monuments total;Amsterdam;2000;7253
4212;Listed monuments total;Amsterdam;2001;7403
4213;Listed monuments total;Amsterdam;2002;7520
4214;Listed monuments total;Amsterdam;2003;7569
4215;Listed monuments total;Amsterdam;2004;7705
4216;Listed monuments total;Amsterdam;2005;7702
4217;Listed monuments total;Amsterdam;2006;7707
4218;Listed monuments total;Amsterdam;2007;7714
4219;Listed monuments total;Amsterdam;2008;7735
4220;Listed monuments total;Amsterdam;2009;7741
4221;Listed monuments total;Amsterdam;2010;7764
4222;Listed monuments total;Amsterdam;2011;7767
4223;Listed monuments total;Amsterdam;2012;7767
4224;Listed monuments total;Amsterdam;2013;7731
4225;Listed monuments total;Amsterdam;2014;7701
4226;Listed monuments total;Amsterdam;2015;7698
4227;Listed monuments total;Amsterdam;2016;7706
4228;Listed monuments total;Amsterdam;2017;7710
4229;Listed monuments total;Amsterdam;2018;7699
4230;Listed monuments total;Amsterdam;2019;7695
4231;Listed monuments total;Amsterdam;2020;7695
4232;Listed monuments total;Amsterdam;2021;7700
4233;Listed monuments total;Amsterdam;2022;7700
4234;Listed monuments total;Apeldoorn;1965;0
4235;Listed monuments total;Apeldoorn;1966;0
4236;Listed monuments total;Apeldoorn;1967;0
4237;Listed monuments total;Apeldoorn;1968;0
4238;Listed monuments total;Apeldoorn;1969;0
4239;Listed monuments total;Apeldoorn;1970;0
4240;Listed monuments total;Apeldoorn;1971;0
4241;Listed monuments total;Apeldoorn;1972;0
4242;Listed monuments total;Apeldoorn;1973;27
4243;Listed monuments total;Apeldoorn;1974;61
4244;Listed monuments total;Apeldoorn;1975;62
4245;Listed monuments total;Apeldoorn;1976;63
4246;Listed monuments total;Apeldoorn;1977;63
4247;Listed monuments total;Apeldoorn;1978;63
4248;Listed monuments total;Apeldoorn;1979;65
4249;Listed monuments total;Apeldoorn;1980;65
4250;Listed monuments total;Apeldoorn;1981;66
4251;Listed monuments total;Apeldoorn;1982;71
4252;Listed monuments total;Apeldoorn;1983;71
4253;Listed monuments total;Apeldoorn;1984;71
4254;Listed monuments total;Apeldoorn;1985;73
4255;Listed monuments total;Apeldoorn;1986;73
4256;Listed monuments total;Apeldoorn;1987;73
4257;Listed monuments total;Apeldoorn;1988;73
4258;Listed monuments total;Apeldoorn;1989;73
4259;Listed monuments total;Apeldoorn;1990;74
4260;Listed monuments total;Apeldoorn;1991;77
4261;Listed monuments total;Apeldoorn;1992;77
4262;Listed monuments total;Apeldoorn;1993;77
4263;Listed monuments total;Apeldoorn;1994;77
4264;Listed monuments total;Apeldoorn;1995;77
4265;Listed monuments total;Apeldoorn;1996;77
4266;Listed monuments total;Apeldoorn;1997;77
4267;Listed monuments total;Apeldoorn;1998;77
4268;Listed monuments total;Apeldoorn;1999;77
4269;Listed monuments total;Apeldoorn;2000;184
4270;Listed monuments total;Apeldoorn;2001;187
4271;Listed monuments total;Apeldoorn;2002;187
4272;Listed monuments total;Apeldoorn;2003;193
4273;Listed monuments total;Apeldoorn;2004;193
4274;Listed monuments total;Apeldoorn;2005;207
4275;Listed monuments total;Apeldoorn;2006;209
4276;Listed monuments total;Apeldoorn;2007;209
4277;Listed monuments total;Apeldoorn;2008;209
4278;Listed monuments total;Apeldoorn;2009;213
4279;Listed monuments total;Apeldoorn;2010;213
4280;Listed monuments total;Apeldoorn;2011;213
4281;Listed monuments total;Apeldoorn;2012;213
4282;Listed monuments total;Apeldoorn;2013;211
4283;Listed monuments total;Apeldoorn;2014;212
4284;Listed monuments total;Apeldoorn;2015;212
4285;Listed monuments total;Apeldoorn;2016;212
4286;Listed monuments total;Apeldoorn;2017;213
4287;Listed monuments total;Apeldoorn;2018;213
4288;Listed monuments total;Apeldoorn;2019;213
4289;Listed monuments total;Apeldoorn;2020;213
4290;Listed monuments total;Apeldoorn;2021;213
4291;Listed monuments total;Apeldoorn;2022;212
4292;Listed monuments total;Arnhem;1965;82
4293;Listed monuments total;Arnhem;1966;83
4294;Listed monuments total;Arnhem;1967;86
4295;Listed monuments total;Arnhem;1968;89
4296;Listed monuments total;Arnhem;1969;89
4297;Listed monuments total;Arnhem;1970;89
4298;Listed monuments total;Arnhem;1971;93
4299;Listed monuments total;Arnhem;1972;93
4300;Listed monuments total;Arnhem;1973;93
4301;Listed monuments total;Arnhem;1974;93
4302;Listed monuments total;Arnhem;1975;94
4303;Listed monuments total;Arnhem;1976;97
4304;Listed monuments total;Arnhem;1977;97
4305;Listed monuments total;Arnhem;1978;98
4306;Listed monuments total;Arnhem;1979;98
4307;Listed monuments total;Arnhem;1980;105
4308;Listed monuments total;Arnhem;1981;105
4309;Listed monuments total;Arnhem;1982;105
4310;Listed monuments total;Arnhem;1983;108
4311;Listed monuments total;Arnhem;1984;108
4312;Listed monuments total;Arnhem;1985;111
4313;Listed monuments total;Arnhem;1986;111
4314;Listed monuments total;Arnhem;1987;111
4315;Listed monuments total;Arnhem;1988;111
4316;Listed monuments total;Arnhem;1989;111
4317;Listed monuments total;Arnhem;1990;113
4318;Listed monuments total;Arnhem;1991;112
4319;Listed monuments total;Arnhem;1992;112
4320;Listed monuments total;Arnhem;1993;112
4321;Listed monuments total;Arnhem;1994;112
4322;Listed monuments total;Arnhem;1995;112
4323;Listed monuments total;Arnhem;1996;112
4324;Listed monuments total;Arnhem;1997;112
4325;Listed monuments total;Arnhem;1998;112
4326;Listed monuments total;Arnhem;1999;112
4327;Listed monuments total;Arnhem;2000;316
4328;Listed monuments total;Arnhem;2001;325
4329;Listed monuments total;Arnhem;2002;326
4330;Listed monuments total;Arnhem;2003;336
4331;Listed monuments total;Arnhem;2004;336
4332;Listed monuments total;Arnhem;2005;336
4333;Listed monuments total;Arnhem;2006;386
4334;Listed monuments total;Arnhem;2007;386
4335;Listed monuments total;Arnhem;2008;386
4336;Listed monuments total;Arnhem;2009;386
4337;Listed monuments total;Arnhem;2010;459
4338;Listed monuments total;Arnhem;2011;460
4339;Listed monuments total;Arnhem;2012;559
4340;Listed monuments total;Arnhem;2013;552
4341;Listed monuments total;Arnhem;2014;552
4342;Listed monuments total;Arnhem;2015;562
4343;Listed monuments total;Arnhem;2016;564
4344;Listed monuments total;Arnhem;2017;565
4345;Listed monuments total;Arnhem;2018;565
4346;Listed monuments total;Arnhem;2019;565
4347;Listed monuments total;Arnhem;2020;565
4348;Listed monuments total;Arnhem;2021;565
4349;Listed monuments total;Arnhem;2022;565
4350;Listed monuments total;Assen;1965;30
4351;Listed monuments total;Assen;1966;30
4352;Listed monuments total;Assen;1967;31
4353;Listed monuments total;Assen;1968;33
4354;Listed monuments total;Assen;1969;33
4355;Listed monuments total;Assen;1970;33
4356;Listed monuments total;Assen;1971;33
4357;Listed monuments total;Assen;1972;33
4358;Listed monuments total;Assen;1973;33
4359;Listed monuments total;Assen;1974;33
4360;Listed monuments total;Assen;1975;33
4361;Listed monuments total;Assen;1976;33
4362;Listed monuments total;Assen;1977;33
4363;Listed monuments total;Assen;1978;33
4364;Listed monuments total;Assen;1979;33
4365;Listed monuments total;Assen;1980;33
4366;Listed monuments total;Assen;1981;33
4367;Listed monuments total;Assen;1982;33
4368;Listed monuments total;Assen;1983;33
4369;Listed monuments total;Assen;1984;33
4370;Listed monuments total;Assen;1985;35
4371;Listed monuments total;Assen;1986;35
4372;Listed monuments total;Assen;1987;35
4373;Listed monuments total;Assen;1988;35
4374;Listed monuments total;Assen;1989;35
4375;Listed monuments total;Assen;1990;35
4376;Listed monuments total;Assen;1991;45
4377;Listed monuments total;Assen;1992;47
4378;Listed monuments total;Assen;1993;47
4379;Listed monuments total;Assen;1994;139
4380;Listed monuments total;Assen;1995;138
4381;Listed monuments total;Assen;1996;138
4382;Listed monuments total;Assen;1997;138
4383;Listed monuments total;Assen;1998;138
4384;Listed monuments total;Assen;1999;138
4385;Listed monuments total;Assen;2000;138
4386;Listed monuments total;Assen;2001;138
4387;Listed monuments total;Assen;2002;138
4388;Listed monuments total;Assen;2003;138
4389;Listed monuments total;Assen;2004;138
4390;Listed monuments total;Assen;2005;138
4391;Listed monuments total;Assen;2006;138
4392;Listed monuments total;Assen;2007;138
4393;Listed monuments total;Assen;2008;138
4394;Listed monuments total;Assen;2009;138
4395;Listed monuments total;Assen;2010;138
4396;Listed monuments total;Assen;2011;138
4397;Listed monuments total;Assen;2012;138
4398;Listed monuments total;Assen;2013;136
4399;Listed monuments total;Assen;2014;136
4400;Listed monuments total;Assen;2015;136
4401;Listed monuments total;Assen;2016;136
4402;Listed monuments total;Assen;2017;136
4403;Listed monuments total;Assen;2018;136
4404;Listed monuments total;Assen;2019;136
4405;Listed monuments total;Assen;2020;136
4406;Listed monuments total;Assen;2021;136
4407;Listed monuments total;Assen;2022;136
4408;Listed monuments total;Asten;1965;0
4409;Listed monuments total;Asten;1966;0
4410;Listed monuments total;Asten;1967;3
4411;Listed monuments total;Asten;1968;3
4412;Listed monuments total;Asten;1969;3
4413;Listed monuments total;Asten;1970;3
4414;Listed monuments total;Asten;1971;3
4415;Listed monuments total;Asten;1972;3
4416;Listed monuments total;Asten;1973;3
4417;Listed monuments total;Asten;1974;3
4418;Listed monuments total;Asten;1975;3
4419;Listed monuments total;Asten;1976;4
4420;Listed monuments total;Asten;1977;4
4421;Listed monuments total;Asten;1978;4
4422;Listed monuments total;Asten;1979;11
4423;Listed monuments total;Asten;1980;11
4424;Listed monuments total;Asten;1981;11
4425;Listed monuments total;Asten;1982;11
4426;Listed monuments total;Asten;1983;11
4427;Listed monuments total;Asten;1984;11
4428;Listed monuments total;Asten;1985;11
4429;Listed monuments total;Asten;1986;11
4430;Listed monuments total;Asten;1987;11
4431;Listed monuments total;Asten;1988;11
4432;Listed monuments total;Asten;1989;11
4433;Listed monuments total;Asten;1990;11
4434;Listed monuments total;Asten;1991;11
4435;Listed monuments total;Asten;1992;11
4436;Listed monuments total;Asten;1993;11
4437;Listed monuments total;Asten;1994;11
4438;Listed monuments total;Asten;1995;11
4439;Listed monuments total;Asten;1996;11
4440;Listed monuments total;Asten;1997;11
4441;Listed monuments total;Asten;1998;11
4442;Listed monuments total;Asten;1999;11
4443;Listed monuments total;Asten;2000;11
4444;Listed monuments total;Asten;2001;13
4445;Listed monuments total;Asten;2002;20
4446;Listed monuments total;Asten;2003;20
4447;Listed monuments total;Asten;2004;20
4448;Listed monuments total;Asten;2005;23
4449;Listed monuments total;Asten;2006;23
4450;Listed monuments total;Asten;2007;23
4451;Listed monuments total;Asten;2008;23
4452;Listed monuments total;Asten;2009;23
4453;Listed monuments total;Asten;2010;23
4454;Listed monuments total;Asten;2011;23
4455;Listed monuments total;Asten;2012;23
4456;Listed monuments total;Asten;2013;22
4457;Listed monuments total;Asten;2014;20
4458;Listed monuments total;Asten;2015;20
4459;Listed monuments total;Asten;2016;20
4460;Listed monuments total;Asten;2017;20
4461;Listed monuments total;Asten;2018;20
4462;Listed monuments total;Asten;2019;19
4463;Listed monuments total;Asten;2020;19
4464;Listed monuments total;Asten;2021;19
4465;Listed monuments total;Asten;2022;19
4466;Listed monuments total;Baarle-Nassau;1965;0
4467;Listed monuments total;Baarle-Nassau;1966;0
4468;Listed monuments total;Baarle-Nassau;1967;0
4469;Listed monuments total;Baarle-Nassau;1968;0
4470;Listed monuments total;Baarle-Nassau;1969;0
4471;Listed monuments total;Baarle-Nassau;1970;0
4472;Listed monuments total;Baarle-Nassau;1971;0
4473;Listed monuments total;Baarle-Nassau;1972;2
4474;Listed monuments total;Baarle-Nassau;1973;2
4475;Listed monuments total;Baarle-Nassau;1974;2
4476;Listed monuments total;Baarle-Nassau;1975;2
4477;Listed monuments total;Baarle-Nassau;1976;2
4478;Listed monuments total;Baarle-Nassau;1977;2
4479;Listed monuments total;Baarle-Nassau;1978;2
4480;Listed monuments total;Baarle-Nassau;1979;2
4481;Listed monuments total;Baarle-Nassau;1980;3
4482;Listed monuments total;Baarle-Nassau;1981;3
4483;Listed monuments total;Baarle-Nassau;1982;3
4484;Listed monuments total;Baarle-Nassau;1983;3
4485;Listed monuments total;Baarle-Nassau;1984;3
4486;Listed monuments total;Baarle-Nassau;1985;3
4487;Listed monuments total;Baarle-Nassau;1986;3
4488;Listed monuments total;Baarle-Nassau;1987;3
4489;Listed monuments total;Baarle-Nassau;1988;3
4490;Listed monuments total;Baarle-Nassau;1989;3
4491;Listed monuments total;Baarle-Nassau;1990;3
4492;Listed monuments total;Baarle-Nassau;1991;3
4493;Listed monuments total;Baarle-Nassau;1992;3
4494;Listed monuments total;Baarle-Nassau;1993;3
4495;Listed monuments total;Baarle-Nassau;1994;3
4496;Listed monuments total;Baarle-Nassau;1995;3
4497;Listed monuments total;Baarle-Nassau;1996;3
4498;Listed monuments total;Baarle-Nassau;1997;5
4499;Listed monuments total;Baarle-Nassau;1998;5
4500;Listed monuments total;Baarle-Nassau;1999;6
4501;Listed monuments total;Baarle-Nassau;2000;6
4502;Listed monuments total;Baarle-Nassau;2001;6
4503;Listed monuments total;Baarle-Nassau;2002;15
