ID;EigenaarHuurder;Huishoudenskenmerken;Woningkenmerken;Regiokenmerken;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
8789;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidwest-Overijssel (CR);2022;1.0;724.0;599.0;125.0;31.6;684.0;558.0;121.0;29.9
8790;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Twente (CR);2018;1.8;712.0;542.0;170.0;38.7;652.0;496.0;161.0;35.9
8791;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Twente (CR);2019;1.9;724.0;542.0;181.0;37.5;665.0;485.0;174.0;35.4
8792;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Twente (CR);2020;2.0;708.0;544.0;164.0;35.5;641.0;482.0;155.0;33.9
8793;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Twente (CR);2021;2.1;740.0;561.0;180.0;35.9;681.0;506.0;168.0;34.1
8794;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Twente (CR);2022;2.3;709.0;558.0;151.0;32.5;660.0;511.0;144.0;30.0
8795;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Veluwe (CR);2018;1.1;771.0;611.0;160.0;40.2;694.0;542.0;143.0;36.9
8796;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Veluwe (CR);2019;1.2;792.0;619.0;173.0;39.6;723.0;557.0;158.0;37.0
8797;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Veluwe (CR);2020;1.3;780.0;623.0;156.0;37.3;713.0;564.0;142.0;34.8
8798;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Veluwe (CR);2021;1.4;814.0;643.0;171.0;38.0;756.0;593.0;153.0;35.7
8799;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Veluwe (CR);2022;1.4;777.0;637.0;139.0;34.4;736.0;598.0;125.0;31.8
8800;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Achterhoek (CR);2018;0.9;733.0;569.0;165.0;40.0;681.0;523.0;150.0;37.3
8801;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Achterhoek (CR);2019;1.0;747.0;570.0;177.0;39.5;690.0;520.0;164.0;36.2
8802;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Achterhoek (CR);2020;1.0;741.0;583.0;158.0;37.1;678.0;526.0;146.0;34.7
8803;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Achterhoek (CR);2021;1.0;756.0;581.0;175.0;37.5;689.0;517.0;163.0;34.8
8804;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Achterhoek (CR);2022;1.1;733.0;589.0;145.0;34.2;680.0;544.0;137.0;31.8
8805;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem/Nijmegen (CR);2018;2.8;802.0;662.0;141.0;38.3;650.0;511.0;131.0;35.5
8806;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem/Nijmegen (CR);2019;2.9;713.0;563.0;150.0;37.5;660.0;514.0;140.0;35.4
8807;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem/Nijmegen (CR);2020;3.1;721.0;589.0;132.0;35.8;659.0;536.0;124.0;34.2
8808;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem/Nijmegen (CR);2021;3.2;758.0;612.0;145.0;36.4;703.0;560.0;136.0;34.7
8809;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem/Nijmegen (CR);2022;3.4;733.0;627.0;106.0;33.0;700.0;585.0;104.0;30.5
8810;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidwest-Gelderland (CR);2018;0.5;737.0;573.0;164.0;37.0;684.0;538.0;151.0;33.5
8811;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidwest-Gelderland (CR);2019;0.5;792.0;613.0;179.0;37.6;737.0;576.0;168.0;34.4
8812;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidwest-Gelderland (CR);2020;0.5;818.0;653.0;165.0;36.5;724.0;572.0;153.0;33.5
8813;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidwest-Gelderland (CR);2021;0.5;813.0;630.0;183.0;36.4;746.0;581.0;172.0;33.4
8814;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidwest-Gelderland (CR);2022;0.5;815.0;664.0;152.0;32.6;736.0;584.0;145.0;29.4
8815;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Utrecht (CR);2018;5.1;804.0;660.0;144.0;36.3;723.0;582.0;135.0;33.1
8816;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Utrecht (CR);2019;5.4;818.0;668.0;150.0;36.2;745.0;600.0;141.0;33.0
8817;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Utrecht (CR);2020;5.4;831.0;696.0;135.0;35.2;748.0;615.0;126.0;31.9
8818;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Utrecht (CR);2021;5.5;858.0;709.0;149.0;34.7;783.0;637.0;139.0;31.9
8819;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Utrecht (CR);2022;5.8;845.0;726.0;119.0;33.0;778.0;659.0;113.0;29.5
8820;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Kop van Noord-Holland (CR);2018;1.1;720.0;544.0;176.0;36.6;670.0;500.0;169.0;33.5
8821;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Kop van Noord-Holland (CR);2019;1.1;767.0;578.0;188.0;36.2;698.0;521.0;181.0;33.4
8822;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Kop van Noord-Holland (CR);2020;1.1;739.0;570.0;169.0;34.1;674.0;508.0;162.0;31.0
8823;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Kop van Noord-Holland (CR);2021;1.2;756.0;574.0;183.0;33.7;692.0;513.0;174.0;30.9
8824;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Kop van Noord-Holland (CR);2022;1.2;726.0;576.0;151.0;31.1;654.0;505.0;144.0;27.2
8825;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar en omgeving (CR);2018;0.7;798.0;645.0;153.0;38.3;743.0;592.0;141.0;35.7
8826;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar en omgeving (CR);2019;0.7;810.0;648.0;162.0;38.2;768.0;614.0;150.0;35.1
8827;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar en omgeving (CR);2020;0.8;794.0;650.0;144.0;36.5;732.0;591.0;134.0;32.9
8828;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar en omgeving (CR);2021;0.8;823.0;665.0;158.0;36.1;773.0;614.0;147.0;32.8
8829;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar en omgeving (CR);2022;0.9;800.0;671.0;128.0;33.3;737.0;614.0;120.0;30.1
8830;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;IJmond (CR);2018;0.4;752.0;579.0;173.0;36.6;696.0;527.0;165.0;34.2
8831;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;IJmond (CR);2019;0.4;755.0;572.0;184.0;36.7;705.0;533.0;172.0;33.4
8832;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;IJmond (CR);2020;0.5;824.0;656.0;167.0;35.3;694.0;528.0;157.0;32.7
8833;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;IJmond (CR);2021;0.5;783.0;600.0;184.0;34.5;721.0;544.0;171.0;31.5
8834;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;IJmond (CR);2022;0.5;746.0;598.0;148.0;29.9;699.0;547.0;139.0;26.7
8835;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Haarlem (CR);2018;2.3;798.0;648.0;149.0;38.2;735.0;589.0;141.0;34.7
8836;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Haarlem (CR);2019;2.3;843.0;684.0;159.0;38.0;773.0;618.0;152.0;34.4
8837;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Haarlem (CR);2020;2.4;849.0;708.0;141.0;36.9;772.0;635.0;133.0;33.4
8838;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Haarlem (CR);2021;2.3;905.0;752.0;154.0;37.7;826.0;682.0;143.0;34.5
8839;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Haarlem (CR);2022;2.4;893.0;774.0;119.0;36.0;827.0;710.0;115.0;32.1
8840;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zaanstreek (CR);2018;0.6;736.0;549.0;187.0;38.6;692.0;507.0;175.0;35.4
8841;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zaanstreek (CR);2019;0.6;844.0;648.0;196.0;37.4;714.0;519.0;186.0;34.5
8842;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zaanstreek (CR);2020;0.7;789.0;611.0;178.0;35.6;712.0;528.0;171.0;32.3
8843;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zaanstreek (CR);2021;0.7;835.0;641.0;195.0;36.9;730.0;533.0;183.0;33.0
8844;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zaanstreek (CR);2022;0.8;754.0;593.0;161.0;32.0;674.0;515.0;161.0;29.2
8845;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Amsterdam (CR);2018;18.5;883.0;750.0;132.0;37.8;735.0;607.0;130.0;33.4
8846;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Amsterdam (CR);2019;18.2;948.0;803.0;145.0;38.9;788.0;645.0;139.0;34.2
8847;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Amsterdam (CR);2020;18.0;981.0;852.0;129.0;39.0;816.0;693.0;123.0;33.9
8848;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Amsterdam (CR);2021;17.8;1028.0;884.0;144.0;39.6;865.0;727.0;137.0;34.8
8849;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Amsterdam (CR);2022;19.2;990.0;891.0;100.0;36.3;860.0;756.0;101.0;30.5
8850;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Het Gooi en Vechtstreek (CR);2018;1.3;761.0;602.0;159.0;39.9;719.0;561.0;145.0;36.8
8851;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Het Gooi en Vechtstreek (CR);2019;1.4;775.0;607.0;168.0;38.8;742.0;578.0;157.0;36.3
8852;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Het Gooi en Vechtstreek (CR);2020;1.4;783.0;633.0;151.0;36.9;736.0;590.0;141.0;34.5
8853;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Het Gooi en Vechtstreek (CR);2021;1.4;836.0;670.0;166.0;38.0;781.0;615.0;151.0;35.6
8854;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Het Gooi en Vechtstreek (CR);2022;1.4;808.0;682.0;126.0;34.5;752.0;633.0;118.0;31.4
8855;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Leiden en Bollenstreek (CR);2018;2.1;766.0;616.0;150.0;38.2;703.0;563.0;137.0;35.3
8856;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Leiden en Bollenstreek (CR);2019;2.2;790.0;629.0;161.0;38.0;745.0;592.0;149.0;35.3
8857;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Leiden en Bollenstreek (CR);2020;2.3;790.0;645.0;146.0;36.1;739.0;597.0;134.0;33.3
8858;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Leiden en Bollenstreek (CR);2021;2.5;828.0;669.0;159.0;36.7;781.0;625.0;148.0;33.9
8859;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie Leiden en Bollenstreek (CR);2022;2.5;818.0;688.0;130.0;34.1;771.0;637.0;124.0;30.9
8860;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie 's-Gravenhage (CR);2018;9.1;731.0;583.0;149.0;37.0;676.0;525.0;139.0;34.1
8861;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie 's-Gravenhage (CR);2019;8.9;750.0;594.0;156.0;36.0;700.0;542.0;145.0;33.2
8862;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie 's-Gravenhage (CR);2020;8.9;762.0;623.0;138.0;35.0;703.0;565.0;129.0;32.0
8863;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie 's-Gravenhage (CR);2021;8.9;815.0;662.0;153.0;35.9;750.0;600.0;142.0;32.8
8864;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Agglomeratie 's-Gravenhage (CR);2022;9.2;773.0;657.0;115.0;32.6;724.0;606.0;110.0;29.1
8865;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft en Westland (CR);2018;0.8;778.0;626.0;152.0;37.2;727.0;578.0;144.0;34.5
8866;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft en Westland (CR);2019;0.9;815.0;654.0;160.0;38.0;739.0;583.0;152.0;34.0
8867;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft en Westland (CR);2020;0.9;755.0;610.0;145.0;34.9;703.0;563.0;138.0;31.9
8868;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft en Westland (CR);2021;1.0;808.0;652.0;156.0;35.5;740.0;598.0;148.0;32.1
8869;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft en Westland (CR);2022;1.1;797.0;675.0;122.0;33.1;725.0;617.0;117.0;29.7
8870;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Oost-Zuid-Holland (CR);2018;1.1;767.0;596.0;170.0;36.6;715.0;550.0;163.0;33.5
8871;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Oost-Zuid-Holland (CR);2019;1.1;784.0;604.0;180.0;35.6;714.0;535.0;174.0;32.5
8872;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Oost-Zuid-Holland (CR);2020;1.1;756.0;590.0;166.0;33.1;678.0;508.0;161.0;31.0
8873;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Oost-Zuid-Holland (CR);2021;1.2;791.0;614.0;176.0;34.3;706.0;533.0;168.0;31.0
8874;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Oost-Zuid-Holland (CR);2022;1.2;748.0;605.0;142.0;30.6;679.0;529.0;138.0;27.6
8875;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Rijnmond (CR);2018;11.3;670.0;522.0;148.0;35.7;621.0;472.0;146.0;33.8
8876;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Rijnmond (CR);2019;11.3;702.0;551.0;151.0;35.1;645.0;495.0;145.0;32.9
8877;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Rijnmond (CR);2020;11.2;704.0;568.0;136.0;33.8;646.0;511.0;130.0;31.6
8878;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Rijnmond (CR);2021;11.3;747.0;598.0;148.0;34.2;681.0;536.0;141.0;31.8
8879;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groot-Rijnmond (CR);2022;11.4;697.0;592.0;104.0;30.0;658.0;543.0;105.0;27.1
8880;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Zuid-Holland (CR);2018;1.3;823.0;657.0;165.0;34.8;650.0;485.0;160.0;32.6
8881;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Zuid-Holland (CR);2019;1.2;736.0;563.0;173.0;34.8;663.0;486.0;166.0;31.6
8882;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Zuid-Holland (CR);2020;1.3;736.0;580.0;156.0;33.5;646.0;488.0;150.0;29.6
8883;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Zuid-Holland (CR);2021;1.3;755.0;584.0;171.0;33.4;667.0;500.0;164.0;29.7
8884;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Zuid-Holland (CR);2022;1.3;706.0;572.0;134.0;29.7;644.0;500.0;128.0;26.2
8885;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zeeuwsch-Vlaanderen (CR);2018;0.4;718.0;531.0;187.0;36.8;680.0;501.0;184.0;32.9
8886;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zeeuwsch-Vlaanderen (CR);2019;0.4;717.0;512.0;205.0;35.4;665.0;472.0;197.0;32.4
8887;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zeeuwsch-Vlaanderen (CR);2020;0.4;707.0;526.0;181.0;33.3;639.0;455.0;175.0;29.8
8888;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zeeuwsch-Vlaanderen (CR);2021;0.5;720.0;513.0;207.0;33.5;646.0;435.0;199.0;30.0
8889;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zeeuwsch-Vlaanderen (CR);2022;0.5;698.0;512.0;186.0;30.5;634.0;438.0;174.0;26.5
8890;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Overig Zeeland (CR);2018;1.4;680.0;515.0;164.0;35.4;636.0;472.0;156.0;33.6
8891;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Overig Zeeland (CR);2019;1.4;706.0;532.0;174.0;35.6;646.0;470.0;166.0;33.1
8892;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Overig Zeeland (CR);2020;1.4;665.0;512.0;153.0;33.0;616.0;468.0;146.0;30.8
8893;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Overig Zeeland (CR);2021;1.4;691.0;522.0;169.0;32.1;628.0;454.0;160.0;30.6
8894;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Overig Zeeland (CR);2022;1.5;673.0;534.0;139.0;29.7;607.0;465.0;133.0;26.8
8895;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;West-Noord-Brabant (CR);2018;1.7;764.0;600.0;164.0;39.0;706.0;548.0;151.0;35.7
8896;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;West-Noord-Brabant (CR);2019;1.8;788.0;610.0;178.0;38.1;728.0;557.0;167.0;35.2
8897;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;West-Noord-Brabant (CR);2020;1.9;822.0;662.0;160.0;36.3;719.0;561.0;149.0;33.2
8898;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;West-Noord-Brabant (CR);2021;2.0;817.0;643.0;175.0;36.1;748.0;576.0;163.0;33.4
8899;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;West-Noord-Brabant (CR);2022;2.1;773.0;623.0;150.0;33.0;720.0;575.0;139.0;30.0
8900;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Noord-Brabant (CR);2018;1.5;724.0;573.0;151.0;38.1;688.0;536.0;136.0;35.2
8901;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Noord-Brabant (CR);2019;1.6;745.0;580.0;164.0;37.5;698.0;541.0;150.0;34.6
8902;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Noord-Brabant (CR);2020;1.6;744.0;598.0;146.0;35.4;674.0;536.0;132.0;32.8
8903;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Noord-Brabant (CR);2021;1.8;775.0;616.0;159.0;35.0;697.0;551.0;144.0;32.8
8904;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Noord-Brabant (CR);2022;1.9;727.0;598.0;129.0;31.4;679.0;553.0;118.0;29.2
8905;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noordoost-Noord-Brabant (CR);2018;1.3;784.0;636.0;148.0;38.9;698.0;561.0;133.0;35.3
8906;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noordoost-Noord-Brabant (CR);2019;1.4;797.0;639.0;158.0;37.7;726.0;575.0;143.0;35.1
8907;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noordoost-Noord-Brabant (CR);2020;1.4;817.0;676.0;141.0;37.4;719.0;582.0;125.0;34.0
8908;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noordoost-Noord-Brabant (CR);2021;1.4;843.0;690.0;153.0;37.8;784.0;635.0;134.0;34.9
8909;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noordoost-Noord-Brabant (CR);2022;1.5;820.0;694.0;126.0;35.2;783.0;650.0;113.0;32.2
8910;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Noord-Brabant (CR);2018;1.5;724.0;581.0;144.0;38.5;661.0;524.0;129.0;35.7
8911;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Noord-Brabant (CR);2019;1.6;773.0;623.0;150.0;38.1;698.0;554.0;138.0;35.0
8912;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Noord-Brabant (CR);2020;1.7;774.0;642.0;132.0;36.8;700.0;588.0;119.0;33.8
8913;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Noord-Brabant (CR);2021;1.9;813.0;672.0;141.0;36.3;759.0;629.0;125.0;33.9
8914;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuidoost-Noord-Brabant (CR);2022;2.0;787.0;678.0;109.0;33.2;737.0;636.0;100.0;29.4
8915;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noord-Limburg (CR);2018;0.5;786.0;621.0;165.0;40.9;726.0;573.0;149.0;38.1
8916;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noord-Limburg (CR);2019;0.4;807.0;632.0;175.0;40.8;750.0;606.0;161.0;37.8
8917;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noord-Limburg (CR);2020;0.5;832.0;675.0;157.0;40.0;763.0;617.0;144.0;36.3
8918;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noord-Limburg (CR);2021;0.5;796.0;632.0;164.0;37.2;748.0;594.0;153.0;35.4
8919;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Noord-Limburg (CR);2022;0.5;774.0;630.0;143.0;35.6;744.0;600.0;132.0;32.3
8920;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Limburg (CR);2018;0.6;746.0;593.0;153.0;39.7;701.0;545.0;142.0;36.8
8921;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Limburg (CR);2019;0.6;766.0;597.0;169.0;39.6;700.0;545.0;155.0;36.2
8922;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Limburg (CR);2020;0.6;732.0;581.0;151.0;37.7;677.0;527.0;137.0;35.4
8923;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Limburg (CR);2021;0.6;766.0;601.0;165.0;37.5;711.0;550.0;151.0;35.1
8924;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Midden-Limburg (CR);2022;0.7;754.0;617.0;138.0;35.4;733.0;590.0;125.0;32.2
8925;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuid-Limburg (CR);2018;3.5;683.0;531.0;152.0;39.3;639.0;490.0;138.0;36.4
8926;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuid-Limburg (CR);2019;3.6;711.0;545.0;165.0;38.8;666.0;508.0;152.0;36.2
8927;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuid-Limburg (CR);2020;3.7;697.0;549.0;148.0;36.8;646.0;497.0;136.0;34.5
