ID;Geslacht;Startjaar;Vooropleiding;Peilmoment;StudierichtingDiploma;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;AssociateDegree_3;Bachelor_4;TotaalGediplomeerden_5;AssociateDegree_6;Bachelor_7;NietGediplomeerden_8;NietGediplomeerdenRelatief_9
495;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;02 Vormgeving, kunst, talen en gesch...;Totaal onderwijspositie;;102;3;99;0;0;0;;
496;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;02 Vormgeving, kunst, talen en gesch...;Totaal studenten in hbo op peilmoment ;;25;1;24;0;0;0;;
497;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;02 Vormgeving, kunst, talen en gesch...;Totaal studenten uit hbo op peilmoment ;;77;2;75;0;0;0;;
498;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;020 Vormgeving, kunst, talen… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
499;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;020 Vormgeving, kunst, talen… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
500;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;020 Vormgeving, kunst, talen… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
501;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0200 Vormgeving, kunst, talen… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
502;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0200 Vormgeving, kunst, talen… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
503;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0200 Vormgeving, kunst, talen… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
504;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;021 Kunst;Totaal onderwijspositie;;98;3;95;0;0;0;;
505;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;021 Kunst;Totaal studenten in hbo op peilmoment ;;25;1;24;0;0;0;;
506;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;021 Kunst;Totaal studenten uit hbo op peilmoment ;;73;2;71;0;0;0;;
507;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0210 Kunst z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
508;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0210 Kunst z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
509;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0210 Kunst z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
510;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0211 Audiovisuele techniek en mediapr...;Totaal onderwijspositie;;3;0;3;0;0;0;;
511;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0211 Audiovisuele techniek en mediapr...;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
512;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0211 Audiovisuele techniek en mediapr...;Totaal studenten uit hbo op peilmoment ;;2;0;2;0;0;0;;
513;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0212 Mode-, interieur- en industriële...;Totaal onderwijspositie;;2;2;0;0;0;0;;
514;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0212 Mode-, interieur- en industriële...;Totaal studenten in hbo op peilmoment ;;1;1;0;0;0;0;;
515;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0212 Mode-, interieur- en industriële...;Totaal studenten uit hbo op peilmoment ;;1;1;0;0;0;0;;
516;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0213 Beeldende kunst, kunstgeschiedenis;Totaal onderwijspositie;;17;0;17;0;0;0;;
517;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0213 Beeldende kunst, kunstgeschiedenis;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
518;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0213 Beeldende kunst, kunstgeschiedenis;Totaal studenten uit hbo op peilmoment ;;17;0;17;0;0;0;;
519;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0214 Kunstnijverheid;Totaal onderwijspositie;;0;0;0;0;0;0;;
520;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0214 Kunstnijverheid;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
521;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0214 Kunstnijverheid;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
522;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0215 Muziek en theater;Totaal onderwijspositie;;76;1;75;0;0;0;;
523;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0215 Muziek en theater;Totaal studenten in hbo op peilmoment ;;23;0;23;0;0;0;;
524;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0215 Muziek en theater;Totaal studenten uit hbo op peilmoment ;;53;1;52;0;0;0;;
525;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;022 Geesteswetenschappen;Totaal onderwijspositie;;4;0;4;0;0;0;;
526;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;022 Geesteswetenschappen;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
527;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;022 Geesteswetenschappen;Totaal studenten uit hbo op peilmoment ;;4;0;4;0;0;0;;
528;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0220 Geesteswetenschappen z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
529;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0220 Geesteswetenschappen z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
530;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0220 Geesteswetenschappen z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
531;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0221 Theologie, levensbeschouwing;Totaal onderwijspositie;;4;0;4;0;0;0;;
532;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0221 Theologie, levensbeschouwing;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
533;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0221 Theologie, levensbeschouwing;Totaal studenten uit hbo op peilmoment ;;4;0;4;0;0;0;;
534;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0222 Geschiedenis, archeologie;Totaal onderwijspositie;;0;0;0;0;0;0;;
535;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0222 Geschiedenis, archeologie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
536;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0222 Geschiedenis, archeologie;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
537;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0223 Filosofie en ethiek;Totaal onderwijspositie;;0;0;0;0;0;0;;
538;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0223 Filosofie en ethiek;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
539;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0223 Filosofie en ethiek;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
540;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;023 Talen;Totaal onderwijspositie;;0;0;0;0;0;0;;
541;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;023 Talen;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
542;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;023 Talen;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
543;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0230 Talen z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
544;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0230 Talen z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
545;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0230 Talen z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
546;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0231 Vreemde talen;Totaal onderwijspositie;;0;0;0;0;0;0;;
547;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0231 Vreemde talen;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
548;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0231 Vreemde talen;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
549;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal onderwijspositie;;0;0;0;0;0;0;;
550;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
551;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
552;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal onderwijspositie;;70;25;45;0;0;0;;
553;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal studenten in hbo op peilmoment ;;15;14;1;0;0;0;;
554;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal studenten uit hbo op peilmoment ;;55;11;44;0;0;0;;
555;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;030 Journalistiek, gedrag en… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
556;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;030 Journalistiek, gedrag en… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
557;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;030 Journalistiek, gedrag en… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
558;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0300 Journalistiek, gedrag en… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
559;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0300 Journalistiek, gedrag en… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
560;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0300 Journalistiek, gedrag en… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
561;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;031 Gedrag en maatschappij;Totaal onderwijspositie;;33;0;33;0;0;0;;
562;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;031 Gedrag en maatschappij;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
563;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;031 Gedrag en maatschappij;Totaal studenten uit hbo op peilmoment ;;33;0;33;0;0;0;;
564;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0310 Gedrag en maatschappij z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
565;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0310 Gedrag en maatschappij z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
566;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0310 Gedrag en maatschappij z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
567;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0311 Economie en econometrie;Totaal onderwijspositie;;29;0;29;0;0;0;;
568;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0311 Economie en econometrie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
569;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0311 Economie en econometrie;Totaal studenten uit hbo op peilmoment ;;29;0;29;0;0;0;;
570;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0312 Politicologie, maatschappijweten...;Totaal onderwijspositie;;0;0;0;0;0;0;;
571;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0312 Politicologie, maatschappijweten...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
572;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0312 Politicologie, maatschappijweten...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
573;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0313 Psychologie;Totaal onderwijspositie;;2;0;2;0;0;0;;
574;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0313 Psychologie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
575;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0313 Psychologie;Totaal studenten uit hbo op peilmoment ;;2;0;2;0;0;0;;
576;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0314 Sociologie en culturele wetensch...;Totaal onderwijspositie;;2;0;2;0;0;0;;
577;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0314 Sociologie en culturele wetensch...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
578;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0314 Sociologie en culturele wetensch...;Totaal studenten uit hbo op peilmoment ;;2;0;2;0;0;0;;
579;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;032 Journalistiek, informatievoorziening;Totaal onderwijspositie;;37;25;12;0;0;0;;
580;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;032 Journalistiek, informatievoorziening;Totaal studenten in hbo op peilmoment ;;15;14;1;0;0;0;;
581;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;032 Journalistiek, informatievoorziening;Totaal studenten uit hbo op peilmoment ;;22;11;11;0;0;0;;
582;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0320 Journalistiek, informatie… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
583;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0320 Journalistiek, informatie… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
584;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0320 Journalistiek, informatie… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
585;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0321 Journalistiek;Totaal onderwijspositie;;29;23;6;0;0;0;;
586;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0321 Journalistiek;Totaal studenten in hbo op peilmoment ;;14;13;1;0;0;0;;
587;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0321 Journalistiek;Totaal studenten uit hbo op peilmoment ;;15;10;5;0;0;0;;
588;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0322 Bibliotheek, documentaire inform...;Totaal onderwijspositie;;8;2;6;0;0;0;;
589;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0322 Bibliotheek, documentaire inform...;Totaal studenten in hbo op peilmoment ;;1;1;0;0;0;0;;
590;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0322 Bibliotheek, documentaire inform...;Totaal studenten uit hbo op peilmoment ;;7;1;6;0;0;0;;
591;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;04 Recht, administratie, handel en za…;Totaal onderwijspositie;;833;433;400;1;0;0;;
592;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;04 Recht, administratie, handel en za…;Totaal studenten in hbo op peilmoment ;;152;151;1;0;0;0;;
593;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;04 Recht, administratie, handel en za…;Totaal studenten uit hbo op peilmoment ;;681;282;399;3;1;2;;
594;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;040 Recht, administratie, handel z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
595;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;040 Recht, administratie, handel z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
596;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;040 Recht, administratie, handel z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
597;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0400 Recht, administratie, handel z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
598;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0400 Recht, administratie, handel z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
599;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0400 Recht, administratie, handel z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
600;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;041 Bedrijfskunde en administratie;Totaal onderwijspositie;;825;427;398;1;0;0;;
601;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;041 Bedrijfskunde en administratie;Totaal studenten in hbo op peilmoment ;;147;146;1;0;0;0;;
602;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;041 Bedrijfskunde en administratie;Totaal studenten uit hbo op peilmoment ;;678;281;397;3;1;2;;
603;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0410 Bedrijfskunde, administratie z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
604;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0410 Bedrijfskunde, administratie z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
605;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0410 Bedrijfskunde, administratie z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
606;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0411 Financieel management en fiscaal...;Totaal onderwijspositie;;146;116;30;0;0;0;;
607;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0411 Financieel management en fiscaal...;Totaal studenten in hbo op peilmoment ;;27;27;0;0;0;0;;
608;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0411 Financieel management en fiscaal...;Totaal studenten uit hbo op peilmoment ;;119;89;30;1;0;0;;
609;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0412 Financiële dienstverlening;Totaal onderwijspositie;;8;4;4;0;0;0;;
610;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0412 Financiële dienstverlening;Totaal studenten in hbo op peilmoment ;;1;1;0;0;0;0;;
611;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0412 Financiële dienstverlening;Totaal studenten uit hbo op peilmoment ;;7;3;4;0;0;0;;
612;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0413 Management bedrijfs- en personee…;Totaal onderwijspositie;;526;213;313;1;0;0;;
613;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0413 Management bedrijfs- en personee…;Totaal studenten in hbo op peilmoment ;;96;95;1;0;0;0;;
614;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0413 Management bedrijfs- en personee…;Totaal studenten uit hbo op peilmoment ;;430;118;312;2;1;1;;
615;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0414 Marketing en public relations;Totaal onderwijspositie;;62;19;43;0;0;0;;
616;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0414 Marketing en public relations;Totaal studenten in hbo op peilmoment ;;11;11;0;0;0;0;;
617;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0414 Marketing en public relations;Totaal studenten uit hbo op peilmoment ;;51;8;43;0;0;0;;
618;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0415 Secretariële en administratieve...;Totaal onderwijspositie;;0;0;0;0;0;0;;
619;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0415 Secretariële en administratieve...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
620;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0415 Secretariële en administratieve...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
621;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0416 Groothandel en detailhandel;Totaal onderwijspositie;;83;75;8;0;0;0;;
622;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0416 Groothandel en detailhandel;Totaal studenten in hbo op peilmoment ;;12;12;0;0;0;0;;
623;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0416 Groothandel en detailhandel;Totaal studenten uit hbo op peilmoment ;;71;63;8;0;0;0;;
624;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0417 Werkgerelateerde en bedrijfsger ...;Totaal onderwijspositie;;0;0;0;0;0;0;;
625;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0417 Werkgerelateerde en bedrijfsger ...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
626;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0417 Werkgerelateerde en bedrijfsger ...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
627;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;042 Recht;Totaal onderwijspositie;;8;6;2;0;0;0;;
628;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;042 Recht;Totaal studenten in hbo op peilmoment ;;5;5;0;0;0;0;;
629;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;042 Recht;Totaal studenten uit hbo op peilmoment ;;3;1;2;0;0;0;;
630;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0421 Recht;Totaal onderwijspositie;;8;6;2;0;0;0;;
631;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0421 Recht;Totaal studenten in hbo op peilmoment ;;5;5;0;0;0;0;;
632;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;0421 Recht;Totaal studenten uit hbo op peilmoment ;;3;1;2;0;0;0;;
633;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;05 Wiskunde, natuurwetenschappen;Totaal onderwijspositie;;26;0;26;0;0;0;;
634;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;05 Wiskunde, natuurwetenschappen;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
635;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;05 Wiskunde, natuurwetenschappen;Totaal studenten uit hbo op peilmoment ;;26;0;26;0;0;0;;
636;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;050 Wiskunde, natuurwetenschappen z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
637;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;050 Wiskunde, natuurwetenschappen z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
638;Totaal geslacht;2008;Totaal vooropleiding;2 jaar na startjaar;050 Wiskunde, natuurwetenschappen z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
