ID;Regions;Periods;AllCountries_1;Netherlands_2;TotalForeignCountries_3;EuropeExcludingTheNetherlands_4;Germany_5;Belgium_6;UnitedKingdom_7;France_8;Switzerland_9;Italy_10;Spain_11;Denmark_12;Sweden_13;OtherCountriesEuroZone_14;OtherEuropeanCountries_15;America_16;Asia_17;AustraliaAndOceania_18;Africa_19;AllCountries_20;Netherlands_21;TotalForeignCountries_22;EuropeExcludingTheNetherlands_23;Germany_24;Belgium_25;UnitedKingdom_26;France_27;Switzerland_28;Italy_29;Spain_30;Denmark_31;Sweden_32;OtherCountriesEuroZone_33;OtherEuropeanCountries_34;America_35;Asia_36;AustraliaAndOceania_37;Africa_38
4979;Bos en Heide Zuid-Nederland (TG);2000 September;518.2;395.9;122.3;95.8;42.8;20.1;21.3;5.6;;2.1;1.4;1.2;;;;;13.8;8.5;3.6;1645.1;1277.9;367.2;337.4;150.0;73.6;59.1;10.6;;3.9;3.8;2.0;;;;;8.3;;1.8
4980;Bos en Heide Zuid-Nederland (TG);2000 3rd Quarter;1678.1;1311.0;367.1;329.0;130.3;57.9;63.1;18.6;3.0;8.7;4.4;4.7;;;38.3;22.8;11.6;1.2;2.5;7331.5;6087.5;1244.1;1145.6;543.0;222.6;195.4;33.7;7.2;15.1;11.5;12.0;;;105.1;62.0;27.8;2.5;6.0
4981;Bos en Heide Zuid-Nederland (TG);2000 October;474.2;351.0;123.2;109.6;53.8;17.7;15.7;7.0;;1.4;;1.3;;;10.8;9.1;3.2;;;1549.6;1158.2;391.4;359.8;214.4;58.4;37.1;17.3;;2.8;;3.0;;;23.0;21.8;7.4;;
4982;Bos en Heide Zuid-Nederland (TG);2000 November;407.4;293.8;113.6;101.7;41.3;20.0;17.0;4.6;;1.9;;1.0;;;14.0;7.8;3.0;;;1139.9;837.0;302.9;275.9;135.7;56.1;37.6;9.2;;3.7;;2.2;;;27.5;17.4;7.9;;
4983;Bos en Heide Zuid-Nederland (TG);2000 December;379.6;300.7;78.9;62.3;28.1;12.1;14.3;4.4;;1.1;;;;;;;8.8;4.9;2.4;1138.4;907.3;231.1;208.0;97.3;34.9;36.1;8.3;;2.0;;;;;;;7.3;;3.6
4984;Bos en Heide Zuid-Nederland (TG);2000 4th Quarter;1261.2;945.5;315.7;282.1;123.2;49.9;47.0;15.9;2.3;4.5;2.6;3.0;;;33.6;21.8;8.6;1.9;1.4;3827.8;2902.5;925.3;843.7;447.4;149.4;110.9;34.9;4.6;8.5;5.5;6.2;;;76.3;50.8;22.6;2.7;5.5
4985;Bos en Heide Zuid-Nederland (TG);2000;5623.7;4260.7;1363.1;1215.2;522.0;199.8;212.5;66.4;12.1;25.7;14.7;15.4;;;146.7;91.5;43.5;5.0;7.8;19254.7;15213.2;4041.5;3701.2;1864.3;651.1;550.7;133.5;25.6;47.4;34.2;36.2;;;358.2;215.0;97.4;9.1;18.8
4986;Bos en Heide Zuid-Nederland (TG);2001 January;311.0;226.8;84.3;77.7;38.1;9.6;12.6;4.6;;1.5;;;;;9.1;4.3;1.8;;;874.9;649.2;225.7;208.5;119.0;25.3;25.8;7.7;;2.6;;;;;24.4;9.8;6.5;;
4987;Bos en Heide Zuid-Nederland (TG);2001 February;323.5;234.3;89.2;80.0;34.1;12.3;14.5;5.0;;1.3;;;;;10.5;6.1;2.6;;;940.7;696.7;244.0;219.8;112.2;33.0;33.6;9.9;;3.1;;;;;22.9;16.8;6.0;;
4988;Bos en Heide Zuid-Nederland (TG);2001 March;396.4;294.3;102.1;90.2;39.4;12.1;14.7;5.9;1.4;2.3;1.5;;;;12.0;8.5;2.3;;;1133.6;852.0;281.7;254.1;131.0;33.4;29.8;10.7;3.9;5.0;3.2;;;;35.6;19.1;6.5;;
4989;Bos en Heide Zuid-Nederland (TG);2001 1st Quarter;1030.9;755.3;275.6;247.9;111.7;34.0;41.8;15.5;2.4;5.1;3.4;2.3;;;31.6;18.9;6.6;;1.2;2949.2;2197.9;751.3;682.3;362.3;91.7;89.3;28.4;5.7;10.6;7.4;4.0;;;83.0;45.7;18.9;;2.8
4990;Bos en Heide Zuid-Nederland (TG);2001 April;536.0;374.8;161.3;147.9;70.9;21.4;27.9;7.4;1.8;2.0;1.2;1.7;;;13.5;6.8;5.3;;;1678.7;1169.4;509.3;480.4;265.3;71.3;77.7;16.3;4.2;4.2;2.8;3.9;;;34.7;17.4;8.9;;
4991;Bos en Heide Zuid-Nederland (TG);2001 May;602.8;485.0;117.7;105.5;43.5;13.6;23.8;6.6;;1.8;1.0;1.1;;;13.2;7.2;4.1;;;1950.9;1630.7;320.2;293.5;142.4;38.3;62.9;11.2;;3.8;2.2;1.9;;;28.9;17.7;7.6;;
4992;Bos en Heide Zuid-Nederland (TG);2001 June;584.0;459.4;124.6;111.8;52.3;14.1;18.3;6.6;;2.0;1.5;1.9;;;14.4;8.4;3.0;;;2106.4;1732.9;373.5;340.0;182.8;46.3;45.9;11.3;;3.8;4.1;3.8;;;40.3;24.3;6.8;;
4993;Bos en Heide Zuid-Nederland (TG);2001 2nd Quarter;1722.7;1319.2;403.6;365.2;166.7;49.2;70.0;20.6;3.4;5.8;3.7;4.7;;;41.1;22.4;12.5;1.4;2.1;5736.0;4533.1;1202.9;1113.9;590.5;155.9;186.5;38.9;7.7;11.8;9.1;9.7;;;103.9;59.4;23.3;2.6;3.7
4994;Bos en Heide Zuid-Nederland (TG);2001 July;527.7;417.5;110.2;98.9;35.3;14.5;18.3;6.6;;2.7;1.5;3.1;;;15.9;5.0;4.8;;1.0;2517.9;2137.3;380.6;352.2;162.4;57.6;58.6;11.5;;6.9;3.8;8.2;;;41.4;13.0;12.5;;2.0
4995;Bos en Heide Zuid-Nederland (TG);2001 August;633.7;503.9;129.8;118.8;40.0;20.5;27.5;9.0;;4.4;1.6;1.5;;;13.5;6.4;3.2;;;3022.8;2614.8;408.0;378.3;151.9;77.3;81.5;16.7;;7.2;3.6;2.0;;;36.6;19.1;7.6;;
4996;Bos en Heide Zuid-Nederland (TG);2001 September;469.4;367.0;102.4;82.8;38.7;13.8;16.9;5.7;1.1;2.2;1.7;2.2;;;;;10.2;5.2;3.6;1458.4;1178.8;279.7;256.9;132.5;40.3;38.1;9.4;2.1;4.0;3.7;3.8;;;;;6.5;;1.6
4997;Bos en Heide Zuid-Nederland (TG);2001 3rd Quarter;1630.7;1288.3;342.4;310.2;114.1;48.8;62.7;21.3;2.9;9.3;4.8;6.8;;;39.6;16.6;11.5;1.5;2.5;6999.2;5930.9;1068.3;987.3;446.8;175.2;178.3;37.6;5.3;18.1;11.1;14.0;;;100.9;45.9;26.6;3.0;5.5
4998;Bos en Heide Zuid-Nederland (TG);2001 October;477.7;367.9;109.9;101.0;45.9;14.8;16.5;5.2;1.0;1.8;1.3;1.3;;;13.2;5.0;2.7;;;1555.7;1222.4;333.3;312.8;183.4;42.9;36.9;10.8;2.2;3.2;2.5;2.5;;;28.2;11.7;6.6;;
4999;Bos en Heide Zuid-Nederland (TG);2001 November;410.6;317.8;92.8;85.5;31.0;17.5;16.5;4.5;;1.5;1.2;;;;11.4;4.9;1.8;;;1117.0;880.2;236.8;218.9;94.6;40.8;35.4;9.2;;2.8;2.4;;;;30.3;11.9;4.7;;
5000;Bos en Heide Zuid-Nederland (TG);2001 December;339.8;269.2;70.5;57.4;21.5;11.7;16.4;4.6;;;;;;;;;7.1;4.1;1.7;1029.4;843.8;185.5;171.5;67.7;34.1;38.8;7.6;;;;;;;;;3.8;;
5001;Bos en Heide Zuid-Nederland (TG);2001 4th Quarter;1228.1;954.9;273.1;250.7;98.4;44.0;49.3;14.3;2.5;4.2;3.3;2.9;;;31.7;14.0;6.2;;1.5;3702.0;2946.4;755.7;703.2;345.7;117.8;111.1;27.6;5.4;7.6;6.5;5.2;;;76.3;32.5;15.2;;3.5
5002;Bos en Heide Zuid-Nederland (TG);2001;5612.4;4317.8;1294.7;1174.1;490.8;176.1;223.9;71.9;11.2;24.3;15.2;16.7;;;144.0;72.0;36.8;4.5;7.3;19386.4;15608.2;3778.2;3486.7;1745.3;540.6;565.1;132.5;24.1;48.1;34.1;32.8;;;364.1;183.5;83.9;8.5;15.6
5003;Bos en Heide Zuid-Nederland (TG);2002 January;296.3;221.6;74.7;67.2;30.6;11.8;11.8;4.2;;1.1;;;;2.2;2.8;5.3;1.8;;;855.8;651.6;204.2;186.4;102.1;32.5;24.8;8.1;;3.1;;;;4.0;6.5;12.4;4.1;;
5004;Bos en Heide Zuid-Nederland (TG);2002 February;337.8;253.4;84.4;76.1;27.1;17.6;13.1;5.5;;1.6;1.1;;;3.3;4.5;4.8;2.4;;;994.1;765.2;228.9;208.3;87.2;53.7;27.8;12.2;;3.2;2.7;;;7.2;9.2;13.3;5.1;;
5005;Bos en Heide Zuid-Nederland (TG);2002 March;394.6;294.2;100.4;89.9;39.3;12.1;16.0;6.4;1.1;2.1;1.7;1.1;1.1;3.3;5.6;6.2;3.5;;;1121.7;846.1;275.5;251.8;133.3;32.2;36.1;13.1;2.6;4.3;3.9;2.5;2.5;6.9;14.6;14.4;7.4;;
5006;Bos en Heide Zuid-Nederland (TG);2002 1st Quarter;1028.7;769.2;259.5;233.1;97.0;41.5;40.9;16.1;2.5;4.8;3.6;2.6;2.5;8.8;12.8;16.3;7.7;;1.6;2971.6;2263.0;708.6;646.5;322.6;118.3;88.7;33.4;5.4;10.6;8.2;5.6;5.2;18.2;30.3;40.1;16.6;;3.3
5007;Bos en Heide Zuid-Nederland (TG);2002 April;514.5;363.0;151.4;137.2;59.5;29.9;22.7;7.5;1.8;2.1;1.4;1.2;1.2;4.1;5.7;7.0;6.2;;;1556.0;1104.1;451.8;423.7;205.1;98.4;55.8;18.5;5.5;4.6;3.6;2.4;2.8;8.6;18.4;15.1;10.9;;
5008;Bos en Heide Zuid-Nederland (TG);2002 May;617.7;492.6;125.1;109.1;50.7;15.5;21.3;6.1;2.0;2.0;1.0;1.3;;3.8;4.4;8.4;6.7;;;2098.2;1767.1;331.1;300.2;165.2;41.7;50.7;11.2;3.9;4.1;2.2;2.3;;7.1;10.0;18.6;10.2;;
5009;Bos en Heide Zuid-Nederland (TG);2002 June;464.8;370.1;94.7;83.7;35.5;10.4;18.5;4.8;;2.0;1.1;1.1;1.3;2.7;5.1;6.4;3.1;;;1723.9;1391.9;332.1;303.2;160.1;50.1;53.9;8.6;;4.0;2.5;2.5;2.6;6.8;10.2;15.3;8.4;;
5010;Bos en Heide Zuid-Nederland (TG);2002 2nd Quarter;1597.0;1225.7;371.3;330.0;145.7;55.9;62.5;18.4;4.8;6.1;3.5;3.7;3.6;10.6;15.3;21.8;16.0;1.5;1.9;5378.1;4263.1;1115.0;1027.1;530.4;190.3;160.5;38.3;11.3;12.6;8.3;7.3;7.2;22.5;38.6;49.0;29.5;3.6;5.9
5011;Bos en Heide Zuid-Nederland (TG);2002 July;521.2;412.3;108.8;97.6;35.0;22.9;16.8;5.3;1.3;2.8;1.5;2.0;1.3;2.6;6.0;4.6;5.5;;;2345.8;1979.5;366.3;336.9;127.4;108.2;48.2;9.6;2.4;7.8;3.4;6.4;2.4;6.5;14.6;11.9;13.2;;
5012;Bos en Heide Zuid-Nederland (TG);2002 August;659.1;519.7;139.3;126.1;47.7;26.0;23.7;8.4;;5.2;2.0;;1.1;3.4;6.7;5.8;6.4;;;3171.5;2706.2;465.3;430.8;187.9;107.5;75.7;16.0;;8.9;5.3;;2.6;7.4;15.3;15.8;16.1;;
5013;Bos en Heide Zuid-Nederland (TG);2002 September;493.5;381.5;112.1;98.4;43.4;17.2;16.6;5.3;;2.5;1.4;1.5;1.4;2.9;5.2;7.9;4.7;;;1499.4;1193.6;305.8;275.3;143.9;46.5;38.0;9.1;;6.0;4.4;2.4;2.7;7.2;13.4;18.4;9.9;;
5014;Bos en Heide Zuid-Nederland (TG);2002 3rd Quarter;1673.8;1313.5;360.3;322.1;126.1;66.1;57.1;19.0;3.2;10.4;4.9;4.5;3.8;9.0;17.9;18.3;16.7;1.5;1.7;7016.7;5879.3;1137.4;1043.0;459.1;262.2;161.9;34.7;6.5;22.8;13.2;10.8;7.6;21.0;43.2;46.1;39.2;3.1;5.9
5015;Bos en Heide Zuid-Nederland (TG);2002 October;459.1;345.6;113.5;102.5;46.8;17.5;16.0;6.3;;2.0;1.2;1.2;1.0;2.5;6.9;7.2;3.0;;;1510.0;1173.6;336.3;311.4;170.1;57.4;38.0;12.8;;3.9;3.4;2.1;1.8;5.3;14.3;16.7;6.5;;
5016;Bos en Heide Zuid-Nederland (TG);2002 November;386.3;293.9;92.4;83.3;27.8;24.3;13.6;4.4;;1.9;1.2;;;2.7;5.0;5.4;2.9;;;1019.5;788.3;231.3;210.6;79.9;70.5;27.8;8.0;;3.4;2.1;;;5.3;9.1;12.2;6.8;;
5017;Bos en Heide Zuid-Nederland (TG);2002 December;322.6;259.3;63.3;57.2;18.8;13.3;13.4;3.6;;;;;;1.5;3.6;3.6;2.0;;;939.4;769.7;169.7;155.2;66.0;35.5;29.7;5.9;;;;;;3.7;8.5;8.4;4.8;;
5018;Bos en Heide Zuid-Nederland (TG);2002 4th Quarter;1168.0;898.8;269.2;243.0;93.4;55.2;43.1;14.2;2.2;4.9;3.1;2.4;2.3;6.7;15.5;16.2;7.8;;1.2;3468.9;2731.6;737.3;677.2;316.0;163.4;95.5;26.7;5.3;9.2;6.9;4.4;4.0;14.3;31.9;37.3;18.1;;2.3
5019;Bos en Heide Zuid-Nederland (TG);2002;5467.4;4207.3;1260.1;1128.3;462.3;218.7;203.7;67.8;12.7;26.1;15.1;13.2;12.3;35.0;61.5;72.6;48.2;4.7;6.5;18835.4;15137.0;3698.3;3393.9;1628.1;734.2;506.5;133.0;28.5;55.2;36.5;28.0;24.0;75.9;144.0;172.5;103.4;11.1;17.4
5020;Bos en Heide Zuid-Nederland (TG);2003 January;277.3;204.0;73.2;65.7;29.3;10.6;11.7;4.1;;1.4;;;;2.0;4.1;4.5;2.4;;;790.9;587.7;203.2;186.8;97.9;29.3;24.9;7.1;;3.5;;;;4.8;13.9;9.6;5.5;;
5021;Bos en Heide Zuid-Nederland (TG);2003 February;314.6;232.8;81.8;72.8;32.4;13.0;11.3;5.0;;1.3;;1.1;;1.8;4.4;5.1;2.9;;;861.7;666.1;195.5;176.1;92.0;32.2;21.7;10.3;;2.2;;1.8;;3.3;8.0;11.6;5.7;;
5022;Bos en Heide Zuid-Nederland (TG);2003 March;353.9;266.0;87.9;78.3;33.3;13.6;12.8;5.0;;2.1;1.2;1.2;;2.0;5.2;5.8;3.2;;;965.6;740.0;225.6;203.9;99.7;39.3;28.7;9.1;;3.8;2.4;2.2;;4.7;10.6;13.1;6.8;;
5023;Bos en Heide Zuid-Nederland (TG);2003 1st Quarter;945.7;702.8;242.9;216.8;95.0;37.2;35.9;14.1;2.2;4.8;2.8;3.0;2.3;5.8;13.8;15.4;8.5;;1.3;2618.1;1993.8;624.3;566.7;289.6;100.8;75.3;26.5;4.4;9.4;5.7;5.1;4.5;12.8;32.5;34.4;18.0;;3.2
5024;Bos en Heide Zuid-Nederland (TG);2003 April;508.2;374.5;133.7;125.8;58.4;26.4;18.1;7.5;1.4;2.0;;1.5;1.1;3.5;5.0;3.9;3.2;;;1576.2;1167.6;408.5;390.1;201.9;91.2;47.2;15.0;4.0;3.7;;3.1;2.8;9.2;10.2;10.5;6.4;;
5025;Bos en Heide Zuid-Nederland (TG);2003 May;535.9;428.4;107.6;98.6;44.8;15.8;18.5;5.7;1.0;1.9;1.0;1.1;;2.5;5.3;5.3;2.7;;;1640.3;1357.6;282.8;262.6;136.0;41.6;46.5;9.1;2.0;3.0;2.0;3.0;;5.4;12.5;12.0;6.0;;
5026;Bos en Heide Zuid-Nederland (TG);2003 June;560.0;446.2;113.8;103.1;49.3;18.7;13.7;4.6;1.5;1.4;1.2;1.7;1.2;2.7;6.9;6.7;3.1;;;2207.6;1881.4;326.1;300.8;168.2;60.2;31.5;8.1;2.6;2.4;2.8;3.4;2.1;5.7;14.0;16.4;6.9;;
5027;Bos en Heide Zuid-Nederland (TG);2003 2nd Quarter;1604.1;1249.1;355.0;327.5;152.5;60.9;50.3;17.9;3.8;5.3;3.2;4.3;3.3;8.7;17.2;15.9;9.1;;1.7;5424.1;4406.7;1017.4;953.5;506.0;192.9;125.2;32.1;8.5;9.1;6.7;9.5;6.3;20.3;36.7;38.9;19.4;;3.4
5028;Bos en Heide Zuid-Nederland (TG);2003 July;515.7;411.1;104.7;95.2;32.9;19.4;15.5;6.8;1.1;2.2;1.8;2.8;1.4;2.7;8.5;5.9;2.7;;;2428.2;2118.9;309.3;283.8;110.4;75.4;41.3;13.2;2.2;4.6;4.5;5.7;2.2;7.8;16.2;15.0;7.9;;
5029;Bos en Heide Zuid-Nederland (TG);2003 August;592.5;467.1;125.5;116.5;46.5;26.9;15.9;8.0;;5.2;2.3;2.0;;2.5;5.5;4.6;3.6;;;2898.3;2448.1;450.2;423.5;210.3;93.8;54.4;15.5;;11.6;7.3;4.0;;6.8;16.6;14.3;10.3;;
5030;Bos en Heide Zuid-Nederland (TG);2003 September;457.8;366.2;91.6;81.5;32.5;14.0;14.1;5.4;;1.8;1.4;1.8;;2.7;5.9;5.9;3.4;;;1358.9;1125.8;233.1;211.2;103.0;38.1;31.4;8.6;;4.1;3.3;2.7;;4.8;12.0;13.4;6.8;;
5031;Bos en Heide Zuid-Nederland (TG);2003 3rd Quarter;1566.1;1244.4;321.7;293.1;112.0;60.3;45.5;20.3;2.9;9.2;5.5;6.7;3.0;7.9;19.9;16.3;9.7;1.3;1.3;6685.4;5692.8;992.6;918.5;423.7;207.3;127.1;37.3;6.0;20.3;15.1;12.4;5.0;19.4;44.8;42.7;24.9;2.8;3.7
5032;Bos en Heide Zuid-Nederland (TG);2003 October;464.4;352.6;111.9;102.8;44.2;20.3;16.1;5.7;;1.6;2.0;1.9;1.1;3.0;6.1;5.3;2.8;;;1465.6;1146.8;318.8;297.4;153.6;65.1;36.2;11.3;;2.8;2.9;3.0;1.9;6.4;12.5;12.6;6.9;;
5033;Bos en Heide Zuid-Nederland (TG);2003 November;355.8;261.9;93.9;84.8;27.9;22.2;14.6;5.4;;1.6;1.0;1.5;1.1;3.0;5.6;4.8;2.4;;1.6;927.4;697.9;229.4;207.9;80.4;61.1;30.1;8.3;;3.3;1.9;2.1;2.4;6.0;10.8;12.3;5.5;;3.0
5034;Bos en Heide Zuid-Nederland (TG);2003 December;339.8;268.8;71.0;64.6;18.1;15.5;14.9;4.6;;1.2;1.1;;;2.5;4.5;4.0;2.1;;;986.3;803.0;183.3;166.5;59.1;42.2;34.6;7.9;;2.1;2.2;;;5.3;8.6;10.9;4.8;;
5035;Bos en Heide Zuid-Nederland (TG);2003 4th Quarter;1160.0;883.2;276.9;252.2;90.3;57.9;45.7;15.7;2.5;4.4;4.1;4.2;2.8;8.4;16.2;14.1;7.3;;2.3;3379.3;2647.7;731.6;671.9;293.2;168.5;100.9;27.5;4.7;8.3;7.1;6.5;5.8;17.7;31.9;35.8;17.2;;4.5
5036;Bos en Heide Zuid-Nederland (TG);2003;5276.0;4079.4;1196.5;1089.7;449.7;216.3;177.3;67.9;11.4;23.7;15.7;18.2;11.4;30.8;67.1;61.7;34.6;4.1;6.6;18107.0;14741.0;3365.9;3110.6;1512.5;669.5;428.6;123.4;23.6;47.1;34.5;33.5;21.7;70.3;145.8;151.8;79.5;9.2;14.8
5037;Bos en Heide Zuid-Nederland (TG);2004 January;299.9;229.5;70.5;64.5;25.6;12.7;9.2;5.4;;1.5;;;;2.2;4.7;3.7;1.8;;;834.5;658.2;176.3;161.9;80.9;34.1;17.1;8.5;;2.8;;;;4.9;8.3;8.7;4.6;;
5038;Bos en Heide Zuid-Nederland (TG);2004 February;349.1;264.0;85.0;77.1;27.2;19.1;11.1;7.0;;1.7;1.2;;;2.3;5.0;4.8;2.3;;;969.9;753.6;216.3;197.4;80.3;55.3;23.3;14.9;;3.1;2.5;;;4.5;9.0;10.7;6.7;;
5039;Bos en Heide Zuid-Nederland (TG);2004 March;374.7;285.7;88.9;78.4;28.4;13.8;13.2;6.9;1.1;2.1;1.5;1.2;1.3;2.3;6.7;6.5;3.2;;;1035.3;811.2;224.1;200.3;90.5;36.9;25.8;13.4;1.9;4.2;2.7;2.5;3.4;5.8;13.2;14.0;8.0;;
5040;Bos en Heide Zuid-Nederland (TG);2004 1st Quarter;1023.7;779.2;244.4;220.0;81.2;45.6;33.4;19.3;2.4;5.3;3.6;3.1;2.7;6.9;16.4;15.0;7.3;;1.4;2839.7;2222.9;616.8;559.6;251.7;126.3;66.2;36.8;4.6;10.1;6.9;5.4;5.9;15.2;30.5;33.4;19.2;;2.7
5041;Bos en Heide Zuid-Nederland (TG);2004 April;480.4;340.7;139.7;128.6;49.2;30.1;22.3;7.5;1.3;1.7;1.4;3.3;1.3;3.3;7.2;5.1;5.0;;;1438.6;1019.7;419.0;394.0;168.7;104.2;58.3;18.7;2.8;2.9;2.6;8.3;2.2;9.6;15.7;12.5;10.5;;
5042;Bos en Heide Zuid-Nederland (TG);2004 May;595.3;482.6;112.8;98.1;36.0;19.2;17.5;6.7;1.5;1.7;1.3;2.7;1.1;3.1;7.3;6.3;7.5;;;2065.5;1809.2;256.3;228.5;92.2;50.1;36.6;12.3;2.7;2.8;2.5;5.8;1.7;7.2;14.6;13.7;12.0;;
5043;Bos en Heide Zuid-Nederland (TG);2004 June;539.5;423.9;115.6;101.6;44.5;14.7;17.0;5.6;1.1;1.9;2.3;2.2;1.2;3.1;7.9;6.3;6.6;;;1864.2;1549.5;314.7;285.2;144.2;48.6;39.6;9.4;2.8;3.2;3.9;5.3;1.9;10.3;15.9;15.9;11.1;;
5044;Bos en Heide Zuid-Nederland (TG);2004 2nd Quarter;1615.3;1247.1;368.1;328.3;129.7;63.9;56.8;19.8;4.0;5.3;5.0;8.2;3.6;9.6;22.5;17.7;19.1;1.4;1.6;5368.3;4378.3;990.0;907.8;405.0;202.9;134.5;40.4;8.3;9.0;9.0;19.4;5.9;27.1;46.2;42.1;33.6;3.3;3.3
5045;Bos en Heide Zuid-Nederland (TG);2004 July;543.3;433.2;110.0;96.8;32.6;22.3;13.9;6.9;1.2;1.9;1.5;3.1;1.2;4.4;7.7;7.0;5.1;;;2549.7;2237.3;312.4;276.6;100.2;77.4;31.6;11.9;2.6;3.5;2.6;10.2;2.3;12.6;21.8;21.2;10.2;;
5046;Bos en Heide Zuid-Nederland (TG);2004 August;596.5;488.3;108.1;96.9;32.4;23.9;15.3;7.8;;3.7;2.0;1.3;1.1;2.2;6.4;6.1;4.0;;;2887.4;2552.1;335.3;307.2;113.3;91.4;47.3;14.3;;6.9;4.9;2.8;1.8;7.8;14.2;16.2;8.9;;
5047;Bos en Heide Zuid-Nederland (TG);2004 September;496.1;387.3;108.8;96.9;34.6;20.7;17.6;6.6;1.2;2.1;1.9;1.5;1.2;2.9;6.5;6.9;4.0;;;1626.4;1329.1;297.3;274.2;120.8;69.6;41.6;10.4;2.1;3.7;3.6;2.4;1.7;6.7;11.5;12.9;8.0;;
5048;Bos en Heide Zuid-Nederland (TG);2004 3rd Quarter;1635.9;1308.9;327.0;290.6;99.6;66.9;46.8;21.2;3.4;7.7;5.3;5.9;3.6;9.6;20.6;20.0;13.0;1.7;1.6;7063.5;6118.5;945.0;858.0;334.3;238.3;120.4;36.5;7.3;14.1;11.2;15.4;5.8;27.1;47.5;50.2;27.1;5.0;4.7
5049;Bos en Heide Zuid-Nederland (TG);2004 October;515.6;401.7;113.9;101.9;39.8;18.4;16.0;7.1;1.3;2.1;2.0;1.6;1.4;3.9;8.4;6.7;4.3;;;1559.9;1256.5;303.4;277.1;144.9;49.3;32.9;13.6;2.2;3.7;3.6;2.7;2.2;7.8;14.3;13.9;9.7;;
5050;Bos en Heide Zuid-Nederland (TG);2004 November;428.0;306.2;121.8;112.1;34.9;34.5;17.4;6.9;1.2;2.4;1.4;1.2;;2.4;8.7;6.1;2.9;;;1115.9;801.1;314.8;294.1;103.1;111.7;35.1;11.7;2.0;4.1;2.2;2.0;;5.3;15.6;13.0;6.1;;
5051;Bos en Heide Zuid-Nederland (TG);2004 December;378.1;291.7;86.4;78.2;24.9;16.5;18.2;5.4;;1.4;1.2;;;2.0;6.6;3.8;2.9;1.4;;1031.7;825.0;206.7;190.9;70.3;41.2;44.9;9.7;;2.5;2.1;;;3.0;13.4;7.2;5.9;2.1;
5052;Bos en Heide Zuid-Nederland (TG);2004 4th Quarter;1321.7;999.6;322.1;292.2;99.6;69.3;51.6;19.4;3.4;6.0;4.5;3.4;3.1;8.2;23.8;16.6;10.1;2.2;1.1;3707.5;2882.7;824.8;762.0;318.3;202.1;112.9;35.0;6.1;10.3;7.9;5.5;4.6;16.1;43.3;34.2;21.7;4.5;2.4
5053;Bos en Heide Zuid-Nederland (TG);2004;5596.6;4334.9;1261.7;1131.1;410.1;245.8;188.6;79.7;13.1;24.3;18.4;20.6;13.0;34.3;83.3;69.2;49.5;6.1;5.8;18979.0;15602.5;3376.6;3087.4;1309.3;769.7;434.1;148.7;26.2;43.4;35.0;45.7;22.1;85.5;167.6;159.9;101.6;14.5;13.1
5054;Bos en Heide Zuid-Nederland (TG);2005 January;307.5;233.3;74.2;66.1;26.0;14.0;9.2;5.2;;1.5;1.2;;;2.1;4.5;4.8;2.9;;;850.5;653.7;196.8;180.7;93.0;43.1;14.3;8.5;;3.5;2.1;;;3.8;8.3;9.7;5.4;;
5055;Bos en Heide Zuid-Nederland (TG);2005 February;349.5;258.9;90.5;80.6;27.6;22.6;10.8;6.8;;1.7;1.0;;;2.3;5.0;5.9;3.4;;;967.1;741.6;225.5;205.1;83.1;62.4;19.8;14.8;;3.2;2.1;;;4.6;10.4;12.1;7.1;;
5056;Bos en Heide Zuid-Nederland (TG);2005 March;395.7;287.8;107.9;95.6;39.1;17.9;16.9;6.0;1.5;2.1;1.7;1.7;;2.4;5.5;7.7;4.0;;;1066.2;779.7;286.4;262.4;137.0;46.5;36.4;9.9;2.8;3.9;3.4;4.0;;4.4;12.4;15.0;7.3;;
5057;Bos en Heide Zuid-Nederland (TG);2005 1st Quarter;1052.7;780.0;272.6;242.3;92.7;54.5;36.9;18.0;3.3;5.2;3.9;3.6;2.4;6.8;15.0;18.4;10.3;;;2883.7;2175.0;708.8;648.2;313.2;152.0;70.5;33.2;5.7;10.6;7.7;7.3;4.2;12.8;31.0;36.9;19.7;;
5058;Bos en Heide Zuid-Nederland (TG);2005 April;445.9;315.4;130.5;115.0;40.8;31.2;16.4;8.4;2.1;2.9;1.5;1.3;;2.7;6.7;8.4;6.5;;;1191.6;843.2;348.4;318.4;126.3;100.4;35.5;18.3;3.6;6.3;3.0;2.3;;6.0;15.0;17.3;11.2;;
5059;Bos en Heide Zuid-Nederland (TG);2005 May;574.4;469.2;105.2;87.4;34.2;15.0;16.3;5.3;1.4;2.1;1.3;2.0;;2.9;6.0;8.9;8.2;;;1862.3;1613.9;248.4;213.9;100.0;36.6;34.7;8.7;2.7;3.9;2.4;4.2;;6.7;12.6;17.7;15.1;;
5060;Bos en Heide Zuid-Nederland (TG);2005 June;519.5;409.7;109.9;93.9;39.8;15.3;17.0;5.6;1.4;2.2;1.4;1.4;1.0;2.5;6.3;7.4;4.6;3.0;;1720.9;1452.1;268.8;236.7;115.1;40.7;38.7;9.2;2.6;4.5;3.0;2.9;1.5;4.9;13.5;15.7;9.9;5.0;
