ID;LandVanLading;LandVanLossing;Perioden;LadingtonkilometersTotaal_1;LadingtonkilometersInNederland_2;LadingtonkilometersInBuitenland_3;TotaalVervoerdGewicht_4;LandbouwproductenDieren_5;VoedingsproductenVeevoeder_6;VasteBrandstoffen_7;AardolienAardolieproducten_8;ErtsenEnMetaalresiduen_9;MetalenMetalenHalffabricaten_10;RuweMineralenEnBouwmaterialen_11;Meststoffen_12;ChemischeProducten_13;OverigeGoederenEnFabricaten_14;Containervervoer_15
686;Frankrijk;Frankrijk;2002;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
687;Frankrijk;Frankrijk;2003;67.0;12.0;55.0;56.0;14.0;13.0;8.0;0.0;3.0;6.0;7.0;3.0;0.0;1.0;0.0
688;Frankrijk;Frankrijk;2004;31.0;6.0;25.0;26.0;0.0;3.0;6.0;1.0;0.0;2.0;3.0;10.0;0.0;2.0;0.0
689;Frankrijk;Frankrijk;2005;26.0;6.0;20.0;25.0;0.0;3.0;1.0;0.0;0.0;14.0;5.0;1.0;0.0;0.0;0.0
690;Frankrijk;Frankrijk;2006;39.0;8.0;31.0;35.0;5.0;1.0;10.0;0.0;1.0;17.0;1.0;0.0;0.0;1.0;0.0
691;Frankrijk;Frankrijk;2007;71.0;15.0;56.0;69.0;6.0;5.0;3.0;0.0;4.0;17.0;27.0;1.0;0.0;6.0;0.0
692;Frankrijk;Frankrijk;2008;90.0;19.0;71.0;89.0;8.0;9.0;6.0;1.0;19.0;4.0;32.0;6.0;1.0;4.0;0.0
693;Frankrijk;Frankrijk;2009;200.0;43.0;157.0;202.0;32.0;6.0;21.0;1.0;32.0;11.0;68.0;28.0;0.0;4.0;0.0
694;Frankrijk;Frankrijk;2010;;;;159.0;;;;;;;;;;;
695;Frankrijk;Frankrijk;2011;;;;111.0;;;;;;;;;;;
696;Frankrijk;Frankrijk;2012;;;;188.0;;;;;;;;;;;
697;Frankrijk;Overige landen (m.n. binnen Europa);1996;4.0;1.0;3.0;3.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
698;Frankrijk;Overige landen (m.n. binnen Europa);1997;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
699;Frankrijk;Overige landen (m.n. binnen Europa);1998;5.0;2.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
700;Frankrijk;Overige landen (m.n. binnen Europa);1999;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
701;Frankrijk;Overige landen (m.n. binnen Europa);2000;14.0;3.0;11.0;13.0;4.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;3.0;0.0
702;Frankrijk;Overige landen (m.n. binnen Europa);2001;24.0;5.0;19.0;30.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;2.0;0.0
703;Frankrijk;Overige landen (m.n. binnen Europa);2002;17.0;4.0;13.0;23.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0
704;Frankrijk;Overige landen (m.n. binnen Europa);2003;16.0;2.0;14.0;9.0;0.0;5.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0
705;Frankrijk;Overige landen (m.n. binnen Europa);2004;14.0;2.0;12.0;9.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;2.0;0.0;1.0;1.0
706;Frankrijk;Overige landen (m.n. binnen Europa);2005;6.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;1.0
707;Frankrijk;Overige landen (m.n. binnen Europa);2006;7.0;1.0;6.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;Frankrijk;Overige landen (m.n. binnen Europa);2007;13.0;1.0;12.0;8.0;3.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
709;Frankrijk;Overige landen (m.n. binnen Europa);2008;16.0;2.0;14.0;12.0;0.0;6.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0
710;Frankrijk;Overige landen (m.n. binnen Europa);2009;12.0;2.0;10.0;10.0;0.0;5.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0
711;Frankrijk;Overige landen (m.n. binnen Europa);2010;;;;7.0;;;;;;;;;;;
712;Frankrijk;Overige landen (m.n. binnen Europa);2011;;;;7.0;;;;;;;;;;;
713;Frankrijk;Overige landen (m.n. binnen Europa);2012;;;;4.0;;;;;;;;;;;
714;Overige landen (m.n. binnen Europa);Totaal gelost;1996;1299.0;170.0;1129.0;1033.0;55.0;156.0;12.0;89.0;14.0;257.0;77.0;41.0;42.0;290.0;27.0
715;Overige landen (m.n. binnen Europa);Totaal gelost;1997;1430.0;206.0;1224.0;1253.0;80.0;85.0;0.0;35.0;38.0;163.0;102.0;28.0;14.0;707.0;34.0
716;Overige landen (m.n. binnen Europa);Totaal gelost;1998;1474.0;205.0;1269.0;1276.0;154.0;89.0;26.0;9.0;19.0;274.0;108.0;13.0;8.0;576.0;39.0
717;Overige landen (m.n. binnen Europa);Totaal gelost;1999;2076.0;287.0;1789.0;1763.0;286.0;162.0;11.0;47.0;41.0;177.0;122.0;15.0;25.0;876.0;81.0
718;Overige landen (m.n. binnen Europa);Totaal gelost;2000;2043.0;289.0;1754.0;1768.0;141.0;134.0;1.0;100.0;13.0;228.0;88.0;17.0;49.0;995.0;89.0
719;Overige landen (m.n. binnen Europa);Totaal gelost;2001;2702.0;369.0;2333.0;2301.0;137.0;223.0;8.0;198.0;16.0;552.0;201.0;11.0;67.0;888.0;77.0
720;Overige landen (m.n. binnen Europa);Totaal gelost;2002;1802.0;241.0;1561.0;1512.0;219.0;132.0;13.0;86.0;18.0;223.0;143.0;24.0;50.0;602.0;70.0
721;Overige landen (m.n. binnen Europa);Totaal gelost;2003;2403.0;413.0;1990.0;4605.0;408.0;236.0;278.0;307.0;312.0;566.0;198.0;62.0;416.0;1816.0;69.0
722;Overige landen (m.n. binnen Europa);Totaal gelost;2004;2577.0;437.0;2140.0;4052.0;100.0;186.0;188.0;259.0;220.0;575.0;145.0;58.0;213.0;2105.0;81.0
723;Overige landen (m.n. binnen Europa);Totaal gelost;2005;2768.0;461.0;2307.0;5148.0;341.0;190.0;179.0;260.0;373.0;616.0;181.0;80.0;341.0;2588.0;86.0
724;Overige landen (m.n. binnen Europa);Totaal gelost;2006;2109.0;344.0;1765.0;2241.0;177.0;84.0;10.0;87.0;27.0;586.0;144.0;23.0;49.0;1054.0;86.0
725;Overige landen (m.n. binnen Europa);Totaal gelost;2007;2842.0;383.0;2459.0;2406.0;314.0;151.0;11.0;198.0;23.0;461.0;184.0;10.0;124.0;932.0;75.0
726;Overige landen (m.n. binnen Europa);Totaal gelost;2008;2340.0;342.0;1998.0;2094.0;116.0;74.0;11.0;269.0;16.0;436.0;234.0;12.0;174.0;752.0;58.0
727;Overige landen (m.n. binnen Europa);Totaal gelost;2009;1959.0;264.0;1695.0;1612.0;197.0;161.0;5.0;209.0;18.0;244.0;159.0;9.0;123.0;485.0;31.0
728;Overige landen (m.n. binnen Europa);Totaal gelost;2010;;;;1697.0;;;;;;;;;;;
729;Overige landen (m.n. binnen Europa);Totaal gelost;2011;;;;1542.0;;;;;;;;;;;
730;Overige landen (m.n. binnen Europa);Totaal gelost;2012;;;;2067.0;;;;;;;;;;;
731;Overige landen (m.n. binnen Europa);Nederland;1996;645.0;74.0;571.0;533.0;31.0;52.0;9.0;11.0;2.0;149.0;53.0;32.0;32.0;162.0;17.0
732;Overige landen (m.n. binnen Europa);Nederland;1997;603.0;81.0;522.0;556.0;54.0;30.0;0.0;1.0;21.0;68.0;85.0;23.0;6.0;266.0;15.0
733;Overige landen (m.n. binnen Europa);Nederland;1998;792.0;97.0;695.0;703.0;132.0;53.0;25.0;1.0;10.0;124.0;80.0;9.0;5.0;263.0;16.0
734;Overige landen (m.n. binnen Europa);Nederland;1999;1109.0;135.0;974.0;969.0;154.0;107.0;9.0;34.0;30.0;105.0;87.0;3.0;17.0;423.0;38.0
735;Overige landen (m.n. binnen Europa);Nederland;2000;1006.0;126.0;880.0;907.0;82.0;43.0;1.0;69.0;9.0;103.0;69.0;11.0;40.0;480.0;44.0
736;Overige landen (m.n. binnen Europa);Nederland;2001;1557.0;193.0;1364.0;1384.0;105.0;146.0;1.0;46.0;11.0;311.0;187.0;3.0;58.0;516.0;49.0
737;Overige landen (m.n. binnen Europa);Nederland;2002;1088.0;132.0;956.0;950.0;155.0;91.0;5.0;23.0;8.0;115.0;127.0;17.0;35.0;375.0;43.0
738;Overige landen (m.n. binnen Europa);Nederland;2003;1051.0;138.0;913.0;964.0;111.0;146.0;3.0;43.0;4.0;135.0;107.0;26.0;40.0;347.0;32.0
739;Overige landen (m.n. binnen Europa);Nederland;2004;1184.0;135.0;1049.0;975.0;80.0;150.0;15.0;52.0;4.0;163.0;68.0;23.0;23.0;393.0;32.0
740;Overige landen (m.n. binnen Europa);Nederland;2005;1467.0;153.0;1314.0;1187.0;246.0;153.0;8.0;84.0;5.0;183.0;63.0;32.0;57.0;355.0;37.0
741;Overige landen (m.n. binnen Europa);Nederland;2006;1026.0;117.0;909.0;864.0;159.0;76.0;0.0;25.0;8.0;157.0;73.0;19.0;23.0;327.0;32.0
742;Overige landen (m.n. binnen Europa);Nederland;2007;1534.0;160.0;1374.0;1241.0;299.0;136.0;11.0;54.0;12.0;170.0;140.0;10.0;34.0;374.0;31.0
743;Overige landen (m.n. binnen Europa);Nederland;2008;1043.0;126.0;917.0;970.0;94.0;59.0;0.0;126.0;9.0;184.0;165.0;4.0;38.0;293.0;25.0
744;Overige landen (m.n. binnen Europa);Nederland;2009;993.0;108.0;885.0;803.0;166.0;119.0;1.0;104.0;11.0;84.0;122.0;7.0;25.0;164.0;10.0
745;Overige landen (m.n. binnen Europa);Nederland;2010;;;;985.0;;;;;;;;;;;
746;Overige landen (m.n. binnen Europa);Nederland;2011;;;;854.0;;;;;;;;;;;
747;Overige landen (m.n. binnen Europa);Nederland;2012;;;;1336.0;;;;;;;;;;;
748;Overige landen (m.n. binnen Europa);Buitenland, totaal;1996;654.0;96.0;558.0;500.0;24.0;104.0;3.0;78.0;12.0;108.0;24.0;9.0;10.0;128.0;10.0
749;Overige landen (m.n. binnen Europa);Buitenland, totaal;1997;827.0;126.0;701.0;697.0;26.0;55.0;0.0;34.0;17.0;95.0;17.0;5.0;8.0;441.0;19.0
750;Overige landen (m.n. binnen Europa);Buitenland, totaal;1998;681.0;109.0;572.0;573.0;22.0;36.0;1.0;8.0;9.0;150.0;28.0;4.0;3.0;313.0;22.0
751;Overige landen (m.n. binnen Europa);Buitenland, totaal;1999;966.0;152.0;814.0;794.0;132.0;55.0;2.0;13.0;11.0;72.0;35.0;12.0;8.0;453.0;43.0
752;Overige landen (m.n. binnen Europa);Buitenland, totaal;2000;1037.0;161.0;876.0;861.0;59.0;91.0;0.0;31.0;4.0;125.0;19.0;6.0;9.0;515.0;46.0
753;Overige landen (m.n. binnen Europa);Buitenland, totaal;2001;1146.0;176.0;970.0;917.0;32.0;77.0;7.0;152.0;5.0;241.0;14.0;8.0;9.0;372.0;28.0
754;Overige landen (m.n. binnen Europa);Buitenland, totaal;2002;715.0;109.0;606.0;562.0;64.0;41.0;8.0;63.0;10.0;108.0;16.0;7.0;15.0;227.0;26.0
755;Overige landen (m.n. binnen Europa);Buitenland, totaal;2003;1352.0;276.0;1076.0;3641.0;297.0;90.0;275.0;264.0;308.0;431.0;91.0;36.0;376.0;1469.0;37.0
756;Overige landen (m.n. binnen Europa);Buitenland, totaal;2004;1394.0;302.0;1092.0;3077.0;20.0;36.0;173.0;207.0;216.0;412.0;77.0;35.0;190.0;1712.0;49.0
757;Overige landen (m.n. binnen Europa);Buitenland, totaal;2005;1300.0;308.0;992.0;3961.0;95.0;37.0;171.0;176.0;368.0;433.0;118.0;48.0;284.0;2233.0;48.0
758;Overige landen (m.n. binnen Europa);Buitenland, totaal;2006;1084.0;227.0;857.0;1377.0;18.0;8.0;10.0;62.0;19.0;429.0;71.0;4.0;26.0;727.0;55.0
759;Overige landen (m.n. binnen Europa);Buitenland, totaal;2007;1308.0;224.0;1084.0;1165.0;14.0;14.0;0.0;145.0;11.0;290.0;44.0;1.0;89.0;559.0;44.0
760;Overige landen (m.n. binnen Europa);Buitenland, totaal;2008;1298.0;216.0;1082.0;1123.0;22.0;15.0;10.0;144.0;7.0;251.0;69.0;10.0;135.0;461.0;34.0
761;Overige landen (m.n. binnen Europa);Buitenland, totaal;2009;966.0;157.0;809.0;808.0;30.0;42.0;4.0;105.0;8.0;160.0;35.0;3.0;100.0;322.0;21.0
762;Overige landen (m.n. binnen Europa);Buitenland, totaal;2010;;;;712.0;;;;;;;;;;;
763;Overige landen (m.n. binnen Europa);Buitenland, totaal;2011;;;;688.0;;;;;;;;;;;
764;Overige landen (m.n. binnen Europa);Buitenland, totaal;2012;;;;731.0;;;;;;;;;;;
765;Overige landen (m.n. binnen Europa);België;1996;637.0;96.0;541.0;490.0;20.0;102.0;3.0;77.0;11.0;108.0;21.0;8.0;8.0;128.0;10.0
766;Overige landen (m.n. binnen Europa);België;1997;814.0;124.0;690.0;688.0;25.0;54.0;1.0;34.0;17.0;93.0;13.0;5.0;8.0;438.0;20.0
767;Overige landen (m.n. binnen Europa);België;1998;675.0;109.0;566.0;567.0;23.0;36.0;1.0;7.0;8.0;150.0;26.0;5.0;3.0;311.0;22.0
768;Overige landen (m.n. binnen Europa);België;1999;945.0;148.0;797.0;779.0;129.0;53.0;1.0;13.0;10.0;69.0;34.0;11.0;8.0;452.0;43.0
769;Overige landen (m.n. binnen Europa);België;2000;1029.0;160.0;869.0;856.0;56.0;93.0;0.0;31.0;3.0;124.0;18.0;6.0;9.0;514.0;46.0
770;Overige landen (m.n. binnen Europa);België;2001;1110.0;170.0;940.0;891.0;28.0;73.0;8.0;151.0;5.0;230.0;14.0;9.0;7.0;366.0;27.0
771;Overige landen (m.n. binnen Europa);België;2002;695.0;106.0;589.0;547.0;63.0;37.0;9.0;63.0;0.0;101.0;15.0;8.0;14.0;224.0;27.0
772;Overige landen (m.n. binnen Europa);België;2003;1200.0;196.0;1004.0;3174.0;284.0;84.0;255.0;234.0;292.0;159.0;61.0;23.0;349.0;1433.0;32.0
773;Overige landen (m.n. binnen Europa);België;2004;1264.0;223.0;1041.0;2630.0;19.0;22.0;170.0;193.0;216.0;210.0;65.0;34.0;182.0;1519.0;41.0
774;Overige landen (m.n. binnen Europa);België;2005;1106.0;199.0;907.0;3343.0;93.0;24.0;164.0;155.0;358.0;174.0;78.0;48.0;256.0;1992.0;38.0
775;Overige landen (m.n. binnen Europa);België;2006;914.0;122.0;792.0;801.0;14.0;6.0;7.0;51.0;8.0;171.0;42.0;3.0;18.0;482.0;43.0
776;Overige landen (m.n. binnen Europa);België;2007;1280.0;213.0;1067.0;1099.0;15.0;11.0;0.0;135.0;10.0;249.0;40.0;1.0;83.0;557.0;44.0
777;Overige landen (m.n. binnen Europa);België;2008;1266.0;206.0;1060.0;1066.0;19.0;13.0;6.0;129.0;6.0;228.0;66.0;10.0;129.0;460.0;33.0
778;Overige landen (m.n. binnen Europa);België;2009;946.0;155.0;791.0;792.0;30.0;42.0;2.0;104.0;5.0;154.0;33.0;2.0;100.0;319.0;20.0
779;Overige landen (m.n. binnen Europa);België;2010;;;;694.0;;;;;;;;;;;
780;Overige landen (m.n. binnen Europa);België;2011;;;;672.0;;;;;;;;;;;
781;Overige landen (m.n. binnen Europa);België;2012;;;;707.0;;;;;;;;;;;
782;Overige landen (m.n. binnen Europa);Duitsland;1996;4.0;0.0;4.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
783;Overige landen (m.n. binnen Europa);Duitsland;1997;5.0;2.0;3.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0
784;Overige landen (m.n. binnen Europa);Duitsland;1998;3.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
785;Overige landen (m.n. binnen Europa);Duitsland;1999;10.0;2.0;8.0;8.0;2.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0
786;Overige landen (m.n. binnen Europa);Duitsland;2000;5.0;1.0;4.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
787;Overige landen (m.n. binnen Europa);Duitsland;2001;11.0;2.0;9.0;6.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0
788;Overige landen (m.n. binnen Europa);Duitsland;2002;13.0;1.0;12.0;8.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0
789;Overige landen (m.n. binnen Europa);Duitsland;2003;140.0;77.0;63.0;453.0;13.0;8.0;19.0;31.0;15.0;263.0;32.0;14.0;25.0;38.0;5.0
790;Overige landen (m.n. binnen Europa);Duitsland;2004;125.0;78.0;47.0;443.0;1.0;12.0;3.0;15.0;1.0;201.0;12.0;0.0;9.0;190.0;10.0
791;Overige landen (m.n. binnen Europa);Duitsland;2005;186.0;110.0;76.0;613.0;3.0;11.0;4.0;19.0;10.0;259.0;37.0;0.0;27.0;240.0;11.0
792;Overige landen (m.n. binnen Europa);Duitsland;2006;165.0;104.0;61.0;574.0;5.0;3.0;2.0;11.0;11.0;259.0;29.0;0.0;8.0;245.0;11.0
793;Overige landen (m.n. binnen Europa);Duitsland;2007;24.0;10.0;14.0;62.0;0.0;2.0;0.0;10.0;1.0;42.0;2.0;0.0;7.0;0.0;0.0
794;Overige landen (m.n. binnen Europa);Duitsland;2008;21.0;8.0;13.0;47.0;2.0;2.0;0.0;13.0;0.0;24.0;0.0;0.0;7.0;0.0;0.0
795;Overige landen (m.n. binnen Europa);Duitsland;2009;5.0;0.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;3.0;0.0
796;Overige landen (m.n. binnen Europa);Duitsland;2010;;;;12.0;;;;;;;;;;;
797;Overige landen (m.n. binnen Europa);Duitsland;2011;;;;11.0;;;;;;;;;;;
798;Overige landen (m.n. binnen Europa);Duitsland;2012;;;;17.0;;;;;;;;;;;
799;Overige landen (m.n. binnen Europa);Frankrijk;1996;;;;;;;;;;;;;;;
800;Overige landen (m.n. binnen Europa);Frankrijk;1997;;;;;;;;;;;;;;;
801;Overige landen (m.n. binnen Europa);Frankrijk;1998;;;;;;;;;;;;;;;
802;Overige landen (m.n. binnen Europa);Frankrijk;1999;;;;;;;;;;;;;;;
803;Overige landen (m.n. binnen Europa);Frankrijk;2000;;;;;;;;;;;;;;;
804;Overige landen (m.n. binnen Europa);Frankrijk;2001;;;;;;;;;;;;;;;
805;Overige landen (m.n. binnen Europa);Frankrijk;2002;;;;;;;;;;;;;;;
806;Overige landen (m.n. binnen Europa);Frankrijk;2003;;;;;;;;;;;;;;;
807;Overige landen (m.n. binnen Europa);Frankrijk;2004;;;;;;;;;;;;;;;
808;Overige landen (m.n. binnen Europa);Frankrijk;2005;;;;;;;;;;;;;;;
809;Overige landen (m.n. binnen Europa);Frankrijk;2006;;;;;;;;;;;;;;;
810;Overige landen (m.n. binnen Europa);Frankrijk;2007;;;;;;;;;;;;;;;
811;Overige landen (m.n. binnen Europa);Frankrijk;2008;;;;;;;;;;;;;;;
812;Overige landen (m.n. binnen Europa);Frankrijk;2009;;;;;;;;;;;;;;;
813;Overige landen (m.n. binnen Europa);Frankrijk;2010;;;;6.0;;;;;;;;;;;
814;Overige landen (m.n. binnen Europa);Frankrijk;2011;;;;3.0;;;;;;;;;;;
815;Overige landen (m.n. binnen Europa);Frankrijk;2012;;;;6.0;;;;;;;;;;;
816;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);1996;;;;;;;;;;;;;;;
817;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);1997;;;;;;;;;;;;;;;
818;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);1998;;;;;;;;;;;;;;;
819;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);1999;;;;;;;;;;;;;;;
820;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2000;;;;;;;;;;;;;;;
821;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2001;;;;;;;;;;;;;;;
822;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2002;;;;;;;;;;;;;;;
823;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2003;;;;;;;;;;;;;;;
824;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2004;;;;;;;;;;;;;;;
825;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2005;;;;;;;;;;;;;;;
826;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2006;;;;;;;;;;;;;;;
827;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2007;;;;;;;;;;;;;;;
828;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2008;;;;;;;;;;;;;;;
829;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2009;;;;;;;;;;;;;;;
830;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2010;;;;0.0;;;;;;;;;;;
831;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2011;;;;2.0;;;;;;;;;;;
832;Overige landen (m.n. binnen Europa);Overige landen (m.n. binnen Europa);2012;;;;1.0;;;;;;;;;;;
