ID;Milieucompartimenten;Sectoren;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;TotaalMilieukosten_8;Personeelskosten_9;GoederenEnDiensten_10;Kapitaallasten_11;Onverdeeld_12;OpbrengstenEnBesparingen_13;TotaalMilieukosten_14;Personeelskosten_15;GoederenEnDiensten_16;Kapitaallasten_17;Onverdeeld_18;OpbrengstenEnBesparingen_19;TotaalMilieukosten_20;Personeelskosten_21;GoederenEnDiensten_22;Kapitaallasten_23;Onverdeeld_24;OpbrengstenEnBesparingen_25;TotaalMilieukosten_26;Personeelskosten_27;GoederenEnDiensten_28;Kapitaallasten_29;Onverdeeld_30;OpbrengstenEnBesparingen_31;TotaalSectoren_32;Rijksoverheid_33;Provincies_34;Waterschappen_35;Gemeenten_36;GemeenschappelijkeRegelingen_37;BedrijvenExclMilieudienstverlening_38;Milieudienstverlening_39;Huishoudens_40;Onverdeeld_41;NettoMilieulasten_42
1569;Compartiment geluid;1;1992;;85.0;7.0;70.0;0.0;8.0;0.0;18.0;5.0;4.0;0.0;8.0;0.0;3.0;0.0;3.0;0.0;;;;;;;;;65.0;1.0;63.0;0.0;0.0;0.0;;;;;;;;;;;
1570;Compartiment geluid;1;1993;;99.0;7.0;92.0;0.0;0.0;0.0;10.0;6.0;4.0;0.0;;0.0;11.0;1.0;11.0;0.0;;;;;;;;;78.0;1.0;76.0;0.0;0.0;0.0;39.0;29.0;1.0;;1.0;2.0;7.0;;;0.0;111.0
1571;Compartiment geluid;1;1994;;93.0;8.0;69.0;0.0;16.0;0.0;11.0;5.0;6.0;0.0;;0.0;16.0;1.0;15.0;;;;;;;;;;65.0;1.0;48.0;0.0;16.0;0.0;;;;;;;;;;;
1572;Compartiment geluid;1;1995;0.0;108.0;7.0;101.0;1.0;0.0;0.0;8.0;4.0;4.0;0.0;;0.0;14.0;1.0;14.0;;;;;;;;;;86.0;2.0;84.0;0.0;0.0;0.0;57.0;45.0;2.0;;2.0;2.0;7.0;;;;119.0
1573;Compartiment geluid;1;1996;0.0;120.0;6.0;113.0;0.0;0.0;0.0;9.0;4.0;5.0;0.0;;0.0;7.0;0.0;6.0;0.0;;;;;;;;;104.0;2.0;102.0;0.0;0.0;0.0;;;;;;;;;;;
1574;Compartiment geluid;1;1997;0.0;81.0;8.0;73.0;0.0;0.0;0.0;13.0;6.0;7.0;0.0;;0.0;4.0;0.0;4.0;;;;;;;;;;64.0;1.0;63.0;0.0;0.0;;46.0;35.0;1.0;;1.0;3.0;5.0;;;0.0;86.0
1575;Compartiment geluid;1;1998;0.0;75.0;7.0;67.0;0.0;0.0;0.0;12.0;6.0;6.0;0.0;;;4.0;0.0;3.0;0.0;;;;;;;;;59.0;1.0;58.0;0.0;0.0;0.0;;;;;;;;;;;
1576;Compartiment geluid;1;1999;0.0;139.0;7.0;131.0;0.0;0.0;0.0;16.0;7.0;9.0;0.0;;;1.0;0.0;1.0;0.0;;;;;;;;;122.0;0.0;122.0;0.0;0.0;0.0;62.0;50.0;1.0;;2.0;4.0;6.0;;;;140.0
1577;Compartiment geluid;1;2000;0.0;155.0;5.0;150.0;0.0;;;12.0;4.0;8.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;143.0;1.0;142.0;0.0;;;;;;;;;;;;;
1578;Compartiment geluid;1;2001;0.0;213.0;4.0;208.0;0.0;;;13.0;3.0;10.0;0.0;;;1.0;;1.0;;;;;;;;;;198.0;1.0;197.0;0.0;;;111.0;60.0;0.0;;1.0;7.0;43.0;0.0;;0.0;178.0
1579;Compartiment geluid;1;2003;0.0;189.0;2.0;19.0;1.0;167.0;0.0;6.0;;;;6.0;;1.0;;;;1.0;;;;;;;;177.0;2.0;19.0;1.0;155.0;0.0;87.0;44.0;;;2.0;;39.0;0.0;;1.0;159.0
1580;Compartiment geluid;1;2005;0.0;59.0;12.0;8.0;0.0;40.0;0.0;4.0;;;;4.0;;1.0;;;;1.0;;;;;;;;51.0;9.0;7.0;0.0;35.0;0.0;87.0;33.0;0.0;;4.0;;49.0;;;1.0;14.0
1581;Compartiment geluid;1;2007;0.0;45.0;10.0;6.0;0.0;29.0;-1.0;25.0;;;;25.0;;1.0;;;;1.0;;;;;;;;14.0;7.0;4.0;0.0;4.0;-1.0;101.0;39.0;3.0;;1.0;;55.0;3.0;;;-10.0
1582;Compartiment geluid;1;2009;0.0;50.0;8.0;14.0;0.0;28.0;;13.0;;;;13.0;;;;;;;;;;;;;;37.0;8.0;14.0;0.0;15.0;;93.0;39.0;1.0;;2.0;;51.0;1.0;;;0.0
1583;Compartiment geluid;1;2011;;58.0;14.0;12.0;0.0;32.0;;13.0;;;;13.0;;;;;;;;;;;;;;46.0;14.0;12.0;0.0;19.0;;79.0;42.0;0.0;;1.0;;35.0;1.0;;;26.0
1584;Compartiment geluid;2;1985;;33.0;0.0;33.0;;0.0;;1.0;0.0;0.0;;;;5.0;;5.0;;0.0;;;;;;;;27.0;;27.0;;;;48.0;;;;0.0;;27.0;;21.0;;39.0
1585;Compartiment geluid;2;1986;;33.0;;33.0;;0.0;;0.0;;0.0;;;;5.0;;5.0;;0.0;;;;;;;;27.0;;27.0;;;;;;;;;;;;;;
1586;Compartiment geluid;2;1987;;34.0;1.0;32.0;;0.0;;3.0;1.0;2.0;;;;3.0;;3.0;;0.0;;;;;;;;27.0;;27.0;;;;57.0;;;;0.0;;34.0;;23.0;;45.0
1587;Compartiment geluid;2;1988;;35.0;1.0;34.0;;0.0;;3.0;1.0;2.0;;;;2.0;;2.0;;0.0;;;;;;;;31.0;;31.0;;;;;;;;;;;;;;
1588;Compartiment geluid;2;1989;;36.0;1.0;34.0;;0.0;;3.0;1.0;2.0;;;;2.0;;2.0;;0.0;;;;;;;;31.0;;31.0;;;;8.0;;;;;;8.0;;;;96.0
1589;Compartiment geluid;2;1990;;43.0;1.0;41.0;;0.0;;3.0;1.0;2.0;;;;3.0;;3.0;;0.0;;;;;;;;36.0;;36.0;;;;;;;;;;;;;;
1590;Compartiment geluid;2;1991;;49.0;1.0;48.0;;;;10.0;1.0;9.0;;;;2.0;;2.0;;;;;;;;;;36.0;;36.0;;;;8.0;;;;;;8.0;;;;105.0
1591;Compartiment geluid;2;1992;;49.0;1.0;48.0;;;;4.0;1.0;3.0;;;;2.0;;2.0;;;;;;;;;;43.0;;43.0;;;;;;;;;;;;;;
1592;Compartiment geluid;2;1993;;67.0;1.0;65.0;;;;4.0;1.0;3.0;;;;9.0;;9.0;;;;;;;;;;54.0;;54.0;;;;5.0;;;;;;5.0;;;;109.0
1593;Compartiment geluid;2;1994;;63.0;1.0;62.0;;;;5.0;1.0;4.0;;;;13.0;;13.0;;;;;;;;;;44.0;;44.0;;;;;;;;;;;;;;
1594;Compartiment geluid;2;1995;;73.0;1.0;72.0;;;;3.0;1.0;2.0;;;;12.0;;12.0;;;;;;;;;;57.0;;57.0;;;;6.0;;;;;;6.0;;;;128.0
1595;Compartiment geluid;2;1996;;87.0;1.0;86.0;;;;4.0;1.0;3.0;;;;6.0;;6.0;;;;;;;;;;77.0;;77.0;;;;;;;;;;;;;;
1596;Compartiment geluid;2;1997;;46.0;3.0;43.0;;;;7.0;3.0;5.0;;;;4.0;0.0;3.0;;;;;;;;;;34.0;;34.0;;;;5.0;;;;;0.0;5.0;;;;86.0
1597;Compartiment geluid;2;1998;;43.0;4.0;39.0;;;;9.0;4.0;5.0;;;;3.0;0.0;3.0;;;;;;;;;;31.0;;31.0;;;;;;;;;;;;;;
1598;Compartiment geluid;2;1999;;85.0;5.0;80.0;;;;13.0;5.0;8.0;;;;0.0;0.0;0.0;;;;;;;;;;72.0;;72.0;;;;6.0;;;;;;6.0;;;;137.0
1599;Compartiment geluid;2;2000;;85.0;1.0;83.0;;;;8.0;1.0;6.0;;;;0.0;;0.0;;;;;;;;;;77.0;;77.0;;;;;;;;;;;;;;
1600;Compartiment geluid;2;2001;;110.0;;110.0;;;;8.0;;8.0;;;;1.0;;1.0;;;;;;;;;;101.0;;101.0;;;;43.0;;;;;;43.0;;;;135.0
1601;Compartiment geluid;2;2003;;163.0;;;;163.0;;6.0;;;;6.0;;1.0;;;;1.0;;;;;;;;155.0;;;;155.0;;39.0;;;;;;39.0;;;;173.0
1602;Compartiment geluid;2;2005;;40.0;;;;40.0;;4.0;;4.0;;4.0;;1.0;;1.0;;1.0;;;;;;;;35.0;;35.0;;35.0;;49.0;;;;;;49.0;;;;28.0
1603;Compartiment geluid;2;2007;;25.0;;;;25.0;;25.0;;25.0;;25.0;;1.0;;1.0;;1.0;;;;;;;;0.0;;0.0;;0.0;;55.0;;;;;;55.0;;;;13.0
1604;Compartiment geluid;2;2009;;15.0;;;;15.0;;13.0;;13.0;;13.0;;;;;;;;;;;;;;2.0;;2.0;;2.0;;51.0;;;;;;51.0;;;;5.0
1605;Compartiment geluid;2;2011;;15.0;;;;15.0;;13.0;;13.0;;13.0;;;;;;;;;;;;;;2.0;;2.0;;2.0;;35.0;;;;;;35.0;;;;25.0
1606;Compartiment geluid;3;1985;0.0;9.0;5.0;4.0;0.0;;;6.0;4.0;1.0;0.0;;;1.0;0.0;1.0;;;;;;;;;;2.0;;2.0;;;;7.0;6.0;;;0.0;;0.0;;;0.0;3.0
1607;Compartiment geluid;3;1986;;12.0;6.0;5.0;0.0;;;7.0;5.0;1.0;0.0;;;2.0;1.0;1.0;;;;;;;;;;3.0;;3.0;;;;;;;;;;;;;;
1608;Compartiment geluid;3;1987;1.0;8.0;5.0;3.0;0.0;;0.0;7.0;5.0;2.0;0.0;;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;6.0;6.0;;;0.0;;0.0;;;0.0;2.0
1609;Compartiment geluid;3;1988;0.0;8.0;5.0;3.0;0.0;;;6.0;5.0;1.0;0.0;;;2.0;0.0;1.0;;;;;;;;;;0.0;;0.0;;;;;;;;;;;;;;
1610;Compartiment geluid;3;1989;;9.0;5.0;4.0;0.0;;0.0;7.0;5.0;1.0;0.0;;;1.0;0.0;1.0;;;;;;;;;;1.0;;2.0;0.0;;0.0;8.0;7.0;;;;;1.0;;;0.0;3.0
1611;Compartiment geluid;3;1990;;9.0;5.0;3.0;0.0;;0.0;7.0;5.0;2.0;0.0;;0.0;1.0;0.0;1.0;;;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;
1612;Compartiment geluid;3;1991;;9.0;6.0;3.0;0.0;;0.0;8.0;5.0;2.0;0.0;;0.0;1.0;0.0;1.0;0.0;;;;;;;;;1.0;0.0;0.0;0.0;;0.0;2.0;1.0;;;;;1.0;;;0.0;8.0
1613;Compartiment geluid;3;1992;;8.0;5.0;3.0;0.0;;0.0;6.0;4.0;2.0;0.0;;0.0;1.0;0.0;1.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;;;
1614;Compartiment geluid;3;1993;;10.0;5.0;4.0;0.0;;0.0;6.0;4.0;2.0;0.0;;0.0;3.0;1.0;2.0;0.0;;;;;;;;;1.0;0.0;1.0;0.0;;0.0;5.0;3.0;;;;;1.0;;;0.0;6.0
1615;Compartiment geluid;3;1994;;9.0;5.0;4.0;0.0;;0.0;6.0;4.0;2.0;0.0;;0.0;3.0;1.0;2.0;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;
1616;Compartiment geluid;3;1995;0.0;8.0;4.0;3.0;0.0;;0.0;5.0;3.0;1.0;0.0;;0.0;2.0;1.0;1.0;;;;;;;;;;1.0;0.0;1.0;0.0;;;17.0;17.0;;;;;1.0;;;;-7.0
1617;Compartiment geluid;3;1996;0.0;8.0;4.0;4.0;0.0;;0.0;5.0;3.0;2.0;0.0;;0.0;1.0;0.0;0.0;0.0;;;;;;;;;2.0;0.0;2.0;0.0;;0.0;;;;;;;;;;;
1618;Compartiment geluid;3;1997;;8.0;4.0;5.0;0.0;;0.0;6.0;4.0;2.0;0.0;;0.0;0.0;;0.0;;;;;;;;;;2.0;0.0;2.0;0.0;;;9.0;9.0;;;;;0.0;;;0.0;0.0
1619;Compartiment geluid;3;1998;0.0;5.0;2.0;3.0;0.0;;;3.0;2.0;1.0;0.0;;;1.0;;1.0;0.0;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;
1620;Compartiment geluid;3;1999;0.0;4.0;2.0;2.0;0.0;;;3.0;2.0;1.0;0.0;;;1.0;;0.0;0.0;;;;;;;;;0.0;;0.0;;;;4.0;4.0;;;0.0;;0.0;;;;1.0
1621;Compartiment geluid;3;2000;0.0;19.0;2.0;16.0;0.0;;;4.0;2.0;1.0;0.0;;;0.0;;0.0;0.0;;;;;;;;;15.0;;15.0;;;;;;;;;;;;;;
1622;Compartiment geluid;3;2001;0.0;36.0;3.0;33.0;0.0;;;5.0;3.0;2.0;0.0;;;0.0;;0.0;;;;;;;;;;31.0;;31.0;;;;3.0;3.0;;;;;0.0;;;0.0;34.0
1623;Compartiment geluid;3;2003;0.0;5.0;;;0.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;4.0;;;;;;;;1.0;5.0
1624;Compartiment geluid;3;2005;;4.0;3.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;;;;;0.0;;;1.0;3.0
1625;Compartiment geluid;3;2007;0.0;6.0;4.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;11.0;;;;;;;;;-3.0
1626;Compartiment geluid;3;2009;0.0;10.0;2.0;1.0;0.0;7.0;;;;;;;;;;;;;;;;;;;;10.0;2.0;1.0;0.0;7.0;;11.0;11.0;;;;;;;;;0.0
1627;Compartiment geluid;3;2011;;10.0;2.0;2.0;0.0;6.0;;;;;;;;;;;;;;;;;;;;10.0;2.0;2.0;0.0;6.0;;12.0;12.0;;;;;;;;;-1.0
1628;Compartiment geluid;4;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1629;Compartiment geluid;4;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1630;Compartiment geluid;4;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1631;Compartiment geluid;4;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1632;Compartiment geluid;4;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1633;Compartiment geluid;4;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1634;Compartiment geluid;4;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1635;Compartiment geluid;4;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1636;Compartiment geluid;4;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1637;Compartiment geluid;4;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1638;Compartiment geluid;4;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1639;Compartiment geluid;4;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1640;Compartiment geluid;4;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;0.0
1641;Compartiment geluid;4;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642;Compartiment geluid;4;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1643;Compartiment geluid;4;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1644;Compartiment geluid;4;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1645;Compartiment geluid;4;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1646;Compartiment geluid;4;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1647;Compartiment geluid;4;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1648;Compartiment geluid;4;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1649;Compartiment geluid;4;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1650;Compartiment geluid;5;1985;;34.0;;16.0;;18.0;;18.0;;;;18.0;;;;;;;;;;;;;;16.0;;16.0;;;;34.0;34.0;;;;;;;;;1.0
1651;Compartiment geluid;5;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1652;Compartiment geluid;5;1987;;39.0;;30.0;;9.0;;9.0;;;;9.0;;;;;;;;;;;;;;30.0;;30.0;;;;40.0;39.0;;;;1.0;;;;;0.0
1653;Compartiment geluid;5;1988;;37.0;;37.0;;;;;;;;;;;;;;;;;;;;;;37.0;;37.0;;;;;;;;;;;;;;
1654;Compartiment geluid;5;1989;;33.0;;23.0;;9.0;;9.0;;;;9.0;;;;;;;;;;;;;;23.0;;23.0;;;;34.0;31.0;0.0;;;2.0;;;;;
1655;Compartiment geluid;5;1990;;37.0;;29.0;;8.0;;8.0;;;;8.0;;;;;;;;;;;;;;29.0;;29.0;;;;;;;;;;;;;;
1656;Compartiment geluid;5;1991;;36.0;;28.0;;8.0;;8.0;;;;8.0;;;;;;;;;;;;;;28.0;;28.0;;;;40.0;37.0;0.0;;;2.0;;;;;-3.0
1657;Compartiment geluid;5;1992;;25.0;;17.0;;8.0;;8.0;;;;8.0;;;;;;;;;;;;;;17.0;;17.0;;;;;;;;;;;;;;
1658;Compartiment geluid;5;1993;;20.0;;20.0;;;;;;;;;;;;;;;;;;;;;;20.0;;20.0;;;;23.0;20.0;0.0;;;2.0;0.0;;;;-2.0
1659;Compartiment geluid;5;1994;;16.0;;;;16.0;;;;;;;;;;;;;;;;;;;;16.0;;;;16.0;;;;;;;;;;;;
1660;Compartiment geluid;5;1995;;22.0;;22.0;;;;;;;;;;;;;;;;;;;;;;22.0;;22.0;;;;24.0;22.0;0.0;;;2.0;;;;;-1.0
1661;Compartiment geluid;5;1996;;19.0;;19.0;;;;;;;;;;;;;;;;;;;;;;19.0;;19.0;;;;;;;;;;;;;;
1662;Compartiment geluid;5;1997;;24.0;;24.0;;;;;;;;;;;;;;;;;;;;;;24.0;;24.0;;;;22.0;18.0;0.0;;;3.0;;;;;3.0
1663;Compartiment geluid;5;1998;;24.0;;24.0;;;;;;;;;;;;;;;;;;;;;;24.0;;24.0;;;;;;;;;;;;;;
1664;Compartiment geluid;5;1999;;45.0;;45.0;;;;;;;;;;;;;;;;;;;;;;45.0;;45.0;;;;43.0;39.0;0.0;;;4.0;;;;;4.0
1665;Compartiment geluid;5;2000;;48.0;;48.0;;;;;;;;;;;;;;;;;;;;;;48.0;;48.0;;;;;;;;;;;;;;
1666;Compartiment geluid;5;2001;;63.0;;63.0;;;;;;;;;;;;;;;;;;;;;;63.0;;63.0;;;;56.0;49.0;0.0;;;7.0;;;;;8.0
1667;Compartiment geluid;5;2003;;14.0;;14.0;;;;;;;;;;;;;;;;;;;;;;14.0;;14.0;;;;39.0;39.0;;;;;;;;;-23.0
1668;Compartiment geluid;5;2005;;11.0;6.0;6.0;;;;;;;;;;;;;;;;;;;;;;11.0;6.0;6.0;;;;33.0;32.0;0.0;;;;;;;;-17.0
1669;Compartiment geluid;5;2007;;10.0;5.0;1.0;0.0;4.0;;;;;;;;;;;;;;;;;;;;10.0;5.0;1.0;0.0;4.0;;28.0;28.0;;;;;;;;;-17.0
1670;Compartiment geluid;5;2009;;22.0;6.0;10.0;0.0;6.0;;;;;;;;;;;;;;;;;;;;22.0;6.0;10.0;0.0;6.0;;28.0;28.0;;;;;;;;;-4.0
1671;Compartiment geluid;5;2011;;32.0;11.0;9.0;0.0;11.0;;;;;;;;;;;;;;;;;;;;32.0;11.0;9.0;0.0;11.0;;30.0;30.0;;;;;;;;;4.0
1672;Compartiment geluid;6;1985;;3.0;1.0;1.0;0.0;0.0;;3.0;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;3.0;2.0;0.0;;1.0;;0.0;;;;0.0
1673;Compartiment geluid;6;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1674;Compartiment geluid;6;1987;;3.0;1.0;2.0;0.0;;;3.0;1.0;2.0;0.0;;;;;;;;;;;;;;;;;;;;;6.0;4.0;1.0;;1.0;;;;;;-2.0
1675;Compartiment geluid;6;1988;;3.0;1.0;2.0;0.0;;;3.0;1.0;2.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1676;Compartiment geluid;6;1989;;3.0;1.0;2.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;9.0;7.0;1.0;;1.0;;;;;;-4.0
1677;Compartiment geluid;6;1990;0.0;3.0;1.0;2.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1678;Compartiment geluid;6;1991;;3.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;3.0;1.0;2.0;0.0;0.0;;5.0;4.0;0.0;;1.0;;0.0;;;;0.0
1679;Compartiment geluid;6;1992;;4.0;1.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;4.0;1.0;3.0;0.0;0.0;;;;;;;;;;;;
1680;Compartiment geluid;6;1993;;3.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;3.0;1.0;2.0;0.0;0.0;;6.0;5.0;0.0;;1.0;;;;;;-1.0
1681;Compartiment geluid;6;1994;;5.0;1.0;3.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;5.0;1.0;3.0;0.0;0.0;0.0;;;;;;;;;;;
1682;Compartiment geluid;6;1995;0.0;6.0;2.0;4.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;6.0;2.0;4.0;0.0;0.0;0.0;10.0;6.0;2.0;;2.0;;0.0;;;;-1.0
1683;Compartiment geluid;6;1996;0.0;6.0;2.0;4.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;6.0;2.0;4.0;0.0;0.0;0.0;;;;;;;;;;;
1684;Compartiment geluid;6;1997;0.0;4.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;4.0;1.0;2.0;0.0;0.0;;10.0;8.0;1.0;;1.0;;0.0;;;;-3.0
1685;Compartiment geluid;6;1998;0.0;3.0;1.0;3.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;3.0;1.0;3.0;0.0;0.0;0.0;;;;;;;;;;;
1686;Compartiment geluid;6;1999;0.0;5.0;0.0;4.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;5.0;0.0;4.0;0.0;0.0;0.0;10.0;7.0;0.0;;2.0;;;;;;-1.0
1687;Compartiment geluid;6;2000;0.0;4.0;1.0;3.0;0.0;;;;;;;;;;;;;;;;;;;;;4.0;1.0;3.0;0.0;;;;;;;;;;;;;
1688;Compartiment geluid;6;2001;0.0;4.0;1.0;3.0;0.0;;;;;;;;;;;;;;;;;;;;;4.0;1.0;3.0;0.0;;;10.0;7.0;0.0;;1.0;;;0.0;;;2.0
1689;Compartiment geluid;6;2003;0.0;7.0;2.0;4.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;7.0;2.0;4.0;1.0;;0.0;4.0;2.0;;;2.0;;;0.0;;;3.0
1690;Compartiment geluid;6;2005;0.0;4.0;3.0;1.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;4.0;3.0;1.0;0.0;;0.0;5.0;0.0;;;4.0;;;;;;0.0
1691;Compartiment geluid;6;2007;;4.0;2.0;3.0;0.0;0.0;-1.0;;;;;;;;;;;;;;;;;;;4.0;2.0;3.0;0.0;0.0;-1.0;7.0;0.0;3.0;;1.0;;;3.0;;;-3.0
1692;Compartiment geluid;6;2009;;3.0;0.0;2.0;;;;;;;;;;;;;;;;;;;;;;3.0;0.0;2.0;;;;3.0;0.0;1.0;;2.0;;;1.0;;;0.0
1693;Compartiment geluid;6;2011;;1.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;;;;2.0;0.0;0.0;;1.0;;;1.0;;;-1.0
1694;Compartiment geluid;7;1985;;24.0;1.0;3.0;20.0;;;;;;;;;;;;;;;;;;;;;24.0;1.0;3.0;20.0;;;12.0;12.0;;;;;;;;;95.0
1695;Compartiment geluid;7;1986;;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1696;Compartiment geluid;7;1987;19.0;27.0;1.0;4.0;23.0;;;;;;;;;;;;;;;;;;;;;27.0;1.0;4.0;23.0;;;19.0;19.0;;;;;;;;;104.0
1697;Compartiment geluid;7;1988;15.0;31.0;1.0;3.0;26.0;;;;;;;;;;;;;;;;;;;;;31.0;1.0;3.0;26.0;;;;;;;;;;;;;
1698;Compartiment geluid;7;1989;29.0;32.0;1.0;4.0;27.0;;;;;;;;;;;;;;;;;;;;;32.0;1.0;4.0;27.0;;;23.0;22.0;0.0;;;;;;;;93.0
1699;Compartiment geluid;7;1990;12.0;33.0;1.0;4.0;28.0;;;;;;;;;;;;;;;;;;;;;33.0;1.0;4.0;28.0;;;;;;;;;;;;;
1700;Compartiment geluid;7;1991;11.0;34.0;1.0;4.0;29.0;;;;;;;;;;;;;;;;;;;;;34.0;1.0;4.0;29.0;;;21.0;21.0;;;;;;;;;101.0
1701;Compartiment geluid;7;1992;14.0;34.0;1.0;4.0;29.0;;;;;;;;;;;;;;;;;;;;;34.0;1.0;4.0;29.0;;;;;;;;;;;;;
1702;Compartiment geluid;7;1993;24.0;36.0;1.0;4.0;30.0;;;;;;;;;;;;;;;;;;;;;36.0;1.0;4.0;30.0;;;18.0;18.0;;;;;;;;;100.0
1703;Compartiment geluid;7;1994;27.0;39.0;1.0;5.0;33.0;;;;;;;;;;;;;;;;;;;;;39.0;1.0;5.0;33.0;;;;;;;;;;;;;
1704;Compartiment geluid;7;1995;28.0;39.0;1.0;6.0;32.0;;;;;;;;;;;;;;;;;;;;;39.0;1.0;6.0;32.0;;;17.0;17.0;;;;;;;;;112.0
1705;Compartiment geluid;7;1996;54.0;39.0;1.0;6.0;32.0;;;;;;;;;;;;;;;;;;;;;39.0;1.0;6.0;32.0;;;;;;;;;;;;;
1706;Compartiment geluid;7;1997;54.0;43.0;1.0;5.0;36.0;;;;;;;;;;;;;;;;;;;;;43.0;1.0;5.0;36.0;;;10.0;10.0;0.0;;;;;;;;123.0
1707;Compartiment geluid;7;1998;29.0;49.0;2.0;7.0;40.0;;;;;;;;;;;;;;;;;;;;;49.0;2.0;7.0;40.0;;;;;;;;;;;;;
1708;Compartiment geluid;7;1999;30.0;51.0;2.0;7.0;42.0;;;;;;;;;;;;;;;;;;;;;51.0;2.0;7.0;42.0;;;8.0;8.0;;;;;;;;;79.0
1709;Compartiment geluid;7;2000;19.0;54.0;3.0;10.0;42.0;;;;;;;;;;;;;;;;;;;;;54.0;3.0;10.0;42.0;;;;;;;;;;;;;
1710;Compartiment geluid;7;2001;33.0;58.0;3.0;10.0;45.0;;;;;;;;;;;;;;;;;;;;;58.0;3.0;10.0;45.0;;;9.0;8.0;0.0;;;1.0;;;;;161.0
1711;Compartiment geluid;7;2003;15.0;61.0;3.0;9.0;49.0;;;;;;;;;;;;;;;;;;;;;61.0;3.0;9.0;49.0;;;10.0;5.0;5.0;;;;;;;;150.0
