ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
8538;Totaal mannen en vrouwen;Totaal;Breda;2009 4e kwartaal;26910.0;24470.0;2430.0
8539;Totaal mannen en vrouwen;Totaal;Breda;2010 1e kwartaal;27030.0;24570.0;2460.0
8540;Totaal mannen en vrouwen;Totaal;Breda;2010 2e kwartaal;27110.0;24630.0;2490.0
8541;Totaal mannen en vrouwen;Totaal;Breda;2010 3e kwartaal;27300.0;24760.0;2540.0
8542;Totaal mannen en vrouwen;Totaal;Breda;2010 4e kwartaal;27450.0;24890.0;2560.0
8543;Totaal mannen en vrouwen;Totaal;Breda;2011 1e kwartaal;27650.0;25050.0;2600.0
8544;Totaal mannen en vrouwen;Totaal;Breda;2011 2e kwartaal;27930.0;25300.0;2630.0
8545;Totaal mannen en vrouwen;Totaal;Breda;2011 3e kwartaal;28180.0;25500.0;2680.0
8546;Totaal mannen en vrouwen;Totaal;Breda;2011 4e kwartaal;28400.0;25670.0;2720.0
8547;Totaal mannen en vrouwen;Totaal;Breda;2012 1e kwartaal;28580.0;25830.0;2760.0
8548;Totaal mannen en vrouwen;Totaal;Breda;2012 2e kwartaal;28820.0;26020.0;2800.0
8549;Totaal mannen en vrouwen;Totaal;Breda;2012 3e kwartaal;29050.0;26200.0;2850.0
8550;Totaal mannen en vrouwen;Totaal;Breda;2012 4e kwartaal;29290.0;26410.0;2880.0
8551;Totaal mannen en vrouwen;Totaal;Breda;2013 1e kwartaal;29310.0;26420.0;2890.0
8552;Totaal mannen en vrouwen;Totaal;Breda;2013 2e kwartaal;29500.0;26580.0;2920.0
8553;Totaal mannen en vrouwen;Totaal;Breda;2013 3e kwartaal;29740.0;26770.0;2970.0
8554;Totaal mannen en vrouwen;Totaal;Breda;2013 4e kwartaal;29980.0;26950.0;3030.0
8555;Totaal mannen en vrouwen;Totaal;Breda;2014 1e kwartaal;30010.0;26960.0;3050.0
8556;Totaal mannen en vrouwen;Totaal;Breda;2014 2e kwartaal;30180.0;27120.0;3060.0
8557;Totaal mannen en vrouwen;Totaal;Breda;2014 3e kwartaal;30360.0;27260.0;3100.0
8558;Totaal mannen en vrouwen;Totaal;Breda;2014 4e kwartaal;30550.0;27420.0;3140.0
8559;Totaal mannen en vrouwen;Totaal;Breda;2015 1e kwartaal;30490.0;27400.0;3090.0
8560;Totaal mannen en vrouwen;Totaal;Breda;2015 2e kwartaal;30640.0;27530.0;3110.0
8561;Totaal mannen en vrouwen;Totaal;Breda;2015 3e kwartaal;30830.0;27680.0;3150.0
8562;Totaal mannen en vrouwen;Totaal;Breda;2015 4e kwartaal;31040.0;27840.0;3200.0
8563;Totaal mannen en vrouwen;Totaal;Breda;2016 1e kwartaal;30640.0;27470.0;3180.0
8564;Totaal mannen en vrouwen;Totaal;Breda;2016 2e kwartaal;30750.0;27540.0;3210.0
8565;Totaal mannen en vrouwen;Totaal;Breda;2016 3e kwartaal;30950.0;27680.0;3280.0
8566;Totaal mannen en vrouwen;Totaal;Breda;2016 4e kwartaal;31150.0;27830.0;3320.0
8567;Totaal mannen en vrouwen;Totaal;Breda;2017 1e kwartaal;30750.0;27490.0;3270.0
8568;Totaal mannen en vrouwen;Totaal;Breda;2017 2e kwartaal;30970.0;27650.0;3320.0
8569;Totaal mannen en vrouwen;Totaal;Breda;2017 3e kwartaal;31170.0;27810.0;3360.0
8570;Totaal mannen en vrouwen;Totaal;Breda;2017 4e kwartaal;31310.0;27940.0;3370.0
8571;Totaal mannen en vrouwen;Totaal;Breda;2018 1e kwartaal;30880.0;27540.0;3340.0
8572;Totaal mannen en vrouwen;Totaal;Breda;2018 2e kwartaal;31150.0;27760.0;3390.0
8573;Totaal mannen en vrouwen;Totaal;Breda;2018 3e kwartaal;31390.0;27960.0;3430.0
8574;Totaal mannen en vrouwen;Totaal;Breda;2018 4e kwartaal;31610.0;28140.0;3470.0
8575;Totaal mannen en vrouwen;Totaal;Breukelen;2006 4e kwartaal;2220.0;2120.0;100.0
8576;Totaal mannen en vrouwen;Totaal;Breukelen;2007 1e kwartaal;2250.0;2150.0;100.0
8577;Totaal mannen en vrouwen;Totaal;Breukelen;2007 2e kwartaal;2270.0;2160.0;110.0
8578;Totaal mannen en vrouwen;Totaal;Breukelen;2007 3e kwartaal;2290.0;2180.0;110.0
8579;Totaal mannen en vrouwen;Totaal;Breukelen;2007 4e kwartaal;2290.0;2190.0;110.0
8580;Totaal mannen en vrouwen;Totaal;Breukelen;2008 1e kwartaal;2320.0;2210.0;110.0
8581;Totaal mannen en vrouwen;Totaal;Breukelen;2008 2e kwartaal;2340.0;2230.0;110.0
8582;Totaal mannen en vrouwen;Totaal;Breukelen;2008 3e kwartaal;2350.0;2240.0;110.0
8583;Totaal mannen en vrouwen;Totaal;Breukelen;2008 4e kwartaal;2340.0;2220.0;120.0
8584;Totaal mannen en vrouwen;Totaal;Breukelen;2009 1e kwartaal;2350.0;2240.0;120.0
8585;Totaal mannen en vrouwen;Totaal;Breukelen;2009 2e kwartaal;2380.0;2260.0;120.0
8586;Totaal mannen en vrouwen;Totaal;Breukelen;2009 3e kwartaal;2400.0;2280.0;120.0
8587;Totaal mannen en vrouwen;Totaal;Breukelen;2009 4e kwartaal;2420.0;2300.0;130.0
8588;Totaal mannen en vrouwen;Totaal;Breukelen;2010 1e kwartaal;2450.0;2320.0;130.0
8589;Totaal mannen en vrouwen;Totaal;Breukelen;2010 2e kwartaal;2470.0;2340.0;130.0
8590;Totaal mannen en vrouwen;Totaal;Breukelen;2010 3e kwartaal;2490.0;2360.0;130.0
8591;Totaal mannen en vrouwen;Totaal;Breukelen;2010 4e kwartaal;2490.0;2360.0;140.0
8592;Totaal mannen en vrouwen;Totaal;Breukelen;2011 1e kwartaal;;;
8593;Totaal mannen en vrouwen;Totaal;Breukelen;2011 2e kwartaal;;;
8594;Totaal mannen en vrouwen;Totaal;Breukelen;2011 3e kwartaal;;;
8595;Totaal mannen en vrouwen;Totaal;Breukelen;2011 4e kwartaal;;;
8596;Totaal mannen en vrouwen;Totaal;Breukelen;2012 1e kwartaal;;;
8597;Totaal mannen en vrouwen;Totaal;Breukelen;2012 2e kwartaal;;;
8598;Totaal mannen en vrouwen;Totaal;Breukelen;2012 3e kwartaal;;;
8599;Totaal mannen en vrouwen;Totaal;Breukelen;2012 4e kwartaal;;;
8600;Totaal mannen en vrouwen;Totaal;Breukelen;2013 1e kwartaal;;;
8601;Totaal mannen en vrouwen;Totaal;Breukelen;2013 2e kwartaal;;;
8602;Totaal mannen en vrouwen;Totaal;Breukelen;2013 3e kwartaal;;;
8603;Totaal mannen en vrouwen;Totaal;Breukelen;2013 4e kwartaal;;;
8604;Totaal mannen en vrouwen;Totaal;Breukelen;2014 1e kwartaal;;;
8605;Totaal mannen en vrouwen;Totaal;Breukelen;2014 2e kwartaal;;;
8606;Totaal mannen en vrouwen;Totaal;Breukelen;2014 3e kwartaal;;;
8607;Totaal mannen en vrouwen;Totaal;Breukelen;2014 4e kwartaal;;;
8608;Totaal mannen en vrouwen;Totaal;Breukelen;2015 1e kwartaal;;;
8609;Totaal mannen en vrouwen;Totaal;Breukelen;2015 2e kwartaal;;;
8610;Totaal mannen en vrouwen;Totaal;Breukelen;2015 3e kwartaal;;;
8611;Totaal mannen en vrouwen;Totaal;Breukelen;2015 4e kwartaal;;;
8612;Totaal mannen en vrouwen;Totaal;Breukelen;2016 1e kwartaal;;;
8613;Totaal mannen en vrouwen;Totaal;Breukelen;2016 2e kwartaal;;;
8614;Totaal mannen en vrouwen;Totaal;Breukelen;2016 3e kwartaal;;;
8615;Totaal mannen en vrouwen;Totaal;Breukelen;2016 4e kwartaal;;;
8616;Totaal mannen en vrouwen;Totaal;Breukelen;2017 1e kwartaal;;;
8617;Totaal mannen en vrouwen;Totaal;Breukelen;2017 2e kwartaal;;;
8618;Totaal mannen en vrouwen;Totaal;Breukelen;2017 3e kwartaal;;;
8619;Totaal mannen en vrouwen;Totaal;Breukelen;2017 4e kwartaal;;;
8620;Totaal mannen en vrouwen;Totaal;Breukelen;2018 1e kwartaal;;;
8621;Totaal mannen en vrouwen;Totaal;Breukelen;2018 2e kwartaal;;;
8622;Totaal mannen en vrouwen;Totaal;Breukelen;2018 3e kwartaal;;;
8623;Totaal mannen en vrouwen;Totaal;Breukelen;2018 4e kwartaal;;;
8624;Totaal mannen en vrouwen;Totaal;Brielle;2006 4e kwartaal;2320.0;2170.0;150.0
8625;Totaal mannen en vrouwen;Totaal;Brielle;2007 1e kwartaal;2330.0;2180.0;150.0
8626;Totaal mannen en vrouwen;Totaal;Brielle;2007 2e kwartaal;2350.0;2210.0;150.0
8627;Totaal mannen en vrouwen;Totaal;Brielle;2007 3e kwartaal;2380.0;2230.0;150.0
8628;Totaal mannen en vrouwen;Totaal;Brielle;2007 4e kwartaal;2390.0;2240.0;150.0
8629;Totaal mannen en vrouwen;Totaal;Brielle;2008 1e kwartaal;2400.0;2250.0;150.0
8630;Totaal mannen en vrouwen;Totaal;Brielle;2008 2e kwartaal;2410.0;2260.0;150.0
8631;Totaal mannen en vrouwen;Totaal;Brielle;2008 3e kwartaal;2420.0;2260.0;160.0
8632;Totaal mannen en vrouwen;Totaal;Brielle;2008 4e kwartaal;2440.0;2270.0;160.0
8633;Totaal mannen en vrouwen;Totaal;Brielle;2009 1e kwartaal;2450.0;2290.0;170.0
8634;Totaal mannen en vrouwen;Totaal;Brielle;2009 2e kwartaal;2470.0;2310.0;170.0
8635;Totaal mannen en vrouwen;Totaal;Brielle;2009 3e kwartaal;2510.0;2340.0;170.0
8636;Totaal mannen en vrouwen;Totaal;Brielle;2009 4e kwartaal;2540.0;2360.0;170.0
8637;Totaal mannen en vrouwen;Totaal;Brielle;2010 1e kwartaal;2560.0;2380.0;180.0
8638;Totaal mannen en vrouwen;Totaal;Brielle;2010 2e kwartaal;2580.0;2410.0;180.0
8639;Totaal mannen en vrouwen;Totaal;Brielle;2010 3e kwartaal;2620.0;2440.0;180.0
8640;Totaal mannen en vrouwen;Totaal;Brielle;2010 4e kwartaal;2640.0;2460.0;180.0
8641;Totaal mannen en vrouwen;Totaal;Brielle;2011 1e kwartaal;2670.0;2480.0;190.0
8642;Totaal mannen en vrouwen;Totaal;Brielle;2011 2e kwartaal;2770.0;2570.0;200.0
8643;Totaal mannen en vrouwen;Totaal;Brielle;2011 3e kwartaal;2830.0;2630.0;210.0
8644;Totaal mannen en vrouwen;Totaal;Brielle;2011 4e kwartaal;2880.0;2670.0;210.0
8645;Totaal mannen en vrouwen;Totaal;Brielle;2012 1e kwartaal;2950.0;2740.0;220.0
8646;Totaal mannen en vrouwen;Totaal;Brielle;2012 2e kwartaal;3010.0;2790.0;220.0
8647;Totaal mannen en vrouwen;Totaal;Brielle;2012 3e kwartaal;3050.0;2830.0;220.0
8648;Totaal mannen en vrouwen;Totaal;Brielle;2012 4e kwartaal;3100.0;2870.0;230.0
8649;Totaal mannen en vrouwen;Totaal;Brielle;2013 1e kwartaal;3120.0;2890.0;230.0
8650;Totaal mannen en vrouwen;Totaal;Brielle;2013 2e kwartaal;3170.0;2940.0;230.0
8651;Totaal mannen en vrouwen;Totaal;Brielle;2013 3e kwartaal;3210.0;2980.0;230.0
8652;Totaal mannen en vrouwen;Totaal;Brielle;2013 4e kwartaal;3260.0;3020.0;240.0
8653;Totaal mannen en vrouwen;Totaal;Brielle;2014 1e kwartaal;3270.0;3020.0;240.0
8654;Totaal mannen en vrouwen;Totaal;Brielle;2014 2e kwartaal;3250.0;3010.0;240.0
8655;Totaal mannen en vrouwen;Totaal;Brielle;2014 3e kwartaal;3290.0;3050.0;250.0
8656;Totaal mannen en vrouwen;Totaal;Brielle;2014 4e kwartaal;3310.0;3060.0;250.0
8657;Totaal mannen en vrouwen;Totaal;Brielle;2015 1e kwartaal;3350.0;3110.0;250.0
8658;Totaal mannen en vrouwen;Totaal;Brielle;2015 2e kwartaal;3410.0;3150.0;250.0
8659;Totaal mannen en vrouwen;Totaal;Brielle;2015 3e kwartaal;3440.0;3190.0;250.0
8660;Totaal mannen en vrouwen;Totaal;Brielle;2015 4e kwartaal;3470.0;3210.0;250.0
8661;Totaal mannen en vrouwen;Totaal;Brielle;2016 1e kwartaal;3440.0;3190.0;250.0
8662;Totaal mannen en vrouwen;Totaal;Brielle;2016 2e kwartaal;3450.0;3200.0;250.0
8663;Totaal mannen en vrouwen;Totaal;Brielle;2016 3e kwartaal;3480.0;3220.0;260.0
8664;Totaal mannen en vrouwen;Totaal;Brielle;2016 4e kwartaal;3510.0;3250.0;260.0
8665;Totaal mannen en vrouwen;Totaal;Brielle;2017 1e kwartaal;3470.0;3210.0;260.0
8666;Totaal mannen en vrouwen;Totaal;Brielle;2017 2e kwartaal;3510.0;3250.0;260.0
8667;Totaal mannen en vrouwen;Totaal;Brielle;2017 3e kwartaal;3540.0;3280.0;260.0
8668;Totaal mannen en vrouwen;Totaal;Brielle;2017 4e kwartaal;3570.0;3300.0;270.0
8669;Totaal mannen en vrouwen;Totaal;Brielle;2018 1e kwartaal;3530.0;3270.0;260.0
8670;Totaal mannen en vrouwen;Totaal;Brielle;2018 2e kwartaal;3560.0;3290.0;270.0
8671;Totaal mannen en vrouwen;Totaal;Brielle;2018 3e kwartaal;3600.0;3330.0;270.0
8672;Totaal mannen en vrouwen;Totaal;Brielle;2018 4e kwartaal;3620.0;3340.0;270.0
8673;Totaal mannen en vrouwen;Totaal;Bronckhorst;2006 4e kwartaal;6760.0;6550.0;210.0
8674;Totaal mannen en vrouwen;Totaal;Bronckhorst;2007 1e kwartaal;6790.0;6580.0;210.0
8675;Totaal mannen en vrouwen;Totaal;Bronckhorst;2007 2e kwartaal;6810.0;6590.0;220.0
8676;Totaal mannen en vrouwen;Totaal;Bronckhorst;2007 3e kwartaal;6850.0;6630.0;220.0
8677;Totaal mannen en vrouwen;Totaal;Bronckhorst;2007 4e kwartaal;6930.0;6700.0;240.0
8678;Totaal mannen en vrouwen;Totaal;Bronckhorst;2008 1e kwartaal;6990.0;6750.0;240.0
8679;Totaal mannen en vrouwen;Totaal;Bronckhorst;2008 2e kwartaal;7040.0;6800.0;250.0
8680;Totaal mannen en vrouwen;Totaal;Bronckhorst;2008 3e kwartaal;7120.0;6880.0;250.0
8681;Totaal mannen en vrouwen;Totaal;Bronckhorst;2008 4e kwartaal;7160.0;6900.0;250.0
8682;Totaal mannen en vrouwen;Totaal;Bronckhorst;2009 1e kwartaal;7180.0;6930.0;250.0
8683;Totaal mannen en vrouwen;Totaal;Bronckhorst;2009 2e kwartaal;7240.0;6980.0;260.0
8684;Totaal mannen en vrouwen;Totaal;Bronckhorst;2009 3e kwartaal;7300.0;7030.0;270.0
8685;Totaal mannen en vrouwen;Totaal;Bronckhorst;2009 4e kwartaal;7350.0;7080.0;270.0
8686;Totaal mannen en vrouwen;Totaal;Bronckhorst;2010 1e kwartaal;7390.0;7120.0;270.0
8687;Totaal mannen en vrouwen;Totaal;Bronckhorst;2010 2e kwartaal;7430.0;7150.0;280.0
8688;Totaal mannen en vrouwen;Totaal;Bronckhorst;2010 3e kwartaal;7470.0;7170.0;290.0
8689;Totaal mannen en vrouwen;Totaal;Bronckhorst;2010 4e kwartaal;7510.0;7210.0;300.0
8690;Totaal mannen en vrouwen;Totaal;Bronckhorst;2011 1e kwartaal;7600.0;7280.0;310.0
8691;Totaal mannen en vrouwen;Totaal;Bronckhorst;2011 2e kwartaal;7670.0;7350.0;320.0
8692;Totaal mannen en vrouwen;Totaal;Bronckhorst;2011 3e kwartaal;7740.0;7410.0;330.0
8693;Totaal mannen en vrouwen;Totaal;Bronckhorst;2011 4e kwartaal;7780.0;7450.0;330.0
8694;Totaal mannen en vrouwen;Totaal;Bronckhorst;2012 1e kwartaal;7870.0;7530.0;340.0
8695;Totaal mannen en vrouwen;Totaal;Bronckhorst;2012 2e kwartaal;7960.0;7620.0;340.0
8696;Totaal mannen en vrouwen;Totaal;Bronckhorst;2012 3e kwartaal;8020.0;7680.0;350.0
8697;Totaal mannen en vrouwen;Totaal;Bronckhorst;2012 4e kwartaal;8110.0;7750.0;360.0
8698;Totaal mannen en vrouwen;Totaal;Bronckhorst;2013 1e kwartaal;8090.0;7730.0;360.0
8699;Totaal mannen en vrouwen;Totaal;Bronckhorst;2013 2e kwartaal;8150.0;7790.0;370.0
8700;Totaal mannen en vrouwen;Totaal;Bronckhorst;2013 3e kwartaal;8210.0;7840.0;370.0
8701;Totaal mannen en vrouwen;Totaal;Bronckhorst;2013 4e kwartaal;8260.0;7880.0;380.0
8702;Totaal mannen en vrouwen;Totaal;Bronckhorst;2014 1e kwartaal;8250.0;7870.0;380.0
8703;Totaal mannen en vrouwen;Totaal;Bronckhorst;2014 2e kwartaal;8280.0;7900.0;390.0
8704;Totaal mannen en vrouwen;Totaal;Bronckhorst;2014 3e kwartaal;8340.0;7950.0;390.0
8705;Totaal mannen en vrouwen;Totaal;Bronckhorst;2014 4e kwartaal;8400.0;8000.0;400.0
8706;Totaal mannen en vrouwen;Totaal;Bronckhorst;2015 1e kwartaal;8370.0;7980.0;390.0
8707;Totaal mannen en vrouwen;Totaal;Bronckhorst;2015 2e kwartaal;8440.0;8050.0;390.0
8708;Totaal mannen en vrouwen;Totaal;Bronckhorst;2015 3e kwartaal;8470.0;8070.0;390.0
8709;Totaal mannen en vrouwen;Totaal;Bronckhorst;2015 4e kwartaal;8530.0;8130.0;400.0
8710;Totaal mannen en vrouwen;Totaal;Bronckhorst;2016 1e kwartaal;8420.0;8030.0;400.0
8711;Totaal mannen en vrouwen;Totaal;Bronckhorst;2016 2e kwartaal;8460.0;8060.0;400.0
8712;Totaal mannen en vrouwen;Totaal;Bronckhorst;2016 3e kwartaal;8530.0;8110.0;410.0
8713;Totaal mannen en vrouwen;Totaal;Bronckhorst;2016 4e kwartaal;8570.0;8170.0;410.0
8714;Totaal mannen en vrouwen;Totaal;Bronckhorst;2017 1e kwartaal;8470.0;8060.0;410.0
8715;Totaal mannen en vrouwen;Totaal;Bronckhorst;2017 2e kwartaal;8540.0;8130.0;410.0
8716;Totaal mannen en vrouwen;Totaal;Bronckhorst;2017 3e kwartaal;8560.0;8150.0;410.0
8717;Totaal mannen en vrouwen;Totaal;Bronckhorst;2017 4e kwartaal;8620.0;8210.0;410.0
8718;Totaal mannen en vrouwen;Totaal;Bronckhorst;2018 1e kwartaal;8480.0;8080.0;400.0
8719;Totaal mannen en vrouwen;Totaal;Bronckhorst;2018 2e kwartaal;8530.0;8120.0;410.0
8720;Totaal mannen en vrouwen;Totaal;Bronckhorst;2018 3e kwartaal;8590.0;8180.0;410.0
8721;Totaal mannen en vrouwen;Totaal;Bronckhorst;2018 4e kwartaal;8620.0;8210.0;410.0
8722;Totaal mannen en vrouwen;Totaal;Brummen;2006 4e kwartaal;3710.0;3510.0;190.0
8723;Totaal mannen en vrouwen;Totaal;Brummen;2007 1e kwartaal;3750.0;3550.0;200.0
8724;Totaal mannen en vrouwen;Totaal;Brummen;2007 2e kwartaal;3800.0;3590.0;210.0
8725;Totaal mannen en vrouwen;Totaal;Brummen;2007 3e kwartaal;3820.0;3610.0;200.0
8726;Totaal mannen en vrouwen;Totaal;Brummen;2007 4e kwartaal;3820.0;3610.0;210.0
8727;Totaal mannen en vrouwen;Totaal;Brummen;2008 1e kwartaal;3850.0;3640.0;210.0
8728;Totaal mannen en vrouwen;Totaal;Brummen;2008 2e kwartaal;3860.0;3650.0;210.0
8729;Totaal mannen en vrouwen;Totaal;Brummen;2008 3e kwartaal;3880.0;3670.0;210.0
8730;Totaal mannen en vrouwen;Totaal;Brummen;2008 4e kwartaal;3920.0;3700.0;220.0
8731;Totaal mannen en vrouwen;Totaal;Brummen;2009 1e kwartaal;3940.0;3720.0;220.0
8732;Totaal mannen en vrouwen;Totaal;Brummen;2009 2e kwartaal;3960.0;3730.0;230.0
8733;Totaal mannen en vrouwen;Totaal;Brummen;2009 3e kwartaal;3990.0;3750.0;240.0
8734;Totaal mannen en vrouwen;Totaal;Brummen;2009 4e kwartaal;4020.0;3790.0;240.0
8735;Totaal mannen en vrouwen;Totaal;Brummen;2010 1e kwartaal;4050.0;3800.0;240.0
8736;Totaal mannen en vrouwen;Totaal;Brummen;2010 2e kwartaal;4080.0;3830.0;240.0
8737;Totaal mannen en vrouwen;Totaal;Brummen;2010 3e kwartaal;4110.0;3870.0;250.0
8738;Totaal mannen en vrouwen;Totaal;Brummen;2010 4e kwartaal;4130.0;3880.0;250.0
8739;Totaal mannen en vrouwen;Totaal;Brummen;2011 1e kwartaal;4190.0;3940.0;250.0
8740;Totaal mannen en vrouwen;Totaal;Brummen;2011 2e kwartaal;4270.0;4010.0;260.0
8741;Totaal mannen en vrouwen;Totaal;Brummen;2011 3e kwartaal;4320.0;4050.0;270.0
8742;Totaal mannen en vrouwen;Totaal;Brummen;2011 4e kwartaal;4360.0;4090.0;270.0
8743;Totaal mannen en vrouwen;Totaal;Brummen;2012 1e kwartaal;4390.0;4130.0;270.0
8744;Totaal mannen en vrouwen;Totaal;Brummen;2012 2e kwartaal;4440.0;4170.0;270.0
8745;Totaal mannen en vrouwen;Totaal;Brummen;2012 3e kwartaal;4480.0;4200.0;270.0
8746;Totaal mannen en vrouwen;Totaal;Brummen;2012 4e kwartaal;4530.0;4250.0;280.0
8747;Totaal mannen en vrouwen;Totaal;Brummen;2013 1e kwartaal;4530.0;4250.0;280.0
8748;Totaal mannen en vrouwen;Totaal;Brummen;2013 2e kwartaal;4580.0;4290.0;280.0
8749;Totaal mannen en vrouwen;Totaal;Brummen;2013 3e kwartaal;4630.0;4340.0;290.0
8750;Totaal mannen en vrouwen;Totaal;Brummen;2013 4e kwartaal;4640.0;4350.0;290.0
8751;Totaal mannen en vrouwen;Totaal;Brummen;2014 1e kwartaal;4640.0;4350.0;300.0
8752;Totaal mannen en vrouwen;Totaal;Brummen;2014 2e kwartaal;4700.0;4390.0;300.0
8753;Totaal mannen en vrouwen;Totaal;Brummen;2014 3e kwartaal;4740.0;4440.0;310.0
8754;Totaal mannen en vrouwen;Totaal;Brummen;2014 4e kwartaal;4770.0;4460.0;310.0
8755;Totaal mannen en vrouwen;Totaal;Brummen;2015 1e kwartaal;4760.0;4460.0;300.0
8756;Totaal mannen en vrouwen;Totaal;Brummen;2015 2e kwartaal;4770.0;4470.0;310.0
8757;Totaal mannen en vrouwen;Totaal;Brummen;2015 3e kwartaal;4830.0;4520.0;310.0
8758;Totaal mannen en vrouwen;Totaal;Brummen;2015 4e kwartaal;4840.0;4530.0;310.0
8759;Totaal mannen en vrouwen;Totaal;Brummen;2016 1e kwartaal;4780.0;4480.0;310.0
8760;Totaal mannen en vrouwen;Totaal;Brummen;2016 2e kwartaal;4810.0;4510.0;300.0
8761;Totaal mannen en vrouwen;Totaal;Brummen;2016 3e kwartaal;4850.0;4540.0;310.0
8762;Totaal mannen en vrouwen;Totaal;Brummen;2016 4e kwartaal;4890.0;4580.0;310.0
8763;Totaal mannen en vrouwen;Totaal;Brummen;2017 1e kwartaal;4820.0;4520.0;310.0
8764;Totaal mannen en vrouwen;Totaal;Brummen;2017 2e kwartaal;4830.0;4520.0;310.0
8765;Totaal mannen en vrouwen;Totaal;Brummen;2017 3e kwartaal;4850.0;4530.0;310.0
8766;Totaal mannen en vrouwen;Totaal;Brummen;2017 4e kwartaal;4870.0;4560.0;310.0
8767;Totaal mannen en vrouwen;Totaal;Brummen;2018 1e kwartaal;4830.0;4510.0;320.0
8768;Totaal mannen en vrouwen;Totaal;Brummen;2018 2e kwartaal;4860.0;4540.0;320.0
8769;Totaal mannen en vrouwen;Totaal;Brummen;2018 3e kwartaal;4890.0;4570.0;320.0
8770;Totaal mannen en vrouwen;Totaal;Brummen;2018 4e kwartaal;4910.0;4590.0;310.0
8771;Totaal mannen en vrouwen;Totaal;Brunssum;2006 4e kwartaal;5490.0;4730.0;760.0
8772;Totaal mannen en vrouwen;Totaal;Brunssum;2007 1e kwartaal;5510.0;4730.0;780.0
8773;Totaal mannen en vrouwen;Totaal;Brunssum;2007 2e kwartaal;5550.0;4760.0;790.0
8774;Totaal mannen en vrouwen;Totaal;Brunssum;2007 3e kwartaal;5570.0;4770.0;800.0
8775;Totaal mannen en vrouwen;Totaal;Brunssum;2007 4e kwartaal;5570.0;4770.0;810.0
8776;Totaal mannen en vrouwen;Totaal;Brunssum;2008 1e kwartaal;5600.0;4780.0;830.0
8777;Totaal mannen en vrouwen;Totaal;Brunssum;2008 2e kwartaal;5580.0;4750.0;830.0
8778;Totaal mannen en vrouwen;Totaal;Brunssum;2008 3e kwartaal;5600.0;4760.0;840.0
8779;Totaal mannen en vrouwen;Totaal;Brunssum;2008 4e kwartaal;5650.0;4770.0;870.0
8780;Totaal mannen en vrouwen;Totaal;Brunssum;2009 1e kwartaal;5650.0;4770.0;890.0
8781;Totaal mannen en vrouwen;Totaal;Brunssum;2009 2e kwartaal;5670.0;4760.0;910.0
8782;Totaal mannen en vrouwen;Totaal;Brunssum;2009 3e kwartaal;5710.0;4780.0;930.0
8783;Totaal mannen en vrouwen;Totaal;Brunssum;2009 4e kwartaal;5730.0;4790.0;940.0
8784;Totaal mannen en vrouwen;Totaal;Brunssum;2010 1e kwartaal;5750.0;4790.0;960.0
8785;Totaal mannen en vrouwen;Totaal;Brunssum;2010 2e kwartaal;5770.0;4790.0;980.0
8786;Totaal mannen en vrouwen;Totaal;Brunssum;2010 3e kwartaal;5830.0;4830.0;1000.0
8787;Totaal mannen en vrouwen;Totaal;Brunssum;2010 4e kwartaal;5840.0;4830.0;1010.0
8788;Totaal mannen en vrouwen;Totaal;Brunssum;2011 1e kwartaal;5880.0;4860.0;1020.0
8789;Totaal mannen en vrouwen;Totaal;Brunssum;2011 2e kwartaal;5890.0;4860.0;1040.0
8790;Totaal mannen en vrouwen;Totaal;Brunssum;2011 3e kwartaal;5940.0;4870.0;1070.0
8791;Totaal mannen en vrouwen;Totaal;Brunssum;2011 4e kwartaal;5990.0;4910.0;1080.0
8792;Totaal mannen en vrouwen;Totaal;Brunssum;2012 1e kwartaal;6030.0;4930.0;1100.0
8793;Totaal mannen en vrouwen;Totaal;Brunssum;2012 2e kwartaal;6090.0;4960.0;1130.0
8794;Totaal mannen en vrouwen;Totaal;Brunssum;2012 3e kwartaal;6130.0;4990.0;1140.0
8795;Totaal mannen en vrouwen;Totaal;Brunssum;2012 4e kwartaal;6190.0;5030.0;1160.0
8796;Totaal mannen en vrouwen;Totaal;Brunssum;2013 1e kwartaal;6150.0;4990.0;1170.0
8797;Totaal mannen en vrouwen;Totaal;Brunssum;2013 2e kwartaal;6170.0;5000.0;1170.0
8798;Totaal mannen en vrouwen;Totaal;Brunssum;2013 3e kwartaal;6200.0;5020.0;1180.0
8799;Totaal mannen en vrouwen;Totaal;Brunssum;2013 4e kwartaal;6230.0;5040.0;1190.0
8800;Totaal mannen en vrouwen;Totaal;Brunssum;2014 1e kwartaal;6210.0;5010.0;1200.0
8801;Totaal mannen en vrouwen;Totaal;Brunssum;2014 2e kwartaal;6230.0;5020.0;1220.0
8802;Totaal mannen en vrouwen;Totaal;Brunssum;2014 3e kwartaal;6250.0;5020.0;1230.0
8803;Totaal mannen en vrouwen;Totaal;Brunssum;2014 4e kwartaal;6270.0;5020.0;1250.0
8804;Totaal mannen en vrouwen;Totaal;Brunssum;2015 1e kwartaal;6240.0;5000.0;1240.0
8805;Totaal mannen en vrouwen;Totaal;Brunssum;2015 2e kwartaal;6270.0;5030.0;1240.0
8806;Totaal mannen en vrouwen;Totaal;Brunssum;2015 3e kwartaal;6300.0;5050.0;1260.0
