ID;Persoonskenmerken;Perioden;SlachtofferschapTotaal_1;EnkelvoudigSlachtoffer_2;MeervoudigSlachtoffer_3;GeweldsdelictenTotaal_4;SeksueleDelicten_5;SeksueleDelictenAlleenVrouwen_6;Mishandeling_7;Bedreiging_8;VermogensdelictenTotaal_9;Inbraak_10;InbraakAlleenHuishoudens_11;Fietsdiefstal_12;FietsdiefstalAlleenFietsbezitters_13;Autodiefstal_14;AutodiefstalAlleenAutogebruikers_15;DiefstalUitAuto_16;DiefstalUitAutoAlleenAutogebruikers_17;Zakkenrollerij_18;OverigeDiefstal_19;VandalismedelictenTotaal_20;DiefstalVanafBeschadigingAuto_21;DiefstalBeschadigingAutoAutogebruiker_22;OverigeVernielingen_23;DoorrijdenNaAanrijding_24;KwaadwilligeTelefoontjes_25;OverigeDelicten_26
475;Leeftijd: man 55 tot 65 jaar;2000;18.2;16.2;2.0;2.3;0.0;;0.7;1.6;6.8;1.6;;1.6;1.8;0.3;0.4;0.4;0.6;1.0;2.5;8.6;6.4;7.9;2.9;1.4;3.9;0.2
476;Leeftijd: man 55 tot 65 jaar;2001;18.2;15.4;2.8;2.7;0.0;;0.8;1.9;9.3;2.6;;2.4;2.4;0.1;0.2;2.0;2.6;1.2;1.7;7.5;4.8;6.2;2.7;1.2;4.4;0.2
477;Leeftijd: man 55 tot 65 jaar;2002;20.3;17.1;3.2;3.9;0.2;;0.5;3.3;8.1;2.3;;0.8;0.9;0.5;0.7;2.9;3.7;0.6;1.8;9.7;6.7;8.5;3.6;1.3;2.5;1.0
478;Leeftijd: man 55 tot 65 jaar;2003;19.0;16.4;2.6;3.8;0.3;;1.3;2.2;6.6;2.0;;0.5;0.6;0.1;0.2;1.2;1.6;1.2;1.8;10.1;7.0;9.0;3.1;1.0;2.5;0.8
479;Leeftijd: man 55 tot 65 jaar;2004;17.5;15.3;2.1;2.2;0.0;;0.8;1.4;7.8;1.8;;1.5;1.6;0.0;0.0;1.6;2.1;0.7;2.3;8.2;6.9;8.5;1.6;1.0;4.1;0.7
480;Leeftijd: man 65 tot 75 jaar;1997;15.5;13.1;2.4;0.8;0.0;;0.2;0.5;5.2;2.4;;0.8;0.2;0.0;0.0;0.9;1.2;0.2;1.3;10.5;7.4;9.8;3.3;1.2;3.4;0.0
481;Leeftijd: man 65 tot 75 jaar;1998;11.7;10.8;0.9;1.1;0.0;;0.2;0.9;3.7;0.3;;0.7;0.8;0.0;0.0;1.1;1.3;0.2;1.6;6.6;4.7;5.7;2.0;1.0;3.5;0.0
482;Leeftijd: man 65 tot 75 jaar;1999;14.8;13.2;1.6;1.3;0.0;;0.0;1.3;4.8;0.5;;0.3;0.4;0.2;0.2;1.6;2.0;0.8;1.4;9.3;7.3;9.0;2.1;0.9;4.7;0.2
483;Leeftijd: man 65 tot 75 jaar;2000;10.9;10.4;0.5;0.8;0.0;;0.2;0.6;3.8;0.4;;0.2;0.2;0.2;0.2;0.6;0.8;1.6;0.9;5.8;3.3;4.2;2.8;0.8;3.2;0.3
484;Leeftijd: man 65 tot 75 jaar;2001;14.7;12.5;2.2;2.2;0.0;;0.4;1.9;5.9;0.9;;1.2;1.4;0.0;0.0;0.8;1.0;1.4;1.8;7.8;5.4;6.8;2.6;0.6;2.8;0.2
485;Leeftijd: man 65 tot 75 jaar;2002;14.1;12.7;1.4;3.4;0.0;;0.2;3.2;5.8;1.0;;1.6;1.7;0.2;0.3;0.8;1.1;0.7;1.4;5.7;4.2;5.2;1.5;0.7;3.2;0.2
486;Leeftijd: man 65 tot 75 jaar;2003;16.8;14.2;2.6;1.5;0.0;;0.3;1.2;5.2;1.1;;0.4;0.4;0.0;0.0;1.2;1.4;1.3;1.6;11.0;7.7;9.5;3.5;1.3;4.2;0.3
487;Leeftijd: man 65 tot 75 jaar;2004;13.4;11.9;1.4;0.8;0.1;;0.0;0.7;5.6;0.6;;0.8;0.9;0.0;0.0;1.2;1.5;1.0;2.2;8.0;5.3;6.5;2.7;0.2;3.1;0.7
488;Leeftijd: man 75 tot 85 jaar;1997;14.5;13.9;0.5;2.3;0.0;;0.5;1.8;5.6;3.4;;0.6;0.9;0.0;0.0;0.6;1.0;0.0;1.0;6.1;2.9;4.5;3.1;1.0;2.9;0.5
489;Leeftijd: man 75 tot 85 jaar;1998;9.5;8.6;0.9;1.4;0.0;;0.0;1.4;1.2;1.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.2;4.9;2.3;3.9;2.7;2.7;1.1;0.0
490;Leeftijd: man 75 tot 85 jaar;1999;9.5;8.1;1.4;0.3;0.0;;0.0;0.3;4.4;0.6;;1.0;1.5;0.0;0.0;2.3;3.4;0.0;1.0;5.2;4.8;7.0;0.4;1.0;6.1;2.1
491;Leeftijd: man 75 tot 85 jaar;2000;10.2;9.3;0.9;0.7;0.0;;0.0;0.7;4.5;0.9;;0.8;0.9;0.0;0.0;1.9;2.9;0.0;0.9;4.3;2.3;3.5;2.0;1.7;2.7;0.0
492;Leeftijd: man 75 tot 85 jaar;2001;5.8;5.8;0.0;0.3;0.0;;0.3;0.0;3.3;1.1;;0.8;1.2;0.0;0.0;0.3;0.4;0.4;0.7;1.9;1.9;2.6;0.0;0.4;2.4;0.0
493;Leeftijd: man 75 tot 85 jaar;2002;9.3;9.3;0.0;1.4;0.0;;0.4;1.0;2.9;1.5;;0.5;0.6;0.0;0.0;0.0;0.0;0.5;0.4;5.0;4.2;6.5;0.7;0.0;2.0;0.0
494;Leeftijd: man 75 tot 85 jaar;2003;9.8;9.5;0.3;1.0;0.0;;0.0;1.0;3.2;0.0;;0.8;1.2;0.0;0.0;0.0;0.0;1.0;1.4;5.8;3.8;6.2;2.3;0.0;3.4;0.9
495;Leeftijd: man 75 tot 85 jaar;2004;10.9;10.9;0.0;0.5;0.0;;0.0;0.5;5.1;1.5;;1.7;2.3;0.0;0.0;0.5;0.7;1.5;0.0;4.5;3.0;4.4;1.6;0.7;2.6;0.4
496;Leeftijd: man 85 jr of ouder;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Leeftijd: man 85 jr of ouder;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Leeftijd: man 85 jr of ouder;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Leeftijd: man 85 jr of ouder;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Leeftijd: man 85 jr of ouder;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Leeftijd: man 85 jr of ouder;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Leeftijd: man 85 jr of ouder;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Leeftijd: man 85 jr of ouder;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Leeftijd: vrouw 0 tot 15 jaar;1997;33.4;25.1;8.3;9.0;;;4.3;6.5;17.7;;;7.1;8.1;;;;;6.1;6.7;9.1;;;9.1;4.7;;
505;Leeftijd: vrouw 0 tot 15 jaar;1998;26.0;21.9;4.1;4.2;;;0.8;3.4;12.8;;;6.1;6.5;;;;;2.7;6.0;9.0;;;9.0;2.9;;
506;Leeftijd: vrouw 0 tot 15 jaar;1999;29.9;25.5;4.3;6.4;;;2.3;4.9;14.7;;;5.4;5.3;;;;;5.2;5.1;11.9;;;11.9;1.7;;
507;Leeftijd: vrouw 0 tot 15 jaar;2000;33.6;27.6;6.1;5.9;;;1.9;4.8;16.0;;;9.8;8.1;;;;;4.5;3.7;12.3;;;12.3;3.5;;
508;Leeftijd: vrouw 0 tot 15 jaar;2001;28.8;21.6;7.2;7.3;;;1.7;6.0;16.2;;;5.5;5.1;;;;;6.0;6.5;8.7;;;8.7;2.9;;
509;Leeftijd: vrouw 0 tot 15 jaar;2002;25.1;17.6;7.5;3.3;;;2.1;2.1;14.8;;;5.2;5.4;;;;;5.0;5.6;9.6;;;9.6;4.6;;
510;Leeftijd: vrouw 0 tot 15 jaar;2003;27.9;23.7;4.2;8.3;;;3.1;5.2;12.5;;;6.2;6.4;;;;;3.9;3.5;7.8;;;7.8;3.2;;
511;Leeftijd: vrouw 0 tot 15 jaar;2004;22.9;19.0;3.9;5.4;;;2.5;3.7;11.5;;;4.8;4.9;;;;;3.0;4.5;7.7;;;7.7;1.7;;
512;Leeftijd: vrouw 15 tot 20 jr;1997;33.9;25.2;8.7;8.6;4.9;4.9;1.5;3.9;21.4;2.3;;11.6;12.6;0.9;;0.0;;3.9;5.7;9.3;0.6;;9.1;2.0;12.7;1.1
513;Leeftijd: vrouw 15 tot 20 jr;1998;36.6;24.4;12.2;9.7;3.2;3.2;1.7;5.6;24.1;1.9;;13.8;15.6;0.0;;0.0;;7.2;5.6;9.7;0.0;;9.7;2.7;9.5;1.0
514;Leeftijd: vrouw 15 tot 20 jr;1999;36.9;27.8;9.1;13.3;7.0;7.0;2.0;5.5;19.6;1.4;;8.0;8.4;0.0;;0.5;;5.8;5.5;8.9;1.3;;8.3;2.5;11.2;1.2
515;Leeftijd: vrouw 15 tot 20 jr;2000;34.3;25.1;9.1;10.7;3.6;3.6;3.3;5.4;21.1;2.3;;11.4;12.6;0.0;;0.0;;5.3;4.0;8.5;2.6;;7.7;1.8;16.3;1.0
516;Leeftijd: vrouw 15 tot 20 jr;2001;37.6;27.6;10.0;12.3;5.9;5.9;3.6;4.5;21.2;1.7;;13.1;15.5;0.0;;0.0;;5.6;3.2;9.9;1.2;;9.4;3.3;13.4;0.2
517;Leeftijd: vrouw 15 tot 20 jr;2002;43.3;30.4;12.9;14.4;6.2;6.2;2.6;7.4;23.4;1.2;;14.4;15.0;0.0;;0.0;;7.8;4.0;12.6;1.4;;12.0;2.1;9.0;1.1
518;Leeftijd: vrouw 15 tot 20 jr;2003;33.1;25.8;7.3;10.9;4.0;4.0;2.8;5.8;20.3;1.8;;9.7;11.5;0.0;;0.0;;6.3;3.8;5.7;1.6;;5.2;2.2;14.7;1.7
519;Leeftijd: vrouw 15 tot 20 jr;2004;37.2;28.8;8.4;11.5;3.9;3.9;3.0;6.1;22.5;0.9;;14.0;15.2;0.0;;0.0;;4.2;4.7;9.3;0.5;;9.1;2.6;10.3;0.4
520;Leeftijd: vrouw 20 tot 25 jr;1997;34.1;26.8;7.2;10.8;6.6;6.6;2.6;2.5;20.4;1.4;;12.5;17.7;0.0;0.0;0.8;2.5;4.1;3.4;9.0;4.5;13.5;4.5;0.3;13.3;0.2
521;Leeftijd: vrouw 20 tot 25 jr;1998;38.3;30.4;7.9;7.9;4.2;4.2;1.9;3.4;23.9;3.1;;11.7;14.7;0.0;0.0;0.5;1.7;7.6;3.8;12.0;5.2;17.4;7.0;2.3;17.3;1.2
522;Leeftijd: vrouw 20 tot 25 jr;1999;37.0;27.6;9.4;7.9;4.5;4.5;1.6;2.6;23.5;4.4;;11.3;14.1;0.4;1.1;1.4;3.8;3.6;4.2;14.0;6.0;16.3;8.0;1.7;11.4;0.0
523;Leeftijd: vrouw 20 tot 25 jr;2000;42.2;32.0;10.2;9.4;6.5;6.5;0.9;2.4;25.7;2.6;;14.5;17.7;0.0;0.0;1.6;5.5;5.3;5.3;13.4;4.2;14.3;10.1;1.5;9.7;1.0
524;Leeftijd: vrouw 20 tot 25 jr;2001;39.4;26.5;12.9;12.2;6.3;6.3;2.7;4.1;23.0;2.3;;12.5;13.6;0.2;0.7;2.8;7.9;2.6;5.7;13.7;7.0;19.8;7.0;1.1;8.4;1.7
525;Leeftijd: vrouw 20 tot 25 jr;2002;39.0;30.8;8.3;13.3;7.7;7.7;1.7;5.5;19.1;1.5;;9.8;11.5;0.4;1.1;4.1;11.0;2.1;3.4;11.7;5.7;15.1;6.0;1.8;8.0;0.6
526;Leeftijd: vrouw 20 tot 25 jr;2003;35.7;25.6;10.1;11.3;6.5;6.5;2.4;4.3;17.1;1.9;;9.0;10.4;0.3;0.6;2.3;5.2;3.4;2.5;13.8;8.3;18.4;5.5;3.1;7.4;1.4
527;Leeftijd: vrouw 20 tot 25 jr;2004;34.9;24.6;10.3;7.8;4.1;4.1;1.8;2.5;19.9;2.3;;9.3;10.4;0.3;0.9;1.9;5.3;4.4;4.4;13.0;6.7;18.3;7.0;2.3;10.1;1.2
528;Leeftijd: vrouw 25 tot 35 jr;1997;30.6;24.8;5.8;5.8;2.7;2.7;1.1;2.1;15.4;2.5;;6.9;7.0;0.1;0.2;2.4;4.4;2.5;3.0;12.7;7.1;12.8;5.9;0.9;10.9;0.7
529;Leeftijd: vrouw 25 tot 35 jr;1998;30.3;24.2;6.1;7.4;4.2;4.2;1.7;2.1;15.8;2.7;;5.9;6.0;0.0;0.0;1.1;2.2;2.4;4.4;12.1;6.8;13.4;5.4;1.9;10.2;1.6
530;Leeftijd: vrouw 25 tot 35 jr;1999;30.6;24.2;6.4;4.6;2.7;2.7;1.1;1.9;14.5;2.4;;5.9;6.3;0.0;0.0;2.1;3.6;2.0;2.9;14.6;8.3;14.2;7.0;1.6;9.2;0.5
531;Leeftijd: vrouw 25 tot 35 jr;2000;31.6;25.3;6.3;6.7;2.8;2.8;1.5;3.0;14.8;1.8;;6.3;7.0;0.2;0.4;1.7;2.9;1.4;4.7;13.6;9.0;15.3;5.0;1.9;7.1;1.4
532;Leeftijd: vrouw 25 tot 35 jr;2001;26.4;20.2;6.2;4.4;1.7;1.7;0.5;2.4;13.9;2.2;;5.2;5.8;0.2;0.3;2.8;4.8;1.6;3.2;12.5;7.7;13.1;5.3;0.7;6.8;1.1
533;Leeftijd: vrouw 25 tot 35 jr;2002;27.5;21.8;5.7;4.4;2.2;2.2;1.0;1.8;12.3;1.6;;4.5;5.0;0.1;0.2;2.9;4.5;1.1;3.2;14.1;9.3;14.7;5.1;1.6;6.2;0.3
534;Leeftijd: vrouw 25 tot 35 jr;2003;30.2;23.4;6.8;5.7;2.0;2.0;1.8;3.5;13.8;1.4;;4.8;5.1;0.3;0.6;3.7;5.8;1.7;3.1;15.0;10.5;16.6;4.9;1.8;5.5;0.9
535;Leeftijd: vrouw 25 tot 35 jr;2004;30.8;22.3;8.5;6.3;2.8;2.8;1.1;2.9;14.8;1.0;;6.3;6.8;0.4;0.7;3.7;6.0;2.5;3.0;14.5;10.5;17.1;5.0;2.0;5.8;0.8
536;Leeftijd: vrouw 35 tot 45 jr;1997;25.9;21.2;4.6;4.7;1.9;1.9;0.8;2.4;14.3;2.8;;4.5;3.7;0.2;0.4;1.7;3.4;3.0;3.2;8.9;5.1;10.2;3.9;1.7;10.3;0.5
537;Leeftijd: vrouw 35 tot 45 jr;1998;25.9;19.9;6.0;4.1;1.8;1.8;0.7;2.2;12.6;1.0;;5.3;5.7;0.7;1.3;1.7;3.1;1.3;4.1;12.4;6.6;12.2;6.2;1.2;7.3;0.2
538;Leeftijd: vrouw 35 tot 45 jr;1999;27.6;21.9;5.6;4.7;1.9;1.9;1.0;2.3;12.2;1.6;;4.2;4.2;0.2;0.3;1.9;3.6;1.7;3.8;14.9;8.2;15.4;6.9;0.9;10.0;1.0
539;Leeftijd: vrouw 35 tot 45 jr;2000;24.2;20.1;4.1;4.0;1.5;1.5;0.5;2.3;10.3;1.4;;3.5;3.7;0.3;0.5;1.5;2.6;1.6;3.1;11.6;7.1;12.1;4.9;1.8;5.9;0.4
540;Leeftijd: vrouw 35 tot 45 jr;2001;23.8;18.8;5.0;5.7;2.1;2.1;1.2;2.9;9.5;1.3;;3.2;3.4;0.1;0.1;1.6;2.7;1.2;2.4;11.5;7.1;11.7;4.6;1.4;5.9;0.9
541;Leeftijd: vrouw 35 tot 45 jr;2002;29.0;23.1;5.9;5.3;2.1;2.1;1.2;2.7;13.0;2.3;;2.8;2.9;0.2;0.3;2.4;3.7;2.3;4.3;15.5;10.4;16.3;5.4;0.7;6.2;0.9
542;Leeftijd: vrouw 35 tot 45 jr;2003;24.4;21.0;3.4;3.8;0.9;0.9;1.2;2.0;11.5;0.8;;4.1;4.6;0.1;0.2;2.4;3.8;1.9;3.3;10.3;6.8;10.8;4.1;1.4;5.8;0.9
543;Leeftijd: vrouw 35 tot 45 jr;2004;27.1;21.8;5.3;3.7;1.2;1.2;0.8;1.9;13.2;2.4;;3.7;3.9;0.4;0.6;2.0;3.1;1.5;4.2;13.7;9.2;13.9;5.0;0.8;6.6;0.8
544;Leeftijd: vrouw 45 tot 55 jr;1997;22.4;19.3;3.1;3.1;1.7;1.7;0.7;1.2;11.8;1.5;;4.5;3.9;0.0;0.0;1.1;2.3;2.3;3.1;8.9;5.8;12.5;3.6;0.6;6.3;0.4
545;Leeftijd: vrouw 45 tot 55 jr;1998;21.3;18.4;2.9;1.5;0.9;0.9;0.4;0.4;11.6;1.0;;3.8;4.2;0.1;0.2;1.4;2.8;1.4;4.6;9.9;6.1;12.2;4.0;0.5;8.3;0.9
546;Leeftijd: vrouw 45 tot 55 jr;1999;22.3;18.6;3.8;2.4;1.0;1.0;0.5;1.1;11.2;2.0;;2.7;3.2;0.5;1.0;1.7;3.7;2.3;3.0;10.5;5.6;12.2;5.1;1.4;7.7;0.3
547;Leeftijd: vrouw 45 tot 55 jr;2000;21.9;18.9;3.0;3.8;1.6;1.6;0.8;1.6;9.3;1.3;;3.6;3.9;0.4;0.7;0.5;0.9;2.2;1.9;10.2;6.0;11.2;4.8;0.7;6.7;0.7
548;Leeftijd: vrouw 45 tot 55 jr;2001;24.5;20.2;4.4;4.5;1.1;1.1;0.9;2.7;12.4;2.5;;4.8;5.2;0.1;0.1;1.6;2.9;2.3;2.6;10.2;6.1;11.2;4.2;1.1;5.4;0.3
549;Leeftijd: vrouw 45 tot 55 jr;2002;25.0;20.0;5.0;4.9;1.9;1.9;1.3;1.9;12.7;2.2;;3.3;3.7;0.0;0.0;2.1;3.6;2.0;4.4;11.4;6.8;12.0;4.8;0.4;4.4;1.4
550;Leeftijd: vrouw 45 tot 55 jr;2003;23.0;20.2;2.9;2.7;0.7;0.7;0.4;1.5;10.7;1.2;;3.8;4.2;0.1;0.1;2.5;4.5;1.7;2.1;10.7;7.0;12.6;4.1;1.0;5.2;0.2
551;Leeftijd: vrouw 45 tot 55 jr;2004;23.4;19.4;4.1;3.5;1.2;1.2;0.8;2.0;11.1;1.3;;4.0;4.4;0.2;0.4;1.9;3.1;1.3;3.3;10.3;7.6;12.6;3.6;1.3;4.8;0.9
552;Leeftijd: vrouw 55 tot 65 jr;1997;16.5;14.5;2.0;2.1;0.4;0.4;0.2;1.5;9.1;2.7;;1.7;1.4;0.0;0.0;1.0;2.7;2.2;2.0;6.0;2.5;7.2;3.6;0.6;7.9;0.2
553;Leeftijd: vrouw 55 tot 65 jr;1998;17.0;15.0;2.0;1.7;0.7;0.7;0.2;0.8;8.0;1.3;;1.0;1.1;0.0;0.0;0.2;0.6;2.1;3.7;8.8;3.8;10.3;5.2;0.0;7.6;0.2
554;Leeftijd: vrouw 55 tot 65 jr;1999;18.0;15.3;2.6;2.3;0.1;0.1;0.9;1.3;9.0;1.3;;1.6;1.9;0.0;0.0;0.9;2.1;2.6;3.1;8.1;4.1;9.4;4.1;0.5;7.2;0.4
555;Leeftijd: vrouw 55 tot 65 jr;2000;15.4;13.7;1.8;1.3;0.0;0.0;0.0;1.3;7.5;1.8;;1.2;1.4;0.0;0.0;0.3;0.8;2.0;2.9;7.6;5.1;12.5;2.8;0.0;6.4;0.2
556;Leeftijd: vrouw 55 tot 65 jr;2001;15.0;13.5;1.5;1.0;0.0;0.0;0.1;0.8;6.4;1.1;;1.7;2.0;0.0;0.0;0.3;0.8;1.5;2.2;7.3;4.4;10.2;2.9;1.3;3.4;0.3
557;Leeftijd: vrouw 55 tot 65 jr;2002;16.8;14.9;1.9;1.3;0.4;0.4;0.4;0.6;9.3;2.3;;2.4;2.6;0.0;0.0;0.6;1.5;2.1;2.0;7.0;4.6;11.3;2.6;1.1;4.0;0.5
558;Leeftijd: vrouw 55 tot 65 jr;2003;15.6;13.6;2.0;1.2;0.5;0.5;0.1;0.6;7.7;0.7;;1.1;1.4;0.1;0.2;1.1;2.4;1.7;3.3;7.6;4.7;10.6;3.1;0.8;3.4;0.6
559;Leeftijd: vrouw 55 tot 65 jr;2004;18.4;17.0;1.4;1.5;0.3;0.3;0.6;0.7;7.7;1.2;;2.2;2.4;0.0;0.0;0.9;1.9;1.9;1.9;9.2;5.1;10.7;4.3;1.0;4.0;0.9
560;Leeftijd: vrouw 65 tot 75 jr;1997;12.2;10.7;1.5;0.5;0.0;0.0;0.0;0.5;7.1;2.4;;1.3;0.2;0.0;0.0;0.2;0.7;2.9;0.9;5.3;3.0;11.0;2.6;0.0;8.8;0.0
561;Leeftijd: vrouw 65 tot 75 jr;1998;12.2;11.1;1.0;0.7;0.0;0.0;0.7;0.0;6.4;0.6;;0.7;0.9;0.0;0.0;0.0;0.0;1.5;4.2;4.7;1.5;5.6;3.5;1.1;4.5;0.4
562;Leeftijd: vrouw 65 tot 75 jr;1999;12.5;11.1;1.4;0.8;0.2;0.2;0.0;0.7;6.7;0.8;;0.5;0.5;0.2;0.7;0.9;3.4;3.0;1.6;5.0;2.3;9.0;2.9;1.0;4.9;0.5
563;Leeftijd: vrouw 65 tot 75 jr;2000;10.3;9.9;0.4;0.4;0.0;0.0;0.0;0.4;5.1;1.5;;0.2;0.2;0.0;0.0;0.0;0.0;2.7;1.0;5.0;2.2;7.4;2.7;0.2;6.5;0.3
564;Leeftijd: vrouw 65 tot 75 jr;2001;9.3;8.5;0.8;0.8;0.0;0.0;0.2;0.7;3.9;0.7;;0.4;0.6;0.2;0.7;0.2;0.7;1.8;0.8;4.7;2.8;8.8;1.9;0.4;3.6;0.2
565;Leeftijd: vrouw 65 tot 75 jr;2002;12.0;11.1;1.0;1.5;0.0;0.0;0.3;1.2;6.5;1.4;;1.2;1.4;0.2;0.8;0.0;0.0;2.1;1.6;4.6;2.6;8.7;2.0;0.5;4.5;1.3
566;Leeftijd: vrouw 65 tot 75 jr;2003;12.4;11.2;1.2;1.3;0.7;0.7;0.0;0.6;6.7;1.1;;1.7;2.1;0.0;0.0;0.2;0.6;2.1;2.1;5.1;1.8;5.4;3.3;0.0;5.3;0.3
567;Leeftijd: vrouw 65 tot 75 jr;2004;11.3;9.6;1.7;0.6;0.0;0.0;0.0;0.6;5.8;0.9;;1.8;2.3;0.0;0.0;0.1;0.4;1.3;1.9;5.8;2.5;6.8;3.7;0.4;4.8;0.3
568;Leeftijd: vrouw 75 tot 85 jr;1997;5.4;5.1;0.3;0.0;0.0;0.0;0.0;0.0;5.0;1.2;;0.0;1.8;0.0;;0.4;;1.9;1.8;0.5;0.0;;0.5;0.0;5.0;0.3
569;Leeftijd: vrouw 75 tot 85 jr;1998;9.1;8.7;0.4;1.0;0.4;0.4;0.6;0.0;5.4;0.8;;1.2;2.3;0.0;;0.0;;2.3;1.1;3.0;1.7;;1.3;0.0;6.0;0.0
570;Leeftijd: vrouw 75 tot 85 jr;1999;6.7;6.0;0.7;0.5;0.5;0.5;0.0;0.0;4.8;1.4;;0.5;1.2;0.0;0.0;0.0;0.0;2.7;0.9;1.3;0.9;5.5;0.4;0.0;3.7;0.5
571;Leeftijd: vrouw 75 tot 85 jr;2000;7.1;6.5;0.6;0.3;0.3;0.3;0.0;0.0;5.6;1.0;;1.0;1.8;0.0;;0.0;;2.4;1.9;1.3;0.0;;1.3;0.0;5.6;0.0
572;Leeftijd: vrouw 75 tot 85 jr;2001;7.0;5.4;1.6;0.3;0.0;0.0;0.0;0.3;5.4;0.9;;0.5;1.0;0.3;1.4;0.0;0.0;3.7;1.1;2.1;1.1;5.0;1.0;0.0;2.3;0.0
573;Leeftijd: vrouw 75 tot 85 jr;2002;9.6;9.6;0.0;0.0;0.0;0.0;0.0;0.0;5.6;0.6;;0.8;1.4;0.0;0.0;0.0;0.0;3.0;1.2;3.5;2.6;9.6;0.9;0.4;4.8;0.2
574;Leeftijd: vrouw 75 tot 85 jr;2003;8.9;8.6;0.4;0.0;0.0;0.0;0.0;0.0;5.8;0.6;;0.5;0.9;0.0;0.0;0.5;2.4;2.7;1.4;3.5;2.2;10.0;1.7;0.0;3.4;0.3
575;Leeftijd: vrouw 75 tot 85 jr;2004;6.2;5.3;0.9;0.3;0.0;0.0;0.0;0.3;3.2;0.8;;0.3;0.5;0.0;0.0;0.2;1.1;0.9;1.5;2.7;1.5;7.1;1.2;0.6;2.9;0.0
576;Leeftijd: vrouw 85 jr of ouder;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
577;Leeftijd: vrouw 85 jr of ouder;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
578;Leeftijd: vrouw 85 jr of ouder;1999;4.8;4.8;0.0;0.0;0.0;0.0;0.0;0.0;3.7;1.1;;0.0;;0.0;;0.0;;2.6;0.0;1.1;1.1;;0.0;0.0;3.2;0.0
579;Leeftijd: vrouw 85 jr of ouder;2000;14.1;14.1;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;;0.0;;0.0;;0.0;;11.5;0.0;2.7;1.3;;1.3;0.0;1.8;0.0
580;Leeftijd: vrouw 85 jr of ouder;2001;7.6;7.6;0.0;1.3;0.0;0.0;0.0;1.3;3.5;2.0;;0.0;;0.0;;0.0;;0.0;1.5;2.8;0.0;;2.8;0.0;1.5;0.0
581;Leeftijd: vrouw 85 jr of ouder;2002;1.9;1.9;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;;0.0;;0.0;;0.0;;0.0;1.9;0.0;0.0;;0.0;0.0;2.4;0.0
582;Leeftijd: vrouw 85 jr of ouder;2003;6.3;6.3;0.0;0.0;0.0;0.0;0.0;0.0;5.1;1.2;;1.2;6.4;0.0;;0.0;;2.8;0.0;1.2;0.0;;1.2;0.0;2.6;0.0
583;Leeftijd: vrouw 85 jr of ouder;2004;3.5;3.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;0.0;;0.0;;0.0;;0.0;0.0;1.5;1.5;;0.0;0.0;5.9;0.0
584;22;1997;21.7;17.0;4.7;5.3;0.8;1.3;2.3;3.0;11.7;2.7;;4.4;5.6;0.0;0.0;1.5;4.0;1.8;3.1;7.4;3.5;9.1;4.8;1.4;9.2;0.3
585;22;1998;21.4;17.6;3.9;5.1;0.6;1.1;1.6;3.4;10.6;1.4;;3.9;5.0;0.1;0.3;0.8;2.1;2.1;3.5;8.0;4.1;10.5;4.9;1.5;8.3;0.4
586;22;1999;21.8;18.2;3.6;4.7;0.9;1.3;1.5;2.8;10.5;1.6;;3.3;4.2;0.1;0.2;1.2;2.9;2.7;2.7;8.4;4.6;11.3;4.9;1.5;8.6;0.5
587;22;2000;22.0;17.6;4.5;4.5;0.6;1.1;1.8;2.5;10.4;2.0;;4.4;5.6;0.2;0.6;0.8;1.8;3.0;1.9;8.8;4.6;10.8;5.5;1.8;6.3;0.4
588;22;2001;20.4;16.4;4.0;5.9;0.7;1.2;2.4;3.4;9.9;1.0;;3.8;4.7;0.1;0.3;0.8;1.8;2.5;2.9;7.1;3.4;8.0;4.6;1.1;6.6;0.4
589;22;2002;23.5;18.1;5.5;5.2;1.2;1.7;2.2;2.7;12.8;1.2;;4.8;6.0;0.2;0.5;1.6;4.0;3.3;3.5;8.9;5.1;12.6;5.2;1.8;5.9;0.6
590;22;2003;23.1;18.7;4.4;6.0;0.7;0.9;2.9;3.3;11.6;1.3;;4.2;5.4;0.1;0.3;1.3;3.2;3.2;2.9;8.0;4.9;12.0;4.5;1.5;6.8;0.7
591;22;2004;19.5;15.8;3.7;4.4;0.5;0.8;1.5;3.0;9.6;0.8;;4.2;5.4;0.0;0.0;0.6;1.5;2.4;3.0;7.6;3.6;9.8;5.2;1.4;4.8;0.5
