ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
7869;Totaal mannen en vrouwen;0 jaar;54;2010;;;;;
7870;Totaal mannen en vrouwen;0 jaar;54;2011;;;;;
7871;Totaal mannen en vrouwen;0 jaar;54;2012;;;;;
7872;Totaal mannen en vrouwen;0 jaar;55;1981;;;;;
7873;Totaal mannen en vrouwen;0 jaar;55;1982;;;;;
7874;Totaal mannen en vrouwen;0 jaar;55;1983;;;;;
7875;Totaal mannen en vrouwen;0 jaar;55;1984;;;;;
7876;Totaal mannen en vrouwen;0 jaar;55;1985;;;;;
7877;Totaal mannen en vrouwen;0 jaar;55;1986;;;;;
7878;Totaal mannen en vrouwen;0 jaar;55;1987;;;;;
7879;Totaal mannen en vrouwen;0 jaar;55;1988;;;;;
7880;Totaal mannen en vrouwen;0 jaar;55;1989;;;;;
7881;Totaal mannen en vrouwen;0 jaar;55;1990;;;;;
7882;Totaal mannen en vrouwen;0 jaar;55;1991;;;;;
7883;Totaal mannen en vrouwen;0 jaar;55;1992;;;;;
7884;Totaal mannen en vrouwen;0 jaar;55;1993;;;;;
7885;Totaal mannen en vrouwen;0 jaar;55;1994;;;;;
7886;Totaal mannen en vrouwen;0 jaar;55;1995;;;;;
7887;Totaal mannen en vrouwen;0 jaar;55;1996;;;;;
7888;Totaal mannen en vrouwen;0 jaar;55;1997;;;;;
7889;Totaal mannen en vrouwen;0 jaar;55;1998;;;;;
7890;Totaal mannen en vrouwen;0 jaar;55;1999;;;;;
7891;Totaal mannen en vrouwen;0 jaar;55;2000;;;;;
7892;Totaal mannen en vrouwen;0 jaar;55;2001;;;;;
7893;Totaal mannen en vrouwen;0 jaar;55;2002;;;;;
7894;Totaal mannen en vrouwen;0 jaar;55;2003;;;;;
7895;Totaal mannen en vrouwen;0 jaar;55;2004;;;;;
7896;Totaal mannen en vrouwen;0 jaar;55;2005;;;;;
7897;Totaal mannen en vrouwen;0 jaar;55;2006;;;;;
7898;Totaal mannen en vrouwen;0 jaar;55;2007;;;;;
7899;Totaal mannen en vrouwen;0 jaar;55;2008;;;;;
7900;Totaal mannen en vrouwen;0 jaar;55;2009;;;;;
7901;Totaal mannen en vrouwen;0 jaar;55;2010;;;;;
7902;Totaal mannen en vrouwen;0 jaar;55;2011;;;;;
7903;Totaal mannen en vrouwen;0 jaar;55;2012;;;;;
7904;Totaal mannen en vrouwen;0 jaar;56;1981;;;;;
7905;Totaal mannen en vrouwen;0 jaar;56;1982;;;;;
7906;Totaal mannen en vrouwen;0 jaar;56;1983;5.0;0.3;53.0;3.1;11.6
7907;Totaal mannen en vrouwen;0 jaar;56;1984;5.0;0.3;96.0;5.5;18.3
7908;Totaal mannen en vrouwen;0 jaar;56;1985;;;;;
7909;Totaal mannen en vrouwen;0 jaar;56;1986;;;;;
7910;Totaal mannen en vrouwen;0 jaar;56;1987;;;;;
7911;Totaal mannen en vrouwen;0 jaar;56;1988;;;;;
7912;Totaal mannen en vrouwen;0 jaar;56;1989;;;;;
7913;Totaal mannen en vrouwen;0 jaar;56;1990;;;;;
7914;Totaal mannen en vrouwen;0 jaar;56;1991;;;;;
7915;Totaal mannen en vrouwen;0 jaar;56;1992;;;;;
7916;Totaal mannen en vrouwen;0 jaar;56;1993;7.0;0.4;29.0;1.5;4.1
7917;Totaal mannen en vrouwen;0 jaar;56;1994;;;;;
7918;Totaal mannen en vrouwen;0 jaar;56;1995;;;;;
7919;Totaal mannen en vrouwen;0 jaar;56;1996;;;;;
7920;Totaal mannen en vrouwen;0 jaar;56;1997;;;;;
7921;Totaal mannen en vrouwen;0 jaar;56;1998;;;;;
7922;Totaal mannen en vrouwen;0 jaar;56;1999;;;;;
7923;Totaal mannen en vrouwen;0 jaar;56;2000;;;;;
7924;Totaal mannen en vrouwen;0 jaar;56;2001;;;;;
7925;Totaal mannen en vrouwen;0 jaar;56;2002;;;;;
7926;Totaal mannen en vrouwen;0 jaar;56;2003;;;;;
7927;Totaal mannen en vrouwen;0 jaar;56;2004;;;;;
7928;Totaal mannen en vrouwen;0 jaar;56;2005;;;;;
7929;Totaal mannen en vrouwen;0 jaar;56;2006;;;;;
7930;Totaal mannen en vrouwen;0 jaar;56;2007;;;;;
7931;Totaal mannen en vrouwen;0 jaar;56;2008;;;;;
7932;Totaal mannen en vrouwen;0 jaar;56;2009;;;;;
7933;Totaal mannen en vrouwen;0 jaar;56;2010;;;;;
7934;Totaal mannen en vrouwen;0 jaar;56;2011;;;;;
7935;Totaal mannen en vrouwen;0 jaar;56;2012;;;;;
7936;Totaal mannen en vrouwen;0 jaar;57;1981;;;;;
7937;Totaal mannen en vrouwen;0 jaar;57;1982;8.0;0.5;334.0;19.5;41.8
7938;Totaal mannen en vrouwen;0 jaar;57;1983;;;;;
7939;Totaal mannen en vrouwen;0 jaar;57;1984;;;;;
7940;Totaal mannen en vrouwen;0 jaar;57;1985;;;;;
7941;Totaal mannen en vrouwen;0 jaar;57;1986;;;;;
7942;Totaal mannen en vrouwen;0 jaar;57;1987;;;;;
7943;Totaal mannen en vrouwen;0 jaar;57;1988;;;;;
7944;Totaal mannen en vrouwen;0 jaar;57;1989;;;;;
7945;Totaal mannen en vrouwen;0 jaar;57;1990;;;;;
7946;Totaal mannen en vrouwen;0 jaar;57;1991;;;;;
7947;Totaal mannen en vrouwen;0 jaar;57;1992;;;;;
7948;Totaal mannen en vrouwen;0 jaar;57;1993;;;;;
7949;Totaal mannen en vrouwen;0 jaar;57;1994;;;;;
7950;Totaal mannen en vrouwen;0 jaar;57;1995;;;;;
7951;Totaal mannen en vrouwen;0 jaar;57;1996;;;;;
7952;Totaal mannen en vrouwen;0 jaar;57;1997;;;;;
7953;Totaal mannen en vrouwen;0 jaar;57;1998;;;;;
7954;Totaal mannen en vrouwen;0 jaar;57;1999;;;;;
7955;Totaal mannen en vrouwen;0 jaar;57;2000;;;;;
7956;Totaal mannen en vrouwen;0 jaar;57;2001;5.0;0.2;169.0;8.3;33.8
7957;Totaal mannen en vrouwen;0 jaar;57;2002;;;;;
7958;Totaal mannen en vrouwen;0 jaar;57;2003;;;;;
7959;Totaal mannen en vrouwen;0 jaar;57;2004;;;;;
7960;Totaal mannen en vrouwen;0 jaar;57;2005;;;;;
7961;Totaal mannen en vrouwen;0 jaar;57;2006;;;;;
7962;Totaal mannen en vrouwen;0 jaar;57;2007;;;;;
7963;Totaal mannen en vrouwen;0 jaar;57;2008;;;;;
7964;Totaal mannen en vrouwen;0 jaar;57;2009;;;;;
7965;Totaal mannen en vrouwen;0 jaar;57;2010;;;;;
7966;Totaal mannen en vrouwen;0 jaar;57;2011;;;;;
7967;Totaal mannen en vrouwen;0 jaar;57;2012;;;;;
7968;Totaal mannen en vrouwen;0 jaar;58;1981;;;;;
7969;Totaal mannen en vrouwen;0 jaar;58;1982;;;;;
7970;Totaal mannen en vrouwen;0 jaar;58;1983;;;;;
7971;Totaal mannen en vrouwen;0 jaar;58;1984;;;;;
7972;Totaal mannen en vrouwen;0 jaar;58;1985;;;;;
7973;Totaal mannen en vrouwen;0 jaar;58;1986;;;;;
7974;Totaal mannen en vrouwen;0 jaar;58;1987;;;;;
7975;Totaal mannen en vrouwen;0 jaar;58;1988;;;;;
7976;Totaal mannen en vrouwen;0 jaar;58;1989;;;;;
7977;Totaal mannen en vrouwen;0 jaar;58;1990;;;;;
7978;Totaal mannen en vrouwen;0 jaar;58;1991;;;;;
7979;Totaal mannen en vrouwen;0 jaar;58;1992;;;;;
7980;Totaal mannen en vrouwen;0 jaar;58;1993;;;;;
7981;Totaal mannen en vrouwen;0 jaar;58;1994;;;;;
7982;Totaal mannen en vrouwen;0 jaar;58;1995;;;;;
7983;Totaal mannen en vrouwen;0 jaar;58;1996;;;;;
7984;Totaal mannen en vrouwen;0 jaar;58;1997;;;;;
7985;Totaal mannen en vrouwen;0 jaar;58;1998;;;;;
7986;Totaal mannen en vrouwen;0 jaar;58;1999;;;;;
7987;Totaal mannen en vrouwen;0 jaar;58;2000;;;;;
7988;Totaal mannen en vrouwen;0 jaar;58;2001;;;;;
7989;Totaal mannen en vrouwen;0 jaar;58;2002;;;;;
7990;Totaal mannen en vrouwen;0 jaar;58;2003;;;;;
7991;Totaal mannen en vrouwen;0 jaar;58;2004;;;;;
7992;Totaal mannen en vrouwen;0 jaar;58;2005;;;;;
7993;Totaal mannen en vrouwen;0 jaar;58;2006;;;;;
7994;Totaal mannen en vrouwen;0 jaar;58;2007;;;;;
7995;Totaal mannen en vrouwen;0 jaar;58;2008;;;;;
7996;Totaal mannen en vrouwen;0 jaar;58;2009;;;;;
7997;Totaal mannen en vrouwen;0 jaar;58;2010;;;;;
7998;Totaal mannen en vrouwen;0 jaar;58;2011;;;;;
7999;Totaal mannen en vrouwen;0 jaar;58;2012;;;;;
8000;Totaal mannen en vrouwen;0 jaar;59;1981;;;;;
8001;Totaal mannen en vrouwen;0 jaar;59;1982;8.0;0.5;334.0;19.5;41.8
8002;Totaal mannen en vrouwen;0 jaar;59;1983;;;;;
8003;Totaal mannen en vrouwen;0 jaar;59;1984;;;;;
8004;Totaal mannen en vrouwen;0 jaar;59;1985;;;;;
8005;Totaal mannen en vrouwen;0 jaar;59;1986;;;;;
8006;Totaal mannen en vrouwen;0 jaar;59;1987;;;;;
8007;Totaal mannen en vrouwen;0 jaar;59;1988;;;;;
8008;Totaal mannen en vrouwen;0 jaar;59;1989;;;;;
8009;Totaal mannen en vrouwen;0 jaar;59;1990;;;;;
8010;Totaal mannen en vrouwen;0 jaar;59;1991;;;;;
8011;Totaal mannen en vrouwen;0 jaar;59;1992;;;;;
8012;Totaal mannen en vrouwen;0 jaar;59;1993;;;;;
8013;Totaal mannen en vrouwen;0 jaar;59;1994;;;;;
8014;Totaal mannen en vrouwen;0 jaar;59;1995;;;;;
8015;Totaal mannen en vrouwen;0 jaar;59;1996;;;;;
8016;Totaal mannen en vrouwen;0 jaar;59;1997;;;;;
8017;Totaal mannen en vrouwen;0 jaar;59;1998;;;;;
8018;Totaal mannen en vrouwen;0 jaar;59;1999;;;;;
8019;Totaal mannen en vrouwen;0 jaar;59;2000;;;;;
8020;Totaal mannen en vrouwen;0 jaar;59;2001;;;;;
8021;Totaal mannen en vrouwen;0 jaar;59;2002;;;;;
8022;Totaal mannen en vrouwen;0 jaar;59;2003;;;;;
8023;Totaal mannen en vrouwen;0 jaar;59;2004;;;;;
8024;Totaal mannen en vrouwen;0 jaar;59;2005;;;;;
8025;Totaal mannen en vrouwen;0 jaar;59;2006;;;;;
8026;Totaal mannen en vrouwen;0 jaar;59;2007;;;;;
8027;Totaal mannen en vrouwen;0 jaar;59;2008;;;;;
8028;Totaal mannen en vrouwen;0 jaar;59;2009;;;;;
8029;Totaal mannen en vrouwen;0 jaar;59;2010;;;;;
8030;Totaal mannen en vrouwen;0 jaar;59;2011;;;;;
8031;Totaal mannen en vrouwen;0 jaar;59;2012;;;;;
8032;Totaal mannen en vrouwen;0 jaar;60;1981;14.0;0.8;299.0;16.8;21.4
8033;Totaal mannen en vrouwen;0 jaar;60;1982;7.0;0.4;340.0;19.8;48.6
8034;Totaal mannen en vrouwen;0 jaar;60;1983;13.0;0.8;414.0;24.4;31.8
8035;Totaal mannen en vrouwen;0 jaar;60;1984;9.0;0.5;702.0;40.3;78.0
8036;Totaal mannen en vrouwen;0 jaar;60;1985;9.0;0.5;115.0;6.5;12.8
8037;Totaal mannen en vrouwen;0 jaar;60;1986;10.0;0.5;132.0;7.2;13.2
8038;Totaal mannen en vrouwen;0 jaar;60;1987;10.0;0.5;484.0;26.0;48.4
8039;Totaal mannen en vrouwen;0 jaar;60;1988;9.0;0.5;88.0;4.7;9.8
8040;Totaal mannen en vrouwen;0 jaar;60;1989;6.0;0.3;256.0;13.6;42.7
8041;Totaal mannen en vrouwen;0 jaar;60;1990;13.0;0.7;363.0;18.4;27.9
8042;Totaal mannen en vrouwen;0 jaar;60;1991;13.0;0.7;284.0;14.3;21.5
8043;Totaal mannen en vrouwen;0 jaar;60;1992;11.0;0.6;264.0;13.4;24.0
8044;Totaal mannen en vrouwen;0 jaar;60;1993;13.0;0.7;552.0;28.3;42.5
8045;Totaal mannen en vrouwen;0 jaar;60;1994;9.0;0.5;403.0;20.6;44.8
8046;Totaal mannen en vrouwen;0 jaar;60;1995;8.0;0.4;132.0;6.9;16.5
8047;Totaal mannen en vrouwen;0 jaar;60;1996;12.0;0.6;102.0;5.4;8.5
8048;Totaal mannen en vrouwen;0 jaar;60;1997;11.0;0.6;184.0;9.6;16.7
8049;Totaal mannen en vrouwen;0 jaar;60;1998;11.0;0.6;565.0;28.3;51.4
8050;Totaal mannen en vrouwen;0 jaar;60;1999;9.0;0.4;132.0;6.6;14.7
8051;Totaal mannen en vrouwen;0 jaar;60;2000;6.0;0.3;41.0;2.0;6.8
8052;Totaal mannen en vrouwen;0 jaar;60;2001;8.0;0.4;180.0;8.9;22.5
8053;Totaal mannen en vrouwen;0 jaar;60;2002;13.0;0.6;175.0;8.7;13.5
8054;Totaal mannen en vrouwen;0 jaar;60;2003;10.0;0.5;368.0;18.4;36.8
8055;Totaal mannen en vrouwen;0 jaar;60;2004;;;;;
8056;Totaal mannen en vrouwen;0 jaar;60;2005;7.0;0.4;125.0;6.7;17.9
8057;Totaal mannen en vrouwen;0 jaar;60;2006;7.0;0.4;196.0;10.6;28.0
8058;Totaal mannen en vrouwen;0 jaar;60;2007;;;;;
8059;Totaal mannen en vrouwen;0 jaar;60;2008;9.0;0.5;77.0;4.2;8.6
8060;Totaal mannen en vrouwen;0 jaar;60;2009;6.0;0.3;128.0;6.9;21.3
8061;Totaal mannen en vrouwen;0 jaar;60;2010;9.0;0.5;83.0;4.5;9.2
8062;Totaal mannen en vrouwen;0 jaar;60;2011;10.0;0.6;120.0;6.7;12.0
8063;Totaal mannen en vrouwen;0 jaar;60;2012;7.0;0.4;46.0;2.6;6.6
8064;Totaal mannen en vrouwen;0 jaar;61;1981;;;;;
8065;Totaal mannen en vrouwen;0 jaar;61;1982;;;;;
8066;Totaal mannen en vrouwen;0 jaar;61;1983;;;;;
8067;Totaal mannen en vrouwen;0 jaar;61;1984;;;;;
8068;Totaal mannen en vrouwen;0 jaar;61;1985;;;;;
8069;Totaal mannen en vrouwen;0 jaar;61;1986;;;;;
8070;Totaal mannen en vrouwen;0 jaar;61;1987;;;;;
8071;Totaal mannen en vrouwen;0 jaar;61;1988;;;;;
8072;Totaal mannen en vrouwen;0 jaar;61;1989;;;;;
8073;Totaal mannen en vrouwen;0 jaar;61;1990;;;;;
8074;Totaal mannen en vrouwen;0 jaar;61;1991;;;;;
8075;Totaal mannen en vrouwen;0 jaar;61;1992;;;;;
8076;Totaal mannen en vrouwen;0 jaar;61;1993;;;;;
8077;Totaal mannen en vrouwen;0 jaar;61;1994;;;;;
8078;Totaal mannen en vrouwen;0 jaar;61;1995;;;;;
8079;Totaal mannen en vrouwen;0 jaar;61;1996;;;;;
8080;Totaal mannen en vrouwen;0 jaar;61;1997;;;;;
8081;Totaal mannen en vrouwen;0 jaar;61;1998;;;;;
8082;Totaal mannen en vrouwen;0 jaar;61;1999;;;;;
8083;Totaal mannen en vrouwen;0 jaar;61;2000;;;;;
8084;Totaal mannen en vrouwen;0 jaar;61;2001;;;;;
8085;Totaal mannen en vrouwen;0 jaar;61;2002;;;;;
8086;Totaal mannen en vrouwen;0 jaar;61;2003;;;;;
8087;Totaal mannen en vrouwen;0 jaar;61;2004;;;;;
8088;Totaal mannen en vrouwen;0 jaar;61;2005;;;;;
8089;Totaal mannen en vrouwen;0 jaar;61;2006;;;;;
8090;Totaal mannen en vrouwen;0 jaar;61;2007;;;;;
8091;Totaal mannen en vrouwen;0 jaar;61;2008;;;;;
8092;Totaal mannen en vrouwen;0 jaar;61;2009;;;;;
8093;Totaal mannen en vrouwen;0 jaar;61;2010;;;;;
8094;Totaal mannen en vrouwen;0 jaar;61;2011;;;;;
8095;Totaal mannen en vrouwen;0 jaar;61;2012;;;;;
8096;Totaal mannen en vrouwen;0 jaar;62;1981;;;;;
8097;Totaal mannen en vrouwen;0 jaar;62;1982;;;;;
8098;Totaal mannen en vrouwen;0 jaar;62;1983;;;;;
8099;Totaal mannen en vrouwen;0 jaar;62;1984;;;;;
8100;Totaal mannen en vrouwen;0 jaar;62;1985;;;;;
8101;Totaal mannen en vrouwen;0 jaar;62;1986;;;;;
8102;Totaal mannen en vrouwen;0 jaar;62;1987;;;;;
8103;Totaal mannen en vrouwen;0 jaar;62;1988;;;;;
8104;Totaal mannen en vrouwen;0 jaar;62;1989;;;;;
8105;Totaal mannen en vrouwen;0 jaar;62;1990;;;;;
8106;Totaal mannen en vrouwen;0 jaar;62;1991;;;;;
8107;Totaal mannen en vrouwen;0 jaar;62;1992;;;;;
8108;Totaal mannen en vrouwen;0 jaar;62;1993;;;;;
8109;Totaal mannen en vrouwen;0 jaar;62;1994;;;;;
8110;Totaal mannen en vrouwen;0 jaar;62;1995;;;;;
8111;Totaal mannen en vrouwen;0 jaar;62;1996;;;;;
8112;Totaal mannen en vrouwen;0 jaar;62;1997;;;;;
8113;Totaal mannen en vrouwen;0 jaar;62;1998;;;;;
8114;Totaal mannen en vrouwen;0 jaar;62;1999;;;;;
8115;Totaal mannen en vrouwen;0 jaar;62;2000;;;;;
8116;Totaal mannen en vrouwen;0 jaar;62;2001;;;;;
8117;Totaal mannen en vrouwen;0 jaar;62;2002;;;;;
8118;Totaal mannen en vrouwen;0 jaar;62;2003;;;;;
8119;Totaal mannen en vrouwen;0 jaar;62;2004;;;;;
8120;Totaal mannen en vrouwen;0 jaar;62;2005;;;;;
8121;Totaal mannen en vrouwen;0 jaar;62;2006;;;;;
8122;Totaal mannen en vrouwen;0 jaar;62;2007;;;;;
8123;Totaal mannen en vrouwen;0 jaar;62;2008;;;;;
8124;Totaal mannen en vrouwen;0 jaar;62;2009;;;;;
8125;Totaal mannen en vrouwen;0 jaar;62;2010;;;;;
8126;Totaal mannen en vrouwen;0 jaar;62;2011;;;;;
8127;Totaal mannen en vrouwen;0 jaar;62;2012;;;;;
8128;Totaal mannen en vrouwen;0 jaar;63;1981;;;;;
8129;Totaal mannen en vrouwen;0 jaar;63;1982;;;;;
8130;Totaal mannen en vrouwen;0 jaar;63;1983;;;;;
8131;Totaal mannen en vrouwen;0 jaar;63;1984;;;;;
8132;Totaal mannen en vrouwen;0 jaar;63;1985;;;;;
8133;Totaal mannen en vrouwen;0 jaar;63;1986;;;;;
8134;Totaal mannen en vrouwen;0 jaar;63;1987;;;;;
8135;Totaal mannen en vrouwen;0 jaar;63;1988;;;;;
8136;Totaal mannen en vrouwen;0 jaar;63;1989;;;;;
8137;Totaal mannen en vrouwen;0 jaar;63;1990;;;;;
8138;Totaal mannen en vrouwen;0 jaar;63;1991;;;;;
8139;Totaal mannen en vrouwen;0 jaar;63;1992;;;;;
8140;Totaal mannen en vrouwen;0 jaar;63;1993;;;;;
8141;Totaal mannen en vrouwen;0 jaar;63;1994;;;;;
8142;Totaal mannen en vrouwen;0 jaar;63;1995;;;;;
8143;Totaal mannen en vrouwen;0 jaar;63;1996;;;;;
8144;Totaal mannen en vrouwen;0 jaar;63;1997;;;;;
8145;Totaal mannen en vrouwen;0 jaar;63;1998;;;;;
8146;Totaal mannen en vrouwen;0 jaar;63;1999;;;;;
8147;Totaal mannen en vrouwen;0 jaar;63;2000;;;;;
8148;Totaal mannen en vrouwen;0 jaar;63;2001;;;;;
8149;Totaal mannen en vrouwen;0 jaar;63;2002;;;;;
8150;Totaal mannen en vrouwen;0 jaar;63;2003;;;;;
8151;Totaal mannen en vrouwen;0 jaar;63;2004;;;;;
8152;Totaal mannen en vrouwen;0 jaar;63;2005;;;;;
8153;Totaal mannen en vrouwen;0 jaar;63;2006;;;;;
8154;Totaal mannen en vrouwen;0 jaar;63;2007;;;;;
8155;Totaal mannen en vrouwen;0 jaar;63;2008;;;;;
8156;Totaal mannen en vrouwen;0 jaar;63;2009;;;;;
8157;Totaal mannen en vrouwen;0 jaar;63;2010;;;;;
8158;Totaal mannen en vrouwen;0 jaar;63;2011;;;;;
8159;Totaal mannen en vrouwen;0 jaar;63;2012;;;;;
8160;Totaal mannen en vrouwen;0 jaar;64;1981;;;;;
8161;Totaal mannen en vrouwen;0 jaar;64;1982;;;;;
8162;Totaal mannen en vrouwen;0 jaar;64;1983;;;;;
8163;Totaal mannen en vrouwen;0 jaar;64;1984;5.0;0.3;517.0;29.7;103.4
8164;Totaal mannen en vrouwen;0 jaar;64;1985;;;;;
8165;Totaal mannen en vrouwen;0 jaar;64;1986;;;;;
8166;Totaal mannen en vrouwen;0 jaar;64;1987;;;;;
8167;Totaal mannen en vrouwen;0 jaar;64;1988;;;;;
8168;Totaal mannen en vrouwen;0 jaar;64;1989;;;;;
8169;Totaal mannen en vrouwen;0 jaar;64;1990;;;;;
8170;Totaal mannen en vrouwen;0 jaar;64;1991;;;;;
8171;Totaal mannen en vrouwen;0 jaar;64;1992;;;;;
8172;Totaal mannen en vrouwen;0 jaar;64;1993;5.0;0.3;495.0;25.3;99.0
8173;Totaal mannen en vrouwen;0 jaar;64;1994;5.0;0.3;57.0;2.9;11.4
8174;Totaal mannen en vrouwen;0 jaar;64;1995;6.0;0.3;129.0;6.8;21.5
8175;Totaal mannen en vrouwen;0 jaar;64;1996;;;;;
8176;Totaal mannen en vrouwen;0 jaar;64;1997;;;;;
8177;Totaal mannen en vrouwen;0 jaar;64;1998;;;;;
8178;Totaal mannen en vrouwen;0 jaar;64;1999;;;;;
8179;Totaal mannen en vrouwen;0 jaar;64;2000;;;;;
8180;Totaal mannen en vrouwen;0 jaar;64;2001;;;;;
8181;Totaal mannen en vrouwen;0 jaar;64;2002;6.0;0.3;88.0;4.4;14.7
8182;Totaal mannen en vrouwen;0 jaar;64;2003;6.0;0.3;245.0;12.2;40.8
8183;Totaal mannen en vrouwen;0 jaar;64;2004;;;;;
8184;Totaal mannen en vrouwen;0 jaar;64;2005;;;;;
8185;Totaal mannen en vrouwen;0 jaar;64;2006;;;;;
8186;Totaal mannen en vrouwen;0 jaar;64;2007;;;;;
8187;Totaal mannen en vrouwen;0 jaar;64;2008;;;;;
8188;Totaal mannen en vrouwen;0 jaar;64;2009;;;;;
8189;Totaal mannen en vrouwen;0 jaar;64;2010;;;;;
8190;Totaal mannen en vrouwen;0 jaar;64;2011;;;;;
8191;Totaal mannen en vrouwen;0 jaar;64;2012;;;;;
8192;Totaal mannen en vrouwen;0 jaar;65;1981;11.0;0.6;196.0;11.0;17.8
8193;Totaal mannen en vrouwen;0 jaar;65;1982;;;;;
8194;Totaal mannen en vrouwen;0 jaar;65;1983;10.0;0.6;127.0;7.5;12.7
8195;Totaal mannen en vrouwen;0 jaar;65;1984;;;;;
8196;Totaal mannen en vrouwen;0 jaar;65;1985;6.0;0.3;104.0;5.8;17.3
8197;Totaal mannen en vrouwen;0 jaar;65;1986;9.0;0.5;50.0;2.7;5.6
8198;Totaal mannen en vrouwen;0 jaar;65;1987;8.0;0.4;466.0;25.0;58.2
8199;Totaal mannen en vrouwen;0 jaar;65;1988;9.0;0.5;88.0;4.7;9.8
8200;Totaal mannen en vrouwen;0 jaar;65;1989;6.0;0.3;256.0;13.6;42.7
8201;Totaal mannen en vrouwen;0 jaar;65;1990;11.0;0.6;357.0;18.1;32.5
8202;Totaal mannen en vrouwen;0 jaar;65;1991;9.0;0.5;233.0;11.8;25.4
8203;Totaal mannen en vrouwen;0 jaar;65;1992;9.0;0.5;98.0;5.0;10.9
8204;Totaal mannen en vrouwen;0 jaar;65;1993;8.0;0.4;57.0;2.9;7.1
8205;Totaal mannen en vrouwen;0 jaar;65;1994;;;;;
8206;Totaal mannen en vrouwen;0 jaar;65;1995;;;;;
8207;Totaal mannen en vrouwen;0 jaar;65;1996;10.0;0.5;38.0;2.0;3.8
8208;Totaal mannen en vrouwen;0 jaar;65;1997;8.0;0.4;111.0;5.8;13.9
8209;Totaal mannen en vrouwen;0 jaar;65;1998;6.0;0.3;84.0;4.2;14.0
8210;Totaal mannen en vrouwen;0 jaar;65;1999;9.0;0.4;132.0;6.6;14.7
8211;Totaal mannen en vrouwen;0 jaar;65;2000;;;;;
8212;Totaal mannen en vrouwen;0 jaar;65;2001;6.0;0.3;86.0;4.2;14.3
8213;Totaal mannen en vrouwen;0 jaar;65;2002;7.0;0.3;87.0;4.3;12.4
8214;Totaal mannen en vrouwen;0 jaar;65;2003;;;;;
8215;Totaal mannen en vrouwen;0 jaar;65;2004;;;;;
8216;Totaal mannen en vrouwen;0 jaar;65;2005;5.0;0.3;106.0;5.7;21.2
8217;Totaal mannen en vrouwen;0 jaar;65;2006;;;;;
8218;Totaal mannen en vrouwen;0 jaar;65;2007;;;;;
8219;Totaal mannen en vrouwen;0 jaar;65;2008;9.0;0.5;77.0;4.2;8.6
8220;Totaal mannen en vrouwen;0 jaar;65;2009;;;;;
8221;Totaal mannen en vrouwen;0 jaar;65;2010;6.0;0.3;28.0;1.5;4.7
8222;Totaal mannen en vrouwen;0 jaar;65;2011;6.0;0.3;63.0;3.5;10.5
8223;Totaal mannen en vrouwen;0 jaar;65;2012;6.0;0.3;42.0;2.4;7.0
8224;Totaal mannen en vrouwen;0 jaar;66;1981;;;;;
8225;Totaal mannen en vrouwen;0 jaar;66;1982;;;;;
8226;Totaal mannen en vrouwen;0 jaar;66;1983;;;;;
8227;Totaal mannen en vrouwen;0 jaar;66;1984;;;;;
8228;Totaal mannen en vrouwen;0 jaar;66;1985;;;;;
8229;Totaal mannen en vrouwen;0 jaar;66;1986;;;;;
8230;Totaal mannen en vrouwen;0 jaar;66;1987;;;;;
8231;Totaal mannen en vrouwen;0 jaar;66;1988;;;;;
8232;Totaal mannen en vrouwen;0 jaar;66;1989;;;;;
8233;Totaal mannen en vrouwen;0 jaar;66;1990;;;;;
8234;Totaal mannen en vrouwen;0 jaar;66;1991;;;;;
8235;Totaal mannen en vrouwen;0 jaar;66;1992;;;;;
8236;Totaal mannen en vrouwen;0 jaar;66;1993;;;;;
8237;Totaal mannen en vrouwen;0 jaar;66;1994;;;;;
8238;Totaal mannen en vrouwen;0 jaar;66;1995;;;;;
8239;Totaal mannen en vrouwen;0 jaar;66;1996;;;;;
8240;Totaal mannen en vrouwen;0 jaar;66;1997;;;;;
8241;Totaal mannen en vrouwen;0 jaar;66;1998;;;;;
8242;Totaal mannen en vrouwen;0 jaar;66;1999;;;;;
8243;Totaal mannen en vrouwen;0 jaar;66;2000;;;;;
8244;Totaal mannen en vrouwen;0 jaar;66;2001;;;;;
8245;Totaal mannen en vrouwen;0 jaar;66;2002;;;;;
8246;Totaal mannen en vrouwen;0 jaar;66;2003;;;;;
8247;Totaal mannen en vrouwen;0 jaar;66;2004;;;;;
8248;Totaal mannen en vrouwen;0 jaar;66;2005;;;;;
8249;Totaal mannen en vrouwen;0 jaar;66;2006;;;;;
8250;Totaal mannen en vrouwen;0 jaar;66;2007;;;;;
8251;Totaal mannen en vrouwen;0 jaar;66;2008;;;;;
8252;Totaal mannen en vrouwen;0 jaar;66;2009;;;;;
8253;Totaal mannen en vrouwen;0 jaar;66;2010;;;;;
8254;Totaal mannen en vrouwen;0 jaar;66;2011;;;;;
8255;Totaal mannen en vrouwen;0 jaar;66;2012;;;;;
8256;Totaal mannen en vrouwen;0 jaar;67;1981;;;;;
8257;Totaal mannen en vrouwen;0 jaar;67;1982;;;;;
8258;Totaal mannen en vrouwen;0 jaar;67;1983;;;;;
8259;Totaal mannen en vrouwen;0 jaar;67;1984;;;;;
