ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
7145;"Nederland; niet in te delen";Ameland;2019 december;0.0;
7146;"Nederland; niet in te delen";Ameland;2020 december;0.0;
7147;"Nederland; niet in te delen";Amersfoort;2014 december;0.6;
7148;"Nederland; niet in te delen";Amersfoort;2015 december;0.6;
7149;"Nederland; niet in te delen";Amersfoort;2016 december;0.7;
7150;"Nederland; niet in te delen";Amersfoort;2017 december;0.7;
7151;"Nederland; niet in te delen";Amersfoort;2018 december;0.9;
7152;"Nederland; niet in te delen";Amersfoort;2019 december;0.9;
7153;"Nederland; niet in te delen";Amersfoort;2020 december;1.0;
7154;"Nederland; niet in te delen";Amstelveen;2014 december;0.5;
7155;"Nederland; niet in te delen";Amstelveen;2015 december;0.5;
7156;"Nederland; niet in te delen";Amstelveen;2016 december;0.5;
7157;"Nederland; niet in te delen";Amstelveen;2017 december;0.5;
7158;"Nederland; niet in te delen";Amstelveen;2018 december;0.6;
7159;"Nederland; niet in te delen";Amstelveen;2019 december;0.6;
7160;"Nederland; niet in te delen";Amstelveen;2020 december;0.5;
7161;"Nederland; niet in te delen";Amsterdam;2014 december;11.7;
7162;"Nederland; niet in te delen";Amsterdam;2015 december;11.4;
7163;"Nederland; niet in te delen";Amsterdam;2016 december;11.8;
7164;"Nederland; niet in te delen";Amsterdam;2017 december;13.4;
7165;"Nederland; niet in te delen";Amsterdam;2018 december;14.8;
7166;"Nederland; niet in te delen";Amsterdam;2019 december;14.5;
7167;"Nederland; niet in te delen";Amsterdam;2020 december;11.6;
7168;"Nederland; niet in te delen";Apeldoorn;2014 december;0.9;
7169;"Nederland; niet in te delen";Apeldoorn;2015 december;1.1;
7170;"Nederland; niet in te delen";Apeldoorn;2016 december;1.4;
7171;"Nederland; niet in te delen";Apeldoorn;2017 december;1.6;
7172;"Nederland; niet in te delen";Apeldoorn;2018 december;1.7;
7173;"Nederland; niet in te delen";Apeldoorn;2019 december;1.7;
7174;"Nederland; niet in te delen";Apeldoorn;2020 december;1.7;
7175;"Nederland; niet in te delen";Appingedam;2014 december;0.0;
7176;"Nederland; niet in te delen";Appingedam;2015 december;0.0;
7177;"Nederland; niet in te delen";Appingedam;2016 december;0.0;
7178;"Nederland; niet in te delen";Appingedam;2017 december;0.0;
7179;"Nederland; niet in te delen";Appingedam;2018 december;0.0;
7180;"Nederland; niet in te delen";Appingedam;2019 december;0.0;
7181;"Nederland; niet in te delen";Appingedam;2020 december;0.0;
7182;"Nederland; niet in te delen";Arnhem;2014 december;1.3;
7183;"Nederland; niet in te delen";Arnhem;2015 december;1.5;
7184;"Nederland; niet in te delen";Arnhem;2016 december;1.4;
7185;"Nederland; niet in te delen";Arnhem;2017 december;1.6;
7186;"Nederland; niet in te delen";Arnhem;2018 december;1.8;
7187;"Nederland; niet in te delen";Arnhem;2019 december;1.8;
7188;"Nederland; niet in te delen";Arnhem;2020 december;1.5;
7189;"Nederland; niet in te delen";Assen;2014 december;0.3;
7190;"Nederland; niet in te delen";Assen;2015 december;0.6;
7191;"Nederland; niet in te delen";Assen;2016 december;0.6;
7192;"Nederland; niet in te delen";Assen;2017 december;0.2;
7193;"Nederland; niet in te delen";Assen;2018 december;0.3;
7194;"Nederland; niet in te delen";Assen;2019 december;0.2;
7195;"Nederland; niet in te delen";Assen;2020 december;0.3;
7196;"Nederland; niet in te delen";Asten;2014 december;0.3;
7197;"Nederland; niet in te delen";Asten;2015 december;0.4;
7198;"Nederland; niet in te delen";Asten;2016 december;0.3;
7199;"Nederland; niet in te delen";Asten;2017 december;0.4;
7200;"Nederland; niet in te delen";Asten;2018 december;0.4;
7201;"Nederland; niet in te delen";Asten;2019 december;0.4;
7202;"Nederland; niet in te delen";Asten;2020 december;0.3;
7203;"Nederland; niet in te delen";Baarle-Nassau;2014 december;0.4;
7204;"Nederland; niet in te delen";Baarle-Nassau;2015 december;0.4;
7205;"Nederland; niet in te delen";Baarle-Nassau;2016 december;0.4;
7206;"Nederland; niet in te delen";Baarle-Nassau;2017 december;0.4;
7207;"Nederland; niet in te delen";Baarle-Nassau;2018 december;0.4;
7208;"Nederland; niet in te delen";Baarle-Nassau;2019 december;0.5;
7209;"Nederland; niet in te delen";Baarle-Nassau;2020 december;0.5;
7210;"Nederland; niet in te delen";Baarn;2014 december;0.1;
7211;"Nederland; niet in te delen";Baarn;2015 december;0.1;
7212;"Nederland; niet in te delen";Baarn;2016 december;0.1;
7213;"Nederland; niet in te delen";Baarn;2017 december;0.1;
7214;"Nederland; niet in te delen";Baarn;2018 december;0.1;
7215;"Nederland; niet in te delen";Baarn;2019 december;0.1;
7216;"Nederland; niet in te delen";Baarn;2020 december;0.1;
7217;"Nederland; niet in te delen";Barendrecht;2014 december;0.8;
7218;"Nederland; niet in te delen";Barendrecht;2015 december;0.5;
7219;"Nederland; niet in te delen";Barendrecht;2016 december;0.6;
7220;"Nederland; niet in te delen";Barendrecht;2017 december;0.6;
7221;"Nederland; niet in te delen";Barendrecht;2018 december;0.9;
7222;"Nederland; niet in te delen";Barendrecht;2019 december;0.6;
7223;"Nederland; niet in te delen";Barendrecht;2020 december;0.6;
7224;"Nederland; niet in te delen";Barneveld;2014 december;0.3;
7225;"Nederland; niet in te delen";Barneveld;2015 december;0.4;
7226;"Nederland; niet in te delen";Barneveld;2016 december;0.6;
7227;"Nederland; niet in te delen";Barneveld;2017 december;0.7;
7228;"Nederland; niet in te delen";Barneveld;2018 december;0.6;
7229;"Nederland; niet in te delen";Barneveld;2019 december;0.7;
7230;"Nederland; niet in te delen";Barneveld;2020 december;0.6;
7231;"Nederland; niet in te delen";Bedum;2014 december;0.0;
7232;"Nederland; niet in te delen";Bedum;2015 december;0.0;
7233;"Nederland; niet in te delen";Bedum;2016 december;0.0;
7234;"Nederland; niet in te delen";Bedum;2017 december;0.0;
7235;"Nederland; niet in te delen";Bedum;2018 december;0.0;
7236;"Nederland; niet in te delen";Bedum;2019 december;0.0;
7237;"Nederland; niet in te delen";Bedum;2020 december;0.0;
7238;"Nederland; niet in te delen";Beek (L.);2014 december;0.9;
7239;"Nederland; niet in te delen";Beek (L.);2015 december;0.9;
7240;"Nederland; niet in te delen";Beek (L.);2016 december;1.1;
7241;"Nederland; niet in te delen";Beek (L.);2017 december;0.7;
7242;"Nederland; niet in te delen";Beek (L.);2018 december;0.8;
7243;"Nederland; niet in te delen";Beek (L.);2019 december;0.7;
7244;"Nederland; niet in te delen";Beek (L.);2020 december;0.6;
7245;"Nederland; niet in te delen";Beekdaelen;2014 december;0.0;
7246;"Nederland; niet in te delen";Beekdaelen;2015 december;0.0;
7247;"Nederland; niet in te delen";Beekdaelen;2016 december;0.0;
7248;"Nederland; niet in te delen";Beekdaelen;2017 december;0.0;
7249;"Nederland; niet in te delen";Beekdaelen;2018 december;0.0;
7250;"Nederland; niet in te delen";Beekdaelen;2019 december;0.4;
7251;"Nederland; niet in te delen";Beekdaelen;2020 december;0.5;
7252;"Nederland; niet in te delen";Beemster;2014 december;0.0;
7253;"Nederland; niet in te delen";Beemster;2015 december;0.0;
7254;"Nederland; niet in te delen";Beemster;2016 december;0.0;
7255;"Nederland; niet in te delen";Beemster;2017 december;0.0;
7256;"Nederland; niet in te delen";Beemster;2018 december;0.0;
7257;"Nederland; niet in te delen";Beemster;2019 december;0.1;
7258;"Nederland; niet in te delen";Beemster;2020 december;0.1;
7259;"Nederland; niet in te delen";Beesel;2014 december;0.1;
7260;"Nederland; niet in te delen";Beesel;2015 december;0.1;
7261;"Nederland; niet in te delen";Beesel;2016 december;0.1;
7262;"Nederland; niet in te delen";Beesel;2017 december;0.1;
7263;"Nederland; niet in te delen";Beesel;2018 december;0.1;
7264;"Nederland; niet in te delen";Beesel;2019 december;0.1;
7265;"Nederland; niet in te delen";Beesel;2020 december;0.1;
7266;"Nederland; niet in te delen";Bellingwedde;2014 december;0.1;
7267;"Nederland; niet in te delen";Bellingwedde;2015 december;0.1;
7268;"Nederland; niet in te delen";Bellingwedde;2016 december;0.1;
7269;"Nederland; niet in te delen";Bellingwedde;2017 december;0.0;
7270;"Nederland; niet in te delen";Bellingwedde;2018 december;0.0;
7271;"Nederland; niet in te delen";Bellingwedde;2019 december;0.0;
7272;"Nederland; niet in te delen";Bellingwedde;2020 december;0.0;
7273;"Nederland; niet in te delen";Berg en Dal;2014 december;0.0;
7274;"Nederland; niet in te delen";Berg en Dal;2015 december;0.0;
7275;"Nederland; niet in te delen";Berg en Dal;2016 december;0.4;
7276;"Nederland; niet in te delen";Berg en Dal;2017 december;0.5;
7277;"Nederland; niet in te delen";Berg en Dal;2018 december;0.6;
7278;"Nederland; niet in te delen";Berg en Dal;2019 december;0.6;
7279;"Nederland; niet in te delen";Berg en Dal;2020 december;0.5;
7280;"Nederland; niet in te delen";Bergambacht;2014 december;0.3;
7281;"Nederland; niet in te delen";Bergambacht;2015 december;0.0;
7282;"Nederland; niet in te delen";Bergambacht;2016 december;0.0;
7283;"Nederland; niet in te delen";Bergambacht;2017 december;0.0;
7284;"Nederland; niet in te delen";Bergambacht;2018 december;0.0;
7285;"Nederland; niet in te delen";Bergambacht;2019 december;0.0;
7286;"Nederland; niet in te delen";Bergambacht;2020 december;0.0;
7287;"Nederland; niet in te delen";Bergeijk;2014 december;0.5;
7288;"Nederland; niet in te delen";Bergeijk;2015 december;0.5;
7289;"Nederland; niet in te delen";Bergeijk;2016 december;0.5;
7290;"Nederland; niet in te delen";Bergeijk;2017 december;0.6;
7291;"Nederland; niet in te delen";Bergeijk;2018 december;0.6;
7292;"Nederland; niet in te delen";Bergeijk;2019 december;0.6;
7293;"Nederland; niet in te delen";Bergeijk;2020 december;0.6;
7294;"Nederland; niet in te delen";Bergen (L.);2014 december;0.2;
7295;"Nederland; niet in te delen";Bergen (L.);2015 december;0.2;
7296;"Nederland; niet in te delen";Bergen (L.);2016 december;0.3;
7297;"Nederland; niet in te delen";Bergen (L.);2017 december;0.3;
7298;"Nederland; niet in te delen";Bergen (L.);2018 december;0.3;
7299;"Nederland; niet in te delen";Bergen (L.);2019 december;0.3;
7300;"Nederland; niet in te delen";Bergen (L.);2020 december;0.3;
7301;"Nederland; niet in te delen";Bergen (NH.);2014 december;0.1;
7302;"Nederland; niet in te delen";Bergen (NH.);2015 december;0.1;
7303;"Nederland; niet in te delen";Bergen (NH.);2016 december;0.1;
7304;"Nederland; niet in te delen";Bergen (NH.);2017 december;0.1;
7305;"Nederland; niet in te delen";Bergen (NH.);2018 december;0.1;
7306;"Nederland; niet in te delen";Bergen (NH.);2019 december;0.1;
7307;"Nederland; niet in te delen";Bergen (NH.);2020 december;0.0;
7308;"Nederland; niet in te delen";Bergen op Zoom;2014 december;0.9;
7309;"Nederland; niet in te delen";Bergen op Zoom;2015 december;1.0;
7310;"Nederland; niet in te delen";Bergen op Zoom;2016 december;1.0;
7311;"Nederland; niet in te delen";Bergen op Zoom;2017 december;1.1;
7312;"Nederland; niet in te delen";Bergen op Zoom;2018 december;1.2;
7313;"Nederland; niet in te delen";Bergen op Zoom;2019 december;1.5;
7314;"Nederland; niet in te delen";Bergen op Zoom;2020 december;1.4;
7315;"Nederland; niet in te delen";Berkelland;2014 december;0.4;
7316;"Nederland; niet in te delen";Berkelland;2015 december;0.3;
7317;"Nederland; niet in te delen";Berkelland;2016 december;0.3;
7318;"Nederland; niet in te delen";Berkelland;2017 december;0.3;
7319;"Nederland; niet in te delen";Berkelland;2018 december;0.4;
7320;"Nederland; niet in te delen";Berkelland;2019 december;0.5;
7321;"Nederland; niet in te delen";Berkelland;2020 december;0.3;
7322;"Nederland; niet in te delen";Bernheze;2014 december;0.4;
7323;"Nederland; niet in te delen";Bernheze;2015 december;0.4;
7324;"Nederland; niet in te delen";Bernheze;2016 december;0.6;
7325;"Nederland; niet in te delen";Bernheze;2017 december;0.4;
7326;"Nederland; niet in te delen";Bernheze;2018 december;0.6;
7327;"Nederland; niet in te delen";Bernheze;2019 december;0.6;
7328;"Nederland; niet in te delen";Bernheze;2020 december;0.6;
7329;"Nederland; niet in te delen";Bernisse;2014 december;0.0;
7330;"Nederland; niet in te delen";Bernisse;2015 december;0.0;
7331;"Nederland; niet in te delen";Bernisse;2016 december;0.0;
7332;"Nederland; niet in te delen";Bernisse;2017 december;0.0;
7333;"Nederland; niet in te delen";Bernisse;2018 december;0.0;
7334;"Nederland; niet in te delen";Bernisse;2019 december;0.0;
7335;"Nederland; niet in te delen";Bernisse;2020 december;0.0;
7336;"Nederland; niet in te delen";Best;2014 december;0.4;
7337;"Nederland; niet in te delen";Best;2015 december;0.5;
7338;"Nederland; niet in te delen";Best;2016 december;0.4;
7339;"Nederland; niet in te delen";Best;2017 december;0.4;
7340;"Nederland; niet in te delen";Best;2018 december;0.5;
7341;"Nederland; niet in te delen";Best;2019 december;0.5;
7342;"Nederland; niet in te delen";Best;2020 december;0.5;
7343;"Nederland; niet in te delen";Beuningen;2014 december;0.2;
7344;"Nederland; niet in te delen";Beuningen;2015 december;0.1;
7345;"Nederland; niet in te delen";Beuningen;2016 december;0.2;
7346;"Nederland; niet in te delen";Beuningen;2017 december;0.2;
7347;"Nederland; niet in te delen";Beuningen;2018 december;0.1;
7348;"Nederland; niet in te delen";Beuningen;2019 december;0.2;
7349;"Nederland; niet in te delen";Beuningen;2020 december;0.2;
7350;"Nederland; niet in te delen";Beverwijk;2014 december;0.5;
7351;"Nederland; niet in te delen";Beverwijk;2015 december;0.7;
7352;"Nederland; niet in te delen";Beverwijk;2016 december;0.4;
7353;"Nederland; niet in te delen";Beverwijk;2017 december;0.3;
7354;"Nederland; niet in te delen";Beverwijk;2018 december;0.3;
7355;"Nederland; niet in te delen";Beverwijk;2019 december;0.4;
7356;"Nederland; niet in te delen";Beverwijk;2020 december;0.3;
7357;"Nederland; niet in te delen";het Bildt;2014 december;0.0;
7358;"Nederland; niet in te delen";het Bildt;2015 december;0.0;
7359;"Nederland; niet in te delen";het Bildt;2016 december;0.0;
7360;"Nederland; niet in te delen";het Bildt;2017 december;0.1;
7361;"Nederland; niet in te delen";het Bildt;2018 december;0.0;
7362;"Nederland; niet in te delen";het Bildt;2019 december;0.0;
7363;"Nederland; niet in te delen";het Bildt;2020 december;0.0;
7364;"Nederland; niet in te delen";De Bilt;2014 december;0.1;
7365;"Nederland; niet in te delen";De Bilt;2015 december;0.1;
7366;"Nederland; niet in te delen";De Bilt;2016 december;0.1;
7367;"Nederland; niet in te delen";De Bilt;2017 december;0.1;
7368;"Nederland; niet in te delen";De Bilt;2018 december;0.1;
7369;"Nederland; niet in te delen";De Bilt;2019 december;0.1;
7370;"Nederland; niet in te delen";De Bilt;2020 december;0.1;
7371;"Nederland; niet in te delen";Binnenmaas;2014 december;0.1;
7372;"Nederland; niet in te delen";Binnenmaas;2015 december;0.1;
7373;"Nederland; niet in te delen";Binnenmaas;2016 december;0.1;
7374;"Nederland; niet in te delen";Binnenmaas;2017 december;0.2;
7375;"Nederland; niet in te delen";Binnenmaas;2018 december;0.2;
7376;"Nederland; niet in te delen";Binnenmaas;2019 december;0.0;
7377;"Nederland; niet in te delen";Binnenmaas;2020 december;0.0;
7378;"Nederland; niet in te delen";Bladel;2014 december;0.7;
7379;"Nederland; niet in te delen";Bladel;2015 december;0.9;
7380;"Nederland; niet in te delen";Bladel;2016 december;0.8;
7381;"Nederland; niet in te delen";Bladel;2017 december;0.9;
7382;"Nederland; niet in te delen";Bladel;2018 december;0.9;
7383;"Nederland; niet in te delen";Bladel;2019 december;0.9;
7384;"Nederland; niet in te delen";Bladel;2020 december;0.8;
7385;"Nederland; niet in te delen";Blaricum;2014 december;0.0;
7386;"Nederland; niet in te delen";Blaricum;2015 december;0.0;
7387;"Nederland; niet in te delen";Blaricum;2016 december;0.0;
7388;"Nederland; niet in te delen";Blaricum;2017 december;0.0;
7389;"Nederland; niet in te delen";Blaricum;2018 december;0.0;
7390;"Nederland; niet in te delen";Blaricum;2019 december;0.0;
7391;"Nederland; niet in te delen";Blaricum;2020 december;0.0;
7392;"Nederland; niet in te delen";Bloemendaal;2014 december;0.0;
7393;"Nederland; niet in te delen";Bloemendaal;2015 december;0.0;
7394;"Nederland; niet in te delen";Bloemendaal;2016 december;0.0;
7395;"Nederland; niet in te delen";Bloemendaal;2017 december;0.0;
7396;"Nederland; niet in te delen";Bloemendaal;2018 december;0.0;
7397;"Nederland; niet in te delen";Bloemendaal;2019 december;0.0;
7398;"Nederland; niet in te delen";Bloemendaal;2020 december;0.0;
7399;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2014 december;0.5;
7400;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2015 december;0.5;
7401;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2016 december;0.7;
7402;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2017 december;0.7;
7403;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2018 december;0.9;
7404;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2019 december;0.8;
7405;"Nederland; niet in te delen";Bodegraven-Reeuwijk;2020 december;0.8;
7406;"Nederland; niet in te delen";Boekel;2014 december;0.1;
7407;"Nederland; niet in te delen";Boekel;2015 december;0.1;
7408;"Nederland; niet in te delen";Boekel;2016 december;0.1;
7409;"Nederland; niet in te delen";Boekel;2017 december;0.1;
7410;"Nederland; niet in te delen";Boekel;2018 december;0.1;
7411;"Nederland; niet in te delen";Boekel;2019 december;0.1;
7412;"Nederland; niet in te delen";Boekel;2020 december;0.1;
7413;"Nederland; niet in te delen";Ten Boer;2014 december;0.0;
7414;"Nederland; niet in te delen";Ten Boer;2015 december;0.0;
7415;"Nederland; niet in te delen";Ten Boer;2016 december;0.0;
7416;"Nederland; niet in te delen";Ten Boer;2017 december;0.0;
7417;"Nederland; niet in te delen";Ten Boer;2018 december;0.0;
7418;"Nederland; niet in te delen";Ten Boer;2019 december;0.0;
7419;"Nederland; niet in te delen";Ten Boer;2020 december;0.0;
7420;"Nederland; niet in te delen";Borger-Odoorn;2014 december;0.1;
7421;"Nederland; niet in te delen";Borger-Odoorn;2015 december;0.1;
7422;"Nederland; niet in te delen";Borger-Odoorn;2016 december;0.1;
7423;"Nederland; niet in te delen";Borger-Odoorn;2017 december;0.1;
7424;"Nederland; niet in te delen";Borger-Odoorn;2018 december;0.1;
7425;"Nederland; niet in te delen";Borger-Odoorn;2019 december;0.1;
7426;"Nederland; niet in te delen";Borger-Odoorn;2020 december;0.0;
7427;"Nederland; niet in te delen";Borne;2014 december;0.1;
7428;"Nederland; niet in te delen";Borne;2015 december;0.1;
7429;"Nederland; niet in te delen";Borne;2016 december;0.1;
7430;"Nederland; niet in te delen";Borne;2017 december;0.1;
7431;"Nederland; niet in te delen";Borne;2018 december;0.1;
7432;"Nederland; niet in te delen";Borne;2019 december;0.1;
7433;"Nederland; niet in te delen";Borne;2020 december;0.1;
7434;"Nederland; niet in te delen";Borsele;2014 december;0.2;
7435;"Nederland; niet in te delen";Borsele;2015 december;0.2;
7436;"Nederland; niet in te delen";Borsele;2016 december;0.2;
7437;"Nederland; niet in te delen";Borsele;2017 december;0.2;
7438;"Nederland; niet in te delen";Borsele;2018 december;0.2;
7439;"Nederland; niet in te delen";Borsele;2019 december;0.2;
7440;"Nederland; niet in te delen";Borsele;2020 december;0.3;
7441;"Nederland; niet in te delen";Boxmeer;2014 december;0.3;
7442;"Nederland; niet in te delen";Boxmeer;2015 december;0.3;
7443;"Nederland; niet in te delen";Boxmeer;2016 december;0.3;
7444;"Nederland; niet in te delen";Boxmeer;2017 december;0.3;
7445;"Nederland; niet in te delen";Boxmeer;2018 december;0.3;
7446;"Nederland; niet in te delen";Boxmeer;2019 december;0.4;
7447;"Nederland; niet in te delen";Boxmeer;2020 december;0.4;
7448;"Nederland; niet in te delen";Boxtel;2014 december;0.3;
7449;"Nederland; niet in te delen";Boxtel;2015 december;0.2;
7450;"Nederland; niet in te delen";Boxtel;2016 december;0.2;
7451;"Nederland; niet in te delen";Boxtel;2017 december;0.2;
7452;"Nederland; niet in te delen";Boxtel;2018 december;0.2;
7453;"Nederland; niet in te delen";Boxtel;2019 december;0.3;
7454;"Nederland; niet in te delen";Boxtel;2020 december;0.3;
7455;"Nederland; niet in te delen";Breda;2014 december;3.3;
7456;"Nederland; niet in te delen";Breda;2015 december;3.3;
7457;"Nederland; niet in te delen";Breda;2016 december;3.5;
7458;"Nederland; niet in te delen";Breda;2017 december;3.6;
7459;"Nederland; niet in te delen";Breda;2018 december;3.9;
7460;"Nederland; niet in te delen";Breda;2019 december;4.2;
7461;"Nederland; niet in te delen";Breda;2020 december;3.3;
7462;"Nederland; niet in te delen";Brielle;2014 december;0.4;
7463;"Nederland; niet in te delen";Brielle;2015 december;0.2;
7464;"Nederland; niet in te delen";Brielle;2016 december;0.2;
7465;"Nederland; niet in te delen";Brielle;2017 december;0.4;
7466;"Nederland; niet in te delen";Brielle;2018 december;0.2;
7467;"Nederland; niet in te delen";Brielle;2019 december;0.3;
7468;"Nederland; niet in te delen";Brielle;2020 december;0.3;
7469;"Nederland; niet in te delen";Bronckhorst;2014 december;0.2;
7470;"Nederland; niet in te delen";Bronckhorst;2015 december;0.2;
7471;"Nederland; niet in te delen";Bronckhorst;2016 december;0.2;
7472;"Nederland; niet in te delen";Bronckhorst;2017 december;0.2;
7473;"Nederland; niet in te delen";Bronckhorst;2018 december;0.3;
7474;"Nederland; niet in te delen";Bronckhorst;2019 december;0.6;
7475;"Nederland; niet in te delen";Bronckhorst;2020 december;0.3;
7476;"Nederland; niet in te delen";Brummen;2014 december;0.1;
7477;"Nederland; niet in te delen";Brummen;2015 december;0.0;
7478;"Nederland; niet in te delen";Brummen;2016 december;0.1;
7479;"Nederland; niet in te delen";Brummen;2017 december;0.1;
7480;"Nederland; niet in te delen";Brummen;2018 december;0.1;
7481;"Nederland; niet in te delen";Brummen;2019 december;0.0;
7482;"Nederland; niet in te delen";Brummen;2020 december;0.0;
7483;"Nederland; niet in te delen";Brunssum;2014 december;0.3;
7484;"Nederland; niet in te delen";Brunssum;2015 december;0.3;
7485;"Nederland; niet in te delen";Brunssum;2016 december;0.2;
7486;"Nederland; niet in te delen";Brunssum;2017 december;0.2;
7487;"Nederland; niet in te delen";Brunssum;2018 december;0.2;
7488;"Nederland; niet in te delen";Brunssum;2019 december;0.2;
7489;"Nederland; niet in te delen";Brunssum;2020 december;0.2;
7490;"Nederland; niet in te delen";Bunnik;2014 december;0.0;
7491;"Nederland; niet in te delen";Bunnik;2015 december;0.0;
7492;"Nederland; niet in te delen";Bunnik;2016 december;0.1;
7493;"Nederland; niet in te delen";Bunnik;2017 december;0.1;
7494;"Nederland; niet in te delen";Bunnik;2018 december;0.1;
7495;"Nederland; niet in te delen";Bunnik;2019 december;0.1;
7496;"Nederland; niet in te delen";Bunnik;2020 december;0.1;
7497;"Nederland; niet in te delen";Bunschoten;2014 december;0.7;
7498;"Nederland; niet in te delen";Bunschoten;2015 december;0.9;
7499;"Nederland; niet in te delen";Bunschoten;2016 december;1.0;
7500;"Nederland; niet in te delen";Bunschoten;2017 december;1.1;
7501;"Nederland; niet in te delen";Bunschoten;2018 december;1.1;
7502;"Nederland; niet in te delen";Bunschoten;2019 december;1.1;
7503;"Nederland; niet in te delen";Bunschoten;2020 december;0.9;
7504;"Nederland; niet in te delen";Buren;2014 december;0.2;
7505;"Nederland; niet in te delen";Buren;2015 december;0.2;
7506;"Nederland; niet in te delen";Buren;2016 december;0.2;
7507;"Nederland; niet in te delen";Buren;2017 december;0.3;
7508;"Nederland; niet in te delen";Buren;2018 december;0.4;
7509;"Nederland; niet in te delen";Buren;2019 december;0.4;
7510;"Nederland; niet in te delen";Buren;2020 december;0.3;
7511;"Nederland; niet in te delen";Bussum;2014 december;0.1;
7512;"Nederland; niet in te delen";Bussum;2015 december;0.2;
7513;"Nederland; niet in te delen";Bussum;2016 december;0.0;
7514;"Nederland; niet in te delen";Bussum;2017 december;0.0;
7515;"Nederland; niet in te delen";Bussum;2018 december;0.0;
7516;"Nederland; niet in te delen";Bussum;2019 december;0.0;
7517;"Nederland; niet in te delen";Bussum;2020 december;0.0;
7518;"Nederland; niet in te delen";Capelle aan den IJssel;2014 december;0.6;
7519;"Nederland; niet in te delen";Capelle aan den IJssel;2015 december;0.9;
7520;"Nederland; niet in te delen";Capelle aan den IJssel;2016 december;0.8;
7521;"Nederland; niet in te delen";Capelle aan den IJssel;2017 december;0.7;
7522;"Nederland; niet in te delen";Capelle aan den IJssel;2018 december;1.1;
7523;"Nederland; niet in te delen";Capelle aan den IJssel;2019 december;1.0;
7524;"Nederland; niet in te delen";Capelle aan den IJssel;2020 december;0.6;
7525;"Nederland; niet in te delen";Castricum;2014 december;0.0;
7526;"Nederland; niet in te delen";Castricum;2015 december;0.0;
7527;"Nederland; niet in te delen";Castricum;2016 december;0.0;
7528;"Nederland; niet in te delen";Castricum;2017 december;0.0;
7529;"Nederland; niet in te delen";Castricum;2018 december;0.0;
7530;"Nederland; niet in te delen";Castricum;2019 december;0.1;
7531;"Nederland; niet in te delen";Castricum;2020 december;0.0;
7532;"Nederland; niet in te delen";Coevorden;2014 december;0.3;
7533;"Nederland; niet in te delen";Coevorden;2015 december;0.3;
7534;"Nederland; niet in te delen";Coevorden;2016 december;0.3;
7535;"Nederland; niet in te delen";Coevorden;2017 december;0.3;
7536;"Nederland; niet in te delen";Coevorden;2018 december;0.3;
7537;"Nederland; niet in te delen";Coevorden;2019 december;0.4;
7538;"Nederland; niet in te delen";Coevorden;2020 december;0.3;
7539;"Nederland; niet in te delen";Cranendonck;2014 december;0.5;
7540;"Nederland; niet in te delen";Cranendonck;2015 december;0.6;
7541;"Nederland; niet in te delen";Cranendonck;2016 december;0.6;
7542;"Nederland; niet in te delen";Cranendonck;2017 december;0.5;
7543;"Nederland; niet in te delen";Cranendonck;2018 december;0.6;
7544;"Nederland; niet in te delen";Cranendonck;2019 december;0.6;
7545;"Nederland; niet in te delen";Cranendonck;2020 december;0.6;
7546;"Nederland; niet in te delen";Cromstrijen;2014 december;0.0;
7547;"Nederland; niet in te delen";Cromstrijen;2015 december;0.0;
7548;"Nederland; niet in te delen";Cromstrijen;2016 december;0.0;
7549;"Nederland; niet in te delen";Cromstrijen;2017 december;0.1;
7550;"Nederland; niet in te delen";Cromstrijen;2018 december;0.2;
7551;"Nederland; niet in te delen";Cromstrijen;2019 december;0.0;
7552;"Nederland; niet in te delen";Cromstrijen;2020 december;0.0;
7553;"Nederland; niet in te delen";Cuijk;2014 december;0.9;
7554;"Nederland; niet in te delen";Cuijk;2015 december;1.0;
7555;"Nederland; niet in te delen";Cuijk;2016 december;1.1;
7556;"Nederland; niet in te delen";Cuijk;2017 december;1.3;
7557;"Nederland; niet in te delen";Cuijk;2018 december;1.8;
7558;"Nederland; niet in te delen";Cuijk;2019 december;1.9;
7559;"Nederland; niet in te delen";Cuijk;2020 december;1.5;
7560;"Nederland; niet in te delen";Culemborg;2014 december;0.2;
7561;"Nederland; niet in te delen";Culemborg;2015 december;0.2;
7562;"Nederland; niet in te delen";Culemborg;2016 december;0.2;
7563;"Nederland; niet in te delen";Culemborg;2017 december;0.3;
7564;"Nederland; niet in te delen";Culemborg;2018 december;0.3;
7565;"Nederland; niet in te delen";Culemborg;2019 december;0.2;
7566;"Nederland; niet in te delen";Culemborg;2020 december;0.3;
7567;"Nederland; niet in te delen";Dalfsen;2014 december;0.1;
7568;"Nederland; niet in te delen";Dalfsen;2015 december;0.1;
7569;"Nederland; niet in te delen";Dalfsen;2016 december;0.1;
7570;"Nederland; niet in te delen";Dalfsen;2017 december;0.3;
7571;"Nederland; niet in te delen";Dalfsen;2018 december;0.3;
7572;"Nederland; niet in te delen";Dalfsen;2019 december;0.3;
