ID;SoortBouwwerk;Bouwfasen;Perioden;BouwkostenGebouwen_1
4472;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 augustus;682.0
4473;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 september;669.0
4474;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 3e kwartaal;669.0
4475;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 oktober;691.0
4476;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 november;739.0
4477;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 december;730.0
4478;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016 4e kwartaal;730.0
4479;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2016;730.0
4480;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 januari;788.0
4481;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 februari;859.0
4482;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 maart;818.0
4483;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 1e kwartaal;818.0
4484;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 april;907.0
4485;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 mei;923.0
4486;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 juni;889.0
4487;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 2e kwartaal;889.0
4488;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 juli;900.0
4489;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 augustus;918.0
4490;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 september;1015.0
4491;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 3e kwartaal;1015.0
4492;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 oktober;998.0
4493;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 november;993.0
4494;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 december;1045.0
4495;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017 4e kwartaal;1045.0
4496;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2017;1045.0
4497;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 januari;1027.0
4498;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 februari;1046.0
4499;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 maart;1007.0
4500;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 1e kwartaal;1007.0
4501;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 april;992.0
4502;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 mei;1007.0
4503;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 juni;1072.0
4504;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 2e kwartaal;1072.0
4505;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 juli;1113.0
4506;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 augustus;1150.0
4507;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 september;1174.0
4508;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 3e kwartaal;1174.0
4509;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 oktober;1118.0
4510;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 november;1096.0
4511;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 december;1104.0
4512;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018 4e kwartaal;1104.0
4513;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2018;1104.0
4514;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 januari;1166.0
4515;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 februari;1164.0
4516;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 maart;1129.0
4517;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 1e kwartaal;1129.0
4518;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 april;1137.0
4519;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 mei;1144.0
4520;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 juni;1181.0
4521;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 2e kwartaal;1181.0
4522;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 juli;1152.0
4523;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 augustus;1268.0
4524;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 september;1250.0
4525;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 3e kwartaal;1250.0
4526;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 oktober;1211.0
4527;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 november;1174.0
4528;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 december;1232.0
4529;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019 4e kwartaal;1232.0
4530;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2019;1232.0
4531;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 januari;1286.0
4532;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 februari;1302.0
4533;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 maart;1249.0
4534;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 1e kwartaal;1249.0
4535;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 april;1264.0
4536;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 mei;1269.0
4537;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 juni;1314.0
4538;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 2e kwartaal;1314.0
4539;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 juli;1377.0
4540;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 augustus;1512.0
4541;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 september;1512.0
4542;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 3e kwartaal;1512.0
4543;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 oktober;1503.0
4544;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 november;1414.0
4545;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 december;1450.0
4546;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020 4e kwartaal;1450.0
4547;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2020;1450.0
4548;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 januari;1437.0
4549;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 februari;1436.0
4550;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 maart;1392.0
4551;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 1e kwartaal;1392.0
4552;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 april;1380.0
4553;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 mei;1400.0
4554;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 juni;1375.0
4555;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 2e kwartaal;1375.0
4556;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 juli;1375.0
4557;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 augustus;1433.0
4558;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 september;1390.0
4559;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 3e kwartaal;1390.0
4560;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 oktober;1429.0
4561;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 november;1416.0
4562;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 december;1447.0
4563;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021 4e kwartaal;1447.0
4564;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2021;1447.0
4565;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 januari;1460.0
4566;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 februari;1485.0
4567;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 maart;1548.0
4568;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 1e kwartaal;1548.0
4569;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 april;1515.0
4570;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 mei;1534.0
4571;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 juni;1486.0
4572;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 2e kwartaal;1486.0
4573;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 juli;1559.0
4574;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 augustus;1797.0
4575;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 september;1817.0
4576;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 3e kwartaal;1817.0
4577;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 oktober;1957.0
4578;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 november;1863.0
4579;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 december;2060.0
4580;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022 4e kwartaal;2060.0
4581;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2022;2060.0
4582;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 januari;2049.0
4583;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 februari;2113.0
4584;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 maart;2260.0
4585;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 1e kwartaal;2260.0
4586;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 april;2100.0
4587;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 mei;2050.0
4588;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 juni;2023.0
4589;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 2e kwartaal;2023.0
4590;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 juli;1983.0
4591;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 augustus;1963.0
4592;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 september;1825.0
4593;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 3e kwartaal;1825.0
4594;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 oktober;1724.0
4595;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 november;1613.0
4596;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 december;1574.0
4597;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023 4e kwartaal;1574.0
4598;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2023;1574.0
4599;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 januari;1565.0
4600;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 februari;1670.0
4601;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 maart;1618.0
4602;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 1e kwartaal;1618.0
4603;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 april;1544.0
4604;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 mei;1498.0
4605;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 juni;1708.0
4606;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 2e kwartaal;1708.0
4607;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 juli;1684.0
4608;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 augustus;1767.0
4609;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 september;1870.0
4610;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 3e kwartaal;1870.0
4611;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 oktober;1763.0
4612;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 november;1698.0
4613;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 december;1723.0
4614;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024 4e kwartaal;1723.0
4615;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2024;1723.0
4616;Combinatie bedrijfshallen;Nog te produceren bouwwerken;2025 januari;1609.0
4617;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 januari;44.0
4618;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 februari;52.0
4619;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 maart;72.0
4620;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 1e kwartaal;168.0
4621;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 april;63.0
4622;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 mei;55.0
4623;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 juni;110.0
4624;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 2e kwartaal;227.0
4625;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 juli;27.0
4626;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 augustus;13.0
4627;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 september;47.0
4628;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 3e kwartaal;87.0
4629;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 oktober;68.0
4630;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 november;45.0
4631;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 december;56.0
4632;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015 4e kwartaal;169.0
4633;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2015;652.0
4634;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 januari;62.0
4635;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 februari;62.0
4636;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 maart;52.0
4637;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 1e kwartaal;177.0
4638;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 april;74.0
4639;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 mei;45.0
4640;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 juni;63.0
4641;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 2e kwartaal;183.0
4642;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 juli;147.0
4643;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 augustus;26.0
4644;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 september;73.0
4645;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 3e kwartaal;247.0
4646;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 oktober;40.0
4647;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 november;126.0
4648;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 december;108.0
4649;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016 4e kwartaal;274.0
4650;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2016;880.0
4651;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 januari;47.0
4652;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 februari;50.0
4653;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 maart;53.0
4654;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 1e kwartaal;151.0
4655;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 april;87.0
4656;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 mei;56.0
4657;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 juni;67.0
4658;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 2e kwartaal;210.0
4659;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 juli;74.0
4660;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 augustus;48.0
4661;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 september;88.0
4662;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 3e kwartaal;209.0
4663;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 oktober;98.0
4664;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 november;76.0
4665;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 december;67.0
4666;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017 4e kwartaal;241.0
4667;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2017;812.0
4668;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 januari;79.0
4669;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 februari;66.0
4670;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 maart;72.0
4671;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 1e kwartaal;217.0
4672;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 april;90.0
4673;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 mei;88.0
4674;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 juni;101.0
4675;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 2e kwartaal;279.0
4676;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 juli;125.0
4677;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 augustus;49.0
4678;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 september;100.0
4679;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 3e kwartaal;274.0
4680;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 oktober;106.0
4681;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 november;106.0
4682;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 december;77.0
4683;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018 4e kwartaal;289.0
4684;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2018;1059.0
4685;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 januari;110.0
4686;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 februari;87.0
4687;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 maart;105.0
4688;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 1e kwartaal;301.0
4689;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 april;100.0
4690;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 mei;144.0
4691;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 juni;92.0
4692;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 2e kwartaal;336.0
4693;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 juli;115.0
4694;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 augustus;52.0
4695;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 september;153.0
4696;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 3e kwartaal;319.0
4697;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 oktober;166.0
4698;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 november;130.0
4699;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 december;86.0
4700;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019 4e kwartaal;383.0
4701;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2019;1339.0
4702;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 januari;144.0
4703;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 februari;207.0
4704;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 maart;154.0
4705;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 1e kwartaal;505.0
4706;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 april;198.0
4707;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 mei;96.0
4708;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 juni;116.0
4709;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 2e kwartaal;410.0
4710;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 juli;113.0
4711;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 augustus;53.0
4712;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 september;237.0
4713;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 3e kwartaal;403.0
4714;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 oktober;175.0
4715;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 november;164.0
4716;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 december;116.0
4717;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020 4e kwartaal;456.0
4718;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2020;1774.0
4719;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 januari;110.0
4720;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 februari;114.0
4721;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 maart;123.0
4722;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 1e kwartaal;347.0
4723;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 april;151.0
4724;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 mei;108.0
4725;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 juni;139.0
4726;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 2e kwartaal;399.0
4727;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 juli;187.0
4728;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 augustus;54.0
4729;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 september;136.0
4730;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 3e kwartaal;377.0
4731;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 oktober;118.0
4732;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 november;169.0
4733;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 december;137.0
4734;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021 4e kwartaal;424.0
4735;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2021;1547.0
4736;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 januari;120.0
4737;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 februari;163.0
4738;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 maart;263.0
4739;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 1e kwartaal;547.0
4740;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 april;154.0
4741;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 mei;164.0
4742;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 juni;218.0
4743;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 2e kwartaal;536.0
4744;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 juli;185.0
4745;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 augustus;156.0
4746;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 september;201.0
4747;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 3e kwartaal;543.0
4748;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 oktober;161.0
4749;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 november;165.0
4750;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 december;171.0
4751;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022 4e kwartaal;497.0
4752;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2022;2123.0
4753;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 januari;232.0
4754;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 februari;467.0
4755;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 maart;120.0
4756;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 1e kwartaal;819.0
4757;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 april;234.0
4758;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 mei;116.0
4759;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 juni;207.0
4760;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 2e kwartaal;557.0
4761;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 juli;169.0
4762;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 augustus;121.0
4763;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 september;229.0
4764;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 3e kwartaal;519.0
4765;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 oktober;246.0
4766;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 november;172.0
4767;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 december;166.0
4768;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023 4e kwartaal;584.0
4769;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2023;2480.0
4770;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 januari;119.0
4771;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 februari;285.0
4772;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 maart;166.0
4773;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 1e kwartaal;570.0
4774;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 april;128.0
4775;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 mei;265.0
4776;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 juni;193.0
4777;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 2e kwartaal;585.0
4778;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 juli;174.0
4779;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 augustus;84.0
4780;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 september;265.0
4781;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 3e kwartaal;523.0
4782;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 oktober;341.0
4783;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 november;138.0
4784;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 december;152.0
4785;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024 4e kwartaal;631.0
4786;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2024;2310.0
4787;Combinatie bedrijfshallen;Gereedgekomen bouwwerken;2025 januari;155.0
4788;Hallen en Loodsen;Ontvangen orders;2015 januari;24.0
4789;Hallen en Loodsen;Ontvangen orders;2015 februari;68.0
4790;Hallen en Loodsen;Ontvangen orders;2015 maart;125.0
4791;Hallen en Loodsen;Ontvangen orders;2015 1e kwartaal;217.0
4792;Hallen en Loodsen;Ontvangen orders;2015 april;37.0
4793;Hallen en Loodsen;Ontvangen orders;2015 mei;61.0
4794;Hallen en Loodsen;Ontvangen orders;2015 juni;58.0
4795;Hallen en Loodsen;Ontvangen orders;2015 2e kwartaal;156.0
4796;Hallen en Loodsen;Ontvangen orders;2015 juli;75.0
4797;Hallen en Loodsen;Ontvangen orders;2015 augustus;30.0
4798;Hallen en Loodsen;Ontvangen orders;2015 september;60.0
4799;Hallen en Loodsen;Ontvangen orders;2015 3e kwartaal;165.0
