ID;AlleLeeftijden;Geslacht;RegioS2007;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
6983;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2025;77222;63006;6011;2563;3448;8205;4595;3610;828
6984;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2008;23736;21488;1362;444;918;886;476;410;584
6985;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2009;23576;21289;1359;450;909;928;488;440;584
6986;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2010;23417;21073;1374;466;908;970;506;464;584
6987;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2011;23275;20896;1370;450;920;1009;537;472;584
6988;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2012;23226;20797;1375;458;917;1054;543;511;584
6989;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2013;23191;20663;1419;484;935;1109;571;538;584
6990;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2014;23167;20583;1436;500;936;1148;581;567;584
6991;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2015;23134;20516;1443;500;943;1175;595;580;584
6992;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2016;22986;20323;1449;516;933;1214;603;611;584
6993;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2017;22961;20260;1456;506;950;1245;624;621;584
6994;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2018;22946;20184;1469;518;951;1293;630;663;584
6995;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2019;22902;20070;1494;526;968;1338;647;691;584
6996;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2020;22868;20009;1505;517;988;1354;645;709;584
6997;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2021;22761;19860;1483;509;974;1418;667;751;584
6998;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2022;22764;19790;1494;520;974;1480;687;793;584
6999;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2023;22736;19713;1514;524;990;1509;703;806;584
7000;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2024;22597;19539;1514;536;978;1544;718;826;584
7001;Totaal over alle leeftijden;Mannen en vrouwen;Oud-Beijerland;2025;22530;19430;1519;531;988;1581;726;855;584
7002;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2008;13127;10577;1412;603;809;1138;644;494;437
7003;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2009;13050;10448;1448;619;829;1154;643;511;437
7004;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2010;12943;10307;1470;634;836;1166;645;521;437
7005;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2011;12937;10223;1495;668;827;1219;664;555;437
7006;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2012;12980;10188;1525;690;835;1267;688;579;437
7007;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2013;12953;10128;1538;719;819;1287;696;591;437
7008;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2014;13024;10119;1584;752;832;1321;716;605;437
7009;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2015;13036;10096;1606;781;825;1334;716;618;437
7010;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2016;13002;10030;1613;773;840;1359;734;625;437
7011;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2017;13065;10037;1636;792;844;1392;733;659;437
7012;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2018;13190;10086;1691;838;853;1413;733;680;437
7013;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2019;13226;10030;1734;853;881;1462;739;723;437
7014;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2020;13181;9951;1777;884;893;1453;735;718;437
7015;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2021;13260;9935;1819;909;910;1506;754;752;437
7016;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2022;13353;9934;1865;944;921;1554;763;791;437
7017;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2023;13410;9912;1904;973;931;1594;791;803;437
7018;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2024;13447;9910;1930;986;944;1607;799;808;437
7019;Totaal over alle leeftijden;Mannen en vrouwen;Ouder-Amstel;2025;13488;9885;1970;1018;952;1633;819;814;437
7020;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2008;7998;7476;292;90;202;230;125;105;644
7021;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2009;7898;7362;299;93;206;237;126;111;644
7022;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2010;7815;7248;318;99;219;249;126;123;644
7023;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2011;7801;7195;346;113;233;260;135;125;644
7024;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2012;7728;7112;348;107;241;268;134;134;644
7025;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2013;7676;7033;354;107;247;289;154;135;644
7026;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2014;7611;6943;369;108;261;299;155;144;644
7027;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2015;7523;6829;379;116;263;315;158;157;644
7028;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2016;7461;6772;364;112;252;325;163;162;644
7029;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2017;7323;6636;358;108;250;329;163;166;644
7030;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2018;7257;6541;367;106;261;349;175;174;644
7031;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2019;7203;6448;379;112;267;376;186;190;644
7032;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2020;7131;6363;382;115;267;386;187;199;644
7033;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2021;7058;6285;390;121;269;383;182;201;644
7034;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2022;7007;6212;392;127;265;403;187;216;644
7035;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2023;6923;6118;386;123;263;419;198;221;644
7036;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2024;6852;6037;386;123;263;429;200;229;644
7037;Totaal over alle leeftijden;Mannen en vrouwen;Ouderkerk;2025;6772;5956;371;121;250;445;209;236;644
7038;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2008;9676;9043;352;114;238;281;166;115;589
7039;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2009;9680;8987;361;122;239;332;192;140;589
7040;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2010;9703;8963;376;126;250;364;207;157;589
7041;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2011;9700;8904;390;129;261;406;228;178;589
7042;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2012;9645;8807;400;133;267;438;238;200;589
7043;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2013;9606;8707;431;148;283;468;257;211;589
7044;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2014;9568;8630;435;150;285;503;274;229;589
7045;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2015;9533;8551;475;170;305;507;269;238;589
7046;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2016;9430;8435;483;172;311;512;272;240;589
7047;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2017;9321;8307;493;178;315;521;273;248;589
7048;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2018;9276;8223;503;186;317;550;276;274;589
7049;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2019;9216;8126;525;200;325;565;284;281;589
7050;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2020;9169;8030;548;200;348;591;289;302;589
7051;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2021;9109;7956;549;198;351;604;307;297;589
7052;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2022;9051;7862;570;219;351;619;317;302;589
7053;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2023;9026;7795;582;227;355;649;328;321;589
7054;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2024;8991;7735;575;223;352;681;341;340;589
7055;Totaal over alle leeftijden;Mannen en vrouwen;Oudewater;2025;8961;7689;584;221;363;688;349;339;589
7056;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2008;39257;34059;2832;824;2008;2366;1333;1033;1509
7057;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2009;38962;33759;2787;812;1975;2416;1373;1043;1509
7058;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2010;38710;33528;2753;794;1959;2429;1384;1045;1509
7059;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2011;38526;33335;2709;789;1920;2482;1412;1070;1509
7060;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2012;38384;33195;2672;781;1891;2517;1433;1084;1509
7061;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2013;38162;33004;2618;767;1851;2540;1454;1086;1509
7062;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2014;37814;32667;2590;763;1827;2557;1464;1093;1509
7063;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2015;37616;32436;2588;762;1826;2592;1485;1107;1509
7064;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2016;37414;32221;2577;782;1795;2616;1500;1116;1509
7065;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2017;37317;32123;2561;771;1790;2633;1501;1132;1509
7066;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2018;37222;32043;2526;754;1772;2653;1527;1126;1509
7067;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2019;37125;31907;2534;762;1772;2684;1548;1136;1509
7068;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2020;37070;31814;2527;770;1757;2729;1587;1142;1509
7069;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2021;36994;31724;2504;759;1745;2766;1610;1156;1509
7070;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2022;36888;31587;2494;746;1748;2807;1640;1167;1509
7071;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2023;36887;31567;2463;750;1713;2857;1639;1218;1509
7072;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2024;36704;31374;2462;744;1718;2868;1644;1224;1509
7073;Totaal over alle leeftijden;Mannen en vrouwen;Oude IJsselstreek;2025;36637;31256;2464;753;1711;2917;1689;1228;1509
7074;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2008;43474;38811;3108;998;2110;1555;846;709;1734
7075;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2009;44020;39124;3138;1024;2114;1758;932;826;1734
7076;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2010;44411;39323;3172;1019;2153;1916;980;936;1734
7077;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2011;44687;39413;3217;1044;2173;2057;1022;1035;1734
7078;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2012;44913;39498;3207;1025;2182;2208;1095;1113;1734
7079;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2013;45034;39452;3209;1044;2165;2373;1163;1210;1734
7080;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2014;45396;39597;3231;1048;2183;2568;1234;1334;1734
7081;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2015;45558;39599;3234;1057;2177;2725;1324;1401;1734
7082;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2016;45693;39557;3259;1076;2183;2877;1383;1494;1734
7083;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2017;45892;39529;3319;1097;2222;3044;1456;1588;1734
7084;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2018;46123;39621;3356;1126;2230;3146;1503;1643;1734
7085;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2019;46357;39684;3341;1114;2227;3332;1579;1753;1734
7086;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2020;46463;39640;3357;1113;2244;3466;1646;1820;1734
7087;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2021;46531;39552;3379;1124;2255;3600;1709;1891;1734
7088;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2022;46693;39507;3387;1128;2259;3799;1791;2008;1734
7089;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2023;46803;39424;3421;1156;2265;3958;1865;2093;1734
7090;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2024;46872;39365;3425;1146;2279;4082;1910;2172;1734
7091;Totaal over alle leeftijden;Mannen en vrouwen;Overbetuwe;2025;46904;39248;3444;1158;2286;4212;1953;2259;1734
7092;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2008;32000;27158;2523;939;1584;2319;1307;1012;590
7093;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2009;32137;27288;2509;939;1570;2340;1300;1040;590
7094;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2010;32179;27303;2479;932;1547;2397;1329;1068;590
7095;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2011;32381;27480;2447;902;1545;2454;1356;1098;590
7096;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2012;32390;27457;2430;885;1545;2503;1367;1136;590
7097;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2013;32432;27479;2398;866;1532;2555;1383;1172;590
7098;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2014;32210;27245;2392;867;1525;2573;1383;1190;590
7099;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2015;32123;27149;2363;857;1506;2611;1400;1211;590
7100;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2016;32072;27076;2349;873;1476;2647;1408;1239;590
7101;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2017;31972;26941;2349;861;1488;2682;1414;1268;590
7102;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2018;31871;26793;2338;854;1484;2740;1415;1325;590
7103;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2019;31783;26700;2329;855;1474;2754;1422;1332;590
7104;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2020;31767;26687;2290;847;1443;2790;1434;1356;590
7105;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2021;31705;26565;2273;849;1424;2867;1467;1400;590
7106;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2022;31695;26515;2284;854;1430;2896;1471;1425;590
7107;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2023;31665;26504;2249;831;1418;2912;1482;1430;590
7108;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2024;31664;26456;2267;833;1434;2941;1483;1458;590
7109;Totaal over alle leeftijden;Mannen en vrouwen;Papendrecht;2025;31645;26382;2286;860;1426;2977;1498;1479;590
7110;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2008;13310;11932;843;361;482;535;374;161;765
7111;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2009;13250;11837;844;354;490;569;387;182;765
7112;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2010;13172;11743;841;361;480;588;390;198;765
7113;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2011;13133;11668;846;360;486;619;405;214;765
7114;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2012;13023;11560;817;348;469;646;403;243;765
7115;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2013;12969;11507;809;338;471;653;393;260;765
7116;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2014;12899;11413;811;331;480;675;396;279;765
7117;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2015;12871;11359;801;331;470;711;406;305;765
7118;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2016;12805;11290;810;331;479;705;404;301;765
7119;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2017;12790;11224;813;328;485;753;414;339;765
7120;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2018;12720;11154;811;330;481;755;413;342;765
7121;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2019;12627;11035;809;329;480;783;424;359;765
7122;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2020;12527;10907;830;330;500;790;430;360;765
7123;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2021;12456;10826;820;320;500;810;441;369;765
7124;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2022;12342;10705;809;321;488;828;439;389;765
7125;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2023;12270;10607;814;327;487;849;457;392;765
7126;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2024;12247;10541;834;333;501;872;480;392;765
7127;Totaal over alle leeftijden;Mannen en vrouwen;Pekela;2025;12171;10454;847;343;504;870;472;398;765
7128;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2008;78447;60666;6816;2481;4335;10965;6040;4925;439
7129;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2009;78808;60830;6896;2533;4363;11082;6028;5054;439
7130;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2010;79183;61047;6919;2552;4367;11217;6059;5158;439
7131;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2011;79292;60994;6944;2589;4355;11354;6069;5285;439
7132;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2012;79463;60969;6980;2626;4354;11514;6065;5449;439
7133;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2013;79724;61059;7030;2663;4367;11635;6067;5568;439
7134;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2014;79799;61006;7024;2666;4358;11769;6108;5661;439
7135;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2015;80072;61067;7085;2726;4359;11920;6125;5795;439
7136;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2016;80187;61088;7098;2759;4339;12001;6106;5895;439
7137;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2017;80493;61235;7179;2842;4337;12079;6123;5956;439
7138;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2018;80622;61181;7247;2893;4354;12194;6184;6010;439
7139;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2019;80844;61218;7275;2908;4367;12351;6224;6127;439
7140;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2020;80928;61143;7362;2993;4369;12423;6268;6155;439
7141;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2021;81272;61227;7472;3052;4420;12573;6281;6292;439
7142;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2022;81405;61191;7532;3076;4456;12682;6326;6356;439
7143;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2023;81548;61171;7618;3146;4472;12759;6372;6387;439
7144;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2024;81826;61221;7690;3220;4470;12915;6402;6513;439
7145;Totaal over alle leeftijden;Mannen en vrouwen;Purmerend;2025;82114;61360;7764;3295;4469;12990;6421;6569;439
7146;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2008;22987;21475;873;344;529;639;355;284;273
7147;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2009;22887;21303;888;347;541;696;383;313;273
7148;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2010;22785;21162;893;352;541;730;400;330;273
7149;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2011;22706;21016;905;355;550;785;416;369;273
7150;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2012;22604;20828;957;384;573;819;448;371;273
7151;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2013;22527;20695;978;393;585;854;462;392;273
7152;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2014;22430;20556;986;407;579;888;478;410;273
7153;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2015;22408;20485;1014;418;596;909;498;411;273
7154;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2016;22293;20327;1022;425;597;944;510;434;273
7155;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2017;22206;20171;1057;440;617;978;523;455;273
7156;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2018;22087;20009;1079;430;649;999;549;450;273
7157;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2019;21967;19821;1105;444;661;1041;565;476;273
7158;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2020;21937;19736;1122;454;668;1079;588;491;273
7159;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2021;21870;19619;1138;474;664;1113;607;506;273
7160;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2022;21872;19556;1164;487;677;1152;619;533;273
7161;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2023;21778;19417;1185;497;688;1176;635;541;273
7162;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2024;21720;19308;1210;512;698;1202;653;549;273
7163;Totaal over alle leeftijden;Mannen en vrouwen;Putten;2025;21630;19191;1231;525;706;1208;658;550;273
