ID;TypeJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;RechterOfficierVanJustitie_23;GeenVerwijzer_24;VerwijzerOnbekend_25
6285;Totaal jeugdzorg;Wijk 00 Kesteren;1e halfjaar 2016;Neder-Betuwe                            ;Wijk     ;WK174000  ;1.0;230.0;;125.0;95.0;;35.0;170.0;25.0;325.0;;;55.0;225.0;80.0;140.0;;20.0;15.0;;;30.0
6286;Totaal jeugdzorg;Wijk 00 Kesteren;2e halfjaar 2016;Neder-Betuwe                            ;Wijk     ;WK174000  ;1.0;265.0;10.0;145.0;105.0;;40.0;205.0;20.0;370.0;;;60.0;270.0;95.0;165.0;;25.0;20.0;;;20.0
6287;Totaal jeugdzorg;Wijk 00 Kesteren;2016;Neder-Betuwe                            ;Wijk     ;WK174000  ;1.0;285.0;10.0;155.0;115.0;;40.0;220.0;25.0;420.0;;10.0;70.0;295.0;100.0;185.0;10.0;30.0;20.0;;;30.0
6288;Totaal jeugdzorg;Wijk 01 Echteld;1e halfjaar 2016;Neder-Betuwe                            ;Wijk     ;WK174001  ;1.0;105.0;;65.0;35.0;;10.0;90.0;;150.0;;;30.0;105.0;45.0;60.0;;10.0;;;;20.0
6289;Totaal jeugdzorg;Wijk 01 Echteld;2e halfjaar 2016;Neder-Betuwe                            ;Wijk     ;WK174001  ;1.0;110.0;;65.0;40.0;;10.0;95.0;;155.0;;10.0;30.0;105.0;45.0;60.0;10.0;10.0;;;;20.0
6290;Totaal jeugdzorg;Wijk 01 Echteld;2016;Neder-Betuwe                            ;Wijk     ;WK174001  ;1.0;120.0;;75.0;40.0;;10.0;105.0;;175.0;;10.0;35.0;130.0;50.0;75.0;10.0;10.0;;;;20.0
6291;Totaal jeugdzorg;Wijk 02 Dodewaard;1e halfjaar 2016;Neder-Betuwe                            ;Wijk     ;WK174002  ;1.0;85.0;;45.0;35.0;;10.0;65.0;;105.0;;;15.0;75.0;20.0;50.0;;15.0;;;;
6292;Totaal jeugdzorg;Wijk 02 Dodewaard;2e halfjaar 2016;Neder-Betuwe                            ;Wijk     ;WK174002  ;1.0;75.0;;40.0;30.0;;10.0;60.0;;105.0;;;15.0;75.0;25.0;50.0;;10.0;;;;
6293;Totaal jeugdzorg;Wijk 02 Dodewaard;2016;Neder-Betuwe                            ;Wijk     ;WK174002  ;1.0;90.0;;45.0;40.0;;10.0;70.0;;130.0;;;20.0;90.0;25.0;60.0;;15.0;;;;
6294;Totaal jeugdzorg;Nederweert;1e halfjaar 2016;Nederweert                              ;Gemeente ;GM0946    ;;355.0;25.0;170.0;155.0;10.0;105.0;240.0;15.0;535.0;;;255.0;245.0;95.0;145.0;;15.0;10.0;;215.0;25.0
6295;Totaal jeugdzorg;Nederweert;2e halfjaar 2016;Nederweert                              ;Gemeente ;GM0946    ;;340.0;25.0;160.0;145.0;10.0;95.0;230.0;15.0;540.0;;;255.0;245.0;120.0;145.0;;20.0;10.0;;195.0;15.0
6296;Totaal jeugdzorg;Nederweert;2016;Nederweert                              ;Gemeente ;GM0946    ;;405.0;30.0;195.0;170.0;10.0;125.0;265.0;15.0;665.0;;10.0;330.0;285.0;125.0;170.0;;20.0;10.0;;270.0;25.0
6297;Totaal jeugdzorg;Wijk 01 Nederweert;1e halfjaar 2016;Nederweert                              ;Wijk     ;WK094601  ;1.0;140.0;10.0;65.0;60.0;;50.0;85.0;;210.0;;;110.0;70.0;30.0;50.0;;;;;95.0;
6298;Totaal jeugdzorg;Wijk 01 Nederweert;2e halfjaar 2016;Nederweert                              ;Wijk     ;WK094601  ;1.0;140.0;10.0;65.0;60.0;;55.0;80.0;;215.0;;;110.0;75.0;40.0;50.0;;10.0;;;95.0;
6299;Totaal jeugdzorg;Wijk 01 Nederweert;2016;Nederweert                              ;Wijk     ;WK094601  ;1.0;160.0;10.0;80.0;70.0;;65.0;90.0;;260.0;;;145.0;80.0;40.0;55.0;;10.0;;;130.0;
6300;Totaal jeugdzorg;Wijk 02 Budschop;1e halfjaar 2016;Nederweert                              ;Wijk     ;WK094602  ;1.0;30.0;;20.0;10.0;;10.0;25.0;;45.0;;;25.0;20.0;;15.0;;;;;20.0;
6301;Totaal jeugdzorg;Wijk 02 Budschop;2e halfjaar 2016;Nederweert                              ;Wijk     ;WK094602  ;1.0;25.0;;15.0;10.0;;;20.0;;40.0;;;20.0;15.0;10.0;10.0;;;;;20.0;
6302;Totaal jeugdzorg;Wijk 02 Budschop;2016;Nederweert                              ;Wijk     ;WK094602  ;1.0;35.0;;20.0;10.0;;10.0;25.0;;55.0;;;30.0;20.0;10.0;15.0;;;;;25.0;
6303;Totaal jeugdzorg;Wijk 03 Ospel;1e halfjaar 2016;Nederweert                              ;Wijk     ;WK094603  ;1.0;75.0;;35.0;30.0;;20.0;50.0;;110.0;;;70.0;35.0;15.0;20.0;;;;;60.0;
6304;Totaal jeugdzorg;Wijk 03 Ospel;2e halfjaar 2016;Nederweert                              ;Wijk     ;WK094603  ;1.0;55.0;;25.0;25.0;;10.0;40.0;;90.0;;;60.0;30.0;15.0;20.0;;;;;45.0;
6305;Totaal jeugdzorg;Wijk 03 Ospel;2016;Nederweert                              ;Wijk     ;WK094603  ;1.0;75.0;;40.0;35.0;;25.0;50.0;;130.0;;;85.0;40.0;15.0;25.0;;;;;70.0;
6306;Totaal jeugdzorg;Wijk 04 Nederweert-Eind;1e halfjaar 2016;Nederweert                              ;Wijk     ;WK094604  ;1.0;30.0;;10.0;20.0;;;25.0;;50.0;;;30.0;15.0;10.0;15.0;;;;;25.0;
6307;Totaal jeugdzorg;Wijk 04 Nederweert-Eind;2e halfjaar 2016;Nederweert                              ;Wijk     ;WK094604  ;1.0;30.0;;10.0;20.0;;;30.0;;50.0;;;30.0;20.0;10.0;15.0;;;;;20.0;
6308;Totaal jeugdzorg;Wijk 04 Nederweert-Eind;2016;Nederweert                              ;Wijk     ;WK094604  ;1.0;35.0;;15.0;20.0;;;30.0;;60.0;;;40.0;20.0;10.0;20.0;;;;;30.0;
6309;Totaal jeugdzorg;Wijk 05 Leveroy;1e halfjaar 2016;Nederweert                              ;Wijk     ;WK094605  ;1.0;20.0;;10.0;;;;15.0;;35.0;;;15.0;15.0;10.0;10.0;;;;;15.0;
6310;Totaal jeugdzorg;Wijk 05 Leveroy;2e halfjaar 2016;Nederweert                              ;Wijk     ;WK094605  ;1.0;20.0;;15.0;;;;15.0;;35.0;;;15.0;15.0;;10.0;;;;;15.0;
6311;Totaal jeugdzorg;Wijk 05 Leveroy;2016;Nederweert                              ;Wijk     ;WK094605  ;1.0;25.0;;15.0;;;;15.0;;40.0;;;20.0;20.0;10.0;15.0;;;;;20.0;
6312;Totaal jeugdzorg;Neerijnen;1e halfjaar 2016;Neerijnen                               ;Gemeente ;GM0304    ;;210.0;10.0;115.0;85.0;;30.0;165.0;15.0;255.0;;10.0;30.0;200.0;40.0;130.0;15.0;15.0;10.0;;;35.0
6313;Totaal jeugdzorg;Neerijnen;2e halfjaar 2016;Neerijnen                               ;Gemeente ;GM0304    ;;225.0;15.0;130.0;80.0;;30.0;185.0;15.0;290.0;;;30.0;235.0;45.0;155.0;15.0;20.0;10.0;;;30.0
6314;Totaal jeugdzorg;Neerijnen;2016;Neerijnen                               ;Gemeente ;GM0304    ;;270.0;15.0;155.0;95.0;;35.0;220.0;15.0;360.0;;10.0;35.0;290.0;50.0;200.0;25.0;20.0;15.0;;;35.0
6315;Totaal jeugdzorg;Wijk 00 Haaften;1e halfjaar 2016;Neerijnen                               ;Wijk     ;WK030400  ;1.0;55.0;;35.0;15.0;;10.0;45.0;;65.0;;;;50.0;10.0;30.0;;;;;;10.0
6316;Totaal jeugdzorg;Wijk 00 Haaften;2e halfjaar 2016;Neerijnen                               ;Wijk     ;WK030400  ;1.0;65.0;;40.0;15.0;;10.0;50.0;;85.0;;;;70.0;15.0;50.0;10.0;;;;;
6317;Totaal jeugdzorg;Wijk 00 Haaften;2016;Neerijnen                               ;Wijk     ;WK030400  ;1.0;75.0;;45.0;25.0;;10.0;65.0;;100.0;;;;85.0;15.0;60.0;10.0;;;;;10.0
6318;Totaal jeugdzorg;Wijk 01 Waardenburg en Opijnen;1e halfjaar 2016;Neerijnen                               ;Wijk     ;WK030401  ;1.0;100.0;;55.0;45.0;;15.0;80.0;10.0;120.0;;;10.0;95.0;20.0;65.0;;;;;;10.0
6319;Totaal jeugdzorg;Wijk 01 Waardenburg en Opijnen;2e halfjaar 2016;Neerijnen                               ;Wijk     ;WK030401  ;1.0;95.0;;55.0;35.0;;15.0;75.0;;120.0;;;10.0;100.0;20.0;60.0;;;10.0;;;10.0
6320;Totaal jeugdzorg;Wijk 01 Waardenburg en Opijnen;2016;Neerijnen                               ;Wijk     ;WK030401  ;1.0;120.0;;70.0;45.0;;15.0;95.0;;155.0;;;10.0;125.0;25.0;90.0;;;10.0;;;10.0
6321;Totaal jeugdzorg;Wijk 02 Varik en Ophemert;1e halfjaar 2016;Neerijnen                               ;Wijk     ;WK030402  ;1.0;50.0;;25.0;20.0;;;40.0;;65.0;;;10.0;50.0;;30.0;;;;;;10.0
6322;Totaal jeugdzorg;Wijk 02 Varik en Ophemert;2e halfjaar 2016;Neerijnen                               ;Wijk     ;WK030402  ;1.0;60.0;;30.0;20.0;;;50.0;;80.0;;;15.0;60.0;10.0;45.0;;;;;;10.0
6323;Totaal jeugdzorg;Wijk 02 Varik en Ophemert;2016;Neerijnen                               ;Wijk     ;WK030402  ;1.0;65.0;;35.0;25.0;;;55.0;;95.0;;;15.0;70.0;10.0;50.0;;;;;;10.0
6324;Totaal jeugdzorg;Nieuwegein;1e halfjaar 2016;Nieuwegein                              ;Gemeente ;GM0356    ;;1045.0;55.0;515.0;435.0;40.0;270.0;690.0;80.0;1305.0;15.0;40.0;220.0;880.0;305.0;570.0;;85.0;100.0;;45.0;40.0
6325;Totaal jeugdzorg;Nieuwegein;2e halfjaar 2016;Nieuwegein                              ;Gemeente ;GM0356    ;;1080.0;70.0;565.0;415.0;30.0;295.0;705.0;80.0;1370.0;25.0;35.0;215.0;955.0;385.0;560.0;10.0;85.0;90.0;;60.0;35.0
6326;Totaal jeugdzorg;Nieuwegein;2016;Nieuwegein                              ;Gemeente ;GM0356    ;;1260.0;80.0;635.0;505.0;45.0;345.0;830.0;90.0;1680.0;35.0;55.0;260.0;1150.0;425.0;725.0;15.0;105.0;115.0;;65.0;45.0
6327;Totaal jeugdzorg;Wijk 01 Jutphaas Wijkersloot;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035601  ;1.0;130.0;;65.0;55.0;10.0;50.0;65.0;15.0;170.0;;;20.0;130.0;25.0;75.0;;15.0;10.0;;20.0;10.0
6328;Totaal jeugdzorg;Wijk 01 Jutphaas Wijkersloot;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035601  ;1.0;150.0;10.0;70.0;60.0;10.0;60.0;75.0;20.0;195.0;;;30.0;145.0;40.0;75.0;;25.0;10.0;;20.0;10.0
6329;Totaal jeugdzorg;Wijk 01 Jutphaas Wijkersloot;2016;Nieuwegein                              ;Wijk     ;WK035601  ;1.0;165.0;10.0;80.0;65.0;10.0;65.0;80.0;20.0;220.0;;;30.0;165.0;40.0;90.0;;25.0;10.0;;20.0;15.0
6330;Totaal jeugdzorg;Wijk 02 Zuilenstein;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035602  ;1.0;90.0;;50.0;25.0;;20.0;65.0;;115.0;;;15.0;80.0;25.0;60.0;;;10.0;;;
6331;Totaal jeugdzorg;Wijk 02 Zuilenstein;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035602  ;1.0;95.0;;60.0;25.0;;25.0;70.0;;125.0;;;10.0;95.0;35.0;60.0;;;10.0;;;
6332;Totaal jeugdzorg;Wijk 02 Zuilenstein;2016;Nieuwegein                              ;Wijk     ;WK035602  ;1.0;110.0;10.0;65.0;30.0;;30.0;80.0;;155.0;;;15.0;115.0;40.0;80.0;;;10.0;;;
6333;Totaal jeugdzorg;Wijk 03 Batau Zuid;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035603  ;1.0;120.0;;55.0;60.0;;25.0;90.0;;140.0;;;25.0;95.0;35.0;65.0;;10.0;15.0;;;
6334;Totaal jeugdzorg;Wijk 03 Batau Zuid;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035603  ;1.0;120.0;10.0;65.0;50.0;;25.0;90.0;;145.0;;;30.0;105.0;45.0;60.0;;;10.0;;;
6335;Totaal jeugdzorg;Wijk 03 Batau Zuid;2016;Nieuwegein                              ;Wijk     ;WK035603  ;1.0;140.0;10.0;65.0;60.0;;30.0;105.0;;175.0;;;30.0;120.0;45.0;75.0;;10.0;20.0;;;
6336;Totaal jeugdzorg;Wijk 04 Batau Boord;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035604  ;1.0;95.0;;55.0;35.0;;20.0;70.0;;125.0;;;20.0;85.0;30.0;50.0;;10.0;10.0;;;
6337;Totaal jeugdzorg;Wijk 04 Batau Boord;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035604  ;1.0;95.0;10.0;55.0;30.0;;20.0;70.0;;125.0;;;20.0;85.0;35.0;45.0;;10.0;15.0;;;
6338;Totaal jeugdzorg;Wijk 04 Batau Boord;2016;Nieuwegein                              ;Wijk     ;WK035604  ;1.0;120.0;10.0;65.0;45.0;;30.0;85.0;;165.0;;;25.0;110.0;40.0;65.0;;15.0;15.0;;;
6339;Totaal jeugdzorg;Wijk 05 Doorslag;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035605  ;1.0;75.0;;35.0;30.0;;20.0;45.0;;90.0;;;15.0;60.0;20.0;40.0;;;10.0;;;
6340;Totaal jeugdzorg;Wijk 05 Doorslag;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035605  ;1.0;80.0;;40.0;30.0;;25.0;55.0;;105.0;;;15.0;70.0;30.0;40.0;;;15.0;;;
6341;Totaal jeugdzorg;Wijk 05 Doorslag;2016;Nieuwegein                              ;Wijk     ;WK035605  ;1.0;95.0;10.0;50.0;35.0;;25.0;65.0;;125.0;;;15.0;85.0;30.0;55.0;;10.0;15.0;;;
6342;Totaal jeugdzorg;Wijk 06 Huis de Geer;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035606  ;1.0;15.0;;;10.0;;;10.0;;20.0;;;;15.0;;10.0;;;;;;
6343;Totaal jeugdzorg;Wijk 06 Huis de Geer;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035606  ;1.0;10.0;;;;;;;;20.0;;;;15.0;;10.0;;;;;;
6344;Totaal jeugdzorg;Wijk 06 Huis de Geer;2016;Nieuwegein                              ;Wijk     ;WK035606  ;1.0;15.0;;;10.0;;;10.0;;25.0;;;;15.0;;10.0;;;;;;
6345;Totaal jeugdzorg;Wijk 07 Blokhoeve;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035607  ;1.0;15.0;;10.0;;;;15.0;;15.0;;;;15.0;10.0;;;;;;;
6346;Totaal jeugdzorg;Wijk 07 Blokhoeve;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035607  ;1.0;20.0;;;10.0;;;15.0;;20.0;;;;15.0;10.0;;;;;;;
6347;Totaal jeugdzorg;Wijk 07 Blokhoeve;2016;Nieuwegein                              ;Wijk     ;WK035607  ;1.0;20.0;;10.0;10.0;;;15.0;;25.0;;;;20.0;10.0;10.0;;;;;;
6348;Totaal jeugdzorg;Wijk 08 Galecop;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035608  ;1.0;130.0;;55.0;70.0;;35.0;85.0;10.0;155.0;;;40.0;95.0;30.0;80.0;;10.0;10.0;;;
6349;Totaal jeugdzorg;Wijk 08 Galecop;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035608  ;1.0;130.0;;60.0;65.0;;35.0;90.0;;155.0;;;25.0;110.0;45.0;70.0;;;10.0;;;
6350;Totaal jeugdzorg;Wijk 08 Galecop;2016;Nieuwegein                              ;Wijk     ;WK035608  ;1.0;155.0;;65.0;80.0;;40.0;105.0;;195.0;;10.0;40.0;125.0;50.0;95.0;;10.0;15.0;;;
6351;Totaal jeugdzorg;Wijk10 Fokkesteeg;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035610  ;1.0;125.0;;50.0;65.0;;30.0;85.0;10.0;150.0;;;30.0;95.0;40.0;60.0;;10.0;15.0;;;
6352;Totaal jeugdzorg;Wijk10 Fokkesteeg;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035610  ;1.0;125.0;;55.0;60.0;;35.0;75.0;15.0;155.0;;;30.0;105.0;40.0;65.0;;10.0;10.0;;10.0;
6353;Totaal jeugdzorg;Wijk10 Fokkesteeg;2016;Nieuwegein                              ;Wijk     ;WK035610  ;1.0;150.0;;65.0;70.0;;40.0;95.0;15.0;190.0;;;35.0;120.0;45.0;80.0;;10.0;15.0;;10.0;
6354;Totaal jeugdzorg;Wijk 11 Hoogzandveld;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035611  ;1.0;45.0;;25.0;15.0;;10.0;35.0;;60.0;;;;45.0;15.0;20.0;;;;;;
6355;Totaal jeugdzorg;Wijk 11 Hoogzandveld;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035611  ;1.0;50.0;;30.0;15.0;;10.0;35.0;;60.0;;;10.0;45.0;20.0;25.0;;;;;;
6356;Totaal jeugdzorg;Wijk 11 Hoogzandveld;2016;Nieuwegein                              ;Wijk     ;WK035611  ;1.0;55.0;;30.0;20.0;;10.0;40.0;;75.0;;;10.0;55.0;20.0;30.0;;;;;;
6357;Totaal jeugdzorg;Wijk 12 Lekboulevard;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035612  ;1.0;25.0;;15.0;;;;15.0;;30.0;;;10.0;20.0;10.0;15.0;;;;;;
6358;Totaal jeugdzorg;Wijk 12 Lekboulevard;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035612  ;1.0;20.0;;15.0;;;;20.0;;25.0;;;;20.0;10.0;10.0;;;;;;
6359;Totaal jeugdzorg;Wijk 12 Lekboulevard;2016;Nieuwegein                              ;Wijk     ;WK035612  ;1.0;25.0;;15.0;;;;20.0;;35.0;;;10.0;20.0;10.0;15.0;;;;;;
6360;Totaal jeugdzorg;Wijk 13 Vreeswijk;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035613  ;1.0;70.0;;45.0;20.0;;15.0;55.0;;85.0;;;10.0;65.0;25.0;45.0;;;;;;
6361;Totaal jeugdzorg;Wijk 13 Vreeswijk;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035613  ;1.0;75.0;;50.0;20.0;;20.0;50.0;;90.0;;;10.0;75.0;30.0;45.0;;;;;;
6362;Totaal jeugdzorg;Wijk 13 Vreeswijk;2016;Nieuwegein                              ;Wijk     ;WK035613  ;1.0;90.0;;55.0;25.0;;25.0;60.0;;115.0;;;10.0;85.0;30.0;55.0;;;;;;
6363;Totaal jeugdzorg;Wijk 14 Merwestein;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035614  ;1.0;30.0;;20.0;10.0;;15.0;15.0;;40.0;;;;20.0;;15.0;;;;;;
6364;Totaal jeugdzorg;Wijk 14 Merwestein;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035614  ;1.0;30.0;;20.0;10.0;;15.0;10.0;;40.0;;;;20.0;10.0;10.0;;;;;;
6365;Totaal jeugdzorg;Wijk 14 Merwestein;2016;Nieuwegein                              ;Wijk     ;WK035614  ;1.0;35.0;;20.0;15.0;;20.0;15.0;;50.0;;;;30.0;10.0;20.0;;;;;;
6366;Totaal jeugdzorg;Wijk 15 Park Oudegein;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035615  ;1.0;;;;;;;;;;;;;;;;;;;;;
6367;Totaal jeugdzorg;Wijk 15 Park Oudegein;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035615  ;1.0;;;;;;;;;;;;;;;;;;;;;
6368;Totaal jeugdzorg;Wijk 15 Park Oudegein;2016;Nieuwegein                              ;Wijk     ;WK035615  ;1.0;;;;;;;;;;;;;;;;;;;;;
6369;Totaal jeugdzorg;Wijk 16 Zandveld;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035616  ;1.0;40.0;;20.0;20.0;;;25.0;;55.0;;;10.0;30.0;20.0;15.0;;;;;;
6370;Totaal jeugdzorg;Wijk 16 Zandveld;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035616  ;1.0;40.0;;20.0;15.0;;;25.0;;50.0;;;10.0;30.0;15.0;20.0;;;;;;
6371;Totaal jeugdzorg;Wijk 16 Zandveld;2016;Nieuwegein                              ;Wijk     ;WK035616  ;1.0;45.0;;20.0;20.0;;10.0;30.0;;65.0;;;15.0;40.0;20.0;20.0;;;;;;
6372;Totaal jeugdzorg;Wijk 18 Het Klooster;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035618  ;1.0;;;;;;;;;;;;;;;;;;;;;
6373;Totaal jeugdzorg;Wijk 18 Het Klooster;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035618  ;1.0;;;;;;;;;;;;;;;;;;;;;
6374;Totaal jeugdzorg;Wijk 18 Het Klooster;2016;Nieuwegein                              ;Wijk     ;WK035618  ;1.0;;;;;;;;;;;;;;;;;;;;;
6375;Totaal jeugdzorg;Wijk 20 Laagraven;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035620  ;1.0;;;;;;;;;;;;;;;;;;;;;
6376;Totaal jeugdzorg;Wijk 20 Laagraven;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035620  ;1.0;;;;;;;;;;;;;;;;;;;;;
6377;Totaal jeugdzorg;Wijk 20 Laagraven;2016;Nieuwegein                              ;Wijk     ;WK035620  ;1.0;;;;;;;;;;;;;;;;;;;;;
6378;Totaal jeugdzorg;Wijk 21 Plettenburg;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035621  ;1.0;;;;;;;;;;;;;;;;;;;;;
6379;Totaal jeugdzorg;Wijk 21 Plettenburg;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035621  ;1.0;;;;;;;;;;;;;;;;;;;;;
6380;Totaal jeugdzorg;Wijk 21 Plettenburg;2016;Nieuwegein                              ;Wijk     ;WK035621  ;1.0;;;;;;;;;;;;;;;;;;;;;
6381;Totaal jeugdzorg;Wijk 22 De Wiers;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035622  ;1.0;;;;;;;;;;;;;;;;;;;;;
6382;Totaal jeugdzorg;Wijk 22 De Wiers;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035622  ;1.0;;;;;;;;;;;;;;;;;;;;;
6383;Totaal jeugdzorg;Wijk 22 De Wiers;2016;Nieuwegein                              ;Wijk     ;WK035622  ;1.0;;;;;;;;;;;;;;;;;;;;;
6384;Totaal jeugdzorg;Wijk 23 Hoge Landen;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035623  ;1.0;;;;;;;;;;;;;;;;;;;;;
6385;Totaal jeugdzorg;Wijk 23 Hoge Landen;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035623  ;1.0;;;;;;;;;;;;;;;;;;;;;
6386;Totaal jeugdzorg;Wijk 23 Hoge Landen;2016;Nieuwegein                              ;Wijk     ;WK035623  ;1.0;;;;;;;;;;;;;;;;;;;;;
6387;Totaal jeugdzorg;Wijk 24 Stadscentrum;1e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035624  ;1.0;15.0;;10.0;;;;10.0;;25.0;;;;15.0;;10.0;;;;;;
6388;Totaal jeugdzorg;Wijk 24 Stadscentrum;2e halfjaar 2016;Nieuwegein                              ;Wijk     ;WK035624  ;1.0;15.0;;10.0;;;;10.0;;25.0;;;;15.0;;10.0;;;;;;
6389;Totaal jeugdzorg;Wijk 24 Stadscentrum;2016;Nieuwegein                              ;Wijk     ;WK035624  ;1.0;20.0;;10.0;;;;15.0;;35.0;;;;20.0;;15.0;;;;;;
6390;Totaal jeugdzorg;Nieuwkoop;1e halfjaar 2016;Nieuwkoop                               ;Gemeente ;GM0569    ;;585.0;20.0;300.0;260.0;;100.0;460.0;25.0;820.0;;10.0;300.0;465.0;195.0;195.0;15.0;110.0;55.0;;65.0;145.0
6391;Totaal jeugdzorg;Nieuwkoop;2e halfjaar 2016;Nieuwkoop                               ;Gemeente ;GM0569    ;;600.0;30.0;315.0;255.0;;90.0;485.0;30.0;850.0;;15.0;345.0;450.0;190.0;220.0;15.0;115.0;50.0;;95.0;130.0
6392;Totaal jeugdzorg;Nieuwkoop;2016;Nieuwkoop                               ;Gemeente ;GM0569    ;;710.0;35.0;370.0;300.0;;110.0;570.0;30.0;1045.0;10.0;20.0;400.0;570.0;245.0;260.0;20.0;145.0;70.0;;105.0;155.0
6393;Totaal jeugdzorg;Wijk 00;1e halfjaar 2016;Nieuwkoop                               ;Wijk     ;WK056900  ;1.0;225.0;;115.0;100.0;;40.0;180.0;;305.0;;;130.0;160.0;75.0;75.0;;40.0;20.0;;30.0;55.0
6394;Totaal jeugdzorg;Wijk 00;2e halfjaar 2016;Nieuwkoop                               ;Wijk     ;WK056900  ;1.0;240.0;;130.0;105.0;;30.0;205.0;;325.0;;;145.0;165.0;65.0;95.0;;45.0;15.0;;45.0;50.0
6395;Totaal jeugdzorg;Wijk 00;2016;Nieuwkoop                               ;Wijk     ;WK056900  ;1.0;290.0;10.0;155.0;125.0;;40.0;240.0;10.0;405.0;;10.0;175.0;210.0;95.0;110.0;;55.0;20.0;;50.0;60.0
6396;Totaal jeugdzorg;Wijk 01 Nieuwveen;1e halfjaar 2016;Nieuwkoop                               ;Wijk     ;WK056901  ;1.0;70.0;;40.0;30.0;;;60.0;;95.0;;;30.0;60.0;20.0;25.0;;10.0;10.0;;;20.0
6397;Totaal jeugdzorg;Wijk 01 Nieuwveen;2e halfjaar 2016;Nieuwkoop                               ;Wijk     ;WK056901  ;1.0;75.0;;40.0;30.0;;;65.0;;95.0;;;35.0;55.0;25.0;25.0;;;10.0;;10.0;10.0
6398;Totaal jeugdzorg;Wijk 01 Nieuwveen;2016;Nieuwkoop                               ;Wijk     ;WK056901  ;1.0;80.0;;50.0;30.0;;;75.0;;115.0;;;40.0;65.0;25.0;25.0;;10.0;15.0;;10.0;20.0
6399;Totaal jeugdzorg;Wijk 02 Zevenhoven;1e halfjaar 2016;Nieuwkoop                               ;Wijk     ;WK056902  ;1.0;50.0;;30.0;20.0;;10.0;40.0;;75.0;;;40.0;35.0;15.0;15.0;;15.0;;;;25.0
6400;Totaal jeugdzorg;Wijk 02 Zevenhoven;2e halfjaar 2016;Nieuwkoop                               ;Wijk     ;WK056902  ;1.0;55.0;;35.0;20.0;;10.0;45.0;;85.0;;;40.0;35.0;15.0;15.0;;15.0;;;;20.0
6401;Totaal jeugdzorg;Wijk 02 Zevenhoven;2016;Nieuwkoop                               ;Wijk     ;WK056902  ;1.0;60.0;;35.0;20.0;;10.0;50.0;;100.0;;;45.0;40.0;20.0;20.0;;15.0;;;10.0;25.0
