ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantHuishBehorendeTotDoelpopulatie_2;AantHuishMetEenLaagInkomen_3;AantHuishOnderOfRondSocMin_4
1120;Etten-Leur;Totaal particulier huishouden;15.8;15.1;8.0;7.0
1121;Etten-Leur;Eenpersoonshuishouden;4.0;3.8;13.0;12.0
1122;Etten-Leur;Paar zonder kinderen;5.0;4.9;3.0;3.0
1123;Etten-Leur;Paar met kinderen;5.3;5.1;5.0;4.0
1124;Etten-Leur;Eenoudergezin;0.9;0.8;24.0;27.0
1125;Ferwerderadiel;Totaal particulier huishouden;3.5;3.4;11.0;9.0
1126;Ferwerderadiel;Eenpersoonshuishouden;0.9;0.9;17.0;17.0
1127;Ferwerderadiel;Paar zonder kinderen;1.1;1.0;;
1128;Ferwerderadiel;Paar met kinderen;1.2;1.2;11.0;6.0
1129;Ferwerderadiel;Eenoudergezin;0.2;0.2;;
1130;Franekeradeel;Totaal particulier huishouden;8.5;8.1;9.0;8.0
1131;Franekeradeel;Eenpersoonshuishouden;2.6;2.5;11.0;10.0
1132;Franekeradeel;Paar zonder kinderen;2.6;2.5;4.0;4.0
1133;Franekeradeel;Paar met kinderen;2.7;2.6;7.0;5.0
1134;Franekeradeel;Eenoudergezin;0.4;0.4;35.0;36.0
1135;GaasterlÔn-Sleat;Totaal particulier huishouden;4.0;3.9;9.0;9.0
1136;GaasterlÔn-Sleat;Eenpersoonshuishouden;1.1;1.0;11.0;11.0
1137;GaasterlÔn-Sleat;Paar zonder kinderen;1.4;1.3;;6.0
1138;GaasterlÔn-Sleat;Paar met kinderen;1.4;1.3;8.0;6.0
1139;GaasterlÔn-Sleat;Eenoudergezin;0.2;0.2;;
1140;Geertruidenberg;Totaal particulier huishouden;8.4;8.1;7.0;6.0
1141;Geertruidenberg;Eenpersoonshuishouden;2.0;1.9;12.0;11.0
1142;Geertruidenberg;Paar zonder kinderen;2.8;2.7;3.0;3.0
1143;Geertruidenberg;Paar met kinderen;3.0;2.9;6.0;4.0
1144;Geertruidenberg;Eenoudergezin;0.4;0.4;;18.0
1145;Geldermalsen;Totaal particulier huishouden;9.9;9.5;6.0;5.0
1146;Geldermalsen;Eenpersoonshuishouden;2.2;2.1;8.0;6.0
1147;Geldermalsen;Paar zonder kinderen;3.1;3.0;3.0;3.0
1148;Geldermalsen;Paar met kinderen;3.8;3.7;7.0;5.0
1149;Geldermalsen;Eenoudergezin;0.5;0.4;;
1150;Geldrop-Mierlo;Totaal particulier huishouden;15.6;15.2;8.0;7.0
1151;Geldrop-Mierlo;Eenpersoonshuishouden;4.4;4.2;12.0;11.0
1152;Geldrop-Mierlo;Paar zonder kinderen;5.0;4.9;3.0;3.0
1153;Geldrop-Mierlo;Paar met kinderen;5.0;4.9;7.0;5.0
1154;Geldrop-Mierlo;Eenoudergezin;0.8;0.8;22.0;25.0
1155;Gemert-Bakel;Totaal particulier huishouden;10.4;10.1;7.0;7.0
1156;Gemert-Bakel;Eenpersoonshuishouden;2.3;2.2;13.0;13.0
1157;Gemert-Bakel;Paar zonder kinderen;3.3;3.2;3.0;3.0
1158;Gemert-Bakel;Paar met kinderen;4.0;3.9;8.0;5.0
1159;Gemert-Bakel;Eenoudergezin;0.5;0.5;16.0;19.0
1160;Gennep;Totaal particulier huishouden;6.4;6.2;7.0;6.0
1161;Gennep;Eenpersoonshuishouden;1.6;1.6;10.0;10.0
1162;Gennep;Paar zonder kinderen;2.1;2.0;4.0;4.0
1163;Gennep;Paar met kinderen;2.2;2.1;6.0;5.0
1164;Gennep;Eenoudergezin;0.3;0.3;;
1165;Giessenlanden;Totaal particulier huishouden;5.4;5.3;6.0;5.0
1166;Giessenlanden;Eenpersoonshuishouden;1.1;1.1;10.0;9.0
1167;Giessenlanden;Paar zonder kinderen;1.8;1.8;;
1168;Giessenlanden;Paar met kinderen;2.1;2.1;6.0;5.0
1169;Giessenlanden;Eenoudergezin;0.2;0.2;;
1170;Gilze en Rijen;Totaal particulier huishouden;9.8;9.5;7.0;6.0
1171;Gilze en Rijen;Eenpersoonshuishouden;2.2;2.1;10.0;8.0
1172;Gilze en Rijen;Paar zonder kinderen;3.3;3.2;4.0;4.0
1173;Gilze en Rijen;Paar met kinderen;3.5;3.4;5.0;4.0
1174;Gilze en Rijen;Eenoudergezin;0.5;0.5;22.0;23.0
1175;Goedereede;Totaal particulier huishouden;4.4;4.2;6.0;6.0
1176;Goedereede;Eenpersoonshuishouden;0.9;0.9;8.0;8.0
1177;Goedereede;Paar zonder kinderen;1.5;1.4;;
1178;Goedereede;Paar met kinderen;1.7;1.6;8.0;5.0
1179;Goedereede;Eenoudergezin;0.2;0.1;;
1180;Goes;Totaal particulier huishouden;15.6;15.1;8.0;7.0
1181;Goes;Eenpersoonshuishouden;5.1;4.9;13.0;11.0
1182;Goes;Paar zonder kinderen;5.1;4.9;3.0;3.0
1183;Goes;Paar met kinderen;4.4;4.3;6.0;4.0
1184;Goes;Eenoudergezin;0.7;0.7;22.0;26.0
1185;Goirle;Totaal particulier huishouden;8.7;8.5;6.0;5.0
1186;Goirle;Eenpersoonshuishouden;1.9;1.8;9.0;8.0
1187;Goirle;Paar zonder kinderen;3.0;3.0;4.0;4.0
1188;Goirle;Paar met kinderen;3.1;3.1;4.0;3.0
1189;Goirle;Eenoudergezin;0.4;0.4;;17.0
1190;Gorinchem;Totaal particulier huishouden;14.6;14.0;8.0;8.0
1191;Gorinchem;Eenpersoonshuishouden;5.0;4.7;11.0;11.0
1192;Gorinchem;Paar zonder kinderen;4.1;4.0;3.0;4.0
1193;Gorinchem;Paar met kinderen;4.2;4.0;6.0;4.0
1194;Gorinchem;Eenoudergezin;0.8;0.8;19.0;23.0
1195;Gouda;Totaal particulier huishouden;29.7;28.4;8.0;8.0
1196;Gouda;Eenpersoonshuishouden;9.7;9.2;12.0;11.0
1197;Gouda;Paar zonder kinderen;8.4;8.2;3.0;4.0
1198;Gouda;Paar met kinderen;8.8;8.5;7.0;5.0
1199;Gouda;Eenoudergezin;1.8;1.7;23.0;25.0
1200;Graafstroom;Totaal particulier huishouden;3.2;3.1;8.0;7.0
1201;Graafstroom;Eenpersoonshuishouden;0.6;0.6;;
1202;Graafstroom;Paar zonder kinderen;0.9;0.9;;
1203;Graafstroom;Paar met kinderen;1.4;1.4;9.0;6.0
1204;Graafstroom;Eenoudergezin;0.2;0.1;;
1205;Graft-De Rijp;Totaal particulier huishouden;2.5;2.5;8.0;7.0
1206;Graft-De Rijp;Eenpersoonshuishouden;0.6;0.6;12.0;
1207;Graft-De Rijp;Paar zonder kinderen;0.8;0.8;;
1208;Graft-De Rijp;Paar met kinderen;0.9;0.9;;
1209;Graft-De Rijp;Eenoudergezin;0.1;0.1;;
1210;Grave;Totaal particulier huishouden;4.8;4.7;8.0;8.0
1211;Grave;Eenpersoonshuishouden;1.1;1.1;19.0;19.0
1212;Grave;Paar zonder kinderen;1.7;1.6;;
1213;Grave;Paar met kinderen;1.7;1.7;5.0;
1214;Grave;Eenoudergezin;0.2;0.2;;
1215;Groenlo;Totaal particulier huishouden;11.2;10.9;7.0;6.0
1216;Groenlo;Eenpersoonshuishouden;2.5;2.4;9.0;9.0
1217;Groenlo;Paar zonder kinderen;3.7;3.6;4.0;4.0
1218;Groenlo;Paar met kinderen;4.3;4.1;6.0;4.0
1219;Groenlo;Eenoudergezin;0.5;0.4;18.0;20.0
1220;Groesbeek;Totaal particulier huishouden;7.2;6.9;6.0;6.0
1221;Groesbeek;Eenpersoonshuishouden;1.8;1.7;11.0;12.0
1222;Groesbeek;Paar zonder kinderen;2.4;2.3;3.0;4.0
1223;Groesbeek;Paar met kinderen;2.4;2.3;5.0;4.0
1224;Groesbeek;Eenoudergezin;0.3;0.3;;
1225;Groningen (gemeente);Totaal particulier huishouden;77.8;73.4;14.0;13.0
1226;Groningen (gemeente);Eenpersoonshuishouden;34.6;32.6;20.0;18.0
1227;Groningen (gemeente);Paar zonder kinderen;21.2;20.0;5.0;5.0
1228;Groningen (gemeente);Paar met kinderen;14.3;13.7;10.0;6.0
1229;Groningen (gemeente);Eenoudergezin;5.8;5.5;25.0;32.0
1230;Grootegast;Totaal particulier huishouden;4.4;4.2;8.0;7.0
1231;Grootegast;Eenpersoonshuishouden;0.9;0.9;13.0;11.0
1232;Grootegast;Paar zonder kinderen;1.4;1.4;;
1233;Grootegast;Paar met kinderen;1.8;1.7;7.0;5.0
1234;Grootegast;Eenoudergezin;0.2;0.2;;
1235;Gulpen-Wittem;Totaal particulier huishouden;6.0;5.7;7.0;7.0
1236;Gulpen-Wittem;Eenpersoonshuishouden;1.4;1.3;8.0;9.0
1237;Gulpen-Wittem;Paar zonder kinderen;2.1;2.0;5.0;5.0
1238;Gulpen-Wittem;Paar met kinderen;2.0;1.9;7.0;5.0
1239;Gulpen-Wittem;Eenoudergezin;0.3;0.3;;
1240;Haaksbergen;Totaal particulier huishouden;9.3;9.0;7.0;7.0
1241;Haaksbergen;Eenpersoonshuishouden;2.0;2.0;13.0;13.0
1242;Haaksbergen;Paar zonder kinderen;3.2;3.1;3.0;3.0
1243;Haaksbergen;Paar met kinderen;3.3;3.2;6.0;5.0
1244;Haaksbergen;Eenoudergezin;0.4;0.4;;16.0
1245;Haaren;Totaal particulier huishouden;4.9;4.8;6.0;5.0
1246;Haaren;Eenpersoonshuishouden;1.0;1.0;10.0;10.0
1247;Haaren;Paar zonder kinderen;1.6;1.6;;
1248;Haaren;Paar met kinderen;1.9;1.8;6.0;5.0
1249;Haaren;Eenoudergezin;0.2;0.2;;
1250;Haarlem;Totaal particulier huishouden;66.9;64.2;9.0;9.0
1251;Haarlem;Eenpersoonshuishouden;27.4;26.1;13.0;13.0
1252;Haarlem;Paar zonder kinderen;17.7;17.2;4.0;4.0
1253;Haarlem;Paar met kinderen;15.5;14.9;7.0;5.0
1254;Haarlem;Eenoudergezin;4.2;4.0;19.0;24.0
1255;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;2.1;6.0;6.0
1256;Haarlemmerliede en Spaarnwoude;Eenpersoonshuishouden;0.5;0.5;;
1257;Haarlemmerliede en Spaarnwoude;Paar zonder kinderen;0.7;0.7;;
1258;Haarlemmerliede en Spaarnwoude;Paar met kinderen;0.8;0.8;;
1259;Haarlemmerliede en Spaarnwoude;Eenoudergezin;0.1;0.1;;
1260;Haarlemmermeer;Totaal particulier huishouden;51.8;50.0;6.0;6.0
1261;Haarlemmermeer;Eenpersoonshuishouden;13.0;12.3;9.0;9.0
1262;Haarlemmermeer;Paar zonder kinderen;15.4;15.1;3.0;3.0
1263;Haarlemmermeer;Paar met kinderen;18.8;18.2;6.0;4.0
1264;Haarlemmermeer;Eenoudergezin;3.1;2.9;18.0;20.0
1265;Haelen;Totaal particulier huishouden;3.9;3.7;5.0;5.0
1266;Haelen;Eenpersoonshuishouden;0.8;0.8;;
1267;Haelen;Paar zonder kinderen;1.4;1.4;;
1268;Haelen;Paar met kinderen;1.3;1.3;6.0;
1269;Haelen;Eenoudergezin;0.2;0.2;;
1270;Halderberge;Totaal particulier huishouden;11.7;11.3;6.0;5.0
1271;Halderberge;Eenpersoonshuishouden;2.6;2.5;9.0;7.0
1272;Halderberge;Paar zonder kinderen;4.2;4.1;3.0;4.0
1273;Halderberge;Paar met kinderen;4.0;3.9;5.0;4.0
1274;Halderberge;Eenoudergezin;0.5;0.4;18.0;19.0
1275;Hardenberg;Totaal particulier huishouden;21.1;20.4;7.0;6.0
1276;Hardenberg;Eenpersoonshuishouden;4.7;4.5;10.0;11.0
1277;Hardenberg;Paar zonder kinderen;6.3;6.2;3.0;3.0
1278;Hardenberg;Paar met kinderen;8.3;8.0;8.0;5.0
1279;Hardenberg;Eenoudergezin;1.0;0.9;16.0;21.0
1280;Harderwijk;Totaal particulier huishouden;16.0;15.4;9.0;8.0
1281;Harderwijk;Eenpersoonshuishouden;4.4;4.2;12.0;12.0
1282;Harderwijk;Paar zonder kinderen;4.6;4.5;4.0;4.0
1283;Harderwijk;Paar met kinderen;5.4;5.3;8.0;6.0
1284;Harderwijk;Eenoudergezin;0.9;0.8;22.0;26.0
1285;Hardinxveld-Giessendam;Totaal particulier huishouden;6.5;6.4;4.0;3.0
1286;Hardinxveld-Giessendam;Eenpersoonshuishouden;1.5;1.5;6.0;6.0
1287;Hardinxveld-Giessendam;Paar zonder kinderen;2.0;1.9;;
1288;Hardinxveld-Giessendam;Paar met kinderen;2.6;2.6;4.0;3.0
1289;Hardinxveld-Giessendam;Eenoudergezin;0.2;0.2;;
1290;Haren;Totaal particulier huishouden;8.0;7.8;5.0;5.0
1291;Haren;Eenpersoonshuishouden;2.5;2.4;8.0;7.0
1292;Haren;Paar zonder kinderen;2.8;2.7;;
1293;Haren;Paar met kinderen;2.2;2.2;5.0;4.0
1294;Haren;Eenoudergezin;0.4;0.4;;
1295;Harenkarspel;Totaal particulier huishouden;6.1;5.9;8.0;8.0
1296;Harenkarspel;Eenpersoonshuishouden;1.6;1.5;12.0;13.0
1297;Harenkarspel;Paar zonder kinderen;1.8;1.8;6.0;6.0
1298;Harenkarspel;Paar met kinderen;2.3;2.2;7.0;6.0
1299;Harenkarspel;Eenoudergezin;0.3;0.2;;
1300;Harlingen;Totaal particulier huishouden;6.8;6.5;12.0;12.0
1301;Harlingen;Eenpersoonshuishouden;2.2;2.1;18.0;17.0
1302;Harlingen;Paar zonder kinderen;2.0;1.9;4.0;5.0
1303;Harlingen;Paar met kinderen;1.9;1.9;10.0;7.0
1304;Harlingen;Eenoudergezin;0.5;0.4;27.0;37.0
1305;Hattem;Totaal particulier huishouden;4.6;4.4;5.0;4.0
1306;Hattem;Eenpersoonshuishouden;1.1;1.1;;
1307;Hattem;Paar zonder kinderen;1.6;1.6;;
1308;Hattem;Paar met kinderen;1.6;1.6;5.0;
1309;Hattem;Eenoudergezin;0.1;0.1;;
1310;Heel;Totaal particulier huishouden;3.1;3.0;7.0;7.0
1311;Heel;Eenpersoonshuishouden;0.6;0.6;16.0;16.0
1312;Heel;Paar zonder kinderen;1.1;1.1;;
1313;Heel;Paar met kinderen;1.1;1.0;;
1314;Heel;Eenoudergezin;0.1;0.1;;
1315;Heemskerk;Totaal particulier huishouden;15.1;14.8;8.0;8.0
1316;Heemskerk;Eenpersoonshuishouden;4.6;4.5;13.0;11.0
1317;Heemskerk;Paar zonder kinderen;4.6;4.6;2.0;2.0
1318;Heemskerk;Paar met kinderen;4.5;4.4;7.0;5.0
1319;Heemskerk;Eenoudergezin;1.0;1.0;23.0;27.0
1320;Heemstede;Totaal particulier huishouden;10.7;10.4;6.0;6.0
1321;Heemstede;Eenpersoonshuishouden;3.6;3.5;8.0;8.0
1322;Heemstede;Paar zonder kinderen;3.3;3.3;2.0;3.0
1323;Heemstede;Paar met kinderen;3.0;2.9;7.0;6.0
1324;Heemstede;Eenoudergezin;0.6;0.5;;16.0
1325;Heerde;Totaal particulier huishouden;7.1;7.0;6.0;5.0
1326;Heerde;Eenpersoonshuishouden;1.8;1.8;10.0;10.0
1327;Heerde;Paar zonder kinderen;2.3;2.3;3.0;3.0
1328;Heerde;Paar met kinderen;2.6;2.5;5.0;3.0
1329;Heerde;Eenoudergezin;0.3;0.3;;
1330;Heerenveen;Totaal particulier huishouden;18.2;17.6;9.0;8.0
1331;Heerenveen;Eenpersoonshuishouden;5.7;5.5;14.0;13.0
1332;Heerenveen;Paar zonder kinderen;5.9;5.8;4.0;4.0
1333;Heerenveen;Paar met kinderen;5.1;4.9;7.0;5.0
1334;Heerenveen;Eenoudergezin;1.1;1.0;20.0;24.0
1335;Heerhugowaard;Totaal particulier huishouden;18.7;18.1;7.0;7.0
1336;Heerhugowaard;Eenpersoonshuishouden;4.6;4.4;13.0;13.0
1337;Heerhugowaard;Paar zonder kinderen;5.8;5.6;3.0;3.0
1338;Heerhugowaard;Paar met kinderen;6.8;6.6;6.0;4.0
1339;Heerhugowaard;Eenoudergezin;1.1;1.1;20.0;24.0
1340;Heerlen;Totaal particulier huishouden;42.8;40.2;14.0;14.0
1341;Heerlen;Eenpersoonshuishouden;16.5;15.5;19.0;18.0
1342;Heerlen;Paar zonder kinderen;12.3;11.7;6.0;6.0
1343;Heerlen;Paar met kinderen;9.8;9.1;11.0;8.0
1344;Heerlen;Eenoudergezin;3.1;2.9;29.0;38.0
1345;Heeze-Leende;Totaal particulier huishouden;5.8;5.6;7.0;7.0
1346;Heeze-Leende;Eenpersoonshuishouden;1.3;1.2;10.0;10.0
1347;Heeze-Leende;Paar zonder kinderen;2.0;1.9;5.0;5.0
1348;Heeze-Leende;Paar met kinderen;2.1;2.0;7.0;5.0
1349;Heeze-Leende;Eenoudergezin;0.3;0.2;;
1350;Heiloo;Totaal particulier huishouden;9.1;8.9;6.0;6.0
1351;Heiloo;Eenpersoonshuishouden;2.6;2.5;9.0;8.0
1352;Heiloo;Paar zonder kinderen;3.1;3.1;4.0;4.0
1353;Heiloo;Paar met kinderen;2.8;2.7;5.0;4.0
1354;Heiloo;Eenoudergezin;0.4;0.4;;
1355;Helden;Totaal particulier huishouden;7.3;7.0;8.0;7.0
1356;Helden;Eenpersoonshuishouden;1.5;1.5;14.0;13.0
1357;Helden;Paar zonder kinderen;2.5;2.4;3.0;4.0
1358;Helden;Paar met kinderen;2.8;2.7;8.0;6.0
1359;Helden;Eenoudergezin;0.3;0.3;;
1360;Hellendoorn;Totaal particulier huishouden;13.6;13.2;6.0;5.0
1361;Hellendoorn;Eenpersoonshuishouden;3.1;3.0;8.0;7.0
1362;Hellendoorn;Paar zonder kinderen;4.4;4.3;3.0;3.0
1363;Hellendoorn;Paar met kinderen;5.1;5.0;5.0;3.0
1364;Hellendoorn;Eenoudergezin;0.6;0.5;18.0;20.0
1365;Hellevoetsluis;Totaal particulier huishouden;16.4;15.8;7.0;7.0
1366;Hellevoetsluis;Eenpersoonshuishouden;4.2;4.1;11.0;12.0
1367;Hellevoetsluis;Paar zonder kinderen;5.1;5.0;3.0;3.0
1368;Hellevoetsluis;Paar met kinderen;5.4;5.2;5.0;3.0
1369;Hellevoetsluis;Eenoudergezin;1.1;1.0;22.0;27.0
1370;Helmond;Totaal particulier huishouden;35.8;34.3;12.0;11.0
1371;Helmond;Eenpersoonshuishouden;10.5;10.0;16.0;15.0
1372;Helmond;Paar zonder kinderen;11.0;10.7;7.0;7.0
1373;Helmond;Paar met kinderen;11.2;10.6;9.0;6.0
1374;Helmond;Eenoudergezin;2.0;1.9;29.0;34.0
1375;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.9;8.6;5.0;4.0
1376;Hendrik-Ido-Ambacht;Eenpersoonshuishouden;1.9;1.8;6.0;5.0
1377;Hendrik-Ido-Ambacht;Paar zonder kinderen;3.0;2.9;;3.0
1378;Hendrik-Ido-Ambacht;Paar met kinderen;3.4;3.3;6.0;3.0
1379;Hendrik-Ido-Ambacht;Eenoudergezin;0.4;0.4;;
1380;Hengelo (O.);Totaal particulier huishouden;34.6;33.3;8.0;8.0
1381;Hengelo (O.);Eenpersoonshuishouden;11.4;10.9;11.0;11.0
1382;Hengelo (O.);Paar zonder kinderen;10.5;10.2;3.0;3.0
1383;Hengelo (O.);Paar met kinderen;9.8;9.4;8.0;5.0
1384;Hengelo (O.);Eenoudergezin;1.9;1.7;19.0;24.0
1385;het Bildt;Totaal particulier huishouden;4.4;4.2;11.0;9.0
1386;het Bildt;Eenpersoonshuishouden;1.3;1.2;14.0;12.0
1387;het Bildt;Paar zonder kinderen;1.4;1.3;;6.0
1388;het Bildt;Paar met kinderen;1.4;1.4;11.0;7.0
1389;het Bildt;Eenoudergezin;0.2;0.2;;
1390;Heumen;Totaal particulier huishouden;6.3;6.2;8.0;7.0
1391;Heumen;Eenpersoonshuishouden;1.4;1.3;12.0;11.0
1392;Heumen;Paar zonder kinderen;2.1;2.0;4.0;4.0
1393;Heumen;Paar met kinderen;2.4;2.4;7.0;6.0
1394;Heumen;Eenoudergezin;0.3;0.3;;23.0
1395;Heusden;Totaal particulier huishouden;16.4;15.8;7.0;7.0
1396;Heusden;Eenpersoonshuishouden;3.6;3.4;11.0;10.0
1397;Heusden;Paar zonder kinderen;5.2;5.0;4.0;4.0
1398;Heusden;Paar met kinderen;6.2;6.0;7.0;5.0
1399;Heusden;Eenoudergezin;0.9;0.8;18.0;21.0
1400;Heythuysen;Totaal particulier huishouden;4.7;4.6;6.0;5.0
1401;Heythuysen;Eenpersoonshuishouden;1.1;1.1;8.0;7.0
1402;Heythuysen;Paar zonder kinderen;1.6;1.5;;
1403;Heythuysen;Paar met kinderen;1.8;1.7;7.0;5.0
1404;Heythuysen;Eenoudergezin;0.2;0.1;;
1405;Hillegom;Totaal particulier huishouden;8.1;7.9;7.0;6.0
1406;Hillegom;Eenpersoonshuishouden;2.2;2.1;10.0;11.0
1407;Hillegom;Paar zonder kinderen;2.5;2.5;;
1408;Hillegom;Paar met kinderen;2.7;2.7;7.0;5.0
1409;Hillegom;Eenoudergezin;0.5;0.4;;17.0
1410;Hilvarenbeek;Totaal particulier huishouden;5.6;5.5;5.0;5.0
1411;Hilvarenbeek;Eenpersoonshuishouden;1.2;1.2;7.0;
1412;Hilvarenbeek;Paar zonder kinderen;1.8;1.8;;
1413;Hilvarenbeek;Paar met kinderen;2.2;2.1;7.0;6.0
1414;Hilvarenbeek;Eenoudergezin;0.2;0.2;;
1415;Hilversum;Totaal particulier huishouden;37.4;35.7;9.0;8.0
1416;Hilversum;Eenpersoonshuishouden;14.3;13.5;13.0;12.0
1417;Hilversum;Paar zonder kinderen;10.6;10.4;3.0;4.0
1418;Hilversum;Paar met kinderen;9.2;8.8;7.0;5.0
1419;Hilversum;Eenoudergezin;2.2;2.0;15.0;19.0
1420;Hof van Twente;Totaal particulier huishouden;13.7;13.4;7.0;7.0
1421;Hof van Twente;Eenpersoonshuishouden;3.5;3.4;10.0;10.0
1422;Hof van Twente;Paar zonder kinderen;4.5;4.4;3.0;4.0
1423;Hof van Twente;Paar met kinderen;4.6;4.5;7.0;6.0
1424;Hof van Twente;Eenoudergezin;0.5;0.5;;16.0
1425;Hoogeveen;Totaal particulier huishouden;21.8;21.1;9.0;8.0
1426;Hoogeveen;Eenpersoonshuishouden;6.2;6.0;12.0;11.0
1427;Hoogeveen;Paar zonder kinderen;6.9;6.7;4.0;4.0
1428;Hoogeveen;Paar met kinderen;7.0;6.7;8.0;5.0
1429;Hoogeveen;Eenoudergezin;1.1;1.1;25.0;32.0
1430;Hoogezand-Sappemeer;Totaal particulier huishouden;14.6;14.0;12.0;11.0
1431;Hoogezand-Sappemeer;Eenpersoonshuishouden;4.5;4.3;19.0;16.0
1432;Hoogezand-Sappemeer;Paar zonder kinderen;4.9;4.7;5.0;5.0
1433;Hoogezand-Sappemeer;Paar met kinderen;4.0;3.9;10.0;6.0
1434;Hoogezand-Sappemeer;Eenoudergezin;0.8;0.8;26.0;37.0
1435;Hoorn;Totaal particulier huishouden;28.6;27.5;10.0;9.0
1436;Hoorn;Eenpersoonshuishouden;9.1;8.7;15.0;14.0
1437;Hoorn;Paar zonder kinderen;8.0;7.8;3.0;4.0
1438;Hoorn;Paar met kinderen;8.6;8.3;7.0;5.0
1439;Hoorn;Eenoudergezin;2.1;2.0;21.0;26.0
1440;Horst aan de Maas;Totaal particulier huishouden;10.9;10.5;6.0;6.0
1441;Horst aan de Maas;Eenpersoonshuishouden;2.5;2.4;8.0;9.0
1442;Horst aan de Maas;Paar zonder kinderen;3.6;3.5;4.0;4.0
1443;Horst aan de Maas;Paar met kinderen;4.1;4.0;6.0;3.0
1444;Horst aan de Maas;Eenoudergezin;0.5;0.4;19.0;20.0
1445;Houten;Totaal particulier huishouden;15.9;15.5;6.0;5.0
1446;Houten;Eenpersoonshuishouden;3.5;3.4;10.0;11.0
1447;Houten;Paar zonder kinderen;4.3;4.2;2.0;2.0
1448;Houten;Paar met kinderen;6.8;6.6;4.0;3.0
1449;Houten;Eenoudergezin;0.9;0.9;15.0;19.0
1450;Huizen;Totaal particulier huishouden;16.9;16.3;8.0;8.0
1451;Huizen;Eenpersoonshuishouden;4.9;4.7;11.0;10.0
1452;Huizen;Paar zonder kinderen;4.8;4.7;3.0;4.0
1453;Huizen;Paar met kinderen;5.6;5.4;7.0;5.0
1454;Huizen;Eenoudergezin;1.2;1.1;20.0;24.0
1455;Hulst;Totaal particulier huishouden;11.7;10.8;7.0;7.0
1456;Hulst;Eenpersoonshuishouden;3.2;2.9;10.0;10.0
1457;Hulst;Paar zonder kinderen;4.1;3.9;4.0;5.0
1458;Hulst;Paar met kinderen;3.6;3.3;6.0;4.0
1459;Hulst;Eenoudergezin;0.5;0.5;20.0;21.0
1460;Hunsel;Totaal particulier huishouden;2.3;2.2;9.0;8.0
1461;Hunsel;Eenpersoonshuishouden;0.4;0.4;;
1462;Hunsel;Paar zonder kinderen;0.7;0.7;;
1463;Hunsel;Paar met kinderen;1.0;1.0;9.0;
1464;Hunsel;Eenoudergezin;0.1;0.1;;
1465;IJsselstein;Totaal particulier huishouden;13.1;12.6;7.0;6.0
1466;IJsselstein;Eenpersoonshuishouden;3.3;3.2;11.0;10.0
1467;IJsselstein;Paar zonder kinderen;3.8;3.8;;
1468;IJsselstein;Paar met kinderen;4.8;4.6;6.0;4.0
1469;IJsselstein;Eenoudergezin;0.8;0.7;23.0;26.0
1470;Jacobswoude;Totaal particulier huishouden;4.1;4.0;6.0;5.0
1471;Jacobswoude;Eenpersoonshuishouden;0.9;0.9;;
1472;Jacobswoude;Paar zonder kinderen;1.3;1.3;;
1473;Jacobswoude;Paar met kinderen;1.6;1.5;5.0;
1474;Jacobswoude;Eenoudergezin;0.2;0.2;;
1475;Kampen;Totaal particulier huishouden;18.7;18.1;9.0;8.0
1476;Kampen;Eenpersoonshuishouden;5.2;5.0;13.0;12.0
1477;Kampen;Paar zonder kinderen;5.5;5.3;4.0;4.0
1478;Kampen;Paar met kinderen;6.8;6.6;9.0;6.0
1479;Kampen;Eenoudergezin;0.8;0.7;27.0;30.0
1480;Kapelle;Totaal particulier huishouden;4.4;4.3;5.0;5.0
1481;Kapelle;Eenpersoonshuishouden;1.0;0.9;10.0;9.0
1482;Kapelle;Paar zonder kinderen;1.6;1.5;;
1483;Kapelle;Paar met kinderen;1.7;1.6;5.0;
1484;Kapelle;Eenoudergezin;0.2;0.1;;
1485;Katwijk;Totaal particulier huishouden;15.8;15.3;6.0;5.0
1486;Katwijk;Eenpersoonshuishouden;4.3;4.2;9.0;8.0
1487;Katwijk;Paar zonder kinderen;4.3;4.2;3.0;3.0
1488;Katwijk;Paar met kinderen;6.0;5.8;5.0;3.0
1489;Katwijk;Eenoudergezin;0.8;0.8;13.0;18.0
1490;Kerkrade;Totaal particulier huishouden;22.2;20.0;13.0;12.0
1491;Kerkrade;Eenpersoonshuishouden;7.3;6.8;19.0;18.0
1492;Kerkrade;Paar zonder kinderen;7.3;6.6;7.0;7.0
1493;Kerkrade;Paar met kinderen;5.4;4.7;9.0;6.0
1494;Kerkrade;Eenoudergezin;1.5;1.3;27.0;34.0
1495;Kessel;Totaal particulier huishouden;1.7;1.6;6.0;5.0
1496;Kessel;Eenpersoonshuishouden;0.3;0.3;;
1497;Kessel;Paar zonder kinderen;0.6;0.6;;
1498;Kessel;Paar met kinderen;0.6;0.6;;
1499;Kessel;Eenoudergezin;0.1;;;
1500;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.1;4.9;10.0;9.0
1501;Kollumerland en Nieuwkruisland;Eenpersoonshuishouden;1.3;1.3;17.0;16.0
1502;Kollumerland en Nieuwkruisland;Paar zonder kinderen;1.6;1.6;6.0;6.0
1503;Kollumerland en Nieuwkruisland;Paar met kinderen;1.8;1.7;9.0;7.0
