ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdOp31December;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
8179;Tweede kind;35 jaar;1944;0.00935
8180;Tweede kind;35 jaar;1945;0.00963
8181;Tweede kind;35 jaar;1946;0.0104
8182;Tweede kind;35 jaar;1947;0.00976
8183;Tweede kind;35 jaar;1948;0.01074
8184;Tweede kind;35 jaar;1949;0.01134
8185;Tweede kind;35 jaar;1950;0.01296
8186;Tweede kind;35 jaar;1951;0.01473
8187;Tweede kind;35 jaar;1952;0.0159
8188;Tweede kind;35 jaar;1953;0.01749
8189;Tweede kind;35 jaar;1954;0.01919
8190;Tweede kind;35 jaar;1955;0.02136
8191;Tweede kind;35 jaar;1956;0.02371
8192;Tweede kind;35 jaar;1957;0.02522
8193;Tweede kind;35 jaar;1958;0.02703
8194;Tweede kind;35 jaar;1959;0.02787
8195;Tweede kind;35 jaar;1960;0.02965
8196;Tweede kind;35 jaar;1961;0.03117
8197;Tweede kind;35 jaar;1962;0.03138
8198;Tweede kind;35 jaar;1963;0.03331
8199;Tweede kind;35 jaar;1964;0.0365
8200;Tweede kind;35 jaar;1965;0.03849
8201;Tweede kind;35 jaar;1966;0.04082
8202;Tweede kind;35 jaar;1967;0.04142
8203;Tweede kind;35 jaar;1968;0.04269
8204;Tweede kind;35 jaar;1969;0.04073
8205;Tweede kind;35 jaar;1970;0.04192
8206;Tweede kind;35 jaar;1971;0.04275
8207;Tweede kind;35 jaar;1972;0.04214
8208;Tweede kind;35 jaar;1973;0.04348
8209;Tweede kind;35 jaar;1974;0.04401
8210;Tweede kind;35 jaar;1975;0.04446
8211;Tweede kind;35 jaar;1976;0.04436
8212;Tweede kind;35 jaar;1977;0.04337
8213;Tweede kind;35 jaar;1978;0.04233
8214;Tweede kind;35 jaar;1979;0.04281
8215;Tweede kind;35 jaar;1980;0.04379
8216;Tweede kind;35 jaar;1981;0.04391
8217;Tweede kind;35 jaar;1982;0.04135
8218;Tweede kind;35 jaar;1983;0.04233
8219;Tweede kind;35 jaar;1984;0.04456
8220;Tweede kind;35 jaar;1985;0.04501
8221;Tweede kind;35 jaar;1986;0.04571
8222;Tweede kind;35 jaar;1987;0.04755
8223;Tweede kind;35 jaar;1988;0.04858
8224;Tweede kind;35 jaar;1989;0.05001
8225;Tweede kind;35 jaar;1990;0.05072
8226;Tweede kind;35 jaar;1991;0.05157
8227;Tweede kind;35 jaar;1992;0.05232
8228;Tweede kind;35 jaar;1993;0.05279
8229;Tweede kind;35 jaar;1994;0.05305
8230;Tweede kind;35 jaar;1995;0.05338
8231;Tweede kind;35 jaar;1996;0.05331
8232;Tweede kind;35 jaar;1997;0.05315
8233;Tweede kind;35 jaar;1998;0.05314
8234;Tweede kind;35 jaar;1999;0.0532
8235;Tweede kind;35 jaar;2000;0.05324
8236;Tweede kind;35 jaar;2001;0.05321
8237;Tweede kind;35 jaar;2002;0.05319
8238;Tweede kind;35 jaar;2003;0.05319
8239;Tweede kind;35 jaar;2004;0.05321
8240;Tweede kind;35 jaar;2005;0.05321
8241;Tweede kind;35 jaar;2006;0.0532
8242;Tweede kind;35 jaar;2007;0.0532
8243;Tweede kind;35 jaar;2008;0.0532
8244;Tweede kind;35 jaar;2009;0.0532
8245;Tweede kind;35 jaar;2010;0.0532
8246;Tweede kind;35 jaar;2011;0.0532
8247;Tweede kind;35 jaar;2012;0.0532
8248;Tweede kind;35 jaar;2013;0.0532
8249;Tweede kind;35 jaar;2014;0.0532
8250;Tweede kind;35 jaar;2015;0.0532
8251;Tweede kind;35 jaar;2016;0.0532
8252;Tweede kind;35 jaar;2017;0.0532
8253;Tweede kind;35 jaar;2018;0.0532
8254;Tweede kind;35 jaar;2019;0.0532
8255;Tweede kind;35 jaar;2020;0.0532
8256;Tweede kind;36 jaar;1935;0.01171
8257;Tweede kind;36 jaar;1936;0.00897
8258;Tweede kind;36 jaar;1937;0.00881
8259;Tweede kind;36 jaar;1938;0.0077
8260;Tweede kind;36 jaar;1939;0.00724
8261;Tweede kind;36 jaar;1940;0.00746
8262;Tweede kind;36 jaar;1941;0.00638
8263;Tweede kind;36 jaar;1942;0.00648
8264;Tweede kind;36 jaar;1943;0.00665
8265;Tweede kind;36 jaar;1944;0.00708
8266;Tweede kind;36 jaar;1945;0.00675
8267;Tweede kind;36 jaar;1946;0.00693
8268;Tweede kind;36 jaar;1947;0.00727
8269;Tweede kind;36 jaar;1948;0.00784
8270;Tweede kind;36 jaar;1949;0.00901
8271;Tweede kind;36 jaar;1950;0.01058
8272;Tweede kind;36 jaar;1951;0.01142
8273;Tweede kind;36 jaar;1952;0.01216
8274;Tweede kind;36 jaar;1953;0.01421
8275;Tweede kind;36 jaar;1954;0.0157
8276;Tweede kind;36 jaar;1955;0.01683
8277;Tweede kind;36 jaar;1956;0.01865
8278;Tweede kind;36 jaar;1957;0.02002
8279;Tweede kind;36 jaar;1958;0.02092
8280;Tweede kind;36 jaar;1959;0.02202
8281;Tweede kind;36 jaar;1960;0.02172
8282;Tweede kind;36 jaar;1961;0.02362
8283;Tweede kind;36 jaar;1962;0.02593
8284;Tweede kind;36 jaar;1963;0.02706
8285;Tweede kind;36 jaar;1964;0.02839
8286;Tweede kind;36 jaar;1965;0.03036
8287;Tweede kind;36 jaar;1966;0.03053
8288;Tweede kind;36 jaar;1967;0.03253
8289;Tweede kind;36 jaar;1968;0.03279
8290;Tweede kind;36 jaar;1969;0.0332
8291;Tweede kind;36 jaar;1970;0.03254
8292;Tweede kind;36 jaar;1971;0.03359
8293;Tweede kind;36 jaar;1972;0.03515
8294;Tweede kind;36 jaar;1973;0.03527
8295;Tweede kind;36 jaar;1974;0.03548
8296;Tweede kind;36 jaar;1975;0.03507
8297;Tweede kind;36 jaar;1976;0.03421
8298;Tweede kind;36 jaar;1977;0.03445
8299;Tweede kind;36 jaar;1978;0.03506
8300;Tweede kind;36 jaar;1979;0.03472
8301;Tweede kind;36 jaar;1980;0.03512
8302;Tweede kind;36 jaar;1981;0.03347
8303;Tweede kind;36 jaar;1982;0.03428
8304;Tweede kind;36 jaar;1983;0.03693
8305;Tweede kind;36 jaar;1984;0.03682
8306;Tweede kind;36 jaar;1985;0.03868
8307;Tweede kind;36 jaar;1986;0.03926
8308;Tweede kind;36 jaar;1987;0.04117
8309;Tweede kind;36 jaar;1988;0.04226
8310;Tweede kind;36 jaar;1989;0.04333
8311;Tweede kind;36 jaar;1990;0.04421
8312;Tweede kind;36 jaar;1991;0.04506
8313;Tweede kind;36 jaar;1992;0.04577
8314;Tweede kind;36 jaar;1993;0.04618
8315;Tweede kind;36 jaar;1994;0.04637
8316;Tweede kind;36 jaar;1995;0.0465
8317;Tweede kind;36 jaar;1996;0.04625
8318;Tweede kind;36 jaar;1997;0.04621
8319;Tweede kind;36 jaar;1998;0.0463
8320;Tweede kind;36 jaar;1999;0.04633
8321;Tweede kind;36 jaar;2000;0.04632
8322;Tweede kind;36 jaar;2001;0.04628
8323;Tweede kind;36 jaar;2002;0.04629
8324;Tweede kind;36 jaar;2003;0.0463
8325;Tweede kind;36 jaar;2004;0.0463
8326;Tweede kind;36 jaar;2005;0.0463
8327;Tweede kind;36 jaar;2006;0.0463
8328;Tweede kind;36 jaar;2007;0.0463
8329;Tweede kind;36 jaar;2008;0.0463
8330;Tweede kind;36 jaar;2009;0.0463
8331;Tweede kind;36 jaar;2010;0.0463
8332;Tweede kind;36 jaar;2011;0.0463
8333;Tweede kind;36 jaar;2012;0.0463
8334;Tweede kind;36 jaar;2013;0.0463
8335;Tweede kind;36 jaar;2014;0.0463
8336;Tweede kind;36 jaar;2015;0.0463
8337;Tweede kind;36 jaar;2016;0.0463
8338;Tweede kind;36 jaar;2017;0.0463
8339;Tweede kind;36 jaar;2018;0.0463
8340;Tweede kind;36 jaar;2019;0.0463
8341;Tweede kind;36 jaar;2020;0.0463
8342;Tweede kind;37 jaar;1935;0.00737
8343;Tweede kind;37 jaar;1936;0.00642
8344;Tweede kind;37 jaar;1937;0.00574
8345;Tweede kind;37 jaar;1938;0.00525
8346;Tweede kind;37 jaar;1939;0.00513
8347;Tweede kind;37 jaar;1940;0.00452
8348;Tweede kind;37 jaar;1941;0.00473
8349;Tweede kind;37 jaar;1942;0.00468
8350;Tweede kind;37 jaar;1943;0.00438
8351;Tweede kind;37 jaar;1944;0.00459
8352;Tweede kind;37 jaar;1945;0.0046
8353;Tweede kind;37 jaar;1946;0.00473
8354;Tweede kind;37 jaar;1947;0.00496
8355;Tweede kind;37 jaar;1948;0.00557
8356;Tweede kind;37 jaar;1949;0.00649
8357;Tweede kind;37 jaar;1950;0.00731
8358;Tweede kind;37 jaar;1951;0.00818
8359;Tweede kind;37 jaar;1952;0.00927
8360;Tweede kind;37 jaar;1953;0.01007
8361;Tweede kind;37 jaar;1954;0.01199
8362;Tweede kind;37 jaar;1955;0.01248
8363;Tweede kind;37 jaar;1956;0.01364
8364;Tweede kind;37 jaar;1957;0.01522
8365;Tweede kind;37 jaar;1958;0.01561
8366;Tweede kind;37 jaar;1959;0.01568
8367;Tweede kind;37 jaar;1960;0.01635
8368;Tweede kind;37 jaar;1961;0.01775
8369;Tweede kind;37 jaar;1962;0.01892
8370;Tweede kind;37 jaar;1963;0.02099
8371;Tweede kind;37 jaar;1964;0.02127
8372;Tweede kind;37 jaar;1965;0.02186
8373;Tweede kind;37 jaar;1966;0.02331
8374;Tweede kind;37 jaar;1967;0.02393
8375;Tweede kind;37 jaar;1968;0.02415
8376;Tweede kind;37 jaar;1969;0.02526
8377;Tweede kind;37 jaar;1970;0.02546
8378;Tweede kind;37 jaar;1971;0.02643
8379;Tweede kind;37 jaar;1972;0.0266
8380;Tweede kind;37 jaar;1973;0.02677
8381;Tweede kind;37 jaar;1974;0.02552
8382;Tweede kind;37 jaar;1975;0.027
8383;Tweede kind;37 jaar;1976;0.02575
8384;Tweede kind;37 jaar;1977;0.02796
8385;Tweede kind;37 jaar;1978;0.02586
8386;Tweede kind;37 jaar;1979;0.02725
8387;Tweede kind;37 jaar;1980;0.02601
8388;Tweede kind;37 jaar;1981;0.02592
8389;Tweede kind;37 jaar;1982;0.02688
8390;Tweede kind;37 jaar;1983;0.029
8391;Tweede kind;37 jaar;1984;0.02809
8392;Tweede kind;37 jaar;1985;0.03081
8393;Tweede kind;37 jaar;1986;0.03131
8394;Tweede kind;37 jaar;1987;0.03247
8395;Tweede kind;37 jaar;1988;0.03334
8396;Tweede kind;37 jaar;1989;0.0341
8397;Tweede kind;37 jaar;1990;0.03495
8398;Tweede kind;37 jaar;1991;0.03561
8399;Tweede kind;37 jaar;1992;0.03608
8400;Tweede kind;37 jaar;1993;0.03639
8401;Tweede kind;37 jaar;1994;0.03653
8402;Tweede kind;37 jaar;1995;0.03631
8403;Tweede kind;37 jaar;1996;0.03618
8404;Tweede kind;37 jaar;1997;0.0363
8405;Tweede kind;37 jaar;1998;0.03634
8406;Tweede kind;37 jaar;1999;0.03633
8407;Tweede kind;37 jaar;2000;0.03629
8408;Tweede kind;37 jaar;2001;0.03629
8409;Tweede kind;37 jaar;2002;0.03631
8410;Tweede kind;37 jaar;2003;0.03631
8411;Tweede kind;37 jaar;2004;0.03631
8412;Tweede kind;37 jaar;2005;0.0363
8413;Tweede kind;37 jaar;2006;0.03631
8414;Tweede kind;37 jaar;2007;0.03631
8415;Tweede kind;37 jaar;2008;0.03631
8416;Tweede kind;37 jaar;2009;0.03631
8417;Tweede kind;37 jaar;2010;0.03631
8418;Tweede kind;37 jaar;2011;0.03631
8419;Tweede kind;37 jaar;2012;0.03631
8420;Tweede kind;37 jaar;2013;0.03631
8421;Tweede kind;37 jaar;2014;0.03631
8422;Tweede kind;37 jaar;2015;0.03631
8423;Tweede kind;37 jaar;2016;0.03631
8424;Tweede kind;37 jaar;2017;0.03631
8425;Tweede kind;37 jaar;2018;0.03631
8426;Tweede kind;37 jaar;2019;0.03631
8427;Tweede kind;37 jaar;2020;0.03631
8428;Tweede kind;38 jaar;1935;0.005
8429;Tweede kind;38 jaar;1936;0.00442
8430;Tweede kind;38 jaar;1937;0.00429
8431;Tweede kind;38 jaar;1938;0.00375
8432;Tweede kind;38 jaar;1939;0.00371
8433;Tweede kind;38 jaar;1940;0.00322
8434;Tweede kind;38 jaar;1941;0.00326
8435;Tweede kind;38 jaar;1942;0.00314
8436;Tweede kind;38 jaar;1943;0.00305
8437;Tweede kind;38 jaar;1944;0.0029
8438;Tweede kind;38 jaar;1945;0.003
8439;Tweede kind;38 jaar;1946;0.00346
8440;Tweede kind;38 jaar;1947;0.00379
8441;Tweede kind;38 jaar;1948;0.00432
8442;Tweede kind;38 jaar;1949;0.00478
8443;Tweede kind;38 jaar;1950;0.00547
8444;Tweede kind;38 jaar;1951;0.00641
8445;Tweede kind;38 jaar;1952;0.00693
8446;Tweede kind;38 jaar;1953;0.00848
8447;Tweede kind;38 jaar;1954;0.00912
8448;Tweede kind;38 jaar;1955;0.00938
8449;Tweede kind;38 jaar;1956;0.01012
8450;Tweede kind;38 jaar;1957;0.0112
8451;Tweede kind;38 jaar;1958;0.01097
8452;Tweede kind;38 jaar;1959;0.01163
8453;Tweede kind;38 jaar;1960;0.01227
8454;Tweede kind;38 jaar;1961;0.01288
8455;Tweede kind;38 jaar;1962;0.01437
8456;Tweede kind;38 jaar;1963;0.01492
8457;Tweede kind;38 jaar;1964;0.0158
8458;Tweede kind;38 jaar;1965;0.01641
8459;Tweede kind;38 jaar;1966;0.01676
8460;Tweede kind;38 jaar;1967;0.01732
8461;Tweede kind;38 jaar;1968;0.01746
8462;Tweede kind;38 jaar;1969;0.01788
8463;Tweede kind;38 jaar;1970;0.0189
8464;Tweede kind;38 jaar;1971;0.01895
8465;Tweede kind;38 jaar;1972;0.01882
8466;Tweede kind;38 jaar;1973;0.01924
8467;Tweede kind;38 jaar;1974;0.01949
8468;Tweede kind;38 jaar;1975;0.01905
8469;Tweede kind;38 jaar;1976;0.0208
8470;Tweede kind;38 jaar;1977;0.01975
8471;Tweede kind;38 jaar;1978;0.02003
8472;Tweede kind;38 jaar;1979;0.01944
8473;Tweede kind;38 jaar;1980;0.01896
8474;Tweede kind;38 jaar;1981;0.01893
8475;Tweede kind;38 jaar;1982;0.0198
8476;Tweede kind;38 jaar;1983;0.02089
8477;Tweede kind;38 jaar;1984;0.01981
8478;Tweede kind;38 jaar;1985;0.02149
8479;Tweede kind;38 jaar;1986;0.02169
8480;Tweede kind;38 jaar;1987;0.02212
8481;Tweede kind;38 jaar;1988;0.02247
8482;Tweede kind;38 jaar;1989;0.02271
8483;Tweede kind;38 jaar;1990;0.02314
8484;Tweede kind;38 jaar;1991;0.02341
8485;Tweede kind;38 jaar;1992;0.02358
8486;Tweede kind;38 jaar;1993;0.0237
8487;Tweede kind;38 jaar;1994;0.02375
8488;Tweede kind;38 jaar;1995;0.02352
8489;Tweede kind;38 jaar;1996;0.02359
8490;Tweede kind;38 jaar;1997;0.02363
8491;Tweede kind;38 jaar;1998;0.02364
8492;Tweede kind;38 jaar;1999;0.02362
8493;Tweede kind;38 jaar;2000;0.0236
8494;Tweede kind;38 jaar;2001;0.02362
8495;Tweede kind;38 jaar;2002;0.02362
8496;Tweede kind;38 jaar;2003;0.02362
8497;Tweede kind;38 jaar;2004;0.02362
8498;Tweede kind;38 jaar;2005;0.02361
8499;Tweede kind;38 jaar;2006;0.02362
8500;Tweede kind;38 jaar;2007;0.02362
8501;Tweede kind;38 jaar;2008;0.02362
8502;Tweede kind;38 jaar;2009;0.02362
8503;Tweede kind;38 jaar;2010;0.02362
8504;Tweede kind;38 jaar;2011;0.02362
8505;Tweede kind;38 jaar;2012;0.02362
8506;Tweede kind;38 jaar;2013;0.02362
8507;Tweede kind;38 jaar;2014;0.02362
8508;Tweede kind;38 jaar;2015;0.02362
8509;Tweede kind;38 jaar;2016;0.02362
8510;Tweede kind;38 jaar;2017;0.02362
8511;Tweede kind;38 jaar;2018;0.02362
8512;Tweede kind;38 jaar;2019;0.02362
8513;Tweede kind;38 jaar;2020;0.02362
8514;Tweede kind;39 jaar;1935;0.00306
8515;Tweede kind;39 jaar;1936;0.00306
8516;Tweede kind;39 jaar;1937;0.00244
8517;Tweede kind;39 jaar;1938;0.00212
8518;Tweede kind;39 jaar;1939;0.00215
8519;Tweede kind;39 jaar;1940;0.00229
8520;Tweede kind;39 jaar;1941;0.00206
8521;Tweede kind;39 jaar;1942;0.00201
8522;Tweede kind;39 jaar;1943;0.00214
8523;Tweede kind;39 jaar;1944;0.00208
8524;Tweede kind;39 jaar;1945;0.00242
8525;Tweede kind;39 jaar;1946;0.00225
8526;Tweede kind;39 jaar;1947;0.00267
8527;Tweede kind;39 jaar;1948;0.00306
8528;Tweede kind;39 jaar;1949;0.00327
8529;Tweede kind;39 jaar;1950;0.00408
8530;Tweede kind;39 jaar;1951;0.00508
8531;Tweede kind;39 jaar;1952;0.00502
8532;Tweede kind;39 jaar;1953;0.00577
8533;Tweede kind;39 jaar;1954;0.0063
8534;Tweede kind;39 jaar;1955;0.00651
8535;Tweede kind;39 jaar;1956;0.00755
8536;Tweede kind;39 jaar;1957;0.00759
8537;Tweede kind;39 jaar;1958;0.00814
8538;Tweede kind;39 jaar;1959;0.00801
8539;Tweede kind;39 jaar;1960;0.00881
8540;Tweede kind;39 jaar;1961;0.00924
8541;Tweede kind;39 jaar;1962;0.01007
8542;Tweede kind;39 jaar;1963;0.01028
8543;Tweede kind;39 jaar;1964;0.01104
8544;Tweede kind;39 jaar;1965;0.01123
8545;Tweede kind;39 jaar;1966;0.01181
8546;Tweede kind;39 jaar;1967;0.01233
8547;Tweede kind;39 jaar;1968;0.01281
8548;Tweede kind;39 jaar;1969;0.01345
8549;Tweede kind;39 jaar;1970;0.01306
8550;Tweede kind;39 jaar;1971;0.01341
8551;Tweede kind;39 jaar;1972;0.01345
8552;Tweede kind;39 jaar;1973;0.01411
8553;Tweede kind;39 jaar;1974;0.01454
8554;Tweede kind;39 jaar;1975;0.01422
8555;Tweede kind;39 jaar;1976;0.01485
8556;Tweede kind;39 jaar;1977;0.01496
8557;Tweede kind;39 jaar;1978;0.01426
8558;Tweede kind;39 jaar;1979;0.01466
8559;Tweede kind;39 jaar;1980;0.01314
8560;Tweede kind;39 jaar;1981;0.01368
8561;Tweede kind;39 jaar;1982;0.01436
8562;Tweede kind;39 jaar;1983;0.01429
8563;Tweede kind;39 jaar;1984;0.01403
8564;Tweede kind;39 jaar;1985;0.0139
8565;Tweede kind;39 jaar;1986;0.01405
8566;Tweede kind;39 jaar;1987;0.01413
8567;Tweede kind;39 jaar;1988;0.01408
8568;Tweede kind;39 jaar;1989;0.01404
8569;Tweede kind;39 jaar;1990;0.01404
8570;Tweede kind;39 jaar;1991;0.01407
8571;Tweede kind;39 jaar;1992;0.01407
8572;Tweede kind;39 jaar;1993;0.01406
8573;Tweede kind;39 jaar;1994;0.01406
8574;Tweede kind;39 jaar;1995;0.01406
8575;Tweede kind;39 jaar;1996;0.01406
8576;Tweede kind;39 jaar;1997;0.01406
8577;Tweede kind;39 jaar;1998;0.01406
8578;Tweede kind;39 jaar;1999;0.01406
8579;Tweede kind;39 jaar;2000;0.01406
8580;Tweede kind;39 jaar;2001;0.01406
8581;Tweede kind;39 jaar;2002;0.01406
8582;Tweede kind;39 jaar;2003;0.01406
8583;Tweede kind;39 jaar;2004;0.01406
8584;Tweede kind;39 jaar;2005;0.01406
8585;Tweede kind;39 jaar;2006;0.01406
8586;Tweede kind;39 jaar;2007;0.01406
8587;Tweede kind;39 jaar;2008;0.01406
8588;Tweede kind;39 jaar;2009;0.01406
8589;Tweede kind;39 jaar;2010;0.01406
8590;Tweede kind;39 jaar;2011;0.01406
8591;Tweede kind;39 jaar;2012;0.01406
8592;Tweede kind;39 jaar;2013;0.01406
8593;Tweede kind;39 jaar;2014;0.01406
8594;Tweede kind;39 jaar;2015;0.01406
8595;Tweede kind;39 jaar;2016;0.01406
8596;Tweede kind;39 jaar;2017;0.01406
8597;Tweede kind;39 jaar;2018;0.01406
8598;Tweede kind;39 jaar;2019;0.01406
8599;Tweede kind;39 jaar;2020;0.01406
8600;Tweede kind;40 jaar;1935;0.00197
8601;Tweede kind;40 jaar;1936;0.002
8602;Tweede kind;40 jaar;1937;0.00164
8603;Tweede kind;40 jaar;1938;0.00167
8604;Tweede kind;40 jaar;1939;0.00135
8605;Tweede kind;40 jaar;1940;0.00157
8606;Tweede kind;40 jaar;1941;0.00141
8607;Tweede kind;40 jaar;1942;0.0015
8608;Tweede kind;40 jaar;1943;0.00108
8609;Tweede kind;40 jaar;1944;0.00124
8610;Tweede kind;40 jaar;1945;0.00124
8611;Tweede kind;40 jaar;1946;0.00179
8612;Tweede kind;40 jaar;1947;0.00169
8613;Tweede kind;40 jaar;1948;0.00206
8614;Tweede kind;40 jaar;1949;0.00237
8615;Tweede kind;40 jaar;1950;0.00293
8616;Tweede kind;40 jaar;1951;0.00357
8617;Tweede kind;40 jaar;1952;0.00379
8618;Tweede kind;40 jaar;1953;0.00414
8619;Tweede kind;40 jaar;1954;0.00412
8620;Tweede kind;40 jaar;1955;0.00465
8621;Tweede kind;40 jaar;1956;0.00474
8622;Tweede kind;40 jaar;1957;0.00495
8623;Tweede kind;40 jaar;1958;0.00548
8624;Tweede kind;40 jaar;1959;0.00561
8625;Tweede kind;40 jaar;1960;0.0064
8626;Tweede kind;40 jaar;1961;0.00657
8627;Tweede kind;40 jaar;1962;0.00721
8628;Tweede kind;40 jaar;1963;0.00695
8629;Tweede kind;40 jaar;1964;0.00761
8630;Tweede kind;40 jaar;1965;0.00783
8631;Tweede kind;40 jaar;1966;0.00748
8632;Tweede kind;40 jaar;1967;0.00842
8633;Tweede kind;40 jaar;1968;0.00857
8634;Tweede kind;40 jaar;1969;0.00897
8635;Tweede kind;40 jaar;1970;0.00902
8636;Tweede kind;40 jaar;1971;0.00898
8637;Tweede kind;40 jaar;1972;0.00914
8638;Tweede kind;40 jaar;1973;0.00931
8639;Tweede kind;40 jaar;1974;0.00931
8640;Tweede kind;40 jaar;1975;0.00949
8641;Tweede kind;40 jaar;1976;0.01081
8642;Tweede kind;40 jaar;1977;0.00991
8643;Tweede kind;40 jaar;1978;0.00987
8644;Tweede kind;40 jaar;1979;0.00982
8645;Tweede kind;40 jaar;1980;0.00876
8646;Tweede kind;40 jaar;1981;0.00949
8647;Tweede kind;40 jaar;1982;0.00961
8648;Tweede kind;40 jaar;1983;0.00951
8649;Tweede kind;40 jaar;1984;0.00944
8650;Tweede kind;40 jaar;1985;0.00936
8651;Tweede kind;40 jaar;1986;0.00948
8652;Tweede kind;40 jaar;1987;0.00948
8653;Tweede kind;40 jaar;1988;0.00946
8654;Tweede kind;40 jaar;1989;0.00944
8655;Tweede kind;40 jaar;1990;0.00945
8656;Tweede kind;40 jaar;1991;0.00946
8657;Tweede kind;40 jaar;1992;0.00946
8658;Tweede kind;40 jaar;1993;0.00945
8659;Tweede kind;40 jaar;1994;0.00945
8660;Tweede kind;40 jaar;1995;0.00945
8661;Tweede kind;40 jaar;1996;0.00946
8662;Tweede kind;40 jaar;1997;0.00946
8663;Tweede kind;40 jaar;1998;0.00945
8664;Tweede kind;40 jaar;1999;0.00945
8665;Tweede kind;40 jaar;2000;0.00946
8666;Tweede kind;40 jaar;2001;0.00946
8667;Tweede kind;40 jaar;2002;0.00946
8668;Tweede kind;40 jaar;2003;0.00945
8669;Tweede kind;40 jaar;2004;0.00946
8670;Tweede kind;40 jaar;2005;0.00946
8671;Tweede kind;40 jaar;2006;0.00946
8672;Tweede kind;40 jaar;2007;0.00946
8673;Tweede kind;40 jaar;2008;0.00946
8674;Tweede kind;40 jaar;2009;0.00946
8675;Tweede kind;40 jaar;2010;0.00946
8676;Tweede kind;40 jaar;2011;0.00946
8677;Tweede kind;40 jaar;2012;0.00946
8678;Tweede kind;40 jaar;2013;0.00946
8679;Tweede kind;40 jaar;2014;0.00946
8680;Tweede kind;40 jaar;2015;0.00946
8681;Tweede kind;40 jaar;2016;0.00946
8682;Tweede kind;40 jaar;2017;0.00946
8683;Tweede kind;40 jaar;2018;0.00946
8684;Tweede kind;40 jaar;2019;0.00946
8685;Tweede kind;40 jaar;2020;0.00946
8686;Tweede kind;41 jaar;1935;0.00114
8687;Tweede kind;41 jaar;1936;0.00111
8688;Tweede kind;41 jaar;1937;0.00063
8689;Tweede kind;41 jaar;1938;0.00061
8690;Tweede kind;41 jaar;1939;0.00097
8691;Tweede kind;41 jaar;1940;0.0008
8692;Tweede kind;41 jaar;1941;0.00091
8693;Tweede kind;41 jaar;1942;0.00079
8694;Tweede kind;41 jaar;1943;0.00077
8695;Tweede kind;41 jaar;1944;0.00091
8696;Tweede kind;41 jaar;1945;0.00101
8697;Tweede kind;41 jaar;1946;0.00107
8698;Tweede kind;41 jaar;1947;0.00114
8699;Tweede kind;41 jaar;1948;0.00148
8700;Tweede kind;41 jaar;1949;0.00158
8701;Tweede kind;41 jaar;1950;0.00181
8702;Tweede kind;41 jaar;1951;0.00202
8703;Tweede kind;41 jaar;1952;0.00229
8704;Tweede kind;41 jaar;1953;0.00241
8705;Tweede kind;41 jaar;1954;0.0028
8706;Tweede kind;41 jaar;1955;0.00262
8707;Tweede kind;41 jaar;1956;0.0029
8708;Tweede kind;41 jaar;1957;0.00323
8709;Tweede kind;41 jaar;1958;0.00345
8710;Tweede kind;41 jaar;1959;0.00401
8711;Tweede kind;41 jaar;1960;0.00388
8712;Tweede kind;41 jaar;1961;0.00397
8713;Tweede kind;41 jaar;1962;0.00406
8714;Tweede kind;41 jaar;1963;0.0044
8715;Tweede kind;41 jaar;1964;0.00438
8716;Tweede kind;41 jaar;1965;0.00458
8717;Tweede kind;41 jaar;1966;0.00469
8718;Tweede kind;41 jaar;1967;0.00491
8719;Tweede kind;41 jaar;1968;0.00501
8720;Tweede kind;41 jaar;1969;0.00516
8721;Tweede kind;41 jaar;1970;0.00604
8722;Tweede kind;41 jaar;1971;0.00568
8723;Tweede kind;41 jaar;1972;0.00533
8724;Tweede kind;41 jaar;1973;0.00586
8725;Tweede kind;41 jaar;1974;0.00588
8726;Tweede kind;41 jaar;1975;0.00625
8727;Tweede kind;41 jaar;1976;0.00644
8728;Tweede kind;41 jaar;1977;0.00631
8729;Tweede kind;41 jaar;1978;0.0063
8730;Tweede kind;41 jaar;1979;0.00615
8731;Tweede kind;41 jaar;1980;0.00567
8732;Tweede kind;41 jaar;1981;0.00612
8733;Tweede kind;41 jaar;1982;0.00611
8734;Tweede kind;41 jaar;1983;0.00607
8735;Tweede kind;41 jaar;1984;0.00602
8736;Tweede kind;41 jaar;1985;0.006
8737;Tweede kind;41 jaar;1986;0.00606
8738;Tweede kind;41 jaar;1987;0.00605
8739;Tweede kind;41 jaar;1988;0.00604
8740;Tweede kind;41 jaar;1989;0.00604
8741;Tweede kind;41 jaar;1990;0.00604
8742;Tweede kind;41 jaar;1991;0.00605
8743;Tweede kind;41 jaar;1992;0.00604
8744;Tweede kind;41 jaar;1993;0.00604
8745;Tweede kind;41 jaar;1994;0.00604
8746;Tweede kind;41 jaar;1995;0.00604
8747;Tweede kind;41 jaar;1996;0.00604
8748;Tweede kind;41 jaar;1997;0.00604
8749;Tweede kind;41 jaar;1998;0.00604
8750;Tweede kind;41 jaar;1999;0.00604
8751;Tweede kind;41 jaar;2000;0.00604
8752;Tweede kind;41 jaar;2001;0.00604
8753;Tweede kind;41 jaar;2002;0.00604
8754;Tweede kind;41 jaar;2003;0.00604
8755;Tweede kind;41 jaar;2004;0.00604
8756;Tweede kind;41 jaar;2005;0.00604
8757;Tweede kind;41 jaar;2006;0.00604
8758;Tweede kind;41 jaar;2007;0.00604
