ID;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
975;702;101760;2009;686.7;16.1;26.4;41.7;55.8;75.6;111.6;623.0;12.0;19.8;32.1;43.5;60.3;90.4
976;702;112710;2006;22.8;0.1;0.1;0.1;0.1;0.1;0.1;21.4;0.0;0.0;0.0;0.1;0.1;0.1
977;702;112710;2007;23.0;0.0;0.1;0.1;0.1;0.1;0.1;21.8;0.0;0.0;0.0;0.1;0.1;0.1
978;702;112710;2008;22.1;0.0;0.1;0.1;0.1;0.1;0.1;20.9;0.0;0.0;0.1;0.1;0.1;0.1
979;702;112710;2009;23.8;0.0;0.1;0.1;0.1;0.1;0.2;22.5;0.0;0.0;0.1;0.1;0.1;0.1
980;702;113110;2006;321.3;4.5;5.9;7.3;9.1;11.5;17.3;295.5;3.0;3.9;4.9;6.2;8.1;12.8
981;702;113110;2007;312.1;4.0;5.3;6.6;8.3;10.6;16.3;287.7;2.8;3.7;4.6;5.8;7.6;12.2
982;702;113110;2008;311.4;3.6;4.7;6.0;7.4;9.2;14.2;285.3;2.5;3.3;4.2;5.2;6.6;10.5
983;702;113110;2009;305.2;3.3;4.4;5.5;6.8;8.6;13.4;279.6;2.3;3.1;3.8;4.8;6.1;9.9
984;702;114110;2006;929.4;69.6;96.7;133.2;174.0;215.8;308.3;688.1;37.7;52.8;73.7;98.1;123.7;181.7
985;702;114110;2007;891.6;63.7;88.8;122.5;161.3;203.7;292.9;669.3;34.9;48.9;68.5;91.9;117.4;173.7
986;702;114110;2008;865.6;58.2;82.5;113.7;149.2;184.4;261.7;654.6;33.0;46.8;65.1;86.8;109.1;159.8
987;702;114110;2009;826.6;53.2;76.4;106.6;138.7;172.4;242.4;629.8;29.4;42.5;60.3;80.1;101.4;148.4
988;702;122690;2006;201.7;24.3;32.8;43.1;54.9;67.8;92.6;105.9;9.7;13.0;17.2;22.3;28.1;40.6
989;702;122690;2007;191.3;23.3;32.6;43.6;55.6;68.1;92.7;100.8;9.1;12.7;17.2;22.5;28.2;40.5
990;702;122690;2008;186.1;21.9;31.6;42.8;54.3;67.0;91.6;97.8;8.6;12.3;17.0;22.1;27.7;40.0
991;702;122690;2009;178.8;20.3;30.5;41.5;52.0;64.7;87.7;92.7;7.8;11.7;16.3;20.9;26.2;37.6
992;702;123270;2006;369.0;13.7;17.2;21.1;26.7;34.5;51.1;305.7;7.6;9.4;11.7;15.1;20.2;31.4
993;702;123270;2007;352.0;11.3;14.2;17.4;22.3;29.0;44.7;295.1;6.4;8.0;9.9;13.0;17.4;28.1
994;702;123270;2008;333.7;9.1;12.1;14.9;19.0;24.8;38.9;282.7;4.7;6.2;7.9;10.5;14.3;24.1
995;702;123270;2009;323.3;10.2;12.8;15.8;20.4;26.2;39.7;273.7;5.0;6.5;8.3;11.3;15.2;24.6
996;702;124750;2006;232.3;2.8;3.7;4.6;5.7;7.1;10.7;204.2;2.0;2.5;3.2;3.9;4.9;7.6
997;702;124750;2007;226.8;2.5;3.3;4.1;5.1;6.3;9.7;200.0;1.8;2.3;2.8;3.5;4.4;6.9
998;702;124750;2008;220.9;2.2;2.8;3.6;4.6;5.8;8.9;195.4;1.5;1.9;2.4;3.1;3.9;6.3
999;702;124750;2009;219.5;1.9;2.6;3.3;4.3;5.4;8.7;194.0;1.3;1.7;2.2;2.9;3.7;6.0
1000;702;125910;2006;789.4;37.6;50.5;68.9;105.6;128.2;165.7;628.8;20.9;28.3;38.0;55.7;69.2;93.8
1001;702;125910;2007;790.0;36.7;48.7;64.5;100.9;124.9;162.5;638.5;21.3;28.4;37.4;55.4;69.8;94.8
1002;702;125910;2008;815.4;33.0;44.8;58.1;78.6;109.3;155.2;663.1;19.7;26.6;34.5;46.1;63.0;91.9
1003;702;125910;2009;798.4;31.9;42.6;54.9;69.0;92.6;149.9;646.0;18.3;24.6;32.1;40.6;54.2;87.1
1004;702;129670;2006;435.0;9.8;10.5;11.3;12.4;15.3;19.8;391.8;7.4;7.9;8.5;9.4;12.1;16.0
1005;702;129670;2007;427.1;9.1;9.6;10.3;11.1;13.6;16.9;385.1;7.0;7.3;7.9;8.5;10.8;13.5
1006;702;129670;2008;421.2;7.8;8.1;8.7;9.4;11.6;14.7;381.3;6.5;6.8;7.3;7.8;9.9;12.4
1007;702;129670;2009;431.6;6.9;7.3;7.9;8.6;10.1;13.7;390.9;5.8;6.1;6.6;7.2;8.4;11.4
1008;702;130250;2006;377.0;2.1;2.6;3.2;4.2;7.1;17.3;295.9;1.4;1.7;2.0;2.7;4.7;11.2
1009;702;130250;2007;380.1;2.0;2.5;3.0;3.9;6.3;15.7;297.9;1.4;1.7;2.0;2.6;4.3;10.2
1010;702;130250;2008;390.5;2.0;2.4;3.1;4.2;6.5;14.9;306.8;1.2;1.5;1.9;2.5;4.0;9.4
1011;702;130250;2009;393.8;1.9;2.4;3.0;4.2;6.3;14.1;308.1;1.1;1.4;1.7;2.4;3.7;8.7
1012;702;131410;2006;963.8;21.8;31.9;46.0;63.8;86.8;140.9;663.4;12.8;18.5;26.4;36.9;50.7;84.0
1013;702;131410;2007;946.4;21.2;30.4;43.0;59.4;80.8;132.1;657.3;12.5;17.6;24.7;34.1;46.8;78.7
1014;702;131410;2008;936.3;17.6;25.0;35.4;50.5;69.8;120.5;656.0;10.5;14.7;20.8;29.8;41.4;73.0
1015;702;131410;2009;931.8;20.9;27.9;37.2;50.0;66.6;112.6;653.6;13.2;17.2;22.7;30.4;40.6;69.6
1016;702;134150;2006;234.5;17.1;22.3;29.1;36.5;43.7;58.1;165.4;9.3;12.3;16.4;21.1;25.5;34.5
1017;702;134150;2007;223.7;16.4;21.9;28.7;35.8;42.7;56.4;158.9;9.2;12.5;16.8;21.2;25.4;33.9
1018;702;134150;2008;221.0;15.8;20.8;27.2;34.5;40.9;54.2;156.9;8.8;11.8;15.7;20.3;24.2;32.4
1019;702;134150;2009;222.9;14.6;19.6;26.0;32.8;39.5;52.1;157.6;8.1;11.0;14.8;19.1;23.0;30.8
1020;703;100010;2006;207.4;14.7;16.3;17.9;19.5;21.8;25.8;178.8;10.3;11.3;12.4;13.4;15.1;17.9
1021;703;100010;2007;214.6;14.3;15.9;17.4;19.4;21.4;25.5;185.7;10.2;11.2;12.2;13.6;15.0;17.8
1022;703;100010;2008;204.2;11.9;13.0;13.9;15.6;17.0;19.5;177.8;8.0;8.8;9.4;10.7;11.8;13.7
1023;703;100010;2009;196.8;8.4;9.3;10.5;11.5;12.6;14.6;178.3;6.6;7.2;8.2;9.0;9.8;11.3
1024;703;100070;2006;7.3;0.9;1.0;1.1;1.2;1.3;1.5;5.7;0.6;0.6;0.7;0.7;0.8;0.9
1025;703;100070;2007;7.5;0.9;0.9;1.0;1.1;1.2;1.5;5.8;0.6;0.6;0.7;0.7;0.8;1.0
1026;703;100070;2008;6.9;0.9;1.0;1.0;1.1;1.2;1.3;5.2;0.4;0.5;0.5;0.6;0.6;0.7
1027;703;100070;2009;6.8;0.5;0.6;0.6;0.7;0.8;0.9;5.3;0.4;0.4;0.5;0.5;0.6;0.7
1028;703;101030;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1029;703;101030;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1030;703;101030;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1031;703;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1032;703;101760;2006;15.9;0.9;1.0;1.1;1.2;1.4;1.6;14.1;0.6;0.7;0.8;0.9;1.0;1.2
1033;703;101760;2007;15.9;0.8;0.9;1.0;1.2;1.3;1.6;14.1;0.6;0.7;0.7;0.8;0.9;1.1
1034;703;101760;2008;14.8;0.7;0.8;0.9;1.0;1.1;1.3;13.2;0.5;0.6;0.6;0.7;0.8;0.9
1035;703;101760;2009;14.3;0.6;0.6;0.7;0.8;0.9;1.0;13.0;0.4;0.5;0.6;0.6;0.7;0.8
1036;703;112710;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1037;703;112710;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1038;703;112710;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1039;703;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1040;703;113110;2006;17.2;0.9;1.0;1.1;1.2;1.4;1.7;15.2;0.7;0.7;0.8;0.9;1.0;1.2
1041;703;113110;2007;17.7;0.9;1.0;1.1;1.2;1.4;1.7;15.7;0.7;0.7;0.8;0.9;1.0;1.2
1042;703;113110;2008;16.8;0.7;0.8;0.9;1.0;1.1;1.4;15.0;0.5;0.6;0.6;0.7;0.8;1.0
1043;703;113110;2009;16.3;0.6;0.7;0.8;0.9;0.9;1.1;14.9;0.5;0.5;0.6;0.7;0.7;0.9
1044;703;114110;2006;45.0;3.1;3.5;3.8;4.2;4.8;5.7;39.3;2.3;2.5;2.8;3.0;3.5;4.2
1045;703;114110;2007;45.3;2.9;3.3;3.7;4.2;4.6;5.6;39.6;2.2;2.4;2.7;3.0;3.4;4.1
1046;703;114110;2008;41.9;2.3;2.5;2.8;3.2;3.5;4.2;36.8;1.7;1.9;2.1;2.4;2.6;3.2
1047;703;114110;2009;39.9;1.9;2.1;2.4;2.7;3.0;3.4;36.1;1.5;1.7;1.9;2.1;2.3;2.7
1048;703;122690;2006;5.4;0.4;0.5;0.5;0.6;0.7;0.8;4.7;0.3;0.3;0.4;0.4;0.5;0.7
1049;703;122690;2007;5.6;0.4;0.4;0.5;0.6;0.6;0.8;4.9;0.3;0.3;0.4;0.4;0.5;0.6
1050;703;122690;2008;5.3;0.3;0.4;0.4;0.5;0.6;0.7;4.6;0.3;0.3;0.3;0.4;0.5;0.6
1051;703;122690;2009;5.0;0.3;0.3;0.4;0.4;0.5;0.6;4.5;0.2;0.3;0.3;0.3;0.4;0.5
1052;703;123270;2006;7.0;0.5;0.5;0.6;0.6;0.7;0.9;6.1;0.3;0.4;0.4;0.4;0.5;0.6
1053;703;123270;2007;7.2;0.5;0.5;0.6;0.6;0.7;0.9;6.3;0.3;0.4;0.4;0.5;0.5;0.6
1054;703;123270;2008;6.8;0.4;0.4;0.5;0.5;0.6;0.7;6.0;0.3;0.3;0.3;0.4;0.4;0.5
1055;703;123270;2009;6.5;0.3;0.3;0.4;0.4;0.5;0.5;5.9;0.2;0.3;0.3;0.3;0.4;0.4
1056;703;124750;2006;24.0;2.1;2.3;2.5;2.7;3.0;3.4;20.2;1.5;1.6;1.7;1.8;2.0;2.3
1057;703;124750;2007;24.3;2.0;2.2;2.4;2.6;2.8;3.2;20.5;1.4;1.5;1.6;1.7;1.9;2.1
1058;703;124750;2008;19.2;1.4;1.5;1.6;1.7;1.8;2.0;16.2;0.9;1.0;1.0;1.1;1.2;1.3
1059;703;124750;2009;18.8;0.9;0.9;1.0;1.1;1.2;1.3;17.0;0.7;0.7;0.8;0.9;0.9;1.0
1060;703;125910;2006;72.1;5.1;5.6;6.1;6.7;7.4;8.6;61.9;3.5;3.8;4.1;4.4;4.9;5.7
1061;703;125910;2007;76.7;5.1;5.6;6.1;6.7;7.4;8.7;66.3;3.6;3.9;4.2;4.6;5.0;5.9
1062;703;125910;2008;78.6;4.5;4.8;5.0;5.6;6.0;6.7;68.6;2.9;3.1;3.3;3.8;4.0;4.6
1063;703;125910;2009;75.4;2.9;3.1;3.5;3.8;4.1;4.6;69.1;2.3;2.4;2.7;2.9;3.2;3.6
1064;703;129670;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1065;703;129670;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1066;703;129670;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1067;703;129670;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1068;703;130250;2006;1.3;0.1;0.1;0.1;0.1;0.1;0.1;1.1;0.1;0.1;0.1;0.1;0.1;0.1
1069;703;130250;2007;1.5;0.1;0.1;0.1;0.1;0.1;0.2;1.3;0.1;0.1;0.1;0.1;0.1;0.1
1070;703;130250;2008;1.4;0.1;0.1;0.1;0.1;0.1;0.1;1.2;0.0;0.1;0.1;0.1;0.1;0.1
1071;703;130250;2009;1.4;0.0;0.0;0.1;0.1;0.1;0.1;1.3;0.0;0.0;0.0;0.0;0.1;0.1
1072;703;131410;2006;6.8;0.4;0.4;0.5;0.5;0.6;0.7;5.9;0.3;0.3;0.3;0.4;0.4;0.5
1073;703;131410;2007;7.3;0.4;0.4;0.5;0.5;0.6;0.7;6.4;0.3;0.3;0.4;0.4;0.4;0.5
1074;703;131410;2008;7.2;0.3;0.4;0.4;0.5;0.5;0.6;6.3;0.2;0.3;0.3;0.3;0.3;0.4
1075;703;131410;2009;7.2;0.3;0.3;0.3;0.4;0.4;0.5;6.5;0.2;0.2;0.3;0.3;0.3;0.4
1076;703;134150;2006;5.2;0.3;0.4;0.4;0.5;0.5;0.7;4.5;0.3;0.3;0.3;0.3;0.4;0.5
1077;703;134150;2007;5.5;0.4;0.4;0.5;0.5;0.6;0.7;4.7;0.3;0.3;0.3;0.4;0.4;0.5
1078;703;134150;2008;5.2;0.3;0.3;0.4;0.4;0.5;0.5;4.5;0.2;0.2;0.3;0.3;0.3;0.4
1079;703;134150;2009;5.0;0.2;0.2;0.3;0.3;0.4;0.4;4.6;0.2;0.2;0.2;0.3;0.3;0.3
1080;minder dan 10 werknemers;100010;2006;1253.1;141.8;186.3;236.6;288.5;341.4;439.1;858.9;74.6;98.1;124.7;153.1;183.7;242.3
1081;minder dan 10 werknemers;100010;2007;1254.8;148.6;196.5;248.3;302.7;355.8;455.0;861.2;80.3;105.3;132.9;163.2;193.6;253.0
1082;minder dan 10 werknemers;100010;2008;1001.5;105.9;141.0;177.5;214.5;251.3;321.0;720.0;59.9;79.0;99.1;120.9;142.7;186.5
1083;minder dan 10 werknemers;100010;2009;992.4;100.1;135.4;172.2;206.9;243.8;311.4;716.6;56.6;75.6;96.2;116.2;137.4;179.9
1084;minder dan 10 werknemers;100070;2006;63.8;9.2;11.5;14.1;16.9;20.0;25.9;40.2;4.6;5.7;6.9;8.3;9.9;13.1
1085;minder dan 10 werknemers;100070;2007;61.0;8.4;10.9;13.5;16.3;19.5;25.7;38.8;4.5;5.7;7.0;8.5;10.1;13.5
1086;minder dan 10 werknemers;100070;2008;49.9;6.4;8.1;10.0;12.1;14.5;19.0;34.0;3.7;4.6;5.7;6.8;8.2;11.0
1087;minder dan 10 werknemers;100070;2009;48.4;5.7;7.4;9.3;11.1;13.6;17.8;33.5;3.5;4.4;5.5;6.6;8.1;10.7
1088;minder dan 10 werknemers;101030;2006;0.4;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0
1089;minder dan 10 werknemers;101030;2007;0.4;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1090;minder dan 10 werknemers;101030;2008;0.7;0.0;0.0;0.0;0.0;0.1;0.1;0.6;0.0;0.0;0.0;0.0;0.0;0.0
1091;minder dan 10 werknemers;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;minder dan 10 werknemers;101760;2006;83.9;6.4;8.9;11.4;13.9;17.1;23.5;66.1;3.9;5.3;6.9;8.4;10.5;14.9
1093;minder dan 10 werknemers;101760;2007;80.8;6.3;8.5;10.9;13.5;16.6;22.7;63.9;3.9;5.3;6.7;8.3;10.3;14.5
1094;minder dan 10 werknemers;101760;2008;67.2;4.7;6.3;8.0;9.8;11.8;16.3;54.6;3.0;4.0;5.1;6.3;7.7;10.9
1095;minder dan 10 werknemers;101760;2009;67.8;4.5;6.2;7.9;9.6;11.6;16.1;55.1;2.9;3.9;5.0;6.2;7.5;10.7
1096;minder dan 10 werknemers;112710;2006;0.4;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1097;minder dan 10 werknemers;112710;2007;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1098;minder dan 10 werknemers;112710;2008;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1099;minder dan 10 werknemers;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1100;minder dan 10 werknemers;113110;2006;79.2;3.0;4.0;4.9;6.0;7.3;10.2;68.5;2.0;2.7;3.3;4.0;5.1;7.3
1101;minder dan 10 werknemers;113110;2007;75.7;3.0;4.0;4.9;6.0;7.3;10.2;65.6;2.1;2.8;3.4;4.2;5.2;7.4
1102;minder dan 10 werknemers;113110;2008;75.4;2.4;3.3;4.2;5.1;6.2;8.8;65.2;1.7;2.3;2.9;3.6;4.5;6.4
1103;minder dan 10 werknemers;113110;2009;75.8;2.4;3.2;4.1;5.0;6.1;8.6;65.6;1.7;2.3;2.9;3.5;4.4;6.3
1104;minder dan 10 werknemers;114110;2006;322.4;45.6;62.1;79.8;97.3;114.2;143.9;225.4;24.6;33.7;43.7;53.9;64.3;83.1
1105;minder dan 10 werknemers;114110;2007;317.7;46.2;62.8;80.5;98.5;115.4;144.8;220.9;25.2;34.2;44.2;54.6;64.9;83.4
1106;minder dan 10 werknemers;114110;2008;261.4;36.2;49.6;63.4;76.9;89.5;111.7;187.0;20.2;27.8;35.5;43.4;51.2;65.6
1107;minder dan 10 werknemers;114110;2009;256.7;34.7;48.1;61.9;74.6;86.8;108.4;183.5;19.4;26.8;34.6;41.9;49.3;63.3
1108;minder dan 10 werknemers;122690;2006;141.0;24.5;32.7;42.3;52.7;63.1;80.3;62.6;9.1;12.2;15.8;20.1;24.5;32.3
1109;minder dan 10 werknemers;122690;2007;144.6;26.8;36.8;48.1;59.3;69.8;87.6;63.7;10.0;13.7;18.0;22.8;27.1;35.1
1110;minder dan 10 werknemers;122690;2008;86.9;16.4;23.5;30.8;37.1;43.3;53.6;39.4;6.5;9.1;12.0;14.7;17.3;21.9
1111;minder dan 10 werknemers;122690;2009;86.0;16.6;24.1;31.3;37.3;43.8;53.8;38.6;6.5;9.3;12.2;14.7;17.3;21.8
1112;minder dan 10 werknemers;123270;2006;42.7;3.0;4.0;5.1;6.4;8.0;11.2;33.4;1.9;2.5;3.2;4.1;5.2;7.5
1113;minder dan 10 werknemers;123270;2007;42.7;3.3;4.4;5.5;7.0;8.6;11.9;33.3;2.1;2.8;3.6;4.6;5.7;8.2
1114;minder dan 10 werknemers;123270;2008;35.7;2.3;3.0;3.9;4.8;5.9;8.3;28.9;1.5;2.0;2.6;3.3;4.0;5.8
1115;minder dan 10 werknemers;123270;2009;34.7;2.1;2.9;3.8;4.8;5.8;8.0;28.0;1.5;2.0;2.6;3.3;4.0;5.6
1116;minder dan 10 werknemers;124750;2006;49.8;3.7;4.3;5.1;5.8;6.7;8.5;39.7;2.5;2.9;3.4;3.8;4.4;5.6
1117;minder dan 10 werknemers;124750;2007;46.4;3.4;4.0;4.7;5.4;6.2;7.9;37.1;2.3;2.7;3.1;3.6;4.1;5.3
1118;minder dan 10 werknemers;124750;2008;39.9;2.6;3.0;3.5;4.1;4.7;6.0;32.0;1.7;2.0;2.3;2.7;3.1;4.0
1119;minder dan 10 werknemers;124750;2009;37.7;2.0;2.4;2.9;3.4;3.9;5.1;30.9;1.4;1.7;2.0;2.3;2.7;3.5
1120;minder dan 10 werknemers;125910;2006;261.2;22.5;28.1;34.6;41.6;48.4;61.2;198.2;13.4;16.7;20.3;24.2;28.5;36.8
1121;minder dan 10 werknemers;125910;2007;281.2;26.3;33.1;40.2;48.8;56.4;70.9;214.0;16.4;20.4;24.6;29.6;34.4;43.8
1122;minder dan 10 werknemers;125910;2008;230.2;16.7;20.7;24.7;29.6;34.5;44.2;182.3;11.0;13.5;15.9;19.1;22.2;28.8
1123;minder dan 10 werknemers;125910;2009;228.2;15.4;19.4;23.6;27.8;32.8;42.3;182.9;10.3;12.7;15.4;18.0;21.0;27.5
1124;minder dan 10 werknemers;129670;2006;1.3;0.1;0.1;0.1;0.1;0.2;0.2;1.0;0.1;0.1;0.1;0.1;0.1;0.1
1125;minder dan 10 werknemers;129670;2007;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0
1126;minder dan 10 werknemers;129670;2008;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1127;minder dan 10 werknemers;129670;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1128;minder dan 10 werknemers;130250;2006;10.7;1.0;1.2;1.4;1.6;1.9;2.6;6.9;0.6;0.7;0.8;0.9;1.1;1.5
1129;minder dan 10 werknemers;130250;2007;15.8;1.8;2.0;2.3;2.7;3.0;3.7;11.1;1.1;1.3;1.4;1.6;1.8;2.3
1130;minder dan 10 werknemers;130250;2008;7.7;0.5;0.6;0.8;0.9;1.1;1.4;5.4;0.3;0.4;0.5;0.6;0.7;0.9
1131;minder dan 10 werknemers;130250;2009;7.6;0.4;0.6;0.7;0.9;1.1;1.4;5.3;0.3;0.4;0.4;0.5;0.6;0.9
1132;minder dan 10 werknemers;131410;2006;95.5;6.5;8.9;12.3;15.6;19.1;26.7;57.3;3.4;4.6;6.2;8.0;10.0;14.4
1133;minder dan 10 werknemers;131410;2007;86.5;6.0;8.0;10.2;12.9;15.9;22.7;52.6;3.3;4.4;5.6;7.1;8.8;12.8
1134;minder dan 10 werknemers;131410;2008;70.0;4.6;6.1;7.7;9.6;11.8;16.8;43.4;2.8;3.6;4.5;5.7;7.0;10.0
1135;minder dan 10 werknemers;131410;2009;72.6;4.0;5.3;6.8;8.7;10.7;15.6;45.9;2.3;3.0;3.9;5.0;6.2;9.2
1136;minder dan 10 werknemers;134150;2006;100.7;16.2;20.5;25.5;30.6;35.4;44.7;58.8;8.6;11.1;14.0;17.1;19.9;25.5
1137;minder dan 10 werknemers;134150;2007;101.0;17.1;21.9;27.2;32.4;37.0;46.5;59.1;9.3;12.1;15.2;18.3;21.0;26.7
1138;minder dan 10 werknemers;134150;2008;75.9;13.0;16.6;20.5;24.4;27.8;34.7;46.9;7.4;9.7;12.1;14.7;16.8;21.1
1139;minder dan 10 werknemers;134150;2009;75.8;12.2;15.8;19.9;23.8;27.5;34.2;46.4;6.9;9.1;11.6;14.0;16.3;20.4
1140;10 tot 100 werknemers;100010;2006;1912.1;104.3;141.3;189.7;250.3;312.7;444.1;1476.4;59.3;80.5;107.9;142.5;181.4;265.4
1141;10 tot 100 werknemers;100010;2007;1995.6;112.2;153.2;205.6;272.1;341.4;483.6;1544.0;66.2;89.9;120.1;158.7;201.2;292.9
1142;10 tot 100 werknemers;100010;2008;2032.8;113.5;159.2;214.5;280.0;352.5;498.5;1554.8;64.9;90.6;121.8;159.8;202.5;295.2
1143;10 tot 100 werknemers;100010;2009;1989.0;108.5;154.3;208.7;267.5;339.7;484.4;1509.0;61.7;87.0;117.9;152.0;193.0;283.8
1144;10 tot 100 werknemers;100070;2006;52.4;3.3;4.6;6.6;8.7;10.9;15.7;36.4;1.6;2.2;3.1;4.1;5.2;7.7
1145;10 tot 100 werknemers;100070;2007;55.1;3.6;5.4;7.5;9.7;12.1;17.6;38.8;1.8;2.7;3.8;4.9;6.2;9.0
1146;10 tot 100 werknemers;100070;2008;61.0;4.2;6.3;8.6;11.1;14.0;20.1;41.7;2.1;3.1;4.3;5.5;7.0;10.2
1147;10 tot 100 werknemers;100070;2009;59.7;3.7;5.6;7.7;10.0;13.2;19.0;41.0;1.8;2.9;4.0;5.2;6.8;10.1
1148;10 tot 100 werknemers;101030;2006;2.3;0.0;0.0;0.0;0.1;0.1;0.1;2.1;0.0;0.0;0.0;0.0;0.1;0.1
1149;10 tot 100 werknemers;101030;2007;2.3;0.0;0.1;0.1;0.1;0.1;0.1;2.2;0.0;0.0;0.0;0.1;0.1;0.1
1150;10 tot 100 werknemers;101030;2008;1.8;0.0;0.0;0.0;0.1;0.1;0.1;1.7;0.0;0.0;0.0;0.0;0.1;0.1
1151;10 tot 100 werknemers;101030;2009;1.9;0.0;0.0;0.0;0.1;0.1;0.1;1.8;0.0;0.0;0.0;0.0;0.1;0.1
1152;10 tot 100 werknemers;101760;2006;275.7;8.5;11.7;15.5;19.9;26.4;41.4;242.1;5.9;8.1;10.7;13.9;18.6;30.0
1153;10 tot 100 werknemers;101760;2007;278.0;9.0;12.2;16.2;21.3;28.2;44.1;244.3;6.4;8.6;11.4;15.0;20.0;32.2
1154;10 tot 100 werknemers;101760;2008;286.4;9.1;12.7;16.8;21.9;28.8;45.1;249.4;6.3;8.9;11.7;15.1;20.0;32.3
1155;10 tot 100 werknemers;101760;2009;278.5;8.3;11.8;15.9;20.6;27.2;43.1;242.0;5.8;8.2;10.9;14.1;18.7;30.5
1156;10 tot 100 werknemers;112710;2006;0.7;0.0;0.0;0.0;0.0;0.0;0.1;0.6;0.0;0.0;0.0;0.0;0.0;0.0
1157;10 tot 100 werknemers;112710;2007;0.9;0.0;0.0;0.0;0.0;0.1;0.1;0.8;0.0;0.0;0.0;0.0;0.0;0.1
1158;10 tot 100 werknemers;112710;2008;1.4;0.0;0.0;0.0;0.0;0.1;0.1;1.3;0.0;0.0;0.0;0.0;0.0;0.1
1159;10 tot 100 werknemers;112710;2009;1.3;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0
1160;10 tot 100 werknemers;113110;2006;178.1;2.8;3.7;4.6;5.8;7.4;11.3;163.0;2.0;2.6;3.3;4.1;5.5;8.7
1161;10 tot 100 werknemers;113110;2007;180.9;3.0;3.9;4.8;6.0;7.8;12.0;165.6;2.2;2.8;3.4;4.4;5.8;9.2
1162;10 tot 100 werknemers;113110;2008;180.3;2.8;3.7;4.6;5.7;7.2;11.1;163.3;2.0;2.7;3.3;4.1;5.3;8.5
1163;10 tot 100 werknemers;113110;2009;174.1;2.7;3.5;4.3;5.3;6.6;10.5;157.5;2.0;2.5;3.1;3.8;4.9;8.0
1164;10 tot 100 werknemers;114110;2006;420.6;25.3;35.7;50.0;65.9;84.2;125.3;320.4;14.0;20.3;28.9;38.6;50.0;75.2
1165;10 tot 100 werknemers;114110;2007;439.7;27.0;38.7;54.2;71.9;93.1;136.5;335.1;15.1;22.0;31.3;42.1;54.8;81.5
1166;10 tot 100 werknemers;114110;2008;463.3;29.5;43.1;60.4;80.0;100.3;142.8;349.7;16.6;24.7;34.9;46.7;59.1;86.1
1167;10 tot 100 werknemers;114110;2009;450.5;27.3;40.9;58.0;75.6;95.2;135.8;338.3;15.6;23.5;33.7;44.4;56.2;82.2
