ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0_1;Percentage05_2;Percentage510_3;Percentage10_4;Percentage0_5;Percentage020_6;Percentage2035_7;Percentage35_8;Ratio0_9;Ratio005_10;Ratio051_11;Ratio1_12;Ratio0_13;Ratio011_14;Ratio1115_15;Ratio15_16
1012;66;2 tot 10 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1013;66;2 tot 10 werkzame personen;2008;18.0;7.9;2.3;71.9;23.3;18.1;13.8;44.8;1.8;28.3;14.2;55.8;0.9;38.9;18.6;41.6
1014;66;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1015;66;10 tot 50 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1016;66;10 tot 50 werkzame personen;2008;13.3;6.7;6.7;73.3;25.0;15.0;20.0;40.0;5.0;25.0;20.0;50.0;5.0;40.0;15.0;40.0
1017;66;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1018;66;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1019;66;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1020;66;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1021;66;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022;66;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1023;66;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1024;66;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1025;66;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026;68;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1027;68;1 werkzame persoon;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
1028;68;1 werkzame persoon;2008;33.3;10.7;7.1;48.8;24.3;18.9;9.0;47.7;1.9;22.2;13.0;63.0;1.9;37.0;5.6;55.6
1029;68;2 tot 10 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1030;68;2 tot 10 werkzame personen;2007;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
1031;68;2 tot 10 werkzame personen;2008;22.9;10.8;6.0;60.2;17.8;18.8;14.9;48.5;5.2;26.8;20.6;47.4;2.1;47.4;7.2;43.3
1032;68;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1033;68;10 tot 50 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1034;68;10 tot 50 werkzame personen;2008;13.8;6.9;6.9;72.4;23.7;15.8;26.3;34.2;5.3;50.0;18.4;26.3;2.6;57.9;10.5;29.0
1035;68;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1036;68;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1037;68;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;;0.0;;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
1038;68;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1039;68;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1040;68;100 tot 250 werkzame personen;2008;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;
1041;68;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1042;68;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1043;68;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1044;69;1 werkzame persoon;2006;16.9;7.5;6.8;68.8;11.8;14.0;13.6;60.5;1.5;11.3;8.3;78.9;1.4;20.7;4.7;73.1
1045;69;1 werkzame persoon;2007;15.7;6.2;6.1;72.0;11.9;15.9;13.9;58.3;1.6;12.9;9.6;76.0;1.4;23.9;5.4;69.3
1046;69;1 werkzame persoon;2008;17.0;5.4;4.9;72.7;10.1;14.1;13.3;62.4;1.7;11.6;9.3;77.4;1.6;21.7;6.0;70.8
1047;69;2 tot 10 werkzame personen;2006;13.8;5.1;6.2;74.9;10.8;17.3;16.6;55.3;1.6;11.9;12.7;73.8;1.5;24.7;9.1;64.7
1048;69;2 tot 10 werkzame personen;2007;12.9;3.8;4.8;78.5;11.6;19.6;15.8;53.0;2.3;14.1;14.8;68.9;2.1;28.9;9.7;59.3
1049;69;2 tot 10 werkzame personen;2008;14.2;4.5;5.0;76.3;12.8;21.4;15.6;50.2;1.8;16.4;18.3;63.6;1.4;34.2;10.8;53.6
1050;69;10 tot 50 werkzame personen;2006;10.2;4.1;3.5;82.1;12.4;27.7;18.9;41.0;2.9;18.3;24.6;54.2;1.3;40.5;14.3;43.9
1051;69;10 tot 50 werkzame personen;2007;10.5;3.5;4.6;81.4;11.5;30.5;18.6;39.4;2.0;18.7;27.6;51.8;1.0;40.9;16.5;41.6
1052;69;10 tot 50 werkzame personen;2008;10.9;4.9;5.1;79.1;11.3;27.7;17.7;43.4;1.5;20.3;26.1;52.2;0.4;39.8;16.1;43.8
1053;69;50 tot 100 werkzame personen;2006;7.1;0.0;7.1;85.7;6.7;40.0;16.7;36.7;0.0;13.3;46.7;40.0;0.0;60.0;10.0;30.0
1054;69;50 tot 100 werkzame personen;2007;9.7;6.5;19.4;64.5;8.8;44.1;11.8;35.3;0.0;20.6;32.4;47.1;0.0;41.2;20.6;38.2
1055;69;50 tot 100 werkzame personen;2008;6.8;11.4;6.8;75.0;6.4;44.7;17.0;31.9;0.0;14.9;40.4;44.7;0.0;46.8;17.0;36.2
1056;69;100 tot 250 werkzame personen;2006;20.0;0.0;40.0;40.0;28.6;42.9;14.3;14.3;0.0;0.0;57.1;42.9;0.0;57.1;0.0;42.9
1057;69;100 tot 250 werkzame personen;2007;10.0;10.0;20.0;60.0;9.1;54.5;0.0;36.4;0.0;9.1;45.5;45.5;0.0;45.5;9.1;45.5
1058;69;100 tot 250 werkzame personen;2008;5.6;16.7;5.6;72.2;10.0;65.0;5.0;20.0;0.0;10.0;35.0;55.0;0.0;35.0;25.0;40.0
1059;69;250 of meer werkzame personen;2006;0.0;10.0;20.0;70.0;0.0;20.0;50.0;30.0;0.0;60.0;30.0;10.0;0.0;60.0;30.0;10.0
1060;69;250 of meer werkzame personen;2007;18.2;0.0;9.1;72.7;16.7;41.7;25.0;16.7;0.0;75.0;16.7;8.3;0.0;91.7;8.3;0.0
1061;69;250 of meer werkzame personen;2008;6.3;18.8;12.5;62.5;0.0;68.8;6.2;25.0;0.0;75.0;18.8;6.3;0.0;81.3;12.5;6.3
1062;70;1 werkzame persoon;2006;23.3;7.8;8.5;60.4;16.6;11.6;11.1;60.8;2.0;16.0;12.3;69.8;1.9;29.6;7.7;60.8
1063;70;1 werkzame persoon;2007;21.2;7.4;7.0;64.4;16.3;12.3;11.4;60.1;3.1;15.6;12.8;68.6;2.9;30.3;8.1;58.7
1064;70;1 werkzame persoon;2008;21.4;5.8;6.6;66.2;13.2;10.5;10.7;65.6;2.3;14.8;12.8;70.1;2.2;29.7;8.3;59.8
1065;70;2 tot 10 werkzame personen;2006;18.4;6.1;6.5;68.9;13.2;12.2;12.0;62.6;2.1;15.1;14.8;68.0;1.9;31.9;9.7;56.6
1066;70;2 tot 10 werkzame personen;2007;15.3;5.1;5.4;74.3;12.7;12.8;12.7;61.7;2.3;16.8;16.0;64.9;2.2;34.9;10.5;52.5
1067;70;2 tot 10 werkzame personen;2008;16.1;4.4;4.6;74.9;12.9;12.7;12.5;61.9;1.8;15.6;19.1;63.6;1.5;36.8;12.6;49.0
1068;70;10 tot 50 werkzame personen;2006;11.3;4.7;0.9;83.1;13.8;19.5;17.8;48.9;0.5;13.2;25.7;60.5;0.3;43.5;22.7;33.5
1069;70;10 tot 50 werkzame personen;2007;7.6;3.2;3.0;86.2;15.5;17.8;19.2;47.5;1.6;14.8;30.3;53.3;1.1;49.4;21.9;27.6
1070;70;10 tot 50 werkzame personen;2008;11.8;2.7;3.4;82.1;14.7;17.6;18.3;49.4;0.6;13.7;33.8;52.0;0.3;52.0;19.2;28.6
1071;70;50 tot 100 werkzame personen;2006;3.7;3.7;0.0;92.6;12.9;0.0;32.3;54.8;0.0;9.7;35.5;54.8;0.0;48.4;25.8;25.8
1072;70;50 tot 100 werkzame personen;2007;0.0;4.6;2.3;93.2;4.3;13.0;26.1;56.5;0.0;4.4;37.0;58.7;0.0;45.7;19.6;34.8
1073;70;50 tot 100 werkzame personen;2008;9.6;5.8;0.0;84.6;11.9;11.9;22.0;54.2;1.7;15.3;22.0;61.0;0.0;44.1;15.3;40.7
1074;70;100 tot 250 werkzame personen;2006;0.0;0.0;9.1;90.9;8.3;16.7;0.0;75.0;0.0;16.7;25.0;58.3;0.0;41.7;41.7;16.7
1075;70;100 tot 250 werkzame personen;2007;18.2;0.0;9.1;72.7;0.0;27.3;9.1;63.6;0.0;9.1;36.4;54.6;0.0;45.5;27.3;27.3
1076;70;100 tot 250 werkzame personen;2008;11.1;0.0;0.0;88.9;18.2;13.6;18.2;50.0;0.0;4.6;36.4;59.1;0.0;40.9;45.5;13.6
1077;70;250 of meer werkzame personen;2006;;0.0;0.0;;0.0;;;;0.0;;;;0.0;;;0.0
1078;70;250 of meer werkzame personen;2007;0.0;0.0;0.0;100.0;28.6;14.3;14.3;42.9;0.0;42.9;14.3;42.9;0.0;71.4;28.6;0.0
1079;70;250 of meer werkzame personen;2008;0.0;0.0;28.6;71.4;22.2;0.0;11.1;66.7;0.0;22.2;33.3;44.4;0.0;55.6;44.4;0.0
1080;71;1 werkzame persoon;2006;25.3;5.8;4.7;64.2;22.4;12.2;10.4;55.0;3.0;19.7;14.5;62.7;2.6;34.2;9.8;53.4
1081;71;1 werkzame persoon;2007;23.1;6.4;5.0;65.6;20.9;12.7;10.4;55.9;2.8;19.6;16.3;61.4;2.4;36.7;9.2;51.7
1082;71;1 werkzame persoon;2008;21.0;4.8;5.3;69.0;16.1;11.3;11.3;61.4;1.9;16.8;15.2;66.1;1.5;32.5;10.2;55.8
1083;71;2 tot 10 werkzame personen;2006;18.9;4.6;5.3;71.3;17.8;14.9;15.1;52.3;1.2;16.4;20.2;62.2;1.1;35.5;13.6;49.8
1084;71;2 tot 10 werkzame personen;2007;16.4;3.7;4.0;76.0;15.9;16.6;15.3;52.2;1.2;16.2;22.8;59.9;0.9;37.3;14.0;47.7
1085;71;2 tot 10 werkzame personen;2008;15.0;4.2;4.0;76.9;15.1;15.6;14.4;54.9;0.9;14.0;24.4;60.7;0.6;36.4;15.8;47.2
1086;71;10 tot 50 werkzame personen;2006;10.0;2.7;4.8;82.5;14.7;15.7;22.2;47.4;0.3;12.6;30.1;57.0;0.9;37.7;18.9;42.5
1087;71;10 tot 50 werkzame personen;2007;7.5;3.0;3.0;86.4;13.2;16.6;19.4;50.8;0.1;11.4;30.2;58.3;0.2;36.9;20.4;42.4
1088;71;10 tot 50 werkzame personen;2008;11.9;2.8;4.0;81.4;12.0;17.5;19.6;51.0;0.1;10.7;30.0;59.2;0.6;35.5;20.7;43.2
1089;71;50 tot 100 werkzame personen;2006;6.8;1.7;1.7;89.8;14.5;10.1;26.1;49.3;0.0;10.1;27.5;62.3;1.5;39.1;29.0;30.4
1090;71;50 tot 100 werkzame personen;2007;5.5;0.0;3.6;90.9;12.7;20.6;20.6;46.0;1.6;9.5;23.8;65.1;0.0;31.8;34.9;33.3
1091;71;50 tot 100 werkzame personen;2008;9.4;3.1;0.0;87.5;15.8;18.4;21.1;44.7;1.3;10.5;29.0;59.2;1.3;40.8;30.3;27.6
1092;71;100 tot 250 werkzame personen;2006;6.3;0.0;6.3;87.5;0.0;31.2;12.5;56.2;0.0;0.0;31.3;68.8;0.0;37.5;37.5;25.0
1093;71;100 tot 250 werkzame personen;2007;5.0;10.0;0.0;85.0;4.8;19.0;4.8;71.4;0.0;9.5;33.3;57.1;0.0;33.3;33.3;33.3
1094;71;100 tot 250 werkzame personen;2008;8.3;8.3;0.0;83.3;4.0;8.0;24.0;64.0;0.0;16.0;40.0;44.0;0.0;44.0;44.0;12.0
1095;71;250 of meer werkzame personen;2006;0.0;0.0;5.3;94.7;0.0;21.1;15.8;63.2;5.3;63.2;10.5;21.1;0.0;89.5;0.0;10.5
1096;71;250 of meer werkzame personen;2007;0.0;0.0;0.0;100.0;0.0;5.9;11.8;82.4;5.9;52.9;11.8;29.4;0.0;70.6;11.8;17.7
1097;71;250 of meer werkzame personen;2008;5.0;5.0;5.0;85.0;0.0;15.0;15.0;70.0;5.0;55.0;15.0;25.0;0.0;75.0;10.0;15.0
1098;72;1 werkzame persoon;2006;20.8;4.2;0.0;75.0;21.3;11.5;11.5;55.7;1.7;28.3;15.0;55.0;1.7;41.7;6.7;50.0
1099;72;1 werkzame persoon;2007;24.6;8.7;4.4;62.3;26.6;13.8;8.5;51.1;3.5;27.6;14.9;54.0;3.5;48.3;9.2;39.1
1100;72;1 werkzame persoon;2008;29.9;2.6;4.3;63.3;32.0;12.8;5.2;50.0;4.2;26.1;20.0;49.7;3.6;46.7;8.5;41.2
1101;72;2 tot 10 werkzame personen;2006;24.9;8.5;4.2;62.4;29.5;16.4;9.3;44.8;3.0;28.3;22.6;46.0;2.6;50.6;12.5;34.3
1102;72;2 tot 10 werkzame personen;2007;20.4;2.4;6.2;71.1;27.2;16.2;12.1;44.5;4.8;28.4;26.0;40.8;3.1;55.4;10.4;31.1
1103;72;2 tot 10 werkzame personen;2008;24.9;2.8;3.9;68.5;21.3;17.4;14.8;46.5;4.8;27.1;22.3;45.9;3.1;49.3;15.3;32.3
1104;72;10 tot 50 werkzame personen;2006;24.2;1.6;0.0;74.2;23.5;19.8;9.9;46.9;0.0;30.9;30.9;38.3;0.0;56.8;14.8;28.4
1105;72;10 tot 50 werkzame personen;2007;18.6;3.4;0.0;78.0;26.2;12.5;15.0;46.2;1.2;24.7;32.1;42.0;1.2;50.6;14.8;33.3
1106;72;10 tot 50 werkzame personen;2008;24.1;0.0;7.2;68.7;20.2;23.1;12.5;44.2;1.0;22.1;36.5;40.4;1.0;55.8;14.4;28.9
1107;72;50 tot 100 werkzame personen;2006;14.3;0.0;7.1;78.6;12.5;18.8;18.8;50.0;0.0;6.3;37.5;56.3;6.3;50.0;31.3;12.5
1108;72;50 tot 100 werkzame personen;2007;28.6;0.0;7.1;64.3;22.2;22.2;16.7;38.9;5.6;11.1;38.9;44.4;0.0;72.2;11.1;16.7
1109;72;50 tot 100 werkzame personen;2008;23.1;0.0;0.0;76.9;7.1;21.4;7.1;64.3;7.1;28.6;21.4;42.9;0.0;64.3;0.0;35.7
1110;72;100 tot 250 werkzame personen;2006;;0.0;;0.0;0.0;;0.0;;0.0;;;0.0;0.0;;0.0;0.0
1111;72;100 tot 250 werkzame personen;2007;25.0;0.0;25.0;50.0;0.0;25.0;50.0;25.0;0.0;0.0;75.0;25.0;0.0;50.0;0.0;50.0
1112;72;100 tot 250 werkzame personen;2008;50.0;0.0;16.7;33.3;14.3;28.6;14.3;42.9;0.0;28.6;28.6;42.9;0.0;57.1;14.3;28.6
1113;72;250 of meer werkzame personen;2006;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0
1114;72;250 of meer werkzame personen;2007;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
1115;72;250 of meer werkzame personen;2008;50.0;25.0;0.0;25.0;0.0;25.0;0.0;75.0;0.0;25.0;25.0;50.0;0.0;50.0;0.0;50.0
1116;73;1 werkzame persoon;2006;28.9;7.7;7.3;56.2;24.4;12.5;11.9;51.2;0.6;20.7;16.8;62.0;0.6;38.6;10.2;50.6
1117;73;1 werkzame persoon;2007;26.0;4.6;4.9;64.5;26.2;12.1;9.8;52.0;1.9;19.5;15.8;62.8;1.5;35.8;12.5;50.1
1118;73;1 werkzame persoon;2008;24.2;6.1;6.4;63.3;22.0;13.1;11.9;53.1;1.2;16.2;16.9;65.7;1.0;34.9;10.5;53.6
1119;73;2 tot 10 werkzame personen;2006;20.1;5.4;5.8;68.7;23.5;17.2;16.0;43.3;0.9;15.5;25.2;58.4;0.7;42.2;15.1;42.0
1120;73;2 tot 10 werkzame personen;2007;17.2;4.3;5.5;73.0;22.1;17.6;16.9;43.4;0.8;15.8;26.1;57.3;0.7;42.4;16.5;40.4
1121;73;2 tot 10 werkzame personen;2008;19.6;3.1;6.4;70.9;20.9;17.1;16.0;46.1;0.4;14.5;27.5;57.6;0.4;42.5;15.9;41.2
1122;73;10 tot 50 werkzame personen;2006;17.8;3.5;3.5;75.2;20.3;21.8;22.3;35.5;0.8;9.4;34.8;55.1;0.8;41.4;25.6;32.2
1123;73;10 tot 50 werkzame personen;2007;10.0;4.1;3.5;82.3;16.7;22.4;21.1;39.8;0.3;10.3;34.2;55.3;0.3;45.0;24.8;30.0
1124;73;10 tot 50 werkzame personen;2008;16.7;2.5;3.9;76.9;17.4;21.9;21.9;38.7;0.0;12.4;33.9;53.7;0.2;47.4;18.7;33.7
1125;73;50 tot 100 werkzame personen;2006;7.7;0.0;0.0;92.3;45.8;16.7;16.7;20.8;0.0;20.8;33.3;45.8;0.0;58.3;16.7;25.0
1126;73;50 tot 100 werkzame personen;2007;4.8;4.8;0.0;90.5;19.2;11.5;15.4;53.8;3.9;3.9;26.9;65.4;3.9;26.9;34.6;34.6
1127;73;50 tot 100 werkzame personen;2008;19.1;0.0;4.8;76.2;16.0;28.0;32.0;24.0;0.0;16.0;28.0;56.0;0.0;52.0;20.0;28.0
1128;73;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;100.0;33.3;8.3;25.0;33.3;0.0;16.7;33.3;50.0;0.0;50.0;16.7;33.3
1129;73;100 tot 250 werkzame personen;2007;10.0;0.0;0.0;90.0;33.3;33.3;6.7;26.7;0.0;13.3;46.7;40.0;0.0;66.7;20.0;13.3
1130;73;100 tot 250 werkzame personen;2008;6.7;0.0;0.0;93.3;40.0;12.0;16.0;32.0;0.0;24.0;44.0;32.0;0.0;64.0;8.0;28.0
1131;73;250 of meer werkzame personen;2006;0.0;0.0;0.0;100.0;33.3;0.0;16.7;50.0;16.7;50.0;33.3;0.0;0.0;100.0;0.0;0.0
1132;73;250 of meer werkzame personen;2007;0.0;0.0;0.0;100.0;33.3;0.0;16.7;50.0;0.0;66.7;0.0;33.3;0.0;83.3;16.7;0.0
1133;73;250 of meer werkzame personen;2008;16.7;0.0;0.0;83.3;14.3;28.6;14.3;42.9;0.0;57.1;0.0;42.9;0.0;71.4;14.3;14.3
1134;74;1 werkzame persoon;2006;29.1;4.4;6.3;60.1;28.8;13.5;14.9;42.8;2.8;25.0;17.9;54.3;2.4;44.3;7.1;46.2
1135;74;1 werkzame persoon;2007;30.5;4.6;8.4;56.5;27.4;13.3;10.5;48.8;4.4;21.3;14.9;59.5;3.5;37.9;8.5;50.2
1136;74;1 werkzame persoon;2008;25.1;6.6;6.6;61.8;24.5;12.5;11.6;51.4;2.4;18.2;18.7;60.7;2.0;37.4;10.8;49.9
1137;74;2 tot 10 werkzame personen;2006;21.1;5.7;6.1;67.1;26.3;15.7;11.8;46.2;2.9;20.1;24.9;52.1;2.1;44.9;10.2;42.8
1138;74;2 tot 10 werkzame personen;2007;18.3;4.5;4.9;72.3;25.6;16.2;14.1;44.1;2.9;21.3;24.5;51.3;1.8;45.0;13.5;39.7
1139;74;2 tot 10 werkzame personen;2008;21.2;5.4;3.7;69.7;21.3;16.7;15.8;46.2;1.5;17.7;28.4;52.4;0.6;45.3;16.6;37.5
1140;74;10 tot 50 werkzame personen;2006;12.6;1.8;7.2;78.4;25.7;19.6;15.5;39.2;4.1;19.7;31.3;44.9;3.4;47.6;17.7;31.3
1141;74;10 tot 50 werkzame personen;2007;14.7;3.1;5.4;76.7;23.8;19.6;14.9;41.7;2.4;23.2;29.8;44.6;1.8;50.0;13.7;34.5
1142;74;10 tot 50 werkzame personen;2008;14.0;3.5;4.9;77.6;17.5;19.3;14.6;48.5;1.8;17.1;28.8;52.4;0.6;44.7;22.4;32.4
1143;74;50 tot 100 werkzame personen;2006;10.0;10.0;0.0;80.0;18.2;9.1;18.2;54.5;0.0;9.1;45.5;45.5;0.0;54.6;27.3;18.2
1144;74;50 tot 100 werkzame personen;2007;0.0;0.0;11.1;88.9;10.0;10.0;40.0;40.0;0.0;10.0;30.0;60.0;0.0;40.0;40.0;20.0
1145;74;50 tot 100 werkzame personen;2008;7.7;7.7;23.1;61.5;0.0;23.1;15.4;61.5;0.0;7.7;7.7;84.6;0.0;15.4;30.8;53.9
1146;74;100 tot 250 werkzame personen;2006;33.3;0.0;0.0;66.7;25.0;25.0;25.0;25.0;0.0;0.0;75.0;25.0;0.0;50.0;50.0;0.0
1147;74;100 tot 250 werkzame personen;2007;20.0;40.0;0.0;40.0;0.0;20.0;0.0;80.0;0.0;0.0;40.0;60.0;0.0;20.0;40.0;40.0
1148;74;100 tot 250 werkzame personen;2008;28.6;0.0;14.3;57.1;12.5;12.5;0.0;75.0;0.0;14.3;28.6;57.1;0.0;28.6;42.9;28.6
1149;74;250 of meer werkzame personen;2006;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;0.0;0.0;;;0.0
1150;74;250 of meer werkzame personen;2007;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
1151;74;250 of meer werkzame personen;2008;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
1152;75;1 werkzame persoon;2006;11.1;0.0;2.8;86.1;20.0;8.9;13.3;57.8;0.0;15.9;6.8;77.3;0.0;25.0;13.6;61.4
1153;75;1 werkzame persoon;2007;7.7;2.6;7.7;82.1;7.1;19.0;14.3;59.5;2.5;7.5;12.5;77.5;2.5;22.5;7.5;67.5
1154;75;1 werkzame persoon;2008;11.0;5.5;2.7;80.8;8.8;16.2;15.0;60.0;3.8;11.4;8.9;76.0;3.8;20.3;10.1;65.8
1155;75;2 tot 10 werkzame personen;2006;12.7;5.6;5.6;76.1;16.5;11.8;15.3;56.5;3.5;24.7;10.6;61.2;1.2;35.3;7.1;56.5
1156;75;2 tot 10 werkzame personen;2007;8.4;5.3;3.2;83.2;14.4;15.3;19.8;50.5;5.5;25.7;14.7;54.1;1.8;38.5;11.9;47.7
1157;75;2 tot 10 werkzame personen;2008;8.2;5.9;5.9;80.0;8.6;16.1;20.4;54.8;2.2;21.7;16.3;59.8;0.0;37.0;12.0;51.1
1158;75;10 tot 50 werkzame personen;2006;0.0;0.0;33.3;66.7;25.0;25.0;25.0;25.0;0.0;0.0;25.0;75.0;0.0;25.0;25.0;50.0
1159;75;10 tot 50 werkzame personen;2007;0.0;0.0;8.3;91.7;0.0;50.0;16.7;33.3;0.0;33.3;25.0;41.7;0.0;50.0;16.7;33.3
1160;75;10 tot 50 werkzame personen;2008;0.0;12.5;6.3;81.3;5.9;29.4;11.8;52.9;5.9;17.7;23.5;52.9;0.0;35.3;11.8;52.9
1161;75;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1162;75;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1163;75;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1164;75;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1165;75;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1166;75;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1167;75;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1168;75;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1169;75;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1170;77;1 werkzame persoon;2006;35.9;3.8;11.3;49.1;43.6;14.9;11.7;29.8;8.8;31.9;20.9;38.5;7.7;52.8;3.3;36.3
1171;77;1 werkzame persoon;2007;34.6;6.4;6.4;52.6;39.5;20.2;12.4;27.9;8.2;31.2;17.2;43.4;6.6;45.1;7.4;41.0
1172;77;1 werkzame persoon;2008;27.1;7.7;9.7;55.6;25.5;17.6;12.6;44.2;4.9;28.0;17.5;49.6;3.0;42.5;11.2;43.3
1173;77;2 tot 10 werkzame personen;2006;25.0;5.9;6.3;62.8;27.3;21.4;15.7;35.7;2.6;28.7;28.0;40.7;2.3;53.9;11.3;32.4
1174;77;2 tot 10 werkzame personen;2007;16.1;4.8;8.1;71.0;28.1;19.1;16.3;36.5;3.7;30.5;24.6;41.2;2.2;50.5;13.7;33.6
1175;77;2 tot 10 werkzame personen;2008;19.2;7.9;4.3;68.6;24.1;20.6;16.9;38.4;3.5;25.8;27.4;43.3;1.9;49.1;12.6;36.5
