ID;Afzet;AlleBedrijfstakken;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
4438;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 maart;128.5;0.7;10.9;577
4439;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 april;129.8;1.0;9.4;577
4440;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 mei;130.1;0.3;8.5;577
4441;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 juni;132.5;1.8;10.4;577
4442;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 juli;130.7;-1.4;5.6;577
4443;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 augustus;131.3;0.4;5.9;577
4444;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 september;130.8;-0.3;4.6;577
4445;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 oktober;131.2;0.3;4.6;577
4446;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 november;130.2;-0.8;5.2;577
4447;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023 december;129.7;-0.4;6.5;577
4448;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2023;129.9;;8.6;577
4449;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 januari;130.0;0.2;2.8;577
4450;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 februari;130.1;0.1;2.0;577
4451;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 maart;129.8;-0.2;1.0;577
4452;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 april;131.6;1.4;1.4;577
4453;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 mei;130.9;-0.6;0.6;577
4454;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024  juni;129.9;-0.8;-2.0;577
4455;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 juli;133.2;2.6;1.9;577
4456;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 augustus;132.5;-0.5;1.0;577
4457;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 september;132.2;-0.3;1.0;577
4458;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 oktober;133.3;0.9;1.6;577
4459;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 november;135.0;1.3;3.7;577
4460;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024 december;135.7;0.5;4.6;577
4461;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2024;132.0;;1.6;577
4462;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2025 januari;134.1;-1.2;3.2;577
4463;Totaal afzetprijzen;1101 Distilleerderijen, likeurstokerijen;2025 februari;133.8;-0.2;2.8;577
4464;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 januari;;;;1
4465;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 februari;;;;1
4466;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 maart;;;;1
4467;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 april;;;;1
4468;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 mei;;;;1
4469;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 juni;;;;1
4470;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 juli;;;;1
4471;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 augustus;;;;1
4472;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 september;;;;1
4473;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 oktober;;;;1
4474;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 november;;;;1
4475;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018 december;;;;1
4476;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2018;;;;1
4477;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 januari;;;;1
4478;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 februari;;;;1
4479;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 maart;;;;1
4480;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 april;;;;1
4481;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 mei;;;;1
4482;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 juni;;;;1
4483;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 juli;;;;1
4484;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 augustus;;;;1
4485;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 september;;;;1
4486;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 oktober;;;;1
4487;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 november;;;;1
4488;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019 december;;;;1
4489;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2019;;;;1
4490;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 januari;;;;1
4491;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 februari;;;;1
4492;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 maart;;;;1
4493;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 april;;;;1
4494;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 mei;;;;1
4495;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 juni;;;;1
4496;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 juli;;;;1
4497;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 augustus;;;;1
4498;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 september;;;;1
4499;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 oktober;;;;1
4500;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 november;;;;1
4501;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020 december;;;;1
4502;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2020;;;;1
4503;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 januari;;;;1
4504;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 februari;;;;1
4505;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 maart;;;;1
4506;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 april;;;;1
4507;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 mei;;;;1
4508;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 juni;;;;1
4509;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 juli;;;;1
4510;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 augustus;;;;1
4511;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 september;;;;1
4512;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 oktober;;;;1
4513;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 november;;;;1
4514;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021 december;;;;1
4515;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2021;;;;1
4516;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 januari;;;;1
4517;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 februari;;;;1
4518;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 maart;;;;1
4519;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 april;;;;1
4520;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 mei;;;;1
4521;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 juni;;;;1
4522;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 juli;;;;1
4523;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 augustus;;;;1
4524;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 september;;;;1
4525;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 oktober;;;;1
4526;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 november;;;;1
4527;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022 december ;;;;1
4528;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2022;;;;1
4529;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 januari;;;;1
4530;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 februari;;;;1
4531;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 maart;;;;1
4532;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 april;;;;1
4533;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 mei;;;;1
4534;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 juni;;;;1
4535;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 juli;;;;1
4536;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 augustus;;;;1
4537;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 september;;;;1
4538;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 oktober;;;;1
4539;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 november;;;;1
4540;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023 december;;;;1
4541;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2023;107.6;;;1
4542;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 januari;;;;1
4543;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 februari;;;;1
4544;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 maart;;;;1
4545;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 april;;;;1
4546;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 mei;;;;1
4547;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024  juni;;;;1
4548;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 juli;;;;1
4549;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 augustus;;;;1
4550;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 september;;;;1
4551;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 oktober;;;;1
4552;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 november;;;;1
4553;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024 december;;;;1
4554;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2024;108.9;;1.2;1
4555;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2025 januari;;;;1
4556;Totaal afzetprijzen;1102 Wijnindustrie (uit druiven);2025 februari;;;;1
4557;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 januari;94.2;;;40
4558;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 februari;94.2;0.0;;40
4559;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 maart;94.2;0.0;;40
4560;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 april;94.6;0.4;;40
4561;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 mei;94.6;0.1;;40
4562;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 juni;94.7;0.0;;40
4563;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 juli;94.2;-0.4;;40
4564;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 augustus;94.3;0.0;;40
4565;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 september;94.4;0.1;;40
4566;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 oktober;94.5;0.1;;40
4567;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 november;94.5;0.0;;40
4568;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018 december;94.5;0.0;;40
4569;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2018;94.4;;;40
4570;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 januari;96.8;2.4;2.7;40
4571;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 februari;96.4;-0.4;2.3;40
4572;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 maart;96.4;0.0;2.3;40
4573;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 april;96.7;0.3;2.2;40
4574;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 mei;96.7;0.0;2.2;40
4575;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 juni;96.7;0.0;2.1;40
4576;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 juli;96.7;0.0;2.6;40
4577;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 augustus;96.7;0.0;2.6;40
4578;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 september;96.7;0.0;2.5;40
4579;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 oktober;96.7;0.0;2.4;40
4580;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 november;96.7;0.0;2.4;40
4581;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019 december;96.9;0.2;2.6;40
4582;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2019;96.7;;2.4;40
4583;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 januari;97.8;0.9;1.0;40
4584;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 februari;98.3;0.5;1.9;40
4585;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 maart;98.3;0.1;2.0;40
4586;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 april;97.9;-0.4;1.2;40
4587;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 mei;98.1;0.3;1.5;40
4588;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 juni;98.1;0.0;1.5;40
4589;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 juli;98.0;-0.1;1.3;40
4590;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 augustus;98.1;0.1;1.4;40
4591;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 september;97.9;-0.1;1.3;40
4592;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 oktober;97.4;-0.5;0.7;40
4593;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 november;97.6;0.2;0.9;40
4594;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020 december;99.2;1.6;2.3;40
4595;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2020;98.0;;1.4;40
4596;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 januari;;;;40
4597;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 februari;;;;40
4598;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 maart;;;;40
4599;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 april;;;;40
4600;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 mei;;;;40
4601;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 juni;;;;40
4602;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 juli;;;;40
4603;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 augustus;;;;40
4604;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 september;;;;40
4605;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 oktober;;;;40
4606;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 november;;;;40
4607;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021 december;;;;40
4608;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2021;;;;40
4609;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 januari;;;;40
4610;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 februari;;;;40
4611;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 maart;;;;40
4612;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 april;;;;40
4613;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 mei;;;;40
4614;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 juni;;;;40
4615;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 juli;;;;40
4616;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 augustus;;;;40
4617;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 september;;;;40
4618;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 oktober;;;;40
4619;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 november;;;;40
4620;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022 december ;;;;40
4621;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2022;;;;40
4622;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 januari;;;;40
4623;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 februari;;;;40
4624;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 maart;;;;40
4625;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 april;;;;40
4626;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 mei;;;;40
4627;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 juni;;;;40
4628;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 juli;;;;40
4629;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 augustus;;;;40
4630;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 september;;;;40
4631;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 oktober;;;;40
4632;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 november;;;;40
4633;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023 december;;;;40
4634;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2023;;;;40
4635;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 januari;;;;40
4636;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 februari;;;;40
4637;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 maart;;;;40
4638;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 april;125.4;;;40
4639;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 mei;124.9;-0.4;;40
4640;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024  juni;124.9;-0.1;;40
4641;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 juli;122.6;-1.9;;40
4642;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 augustus;122.8;0.2;;40
4643;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 september;122.9;0.1;;40
4644;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 oktober;123.3;0.3;;40
4645;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 november;;;;40
4646;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024 december;;;;40
4647;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2024;123.9;;0.6;40
4648;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2025 januari;120.9;;;40
4649;Totaal afzetprijzen;1103 Wijnindustrie (niet uit druiven);2025 februari;;;;40
4650;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 januari;;;;1
4651;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 februari;;;;1
4652;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 maart;;;;1
4653;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 april;;;;1
4654;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 mei;;;;1
4655;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 juni;;;;1
4656;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 juli;;;;1
4657;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 augustus;;;;1
4658;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 september;;;;1
4659;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 oktober;;;;1
4660;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 november;;;;1
4661;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018 december;;;;1
4662;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2018;;;;1
4663;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 januari;;;;1
4664;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 februari;;;;1
4665;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 maart;;;;1
4666;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 april;;;;1
4667;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 mei;;;;1
4668;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 juni;;;;1
4669;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 juli;;;;1
4670;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 augustus;;;;1
4671;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 september;;;;1
4672;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 oktober;;;;1
4673;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 november;;;;1
4674;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019 december;;;;1
4675;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2019;;;;1
4676;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 januari;;;;1
4677;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 februari;;;;1
4678;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 maart;;;;1
4679;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 april;;;;1
4680;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 mei;;;;1
4681;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 juni;;;;1
4682;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 juli;;;;1
4683;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 augustus;;;;1
4684;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 september;;;;1
4685;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 oktober;;;;1
4686;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 november;;;;1
4687;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020 december;;;;1
4688;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2020;;;;1
4689;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 januari;;;;1
4690;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 februari;;;;1
4691;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 maart;;;;1
4692;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 april;;;;1
4693;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 mei;;;;1
4694;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 juni;;;;1
4695;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 juli;;;;1
4696;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 augustus;;;;1
4697;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 september;;;;1
4698;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 oktober;;;;1
4699;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 november;;;;1
4700;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021 december;;;;1
4701;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2021;;;;1
4702;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 januari;;;;1
4703;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 februari;;;;1
4704;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 maart;;;;1
4705;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 april;;;;1
4706;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 mei;;;;1
4707;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 juni;;;;1
4708;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 juli;;;;1
4709;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 augustus;;;;1
4710;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 september;;;;1
4711;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 oktober;;;;1
4712;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 november;;;;1
4713;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022 december ;;;;1
4714;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2022;;;;1
4715;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 januari;;;;1
4716;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 februari;;;;1
4717;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 maart;;;;1
4718;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 april;;;;1
4719;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 mei;;;;1
4720;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 juni;;;;1
4721;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 juli;;;;1
4722;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 augustus;;;;1
4723;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 september;;;;1
4724;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 oktober;;;;1
4725;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 november;;;;1
4726;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023 december;;;;1
4727;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2023;;;;1
4728;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 januari;;;;1
4729;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 februari;;;;1
4730;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 maart;;;;1
4731;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 april;;;;1
4732;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 mei;;;;1
4733;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024  juni;;;;1
4734;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 juli;;;;1
4735;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 augustus;;;;1
4736;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 september;;;;1
4737;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 oktober;;;;1
4738;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 november;;;;1
4739;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024 december;;;;1
4740;Totaal afzetprijzen;1104 Industrie van vermout e.d.;2024;118.6;;1.9;1
