ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 mei;4907720.0;126650.0;499600.0;458690.0;16600.0;2090.0;800720.0;170450.0;243360.0;163700.0;5610.0;229180.0;3557870.0
125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 juni;4906660.0;128420.0;499460.0;458780.0;16310.0;2070.0;792630.0;167680.0;241310.0;164350.0;5490.0;225200.0;3563240.0
126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 juli;4920710.0;135800.0;499320.0;458990.0;16080.0;2050.0;792870.0;166420.0;241630.0;165150.0;5430.0;225640.0;3569930.0
127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 augustus;4930330.0;139160.0;498250.0;458140.0;15820.0;2030.0;793800.0;165200.0;242330.0;165990.0;5380.0;226330.0;3576660.0
128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 september;4934870.0;137850.0;497500.0;457580.0;15540.0;2000.0;794200.0;163880.0;243450.0;166690.0;5310.0;226300.0;3582820.0
129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 oktober;4944600.0;140760.0;497880.0;458290.0;15250.0;2000.0;796060.0;162650.0;245260.0;167690.0;5240.0;226720.0;3587720.0
130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 november;4953050.0;142150.0;498830.0;459380.0;14920.0;1990.0;796130.0;161310.0;246490.0;168590.0;5190.0;226080.0;3594000.0
131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2023 december;4960430.0;144860.0;499940.0;460590.0;14680.0;1960.0;795190.0;160010.0;247370.0;169080.0;5120.0;225150.0;3598550.0
132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 januari;4952930.0;154080.0;500830.0;461310.0;14650.0;2010.0;799290.0;159800.0;250060.0;171050.0;5110.0;224890.0;3576650.0
133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 februari;4950110.0;153810.0;502560.0;462840.0;14640.0;2020.0;809380.0;160370.0;254370.0;173050.0;5120.0;228280.0;3562320.0
134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 maart;4957170.0;153060.0;503050.0;463400.0;14410.0;1990.0;810510.0;158880.0;256220.0;173760.0;5040.0;228410.0;3568590.0
135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 april;4963330.0;151850.0;503120.0;463810.0;14170.0;1980.0;812170.0;157450.0;257610.0;174840.0;4970.0;229140.0;3574290.0
136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 mei;4959670.0;139910.0;503470.0;464300.0;13910.0;1970.0;813460.0;156100.0;259000.0;175640.0;4910.0;229670.0;3580800.0
137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 juni;4961450.0;141330.0;503530.0;464620.0;13650.0;1930.0;805830.0;153700.0;257410.0;176030.0;4810.0;225560.0;3588650.0
138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 juli;4978480.0;149750.0;503690.0;465090.0;13340.0;1950.0;807450.0;152580.0;258310.0;177060.0;4770.0;226460.0;3596200.0
139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 augustus;4988400.0;153140.0;502610.0;464360.0;13060.0;1930.0;808170.0;151250.0;259550.0;177680.0;4700.0;226750.0;3603220.0
140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Totaal;2024 september;4997310.0;154240.0;501820.0;463750.0;12840.0;1900.0;809770.0;149940.0;261550.0;178530.0;4630.0;226890.0;3610480.0
141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 januari;3840690.0;291070.0;236090.0;208690.0;12430.0;2010.0;647430.0;326370.0;90780.0;36200.0;19300.0;180480.0;2688540.0
142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 februari;3856460.0;295410.0;239660.0;211910.0;12610.0;2030.0;649220.0;324330.0;92420.0;36660.0;19120.0;182510.0;2695050.0
143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 maart;3866450.0;295830.0;242840.0;214690.0;12900.0;2010.0;649110.0;321870.0;93470.0;37210.0;18870.0;183530.0;2701630.0
144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 april;3873170.0;293450.0;245440.0;217160.0;13050.0;2010.0;648750.0;319190.0;94480.0;37790.0;18640.0;184500.0;2708540.0
145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 mei;3879160.0;292930.0;246890.0;218500.0;13190.0;2020.0;645470.0;316000.0;94660.0;38340.0;18300.0;183930.0;2716910.0
146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 juni;3889480.0;295110.0;247490.0;218900.0;13360.0;2020.0;644700.0;313400.0;95460.0;38800.0;18080.0;184730.0;2725270.0
147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 juli;3908770.0;305890.0;248310.0;219730.0;13540.0;2040.0;644460.0;311050.0;96300.0;39320.0;17850.0;185730.0;2733110.0
148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 augustus;3916560.0;305480.0;248470.0;219630.0;13760.0;2040.0;644170.0;308560.0;97330.0;39770.0;17610.0;186700.0;2741650.0
149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 september;3923900.0;304510.0;248640.0;219540.0;13940.0;2060.0;644280.0;306240.0;98510.0;40380.0;17420.0;187560.0;2749870.0
150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 oktober;3942300.0;312530.0;250490.0;221210.0;14100.0;2060.0;645180.0;304090.0;99730.0;41060.0;17220.0;188910.0;2757800.0
151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 november;3960410.0;321280.0;253100.0;223450.0;14300.0;2040.0;645140.0;301910.0;100490.0;41880.0;17050.0;189660.0;2765010.0
152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2013 december;3992610.0;344320.0;255960.0;226060.0;14530.0;2060.0;645080.0;299750.0;101390.0;42430.0;16840.0;190540.0;2771890.0
153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 januari;3998390.0;351410.0;259610.0;229420.0;14870.0;2170.0;650440.0;299990.0;103110.0;43500.0;16890.0;192960.0;2762000.0
154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 februari;4004790.0;349830.0;262420.0;231830.0;15150.0;2190.0;649560.0;297540.0;103700.0;44100.0;16610.0;193620.0;2768140.0
155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 maart;4002160.0;336330.0;264850.0;233950.0;15440.0;2180.0;649710.0;295210.0;104730.0;44760.0;16390.0;194650.0;2776200.0
156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 april;4006360.0;332270.0;266670.0;235540.0;15650.0;2200.0;649920.0;293070.0;105600.0;45570.0;16180.0;195560.0;2782540.0
157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 mei;4008400.0;328110.0;267220.0;235940.0;15820.0;2180.0;646530.0;290020.0;105600.0;46170.0;15900.0;194800.0;2791360.0
158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 juni;4015100.0;328020.0;267130.0;235740.0;16060.0;2170.0;646410.0;287760.0;106460.0;46840.0;15720.0;195620.0;2798410.0
159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 juli;4024430.0;329370.0;267150.0;235830.0;16180.0;2180.0;646070.0;285440.0;107020.0;47510.0;15530.0;196550.0;2806390.0
160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 augustus;4023090.0;321700.0;265820.0;234400.0;16320.0;2130.0;645890.0;283270.0;107970.0;47950.0;15370.0;197330.0;2814170.0
161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 september;4019620.0;312700.0;265050.0;233290.0;16550.0;2130.0;645850.0;281000.0;109010.0;48610.0;15190.0;198070.0;2820470.0
162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 oktober;4030100.0;314230.0;265700.0;233820.0;16750.0;2140.0;646430.0;278730.0;110040.0;49300.0;15070.0;199360.0;2828320.0
163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 november;4041330.0;318030.0;267530.0;235210.0;16990.0;2130.0;646300.0;276540.0;110860.0;49980.0;14890.0;200110.0;2834280.0
164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2014 december;4069500.0;339190.0;269130.0;236480.0;17240.0;2140.0;647180.0;274500.0;111850.0;50490.0;14710.0;201740.0;2839230.0
165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 januari;4063510.0;341400.0;270640.0;237700.0;17620.0;2230.0;648760.0;274240.0;112720.0;51550.0;14700.0;201690.0;2827540.0
166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 februari;4065830.0;338030.0;272530.0;239190.0;17880.0;2240.0;649650.0;272640.0;113620.0;52330.0;14560.0;202700.0;2830520.0
167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 maart;4056910.0;323080.0;274180.0;240380.0;18240.0;2220.0;648790.0;270590.0;114170.0;53230.0;14380.0;202640.0;2835360.0
168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 april;4054730.0;315150.0;274740.0;240870.0;18360.0;2210.0;647850.0;268550.0;114730.0;53970.0;14200.0;202650.0;2841240.0
169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 mei;4049650.0;309020.0;274580.0;240590.0;18570.0;2190.0;643380.0;265900.0;114370.0;54570.0;13980.0;200720.0;2846820.0
170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 juni;4056900.0;312070.0;273350.0;239150.0;18720.0;2170.0;642190.0;263780.0;114760.0;55390.0;13810.0;200660.0;2853770.0
171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 juli;4063640.0;312980.0;272560.0;238250.0;18900.0;2150.0;640850.0;261830.0;114780.0;56210.0;13650.0;200620.0;2861250.0
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 augustus;4060710.0;305090.0;271180.0;236640.0;19110.0;2150.0;639730.0;259730.0;115450.0;56740.0;13500.0;200600.0;2868620.0
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 september;4062680.0;301960.0;271230.0;236310.0;19360.0;2150.0;638580.0;257680.0;116200.0;57450.0;13320.0;200250.0;2874950.0
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 oktober;4069940.0;303740.0;271720.0;236600.0;19520.0;2130.0;637880.0;255460.0;117140.0;58150.0;13170.0;200280.0;2880850.0
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 november;4082050.0;309770.0;273160.0;237720.0;19690.0;2110.0;636870.0;253270.0;117960.0;58810.0;13040.0;200080.0;2887080.0
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2015 december;4101870.0;323870.0;275360.0;239470.0;20000.0;2100.0;635470.0;251070.0;118640.0;59250.0;12870.0;199950.0;2892620.0
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 januari;4099380.0;327660.0;277770.0;241380.0;20440.0;2190.0;637050.0;250520.0;119620.0;60480.0;12860.0;199950.0;2882480.0
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 februari;4095990.0;328380.0;279600.0;242660.0;20890.0;2230.0;642560.0;251780.0;121370.0;61410.0;12900.0;201590.0;2871220.0
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 maart;4083870.0;323290.0;280790.0;243290.0;21440.0;2240.0;644410.0;251550.0;122460.0;62470.0;12850.0;201630.0;2861070.0
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 april;4084520.0;319350.0;280500.0;242930.0;21560.0;2240.0;643920.0;249750.0;123200.0;63130.0;12710.0;201690.0;2866300.0
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 mei;4066590.0;302230.0;280120.0;242380.0;21600.0;2240.0;638410.0;245780.0;123020.0;63740.0;12430.0;199830.0;2870770.0
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 juni;4069080.0;301010.0;278800.0;241080.0;21560.0;2210.0;638070.0;243950.0;123600.0;64580.0;12280.0;200060.0;2876480.0
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 juli;4071210.0;297640.0;278000.0;240290.0;21660.0;2230.0;637450.0;241880.0;124080.0;65160.0;12200.0;200550.0;2882880.0
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 augustus;4078140.0;300290.0;276340.0;238520.0;21730.0;2220.0;637860.0;240180.0;124770.0;66000.0;12070.0;201280.0;2888560.0
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 september;4077350.0;294390.0;275410.0;237480.0;21850.0;2200.0;636810.0;238040.0;125540.0;66790.0;11920.0;200980.0;2895560.0
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 oktober;4083960.0;294480.0;275120.0;237090.0;21910.0;2190.0;636920.0;236320.0;126230.0;67790.0;11920.0;201140.0;2902230.0
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 november;4089760.0;294610.0;275860.0;237550.0;22010.0;2180.0;635720.0;234300.0;126520.0;68980.0;11740.0;200670.0;2908630.0
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2016 december;4098440.0;298870.0;276860.0;238370.0;22190.0;2190.0;633930.0;232280.0;126840.0;69650.0;11590.0;200050.0;2914330.0
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 januari;4088200.0;297540.0;278030.0;239030.0;22460.0;2280.0;635560.0;231930.0;127510.0;71290.0;11560.0;199770.0;2902120.0
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 februari;4080010.0;295710.0;279500.0;239970.0;22790.0;2310.0;640460.0;232890.0;128780.0;72530.0;11600.0;201260.0;2889390.0
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 maart;4064020.0;287100.0;280320.0;240340.0;23030.0;2330.0;642470.0;232680.0;129570.0;73930.0;11580.0;201340.0;2878900.0
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 april;4063810.0;281600.0;279240.0;239420.0;22970.0;2340.0;641870.0;230820.0;130230.0;74560.0;11430.0;201490.0;2885720.0
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 mei;4050860.0;265640.0;277280.0;237680.0;22900.0;2340.0;641560.0;229000.0;130810.0;75390.0;11280.0;201750.0;2890570.0
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 juni;4046750.0;263670.0;275900.0;236410.0;22880.0;2330.0;635090.0;225310.0;130430.0;76060.0;11030.0;198730.0;2896540.0
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 juli;4047110.0;258810.0;274380.0;235070.0;22880.0;2310.0;634930.0;223780.0;130800.0;76670.0;10910.0;199240.0;2902900.0
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 augustus;4049570.0;258810.0;272140.0;233090.0;22850.0;2310.0;635210.0;222260.0;131610.0;77410.0;10780.0;199600.0;2907190.0
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 september;4044590.0;251190.0;270070.0;231070.0;22660.0;2290.0;633620.0;220230.0;132370.0;78090.0;10620.0;198770.0;2913180.0
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 oktober;4047600.0;250340.0;268700.0;229780.0;22570.0;2290.0;633550.0;218320.0;133500.0;79330.0;10470.0;198440.0;2918410.0
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 november;4049250.0;247190.0;268300.0;229350.0;22570.0;2280.0;632180.0;216440.0;133920.0;80160.0;10310.0;197850.0;2925030.0
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2017 december;4057500.0;251180.0;268050.0;229230.0;22500.0;2250.0;630000.0;214600.0;134130.0;80390.0;10160.0;197240.0;2932120.0
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 januari;4048750.0;246340.0;267660.0;228800.0;22500.0;2300.0;623940.0;214550.0;125360.0;81860.0;10190.0;198490.0;2933930.0
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 februari;4040510.0;243490.0;267630.0;228630.0;22600.0;2300.0;629540.0;215220.0;127370.0;82940.0;10240.0;200450.0;2922980.0
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 maart;4019690.0;234910.0;267020.0;227970.0;22740.0;2320.0;631360.0;214970.0;128360.0;84050.0;10230.0;200470.0;2909180.0
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 april;4016860.0;228400.0;265250.0;226520.0;22510.0;2300.0;631260.0;213310.0;129110.0;84770.0;10110.0;200680.0;2914760.0
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 mei;4006340.0;213000.0;263540.0;224970.0;22410.0;2270.0;630910.0;211540.0;129710.0;85620.0;9990.0;200800.0;2921370.0
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 juni;4001690.0;211790.0;261350.0;223070.0;22130.0;2260.0;623860.0;208410.0;128580.0;86480.0;9760.0;197180.0;2927420.0
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 juli;4000590.0;205600.0;259630.0;221720.0;21880.0;2260.0;623670.0;206610.0;129040.0;87330.0;9650.0;197570.0;2933820.0
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 augustus;4004580.0;204260.0;257530.0;219870.0;21710.0;2240.0;623150.0;204790.0;129480.0;88120.0;9510.0;197810.0;2941800.0
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 september;4001890.0;198460.0;255180.0;217810.0;21510.0;2220.0;622220.0;202930.0;129840.0;89050.0;9370.0;197570.0;2948020.0
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 oktober;4006280.0;198990.0;253800.0;216700.0;21280.0;2180.0;622670.0;201360.0;130810.0;90150.0;9270.0;197670.0;2953380.0
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 november;4009030.0;198230.0;253400.0;216300.0;21200.0;2180.0;621850.0;199830.0;131350.0;91100.0;9170.0;197000.0;2958120.0
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2018 december;4020570.0;205050.0;253290.0;216180.0;21090.0;2160.0;620490.0;198140.0;131780.0;91730.0;9070.0;196370.0;2964770.0
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 januari;4008840.0;201000.0;253470.0;216350.0;21140.0;2240.0;622650.0;197950.0;132080.0;94040.0;9070.0;196130.0;2953890.0
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 februari;3999130.0;196610.0;253880.0;216580.0;21270.0;2260.0;629000.0;198670.0;133780.0;95700.0;9090.0;198500.0;2941940.0
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 maart;3985320.0;190180.0;253730.0;216350.0;21330.0;2260.0;631280.0;198530.0;134830.0;96900.0;9070.0;198720.0;2932160.0
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 april;3974600.0;186910.0;252960.0;215580.0;21340.0;2270.0;634130.0;198490.0;135980.0;98320.0;9070.0;199100.0;2922530.0
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 mei ;3968630.0;176530.0;251590.0;214430.0;21110.0;2250.0;634390.0;197020.0;136670.0;99210.0;8960.0;199390.0;2927960.0
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 juni;3963990.0;177180.0;250450.0;213430.0;20970.0;2230.0;626590.0;193930.0;135420.0;99840.0;8760.0;195290.0;2931830.0
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 juli;3967280.0;173200.0;249070.0;212410.0;20710.0;2210.0;626570.0;192330.0;136080.0;100530.0;8650.0;195650.0;2939740.0
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 augustus;3970210.0;171680.0;247440.0;211030.0;20540.0;2180.0;626200.0;190650.0;136680.0;101060.0;8530.0;195970.0;2946070.0
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 september;3971290.0;168550.0;245780.0;209650.0;20320.0;2160.0;625250.0;188800.0;137580.0;101590.0;8410.0;195550.0;2952880.0
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 oktober;3976310.0;167660.0;244900.0;208970.0;20120.0;2130.0;625450.0;187290.0;138850.0;102200.0;8330.0;195490.0;2959500.0
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 november;3982780.0;169650.0;244670.0;208880.0;19930.0;2120.0;624780.0;185590.0;139630.0;102860.0;8220.0;195210.0;2965180.0
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2019 december;3992910.0;177000.0;244890.0;209140.0;19840.0;2090.0;623710.0;183930.0;140370.0;103240.0;8110.0;194800.0;2969450.0
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 januari;3996100.0;174300.0;244860.0;209240.0;19660.0;2130.0;623800.0;182410.0;141270.0;104100.0;8010.0;194750.0;2974710.0
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 februari;4004250.0;174510.0;245370.0;209680.0;19550.0;2130.0;627590.0;181690.0;143110.0;104800.0;7940.0;196870.0;2978540.0
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 maart;4336260.0;190740.0;574250.0;213600.0;19440.0;2110.0;627720.0;180360.0;143840.0;105520.0;7840.0;197000.0;2981120.0
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 april;4394100.0;206380.0;619190.0;217390.0;19350.0;2080.0;627950.0;179010.0;144610.0;106270.0;7750.0;197180.0;2980690.0
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 mei;4384060.0;205630.0;605080.0;218670.0;19230.0;2060.0;628050.0;177630.0;145370.0;106820.0;7680.0;197440.0;2984650.0
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 juni ;4170190.0;208090.0;380020.0;218780.0;19120.0;2050.0;621350.0;174870.0;144420.0;107310.0;7540.0;193990.0;2989070.0
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 juli;4144100.0;203390.0;348950.0;218730.0;18920.0;2030.0;621200.0;173440.0;144880.0;107910.0;7420.0;194320.0;2996950.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 augustus;4146060.0;207110.0;340520.0;217120.0;18700.0;2020.0;621050.0;171920.0;145590.0;108470.0;7320.0;194540.0;3003510.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 september;4133940.0;199610.0;329310.0;215840.0;18450.0;1990.0;620580.0;170120.0;146420.0;109030.0;7210.0;194600.0;3009980.0
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;2020 oktober;4128880.0;194580.0;316400.0;215800.0;18240.0;1970.0;627710.0;168630.0;147360.0;109730.0;7120.0;205030.0;3015190.0
