ID;TypeReIntegratieParticipatievoorz;StatusVoorzieningEindeVerslagperiode;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
8092;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 mei;3770.0
8093;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 juni;3850.0
8094;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 juli;3840.0
8095;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 augustus;3750.0
8096;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 september;3780.0
8097;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 oktober;3780.0
8098;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 november;3880.0
8099;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2021 december;3800.0
8100;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 januari;3840.0
8101;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 februari;3890.0
8102;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 maart;3650.0
8103;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 april;3690.0
8104;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 mei;3750.0
8105;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 juni;3780.0
8106;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 juli;3760.0
8107;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 augustus;3680.0
8108;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 september;3670.0
8109;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 oktober;3690.0
8110;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 november;4100.0
8111;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (gemeente);2022 december;4050.0
8112;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 januari;120.0
8113;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 februari;120.0
8114;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 maart;130.0
8115;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 april;130.0
8116;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 mei;130.0
8117;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 juni;130.0
8118;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 juli;130.0
8119;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 augustus;130.0
8120;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 september;90.0
8121;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 oktober;90.0
8122;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 november;90.0
8123;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2019 december;90.0
8124;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 januari;90.0
8125;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 februari;100.0
8126;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 maart;90.0
8127;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 april;90.0
8128;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 mei;90.0
8129;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 juni;90.0
8130;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 juli;90.0
8131;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 augustus;90.0
8132;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 september;90.0
8133;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 oktober;90.0
8134;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 november;90.0
8135;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2020 december;100.0
8136;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 januari;100.0
8137;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 februari;100.0
8138;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 maart;100.0
8139;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 april;100.0
8140;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 mei;110.0
8141;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 juni;110.0
8142;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 juli;110.0
8143;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 augustus;100.0
8144;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 september;100.0
8145;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 oktober;100.0
8146;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 november;90.0
8147;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2021 december;100.0
8148;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 januari;100.0
8149;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 februari;100.0
8150;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 maart;100.0
8151;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 april;100.0
8152;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 mei;100.0
8153;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 juni;90.0
8154;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 juli;100.0
8155;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 augustus;100.0
8156;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 september;100.0
8157;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 oktober;100.0
8158;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 november;100.0
8159;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Gulpen-Wittem;2022 december;110.0
8160;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 januari;150.0
8161;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 februari;150.0
8162;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 maart;150.0
8163;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 april;150.0
8164;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 mei;150.0
8165;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 juni;140.0
8166;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 juli;140.0
8167;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 augustus;150.0
8168;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 september;150.0
8169;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 oktober;150.0
8170;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 november;160.0
8171;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2019 december;150.0
8172;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 januari;160.0
8173;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 februari;160.0
8174;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 maart;160.0
8175;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 april;170.0
8176;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 mei;170.0
8177;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 juni;160.0
8178;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 juli;160.0
8179;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 augustus;160.0
8180;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 september;170.0
8181;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 oktober;150.0
8182;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 november;160.0
8183;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2020 december;160.0
8184;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 januari;160.0
8185;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 februari;170.0
8186;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 maart;160.0
8187;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 april;170.0
8188;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 mei;170.0
8189;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 juni;170.0
8190;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 juli;170.0
8191;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 augustus;170.0
8192;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 september;160.0
8193;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 oktober;160.0
8194;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 november;170.0
8195;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2021 december;170.0
8196;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 januari;170.0
8197;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 februari;170.0
8198;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 maart;160.0
8199;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 april;170.0
8200;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 mei;170.0
8201;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 juni;170.0
8202;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 juli;170.0
8203;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 augustus;170.0
8204;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 september;170.0
8205;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 oktober;180.0
8206;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 november;180.0
8207;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaksbergen;2022 december;170.0
8208;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 januari;90.0
8209;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 februari;90.0
8210;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 maart;90.0
8211;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 april;90.0
8212;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 mei;90.0
8213;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 juni;90.0
8214;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 juli;90.0
8215;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 augustus;90.0
8216;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 september;90.0
8217;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 oktober;90.0
8218;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 november;90.0
8219;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2019 december;90.0
8220;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 januari;90.0
8221;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 februari;90.0
8222;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 maart;90.0
8223;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 april;90.0
8224;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 mei;90.0
8225;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 juni;90.0
8226;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 juli;90.0
8227;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 augustus;90.0
8228;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 september;80.0
8229;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 oktober;60.0
8230;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 november;60.0
8231;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2020 december;60.0
8232;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 januari;
8233;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 februari;
8234;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 maart;
8235;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 april;
8236;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 mei;
8237;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 juni;
8238;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 juli;
8239;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 augustus;
8240;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 september;
8241;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 oktober;
8242;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 november;
8243;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2021 december;
8244;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 januari;
8245;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 februari;
8246;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 maart;
8247;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 april;
8248;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 mei;
8249;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 juni;
8250;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 juli;
8251;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 augustus;
8252;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 september;
8253;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 oktober;
8254;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 november;
8255;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haaren;2022 december;
8256;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 januari;1380.0
8257;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 februari;1390.0
8258;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 maart;1390.0
8259;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 april;1420.0
8260;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 mei;1440.0
8261;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 juni;1420.0
8262;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 juli;1410.0
8263;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 augustus;1410.0
8264;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 september;1470.0
8265;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 oktober;2120.0
8266;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 november;2440.0
8267;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2019 december;3170.0
8268;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 januari;3320.0
8269;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 februari;3420.0
8270;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 maart;3470.0
8271;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 april;3390.0
8272;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 mei;3420.0
8273;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 juni;3500.0
8274;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 juli;3500.0
8275;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 augustus;3480.0
8276;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 september;2870.0
8277;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 oktober;2910.0
8278;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 november;2930.0
8279;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2020 december;2990.0
8280;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 januari;3030.0
8281;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 februari;3150.0
8282;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 maart;2940.0
8283;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 april;2940.0
8284;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 mei;2960.0
8285;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 juni;3050.0
8286;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 juli;3050.0
8287;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 augustus;3010.0
8288;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 september;3000.0
8289;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 oktober;3020.0
8290;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 november;3020.0
8291;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2021 december;3040.0
8292;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 januari;2680.0
8293;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 februari;2420.0
8294;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 maart;2420.0
8295;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 april;2410.0
8296;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 mei;2450.0
8297;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 juni;2470.0
8298;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 juli;2450.0
8299;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 augustus;2420.0
8300;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 september;2380.0
8301;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 oktober;2370.0
8302;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 november;2380.0
8303;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlem;2022 december;2340.0
8304;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 januari;750.0
8305;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 februari;730.0
8306;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 maart;790.0
8307;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 april;800.0
8308;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 mei;790.0
8309;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 juni;780.0
8310;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 juli;780.0
8311;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 augustus;780.0
8312;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 september;810.0
8313;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 oktober;810.0
8314;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 november;840.0
8315;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2019 december;840.0
8316;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 januari;860.0
