ID;SoortBromfiets;RegioS;Perioden;AantalVoertuigen_1;PersonenInBezitVanVoertuig_2
452;Alle bromfietsen;Buren;2009;1788.0;8.7
453;Alle bromfietsen;Buren;2010;1907.0;9.2
454;Alle bromfietsen;Buren;2011;2044.0;9.8
455;Alle bromfietsen;Bussum;2007;972.0;3.9
456;Alle bromfietsen;Bussum;2008;1045.0;4.1
457;Alle bromfietsen;Bussum;2009;1184.0;4.7
458;Alle bromfietsen;Bussum;2010;1362.0;5.3
459;Alle bromfietsen;Bussum;2011;1513.0;5.9
460;Alle bromfietsen;Capelle aan den IJssel;2007;2067.0;3.9
461;Alle bromfietsen;Capelle aan den IJssel;2008;2412.0;4.6
462;Alle bromfietsen;Capelle aan den IJssel;2009;2771.0;5.2
463;Alle bromfietsen;Capelle aan den IJssel;2010;3114.0;5.8
464;Alle bromfietsen;Capelle aan den IJssel;2011;3425.0;6.3
465;Alle bromfietsen;Castricum;2007;1122.0;4.0
466;Alle bromfietsen;Castricum;2008;1257.0;4.5
467;Alle bromfietsen;Castricum;2009;1443.0;5.2
468;Alle bromfietsen;Castricum;2010;1618.0;5.8
469;Alle bromfietsen;Castricum;2011;1767.0;6.3
470;Alle bromfietsen;Coevorden;2007;1240.0;4.3
471;Alle bromfietsen;Coevorden;2008;1316.0;4.5
472;Alle bromfietsen;Coevorden;2009;1438.0;4.9
473;Alle bromfietsen;Coevorden;2010;1553.0;5.3
474;Alle bromfietsen;Coevorden;2011;1707.0;5.8
475;Alle bromfietsen;Cranendonck;2007;1096.0;6.6
476;Alle bromfietsen;Cranendonck;2008;1147.0;6.9
477;Alle bromfietsen;Cranendonck;2009;1170.0;7.0
478;Alle bromfietsen;Cranendonck;2010;1250.0;7.5
479;Alle bromfietsen;Cranendonck;2011;1341.0;8.0
480;Alle bromfietsen;Cromstrijen;2007;541.0;5.2
481;Alle bromfietsen;Cromstrijen;2008;577.0;5.5
482;Alle bromfietsen;Cromstrijen;2009;630.0;6.0
483;Alle bromfietsen;Cromstrijen;2010;672.0;6.4
484;Alle bromfietsen;Cromstrijen;2011;689.0;6.6
485;Alle bromfietsen;Cuijk;2007;756.0;3.9
486;Alle bromfietsen;Cuijk;2008;822.0;4.3
487;Alle bromfietsen;Cuijk;2009;907.0;4.7
488;Alle bromfietsen;Cuijk;2010;1004.0;5.1
489;Alle bromfietsen;Cuijk;2011;1138.0;5.7
490;Alle bromfietsen;Culemborg;2007;808.0;3.8
491;Alle bromfietsen;Culemborg;2008;841.0;4.0
492;Alle bromfietsen;Culemborg;2009;899.0;4.2
493;Alle bromfietsen;Culemborg;2010;998.0;4.6
494;Alle bromfietsen;Culemborg;2011;1069.0;4.9
495;Alle bromfietsen;Dalfsen;2007;1252.0;6.1
496;Alle bromfietsen;Dalfsen;2008;1283.0;6.1
497;Alle bromfietsen;Dalfsen;2009;1441.0;6.8
498;Alle bromfietsen;Dalfsen;2010;1537.0;7.2
499;Alle bromfietsen;Dalfsen;2011;1638.0;7.6
500;Alle bromfietsen;Dantumadeel;2007;1103.0;7.2
501;Alle bromfietsen;Dantumadeel;2008;1148.0;7.4
502;Alle bromfietsen;Dantumadeel;2009;;
503;Alle bromfietsen;Dantumadeel;2010;;
504;Alle bromfietsen;Dantumadeel;2011;;
505;Alle bromfietsen;Dantumadiel;2007;;
506;Alle bromfietsen;Dantumadiel;2008;;
507;Alle bromfietsen;Dantumadiel;2009;1219.0;7.9
508;Alle bromfietsen;Dantumadiel;2010;1292.0;8.3
509;Alle bromfietsen;Dantumadiel;2011;1368.0;8.8
510;Alle bromfietsen;Delft;2007;4339.0;5.4
511;Alle bromfietsen;Delft;2008;4985.0;6.1
512;Alle bromfietsen;Delft;2009;5595.0;6.8
513;Alle bromfietsen;Delft;2010;6016.0;7.3
514;Alle bromfietsen;Delft;2011;6435.0;7.7
515;Alle bromfietsen;Delfzijl;2007;1116.0;4.9
516;Alle bromfietsen;Delfzijl;2008;1208.0;5.4
517;Alle bromfietsen;Delfzijl;2009;1249.0;5.6
518;Alle bromfietsen;Delfzijl;2010;1270.0;5.7
519;Alle bromfietsen;Delfzijl;2011;1326.0;6.0
520;Alle bromfietsen;Deurne;2007;1889.0;7.4
521;Alle bromfietsen;Deurne;2008;1974.0;7.7
522;Alle bromfietsen;Deurne;2009;2156.0;8.5
523;Alle bromfietsen;Deurne;2010;2217.0;8.6
524;Alle bromfietsen;Deurne;2011;2393.0;9.2
525;Alle bromfietsen;Deventer;2007;4490.0;5.8
526;Alle bromfietsen;Deventer;2008;4949.0;6.3
527;Alle bromfietsen;Deventer;2009;5575.0;7.1
528;Alle bromfietsen;Deventer;2010;5981.0;7.5
529;Alle bromfietsen;Deventer;2011;6262.0;7.9
530;Alle bromfietsen;Diemen;2007;1045.0;5.4
531;Alle bromfietsen;Diemen;2008;1279.0;6.5
532;Alle bromfietsen;Diemen;2009;1557.0;7.7
533;Alle bromfietsen;Diemen;2010;1792.0;8.8
534;Alle bromfietsen;Diemen;2011;2004.0;9.7
535;Alle bromfietsen;Dinkelland;2007;968.0;4.8
536;Alle bromfietsen;Dinkelland;2008;1091.0;5.4
537;Alle bromfietsen;Dinkelland;2009;1245.0;6.1
538;Alle bromfietsen;Dinkelland;2010;1375.0;6.7
539;Alle bromfietsen;Dinkelland;2011;1498.0;7.3
540;Alle bromfietsen;Dirksland;2007;318.0;4.9
541;Alle bromfietsen;Dirksland;2008;328.0;5.1
542;Alle bromfietsen;Dirksland;2009;353.0;5.4
543;Alle bromfietsen;Dirksland;2010;373.0;5.7
544;Alle bromfietsen;Dirksland;2011;413.0;6.3
545;Alle bromfietsen;Doesburg;2007;437.0;4.7
546;Alle bromfietsen;Doesburg;2008;519.0;5.6
547;Alle bromfietsen;Doesburg;2009;562.0;6.1
548;Alle bromfietsen;Doesburg;2010;610.0;6.5
549;Alle bromfietsen;Doesburg;2011;668.0;7.0
550;Alle bromfietsen;Doetinchem;2007;1943.0;4.3
551;Alle bromfietsen;Doetinchem;2008;2011.0;4.4
552;Alle bromfietsen;Doetinchem;2009;2071.0;4.6
553;Alle bromfietsen;Doetinchem;2010;2278.0;5.0
554;Alle bromfietsen;Doetinchem;2011;2530.0;5.6
555;Alle bromfietsen;Dongen;2007;1072.0;5.2
556;Alle bromfietsen;Dongen;2008;1123.0;5.5
557;Alle bromfietsen;Dongen;2009;1219.0;6.0
558;Alle bromfietsen;Dongen;2010;1332.0;6.6
559;Alle bromfietsen;Dongen;2011;1380.0;6.8
560;Alle bromfietsen;Dongeradeel;2007;1309.0;6.7
561;Alle bromfietsen;Dongeradeel;2008;1429.0;7.3
562;Alle bromfietsen;Dongeradeel;2009;1628.0;8.3
563;Alle bromfietsen;Dongeradeel;2010;1535.0;7.8
564;Alle bromfietsen;Dongeradeel;2011;1593.0;8.2
565;Alle bromfietsen;Dordrecht;2007;4742.0;5.0
566;Alle bromfietsen;Dordrecht;2008;5398.0;5.6
567;Alle bromfietsen;Dordrecht;2009;6222.0;6.5
568;Alle bromfietsen;Dordrecht;2010;6950.0;7.2
569;Alle bromfietsen;Dordrecht;2011;7541.0;7.8
570;Alle bromfietsen;Drechterland;2007;821.0;5.6
571;Alle bromfietsen;Drechterland;2008;897.0;6.0
572;Alle bromfietsen;Drechterland;2009;992.0;6.6
573;Alle bromfietsen;Drechterland;2010;1112.0;7.2
574;Alle bromfietsen;Drechterland;2011;1204.0;7.8
575;Alle bromfietsen;Drimmelen;2007;1184.0;5.5
576;Alle bromfietsen;Drimmelen;2008;1241.0;5.7
577;Alle bromfietsen;Drimmelen;2009;1308.0;6.0
578;Alle bromfietsen;Drimmelen;2010;1353.0;6.2
579;Alle bromfietsen;Drimmelen;2011;1405.0;6.5
580;Alle bromfietsen;Dronten;2007;860.0;2.9
581;Alle bromfietsen;Dronten;2008;1036.0;3.4
582;Alle bromfietsen;Dronten;2009;1218.0;4.0
583;Alle bromfietsen;Dronten;2010;1405.0;4.5
584;Alle bromfietsen;Dronten;2011;1534.0;4.8
585;Alle bromfietsen;Druten;2007;742.0;5.2
586;Alle bromfietsen;Druten;2008;799.0;5.6
587;Alle bromfietsen;Druten;2009;916.0;6.4
588;Alle bromfietsen;Druten;2010;980.0;6.8
589;Alle bromfietsen;Druten;2011;1048.0;7.3
590;Alle bromfietsen;Duiven;2007;1172.0;6.0
591;Alle bromfietsen;Duiven;2008;1267.0;6.4
592;Alle bromfietsen;Duiven;2009;1405.0;7.1
593;Alle bromfietsen;Duiven;2010;1568.0;7.8
594;Alle bromfietsen;Duiven;2011;1691.0;8.4
595;Alle bromfietsen;Echt-Susteren;2007;1384.0;5.1
596;Alle bromfietsen;Echt-Susteren;2008;1428.0;5.3
597;Alle bromfietsen;Echt-Susteren;2009;1499.0;5.5
598;Alle bromfietsen;Echt-Susteren;2010;1608.0;5.9
599;Alle bromfietsen;Echt-Susteren;2011;1765.0;6.5
600;Alle bromfietsen;Edam-Volendam;2007;1337.0;6.0
601;Alle bromfietsen;Edam-Volendam;2008;1463.0;6.5
602;Alle bromfietsen;Edam-Volendam;2009;1632.0;7.3
603;Alle bromfietsen;Edam-Volendam;2010;1766.0;7.8
604;Alle bromfietsen;Edam-Volendam;2011;1908.0;8.4
605;Alle bromfietsen;Ede;2007;5027.0;6.0
606;Alle bromfietsen;Ede;2008;5281.0;6.2
607;Alle bromfietsen;Ede;2009;5757.0;6.8
608;Alle bromfietsen;Ede;2010;6158.0;7.2
609;Alle bromfietsen;Ede;2011;6622.0;7.7
610;Alle bromfietsen;Eemnes;2007;539.0;7.8
611;Alle bromfietsen;Eemnes;2008;607.0;8.7
612;Alle bromfietsen;Eemnes;2009;663.0;9.6
613;Alle bromfietsen;Eemnes;2010;709.0;10.2
614;Alle bromfietsen;Eemnes;2011;762.0;11.0
615;Alle bromfietsen;Eemsmond;2007;694.0;5.2
616;Alle bromfietsen;Eemsmond;2008;690.0;5.2
617;Alle bromfietsen;Eemsmond;2009;760.0;5.8
618;Alle bromfietsen;Eemsmond;2010;830.0;6.3
619;Alle bromfietsen;Eemsmond;2011;878.0;6.6
620;Alle bromfietsen;Eersel;2007;864.0;6.0
621;Alle bromfietsen;Eersel;2008;929.0;6.4
622;Alle bromfietsen;Eersel;2009;1080.0;7.4
623;Alle bromfietsen;Eersel;2010;1180.0;8.0
624;Alle bromfietsen;Eersel;2011;1276.0;8.6
625;Alle bromfietsen;Eijsden;2007;584.0;6.3
626;Alle bromfietsen;Eijsden;2008;661.0;7.1
627;Alle bromfietsen;Eijsden;2009;743.0;8.0
628;Alle bromfietsen;Eijsden;2010;832.0;8.9
629;Alle bromfietsen;Eijsden;2011;;
630;Alle bromfietsen;Eijsden-Margraten;2007;;
631;Alle bromfietsen;Eijsden-Margraten;2008;;
632;Alle bromfietsen;Eijsden-Margraten;2009;;
633;Alle bromfietsen;Eijsden-Margraten;2010;;
634;Alle bromfietsen;Eijsden-Margraten;2011;1923.0;9.3
635;Alle bromfietsen;Eindhoven;2007;9849.0;5.6
636;Alle bromfietsen;Eindhoven;2008;11064.0;6.3
637;Alle bromfietsen;Eindhoven;2009;12641.0;7.1
638;Alle bromfietsen;Eindhoven;2010;13843.0;7.7
639;Alle bromfietsen;Eindhoven;2011;14955.0;8.3
640;Alle bromfietsen;Elburg;2007;1059.0;6.1
641;Alle bromfietsen;Elburg;2008;1141.0;6.6
642;Alle bromfietsen;Elburg;2009;1208.0;7.0
643;Alle bromfietsen;Elburg;2010;1343.0;7.8
644;Alle bromfietsen;Elburg;2011;1399.0;8.0
645;Alle bromfietsen;Emmen;2007;3923.0;4.4
646;Alle bromfietsen;Emmen;2008;4295.0;4.8
647;Alle bromfietsen;Emmen;2009;4711.0;5.3
648;Alle bromfietsen;Emmen;2010;5073.0;5.7
649;Alle bromfietsen;Emmen;2011;5489.0;6.1
650;Alle bromfietsen;Enkhuizen;2007;831.0;5.8
651;Alle bromfietsen;Enkhuizen;2008;914.0;6.3
652;Alle bromfietsen;Enkhuizen;2009;959.0;6.5
653;Alle bromfietsen;Enkhuizen;2010;1009.0;6.8
654;Alle bromfietsen;Enkhuizen;2011;1064.0;7.2
655;Alle bromfietsen;Enschede;2007;6533.0;5.2
656;Alle bromfietsen;Enschede;2008;7168.0;5.6
657;Alle bromfietsen;Enschede;2009;7925.0;6.2
658;Alle bromfietsen;Enschede;2010;8659.0;6.7
659;Alle bromfietsen;Enschede;2011;9374.0;7.2
660;Alle bromfietsen;Epe;2007;2156.0;8.0
661;Alle bromfietsen;Epe;2008;2198.0;8.2
662;Alle bromfietsen;Epe;2009;2297.0;8.5
663;Alle bromfietsen;Epe;2010;2453.0;9.1
664;Alle bromfietsen;Epe;2011;2536.0;9.4
665;Alle bromfietsen;Ermelo;2007;912.0;4.3
666;Alle bromfietsen;Ermelo;2008;1002.0;4.7
667;Alle bromfietsen;Ermelo;2009;1113.0;5.2
668;Alle bromfietsen;Ermelo;2010;1218.0;5.7
669;Alle bromfietsen;Ermelo;2011;1350.0;6.3
670;Alle bromfietsen;Etten-Leur;2007;1241.0;3.8
671;Alle bromfietsen;Etten-Leur;2008;1381.0;4.2
672;Alle bromfietsen;Etten-Leur;2009;1527.0;4.6
673;Alle bromfietsen;Etten-Leur;2010;1595.0;4.7
674;Alle bromfietsen;Etten-Leur;2011;1732.0;5.1
675;Alle bromfietsen;Ferwerderadiel;2007;555.0;7.9
676;Alle bromfietsen;Ferwerderadiel;2008;512.0;7.3
677;Alle bromfietsen;Ferwerderadiel;2009;533.0;7.7
678;Alle bromfietsen;Ferwerderadiel;2010;544.0;7.8
679;Alle bromfietsen;Ferwerderadiel;2011;547.0;7.8
680;Alle bromfietsen;Franekeradeel;2007;828.0;5.1
681;Alle bromfietsen;Franekeradeel;2008;931.0;5.7
682;Alle bromfietsen;Franekeradeel;2009;1019.0;6.2
683;Alle bromfietsen;Franekeradeel;2010;1073.0;6.5
684;Alle bromfietsen;Franekeradeel;2011;1122.0;6.7
685;Alle bromfietsen;Gaasterlân-Sleat;2007;405.0;5.0
686;Alle bromfietsen;Gaasterlân-Sleat;2008;424.0;5.2
687;Alle bromfietsen;Gaasterlân-Sleat;2009;499.0;6.0
688;Alle bromfietsen;Gaasterlân-Sleat;2010;581.0;7.0
689;Alle bromfietsen;Gaasterlân-Sleat;2011;677.0;8.2
690;Alle bromfietsen;Geertruidenberg;2007;709.0;4.2
691;Alle bromfietsen;Geertruidenberg;2008;763.0;4.5
692;Alle bromfietsen;Geertruidenberg;2009;816.0;4.8
693;Alle bromfietsen;Geertruidenberg;2010;863.0;5.0
694;Alle bromfietsen;Geertruidenberg;2011;929.0;5.3
695;Alle bromfietsen;Geldermalsen;2007;1245.0;6.1
696;Alle bromfietsen;Geldermalsen;2008;1285.0;6.3
697;Alle bromfietsen;Geldermalsen;2009;1355.0;6.6
698;Alle bromfietsen;Geldermalsen;2010;1472.0;7.2
699;Alle bromfietsen;Geldermalsen;2011;1595.0;7.8
700;Alle bromfietsen;Geldrop-Mierlo;2007;1796.0;5.9
701;Alle bromfietsen;Geldrop-Mierlo;2008;1976.0;6.4
702;Alle bromfietsen;Geldrop-Mierlo;2009;2277.0;7.4
703;Alle bromfietsen;Geldrop-Mierlo;2010;2547.0;8.2
704;Alle bromfietsen;Geldrop-Mierlo;2011;2715.0;8.7
705;Alle bromfietsen;Gemert-Bakel;2007;2216.0;9.9
706;Alle bromfietsen;Gemert-Bakel;2008;2310.0;10.2
707;Alle bromfietsen;Gemert-Bakel;2009;2407.0;10.5
708;Alle bromfietsen;Gemert-Bakel;2010;2552.0;11.0
709;Alle bromfietsen;Gemert-Bakel;2011;2649.0;11.3
710;Alle bromfietsen;Gennep;2007;543.0;3.9
711;Alle bromfietsen;Gennep;2008;591.0;4.3
712;Alle bromfietsen;Gennep;2009;651.0;4.6
713;Alle bromfietsen;Gennep;2010;718.0;5.1
714;Alle bromfietsen;Gennep;2011;775.0;5.4
715;Alle bromfietsen;Giessenlanden;2007;734.0;6.5
716;Alle bromfietsen;Giessenlanden;2008;776.0;6.8
717;Alle bromfietsen;Giessenlanden;2009;847.0;7.5
718;Alle bromfietsen;Giessenlanden;2010;941.0;8.2
719;Alle bromfietsen;Giessenlanden;2011;944.0;8.2
720;Alle bromfietsen;Gilze en Rijen;2007;971.0;4.8
721;Alle bromfietsen;Gilze en Rijen;2008;1097.0;5.3
722;Alle bromfietsen;Gilze en Rijen;2009;1234.0;5.9
723;Alle bromfietsen;Gilze en Rijen;2010;1353.0;6.4
724;Alle bromfietsen;Gilze en Rijen;2011;1446.0;6.9
725;Alle bromfietsen;Goedereede;2007;538.0;5.8
726;Alle bromfietsen;Goedereede;2008;573.0;6.2
727;Alle bromfietsen;Goedereede;2009;643.0;7.0
728;Alle bromfietsen;Goedereede;2010;711.0;7.8
729;Alle bromfietsen;Goedereede;2011;769.0;8.4
730;Alle bromfietsen;Goes;2007;1476.0;4.9
731;Alle bromfietsen;Goes;2008;1551.0;5.2
732;Alle bromfietsen;Goes;2009;1629.0;5.4
733;Alle bromfietsen;Goes;2010;1698.0;5.6
734;Alle bromfietsen;Goes;2011;1807.0;6.0
735;Alle bromfietsen;Goirle;2007;756.0;4.2
736;Alle bromfietsen;Goirle;2008;806.0;4.4
737;Alle bromfietsen;Goirle;2009;923.0;5.0
738;Alle bromfietsen;Goirle;2010;1039.0;5.6
739;Alle bromfietsen;Goirle;2011;1170.0;6.3
740;Alle bromfietsen;Gorinchem;2007;1658.0;6.0
741;Alle bromfietsen;Gorinchem;2008;1875.0;6.8
742;Alle bromfietsen;Gorinchem;2009;2017.0;7.3
743;Alle bromfietsen;Gorinchem;2010;2188.0;7.8
744;Alle bromfietsen;Gorinchem;2011;2330.0;8.3
745;Alle bromfietsen;Gouda;2007;2125.0;3.8
746;Alle bromfietsen;Gouda;2008;2316.0;4.1
747;Alle bromfietsen;Gouda;2009;2626.0;4.6
748;Alle bromfietsen;Gouda;2010;2810.0;4.9
749;Alle bromfietsen;Gouda;2011;3083.0;5.4
750;Alle bromfietsen;Graafstroom;2007;657.0;9.1
751;Alle bromfietsen;Graafstroom;2008;694.0;9.5
752;Alle bromfietsen;Graafstroom;2009;720.0;9.8
753;Alle bromfietsen;Graafstroom;2010;762.0;10.4
754;Alle bromfietsen;Graafstroom;2011;804.0;10.9
755;Alle bromfietsen;Graft-De Rijp;2007;395.0;7.7
756;Alle bromfietsen;Graft-De Rijp;2008;438.0;8.5
757;Alle bromfietsen;Graft-De Rijp;2009;485.0;9.5
758;Alle bromfietsen;Graft-De Rijp;2010;501.0;9.7
759;Alle bromfietsen;Graft-De Rijp;2011;542.0;10.4
760;Alle bromfietsen;Grave;2007;559.0;5.5
761;Alle bromfietsen;Grave;2008;585.0;5.7
762;Alle bromfietsen;Grave;2009;682.0;6.7
763;Alle bromfietsen;Grave;2010;781.0;7.5
764;Alle bromfietsen;Grave;2011;860.0;8.2
765;Alle bromfietsen;'s-Gravenhage (gemeente);2007;15305.0;4.0
766;Alle bromfietsen;'s-Gravenhage (gemeente);2008;17856.0;4.6
767;Alle bromfietsen;'s-Gravenhage (gemeente);2009;20820.0;5.3
768;Alle bromfietsen;'s-Gravenhage (gemeente);2010;23562.0;5.9
769;Alle bromfietsen;'s-Gravenhage (gemeente);2011;26222.0;6.5
770;Alle bromfietsen;Groesbeek;2007;1337.0;8.6
771;Alle bromfietsen;Groesbeek;2008;1401.0;9.0
772;Alle bromfietsen;Groesbeek;2009;1483.0;9.5
773;Alle bromfietsen;Groesbeek;2010;1608.0;10.2
774;Alle bromfietsen;Groesbeek;2011;1772.0;11.2
775;Alle bromfietsen;Groningen (gemeente);2007;7493.0;4.8
776;Alle bromfietsen;Groningen (gemeente);2008;8375.0;5.3
777;Alle bromfietsen;Groningen (gemeente);2009;9341.0;5.9
778;Alle bromfietsen;Groningen (gemeente);2010;10470.0;6.5
779;Alle bromfietsen;Groningen (gemeente);2011;11186.0;6.8
780;Alle bromfietsen;Grootegast;2007;671.0;7.2
781;Alle bromfietsen;Grootegast;2008;708.0;7.5
782;Alle bromfietsen;Grootegast;2009;739.0;7.9
783;Alle bromfietsen;Grootegast;2010;810.0;8.6
784;Alle bromfietsen;Grootegast;2011;831.0;8.8
785;Alle bromfietsen;Gulpen-Wittem;2007;904.0;7.3
786;Alle bromfietsen;Gulpen-Wittem;2008;880.0;7.1
787;Alle bromfietsen;Gulpen-Wittem;2009;920.0;7.5
788;Alle bromfietsen;Gulpen-Wittem;2010;940.0;7.6
789;Alle bromfietsen;Gulpen-Wittem;2011;1034.0;8.3
790;Alle bromfietsen;Haaksbergen;2007;785.0;4.0
791;Alle bromfietsen;Haaksbergen;2008;853.0;4.4
792;Alle bromfietsen;Haaksbergen;2009;911.0;4.6
793;Alle bromfietsen;Haaksbergen;2010;965.0;4.9
794;Alle bromfietsen;Haaksbergen;2011;1028.0;5.2
795;Alle bromfietsen;Haaren;2007;632.0;5.8
796;Alle bromfietsen;Haaren;2008;693.0;6.3
797;Alle bromfietsen;Haaren;2009;727.0;6.6
798;Alle bromfietsen;Haaren;2010;794.0;7.2
799;Alle bromfietsen;Haaren;2011;881.0;8.0
800;Alle bromfietsen;Haarlem;2007;6238.0;5.2
801;Alle bromfietsen;Haarlem;2008;7143.0;5.9
802;Alle bromfietsen;Haarlem;2009;8283.0;6.8
803;Alle bromfietsen;Haarlem;2010;9294.0;7.5
804;Alle bromfietsen;Haarlem;2011;9933.0;8.0
805;Alle bromfietsen;Haarlemmerliede en Spaarnwoude;2007;475.0;11.0
806;Alle bromfietsen;Haarlemmerliede en Spaarnwoude;2008;544.0;12.5
807;Alle bromfietsen;Haarlemmerliede en Spaarnwoude;2009;621.0;14.2
808;Alle bromfietsen;Haarlemmerliede en Spaarnwoude;2010;707.0;16.2
809;Alle bromfietsen;Haarlemmerliede en Spaarnwoude;2011;788.0;17.8
810;Alle bromfietsen;Haarlemmermeer;2007;6620.0;6.1
811;Alle bromfietsen;Haarlemmermeer;2008;7511.0;6.8
812;Alle bromfietsen;Haarlemmermeer;2009;8784.0;7.9
813;Alle bromfietsen;Haarlemmermeer;2010;9852.0;8.8
814;Alle bromfietsen;Haarlemmermeer;2011;10738.0;9.5
815;Alle bromfietsen;Halderberge;2007;1058.0;4.4
816;Alle bromfietsen;Halderberge;2008;1207.0;5.0
817;Alle bromfietsen;Halderberge;2009;1297.0;5.4
818;Alle bromfietsen;Halderberge;2010;1410.0;5.8
819;Alle bromfietsen;Halderberge;2011;1513.0;6.2
820;Alle bromfietsen;Hardenberg;2007;2105.0;4.7
821;Alle bromfietsen;Hardenberg;2008;2246.0;4.9
822;Alle bromfietsen;Hardenberg;2009;2488.0;5.4
823;Alle bromfietsen;Hardenberg;2010;2653.0;5.7
824;Alle bromfietsen;Hardenberg;2011;2817.0;6.0
825;Alle bromfietsen;Harderwijk;2007;1743.0;5.2
826;Alle bromfietsen;Harderwijk;2008;1880.0;5.6
827;Alle bromfietsen;Harderwijk;2009;2134.0;6.2
828;Alle bromfietsen;Harderwijk;2010;2409.0;6.9
829;Alle bromfietsen;Harderwijk;2011;2647.0;7.4
830;Alle bromfietsen;Hardinxveld-Giessendam;2007;735.0;5.4
831;Alle bromfietsen;Hardinxveld-Giessendam;2008;798.0;5.9
832;Alle bromfietsen;Hardinxveld-Giessendam;2009;869.0;6.4
833;Alle bromfietsen;Hardinxveld-Giessendam;2010;932.0;6.9
834;Alle bromfietsen;Hardinxveld-Giessendam;2011;959.0;7.0
835;Alle bromfietsen;Haren;2007;522.0;3.4
836;Alle bromfietsen;Haren;2008;570.0;3.8
837;Alle bromfietsen;Haren;2009;605.0;4.0
838;Alle bromfietsen;Haren;2010;681.0;4.5
839;Alle bromfietsen;Haren;2011;750.0;4.9
840;Alle bromfietsen;Harenkarspel;2007;693.0;5.6
841;Alle bromfietsen;Harenkarspel;2008;766.0;6.2
842;Alle bromfietsen;Harenkarspel;2009;877.0;7.1
843;Alle bromfietsen;Harenkarspel;2010;959.0;7.6
844;Alle bromfietsen;Harenkarspel;2011;1011.0;8.0
845;Alle bromfietsen;Harlingen;2007;678.0;5.4
846;Alle bromfietsen;Harlingen;2008;760.0;6.0
847;Alle bromfietsen;Harlingen;2009;814.0;6.4
848;Alle bromfietsen;Harlingen;2010;915.0;7.1
849;Alle bromfietsen;Harlingen;2011;964.0;7.4
850;Alle bromfietsen;Hattem;2007;775.0;8.4
851;Alle bromfietsen;Hattem;2008;835.0;9.0
852;Alle bromfietsen;Hattem;2009;881.0;9.5
853;Alle bromfietsen;Hattem;2010;903.0;9.6
854;Alle bromfietsen;Hattem;2011;946.0;10.1
855;Alle bromfietsen;Heemskerk;2007;2006.0;6.5
856;Alle bromfietsen;Heemskerk;2008;2165.0;7.0
857;Alle bromfietsen;Heemskerk;2009;2422.0;7.7
858;Alle bromfietsen;Heemskerk;2010;2633.0;8.3
859;Alle bromfietsen;Heemskerk;2011;2861.0;8.9
860;Alle bromfietsen;Heemstede;2007;700.0;3.4
861;Alle bromfietsen;Heemstede;2008;787.0;3.8
862;Alle bromfietsen;Heemstede;2009;897.0;4.3
863;Alle bromfietsen;Heemstede;2010;1025.0;4.9
864;Alle bromfietsen;Heemstede;2011;1157.0;5.5
865;Alle bromfietsen;Heerde;2007;1173.0;8.1
866;Alle bromfietsen;Heerde;2008;1249.0;8.5
867;Alle bromfietsen;Heerde;2009;1345.0;9.1
868;Alle bromfietsen;Heerde;2010;1415.0;9.5
869;Alle bromfietsen;Heerde;2011;1489.0;10.0
870;Alle bromfietsen;Heerenveen;2007;1557.0;4.5
871;Alle bromfietsen;Heerenveen;2008;1691.0;4.8
872;Alle bromfietsen;Heerenveen;2009;1787.0;5.1
873;Alle bromfietsen;Heerenveen;2010;1877.0;5.3
874;Alle bromfietsen;Heerenveen;2011;1937.0;5.5
875;Alle bromfietsen;Heerhugowaard;2007;2261.0;5.8
876;Alle bromfietsen;Heerhugowaard;2008;2627.0;6.6
877;Alle bromfietsen;Heerhugowaard;2009;2987.0;7.5
878;Alle bromfietsen;Heerhugowaard;2010;3193.0;7.9
879;Alle bromfietsen;Heerhugowaard;2011;3484.0;8.5
880;Alle bromfietsen;Heerlen;2007;5225.0;6.8
881;Alle bromfietsen;Heerlen;2008;5618.0;7.4
882;Alle bromfietsen;Heerlen;2009;6081.0;8.0
883;Alle bromfietsen;Heerlen;2010;6513.0;8.6
884;Alle bromfietsen;Heerlen;2011;6930.0;9.1
885;Alle bromfietsen;Heeze-Leende;2007;740.0;6.1
886;Alle bromfietsen;Heeze-Leende;2008;794.0;6.5
887;Alle bromfietsen;Heeze-Leende;2009;863.0;7.0
888;Alle bromfietsen;Heeze-Leende;2010;960.0;7.7
889;Alle bromfietsen;Heeze-Leende;2011;969.0;7.7
890;Alle bromfietsen;Heiloo;2007;694.0;3.9
891;Alle bromfietsen;Heiloo;2008;739.0;4.2
892;Alle bromfietsen;Heiloo;2009;827.0;4.6
893;Alle bromfietsen;Heiloo;2010;951.0;5.2
894;Alle bromfietsen;Heiloo;2011;1072.0;5.8
895;Alle bromfietsen;Helden;2007;594.0;3.8
896;Alle bromfietsen;Helden;2008;620.0;4.0
897;Alle bromfietsen;Helden;2009;676.0;4.3
898;Alle bromfietsen;Helden;2010;;
899;Alle bromfietsen;Helden;2011;;
900;Alle bromfietsen;Den Helder;2007;3540.0;7.4
901;Alle bromfietsen;Den Helder;2008;3684.0;7.7
902;Alle bromfietsen;Den Helder;2009;3995.0;8.4
903;Alle bromfietsen;Den Helder;2010;4282.0;9.0
904;Alle bromfietsen;Den Helder;2011;4520.0;9.5
905;Alle bromfietsen;Hellendoorn;2007;1507.0;5.2
906;Alle bromfietsen;Hellendoorn;2008;1568.0;5.4
907;Alle bromfietsen;Hellendoorn;2009;1641.0;5.7
