ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
5099;Totaal mannen en vrouwen;15 tot 75 jaar;Elzent-Zuid;230;160;68.0;53.0;32.0;21.0;47.0;36.0;11.0
5100;Totaal mannen en vrouwen;15 tot 75 jaar;Kortonjo;6610;4860;74.0;80.0;50.0;30.0;20.0;16.0;4.0
5101;Totaal mannen en vrouwen;15 tot 75 jaar;Kerstroosplein;1540;1070;69.0;85.0;45.0;39.0;15.0;14.0;1.0
5102;Totaal mannen en vrouwen;15 tot 75 jaar;Gerardusplein;2640;2000;76.0;83.0;53.0;30.0;17.0;14.0;3.0
5103;Totaal mannen en vrouwen;15 tot 75 jaar;Genneperzijde;780;560;72.0;79.0;48.0;31.0;21.0;18.0;3.0
5104;Totaal mannen en vrouwen;15 tot 75 jaar;Roosten;500;390;77.0;69.0;50.0;19.0;31.0;22.0;9.0
5105;Totaal mannen en vrouwen;15 tot 75 jaar;Eikenburg;1130;840;74.0;75.0;51.0;23.0;25.0;21.0;4.0
5106;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Aalsterweg;10;10;;;;;;;
5107;Totaal mannen en vrouwen;15 tot 75 jaar;Putten;11170;7840;70.0;85.0;55.0;30.0;15.0;12.0;3.0
5108;Totaal mannen en vrouwen;15 tot 75 jaar;Puttense Dreef;990;770;78.0;82.0;59.0;24.0;18.0;15.0;3.0
5109;Totaal mannen en vrouwen;15 tot 75 jaar;Poeijers;0;0;;;;;;;
5110;Totaal mannen en vrouwen;15 tot 75 jaar;Burghplan;2360;1630;69.0;88.0;55.0;33.0;12.0;10.0;2.0
5111;Totaal mannen en vrouwen;15 tot 75 jaar;Sintenbuurt;1360;1010;74.0;87.0;59.0;28.0;13.0;11.0;2.0
5112;Totaal mannen en vrouwen;15 tot 75 jaar;Tivoli;1140;630;55.0;86.0;52.0;34.0;14.0;13.0;1.0
5113;Totaal mannen en vrouwen;15 tot 75 jaar;Gijzenrooi;1370;960;70.0;83.0;61.0;22.0;17.0;14.0;3.0
5114;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Erven;920;610;66.0;87.0;44.0;43.0;13.0;11.0;2.0
5115;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenbuurt;2460;1840;75.0;87.0;54.0;33.0;13.0;12.0;1.0
5116;Totaal mannen en vrouwen;15 tot 75 jaar;Schuttersbosch;450;310;69.0;78.0;56.0;22.0;22.0;18.0;4.0
5117;Totaal mannen en vrouwen;15 tot 75 jaar;Leenderheide;0;0;;;;;;;
5118;Totaal mannen en vrouwen;15 tot 75 jaar;Riel;110;70;;;;;;;
5119;Totaal mannen en vrouwen;15 tot 75 jaar;De Laak;4540;3330;73.0;84.0;50.0;34.0;16.0;13.0;3.0
5120;Totaal mannen en vrouwen;15 tot 75 jaar;Villapark;1910;1460;76.0;79.0;51.0;28.0;21.0;16.0;5.0
5121;Totaal mannen en vrouwen;15 tot 75 jaar;Lakerlopen;2630;1870;71.0;88.0;50.0;38.0;12.0;11.0;1.0
5122;Totaal mannen en vrouwen;15 tot 75 jaar;Doornakkers;6440;4410;68.0;88.0;54.0;34.0;12.0;10.0;2.0
5123;Totaal mannen en vrouwen;15 tot 75 jaar;Doornakkers-West;2870;1930;67.0;88.0;50.0;38.0;12.0;11.0;1.0
5124;Totaal mannen en vrouwen;15 tot 75 jaar;Doornakkers-Oost;2160;1320;61.0;88.0;50.0;39.0;12.0;10.0;2.0
5125;Totaal mannen en vrouwen;15 tot 75 jaar;Tongelresche Akkers;1400;1160;82.0;88.0;66.0;22.0;12.0;9.0;3.0
5126;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Tongelre;6750;4340;64.0;86.0;53.0;32.0;14.0;12.0;2.0
5127;Totaal mannen en vrouwen;15 tot 75 jaar;Muschberg, Geestenberg;3050;2040;67.0;88.0;54.0;34.0;12.0;10.0;2.0
5128;Totaal mannen en vrouwen;15 tot 75 jaar;Urkhoven;130;80;;;;;;;
5129;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hofke;2900;1750;61.0;88.0;53.0;35.0;12.0;10.0;2.0
5130;Totaal mannen en vrouwen;15 tot 75 jaar;Karpen;310;220;71.0;70.0;50.0;20.0;30.0;18.0;12.0
5131;Totaal mannen en vrouwen;15 tot 75 jaar;Koudenhoven;360;250;69.0;76.0;59.0;17.0;24.0;20.0;4.0
5132;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Woensel;9520;6390;67.0;89.0;44.0;45.0;11.0;9.0;2.0
5133;Totaal mannen en vrouwen;15 tot 75 jaar;Limbeek-Zuid;1170;720;61.0;91.0;53.0;38.0;9.0;8.0;1.0
5134;Totaal mannen en vrouwen;15 tot 75 jaar;Limbeek-Noord;2340;1560;67.0;88.0;42.0;47.0;12.0;11.0;1.0
5135;Totaal mannen en vrouwen;15 tot 75 jaar;Hemelrijken;3520;2280;65.0;89.0;39.0;50.0;11.0;9.0;2.0
5136;Totaal mannen en vrouwen;15 tot 75 jaar;Gildebuurt;1440;1000;70.0;88.0;40.0;48.0;12.0;10.0;2.0
5137;Totaal mannen en vrouwen;15 tot 75 jaar;Woenselse Watermolen;1050;830;79.0;92.0;61.0;31.0;8.0;7.0;1.0
5138;Totaal mannen en vrouwen;15 tot 75 jaar;Erp;13280;9200;69.0;88.0;50.0;39.0;12.0;10.0;2.0
5139;Totaal mannen en vrouwen;15 tot 75 jaar;Woensel-West;3970;2860;72.0;87.0;46.0;41.0;13.0;12.0;1.0
5140;Totaal mannen en vrouwen;15 tot 75 jaar;Kronehoef;3190;2250;70.0;89.0;51.0;38.0;11.0;9.0;2.0
5141;Totaal mannen en vrouwen;15 tot 75 jaar;Barrier;1600;1130;71.0;89.0;56.0;33.0;11.0;10.0;1.0
5142;Totaal mannen en vrouwen;15 tot 75 jaar;Mensfort;2440;1630;67.0;89.0;55.0;34.0;11.0;9.0;2.0
5143;Totaal mannen en vrouwen;15 tot 75 jaar;Rapenland;1950;1290;66.0;90.0;46.0;43.0;10.0;8.0;2.0
5144;Totaal mannen en vrouwen;15 tot 75 jaar;Vredeoord;130;30;;;;;;;
5145;Totaal mannen en vrouwen;15 tot 75 jaar;Begijnenbroek;8370;5680;68.0;88.0;56.0;32.0;12.0;10.0;2.0
5146;Totaal mannen en vrouwen;15 tot 75 jaar;Generalenbuurt;4030;2790;69.0;90.0;57.0;33.0;10.0;9.0;1.0
5147;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Toren;1190;680;57.0;89.0;50.0;39.0;11.0;10.0;1.0
5148;Totaal mannen en vrouwen;15 tot 75 jaar;Hondsheuvels;70;40;;;;;;;
5149;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Gracht-West;2140;1480;69.0;88.0;57.0;31.0;12.0;11.0;1.0
5150;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Gracht-Oost;930;690;74.0;82.0;58.0;23.0;18.0;15.0;3.0
5151;Totaal mannen en vrouwen;15 tot 75 jaar;Eckartdal;0;0;;;;;;;
5152;Totaal mannen en vrouwen;15 tot 75 jaar;Ontginning;11450;7430;65.0;89.0;54.0;34.0;11.0;9.0;2.0
5153;Totaal mannen en vrouwen;15 tot 75 jaar;Driehoeksbos;690;480;68.0;87.0;62.0;25.0;13.0;9.0;4.0
5154;Totaal mannen en vrouwen;15 tot 75 jaar;Prinsejagt;3460;2350;68.0;88.0;55.0;33.0;12.0;10.0;2.0
5155;Totaal mannen en vrouwen;15 tot 75 jaar;Jagershoef;2560;1580;62.0;91.0;56.0;36.0;9.0;8.0;1.0
5156;Totaal mannen en vrouwen;15 tot 75 jaar;'t Hool;1610;980;61.0;88.0;51.0;37.0;12.0;10.0;2.0
5157;Totaal mannen en vrouwen;15 tot 75 jaar;Winkelcentrum;590;440;75.0;90.0;57.0;33.0;10.0;9.0;1.0
5158;Totaal mannen en vrouwen;15 tot 75 jaar;Vlokhoven;2540;1600;63.0;89.0;52.0;37.0;11.0;10.0;1.0
5159;Totaal mannen en vrouwen;15 tot 75 jaar;Achtse Molen;12130;8720;72.0;86.0;61.0;25.0;14.0;11.0;3.0
5160;Totaal mannen en vrouwen;15 tot 75 jaar;Kapelbeemd;90;70;;;;;;;
5161;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkdorp Acht;2660;1870;70.0;82.0;59.0;23.0;18.0;12.0;6.0
5162;Totaal mannen en vrouwen;15 tot 75 jaar;Achtse Barrier-Gunterslaer;2870;2020;70.0;87.0;61.0;26.0;13.0;11.0;2.0
5163;Totaal mannen en vrouwen;15 tot 75 jaar;Achtse Barrier-Spaaihoef;3490;2630;75.0;87.0;64.0;23.0;13.0;10.0;3.0
5164;Totaal mannen en vrouwen;15 tot 75 jaar;Achtse Barrier-Hoeven;3030;2140;71.0;88.0;61.0;28.0;12.0;10.0;2.0
5165;Totaal mannen en vrouwen;15 tot 75 jaar;Aanschot;14670;10670;73.0;87.0;59.0;28.0;13.0;10.0;3.0
5166;Totaal mannen en vrouwen;15 tot 75 jaar;Woenselse Heide;3780;2570;68.0;89.0;57.0;32.0;11.0;9.0;2.0
5167;Totaal mannen en vrouwen;15 tot 75 jaar;Tempel;3590;2420;67.0;89.0;58.0;31.0;11.0;9.0;2.0
5168;Totaal mannen en vrouwen;15 tot 75 jaar;Blixembosch-West;1600;1160;73.0;81.0;57.0;24.0;19.0;15.0;4.0
5169;Totaal mannen en vrouwen;15 tot 75 jaar;Blixembosch-Oost;5610;4450;79.0;87.0;62.0;25.0;13.0;10.0;3.0
5170;Totaal mannen en vrouwen;15 tot 75 jaar;Castiliëlaan;100;70;;;;;;;
5171;Totaal mannen en vrouwen;15 tot 75 jaar;Dommelbeemd;9710;6440;66.0;89.0;57.0;32.0;11.0;9.0;2.0
5172;Totaal mannen en vrouwen;15 tot 75 jaar;Eckart;3130;1980;63.0;90.0;53.0;37.0;10.0;8.0;2.0
5173;Totaal mannen en vrouwen;15 tot 75 jaar;Luytelaer;620;430;69.0;79.0;58.0;22.0;21.0;16.0;5.0
5174;Totaal mannen en vrouwen;15 tot 75 jaar;Vaartbroek;3870;2480;64.0;89.0;55.0;34.0;11.0;10.0;1.0
5175;Totaal mannen en vrouwen;15 tot 75 jaar;Heesterakker;1980;1480;74.0;89.0;65.0;24.0;11.0;9.0;2.0
5176;Totaal mannen en vrouwen;15 tot 75 jaar;Esp;10;10;;;;;;;
5177;Totaal mannen en vrouwen;15 tot 75 jaar;Bokt;90;60;;;;;;;
5178;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Strijp;12910;10000;78.0;87.0;51.0;36.0;13.0;11.0;2.0
5179;Totaal mannen en vrouwen;15 tot 75 jaar;Eliasterrein, Vonderkwartier;2570;2000;78.0;87.0;56.0;31.0;13.0;11.0;2.0
5180;Totaal mannen en vrouwen;15 tot 75 jaar;Philipsdorp;2720;2100;77.0;84.0;53.0;32.0;16.0;14.0;2.0
5181;Totaal mannen en vrouwen;15 tot 75 jaar;Engelsbergen;510;380;74.0;79.0;53.0;26.0;21.0;17.0;4.0
5182;Totaal mannen en vrouwen;15 tot 75 jaar;Schouwbroek;1230;890;72.0;85.0;54.0;31.0;15.0;13.0;2.0
5183;Totaal mannen en vrouwen;15 tot 75 jaar;Schoot;3110;2260;73.0;91.0;48.0;44.0;9.0;7.0;2.0
5184;Totaal mannen en vrouwen;15 tot 75 jaar;Strijp S;2760;2370;86.0;87.0;48.0;39.0;13.0;11.0;2.0
5185;Totaal mannen en vrouwen;15 tot 75 jaar;Halve Maan;8380;6030;72.0;87.0;56.0;31.0;13.0;11.0;2.0
5186;Totaal mannen en vrouwen;15 tot 75 jaar;Hurk;50;40;;;;;;;
5187;Totaal mannen en vrouwen;15 tot 75 jaar;Het Ven;2980;2170;73.0;87.0;51.0;36.0;13.0;11.0;2.0
5188;Totaal mannen en vrouwen;15 tot 75 jaar;Lievendaal;2410;1690;70.0;90.0;59.0;31.0;10.0;8.0;2.0
5189;Totaal mannen en vrouwen;15 tot 75 jaar;Drents Dorp;1860;1200;64.0;89.0;56.0;33.0;11.0;10.0;1.0
5190;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaanstraat;950;860;90.0;80.0;65.0;15.0;20.0;16.0;4.0
5191;Totaal mannen en vrouwen;15 tot 75 jaar;Wielewaal;90;60;;;;;;;
5192;Totaal mannen en vrouwen;15 tot 75 jaar;Herdgang;10;10;;;;;;;
5193;Totaal mannen en vrouwen;15 tot 75 jaar;Mispelhoef;20;10;;;;;;;
5194;Totaal mannen en vrouwen;15 tot 75 jaar;Meerhoven;9480;7360;78.0;89.0;65.0;24.0;11.0;9.0;2.0
5195;Totaal mannen en vrouwen;15 tot 75 jaar;BeA2;30;20;;;;;;;
5196;Totaal mannen en vrouwen;15 tot 75 jaar;Meerbos;40;10;;;;;;;
5197;Totaal mannen en vrouwen;15 tot 75 jaar;Grasrijk;4280;3300;77.0;90.0;67.0;23.0;10.0;8.0;2.0
5198;Totaal mannen en vrouwen;15 tot 75 jaar;Zandrijk;2150;1600;74.0;88.0;64.0;24.0;12.0;10.0;2.0
5199;Totaal mannen en vrouwen;15 tot 75 jaar;Waterrijk;1830;1570;86.0;88.0;64.0;24.0;12.0;9.0;3.0
5200;Totaal mannen en vrouwen;15 tot 75 jaar;Park Forum;20;20;;;;;;;
5201;Totaal mannen en vrouwen;15 tot 75 jaar;Flight Forum;0;0;;;;;;;
5202;Totaal mannen en vrouwen;15 tot 75 jaar;Eindhoven Airport;0;0;;;;;;;
5203;Totaal mannen en vrouwen;15 tot 75 jaar;Bosrijk;350;290;84.0;86.0;63.0;23.0;14.0;10.0;4.0
5204;Totaal mannen en vrouwen;15 tot 75 jaar;Meerrijk;770;550;72.0;91.0;63.0;28.0;9.0;8.0;1.0
5205;Totaal mannen en vrouwen;15 tot 75 jaar;Rozenknopje;5570;3900;70.0;84.0;50.0;34.0;16.0;14.0;2.0
5206;Totaal mannen en vrouwen;15 tot 75 jaar;Schrijversbuurt;2860;1980;69.0;80.0;48.0;32.0;20.0;16.0;4.0
5207;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Spoorbaan;1910;1400;74.0;88.0;51.0;36.0;12.0;11.0;1.0
5208;Totaal mannen en vrouwen;15 tot 75 jaar;Hagenkamp;800;520;65.0;90.0;50.0;40.0;10.0;9.0;1.0
5209;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Gestel;10480;7040;67.0;88.0;52.0;36.0;12.0;10.0;2.0
5210;Totaal mannen en vrouwen;15 tot 75 jaar;Genderdal;2290;1490;65.0;90.0;53.0;37.0;10.0;9.0;1.0
5211;Totaal mannen en vrouwen;15 tot 75 jaar;Blaarthem;1980;1330;67.0;87.0;51.0;36.0;13.0;12.0;1.0
5212;Totaal mannen en vrouwen;15 tot 75 jaar;Rapelenburg;1040;800;77.0;87.0;50.0;38.0;13.0;11.0;2.0
5213;Totaal mannen en vrouwen;15 tot 75 jaar;Bennekel-Oost;2720;1810;67.0;88.0;51.0;37.0;12.0;10.0;2.0
5214;Totaal mannen en vrouwen;15 tot 75 jaar;Bennekel-West, Gagelbosch;2440;1610;66.0;88.0;54.0;34.0;12.0;10.0;2.0
5215;Totaal mannen en vrouwen;15 tot 75 jaar;Gennep;10;10;;;;;;;
5216;Totaal mannen en vrouwen;15 tot 75 jaar;Beemden;0;0;;;;;;;
5217;Totaal mannen en vrouwen;15 tot 75 jaar;Gestelse Ontginning;6160;4180;68.0;88.0;60.0;29.0;12.0;10.0;2.0
5218;Totaal mannen en vrouwen;15 tot 75 jaar;Genderbeemd;2780;1930;69.0;89.0;60.0;29.0;11.0;10.0;1.0
5219;Totaal mannen en vrouwen;15 tot 75 jaar;Hanevoet;2740;1820;67.0;89.0;59.0;31.0;11.0;8.0;3.0
5220;Totaal mannen en vrouwen;15 tot 75 jaar;Ooievaarsnest;640;430;66.0;82.0;60.0;22.0;18.0;15.0;3.0
5221;Totaal mannen en vrouwen;15 tot 75 jaar;Elburg;17160;12810;75.0;84.0;58.0;26.0;16.0;12.0;4.0
5222;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Elburg;9220;6880;75.0;86.0;59.0;28.0;14.0;10.0;4.0
5223;Totaal mannen en vrouwen;15 tot 75 jaar;Elburg Stad;780;630;80.0;78.0;51.0;26.0;22.0;15.0;7.0
5224;Totaal mannen en vrouwen;15 tot 75 jaar;Elburg West en havengebied;1210;930;77.0;81.0;56.0;26.0;19.0;14.0;5.0
5225;Totaal mannen en vrouwen;15 tot 75 jaar;Elburg-Oosthoek;2210;1520;69.0;89.0;59.0;30.0;11.0;9.0;2.0
5226;Totaal mannen en vrouwen;15 tot 75 jaar;Elburg De Vrijheid;1760;1300;74.0;91.0;62.0;29.0;9.0;8.0;1.0
5227;Totaal mannen en vrouwen;15 tot 75 jaar;Oostendorp;2120;1610;76.0;86.0;60.0;26.0;14.0;11.0;3.0
5228;Totaal mannen en vrouwen;15 tot 75 jaar;Achterweg;450;330;72.0;89.0;62.0;27.0;11.0;9.0;2.0
5229;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elburg-Zuid;110;80;;;;;;;
5230;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elburg-Noord;580;490;84.0;86.0;60.0;26.0;14.0;9.0;5.0
5231;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02;4820;3550;74.0;84.0;59.0;25.0;16.0;13.0;3.0
5232;Totaal mannen en vrouwen;15 tot 75 jaar;'t Harde-Centrum;1760;1290;73.0;84.0;58.0;26.0;16.0;12.0;4.0
5233;Totaal mannen en vrouwen;15 tot 75 jaar;'t Harde-West;1400;1050;75.0;87.0;60.0;27.0;13.0;10.0;3.0
5234;Totaal mannen en vrouwen;15 tot 75 jaar;'t Harde-Oost;880;610;69.0;88.0;61.0;27.0;12.0;10.0;2.0
5235;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen 't Harde Noord-West;770;600;78.0;76.0;57.0;19.0;24.0;19.0;5.0
5236;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen 't Harde Zuid-Oost;0;0;;;;;;;
5237;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Doornspijk;3120;2380;76.0;78.0;53.0;25.0;22.0;16.0;6.0
5238;Totaal mannen en vrouwen;15 tot 75 jaar;Doornspijk;1070;800;75.0;81.0;55.0;25.0;19.0;15.0;4.0
5239;Totaal mannen en vrouwen;15 tot 75 jaar;Hoge Enk;700;540;77.0;84.0;55.0;28.0;16.0;13.0;3.0
5240;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Doornspijk-West;500;410;82.0;74.0;50.0;25.0;26.0;18.0;8.0
5241;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Doornspijk-Oost;860;630;74.0;73.0;49.0;24.0;27.0;19.0;8.0
5242;Totaal mannen en vrouwen;15 tot 75 jaar;Emmen;80440;52650;65.0;87.0;56.0;30.0;13.0;10.0;3.0
5243;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Nieuw-Weerdinge;2640;1800;68.0;82.0;52.0;29.0;18.0;13.0;5.0
5244;Totaal mannen en vrouwen;15 tot 75 jaar;Derde Kruisdiep;430;300;71.0;78.0;54.0;23.0;22.0;17.0;5.0
5245;Totaal mannen en vrouwen;15 tot 75 jaar;Eerste Kruisdiep;1460;960;66.0;87.0;55.0;31.0;13.0;10.0;3.0
5246;Totaal mannen en vrouwen;15 tot 75 jaar;Tramwijk;210;150;74.0;83.0;48.0;34.0;17.0;14.0;3.0
5247;Totaal mannen en vrouwen;15 tot 75 jaar;Achterdiep;200;130;68.0;;;;;;
5248;Totaal mannen en vrouwen;15 tot 75 jaar;Weerdingerkanaal;170;130;76.0;;;;;;
5249;Totaal mannen en vrouwen;15 tot 75 jaar;Siepelveen;80;60;;;;;;;
5250;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Nieuw-Weerdinge;100;70;;;;;;;
5251;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Roswinkel;660;440;68.0;74.0;51.0;23.0;26.0;20.0;6.0
5252;Totaal mannen en vrouwen;15 tot 75 jaar;Roswinkel-Centrum;250;180;70.0;84.0;57.0;27.0;16.0;13.0;3.0
5253;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Schuttingskanaal;80;60;;;;;;;
5254;Totaal mannen en vrouwen;15 tot 75 jaar;Roswinkelerstraat;160;100;66.0;;;;;;
5255;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Roswinkel;160;110;65.0;;;;;;
5256;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Emmer-Compascuum;6020;3980;66.0;86.0;57.0;30.0;14.0;11.0;3.0
5257;Totaal mannen en vrouwen;15 tot 75 jaar;Emmer-Compascuum-Centrum;3630;2350;65.0;90.0;58.0;31.0;10.0;8.0;2.0
5258;Totaal mannen en vrouwen;15 tot 75 jaar;Emmer-Erfscheidenveen;1430;950;67.0;82.0;54.0;28.0;18.0;14.0;4.0
5259;Totaal mannen en vrouwen;15 tot 75 jaar;Foxel;350;250;72.0;84.0;56.0;28.0;16.0;11.0;5.0
5260;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterdiep;390;270;69.0;84.0;60.0;25.0;16.0;14.0;2.0
5261;Totaal mannen en vrouwen;15 tot 75 jaar;Hoofdkanaal;60;40;;;;;;;
5262;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Emmer-Compascuum;160;110;69.0;;;;;;
5263;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Barger-Compascuum;1540;1030;67.0;89.0;58.0;30.0;11.0;9.0;2.0
5264;Totaal mannen en vrouwen;15 tot 75 jaar;Barger-Compascuum-Centrum;1030;700;67.0;92.0;61.0;31.0;8.0;6.0;2.0
5265;Totaal mannen en vrouwen;15 tot 75 jaar;Scholtenskanaal;180;100;57.0;;;;;;
5266;Totaal mannen en vrouwen;15 tot 75 jaar;Verlengde Oosterdiep;190;130;71.0;;;;;;
5267;Totaal mannen en vrouwen;15 tot 75 jaar;Limietweg;120;80;;;;;;;
5268;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Barger-Compascuum;30;20;;;;;;;
5269;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Nieuw-Dordrecht;1670;1170;70.0;84.0;55.0;29.0;16.0;12.0;4.0
5270;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw-Dordrecht-Centrum;1070;730;69.0;87.0;56.0;31.0;13.0;10.0;3.0
5271;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjedorp;360;260;74.0;76.0;51.0;25.0;24.0;18.0;6.0
5272;Totaal mannen en vrouwen;15 tot 75 jaar;Vastenow;160;120;75.0;;;;;;
5273;Totaal mannen en vrouwen;15 tot 75 jaar;Herenstreek;70;50;;;;;;;
5274;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Nieuw-Dordrecht;10;10;;;;;;;
5275;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Nieuw-Amsterdam;3530;2450;69.0;86.0;59.0;27.0;14.0;11.0;3.0
5276;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw-Amsterdam-Centrum;3160;2200;70.0;87.0;60.0;28.0;13.0;10.0;3.0
5277;Totaal mannen en vrouwen;15 tot 75 jaar;Barger-Erfscheidenveen;80;40;;;;;;;
5278;Totaal mannen en vrouwen;15 tot 75 jaar;Langs de Vaart;180;140;77.0;;;;;;
5279;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Nieuw-Amsterdam;110;70;;;;;;;
5280;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Erica;3600;2580;72.0;84.0;57.0;27.0;16.0;12.0;4.0
5281;Totaal mannen en vrouwen;15 tot 75 jaar;Erica-Centrum;2860;2030;71.0;88.0;61.0;27.0;12.0;9.0;3.0
5282;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdamscheveld;160;100;66.0;;;;;;
5283;Totaal mannen en vrouwen;15 tot 75 jaar;Beekweg;170;140;80.0;;;;;;
5284;Totaal mannen en vrouwen;15 tot 75 jaar;Verlengde Vaart;70;60;;;;;;;
5285;Totaal mannen en vrouwen;15 tot 75 jaar;Ericasestraat;160;120;76.0;;;;;;
5286;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Erica;190;140;73.0;;;;;;
5287;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Klazienaveen;8840;5990;68.0;88.0;60.0;28.0;12.0;8.0;4.0
5288;Totaal mannen en vrouwen;15 tot 75 jaar;Klazienaveen-Noord;3450;2460;71.0;89.0;60.0;29.0;11.0;8.0;3.0
5289;Totaal mannen en vrouwen;15 tot 75 jaar;Klazienaveen-Zuid;4470;2860;64.0;90.0;61.0;28.0;10.0;8.0;2.0
5290;Totaal mannen en vrouwen;15 tot 75 jaar;Barger-Oosterveen;240;160;69.0;88.0;62.0;26.0;12.0;9.0;3.0
5291;Totaal mannen en vrouwen;15 tot 75 jaar;Kloostermanswijk;200;140;73.0;;;;;;
5292;Totaal mannen en vrouwen;15 tot 75 jaar;Dordsedijk;80;60;;;;;;;
5293;Totaal mannen en vrouwen;15 tot 75 jaar;Derksweg;100;80;;;;;;;
5294;Totaal mannen en vrouwen;15 tot 75 jaar;Tuinbouwcentrum Klazienaveen;130;100;;;;;;;
5295;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Klazienaveen;170;110;69.0;;;;;;
5296;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Zwartemeer;2400;1610;67.0;87.0;56.0;31.0;13.0;10.0;3.0
5297;Totaal mannen en vrouwen;15 tot 75 jaar;Zwartemeer-Centrum;2190;1460;67.0;88.0;56.0;31.0;12.0;10.0;2.0
5298;Totaal mannen en vrouwen;15 tot 75 jaar;Kamerlingswijk;170;120;74.0;;;;;;
5299;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Zwartemeer;40;30;;;;;;;
5300;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Schoonebeek;3660;2470;67.0;87.0;59.0;28.0;13.0;9.0;4.0
5301;Totaal mannen en vrouwen;15 tot 75 jaar;Schoonebeek;2820;1900;67.0;90.0;62.0;28.0;10.0;7.0;3.0
5302;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterse Bos en Middendorp;160;110;71.0;;;;;;
5303;Totaal mannen en vrouwen;15 tot 75 jaar;Westerse Bos;110;80;;;;;;;
5304;Totaal mannen en vrouwen;15 tot 75 jaar;Zandpol;360;210;59.0;85.0;54.0;30.0;15.0;12.0;3.0
5305;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein De Vierslagen;50;40;;;;;;;
5306;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Schoonebeek;170;130;75.0;;;;;;
5307;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Veenoord;1620;1040;64.0;89.0;59.0;29.0;11.0;9.0;2.0
5308;Totaal mannen en vrouwen;15 tot 75 jaar;Veenoord;1590;1020;64.0;89.0;60.0;29.0;11.0;8.0;3.0
5309;Totaal mannen en vrouwen;15 tot 75 jaar;Ermerveen;10;10;;;;;;;
5310;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Veenoord;20;10;;;;;;;
