ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitInVervuilingseenheden_2;CapaciteitInInwonerequivalenten_3;CapaciteitInInwonerequivalentenEU_4
303;Totaal installaties;Separate fosfaatverwijdering;2003;3.0;;176.0;158.0
304;Totaal installaties;Separate fosfaatverwijdering;2004;4.0;;181.0;163.0
305;Totaal installaties;Separate fosfaatverwijdering;2005;5.0;;270.0;243.0
306;Totaal installaties;Separate fosfaatverwijdering;2006;5.0;;270.0;243.0
307;Totaal installaties;Separate fosfaatverwijdering;2007;4.0;;195.0;175.0
308;Totaal installaties;Separate fosfaatverwijdering;2008;6.0;;262.0;236.0
309;Totaal installaties;Separate fosfaatverwijdering;2009;7.0;;330.0;297.0
310;Totaal installaties;Separate fosfaatverwijdering;2010;6.0;168.0;159.0;143.0
311;Totaal installaties;Separate fosfaatverwijdering;2011;5.0;159.0;152.0;137.0
312;Totaal installaties;Separate fosfaatverwijdering;2012;5.0;159.0;152.0;137.0
313;Totaal installaties;Separate fosfaatverwijdering;2013;4.0;85.0;84.0;75.0
314;Totaal installaties;Separate fosfaatverwijdering;2014;4.0;85.0;84.0;75.0
315;Totaal installaties;Separate fosfaatverwijdering;2015;2.0;61.0;66.0;59.0
316;Totaal installaties;Separate fosfaatverwijdering;2016;2.0;61.0;66.0;59.0
317;Totaal installaties;Separate fosfaatverwijdering;2017;2.0;61.0;66.0;59.0
318;Totaal installaties;Separate fosfaatverwijdering;2018;2.0;61.0;66.0;59.0
319;Totaal installaties;Separate fosfaatverwijdering;2019;1.0;7.0;6.0;5.0
320;Totaal installaties;Separate fosfaatverwijdering;2020;1.0;7.0;6.0;5.0
321;Totaal installaties;Separate fosfaatverwijdering;2021;3.0;655.0;539.0;485.0
322;Totaal installaties;Separate fosfaatverwijdering;2022;1.0;64.0;46.0;41.0
323;Totaal installaties;Separate fosfaatverwijdering;2023;1.0;64.0;46.0;41.0
324;Totaal installaties;Biologische defosfatering in hoofdstroom;1981;0.0;;0.0;0.0
325;Totaal installaties;Biologische defosfatering in hoofdstroom;1985;0.0;;0.0;0.0
326;Totaal installaties;Biologische defosfatering in hoofdstroom;1990;3.0;;75.0;68.0
327;Totaal installaties;Biologische defosfatering in hoofdstroom;1991;3.0;;75.0;68.0
328;Totaal installaties;Biologische defosfatering in hoofdstroom;1992;8.0;;250.0;225.0
329;Totaal installaties;Biologische defosfatering in hoofdstroom;1993;11.0;;452.0;407.0
330;Totaal installaties;Biologische defosfatering in hoofdstroom;1994;17.0;;769.0;692.0
331;Totaal installaties;Biologische defosfatering in hoofdstroom;1995;16.0;;575.0;518.0
332;Totaal installaties;Biologische defosfatering in hoofdstroom;1996;25.0;;1068.0;961.0
333;Totaal installaties;Biologische defosfatering in hoofdstroom;1997;26.0;;1152.0;1037.0
334;Totaal installaties;Biologische defosfatering in hoofdstroom;1998;31.0;;1861.0;1675.0
335;Totaal installaties;Biologische defosfatering in hoofdstroom;1999;38.0;;2132.0;1919.0
336;Totaal installaties;Biologische defosfatering in hoofdstroom;2000;48.0;;4113.0;3702.0
337;Totaal installaties;Biologische defosfatering in hoofdstroom;2001;48.0;;4131.0;3718.0
338;Totaal installaties;Biologische defosfatering in hoofdstroom;2002;52.0;;4276.0;3849.0
339;Totaal installaties;Biologische defosfatering in hoofdstroom;2003;63.0;;5009.0;4508.0
340;Totaal installaties;Biologische defosfatering in hoofdstroom;2004;63.0;;4766.0;4289.0
341;Totaal installaties;Biologische defosfatering in hoofdstroom;2005;65.0;;5633.0;5070.0
342;Totaal installaties;Biologische defosfatering in hoofdstroom;2006;64.0;;5352.0;4817.0
343;Totaal installaties;Biologische defosfatering in hoofdstroom;2007;68.0;;4986.0;4487.0
344;Totaal installaties;Biologische defosfatering in hoofdstroom;2008;73.0;;5084.0;4576.0
345;Totaal installaties;Biologische defosfatering in hoofdstroom;2009;78.0;;4797.0;4317.0
346;Totaal installaties;Biologische defosfatering in hoofdstroom;2010;77.0;5718.0;4599.0;4139.0
347;Totaal installaties;Biologische defosfatering in hoofdstroom;2011;83.0;5923.0;4775.0;4297.0
348;Totaal installaties;Biologische defosfatering in hoofdstroom;2012;83.0;5627.0;4500.0;4050.0
349;Totaal installaties;Biologische defosfatering in hoofdstroom;2013;89.0;5933.0;4748.0;4274.0
350;Totaal installaties;Biologische defosfatering in hoofdstroom;2014;88.0;5931.0;4713.0;4242.0
351;Totaal installaties;Biologische defosfatering in hoofdstroom;2015;95.0;6196.0;4947.0;4453.0
352;Totaal installaties;Biologische defosfatering in hoofdstroom;2016;95.0;6196.0;4947.0;4453.0
353;Totaal installaties;Biologische defosfatering in hoofdstroom;2017;109.0;7257.0;5783.0;5205.0
354;Totaal installaties;Biologische defosfatering in hoofdstroom;2018;116.0;7749.0;6237.0;5614.0
355;Totaal installaties;Biologische defosfatering in hoofdstroom;2019;113.0;7598.0;6076.0;5468.0
356;Totaal installaties;Biologische defosfatering in hoofdstroom;2020;113.0;7474.0;5914.0;5323.0
357;Totaal installaties;Biologische defosfatering in hoofdstroom;2021;93.0;5511.0;4235.0;3811.0
358;Totaal installaties;Biologische defosfatering in hoofdstroom;2022;108.0;7100.0;5347.0;4812.0
359;Totaal installaties;Biologische defosfatering in hoofdstroom;2023;104.0;6981.0;5254.0;4729.0
360;Totaal installaties;Biologische defosfatering in deelstroom;1981;0.0;;0.0;0.0
361;Totaal installaties;Biologische defosfatering in deelstroom;1985;0.0;;0.0;0.0
362;Totaal installaties;Biologische defosfatering in deelstroom;1990;0.0;;0.0;0.0
363;Totaal installaties;Biologische defosfatering in deelstroom;1991;0.0;;0.0;0.0
364;Totaal installaties;Biologische defosfatering in deelstroom;1992;0.0;;0.0;0.0
365;Totaal installaties;Biologische defosfatering in deelstroom;1993;1.0;;6.0;6.0
366;Totaal installaties;Biologische defosfatering in deelstroom;1994;2.0;;166.0;150.0
367;Totaal installaties;Biologische defosfatering in deelstroom;1995;4.0;;341.0;307.0
368;Totaal installaties;Biologische defosfatering in deelstroom;1996;4.0;;390.0;351.0
369;Totaal installaties;Biologische defosfatering in deelstroom;1997;5.0;;415.0;373.0
370;Totaal installaties;Biologische defosfatering in deelstroom;1998;6.0;;335.0;302.0
371;Totaal installaties;Biologische defosfatering in deelstroom;1999;6.0;;335.0;302.0
372;Totaal installaties;Biologische defosfatering in deelstroom;2000;5.0;;284.0;255.0
373;Totaal installaties;Biologische defosfatering in deelstroom;2001;5.0;;284.0;255.0
374;Totaal installaties;Biologische defosfatering in deelstroom;2002;6.0;;307.0;276.0
375;Totaal installaties;Biologische defosfatering in deelstroom;2003;3.0;;240.0;216.0
376;Totaal installaties;Biologische defosfatering in deelstroom;2004;16.0;;415.0;374.0
377;Totaal installaties;Biologische defosfatering in deelstroom;2005;16.0;;438.0;395.0
378;Totaal installaties;Biologische defosfatering in deelstroom;2006;16.0;;438.0;395.0
379;Totaal installaties;Biologische defosfatering in deelstroom;2007;14.0;;418.0;376.0
380;Totaal installaties;Biologische defosfatering in deelstroom;2008;13.0;;372.0;335.0
381;Totaal installaties;Biologische defosfatering in deelstroom;2009;13.0;;372.0;335.0
382;Totaal installaties;Biologische defosfatering in deelstroom;2010;12.0;385.0;317.0;286.0
383;Totaal installaties;Biologische defosfatering in deelstroom;2011;12.0;385.0;317.0;286.0
384;Totaal installaties;Biologische defosfatering in deelstroom;2012;12.0;385.0;317.0;286.0
385;Totaal installaties;Biologische defosfatering in deelstroom;2013;11.0;379.0;312.0;281.0
386;Totaal installaties;Biologische defosfatering in deelstroom;2014;11.0;379.0;312.0;281.0
387;Totaal installaties;Biologische defosfatering in deelstroom;2015;12.0;435.0;353.0;318.0
388;Totaal installaties;Biologische defosfatering in deelstroom;2016;11.0;421.0;342.0;308.0
389;Totaal installaties;Biologische defosfatering in deelstroom;2017;9.0;188.0;157.0;141.0
390;Totaal installaties;Biologische defosfatering in deelstroom;2018;9.0;196.0;163.0;147.0
391;Totaal installaties;Biologische defosfatering in deelstroom;2019;8.0;140.0;122.0;110.0
392;Totaal installaties;Biologische defosfatering in deelstroom;2020;6.0;121.0;107.0;96.0
393;Totaal installaties;Biologische defosfatering in deelstroom;2021;6.0;121.0;107.0;96.0
394;Totaal installaties;Biologische defosfatering in deelstroom;2022;6.0;121.0;101.0;90.0
395;Totaal installaties;Biologische defosfatering in deelstroom;2023;6.0;121.0;101.0;90.0
396;Totaal installaties;Biologisch defosfatering onbekend;1981;0.0;;0.0;0.0
397;Totaal installaties;Biologisch defosfatering onbekend;1985;0.0;;0.0;0.0
398;Totaal installaties;Biologisch defosfatering onbekend;1990;0.0;;0.0;0.0
399;Totaal installaties;Biologisch defosfatering onbekend;1991;0.0;;0.0;0.0
400;Totaal installaties;Biologisch defosfatering onbekend;1992;0.0;;0.0;0.0
401;Totaal installaties;Biologisch defosfatering onbekend;1993;0.0;;0.0;0.0
402;Totaal installaties;Biologisch defosfatering onbekend;1994;8.0;;120.0;108.0
403;Totaal installaties;Biologisch defosfatering onbekend;1995;8.0;;120.0;108.0
404;Totaal installaties;Biologisch defosfatering onbekend;1996;8.0;;120.0;108.0
405;Totaal installaties;Biologisch defosfatering onbekend;1997;7.0;;100.0;90.0
406;Totaal installaties;Biologisch defosfatering onbekend;1998;9.0;;343.0;309.0
407;Totaal installaties;Biologisch defosfatering onbekend;1999;9.0;;368.0;331.0
408;Totaal installaties;Biologisch defosfatering onbekend;2000;8.0;;228.0;205.0
409;Totaal installaties;Biologisch defosfatering onbekend;2001;8.0;;228.0;205.0
410;Totaal installaties;Biologisch defosfatering onbekend;2002;12.0;;669.0;602.0
411;Totaal installaties;Biologisch defosfatering onbekend;2003;7.0;;168.0;151.0
412;Totaal installaties;Biologisch defosfatering onbekend;2004;18.0;;695.0;626.0
413;Totaal installaties;Biologisch defosfatering onbekend;2005;14.0;;631.0;568.0
414;Totaal installaties;Biologisch defosfatering onbekend;2006;14.0;;633.0;569.0
415;Totaal installaties;Biologisch defosfatering onbekend;2007;13.0;;377.0;339.0
416;Totaal installaties;Biologisch defosfatering onbekend;2008;14.0;;397.0;357.0
417;Totaal installaties;Biologisch defosfatering onbekend;2009;16.0;;514.0;462.0
418;Totaal installaties;Biologisch defosfatering onbekend;2010;16.0;654.0;514.0;462.0
419;Totaal installaties;Biologisch defosfatering onbekend;2011;16.0;654.0;514.0;462.0
420;Totaal installaties;Biologisch defosfatering onbekend;2012;16.0;654.0;514.0;462.0
421;Totaal installaties;Biologisch defosfatering onbekend;2013;13.0;447.0;332.0;299.0
422;Totaal installaties;Biologisch defosfatering onbekend;2014;13.0;447.0;332.0;299.0
423;Totaal installaties;Biologisch defosfatering onbekend;2015;13.0;447.0;332.0;299.0
424;Totaal installaties;Biologisch defosfatering onbekend;2016;13.0;447.0;332.0;299.0
425;Totaal installaties;Biologisch defosfatering onbekend;2017;11.0;384.0;280.0;252.0
426;Totaal installaties;Biologisch defosfatering onbekend;2018;10.0;365.0;266.0;239.0
427;Totaal installaties;Biologisch defosfatering onbekend;2019;11.0;406.0;296.0;266.0
428;Totaal installaties;Biologisch defosfatering onbekend;2020;11.0;406.0;296.0;266.0
429;Totaal installaties;Biologisch defosfatering onbekend;2021;12.0;643.0;465.0;419.0
430;Totaal installaties;Biologisch defosfatering onbekend;2022;12.0;643.0;465.0;419.0
431;Totaal installaties;Biologisch defosfatering onbekend;2023;12.0;643.0;465.0;419.0
432;Totaal installaties;Comb. chemische/biolog. defosfatering;1981;0.0;;0.0;0.0
433;Totaal installaties;Comb. chemische/biolog. defosfatering;1985;0.0;;0.0;0.0
434;Totaal installaties;Comb. chemische/biolog. defosfatering;1990;0.0;;0.0;0.0
435;Totaal installaties;Comb. chemische/biolog. defosfatering;1991;0.0;;0.0;0.0
436;Totaal installaties;Comb. chemische/biolog. defosfatering;1992;0.0;;0.0;0.0
437;Totaal installaties;Comb. chemische/biolog. defosfatering;1993;2.0;;174.0;157.0
438;Totaal installaties;Comb. chemische/biolog. defosfatering;1994;2.0;;174.0;157.0
439;Totaal installaties;Comb. chemische/biolog. defosfatering;1995;3.0;;249.0;224.0
440;Totaal installaties;Comb. chemische/biolog. defosfatering;1996;5.0;;402.0;362.0
441;Totaal installaties;Comb. chemische/biolog. defosfatering;1997;8.0;;876.0;789.0
442;Totaal installaties;Comb. chemische/biolog. defosfatering;1998;10.0;;1487.0;1338.0
443;Totaal installaties;Comb. chemische/biolog. defosfatering;1999;12.0;;1815.0;1633.0
444;Totaal installaties;Comb. chemische/biolog. defosfatering;2000;29.0;;2117.0;1906.0
445;Totaal installaties;Comb. chemische/biolog. defosfatering;2001;26.0;;1932.0;1739.0
446;Totaal installaties;Comb. chemische/biolog. defosfatering;2002;29.0;;1940.0;1746.0
447;Totaal installaties;Comb. chemische/biolog. defosfatering;2003;37.0;;3290.0;2961.0
448;Totaal installaties;Comb. chemische/biolog. defosfatering;2004;47.0;;4032.0;3629.0
449;Totaal installaties;Comb. chemische/biolog. defosfatering;2005;61.0;;5280.0;4752.0
450;Totaal installaties;Comb. chemische/biolog. defosfatering;2006;74.0;;6845.0;6160.0
451;Totaal installaties;Comb. chemische/biolog. defosfatering;2007;89.0;;9036.0;8132.0
452;Totaal installaties;Comb. chemische/biolog. defosfatering;2008;90.0;;9234.0;8310.0
453;Totaal installaties;Comb. chemische/biolog. defosfatering;2009;93.0;;10117.0;9106.0
454;Totaal installaties;Comb. chemische/biolog. defosfatering;2010;95.0;13541.0;10525.0;9472.0
455;Totaal installaties;Comb. chemische/biolog. defosfatering;2011;104.0;14067.0;10958.0;9862.0
456;Totaal installaties;Comb. chemische/biolog. defosfatering;2012;105.0;14378.0;11247.0;10123.0
457;Totaal installaties;Comb. chemische/biolog. defosfatering;2013;108.0;15102.0;11849.0;10664.0
458;Totaal installaties;Comb. chemische/biolog. defosfatering;2014;113.0;15519.0;12191.0;10972.0
459;Totaal installaties;Comb. chemische/biolog. defosfatering;2015;134.0;17458.0;13638.0;12275.0
460;Totaal installaties;Comb. chemische/biolog. defosfatering;2016;133.0;17444.0;13628.0;12266.0
461;Totaal installaties;Comb. chemische/biolog. defosfatering;2017;129.0;16978.0;13375.0;12037.0
462;Totaal installaties;Comb. chemische/biolog. defosfatering;2018;131.0;17502.0;13796.0;12416.0
463;Totaal installaties;Comb. chemische/biolog. defosfatering;2019;137.0;17861.0;14166.0;12749.0
464;Totaal installaties;Comb. chemische/biolog. defosfatering;2020;136.0;17856.0;14185.0;12766.0
465;Totaal installaties;Comb. chemische/biolog. defosfatering;2021;156.0;19878.0;15720.0;14148.0
466;Totaal installaties;Comb. chemische/biolog. defosfatering;2022;147.0;18656.0;14773.0;13295.0
467;Totaal installaties;Comb. chemische/biolog. defosfatering;2023;151.0;18775.0;14835.0;13351.0
468;Totaal installaties;Geen extra stikstofverwijdering;1981;502.0;;19914.0;17922.0
469;Totaal installaties;Geen extra stikstofverwijdering;1985;478.0;;22390.0;20151.0
470;Totaal installaties;Geen extra stikstofverwijdering;1990;457.0;;23082.0;20774.0
471;Totaal installaties;Geen extra stikstofverwijdering;1991;444.0;;23263.0;20936.0
472;Totaal installaties;Geen extra stikstofverwijdering;1992;432.0;;23051.0;20746.0
473;Totaal installaties;Geen extra stikstofverwijdering;1993;419.0;;23387.0;21048.0
474;Totaal installaties;Geen extra stikstofverwijdering;1994;397.0;;22529.0;20276.0
475;Totaal installaties;Geen extra stikstofverwijdering;1995;383.0;;21660.0;19494.0
476;Totaal installaties;Geen extra stikstofverwijdering;1996;371.0;;21609.0;19448.0
477;Totaal installaties;Geen extra stikstofverwijdering;1997;357.0;;21081.0;18973.0
478;Totaal installaties;Geen extra stikstofverwijdering;1998;337.0;;19417.0;17476.0
479;Totaal installaties;Geen extra stikstofverwijdering;1999;317.0;;18241.0;16417.0
480;Totaal installaties;Geen extra stikstofverwijdering;2000;306.0;;17289.0;15560.0
481;Totaal installaties;Geen extra stikstofverwijdering;2001;298.0;;17196.0;15477.0
482;Totaal installaties;Geen extra stikstofverwijdering;2002;285.0;;16786.0;15108.0
483;Totaal installaties;Geen extra stikstofverwijdering;2003;259.0;;14614.0;13153.0
484;Totaal installaties;Geen extra stikstofverwijdering;2004;171.0;;10279.0;9251.0
485;Totaal installaties;Geen extra stikstofverwijdering;2005;144.0;;7518.0;6767.0
486;Totaal installaties;Geen extra stikstofverwijdering;2006;120.0;;4820.0;4338.0
487;Totaal installaties;Geen extra stikstofverwijdering;2007;95.0;;3626.0;3263.0
488;Totaal installaties;Geen extra stikstofverwijdering;2008;84.0;;3260.0;2934.0
489;Totaal installaties;Geen extra stikstofverwijdering;2009;77.0;;2479.0;2231.0
490;Totaal installaties;Geen extra stikstofverwijdering;2010;76.0;3060.0;2481.0;2233.0
491;Totaal installaties;Geen extra stikstofverwijdering;2011;65.0;2454.0;2013.0;1812.0
492;Totaal installaties;Geen extra stikstofverwijdering;2012;65.0;2454.0;2013.0;1812.0
493;Totaal installaties;Geen extra stikstofverwijdering;2013;58.0;2013.0;1652.0;1487.0
494;Totaal installaties;Geen extra stikstofverwijdering;2014;49.0;1594.0;1306.0;1176.0
495;Totaal installaties;Geen extra stikstofverwijdering;2015;18.0;655.0;545.0;490.0
496;Totaal installaties;Geen extra stikstofverwijdering;2016;15.0;570.0;475.0;427.0
497;Totaal installaties;Geen extra stikstofverwijdering;2017;13.0;570.0;471.0;424.0
498;Totaal installaties;Geen extra stikstofverwijdering;2018;12.0;538.0;446.0;401.0
499;Totaal installaties;Geen extra stikstofverwijdering;2019;11.0;480.0;383.0;344.0
500;Totaal installaties;Geen extra stikstofverwijdering;2020;10.0;359.0;288.0;259.0
501;Totaal installaties;Geen extra stikstofverwijdering;2021;0.0;0.0;0.0;0.0
502;Totaal installaties;Geen extra stikstofverwijdering;2022;0.0;0.0;0.0;0.0
503;Totaal installaties;Geen extra stikstofverwijdering;2023;0.0;0.0;0.0;0.0
504;Totaal installaties;Extra stikstofverwijdering;1981;3.0;;120.0;108.0
505;Totaal installaties;Extra stikstofverwijdering;1985;9.0;;287.0;258.0
506;Totaal installaties;Extra stikstofverwijdering;1990;12.0;;647.0;582.0
507;Totaal installaties;Extra stikstofverwijdering;1991;12.0;;647.0;582.0
508;Totaal installaties;Extra stikstofverwijdering;1992;17.0;;947.0;853.0
509;Totaal installaties;Extra stikstofverwijdering;1993;20.0;;1063.0;957.0
510;Totaal installaties;Extra stikstofverwijdering;1994;33.0;;1963.0;1767.0
511;Totaal installaties;Extra stikstofverwijdering;1995;41.0;;2748.0;2474.0
512;Totaal installaties;Extra stikstofverwijdering;1996;49.0;;3001.0;2701.0
513;Totaal installaties;Extra stikstofverwijdering;1997;55.0;;3811.0;3430.0
514;Totaal installaties;Extra stikstofverwijdering;1998;71.0;;5691.0;5122.0
515;Totaal installaties;Extra stikstofverwijdering;1999;77.0;;6941.0;6247.0
516;Totaal installaties;Extra stikstofverwijdering;2000;85.0;;7953.0;7158.0
517;Totaal installaties;Extra stikstofverwijdering;2001;86.0;;8126.0;7313.0
518;Totaal installaties;Extra stikstofverwijdering;2002;93.0;;8495.0;7645.0
519;Totaal installaties;Extra stikstofverwijdering;2003;119.0;;10541.0;9487.0
520;Totaal installaties;Extra stikstofverwijdering;2004;204.0;;14905.0;13415.0
521;Totaal installaties;Extra stikstofverwijdering;2005;224.0;;18021.0;16218.0
522;Totaal installaties;Extra stikstofverwijdering;2006;243.0;;20635.0;18571.0
