ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Totaal_1;OpgerichteWerkgevers_2;OpgehevenWerkgevers_3;Uit1JaarEerder_4;Uit2JaarEerder_5;Uit3JaarEerder_6;Uit4JaarEerder_7;Uit5JaarEerder_8;WerkzamePersonen_9;Werknemers_10;WerkzamePersonen_11;Werknemers_12;WerkzamePersonen_13;Werknemers_14;Uit1JaarEerder_15;Uit2JaarEerder_16;Uit3JaarEerder_17;Uit4JaarEerder_18;Uit5JaarEerder_19;Uit1JaarEerder_20;Uit2JaarEerder_21;Uit3JaarEerder_22;Uit4JaarEerder_23;Uit5JaarEerder_24
5274;334200;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5275;334200;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5276;334200;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5277;334200;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5278;334200;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5279;334200;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5280;334200;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5281;334200;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5282;334200;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5283;334200;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5284;334200;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5285;334200;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5286;334200;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5287;334200;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5288;334200;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5289;334200;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5290;334200;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5291;334200;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5292;334200;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5293;334200;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5294;334200;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5295;334200;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5296;334200;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5297;334200;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5298;334200;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5299;334200;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5300;334200;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5301;334200;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5302;334200;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5303;334200;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5304;334400;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5305;334400;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5306;334400;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5307;334400;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5308;334400;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5309;334400;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5310;334400;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5311;334400;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5312;334400;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5313;334400;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5314;334400;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5315;334400;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5316;334400;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5317;334400;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5318;334400;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5319;334400;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5320;334400;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5321;334400;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5322;334400;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5323;334400;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5324;334400;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5325;334400;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5326;334400;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5327;334400;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5328;334400;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5329;334400;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5330;334400;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5331;334400;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5332;334400;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5333;334400;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5334;334400;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5335;334400;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5336;334400;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5337;334400;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5338;334400;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5339;334400;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5340;334400;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5341;334400;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5342;334400;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5343;334400;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5344;334400;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5345;334400;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5346;334400;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5347;334400;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5348;334400;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5349;334400;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5350;334400;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5351;334400;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5352;334400;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5353;334400;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5354;334400;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5355;334400;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5356;334600;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5357;334600;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5358;334600;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5359;334600;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5360;334600;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5361;334600;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5362;334600;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5363;334600;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5364;334600;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5365;334600;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5366;334600;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5367;334600;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5368;334600;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5369;334600;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5370;334600;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5371;334600;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5372;334600;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5373;334600;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5374;334600;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5375;334600;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5376;334600;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5377;334600;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5378;334600;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5379;334600;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5380;334600;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5381;334600;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5382;334600;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5383;334600;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5384;334600;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5385;334600;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5386;334600;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5387;334600;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5388;334600;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5389;334600;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5390;334600;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5391;334600;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5392;334600;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5393;334600;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5394;334600;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5395;334600;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5396;334600;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5397;334600;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5398;334600;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5399;334600;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5400;334600;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5401;334600;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5402;334600;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5403;334600;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5404;334600;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5405;334600;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5406;334600;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5407;334600;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5408;334800;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5409;334800;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5410;334800;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5411;334800;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5412;334800;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5413;334800;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5414;334800;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5415;334800;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5416;334800;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5417;334800;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5418;334800;Totaal;2020;;;43.0;;;;;;;;;;136.0;114.0;;;;;;;;;;
5419;334800;Totaal;2021;563.0;25.0;32.0;27.0;87.0;22.0;10.0;21.0;22924.0;22924.0;108.0;108.0;75.0;75.0;;357.0;270.0;90.0;;52.0;318.0;176.0;76.0;
5420;334800;Totaal;2022;591.0;34.0;43.0;20.0;23.0;82.0;20.0;8.0;24266.0;24266.0;52.0;52.0;117.0;117.0;192.0;;376.0;304.0;58.0;103.0;47.0;311.0;171.0;49.0
5421;334800;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5422;334800;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5423;334800;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5424;334800;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5425;334800;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5426;334800;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5427;334800;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5428;334800;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5429;334800;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5430;334800;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5431;334800;1 tot 5 werknemers;2020;;;39.0;;;;;;;;;;67.0;46.0;;;;;;;;;;
5432;334800;1 tot 5 werknemers;2021;249.0;22.0;28.0;25.0;77.0;17.0;6.0;17.0;461.0;461.0;;;;;;134.0;65.0;11.0;;;111.0;;9.0;
5433;334800;1 tot 5 werknemers;2022;280.0;32.0;39.0;17.0;21.0;72.0;15.0;5.0;494.0;494.0;;;42.0;42.0;;;133.0;66.0;;;;103.0;;
5434;334800;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5435;334800;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5436;334800;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5437;334800;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5438;334800;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5439;334800;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5440;334800;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5441;334800;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5442;334800;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5443;334800;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5444;334800;5 tot 10 werknemers;2020;;;2.0;;;;;;;;;;;;;;;;;;;;;
5445;334800;5 tot 10 werknemers;2021;78.0;1.0;3.0;2.0;6.0;2.0;2.0;0.0;545.0;545.0;;;;;;;;;0.0;;;;;0.0
5446;334800;5 tot 10 werknemers;2022;74.0;2.0;2.0;1.0;2.0;6.0;2.0;2.0;533.0;533.0;;;;;;;;;;;;;;
5447;334800;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5448;334800;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5449;334800;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5450;334800;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5451;334800;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5452;334800;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5453;334800;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5454;334800;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5455;334800;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5456;334800;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5457;334800;10 of meer werknemers;2020;;;2.0;;;;;;;;;;;;;;;;;;;;;
5458;334800;10 of meer werknemers;2021;236.0;2.0;1.0;0.0;4.0;3.0;2.0;4.0;21918.0;21918.0;;;;;0.0;;;;;0.0;;;;
5459;334800;10 of meer werknemers;2022;237.0;0.0;2.0;2.0;0.0;4.0;3.0;1.0;23240.0;23240.0;0.0;0.0;;;;0.0;;;;;0.0;;;
5460;334900;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5461;334900;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5462;334900;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5463;334900;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5464;334900;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5465;334900;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5466;334900;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5467;334900;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5468;334900;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5469;334900;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5470;334900;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5471;334900;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5472;334900;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5473;334900;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5474;334900;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5475;334900;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5476;334900;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5477;334900;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5478;334900;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5479;334900;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5480;334900;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5481;334900;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5482;334900;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5483;334900;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5484;334900;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5485;334900;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5486;334900;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5487;334900;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5488;334900;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5489;334900;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5490;334900;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5491;334900;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5492;334900;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5493;334900;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5494;334900;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5495;334900;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5496;334900;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5497;334900;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5498;334900;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5499;334900;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5500;334900;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5501;334900;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5502;334900;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5503;334900;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5504;334900;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5505;334900;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5506;334900;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5507;334900;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5508;334900;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5509;334900;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5510;334900;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5511;334900;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5512;335200;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5513;335200;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5514;335200;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5515;335200;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5516;335200;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5517;335200;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5518;335200;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5519;335200;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5520;335200;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5521;335200;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5522;335200;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5523;335200;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5524;335200;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5525;335200;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5526;335200;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5527;335200;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5528;335200;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5529;335200;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5530;335200;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5531;335200;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5532;335200;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5533;335200;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5534;335200;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5535;335200;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5536;335200;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5537;335200;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5538;335200;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5539;335200;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5540;335200;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5541;335200;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5542;335200;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5543;335200;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5544;335200;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5545;335200;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5546;335200;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5547;335200;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5548;335200;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5549;335200;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5550;335200;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5551;335200;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5552;335200;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5553;335200;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5554;335200;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5555;335200;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5556;335200;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5557;335200;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
5558;335200;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
5559;335200;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
5560;335200;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
5561;335200;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
5562;335200;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
5563;335200;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
5564;335400;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
5565;335400;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
5566;335400;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
5567;335400;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
5568;335400;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
5569;335400;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
5570;335400;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
5571;335400;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
5572;335400;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
5573;335400;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
5574;335400;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
5575;335400;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
5576;335400;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
5577;335400;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
5578;335400;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
5579;335400;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
5580;335400;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
5581;335400;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
5582;335400;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
5583;335400;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
