ID;NederlandseZeehavens;Vervoerstromen;SoortLading;Perioden;OvergeslagenBrutogewicht_1
3425;Havengebied Rotterdam;Aan- en afvoer;Container;2012 1e kwartaal;25051.0
3426;Havengebied Rotterdam;Aan- en afvoer;Container;2012 2e kwartaal;27219.0
3427;Havengebied Rotterdam;Aan- en afvoer;Container;2012 3e kwartaal;26078.0
3428;Havengebied Rotterdam;Aan- en afvoer;Container;2012 4e kwartaal;25034.0
3429;Havengebied Rotterdam;Aan- en afvoer;Container;2012;103382.0
3430;Havengebied Rotterdam;Aan- en afvoer;Container;2013 1e kwartaal;25071.0
3431;Havengebied Rotterdam;Aan- en afvoer;Container;2013 2e kwartaal;26185.0
3432;Havengebied Rotterdam;Aan- en afvoer;Container;2013 3e kwartaal;25655.0
3433;Havengebied Rotterdam;Aan- en afvoer;Container;2013 4e kwartaal;24065.0
3434;Havengebied Rotterdam;Aan- en afvoer;Container;2013;100976.0
3435;Havengebied Rotterdam;Aan- en afvoer;Container;2014 1e kwartaal;26419.0
3436;Havengebied Rotterdam;Aan- en afvoer;Container;2014 2e kwartaal;27801.0
3437;Havengebied Rotterdam;Aan- en afvoer;Container;2014 3e kwartaal;27091.0
3438;Havengebied Rotterdam;Aan- en afvoer;Container;2014 4e kwartaal;26398.0
3439;Havengebied Rotterdam;Aan- en afvoer;Container;2014;107708.0
3440;Havengebied Rotterdam;Aan- en afvoer;Container;2015 1e kwartaal;27110.0
3441;Havengebied Rotterdam;Aan- en afvoer;Container;2015 2e kwartaal;27618.0
3442;Havengebied Rotterdam;Aan- en afvoer;Container;2015 3e kwartaal;26542.0
3443;Havengebied Rotterdam;Aan- en afvoer;Container;2015 4e kwartaal;25882.0
3444;Havengebied Rotterdam;Aan- en afvoer;Container;2015;107153.0
3445;Havengebied Rotterdam;Aan- en afvoer;Container;2016 1e kwartaal;26581.0
3446;Havengebied Rotterdam;Aan- en afvoer;Container;2016 2e kwartaal;27635.0
3447;Havengebied Rotterdam;Aan- en afvoer;Container;2016 3e kwartaal;26662.0
3448;Havengebied Rotterdam;Aan- en afvoer;Container;2016 4e kwartaal;27515.0
3449;Havengebied Rotterdam;Aan- en afvoer;Container;2016;108394.0
3450;Havengebied Rotterdam;Aan- en afvoer;Container;2017 1e kwartaal;29226.0
3451;Havengebied Rotterdam;Aan- en afvoer;Container;2017 2e kwartaal;30816.0
3452;Havengebied Rotterdam;Aan- en afvoer;Container;2017 3e kwartaal;31097.0
3453;Havengebied Rotterdam;Aan- en afvoer;Container;2017 4e kwartaal;31468.0
3454;Havengebied Rotterdam;Aan- en afvoer;Container;2017;122607.0
3455;Havengebied Rotterdam;Aan- en afvoer;Container;2018 1e kwartaal;31136.0
3456;Havengebied Rotterdam;Aan- en afvoer;Container;2018 2e kwartaal;32003.0
3457;Havengebied Rotterdam;Aan- en afvoer;Container;2018 3e kwartaal;31895.0
3458;Havengebied Rotterdam;Aan- en afvoer;Container;2018 4e kwartaal;32531.0
3459;Havengebied Rotterdam;Aan- en afvoer;Container;2018;127566.0
3460;Havengebied Rotterdam;Aan- en afvoer;Container;2019 1e kwartaal;32451.0
3461;Havengebied Rotterdam;Aan- en afvoer;Container;2019 2e kwartaal;32958.0
3462;Havengebied Rotterdam;Aan- en afvoer;Container;2019 3e kwartaal;32305.0
3463;Havengebied Rotterdam;Aan- en afvoer;Container;2019 4e kwartaal;32752.0
3464;Havengebied Rotterdam;Aan- en afvoer;Container;2019;130466.0
3465;Havengebied Rotterdam;Aan- en afvoer;Container;2020 1e kwartaal;32759.0
3466;Havengebied Rotterdam;Aan- en afvoer;Container;2020 2e kwartaal;31958.0
3467;Havengebied Rotterdam;Aan- en afvoer;Container;2020 3e kwartaal;32958.0
3468;Havengebied Rotterdam;Aan- en afvoer;Container;2020 4e kwartaal;33695.0
3469;Havengebied Rotterdam;Aan- en afvoer;Container;2020;131370.0
3470;Havengebied Rotterdam;Aan- en afvoer;Container;2021 1e kwartaal;32229.0
3471;Havengebied Rotterdam;Aan- en afvoer;Container;2021 2e kwartaal;34290.0
3472;Havengebied Rotterdam;Aan- en afvoer;Container;2021 3e kwartaal;33215.0
3473;Havengebied Rotterdam;Aan- en afvoer;Container;2021 4e kwartaal;31761.0
3474;Havengebied Rotterdam;Aan- en afvoer;Container;2021;131495.0
3475;Havengebied Rotterdam;Aan- en afvoer;Container;2022 1e kwartaal;30074.0
3476;Havengebied Rotterdam;Aan- en afvoer;Container;2022 2e kwartaal;29373.0
3477;Havengebied Rotterdam;Aan- en afvoer;Container;2022 3e kwartaal;29857.0
3478;Havengebied Rotterdam;Aan- en afvoer;Container;2022 4e kwartaal;30468.0
3479;Havengebied Rotterdam;Aan- en afvoer;Container;2022;119773.0
3480;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2011 1e kwartaal;3112.0
3481;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2011 2e kwartaal;3146.0
3482;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2011 3e kwartaal;3312.0
3483;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2011 4e kwartaal;3054.0
3484;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2011;12624.0
3485;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2012 1e kwartaal;3812.0
3486;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2012 2e kwartaal;3814.0
3487;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2012 3e kwartaal;3896.0
3488;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2012 4e kwartaal;3880.0
3489;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2012;15402.0
3490;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2013 1e kwartaal;3462.0
3491;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2013 2e kwartaal;3653.0
3492;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2013 3e kwartaal;3693.0
3493;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2013 4e kwartaal;3698.0
3494;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2013;14506.0
3495;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2014 1e kwartaal;3724.0
3496;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2014 2e kwartaal;3621.0
3497;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2014 3e kwartaal;4120.0
3498;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2014 4e kwartaal;3746.0
3499;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2014;15211.0
3500;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2015 1e kwartaal;3947.0
3501;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2015 2e kwartaal;4127.0
3502;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2015 3e kwartaal;4453.0
3503;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2015 4e kwartaal;4205.0
3504;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2015;16731.0
3505;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2016 1e kwartaal;4195.0
3506;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2016 2e kwartaal;4484.0
3507;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2016 3e kwartaal;4413.0
3508;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2016 4e kwartaal;4300.0
3509;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2016;17392.0
3510;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2017 1e kwartaal;4397.0
3511;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2017 2e kwartaal;4473.0
3512;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2017 3e kwartaal;4533.0
3513;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2017 4e kwartaal;4503.0
3514;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2017;17906.0
3515;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2018 1e kwartaal;4375.0
3516;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2018 2e kwartaal;4752.0
3517;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2018 3e kwartaal;4786.0
3518;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2018 4e kwartaal;4402.0
3519;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2018;18315.0
3520;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2019 1e kwartaal;4834.0
3521;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2019 2e kwartaal;4208.0
3522;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2019 3e kwartaal;4487.0
3523;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2019 4e kwartaal;4260.0
3524;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2019;17788.0
3525;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2020 1e kwartaal;4625.0
3526;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2020 2e kwartaal;3546.0
3527;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2020 3e kwartaal;4496.0
3528;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2020 4e kwartaal;5252.0
3529;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2020;17919.0
3530;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2021 1e kwartaal;4650.0
3531;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2021 2e kwartaal;5318.0
3532;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2021 3e kwartaal;4873.0
3533;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2021 4e kwartaal;4681.0
3534;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2021;19523.0
3535;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2022 1e kwartaal;4566.0
3536;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2022 2e kwartaal;4664.0
3537;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2022 3e kwartaal;4535.0
3538;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2022 4e kwartaal;4405.0
3539;Havengebied Rotterdam;Aan- en afvoer;Roro-eenheid;2022;18171.0
3540;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 1e kwartaal;4836.0
3541;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 2e kwartaal;5099.0
3542;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 3e kwartaal;5053.0
3543;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 4e kwartaal;4760.0
3544;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011;19747.0
3545;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 1e kwartaal;3991.0
3546;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 2e kwartaal;4155.0
3547;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 3e kwartaal;3813.0
3548;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 4e kwartaal;3890.0
3549;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012;15849.0
3550;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 1e kwartaal;4492.0
3551;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 2e kwartaal;4576.0
3552;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 3e kwartaal;4727.0
3553;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 4e kwartaal;4659.0
3554;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013;18454.0
3555;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 1e kwartaal;5566.0
3556;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 2e kwartaal;5447.0
3557;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 3e kwartaal;5251.0
3558;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 4e kwartaal;4785.0
3559;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014;21047.0
3560;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 1e kwartaal;5209.0
3561;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 2e kwartaal;5499.0
3562;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 3e kwartaal;5469.0
3563;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 4e kwartaal;5731.0
3564;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015;21908.0
3565;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 1e kwartaal;5038.0
3566;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 2e kwartaal;5188.0
3567;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 3e kwartaal;5652.0
3568;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 4e kwartaal;6345.0
3569;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016;22223.0
3570;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 1e kwartaal;5460.0
3571;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 2e kwartaal;5558.0
3572;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 3e kwartaal;5296.0
3573;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 4e kwartaal;5685.0
3574;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017;22000.0
3575;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 1e kwartaal;5349.0
3576;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 2e kwartaal;5652.0
3577;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 3e kwartaal;5616.0
3578;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 4e kwartaal;6179.0
3579;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018;22796.0
3580;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 1e kwartaal;5998.0
3581;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 2e kwartaal;5875.0
3582;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 3e kwartaal;5293.0
3583;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 4e kwartaal;5237.0
3584;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019;22404.0
3585;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 1e kwartaal;5730.0
3586;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 2e kwartaal;5883.0
3587;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 3e kwartaal;6489.0
3588;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 4e kwartaal;6899.0
3589;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020;25001.0
3590;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 1e kwartaal;5587.0
3591;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 2e kwartaal;6970.0
3592;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 3e kwartaal;6194.0
3593;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 4e kwartaal;6397.0
3594;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021;25149.0
3595;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 1e kwartaal;5321.0
3596;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 2e kwartaal;5841.0
3597;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 3e kwartaal;5734.0
3598;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 4e kwartaal;5749.0
3599;Havengebied Rotterdam;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022;22644.0
3600;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2011 1e kwartaal;74228.0
3601;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2011 2e kwartaal;74486.0
3602;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2011 3e kwartaal;78412.0
3603;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2011 4e kwartaal;71449.0
3604;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2011;298575.0
3605;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2012 1e kwartaal;76416.0
3606;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2012 2e kwartaal;74548.0
3607;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2012 3e kwartaal;73305.0
3608;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2012 4e kwartaal;73714.0
3609;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2012;297984.0
3610;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2013 1e kwartaal;73122.0
3611;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2013 2e kwartaal;74756.0
3612;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2013 3e kwartaal;75960.0
3613;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2013 4e kwartaal;74671.0
3614;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2013;298508.0
3615;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2014 1e kwartaal;75060.0
3616;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2014 2e kwartaal;77463.0
3617;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2014 3e kwartaal;75681.0
3618;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2014 4e kwartaal;75179.0
3619;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2014;303382.0
3620;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2015 1e kwartaal;77602.0
3621;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2015 2e kwartaal;80212.0
3622;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2015 3e kwartaal;78035.0
3623;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2015 4e kwartaal;78080.0
3624;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2015;313928.0
3625;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2016 1e kwartaal;78152.0
3626;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2016 2e kwartaal;73407.0
3627;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2016 3e kwartaal;77693.0
3628;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2016 4e kwartaal;78502.0
3629;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2016;307754.0
3630;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2017 1e kwartaal;79910.0
3631;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2017 2e kwartaal;78771.0
3632;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2017 3e kwartaal;75036.0
3633;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2017 4e kwartaal;74992.0
3634;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2017;308710.0
3635;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2018 1e kwartaal;78743.0
3636;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2018 2e kwartaal;75526.0
3637;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2018 3e kwartaal;77432.0
3638;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2018 4e kwartaal;79414.0
3639;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2018;311115.0
3640;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2019 1e kwartaal;83025.0
3641;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2019 2e kwartaal;77938.0
3642;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2019 3e kwartaal;76161.0
3643;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2019 4e kwartaal;75217.0
3644;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2019;312342.0
3645;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2020 1e kwartaal;74198.0
3646;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2020 2e kwartaal;69797.0
3647;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2020 3e kwartaal;65911.0
3648;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2020 4e kwartaal;71141.0
3649;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2020;281046.0
3650;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2021 1e kwartaal;74825.0
3651;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2021 2e kwartaal;76004.0
3652;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2021 3e kwartaal;77799.0
3653;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2021 4e kwartaal;78064.0
3654;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2021;306692.0
3655;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2022 1e kwartaal;75805.0
3656;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2022 2e kwartaal;80024.0
3657;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2022 3e kwartaal;80598.0
3658;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2022 4e kwartaal;78120.0
3659;Havengebied Rotterdam;Aanvoer naar Nederland;Totaal;2022;314547.0
3660;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2011 1e kwartaal;19605.0
3661;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2011 2e kwartaal;20278.0
3662;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2011 3e kwartaal;21270.0
3663;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2011 4e kwartaal;19003.0
3664;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2011;80157.0
3665;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2012 1e kwartaal;17635.0
3666;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2012 2e kwartaal;17995.0
3667;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2012 3e kwartaal;16772.0
3668;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2012 4e kwartaal;18227.0
3669;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2012;70629.0
3670;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2013 1e kwartaal;18123.0
3671;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2013 2e kwartaal;20250.0
3672;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2013 3e kwartaal;20000.0
3673;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2013 4e kwartaal;23002.0
3674;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2013;81375.0
3675;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2014 1e kwartaal;20559.0
3676;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2014 2e kwartaal;20446.0
3677;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2014 3e kwartaal;18909.0
3678;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2014 4e kwartaal;19829.0
3679;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2014;79744.0
3680;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2015 1e kwartaal;18863.0
3681;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2015 2e kwartaal;19713.0
3682;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2015 3e kwartaal;18688.0
3683;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2015 4e kwartaal;20135.0
3684;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2015;77400.0
3685;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2016 1e kwartaal;18644.0
3686;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2016 2e kwartaal;16334.0
3687;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2016 3e kwartaal;18774.0
3688;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2016 4e kwartaal;19181.0
3689;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2016;72933.0
3690;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2017 1e kwartaal;19498.0
3691;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2017 2e kwartaal;17678.0
3692;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2017 3e kwartaal;17750.0
3693;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2017 4e kwartaal;15988.0
3694;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2017;70915.0
3695;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2018 1e kwartaal;17426.0
3696;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2018 2e kwartaal;15971.0
3697;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2018 3e kwartaal;18042.0
3698;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2018 4e kwartaal;18772.0
3699;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2018;70210.0
3700;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2019 1e kwartaal;16933.0
3701;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2019 2e kwartaal;15088.0
3702;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2019 3e kwartaal;16123.0
3703;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2019 4e kwartaal;16608.0
3704;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2019;64752.0
3705;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2020 1e kwartaal;13352.0
3706;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2020 2e kwartaal;11361.0
3707;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2020 3e kwartaal;11615.0
3708;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2020 4e kwartaal;14833.0
3709;Havengebied Rotterdam;Aanvoer naar Nederland;Droge bulk;2020;51161.0
