ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
8006;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2022;;;
8007;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;1e halfjaar 2023;;;
8008;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2e halfjaar 2023;;;
8009;Totaal exclusief verblijf en opvang;Leidschendam-Voorburg;2023;;;
8010;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2019;;;
8011;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2019;;;
8012;Totaal exclusief verblijf en opvang;Lelystad;2019;;;
8013;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2020;;;
8014;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2020;;;
8015;Totaal exclusief verblijf en opvang;Lelystad;2020;;;
8016;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2021;;;
8017;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2021;;;
8018;Totaal exclusief verblijf en opvang;Lelystad;2021;;;
8019;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2022;;;
8020;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2022;;;
8021;Totaal exclusief verblijf en opvang;Lelystad;2022;;;
8022;Totaal exclusief verblijf en opvang;Lelystad;1e halfjaar 2023;;;
8023;Totaal exclusief verblijf en opvang;Lelystad;2e halfjaar 2023;;;
8024;Totaal exclusief verblijf en opvang;Lelystad;2023;;;
8025;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2019;;;
8026;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2019;;;
8027;Totaal exclusief verblijf en opvang;Leudal;2019;;;
8028;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2020;;;
8029;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2020;;;
8030;Totaal exclusief verblijf en opvang;Leudal;2020;;;
8031;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2021;;;
8032;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2021;;;
8033;Totaal exclusief verblijf en opvang;Leudal;2021;;;
8034;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2022;;;
8035;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2022;;;
8036;Totaal exclusief verblijf en opvang;Leudal;2022;;;
8037;Totaal exclusief verblijf en opvang;Leudal;1e halfjaar 2023;;;
8038;Totaal exclusief verblijf en opvang;Leudal;2e halfjaar 2023;;;
8039;Totaal exclusief verblijf en opvang;Leudal;2023;;;
8040;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2019;;;
8041;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2019;;;
8042;Totaal exclusief verblijf en opvang;Leusden;2019;;;
8043;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2020;;;
8044;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2020;;;
8045;Totaal exclusief verblijf en opvang;Leusden;2020;;;
8046;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2021;;;
8047;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2021;;;
8048;Totaal exclusief verblijf en opvang;Leusden;2021;;;
8049;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2022;;;
8050;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2022;;;
8051;Totaal exclusief verblijf en opvang;Leusden;2022;;;
8052;Totaal exclusief verblijf en opvang;Leusden;1e halfjaar 2023;;;
8053;Totaal exclusief verblijf en opvang;Leusden;2e halfjaar 2023;;;
8054;Totaal exclusief verblijf en opvang;Leusden;2023;;;
8055;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2019;;;
8056;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2019;;;
8057;Totaal exclusief verblijf en opvang;Lingewaard;2019;;;
8058;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2020;;;
8059;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2020;;;
8060;Totaal exclusief verblijf en opvang;Lingewaard;2020;;;
8061;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2021;;;
8062;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2021;;;
8063;Totaal exclusief verblijf en opvang;Lingewaard;2021;;;
8064;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2022;;;
8065;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2022;;;
8066;Totaal exclusief verblijf en opvang;Lingewaard;2022;;;
8067;Totaal exclusief verblijf en opvang;Lingewaard;1e halfjaar 2023;;;
8068;Totaal exclusief verblijf en opvang;Lingewaard;2e halfjaar 2023;;;
8069;Totaal exclusief verblijf en opvang;Lingewaard;2023;;;
8070;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2019;;;
8071;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2019;;;
8072;Totaal exclusief verblijf en opvang;Lisse;2019;;;
8073;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2020;;;
8074;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2020;;;
8075;Totaal exclusief verblijf en opvang;Lisse;2020;;;
8076;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2021;;;
8077;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2021;;;
8078;Totaal exclusief verblijf en opvang;Lisse;2021;;;
8079;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2022;;;
8080;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2022;;;
8081;Totaal exclusief verblijf en opvang;Lisse;2022;;;
8082;Totaal exclusief verblijf en opvang;Lisse;1e halfjaar 2023;;;
8083;Totaal exclusief verblijf en opvang;Lisse;2e halfjaar 2023;;;
8084;Totaal exclusief verblijf en opvang;Lisse;2023;;;
8085;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2019;;;
8086;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2019;;;
8087;Totaal exclusief verblijf en opvang;Lochem;2019;;;
8088;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2020;;;
8089;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2020;;;
8090;Totaal exclusief verblijf en opvang;Lochem;2020;;;
8091;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2021;;;
8092;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2021;;;
8093;Totaal exclusief verblijf en opvang;Lochem;2021;;;
8094;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2022;;;
8095;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2022;;;
8096;Totaal exclusief verblijf en opvang;Lochem;2022;;;
8097;Totaal exclusief verblijf en opvang;Lochem;1e halfjaar 2023;;;
8098;Totaal exclusief verblijf en opvang;Lochem;2e halfjaar 2023;;;
8099;Totaal exclusief verblijf en opvang;Lochem;2023;;;
8100;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2019;;;
8101;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2019;;;
8102;Totaal exclusief verblijf en opvang;Loon op Zand;2019;;;
8103;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2020;;;
8104;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2020;;;
8105;Totaal exclusief verblijf en opvang;Loon op Zand;2020;;;
8106;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2021;;;
8107;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2021;;;
8108;Totaal exclusief verblijf en opvang;Loon op Zand;2021;;;
8109;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2022;;;
8110;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2022;;;
8111;Totaal exclusief verblijf en opvang;Loon op Zand;2022;;;
8112;Totaal exclusief verblijf en opvang;Loon op Zand;1e halfjaar 2023;;;
8113;Totaal exclusief verblijf en opvang;Loon op Zand;2e halfjaar 2023;;;
8114;Totaal exclusief verblijf en opvang;Loon op Zand;2023;;;
8115;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2019;;;
8116;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2019;;;
8117;Totaal exclusief verblijf en opvang;Lopik;2019;;;
8118;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2020;;;
8119;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2020;;;
8120;Totaal exclusief verblijf en opvang;Lopik;2020;;;
8121;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2021;;;
8122;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2021;;;
8123;Totaal exclusief verblijf en opvang;Lopik;2021;;;
8124;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2022;;;
8125;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2022;;;
8126;Totaal exclusief verblijf en opvang;Lopik;2022;;;
8127;Totaal exclusief verblijf en opvang;Lopik;1e halfjaar 2023;;;
8128;Totaal exclusief verblijf en opvang;Lopik;2e halfjaar 2023;;;
8129;Totaal exclusief verblijf en opvang;Lopik;2023;;;
8130;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2019;;;
8131;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2019;;;
8132;Totaal exclusief verblijf en opvang;Loppersum;2019;;;
8133;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2020;;;
8134;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2020;;;
8135;Totaal exclusief verblijf en opvang;Loppersum;2020;;;
8136;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2021;;;
8137;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2021;;;
8138;Totaal exclusief verblijf en opvang;Loppersum;2021;;;
8139;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2022;;;
8140;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2022;;;
8141;Totaal exclusief verblijf en opvang;Loppersum;2022;;;
8142;Totaal exclusief verblijf en opvang;Loppersum;1e halfjaar 2023;;;
8143;Totaal exclusief verblijf en opvang;Loppersum;2e halfjaar 2023;;;
8144;Totaal exclusief verblijf en opvang;Loppersum;2023;;;
8145;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2019;;;
8146;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2019;;;
8147;Totaal exclusief verblijf en opvang;Losser;2019;;;
8148;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2020;;;
8149;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2020;;;
8150;Totaal exclusief verblijf en opvang;Losser;2020;;;
8151;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2021;;;
8152;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2021;;;
8153;Totaal exclusief verblijf en opvang;Losser;2021;;;
8154;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2022;;;
8155;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2022;;;
8156;Totaal exclusief verblijf en opvang;Losser;2022;;;
8157;Totaal exclusief verblijf en opvang;Losser;1e halfjaar 2023;;;
8158;Totaal exclusief verblijf en opvang;Losser;2e halfjaar 2023;;;
8159;Totaal exclusief verblijf en opvang;Losser;2023;;;
8160;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2019;;;
8161;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2019;;;
8162;Totaal exclusief verblijf en opvang;Maasdriel;2019;;;
8163;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2020;;;
8164;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2020;;;
8165;Totaal exclusief verblijf en opvang;Maasdriel;2020;;;
8166;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2021;;;
8167;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2021;;;
8168;Totaal exclusief verblijf en opvang;Maasdriel;2021;;;
8169;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2022;;;
8170;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2022;;;
8171;Totaal exclusief verblijf en opvang;Maasdriel;2022;;;
8172;Totaal exclusief verblijf en opvang;Maasdriel;1e halfjaar 2023;;;
8173;Totaal exclusief verblijf en opvang;Maasdriel;2e halfjaar 2023;;;
8174;Totaal exclusief verblijf en opvang;Maasdriel;2023;;;
8175;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2019;;;
8176;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2019;;;
8177;Totaal exclusief verblijf en opvang;Maasgouw;2019;;;
8178;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2020;;;
8179;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2020;;;
8180;Totaal exclusief verblijf en opvang;Maasgouw;2020;;;
8181;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2021;;;
8182;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2021;;;
8183;Totaal exclusief verblijf en opvang;Maasgouw;2021;;;
8184;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2022;;;
8185;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2022;;;
8186;Totaal exclusief verblijf en opvang;Maasgouw;2022;;;
8187;Totaal exclusief verblijf en opvang;Maasgouw;1e halfjaar 2023;;;
8188;Totaal exclusief verblijf en opvang;Maasgouw;2e halfjaar 2023;;;
8189;Totaal exclusief verblijf en opvang;Maasgouw;2023;;;
8190;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2019;;;
8191;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2019;;;
8192;Totaal exclusief verblijf en opvang;Maashorst;2019;;;
8193;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2020;;;
8194;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2020;;;
8195;Totaal exclusief verblijf en opvang;Maashorst;2020;;;
8196;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2021;;;
8197;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2021;;;
8198;Totaal exclusief verblijf en opvang;Maashorst;2021;;;
8199;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2022;;;
8200;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2022;;;
8201;Totaal exclusief verblijf en opvang;Maashorst;2022;;;
8202;Totaal exclusief verblijf en opvang;Maashorst;1e halfjaar 2023;;;
8203;Totaal exclusief verblijf en opvang;Maashorst;2e halfjaar 2023;;;
8204;Totaal exclusief verblijf en opvang;Maashorst;2023;;;
8205;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2019;;;
8206;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2019;;;
8207;Totaal exclusief verblijf en opvang;Maassluis;2019;;;
8208;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2020;;;
8209;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2020;;;
8210;Totaal exclusief verblijf en opvang;Maassluis;2020;;;
8211;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2021;;;
8212;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2021;;;
8213;Totaal exclusief verblijf en opvang;Maassluis;2021;;;
8214;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2022;;;
8215;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2022;;;
8216;Totaal exclusief verblijf en opvang;Maassluis;2022;;;
8217;Totaal exclusief verblijf en opvang;Maassluis;1e halfjaar 2023;;;
8218;Totaal exclusief verblijf en opvang;Maassluis;2e halfjaar 2023;;;
8219;Totaal exclusief verblijf en opvang;Maassluis;2023;;;
8220;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2019;;;
8221;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2019;;;
8222;Totaal exclusief verblijf en opvang;Maastricht;2019;;;
8223;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2020;;;
8224;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2020;;;
8225;Totaal exclusief verblijf en opvang;Maastricht;2020;;;
8226;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2021;;;
8227;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2021;;;
8228;Totaal exclusief verblijf en opvang;Maastricht;2021;;;
8229;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2022;;;
8230;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2022;;;
8231;Totaal exclusief verblijf en opvang;Maastricht;2022;;;
8232;Totaal exclusief verblijf en opvang;Maastricht;1e halfjaar 2023;;;
8233;Totaal exclusief verblijf en opvang;Maastricht;2e halfjaar 2023;;;
8234;Totaal exclusief verblijf en opvang;Maastricht;2023;;;
8235;Totaal exclusief verblijf en opvang;Medemblik;1e halfjaar 2019;;;
8236;Totaal exclusief verblijf en opvang;Medemblik;2e halfjaar 2019;;;
8237;Totaal exclusief verblijf en opvang;Medemblik;2019;;;
8238;Totaal exclusief verblijf en opvang;Medemblik;1e halfjaar 2020;;;
8239;Totaal exclusief verblijf en opvang;Medemblik;2e halfjaar 2020;;;
8240;Totaal exclusief verblijf en opvang;Medemblik;2020;;;
8241;Totaal exclusief verblijf en opvang;Medemblik;1e halfjaar 2021;;;
8242;Totaal exclusief verblijf en opvang;Medemblik;2e halfjaar 2021;;;
8243;Totaal exclusief verblijf en opvang;Medemblik;2021;;;
8244;Totaal exclusief verblijf en opvang;Medemblik;1e halfjaar 2022;;;
8245;Totaal exclusief verblijf en opvang;Medemblik;2e halfjaar 2022;;;
8246;Totaal exclusief verblijf en opvang;Medemblik;2022;;;
8247;Totaal exclusief verblijf en opvang;Medemblik;1e halfjaar 2023;;;
8248;Totaal exclusief verblijf en opvang;Medemblik;2e halfjaar 2023;;;
8249;Totaal exclusief verblijf en opvang;Medemblik;2023;;;
8250;Totaal exclusief verblijf en opvang;Meerssen;1e halfjaar 2019;;;
8251;Totaal exclusief verblijf en opvang;Meerssen;2e halfjaar 2019;;;
8252;Totaal exclusief verblijf en opvang;Meerssen;2019;;;
8253;Totaal exclusief verblijf en opvang;Meerssen;1e halfjaar 2020;;;
8254;Totaal exclusief verblijf en opvang;Meerssen;2e halfjaar 2020;;;
8255;Totaal exclusief verblijf en opvang;Meerssen;2020;;;
8256;Totaal exclusief verblijf en opvang;Meerssen;1e halfjaar 2021;;;
8257;Totaal exclusief verblijf en opvang;Meerssen;2e halfjaar 2021;;;
8258;Totaal exclusief verblijf en opvang;Meerssen;2021;;;
8259;Totaal exclusief verblijf en opvang;Meerssen;1e halfjaar 2022;;;
8260;Totaal exclusief verblijf en opvang;Meerssen;2e halfjaar 2022;;;
8261;Totaal exclusief verblijf en opvang;Meerssen;2022;;;
8262;Totaal exclusief verblijf en opvang;Meerssen;1e halfjaar 2023;;;
8263;Totaal exclusief verblijf en opvang;Meerssen;2e halfjaar 2023;;;
8264;Totaal exclusief verblijf en opvang;Meerssen;2023;;;
8265;Totaal exclusief verblijf en opvang;Meierijstad;1e halfjaar 2019;;;
8266;Totaal exclusief verblijf en opvang;Meierijstad;2e halfjaar 2019;;;
8267;Totaal exclusief verblijf en opvang;Meierijstad;2019;;;
8268;Totaal exclusief verblijf en opvang;Meierijstad;1e halfjaar 2020;;;
8269;Totaal exclusief verblijf en opvang;Meierijstad;2e halfjaar 2020;;;
8270;Totaal exclusief verblijf en opvang;Meierijstad;2020;;;
8271;Totaal exclusief verblijf en opvang;Meierijstad;1e halfjaar 2021;;;
8272;Totaal exclusief verblijf en opvang;Meierijstad;2e halfjaar 2021;;;
8273;Totaal exclusief verblijf en opvang;Meierijstad;2021;;;
8274;Totaal exclusief verblijf en opvang;Meierijstad;1e halfjaar 2022;;;
8275;Totaal exclusief verblijf en opvang;Meierijstad;2e halfjaar 2022;;;
8276;Totaal exclusief verblijf en opvang;Meierijstad;2022;;;
8277;Totaal exclusief verblijf en opvang;Meierijstad;1e halfjaar 2023;;;
8278;Totaal exclusief verblijf en opvang;Meierijstad;2e halfjaar 2023;;;
8279;Totaal exclusief verblijf en opvang;Meierijstad;2023;;;
8280;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2019;;;
8281;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2019;;;
8282;Totaal exclusief verblijf en opvang;Meppel;2019;;;
8283;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2020;;;
8284;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2020;;;
8285;Totaal exclusief verblijf en opvang;Meppel;2020;;;
8286;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2021;;;
8287;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2021;;;
8288;Totaal exclusief verblijf en opvang;Meppel;2021;;;
8289;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2022;;;
8290;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2022;;;
8291;Totaal exclusief verblijf en opvang;Meppel;2022;;;
8292;Totaal exclusief verblijf en opvang;Meppel;1e halfjaar 2023;;;
8293;Totaal exclusief verblijf en opvang;Meppel;2e halfjaar 2023;;;
8294;Totaal exclusief verblijf en opvang;Meppel;2023;;;
8295;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2019;;;
8296;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2019;;;
8297;Totaal exclusief verblijf en opvang;Middelburg (Z.);2019;;;
8298;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2020;;;
8299;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2020;;;
8300;Totaal exclusief verblijf en opvang;Middelburg (Z.);2020;;;
8301;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2021;;;
8302;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2021;;;
8303;Totaal exclusief verblijf en opvang;Middelburg (Z.);2021;;;
8304;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2022;;;
8305;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2022;;;
8306;Totaal exclusief verblijf en opvang;Middelburg (Z.);2022;;;
8307;Totaal exclusief verblijf en opvang;Middelburg (Z.);1e halfjaar 2023;;;
8308;Totaal exclusief verblijf en opvang;Middelburg (Z.);2e halfjaar 2023;;;
8309;Totaal exclusief verblijf en opvang;Middelburg (Z.);2023;;;
8310;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2019;;;
8311;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2019;;;
8312;Totaal exclusief verblijf en opvang;Midden-Delfland;2019;;;
8313;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2020;;;
8314;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2020;;;
8315;Totaal exclusief verblijf en opvang;Midden-Delfland;2020;;;
8316;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2021;;;
8317;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2021;;;
8318;Totaal exclusief verblijf en opvang;Midden-Delfland;2021;;;
8319;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2022;;;
8320;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2022;;;
8321;Totaal exclusief verblijf en opvang;Midden-Delfland;2022;;;
8322;Totaal exclusief verblijf en opvang;Midden-Delfland;1e halfjaar 2023;;;
8323;Totaal exclusief verblijf en opvang;Midden-Delfland;2e halfjaar 2023;;;
8324;Totaal exclusief verblijf en opvang;Midden-Delfland;2023;;;
8325;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2019;;;
8326;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2019;;;
8327;Totaal exclusief verblijf en opvang;Midden-Drenthe;2019;;;
8328;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2020;;;
8329;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2020;;;
8330;Totaal exclusief verblijf en opvang;Midden-Drenthe;2020;;;
8331;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2021;;;
8332;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2021;;;
8333;Totaal exclusief verblijf en opvang;Midden-Drenthe;2021;;;
8334;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2022;;;
8335;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2022;;;
8336;Totaal exclusief verblijf en opvang;Midden-Drenthe;2022;;;
8337;Totaal exclusief verblijf en opvang;Midden-Drenthe;1e halfjaar 2023;;;
8338;Totaal exclusief verblijf en opvang;Midden-Drenthe;2e halfjaar 2023;;;
8339;Totaal exclusief verblijf en opvang;Midden-Drenthe;2023;;;
8340;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2019;;;
8341;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2019;;;
8342;Totaal exclusief verblijf en opvang;Midden-Groningen;2019;;;
8343;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2020;;;
8344;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2020;;;
8345;Totaal exclusief verblijf en opvang;Midden-Groningen;2020;;;
8346;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2021;;;
8347;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2021;;;
8348;Totaal exclusief verblijf en opvang;Midden-Groningen;2021;;;
8349;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2022;;;
8350;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2022;;;
8351;Totaal exclusief verblijf en opvang;Midden-Groningen;2022;;;
8352;Totaal exclusief verblijf en opvang;Midden-Groningen;1e halfjaar 2023;;;
8353;Totaal exclusief verblijf en opvang;Midden-Groningen;2e halfjaar 2023;;;
8354;Totaal exclusief verblijf en opvang;Midden-Groningen;2023;;;
8355;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2019;;;
8356;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2019;;;
8357;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2019;;;
8358;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2020;;;
8359;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2020;;;
8360;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2020;;;
8361;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2021;;;
8362;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2021;;;
8363;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2021;;;
8364;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2022;;;
8365;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2022;;;
8366;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2022;;;
8367;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;1e halfjaar 2023;;;
8368;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2e halfjaar 2023;;;
8369;Totaal exclusief verblijf en opvang;Mill en Sint Hubert;2023;;;
8370;Totaal exclusief verblijf en opvang;Moerdijk;1e halfjaar 2019;;;
