ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;RegioS;Perioden;BevolkingOp1Januari_1
278;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2015;135377.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2016;135313.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2017;135743.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2018;141336.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2019;141140.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2020;141551.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2021;141777.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Friesland (CR);2022;141897.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2010;208081.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2011;208107.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2012;208080.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2013;207523.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2014;186355.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2015;186777.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2016;186650.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2017;186764.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2018;187013.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2019;187255.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2020;187759.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2021;188096.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Friesland (CR);2022;188763.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2010;189196.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2011;189787.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2012;189816.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2013;189647.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2014;189493.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2015;189359.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2016;189597.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2017;192497.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2018;192102.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2019;191515.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2020;192369.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2021;192808.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Drenthe (CR);2022;193706.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2010;171684.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2011;171267.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2012;170578.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2013;169819.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2014;169448.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2015;168812.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2016;168336.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2017;168131.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2018;167842.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2019;167968.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2020;167904.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2021;167939.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidoost-Drenthe (CR);2022;169054.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2010;130101.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2011;130357.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2012;130413.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2013;130452.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2014;130047.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2015;130405.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2016;130696.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2017;131164.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2018;132156.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2019;132684.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2020;133409.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2021;134024.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Drenthe (CR);2022;134983.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2010;354054.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2011;356161.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2012;358148.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2013;359806.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2014;360747.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2015;361694.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2016;364300.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2017;366319.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2018;368819.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2019;371608.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2020;374659.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2021;377292.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Noord-Overijssel (CR);2022;379911.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2010;152859.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2011;152927.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2012;152934.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2013;152818.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2014;152611.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2015;152982.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2016;153455.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2017;154159.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2018;154834.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2019;155539.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2020;156683.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2021;157508.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Overijssel (CR);2022;158082.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2010;623432.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2011;625377.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2012;626586.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2013;626726.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2014;626339.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2015;625976.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2016;626525.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2017;627209.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2018;627848.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2019;629284.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2020;631064.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2021;631733.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Twente (CR);2022;633917.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2010;654463.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2011;656372.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2012;659218.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2013;661985.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2014;664067.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2015;667946.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2016;672027.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2017;677662.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2018;683240.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2019;688799.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2020;695500.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2021;700975.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Veluwe (CR);2022;706888.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2010;401894.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2011;401634.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2012;401476.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2013;400727.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2014;399707.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2015;398772.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2016;399260.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2017;399921.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2018;400416.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2019;400685.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2020;401193.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2021;402239.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Achterhoek (CR);2022;403396.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2010;707810.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2011;711408.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2012;714049.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2013;716391.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2014;718842.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2015;722312.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2016;725759.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2017;730428.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2018;735203.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2019;738436.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2020;742694.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2021;744715.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Arnhem/Nijmegen (CR);2022;749220.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2010;234769.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2011;235257.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2012;236002.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2013;236688.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2014;237076.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2015;237548.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2016;238305.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2017;239890.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2018;241244.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2019;244052.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2020;246565.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2021;248674.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zuidwest-Gelderland (CR);2022;250968.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2010;1220910.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2011;1228794.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2012;1237117.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2013;1245294.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2014;1253672.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2015;1263572.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2016;1273613.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2017;1284504.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2018;1295484.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2019;1342158.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2020;1354834.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2021;1361153.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Utrecht (CR);2022;1369873.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2010;370179.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2011;371039.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2012;372017.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2013;371865.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2014;371616.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2015;372095.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2016;372606.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2017;373266.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2018;374461.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2019;375659.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2020;377769.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2021;379304.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Kop van Noord-Holland (CR);2022;381066.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2010;230790.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2011;231725.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2012;232531.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2013;232725.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2014;233359.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2015;240505.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2016;241621.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2017;243632.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2018;245196.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2019;246730.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2020;248993.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2021;250477.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Alkmaar en omgeving (CR);2022;252618.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2010;192328.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2011;193294.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2012;193769.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2013;193772.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2014;193923.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2015;194138.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2016;195029.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2017;196180.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2018;197182.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2019;197988.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2020;199108.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2021;199389.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;IJmond (CR);2022;199581.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2010;219690.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2011;221070.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2012;222241.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2013;223724.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2014;225680.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2015;227647.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2016;229572.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2017;231555.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2018;232834.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2019;228972.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2020;230823.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2021;230734.0
493;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Haarlem (CR);2022;231294.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2010;161194.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2011;162741.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2012;164062.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2013;165362.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2014;166375.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2015;167158.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2016;168130.0
501;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2017;169499.0
502;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2018;170860.0
503;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2019;172214.0
504;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2020;173064.0
505;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2021;173234.0
506;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Zaanstreek (CR);2022;173547.0
507;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2010;1251327.0
508;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2011;1267128.0
509;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2012;1280160.0
510;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2013;1291735.0
511;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2014;1305307.0
512;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2015;1313889.0
513;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2016;1329572.0
514;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2017;1344659.0
515;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2018;1357675.0
516;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2019;1376826.0
517;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2020;1392695.0
518;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2021;1396239.0
519;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groot-Amsterdam (CR);2022;1411057.0
520;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2010;243576.0
521;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2011;244480.0
522;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2012;245042.0
523;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2013;245117.0
524;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2014;245109.0
525;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2015;246497.0
526;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2016;248324.0
527;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2017;250692.0
528;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2018;252974.0
529;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2019;254970.0
530;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2020;257075.0
531;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2021;259109.0
532;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2022;260664.0
533;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010;404736.0
534;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2011;407237.0
535;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2012;409129.0
536;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;411351.0
537;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;413101.0
538;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;415106.0
