ID;PersoonskenmerkenRegioEnBedrijfsind;Perioden;Totaal_1;k_1eJaar_2;k_2eJaar_3;Totaal_4;k_17Dagen_5;k_842Dagen_6;k_4391Dagen_7;k_92182Dagen_8;k_183365Dagen_9;k_366730Dagen_10;Ziekmeldingsfrequentie_11;Totaal_12;Beeindigd1eJaarNaZiekmelding_13;Beeindigd1JrEn2JrNaZiekmelding_14
169;Leeftijdsklasse 25 tot 35 jaar;2003 jaarcijfer*;4.8;4.8;;4.8;1.0;1.1;0.7;0.7;1.3;;1.5;12.8;12.8;
170;Leeftijdsklasse 25 tot 35 jaar;2004 1e kwartaal*;4.3;4.3;;4.3;1.0;1.3;0.9;0.7;0.4;;1.43;13.2;13.2;
171;Leeftijdsklasse 25 tot 35 jaar;2004 2e kwartaal*;3.8;3.8;;3.8;0.7;1.1;0.9;0.7;0.4;;1.1;14.0;14.0;
172;Leeftijdsklasse 25 tot 35 jaar;2004 3e kwartaal*;3.3;3.3;;3.3;0.6;1.0;0.7;0.6;0.4;;0.96;15.0;15.0;
173;Leeftijdsklasse 25 tot 35 jaar;2004 4e kwartaal*;3.8;3.8;;3.8;1.0;1.2;0.8;0.5;0.3;;1.39;14.1;14.1;
174;Leeftijdsklasse 25 tot 35 jaar;2004 jaarcijfer*;3.8;3.8;;3.8;0.8;1.0;0.7;0.6;0.6;;1.22;14.0;14.0;
175;Leeftijdsklasse 25 tot 35 jaar;2005 1e kwartaal*;4.2;4.1;0.0;4.2;1.2;1.2;0.7;0.6;0.4;0.1;1.47;10.5;10.5;0.0
176;Leeftijdsklasse 25 tot 35 jaar;2005 2e kwartaal*;3.3;3.3;0.0;3.3;0.6;0.9;0.7;0.5;0.4;0.2;0.94;13.3;13.1;0.1
177;Leeftijdsklasse 25 tot 35 jaar;2005 3e kwartaal*;3.0;3.0;0.0;3.0;0.5;0.8;0.6;0.5;0.4;0.2;0.84;15.7;15.3;0.4
178;Leeftijdsklasse 25 tot 35 jaar;2005 4e kwartaal*;3.5;3.4;0.0;3.5;0.8;1.0;0.7;0.5;0.3;0.2;1.1;18.7;17.6;1.1
179;Leeftijdsklasse 25 tot 35 jaar;2005 jaarcijfer*;3.5;3.4;0.0;3.5;0.8;0.9;0.6;0.5;0.4;0.3;1.09;14.5;14.1;0.4
180;Leeftijdsklasse 30 tot 35 jaar;2002 1e kwartaal*;6.3;6.3;;6.3;1.3;1.8;1.3;1.1;0.7;;1.71;16.3;16.3;
181;Leeftijdsklasse 30 tot 35 jaar;2002 2e kwartaal*;5.6;5.6;;5.6;0.9;1.6;1.2;1.2;0.7;;1.31;17.8;17.8;
182;Leeftijdsklasse 30 tot 35 jaar;2002 3e kwartaal*;5.0;5.0;;5.0;0.8;1.4;1.0;1.0;0.8;;1.13;19.4;19.4;
183;Leeftijdsklasse 30 tot 35 jaar;2002 4e kwartaal*;5.6;5.6;;5.6;1.1;1.7;1.2;0.9;0.7;;1.59;14.4;14.4;
184;Leeftijdsklasse 30 tot 35 jaar;2002 jaarcijfer*;5.6;5.6;;5.6;1.0;1.3;0.9;1.0;1.4;;1.43;16.7;16.7;
185;Leeftijdsklasse 30 tot 35 jaar;2003 1e kwartaal*;5.0;5.0;;5.0;1.3;1.6;1.0;0.7;0.4;;1.78;13.1;13.1;
186;Leeftijdsklasse 30 tot 35 jaar;2003 2e kwartaal*;4.7;4.7;;4.7;0.9;1.5;1.1;0.9;0.4;;1.29;14.6;14.6;
187;Leeftijdsklasse 30 tot 35 jaar;2003 3e kwartaal*;4.5;4.5;;4.5;0.8;1.3;0.9;1.0;0.5;;1.19;14.9;14.9;
188;Leeftijdsklasse 30 tot 35 jaar;2003 4e kwartaal*;5.8;5.8;;5.8;1.2;1.6;1.2;1.1;0.7;;1.71;12.2;12.2;
189;Leeftijdsklasse 30 tot 35 jaar;2003 jaarcijfer*;5.0;5.0;;5.0;1.0;1.2;0.7;0.7;1.4;;1.49;13.5;13.5;
190;Leeftijdsklasse 30 tot 35 jaar;2004 1e kwartaal*;4.6;4.6;;4.6;1.1;1.4;1.0;0.7;0.5;;1.45;14.0;14.0;
191;Leeftijdsklasse 30 tot 35 jaar;2004 2e kwartaal*;4.0;4.0;;4.0;0.7;1.2;1.0;0.7;0.4;;1.1;14.9;14.9;
192;Leeftijdsklasse 30 tot 35 jaar;2004 3e kwartaal*;3.5;3.5;;3.5;0.6;1.0;0.7;0.7;0.4;;0.95;16.1;16.1;
193;Leeftijdsklasse 30 tot 35 jaar;2004 4e kwartaal*;4.1;4.1;;4.1;1.0;1.3;0.9;0.5;0.3;;1.41;14.9;14.9;
194;Leeftijdsklasse 30 tot 35 jaar;2004 jaarcijfer*;4.0;4.0;;4.0;0.8;1.1;0.8;0.7;0.7;;1.23;14.9;14.9;
195;Leeftijdsklasse 30 tot 35 jaar;2005 1e kwartaal*;4.4;4.4;0.1;4.4;1.2;1.3;0.8;0.6;0.4;0.1;1.5;11.0;11.0;0.0
196;Leeftijdsklasse 30 tot 35 jaar;2005 2e kwartaal*;3.5;3.4;0.0;3.5;0.6;1.0;0.7;0.6;0.4;0.2;0.93;14.1;14.0;0.1
197;Leeftijdsklasse 30 tot 35 jaar;2005 3e kwartaal*;3.1;3.1;0.0;3.1;0.5;0.8;0.6;0.5;0.4;0.2;0.82;16.5;16.1;0.4
198;Leeftijdsklasse 30 tot 35 jaar;2005 4e kwartaal*;3.6;3.6;0.0;3.6;0.8;1.0;0.8;0.5;0.3;0.2;1.1;19.9;18.7;1.3
199;Leeftijdsklasse 30 tot 35 jaar;2005 jaarcijfer*;3.7;3.6;0.0;3.7;0.8;0.9;0.6;0.5;0.5;0.3;1.09;15.4;14.9;0.5
200;Leeftijdsklasse 35 tot 40 jaar;2002 1e kwartaal*;6.5;6.5;;6.5;1.3;2.0;1.3;1.2;0.8;;1.69;17.2;17.2;
201;Leeftijdsklasse 35 tot 40 jaar;2002 2e kwartaal*;5.6;5.6;;5.6;0.9;1.7;1.1;1.1;0.8;;1.27;18.6;18.6;
202;Leeftijdsklasse 35 tot 40 jaar;2002 3e kwartaal*;4.9;4.9;;4.9;0.7;1.4;0.9;1.0;0.9;;1.06;20.5;20.5;
203;Leeftijdsklasse 35 tot 40 jaar;2002 4e kwartaal*;5.6;5.6;;5.6;1.1;1.7;1.1;0.9;0.7;;1.54;15.2;15.2;
204;Leeftijdsklasse 35 tot 40 jaar;2002 jaarcijfer*;5.6;5.6;;5.6;0.9;1.4;0.8;0.9;1.5;;1.39;17.6;17.6;
205;Leeftijdsklasse 35 tot 40 jaar;2003 1e kwartaal*;5.2;5.2;;5.2;1.3;1.7;1.0;0.7;0.5;;1.76;14.0;14.0;
206;Leeftijdsklasse 35 tot 40 jaar;2003 2e kwartaal*;4.8;4.8;;4.8;0.9;1.5;1.0;0.9;0.5;;1.26;15.6;15.6;
207;Leeftijdsklasse 35 tot 40 jaar;2003 3e kwartaal*;4.3;4.3;;4.3;0.8;1.3;0.8;0.9;0.6;;1.12;15.9;15.9;
208;Leeftijdsklasse 35 tot 40 jaar;2003 4e kwartaal*;5.5;5.5;;5.5;1.2;1.7;1.1;0.9;0.7;;1.62;12.7;12.7;
209;Leeftijdsklasse 35 tot 40 jaar;2003 jaarcijfer*;5.0;5.0;;5.0;1.0;1.3;0.7;0.7;1.4;;1.44;14.4;14.4;
210;Leeftijdsklasse 35 tot 40 jaar;2004 1e kwartaal*;4.9;4.9;;4.9;1.0;1.5;1.0;0.8;0.5;;1.41;15.2;15.2;
211;Leeftijdsklasse 35 tot 40 jaar;2004 2e kwartaal*;4.3;4.3;;4.3;0.7;1.3;1.0;0.8;0.5;;1.06;16.0;16.0;
212;Leeftijdsklasse 35 tot 40 jaar;2004 3e kwartaal*;3.7;3.7;;3.7;0.6;1.1;0.8;0.8;0.5;;0.88;18.0;18.0;
213;Leeftijdsklasse 35 tot 40 jaar;2004 4e kwartaal*;4.3;4.3;;4.3;1.0;1.4;0.9;0.6;0.4;;1.35;16.8;16.8;
214;Leeftijdsklasse 35 tot 40 jaar;2004 jaarcijfer*;4.3;4.3;;4.3;0.8;1.2;0.8;0.7;0.8;;1.18;16.4;16.4;
215;Leeftijdsklasse 35 tot 40 jaar;2005 1e kwartaal*;5.1;5.1;0.1;5.1;1.2;1.6;0.9;0.8;0.6;0.1;1.59;11.9;11.9;0.0
216;Leeftijdsklasse 35 tot 40 jaar;2005 2e kwartaal*;4.1;4.0;0.1;4.1;0.7;1.1;0.8;0.7;0.6;0.2;0.97;15.8;15.6;0.2
217;Leeftijdsklasse 35 tot 40 jaar;2005 3e kwartaal*;3.5;3.5;0.1;3.5;0.5;1.0;0.7;0.6;0.5;0.3;0.81;18.2;17.7;0.5
218;Leeftijdsklasse 35 tot 40 jaar;2005 4e kwartaal*;4.1;4.0;0.1;4.1;0.8;1.2;0.8;0.6;0.4;0.3;1.12;22.1;20.5;1.6
219;Leeftijdsklasse 35 tot 40 jaar;2005 jaarcijfer*;4.2;4.1;0.1;4.2;0.8;1.1;0.7;0.6;0.6;0.4;1.12;17.0;16.4;0.6
220;Leeftijdsklasse 35 tot 45 jaar;2002 1e kwartaal*;6.6;6.6;;6.6;1.2;2.0;1.3;1.2;0.9;;1.67;17.9;17.9;
221;Leeftijdsklasse 35 tot 45 jaar;2002 2e kwartaal*;5.7;5.7;;5.7;0.8;1.7;1.1;1.2;0.9;;1.25;19.2;19.2;
222;Leeftijdsklasse 35 tot 45 jaar;2002 3e kwartaal*;4.9;4.9;;4.9;0.7;1.4;0.9;1.0;0.9;;1.03;21.3;21.3;
223;Leeftijdsklasse 35 tot 45 jaar;2002 4e kwartaal*;5.7;5.7;;5.7;1.1;1.8;1.2;0.9;0.8;;1.51;15.7;15.7;
224;Leeftijdsklasse 35 tot 45 jaar;2002 jaarcijfer*;5.7;5.7;;5.7;0.9;1.4;0.8;0.9;1.6;;1.36;18.2;18.2;
225;Leeftijdsklasse 35 tot 45 jaar;2003 1e kwartaal*;5.3;5.3;;5.3;1.3;1.8;1.0;0.7;0.5;;1.74;14.4;14.4;
226;Leeftijdsklasse 35 tot 45 jaar;2003 2e kwartaal*;4.9;4.9;;4.9;0.9;1.6;1.1;0.9;0.5;;1.25;16.0;16.0;
227;Leeftijdsklasse 35 tot 45 jaar;2003 3e kwartaal*;4.4;4.4;;4.4;0.7;1.3;0.9;0.9;0.6;;1.09;16.7;16.7;
228;Leeftijdsklasse 35 tot 45 jaar;2003 4e kwartaal*;5.5;5.5;;5.5;1.1;1.7;1.1;0.9;0.7;;1.6;13.0;13.0;
229;Leeftijdsklasse 35 tot 45 jaar;2003 jaarcijfer*;5.0;5.0;;5.0;1.0;1.3;0.7;0.7;1.4;;1.42;14.8;14.8;
230;Leeftijdsklasse 35 tot 45 jaar;2004 1e kwartaal*;5.1;5.1;;5.1;1.0;1.6;1.1;0.8;0.6;;1.41;16.0;16.0;
231;Leeftijdsklasse 35 tot 45 jaar;2004 2e kwartaal*;4.4;4.4;;4.4;0.7;1.4;1.0;0.9;0.5;;1.05;16.8;16.8;
232;Leeftijdsklasse 35 tot 45 jaar;2004 3e kwartaal*;3.8;3.8;;3.8;0.6;1.1;0.8;0.8;0.6;;0.88;19.0;19.0;
233;Leeftijdsklasse 35 tot 45 jaar;2004 4e kwartaal*;4.4;4.4;;4.4;1.0;1.5;1.0;0.6;0.4;;1.33;17.6;17.6;
234;Leeftijdsklasse 35 tot 45 jaar;2004 jaarcijfer*;4.4;4.4;;4.4;0.8;1.3;0.8;0.8;0.8;;1.17;17.2;17.2;
235;Leeftijdsklasse 35 tot 45 jaar;2005 1e kwartaal*;5.4;5.3;0.1;5.4;1.2;1.7;0.9;0.8;0.6;0.2;1.58;12.4;12.4;0.0
236;Leeftijdsklasse 35 tot 45 jaar;2005 2e kwartaal*;4.3;4.2;0.1;4.3;0.6;1.2;0.8;0.7;0.6;0.3;0.98;16.5;16.2;0.2
237;Leeftijdsklasse 35 tot 45 jaar;2005 3e kwartaal*;3.7;3.7;0.1;3.7;0.5;1.0;0.7;0.7;0.5;0.3;0.8;19.2;18.7;0.5
238;Leeftijdsklasse 35 tot 45 jaar;2005 4e kwartaal*;4.3;4.2;0.1;4.3;0.8;1.3;0.9;0.6;0.4;0.4;1.12;23.8;21.9;1.9
239;Leeftijdsklasse 35 tot 45 jaar;2005 jaarcijfer*;4.4;4.3;0.1;4.4;0.8;1.2;0.7;0.7;0.7;0.5;1.12;18.0;17.3;0.7
240;Leeftijdsklasse 40 tot 45 jaar;2002 1e kwartaal*;6.7;6.7;;6.7;1.2;2.0;1.4;1.2;0.9;;1.64;18.6;18.6;
241;Leeftijdsklasse 40 tot 45 jaar;2002 2e kwartaal*;5.8;5.8;;5.8;0.8;1.7;1.2;1.2;0.9;;1.23;19.9;19.9;
242;Leeftijdsklasse 40 tot 45 jaar;2002 3e kwartaal*;5.0;5.0;;5.0;0.7;1.4;0.9;1.0;1.0;;1.0;22.2;22.2;
243;Leeftijdsklasse 40 tot 45 jaar;2002 4e kwartaal*;5.7;5.7;;5.7;1.0;1.8;1.2;0.9;0.8;;1.48;16.2;16.2;
244;Leeftijdsklasse 40 tot 45 jaar;2002 jaarcijfer*;5.8;5.8;;5.8;0.9;1.5;0.8;0.9;1.7;;1.33;18.9;18.9;
245;Leeftijdsklasse 40 tot 45 jaar;2003 1e kwartaal*;5.4;5.4;;5.4;1.2;1.8;1.1;0.8;0.6;;1.73;14.9;14.9;
246;Leeftijdsklasse 40 tot 45 jaar;2003 2e kwartaal*;5.0;5.0;;5.0;0.8;1.6;1.1;1.0;0.5;;1.24;16.4;16.4;
247;Leeftijdsklasse 40 tot 45 jaar;2003 3e kwartaal*;4.5;4.5;;4.5;0.7;1.3;0.9;0.9;0.7;;1.06;17.6;17.6;
248;Leeftijdsklasse 40 tot 45 jaar;2003 4e kwartaal*;5.5;5.5;;5.5;1.1;1.7;1.1;0.9;0.7;;1.57;13.4;13.4;
249;Leeftijdsklasse 40 tot 45 jaar;2003 jaarcijfer*;5.1;5.1;;5.1;0.9;1.3;0.7;0.7;1.5;;1.4;15.3;15.3;
250;Leeftijdsklasse 40 tot 45 jaar;2004 1e kwartaal*;5.3;5.3;;5.3;1.0;1.7;1.1;0.9;0.6;;1.41;16.9;16.9;
251;Leeftijdsklasse 40 tot 45 jaar;2004 2e kwartaal*;4.6;4.6;;4.6;0.7;1.4;1.1;0.9;0.5;;1.04;17.8;17.8;
252;Leeftijdsklasse 40 tot 45 jaar;2004 3e kwartaal*;3.9;3.9;;3.9;0.5;1.2;0.8;0.8;0.6;;0.87;20.0;20.0;
253;Leeftijdsklasse 40 tot 45 jaar;2004 4e kwartaal*;4.6;4.6;;4.6;0.9;1.5;1.0;0.6;0.5;;1.31;18.5;18.5;
254;Leeftijdsklasse 40 tot 45 jaar;2004 jaarcijfer*;4.6;4.6;;4.6;0.8;1.3;0.8;0.8;0.9;;1.16;18.1;18.1;
255;Leeftijdsklasse 40 tot 45 jaar;2005 1e kwartaal*;5.6;5.5;0.1;5.6;1.2;1.7;1.0;0.9;0.7;0.2;1.58;13.0;13.0;0.0
256;Leeftijdsklasse 40 tot 45 jaar;2005 2e kwartaal*;4.5;4.5;0.1;4.5;0.6;1.3;0.9;0.8;0.7;0.3;0.98;17.2;17.0;0.2
257;Leeftijdsklasse 40 tot 45 jaar;2005 3e kwartaal*;3.9;3.8;0.1;3.9;0.5;1.1;0.7;0.7;0.6;0.4;0.79;20.3;19.7;0.6
258;Leeftijdsklasse 40 tot 45 jaar;2005 4e kwartaal*;4.5;4.4;0.1;4.5;0.8;1.3;0.9;0.6;0.5;0.4;1.11;25.6;23.5;2.2
259;Leeftijdsklasse 40 tot 45 jaar;2005 jaarcijfer*;4.6;4.6;0.1;4.6;0.7;1.2;0.7;0.7;0.7;0.5;1.11;19.0;18.3;0.8
260;Leeftijdsklasse 45 tot 50 jaar;2002 1e kwartaal*;7.1;7.1;;7.1;1.1;2.1;1.5;1.3;1.0;;1.57;20.3;20.3;
261;Leeftijdsklasse 45 tot 50 jaar;2002 2e kwartaal*;6.1;6.1;;6.1;0.8;1.7;1.2;1.3;1.1;;1.16;21.9;21.9;
262;Leeftijdsklasse 45 tot 50 jaar;2002 3e kwartaal*;5.2;5.2;;5.2;0.6;1.4;1.0;1.1;1.1;;0.94;25.1;25.1;
263;Leeftijdsklasse 45 tot 50 jaar;2002 4e kwartaal*;6.0;6.0;;6.0;1.0;1.8;1.3;1.0;0.9;;1.42;17.9;17.9;
264;Leeftijdsklasse 45 tot 50 jaar;2002 jaarcijfer*;6.1;6.1;;6.1;0.8;1.5;0.9;1.0;2.0;;1.27;20.9;20.9;
265;Leeftijdsklasse 45 tot 50 jaar;2003 1e kwartaal*;5.7;5.7;;5.7;1.2;1.9;1.1;0.8;0.7;;1.68;16.0;16.0;
266;Leeftijdsklasse 45 tot 50 jaar;2003 2e kwartaal*;5.2;5.2;;5.2;0.8;1.6;1.1;1.0;0.6;;1.18;18.0;18.0;
267;Leeftijdsklasse 45 tot 50 jaar;2003 3e kwartaal*;4.6;4.6;;4.6;0.7;1.3;0.9;1.0;0.7;;1.02;19.1;19.1;
268;Leeftijdsklasse 45 tot 50 jaar;2003 4e kwartaal*;5.7;5.7;;5.7;1.1;1.8;1.1;1.0;0.8;;1.53;14.4;14.4;
269;Leeftijdsklasse 45 tot 50 jaar;2003 jaarcijfer*;5.3;5.3;;5.3;0.9;1.4;0.7;0.7;1.6;;1.35;16.6;16.6;
270;Leeftijdsklasse 45 tot 50 jaar;2004 1e kwartaal*;5.8;5.8;;5.8;1.0;1.8;1.3;1.0;0.7;;1.41;18.6;18.6;
271;Leeftijdsklasse 45 tot 50 jaar;2004 2e kwartaal*;5.0;5.0;;5.0;0.6;1.5;1.2;1.0;0.6;;1.03;19.4;19.4;
272;Leeftijdsklasse 45 tot 50 jaar;2004 3e kwartaal*;4.3;4.3;;4.3;0.5;1.3;0.9;0.9;0.7;;0.86;22.3;22.3;
273;Leeftijdsklasse 45 tot 50 jaar;2004 4e kwartaal*;5.0;5.0;;5.0;0.9;1.7;1.1;0.7;0.5;;1.28;20.7;20.7;
274;Leeftijdsklasse 45 tot 50 jaar;2004 jaarcijfer*;5.0;5.0;;5.0;0.7;1.4;0.9;0.9;1.1;;1.14;20.1;20.1;
275;Leeftijdsklasse 45 tot 50 jaar;2005 1e kwartaal*;6.2;6.1;0.1;6.2;1.2;1.9;1.1;1.0;0.8;0.2;1.58;14.0;14.0;0.0
276;Leeftijdsklasse 45 tot 50 jaar;2005 2e kwartaal*;5.1;5.0;0.1;5.1;0.6;1.4;1.0;0.9;0.8;0.4;0.99;19.0;18.7;0.2
277;Leeftijdsklasse 45 tot 50 jaar;2005 3e kwartaal*;4.4;4.3;0.1;4.4;0.5;1.1;0.8;0.8;0.7;0.5;0.8;22.0;21.3;0.7
278;Leeftijdsklasse 45 tot 50 jaar;2005 4e kwartaal*;5.0;4.9;0.1;5.0;0.7;1.5;1.0;0.7;0.6;0.5;1.1;29.7;27.0;2.7
279;Leeftijdsklasse 45 tot 50 jaar;2005 jaarcijfer*;5.2;5.1;0.1;5.2;0.7;1.3;0.8;0.8;0.8;0.7;1.12;21.2;20.3;0.9
280;Leeftijdsklasse 45 tot 55 jaar;2002 1e kwartaal*;7.2;7.2;;7.2;1.1;2.1;1.5;1.4;1.1;;1.52;21.7;21.7;
281;Leeftijdsklasse 45 tot 55 jaar;2002 2e kwartaal*;6.2;6.2;;6.2;0.7;1.7;1.2;1.4;1.1;;1.11;23.3;23.3;
282;Leeftijdsklasse 45 tot 55 jaar;2002 3e kwartaal*;5.4;5.4;;5.4;0.6;1.4;1.0;1.1;1.2;;0.91;26.7;26.7;
283;Leeftijdsklasse 45 tot 55 jaar;2002 4e kwartaal*;6.2;6.2;;6.2;0.9;1.9;1.3;1.1;1.0;;1.36;19.0;19.0;
284;Leeftijdsklasse 45 tot 55 jaar;2002 jaarcijfer*;6.2;6.2;;6.2;0.8;1.5;0.9;1.0;2.1;;1.22;22.2;22.2;
285;Leeftijdsklasse 45 tot 55 jaar;2003 1e kwartaal*;5.8;5.8;;5.8;1.2;1.9;1.2;0.9;0.7;;1.63;17.0;17.0;
286;Leeftijdsklasse 45 tot 55 jaar;2003 2e kwartaal*;5.3;5.3;;5.3;0.8;1.7;1.2;1.1;0.6;;1.13;19.0;19.0;
287;Leeftijdsklasse 45 tot 55 jaar;2003 3e kwartaal*;4.8;4.8;;4.8;0.6;1.4;0.9;1.0;0.8;;0.98;20.3;20.3;
288;Leeftijdsklasse 45 tot 55 jaar;2003 4e kwartaal*;5.9;5.9;;5.9;1.0;1.8;1.1;1.0;0.9;;1.48;15.2;15.2;
289;Leeftijdsklasse 45 tot 55 jaar;2003 jaarcijfer*;5.5;5.5;;5.5;0.9;1.4;0.7;0.8;1.8;;1.3;17.6;17.6;
290;Leeftijdsklasse 45 tot 55 jaar;2004 1e kwartaal*;6.0;6.0;;6.0;0.9;1.9;1.4;1.0;0.8;;1.4;19.7;19.7;
291;Leeftijdsklasse 45 tot 55 jaar;2004 2e kwartaal*;5.2;5.2;;5.2;0.6;1.5;1.2;1.1;0.7;;1.0;20.6;20.6;
292;Leeftijdsklasse 45 tot 55 jaar;2004 3e kwartaal*;4.6;4.6;;4.6;0.5;1.3;1.0;1.0;0.8;;0.85;23.6;23.6;
293;Leeftijdsklasse 45 tot 55 jaar;2004 4e kwartaal*;5.1;5.1;;5.1;0.9;1.7;1.2;0.8;0.6;;1.26;22.1;22.1;
294;Leeftijdsklasse 45 tot 55 jaar;2004 jaarcijfer*;5.2;5.2;;5.2;0.7;1.5;1.0;0.9;1.2;;1.13;21.3;21.3;
295;Leeftijdsklasse 45 tot 55 jaar;2005 1e kwartaal*;6.5;6.4;0.1;6.5;1.1;2.0;1.2;1.1;0.9;0.2;1.57;14.7;14.6;0.0
296;Leeftijdsklasse 45 tot 55 jaar;2005 2e kwartaal*;5.4;5.3;0.1;5.4;0.6;1.4;1.0;1.0;0.9;0.4;0.97;20.1;19.8;0.3
297;Leeftijdsklasse 45 tot 55 jaar;2005 3e kwartaal*;4.7;4.6;0.1;4.7;0.5;1.2;0.9;0.9;0.8;0.5;0.79;23.6;22.8;0.8
298;Leeftijdsklasse 45 tot 55 jaar;2005 4e kwartaal*;5.3;5.2;0.1;5.3;0.7;1.5;1.0;0.8;0.7;0.6;1.09;32.8;29.5;3.2
299;Leeftijdsklasse 45 tot 55 jaar;2005 jaarcijfer*;5.5;5.4;0.1;5.5;0.7;1.4;0.8;0.8;0.9;0.8;1.1;22.8;21.7;1.1
300;Leeftijdsklasse 50 tot 55 jaar;2002 1e kwartaal*;7.4;7.4;;7.4;1.0;2.2;1.5;1.4;1.2;;1.46;23.4;23.4;
301;Leeftijdsklasse 50 tot 55 jaar;2002 2e kwartaal*;6.3;6.3;;6.3;0.7;1.7;1.3;1.5;1.2;;1.04;25.1;25.1;
302;Leeftijdsklasse 50 tot 55 jaar;2002 3e kwartaal*;5.6;5.6;;5.6;0.6;1.5;1.0;1.2;1.3;;0.87;28.6;28.6;
303;Leeftijdsklasse 50 tot 55 jaar;2002 4e kwartaal*;6.3;6.3;;6.3;0.9;1.9;1.3;1.1;1.1;;1.3;20.3;20.3;
304;Leeftijdsklasse 50 tot 55 jaar;2002 jaarcijfer*;6.4;6.4;;6.4;0.7;1.5;0.9;1.0;2.2;;1.17;23.9;23.9;
305;Leeftijdsklasse 50 tot 55 jaar;2003 1e kwartaal*;6.0;6.0;;6.0;1.1;2.0;1.2;0.9;0.8;;1.57;18.1;18.1;
306;Leeftijdsklasse 50 tot 55 jaar;2003 2e kwartaal*;5.5;5.5;;5.5;0.7;1.7;1.2;1.2;0.7;;1.07;20.3;20.3;
307;Leeftijdsklasse 50 tot 55 jaar;2003 3e kwartaal*;5.0;5.0;;5.0;0.6;1.4;1.0;1.1;0.9;;0.94;21.8;21.8;
308;Leeftijdsklasse 50 tot 55 jaar;2003 4e kwartaal*;6.1;6.1;;6.1;1.0;1.9;1.2;1.1;1.0;;1.42;16.3;16.3;
309;Leeftijdsklasse 50 tot 55 jaar;2003 jaarcijfer*;5.7;5.7;;5.7;0.8;1.4;0.7;0.8;1.9;;1.25;18.8;18.8;
310;Leeftijdsklasse 50 tot 55 jaar;2004 1e kwartaal*;6.3;6.3;;6.3;0.9;2.0;1.5;1.1;0.9;;1.39;21.1;21.1;
311;Leeftijdsklasse 50 tot 55 jaar;2004 2e kwartaal*;5.4;5.4;;5.4;0.6;1.6;1.3;1.2;0.8;;0.97;22.1;22.1;
312;Leeftijdsklasse 50 tot 55 jaar;2004 3e kwartaal*;4.8;4.8;;4.8;0.5;1.3;1.0;1.1;0.9;;0.84;25.1;25.1;
313;Leeftijdsklasse 50 tot 55 jaar;2004 4e kwartaal*;5.3;5.3;;5.3;0.8;1.8;1.2;0.8;0.7;;1.23;23.8;23.8;
314;Leeftijdsklasse 50 tot 55 jaar;2004 jaarcijfer*;5.5;5.5;;5.5;0.7;1.5;1.0;1.0;1.3;;1.11;22.9;22.9;
315;Leeftijdsklasse 50 tot 55 jaar;2005 1e kwartaal*;6.9;6.8;0.1;6.9;1.1;2.1;1.2;1.2;1.0;0.3;1.55;15.5;15.5;0.0
316;Leeftijdsklasse 50 tot 55 jaar;2005 2e kwartaal*;5.7;5.6;0.1;5.7;0.6;1.5;1.1;1.1;1.0;0.5;0.95;21.3;21.0;0.3
317;Leeftijdsklasse 50 tot 55 jaar;2005 3e kwartaal*;5.1;5.0;0.1;5.1;0.5;1.2;0.9;1.0;0.9;0.6;0.78;25.5;24.6;0.9
318;Leeftijdsklasse 50 tot 55 jaar;2005 4e kwartaal*;5.7;5.6;0.1;5.7;0.7;1.6;1.1;0.9;0.7;0.7;1.08;36.3;32.4;3.9
319;Leeftijdsklasse 50 tot 55 jaar;2005 jaarcijfer*;5.8;5.7;0.1;5.8;0.7;1.4;0.9;0.9;1.1;0.9;1.09;24.7;23.4;1.3
320;Leeftijdsklasse 55 tot 60 jaar;2002 1e kwartaal*;7.7;7.7;;7.7;0.9;2.2;1.6;1.6;1.4;;1.32;26.4;26.4;
321;Leeftijdsklasse 55 tot 60 jaar;2002 2e kwartaal*;6.6;6.6;;6.6;0.6;1.7;1.3;1.6;1.4;;0.91;29.6;29.6;
322;Leeftijdsklasse 55 tot 60 jaar;2002 3e kwartaal*;5.8;5.8;;5.8;0.5;1.4;1.1;1.2;1.5;;0.77;33.2;33.2;
323;Leeftijdsklasse 55 tot 60 jaar;2002 4e kwartaal*;6.5;6.5;;6.5;0.8;1.9;1.3;1.2;1.3;;1.16;23.6;23.6;
324;Leeftijdsklasse 55 tot 60 jaar;2002 jaarcijfer*;6.6;6.6;;6.6;0.6;1.5;0.9;1.1;2.5;;1.04;27.6;27.6;
325;Leeftijdsklasse 55 tot 60 jaar;2003 1e kwartaal*;6.0;6.0;;6.0;1.0;2.0;1.3;1.0;0.8;;1.4;20.4;20.4;
326;Leeftijdsklasse 55 tot 60 jaar;2003 2e kwartaal*;5.6;5.6;;5.6;0.6;1.6;1.2;1.3;0.8;;0.93;22.9;22.9;
327;Leeftijdsklasse 55 tot 60 jaar;2003 3e kwartaal*;5.1;5.1;;5.1;0.5;1.4;1.0;1.2;1.0;;0.83;24.8;24.8;
328;Leeftijdsklasse 55 tot 60 jaar;2003 4e kwartaal*;6.3;6.3;;6.3;0.9;1.9;1.2;1.2;1.1;;1.28;18.4;18.4;
329;Leeftijdsklasse 55 tot 60 jaar;2003 jaarcijfer*;5.8;5.8;;5.8;0.7;1.4;0.8;0.8;2.1;;1.11;21.2;21.2;
