ID;Onderwijsvolgend;Arbeidskenmerken;Uitkering;GeregistreerdWerkzoekendeBijUWV;RegioS;Perioden;Jongeren15Tot27Jaar_1
270;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Limburg (PV);2019;154200.0
271;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Limburg (PV);2020;151900.0
272;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2005;17500.0
273;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2006;17500.0
274;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2007;17300.0
275;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2008;17000.0
276;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2009;17000.0
277;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2010;17100.0
278;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2011;17100.0
279;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2012;16900.0
280;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2013;16700.0
281;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2014;16700.0
282;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2015;17000.0
283;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2016;16900.0
284;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2017;16700.0
285;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2018;17000.0
286;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2019;17000.0
287;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost-Groningen (CR);2020;17000.0
288;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2005;6700.0
289;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2006;6600.0
290;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2007;6500.0
291;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2008;6200.0
292;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2009;6200.0
293;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2010;6200.0
294;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2011;6100.0
295;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2012;6000.0
296;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2013;6100.0
297;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2014;5900.0
298;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2015;5900.0
299;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2016;5900.0
300;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2017;5800.0
301;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2018;5800.0
302;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2019;5700.0
303;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Delfzijl en omgeving (CR);2020;5700.0
304;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2005;72300.0
305;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2006;73000.0
306;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2007;73900.0
307;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2008;75300.0
308;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2009;77000.0
309;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2010;78400.0
310;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2011;80500.0
311;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2012;81800.0
312;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2013;82800.0
313;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2014;83900.0
314;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2015;83900.0
315;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2016;84400.0
316;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2017;84200.0
317;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2018;84400.0
318;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2019;84700.0
319;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Overig Groningen (CR);2020;83900.0
320;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2005;49400.0
321;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2006;48900.0
322;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2007;48500.0
323;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2008;48500.0
324;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2009;48600.0
325;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2010;48900.0
326;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2011;48800.0
327;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2012;48700.0
328;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2013;48600.0
329;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2014;48700.0
330;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2015;48700.0
331;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2016;49000.0
332;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2017;49000.0
333;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2018;49100.0
334;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2019;49700.0
335;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Friesland (CR);2020;49500.0
336;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2005;18300.0
337;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2006;18200.0
338;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2007;18300.0
339;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2008;18100.0
340;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2009;18200.0
341;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2010;18200.0
342;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2011;18200.0
343;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2012;18200.0
344;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2013;18000.0
345;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2014;18000.0
346;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2015;18200.0
347;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2016;18600.0
348;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2017;18800.0
349;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2018;18900.0
350;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2019;19000.0
351;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Friesland (CR);2020;18900.0
352;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2005;24500.0
353;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2006;24500.0
354;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2007;24400.0
355;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2008;24500.0
356;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2009;24600.0
357;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2010;24500.0
358;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2011;24400.0
359;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2012;24300.0
360;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2013;24100.0
361;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2014;24400.0
362;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2015;24400.0
363;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2016;24800.0
364;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2017;25000.0
365;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2018;25100.0
366;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2019;25100.0
367;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Friesland (CR);2020;25200.0
368;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2005;21700.0
369;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2006;21800.0
370;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2007;21900.0
371;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2008;22000.0
372;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2009;22100.0
373;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2010;22400.0
374;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2011;22500.0
375;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2012;22500.0
376;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2013;22500.0
377;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2014;22500.0
378;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2015;22500.0
379;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2016;23100.0
380;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2017;23400.0
381;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2018;23700.0
382;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2019;23900.0
383;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Drenthe (CR);2020;24000.0
384;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2005;21600.0
385;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2006;21500.0
386;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2007;21500.0
387;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2008;21500.0
388;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2009;21600.0
389;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2010;21700.0
390;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2011;21600.0
391;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2012;21400.0
392;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2013;21300.0
393;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2014;21300.0
394;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2015;21500.0
395;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2016;21700.0
396;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2017;21800.0
397;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2018;21900.0
398;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2019;22000.0
399;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidoost-Drenthe (CR);2020;22000.0
400;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2005;17100.0
401;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2006;17100.0
402;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2007;17000.0
403;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2008;16700.0
404;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2009;16800.0
405;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2010;16800.0
406;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2011;16700.0
407;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2012;16600.0
408;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2013;16400.0
409;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2014;16500.0
410;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2015;16700.0
411;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2016;17100.0
412;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2017;17200.0
413;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2018;17600.0
414;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2019;17900.0
415;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Drenthe (CR);2020;18100.0
416;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2005;53200.0
417;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2006;53500.0
418;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2007;53700.0
419;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2008;54100.0
420;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2009;54000.0
421;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2010;53900.0
422;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2011;53800.0
423;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2012;53500.0
424;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2013;53100.0
425;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2014;52900.0
426;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2015;53800.0
427;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2016;54900.0
428;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2017;55800.0
429;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2018;56400.0
430;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2019;57100.0
431;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Overijssel (CR);2020;57500.0
432;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2005;21800.0
433;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2006;21500.0
434;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2007;21500.0
435;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2008;21500.0
436;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2009;21800.0
437;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2010;22000.0
438;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2011;21700.0
439;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2012;21400.0
440;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2013;21200.0
441;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2014;21200.0
442;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2015;21500.0
443;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2016;21900.0
444;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2017;22200.0
445;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2018;22500.0
446;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2019;22700.0
447;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Zuidwest-Overijssel (CR);2020;22900.0
448;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2005;92000.0
449;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2006;91700.0
450;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2007;91300.0
451;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2008;91400.0
452;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2009;92000.0
453;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2010;92800.0
454;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2011;93200.0
455;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2012;93200.0
456;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2013;92800.0
457;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2014;92900.0
458;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2015;93800.0
459;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2016;94700.0
460;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2017;95300.0
461;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2018;96600.0
462;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2019;98500.0
463;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Twente (CR);2020;99000.0
464;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2005;97900.0
465;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2006;97600.0
466;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2007;97700.0
467;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2008;97700.0
468;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2009;98400.0
469;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2010;99100.0
470;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2011;99600.0
471;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2012;100200.0
472;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2013;100600.0
473;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2014;101000.0
474;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2015;101800.0
475;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2016;103500.0
476;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2017;104200.0
477;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2018;105200.0
478;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2019;105700.0
479;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Veluwe (CR);2020;105600.0
480;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2005;49300.0
481;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2006;49200.0
482;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2007;49000.0
483;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2008;49100.0
484;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2009;49500.0
485;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2010;49700.0
486;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2011;50000.0
487;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2012;50400.0
488;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2013;50300.0
489;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2014;50400.0
490;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2015;51100.0
491;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2016;52400.0
492;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2017;53000.0
493;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2018;53700.0
494;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2019;53900.0
495;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Achterhoek (CR);2020;54000.0
496;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Arnhem/Nijmegen (CR);2005;102400.0
497;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Arnhem/Nijmegen (CR);2006;103500.0
498;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Arnhem/Nijmegen (CR);2007;104400.0
499;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Arnhem/Nijmegen (CR);2008;105500.0
500;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Arnhem/Nijmegen (CR);2009;107100.0
501;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Arnhem/Nijmegen (CR);2010;108700.0
