ID;Geslacht;Persoonskenmerken;CaribischNederland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;NietBeroepsbevolking_7;BeschikbaarNietGezocht_8;GezochtNietBeschikbaar_9;NietGezochtNietBeschikbaar_10;WilWerken_11;WilOfKanNietWerken_12;VanwegeZorgGezinHuishouden_13;VanwegeOpleidingStudie_14;VanwegeVutPensioenHogeLeeftijd_15;VanwegeZiekteArbeidsongeschiktheid_16;VanwegeAndereRedenen_17
526;Mannen;Onderwijsniveau: laag onderwijs;Saba;2020;330;250;30;220;80;10;70;20;0;50;0;50;0;20;20;10;0
527;Mannen;Onderwijsniveau: laag onderwijs;Saba;2022;310;210;30;180;100;10;100;0;0;90;10;90;0;10;50;10;20
528;Mannen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2012;1970;1500;140;1360;470;80;390;90;30;280;0;280;0;130;80;30;40
529;Mannen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2014;2610;1910;560;1350;700;100;590;60;60;480;10;470;20;190;220;10;50
530;Mannen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2016;2660;2020;240;1790;640;150;490;30;10;450;30;420;0;250;130;30;10
531;Mannen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2018;3080;2370;360;2010;710;40;670;50;0;620;0;620;0;300;210;50;50
532;Mannen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2020;2740;2140;300;1840;600;70;530;60;60;420;10;410;10;150;180;30;40
533;Mannen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2022;2850;2190;330;1870;660;80;580;40;0;550;30;520;0;220;210;40;50
534;Mannen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2012;1460;1070;80;990;380;80;310;80;20;210;0;210;0;80;70;20;40
535;Mannen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2014;1910;1360;430;930;550;60;490;20;60;420;0;420;10;170;190;0;50
536;Mannen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2016;2370;1770;200;1580;590;140;450;30;0;430;30;400;0;250;110;20;10
537;Mannen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2018;2520;1950;310;1640;570;30;540;40;0;500;0;500;0;260;150;50;40
538;Mannen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2020;2370;1850;280;1570;520;60;460;50;60;350;0;350;10;140;150;20;40
539;Mannen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2022;2400;1850;300;1550;550;60;490;20;0;470;20;450;0;200;160;30;50
540;Mannen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2012;390;320;20;300;70;0;70;10;10;60;0;60;0;40;10;10;10
541;Mannen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2014;520;400;100;300;120;40;80;30;0;50;10;40;0;20;30;0;0
542;Mannen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2016;170;140;20;120;30;10;20;0;10;20;0;20;0;10;10;0;0
543;Mannen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2018;380;260;30;230;120;10;100;10;0;100;0;100;0;30;60;0;10
544;Mannen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2020;190;140;0;140;50;10;40;10;0;40;10;30;0;10;20;0;0
545;Mannen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2022;280;210;20;190;70;10;60;10;0;40;0;40;0;10;30;0;0
546;Mannen;Onderwijsniveau: middelbaar onderwijs;Saba;2012;120;100;30;70;20;0;10;0;0;10;0;10;0;10;0;0;0
547;Mannen;Onderwijsniveau: middelbaar onderwijs;Saba;2014;180;150;20;130;30;10;30;10;0;20;0;20;0;0;0;10;0
548;Mannen;Onderwijsniveau: middelbaar onderwijs;Saba;2016;120;110;20;90;10;0;10;0;0;10;0;10;0;0;10;0;0
549;Mannen;Onderwijsniveau: middelbaar onderwijs;Saba;2018;180;160;20;140;20;0;20;0;0;20;0;20;0;10;10;0;0
550;Mannen;Onderwijsniveau: middelbaar onderwijs;Saba;2020;180;150;30;130;30;0;30;10;0;30;0;30;0;0;10;10;0
551;Mannen;Onderwijsniveau: middelbaar onderwijs;Saba;2022;170;130;0;130;40;0;40;0;0;40;0;30;0;10;20;10;0
552;Mannen;Onderwijsniveau: hoog;Caribisch Nederland;2012;1540;1140;180;960;400;20;380;30;0;360;0;350;0;190;140;0;20
553;Mannen;Onderwijsniveau: hoog;Caribisch Nederland;2014;1520;1090;220;870;430;20;420;40;10;360;0;360;20;180;120;10;30
554;Mannen;Onderwijsniveau: hoog;Caribisch Nederland;2016;1640;1310;80;1230;330;0;330;30;0;300;10;290;0;130;130;10;30
555;Mannen;Onderwijsniveau: hoog;Caribisch Nederland;2018;1610;1160;140;1020;450;20;430;30;0;400;10;390;10;160;190;0;30
556;Mannen;Onderwijsniveau: hoog;Caribisch Nederland;2020;1550;1230;130;1090;330;20;310;40;0;270;20;250;0;40;190;0;20
557;Mannen;Onderwijsniveau: hoog;Caribisch Nederland;2022;1960;1530;130;1400;430;30;400;0;0;400;20;380;0;80;260;20;20
558;Mannen;Onderwijsniveau: hoog;Bonaire;2012;980;820;130;690;160;10;150;20;0;130;0;130;0;30;80;0;20
559;Mannen;Onderwijsniveau: hoog;Bonaire;2014;1010;810;180;630;210;20;190;10;10;170;0;170;10;20;90;10;30
560;Mannen;Onderwijsniveau: hoog;Bonaire;2016;1110;990;60;930;130;0;130;30;0;100;0;100;0;20;60;0;20
561;Mannen;Onderwijsniveau: hoog;Bonaire;2018;1140;880;100;780;260;20;250;30;0;220;0;220;10;10;170;0;30
562;Mannen;Onderwijsniveau: hoog;Bonaire;2020;1230;990;80;900;250;20;230;20;0;210;20;190;0;0;180;0;10
563;Mannen;Onderwijsniveau: hoog;Bonaire;2022;1580;1270;110;1170;310;20;290;0;0;290;20;270;0;10;220;20;20
564;Mannen;Onderwijsniveau: hoog;Sint-Eustatius;2012;260;190;20;170;60;0;60;0;0;60;0;60;0;30;40;0;0
565;Mannen;Onderwijsniveau: hoog;Sint-Eustatius;2014;220;180;30;160;30;0;30;30;0;10;0;10;0;0;10;0;0
566;Mannen;Onderwijsniveau: hoog;Sint-Eustatius;2016;230;170;10;160;60;0;60;0;0;60;10;50;0;0;40;10;10
567;Mannen;Onderwijsniveau: hoog;Sint-Eustatius;2018;170;150;10;140;20;0;20;0;0;20;10;10;0;0;10;0;0
568;Mannen;Onderwijsniveau: hoog;Sint-Eustatius;2020;100;90;10;80;10;0;10;0;0;10;0;10;0;0;0;0;10
569;Mannen;Onderwijsniveau: hoog;Sint-Eustatius;2022;130;110;0;110;20;10;20;0;0;20;0;20;0;0;20;0;0
570;Mannen;Onderwijsniveau: hoog;Saba;2012;300;130;30;100;170;0;170;10;0;160;0;160;0;140;20;0;0
571;Mannen;Onderwijsniveau: hoog;Saba;2014;290;100;20;80;190;0;190;10;0;190;0;190;0;170;20;0;0
572;Mannen;Onderwijsniveau: hoog;Saba;2016;300;150;20;130;140;0;140;0;0;140;0;140;0;110;20;0;0
573;Mannen;Onderwijsniveau: hoog;Saba;2018;300;130;30;110;170;0;170;0;0;160;0;160;0;150;10;0;0
574;Mannen;Onderwijsniveau: hoog;Saba;2020;220;150;40;110;70;0;70;20;0;50;0;50;0;40;10;0;0
575;Mannen;Onderwijsniveau: hoog;Saba;2022;250;150;20;130;100;0;100;0;0;100;0;100;0;70;20;0;0
576;Mannen;Onderwijsniveau: onbekend;Caribisch Nederland;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;Mannen;Onderwijsniveau: onbekend;Caribisch Nederland;2014;310;170;60;110;140;10;130;0;0;130;10;110;0;50;70;0;0
578;Mannen;Onderwijsniveau: onbekend;Caribisch Nederland;2016;320;250;0;250;70;20;50;0;0;50;0;50;0;0;0;50;0
579;Mannen;Onderwijsniveau: onbekend;Caribisch Nederland;2018;130;90;10;80;50;0;50;40;0;10;0;10;0;0;0;0;0
580;Mannen;Onderwijsniveau: onbekend;Caribisch Nederland;2020;210;150;40;110;60;20;40;0;0;40;10;30;0;0;10;20;0
581;Mannen;Onderwijsniveau: onbekend;Caribisch Nederland;2022;130;100;30;70;30;0;30;20;0;10;0;10;0;0;0;0;0
582;Mannen;Onderwijsniveau: onbekend;Bonaire;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;Mannen;Onderwijsniveau: onbekend;Bonaire;2014;300;160;60;100;140;10;120;0;0;120;10;110;0;40;70;0;0
584;Mannen;Onderwijsniveau: onbekend;Bonaire;2016;310;250;0;250;70;20;50;0;0;50;0;50;0;0;0;50;0
585;Mannen;Onderwijsniveau: onbekend;Bonaire;2018;100;60;0;60;40;0;40;40;0;0;0;0;0;0;0;0;0
586;Mannen;Onderwijsniveau: onbekend;Bonaire;2020;170;110;40;80;50;20;40;0;0;40;10;30;0;0;10;20;0
587;Mannen;Onderwijsniveau: onbekend;Bonaire;2022;70;50;20;30;20;0;20;20;0;0;0;0;0;0;0;0;0
588;Mannen;Onderwijsniveau: onbekend;Sint-Eustatius;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
589;Mannen;Onderwijsniveau: onbekend;Sint-Eustatius;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
590;Mannen;Onderwijsniveau: onbekend;Sint-Eustatius;2016;10;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
591;Mannen;Onderwijsniveau: onbekend;Sint-Eustatius;2018;20;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
592;Mannen;Onderwijsniveau: onbekend;Sint-Eustatius;2020;20;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
593;Mannen;Onderwijsniveau: onbekend;Sint-Eustatius;2022;20;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
594;Mannen;Onderwijsniveau: onbekend;Saba;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;Mannen;Onderwijsniveau: onbekend;Saba;2014;10;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
596;Mannen;Onderwijsniveau: onbekend;Saba;2016;10;0;0;0;10;0;10;0;0;10;0;10;0;0;0;0;0
597;Mannen;Onderwijsniveau: onbekend;Saba;2018;20;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
598;Mannen;Onderwijsniveau: onbekend;Saba;2020;30;30;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
599;Mannen;Onderwijsniveau: onbekend;Saba;2022;40;30;0;30;10;0;10;0;0;10;0;10;0;0;0;0;0
600;Mannen;Totaal personen;Caribisch Nederland;2012;9410;6620;1420;5210;2780;350;2430;440;30;1960;50;1910;20;700;770;180;250
601;Mannen;Totaal personen;Caribisch Nederland;2014;10220;7250;1750;5510;2970;490;2480;350;90;2030;50;1980;30;710;830;220;190
602;Mannen;Totaal personen;Caribisch Nederland;2016;10100;7160;680;6480;2950;500;2450;340;10;2100;90;2020;10;750;790;300;170
603;Mannen;Totaal personen;Caribisch Nederland;2018;10230;7580;1010;6580;2650;280;2380;320;20;2040;50;1990;30;740;820;230;170
604;Mannen;Totaal personen;Caribisch Nederland;2020;10630;7820;1280;6540;2810;300;2510;370;70;2070;70;2000;30;610;880;260;220
605;Mannen;Totaal personen;Caribisch Nederland;2022;11300;8350;1110;7250;2940;270;2680;220;0;2450;170;2290;0;600;1090;410;200
606;Mannen;Totaal personen;Bonaire;2012;6870;4820;1100;3730;2040;290;1750;360;20;1370;40;1330;10;390;580;140;210
607;Mannen;Totaal personen;Bonaire;2014;7640;5500;1400;4100;2150;340;1810;180;90;1550;10;1530;30;460;710;160;180
608;Mannen;Totaal personen;Bonaire;2016;8050;5800;500;5300;2240;410;1830;240;0;1600;60;1540;0;550;610;240;140
609;Mannen;Totaal personen;Bonaire;2018;8000;5990;810;5180;2010;210;1800;240;20;1550;50;1500;20;470;660;200;160
610;Mannen;Totaal personen;Bonaire;2020;8610;6330;1110;5220;2280;280;2000;250;70;1680;60;1620;30;450;710;230;200
611;Mannen;Totaal personen;Bonaire;2022;9230;6890;1010;5890;2340;210;2130;150;0;1980;150;1830;0;440;900;360;140
612;Mannen;Totaal personen;Sint-Eustatius;2012;1670;1240;160;1080;430;40;390;50;10;330;0;330;0;150;130;20;40
613;Mannen;Totaal personen;Sint-Eustatius;2014;1830;1300;260;1040;530;140;390;160;10;230;30;200;0;70;70;50;10
614;Mannen;Totaal personen;Sint-Eustatius;2016;1270;850;110;740;420;80;340;80;10;260;20;240;10;80;110;30;20
615;Mannen;Totaal personen;Sint-Eustatius;2018;1360;1010;120;890;350;50;300;70;0;230;10;220;0;100;100;10;10
616;Mannen;Totaal personen;Sint-Eustatius;2020;1260;900;70;840;360;20;340;80;0;260;10;250;0;110;130;0;20
617;Mannen;Totaal personen;Sint-Eustatius;2022;1290;940;40;900;350;40;310;70;0;240;10;230;0;70;90;30;40
618;Mannen;Totaal personen;Saba;2012;870;560;160;390;320;30;290;30;10;260;10;250;10;160;60;20;0
619;Mannen;Totaal personen;Saba;2014;750;450;90;360;290;20;280;20;0;260;0;260;10;190;60;10;0
620;Mannen;Totaal personen;Saba;2016;790;510;60;440;280;10;270;30;0;240;10;240;0;130;70;30;20
621;Mannen;Totaal personen;Saba;2018;870;580;80;500;290;10;280;10;0;270;0;270;0;170;70;30;0
622;Mannen;Totaal personen;Saba;2020;760;580;100;480;180;10;170;40;0;130;0;130;0;50;50;20;0
623;Mannen;Totaal personen;Saba;2022;770;520;60;460;250;10;240;0;0;230;10;220;0;90;100;10;30
624;Vrouwen;Leeftijd: 15 tot 25 jaar;Caribisch Nederland;2012;1280;530;210;330;750;60;690;80;10;600;40;560;20;490;0;10;40
625;Vrouwen;Leeftijd: 15 tot 25 jaar;Caribisch Nederland;2014;1510;520;100;410;990;140;850;120;0;730;80;650;0;600;0;20;20
626;Vrouwen;Leeftijd: 15 tot 25 jaar;Caribisch Nederland;2016;1290;480;80;410;810;120;690;60;10;620;20;600;0;590;0;0;10
627;Vrouwen;Leeftijd: 15 tot 25 jaar;Caribisch Nederland;2018;1270;590;120;470;680;50;640;40;40;560;30;530;0;510;0;0;20
628;Vrouwen;Leeftijd: 15 tot 25 jaar;Caribisch Nederland;2020;1140;450;50;400;690;60;630;40;0;590;90;500;0;500;0;0;0
629;Vrouwen;Leeftijd: 15 tot 25 jaar;Caribisch Nederland;2022;1440;700;130;570;740;90;650;90;30;530;20;510;0;490;0;0;20
630;Vrouwen;Leeftijd: 15 tot 25 jaar;Bonaire;2012;940;450;180;280;490;50;430;40;10;380;20;360;10;310;0;10;30
631;Vrouwen;Leeftijd: 15 tot 25 jaar;Bonaire;2014;1130;420;70;350;710;120;590;80;0;520;50;470;0;440;0;10;20
632;Vrouwen;Leeftijd: 15 tot 25 jaar;Bonaire;2016;990;420;60;360;570;90;480;20;0;460;0;460;0;450;0;0;10
633;Vrouwen;Leeftijd: 15 tot 25 jaar;Bonaire;2018;990;460;90;370;530;40;490;40;40;410;30;390;0;370;0;0;20
634;Vrouwen;Leeftijd: 15 tot 25 jaar;Bonaire;2020;920;370;40;340;550;40;500;10;0;490;90;410;0;410;0;0;0
635;Vrouwen;Leeftijd: 15 tot 25 jaar;Bonaire;2022;1220;640;130;510;580;80;500;60;30;400;20;390;0;360;0;0;20
636;Vrouwen;Leeftijd: 15 tot 25 jaar;Sint-Eustatius;2012;170;40;20;20;140;0;130;20;0;110;10;100;0;100;0;0;0
637;Vrouwen;Leeftijd: 15 tot 25 jaar;Sint-Eustatius;2014;200;50;30;20;150;20;130;40;0;90;30;70;0;50;0;10;10
638;Vrouwen;Leeftijd: 15 tot 25 jaar;Sint-Eustatius;2016;160;30;10;20;130;20;110;30;10;70;10;60;0;60;0;0;0
639;Vrouwen;Leeftijd: 15 tot 25 jaar;Sint-Eustatius;2018;130;50;20;30;80;10;80;10;0;70;0;70;0;70;0;0;0
640;Vrouwen;Leeftijd: 15 tot 25 jaar;Sint-Eustatius;2020;130;40;10;30;90;10;80;10;0;70;0;70;0;70;0;0;0
641;Vrouwen;Leeftijd: 15 tot 25 jaar;Sint-Eustatius;2022;140;40;0;40;100;10;90;30;0;70;0;70;0;70;0;0;0
642;Vrouwen;Leeftijd: 15 tot 25 jaar;Saba;2012;170;40;10;30;130;0;130;20;0;110;10;100;10;90;0;0;10
643;Vrouwen;Leeftijd: 15 tot 25 jaar;Saba;2014;180;50;10;40;130;0;130;0;0;120;0;120;0;120;0;0;0
644;Vrouwen;Leeftijd: 15 tot 25 jaar;Saba;2016;140;40;10;20;110;10;100;10;0;90;10;90;0;90;0;0;0
645;Vrouwen;Leeftijd: 15 tot 25 jaar;Saba;2018;150;80;10;70;70;0;70;0;0;70;0;70;0;70;0;0;0
646;Vrouwen;Leeftijd: 15 tot 25 jaar;Saba;2020;90;40;0;40;50;10;50;20;0;30;0;30;0;30;0;0;0
647;Vrouwen;Leeftijd: 15 tot 25 jaar;Saba;2022;90;20;0;20;70;0;70;0;0;60;0;60;0;60;0;0;0
648;Vrouwen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2012;3120;2540;430;2110;580;160;430;160;20;250;70;180;80;40;0;20;40
649;Vrouwen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2014;3350;2740;520;2220;610;210;400;60;60;280;30;250;110;110;0;20;20
650;Vrouwen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2016;3630;2970;340;2630;660;190;470;120;10;340;50;290;110;70;0;60;60
651;Vrouwen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2018;3650;3090;370;2720;560;120;440;120;40;280;60;220;80;80;0;40;20
652;Vrouwen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2020;3770;3130;360;2770;640;190;450;130;30;290;40;250;120;50;0;60;20
653;Vrouwen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2022;3840;3380;290;3090;460;50;410;50;10;350;40;310;130;60;0;70;60
654;Vrouwen;Leeftijd: 25 tot 45 jaar;Bonaire;2012;2210;1830;300;1530;380;130;250;130;0;120;40;80;40;10;0;20;10
655;Vrouwen;Leeftijd: 25 tot 45 jaar;Bonaire;2014;2470;2050;390;1660;420;170;250;40;40;170;20;160;90;50;0;10;20
656;Vrouwen;Leeftijd: 25 tot 45 jaar;Bonaire;2016;2830;2340;250;2090;490;160;340;70;10;250;50;200;90;10;0;40;50
657;Vrouwen;Leeftijd: 25 tot 45 jaar;Bonaire;2018;2730;2380;290;2090;350;100;250;80;30;150;40;110;60;0;0;30;20
658;Vrouwen;Leeftijd: 25 tot 45 jaar;Bonaire;2020;2990;2450;260;2190;540;160;380;110;30;240;40;210;110;30;0;60;10
659;Vrouwen;Leeftijd: 25 tot 45 jaar;Bonaire;2022;3050;2710;260;2450;330;30;300;40;0;260;40;230;110;20;0;70;30
660;Vrouwen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2012;580;450;90;360;130;20;110;20;10;70;20;60;30;0;0;0;20
661;Vrouwen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2014;590;490;90;400;100;40;60;20;10;30;10;20;20;0;0;10;0
662;Vrouwen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2016;460;380;70;310;80;30;60;40;0;20;0;20;10;0;0;10;0
663;Vrouwen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2018;510;410;30;380;100;20;90;40;10;40;20;20;10;10;0;0;0
664;Vrouwen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2020;460;410;30;370;50;20;40;20;0;20;0;20;0;0;0;0;0
665;Vrouwen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2022;480;420;20;400;60;20;40;10;0;30;0;30;10;0;0;0;20
666;Vrouwen;Leeftijd: 25 tot 45 jaar;Saba;2012;340;260;40;220;80;10;70;10;0;60;10;50;10;30;0;0;0
667;Vrouwen;Leeftijd: 25 tot 45 jaar;Saba;2014;300;210;40;160;100;0;90;10;0;80;10;70;0;70;0;0;0
668;Vrouwen;Leeftijd: 25 tot 45 jaar;Saba;2016;340;260;20;240;90;10;80;10;0;70;0;70;10;50;0;0;0
669;Vrouwen;Leeftijd: 25 tot 45 jaar;Saba;2018;400;300;50;250;110;10;100;10;0;90;10;90;10;80;0;0;0
670;Vrouwen;Leeftijd: 25 tot 45 jaar;Saba;2020;320;270;70;210;50;20;30;0;0;30;0;20;10;20;0;0;0
671;Vrouwen;Leeftijd: 25 tot 45 jaar;Saba;2022;320;250;20;230;70;0;70;0;0;60;0;60;10;40;0;0;10
672;Vrouwen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2012;1540;1170;230;940;370;130;240;80;20;140;50;90;30;40;0;0;10
673;Vrouwen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2014;1590;1290;230;1060;300;70;230;20;10;200;20;180;50;110;0;10;20
674;Vrouwen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2016;1860;1460;150;1310;400;160;240;40;10;190;20;170;20;70;0;40;40
675;Vrouwen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2018;2050;1670;210;1460;380;80;310;90;40;180;40;150;40;80;0;10;20
676;Vrouwen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2020;1980;1660;190;1470;320;110;210;70;20;130;0;130;50;50;0;20;0
677;Vrouwen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2022;1860;1650;130;1520;220;20;200;20;0;170;0;170;60;60;0;20;40
678;Vrouwen;Leeftijd: 25 tot 35 jaar;Bonaire;2012;1040;800;150;660;240;110;120;70;0;50;30;20;10;10;0;0;0
679;Vrouwen;Leeftijd: 25 tot 35 jaar;Bonaire;2014;1150;960;150;800;190;60;130;10;0;120;20;110;50;50;0;0;20
680;Vrouwen;Leeftijd: 25 tot 35 jaar;Bonaire;2016;1420;1140;90;1050;290;150;140;10;10;120;20;100;10;10;0;30;40
681;Vrouwen;Leeftijd: 25 tot 35 jaar;Bonaire;2018;1550;1320;180;1140;220;60;160;60;30;80;20;60;30;0;0;10;20
682;Vrouwen;Leeftijd: 25 tot 35 jaar;Bonaire;2020;1590;1340;130;1210;240;90;160;50;20;90;0;90;50;30;0;20;0
683;Vrouwen;Leeftijd: 25 tot 35 jaar;Bonaire;2022;1440;1300;110;1190;130;10;120;20;0;110;0;110;50;20;0;20;20
684;Vrouwen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2012;290;220;60;160;70;10;60;10;10;40;10;30;10;0;0;0;10
685;Vrouwen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2014;270;240;50;190;30;20;20;10;10;10;0;10;0;0;0;10;0
686;Vrouwen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2016;230;190;50;140;40;20;30;20;0;10;0;10;0;0;0;10;0
687;Vrouwen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2018;250;180;10;170;70;10;70;20;10;30;10;20;10;10;0;0;0
688;Vrouwen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2020;210;170;20;150;40;10;30;20;0;10;0;10;0;0;0;0;0
689;Vrouwen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2022;250;220;10;210;30;10;20;0;0;20;0;20;0;0;0;0;10
690;Vrouwen;Leeftijd: 25 tot 35 jaar;Saba;2012;210;150;30;130;60;10;50;0;0;50;0;40;10;30;0;0;0
691;Vrouwen;Leeftijd: 25 tot 35 jaar;Saba;2014;170;90;20;70;80;0;80;0;0;70;0;70;0;60;0;0;0
692;Vrouwen;Leeftijd: 25 tot 35 jaar;Saba;2016;210;130;10;130;80;0;70;10;0;70;0;70;10;50;0;0;0
693;Vrouwen;Leeftijd: 25 tot 35 jaar;Saba;2018;260;170;30;150;80;0;80;0;0;80;0;70;10;70;0;0;0
694;Vrouwen;Leeftijd: 25 tot 35 jaar;Saba;2020;180;150;40;110;30;10;20;0;0;20;0;20;10;20;0;0;0
695;Vrouwen;Leeftijd: 25 tot 35 jaar;Saba;2022;180;130;10;120;50;0;50;0;0;50;0;50;0;40;0;0;10
696;Vrouwen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2012;1590;1370;200;1170;220;30;190;80;0;110;20;90;50;0;0;20;20
697;Vrouwen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2014;1770;1460;300;1160;310;140;180;50;50;80;10;70;60;0;0;10;0
698;Vrouwen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2016;1770;1510;190;1320;260;30;230;80;0;160;40;120;90;0;0;20;10
699;Vrouwen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2018;1590;1420;160;1260;180;50;130;30;0;100;30;70;40;10;0;20;0
700;Vrouwen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2020;1790;1470;180;1300;320;80;240;60;20;160;40;120;60;0;0;40;10
701;Vrouwen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2022;1980;1740;170;1570;240;30;210;30;0;180;40;140;70;0;0;50;20
702;Vrouwen;Leeftijd: 35 tot 45 jaar;Bonaire;2012;1170;1030;150;870;140;10;130;60;0;70;10;60;30;0;0;20;10
703;Vrouwen;Leeftijd: 35 tot 45 jaar;Bonaire;2014;1320;1090;240;850;230;110;120;30;40;50;0;50;40;0;0;10;0
704;Vrouwen;Leeftijd: 35 tot 45 jaar;Bonaire;2016;1410;1200;160;1040;210;10;200;60;0;140;40;100;70;0;0;10;10
705;Vrouwen;Leeftijd: 35 tot 45 jaar;Bonaire;2018;1180;1060;110;950;120;30;90;20;0;70;20;50;30;0;0;20;0
706;Vrouwen;Leeftijd: 35 tot 45 jaar;Bonaire;2020;1410;1110;130;980;300;70;220;60;10;150;40;120;60;0;0;40;10
707;Vrouwen;Leeftijd: 35 tot 45 jaar;Bonaire;2022;1610;1410;150;1260;200;20;180;20;0;160;40;120;60;0;0;50;10
708;Vrouwen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2012;290;230;30;200;60;10;40;10;0;30;0;30;20;0;0;0;10
709;Vrouwen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2014;320;250;40;210;60;20;40;10;10;20;10;20;20;0;0;0;0
710;Vrouwen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2016;230;190;20;170;40;10;30;20;0;20;0;20;10;0;0;10;0
711;Vrouwen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2018;260;230;30;210;30;10;20;10;0;10;0;10;0;0;0;0;0
712;Vrouwen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2020;250;240;10;220;10;0;10;0;0;10;0;0;0;0;0;0;0
713;Vrouwen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2022;230;200;10;190;30;10;20;10;0;10;0;10;10;0;0;0;0
714;Vrouwen;Leeftijd: 35 tot 45 jaar;Saba;2012;130;110;20;90;20;0;10;0;0;10;0;10;0;0;0;0;0
715;Vrouwen;Leeftijd: 35 tot 45 jaar;Saba;2014;130;120;20;100;20;0;20;10;0;10;10;0;0;0;0;0;0
716;Vrouwen;Leeftijd: 35 tot 45 jaar;Saba;2016;130;120;10;110;10;0;10;0;0;10;0;10;0;0;0;0;0
717;Vrouwen;Leeftijd: 35 tot 45 jaar;Saba;2018;150;130;20;110;20;0;20;0;0;20;0;10;0;10;0;0;0
718;Vrouwen;Leeftijd: 35 tot 45 jaar;Saba;2020;140;130;30;100;10;10;10;0;0;0;0;0;0;0;0;0;0
