ID;Bedrijfstak;Landen;Perioden;UrenPerWerkzamePersoon_1
5560;Grafische industrie;Denemarken;2001;1533.0
5561;Grafische industrie;Denemarken;2002;1498.0
5562;Grafische industrie;Denemarken;2003;1516.0
5563;Grafische industrie;Denemarken;2004;
5564;Grafische industrie;Duitsland;1979;1681.0
5565;Grafische industrie;Duitsland;1980;1663.0
5566;Grafische industrie;Duitsland;1981;1646.0
5567;Grafische industrie;Duitsland;1982;1646.0
5568;Grafische industrie;Duitsland;1983;1664.0
5569;Grafische industrie;Duitsland;1984;1643.0
5570;Grafische industrie;Duitsland;1985;1612.0
5571;Grafische industrie;Duitsland;1986;1602.0
5572;Grafische industrie;Duitsland;1987;1577.0
5573;Grafische industrie;Duitsland;1988;1562.0
5574;Grafische industrie;Duitsland;1989;1530.0
5575;Grafische industrie;Duitsland;1990;1517.0
5576;Grafische industrie;Duitsland;1991;1500.0
5577;Grafische industrie;Duitsland;1992;1501.0
5578;Grafische industrie;Duitsland;1993;1492.0
5579;Grafische industrie;Duitsland;1994;1477.0
5580;Grafische industrie;Duitsland;1995;1456.0
5581;Grafische industrie;Duitsland;1996;1433.0
5582;Grafische industrie;Duitsland;1997;1428.0
5583;Grafische industrie;Duitsland;1998;1441.0
5584;Grafische industrie;Duitsland;1999;1447.0
5585;Grafische industrie;Duitsland;2000;1427.0
5586;Grafische industrie;Duitsland;2001;1408.0
5587;Grafische industrie;Duitsland;2002;1411.0
5588;Grafische industrie;Duitsland;2003;1410.0
5589;Grafische industrie;Duitsland;2004;
5590;Grafische industrie;Finland;1979;1680.0
5591;Grafische industrie;Finland;1980;1665.0
5592;Grafische industrie;Finland;1981;1652.0
5593;Grafische industrie;Finland;1982;1630.0
5594;Grafische industrie;Finland;1983;1624.0
5595;Grafische industrie;Finland;1984;1606.0
5596;Grafische industrie;Finland;1985;1626.0
5597;Grafische industrie;Finland;1986;1617.0
5598;Grafische industrie;Finland;1987;1609.0
5599;Grafische industrie;Finland;1988;1608.0
5600;Grafische industrie;Finland;1989;1597.0
5601;Grafische industrie;Finland;1990;1549.0
5602;Grafische industrie;Finland;1991;1531.0
5603;Grafische industrie;Finland;1992;1505.0
5604;Grafische industrie;Finland;1993;1497.0
5605;Grafische industrie;Finland;1994;1529.0
5606;Grafische industrie;Finland;1995;1535.0
5607;Grafische industrie;Finland;1996;1565.0
5608;Grafische industrie;Finland;1997;1587.0
5609;Grafische industrie;Finland;1998;1559.0
5610;Grafische industrie;Finland;1999;1509.0
5611;Grafische industrie;Finland;2000;1497.0
5612;Grafische industrie;Finland;2001;1500.0
5613;Grafische industrie;Finland;2002;1522.0
5614;Grafische industrie;Finland;2003;1503.0
5615;Grafische industrie;Finland;2004;
5616;Grafische industrie;Frankrijk;1979;1821.0
5617;Grafische industrie;Frankrijk;1980;1817.0
5618;Grafische industrie;Frankrijk;1981;1792.0
5619;Grafische industrie;Frankrijk;1982;1727.0
5620;Grafische industrie;Frankrijk;1983;1721.0
5621;Grafische industrie;Frankrijk;1984;1722.0
5622;Grafische industrie;Frankrijk;1985;1713.0
5623;Grafische industrie;Frankrijk;1986;1717.0
5624;Grafische industrie;Frankrijk;1987;1729.0
5625;Grafische industrie;Frankrijk;1988;1737.0
5626;Grafische industrie;Frankrijk;1989;1735.0
5627;Grafische industrie;Frankrijk;1990;1711.0
5628;Grafische industrie;Frankrijk;1991;1697.0
5629;Grafische industrie;Frankrijk;1992;1708.0
5630;Grafische industrie;Frankrijk;1993;1706.0
5631;Grafische industrie;Frankrijk;1994;1699.0
5632;Grafische industrie;Frankrijk;1995;1684.0
5633;Grafische industrie;Frankrijk;1996;1687.0
5634;Grafische industrie;Frankrijk;1997;1691.0
5635;Grafische industrie;Frankrijk;1998;1679.0
5636;Grafische industrie;Frankrijk;1999;1666.0
5637;Grafische industrie;Frankrijk;2000;1604.0
5638;Grafische industrie;Frankrijk;2001;1580.0
5639;Grafische industrie;Frankrijk;2002;1560.0
5640;Grafische industrie;Frankrijk;2003;1552.0
5641;Grafische industrie;Frankrijk;2004;
5642;Grafische industrie;Hongarije;1979;
5643;Grafische industrie;Hongarije;1980;
5644;Grafische industrie;Hongarije;1981;
5645;Grafische industrie;Hongarije;1982;
5646;Grafische industrie;Hongarije;1983;
5647;Grafische industrie;Hongarije;1984;
5648;Grafische industrie;Hongarije;1985;
5649;Grafische industrie;Hongarije;1986;
5650;Grafische industrie;Hongarije;1987;
5651;Grafische industrie;Hongarije;1988;
5652;Grafische industrie;Hongarije;1989;
5653;Grafische industrie;Hongarije;1990;
5654;Grafische industrie;Hongarije;1991;
5655;Grafische industrie;Hongarije;1992;
5656;Grafische industrie;Hongarije;1993;1806.0
5657;Grafische industrie;Hongarije;1994;1932.0
5658;Grafische industrie;Hongarije;1995;1939.0
5659;Grafische industrie;Hongarije;1996;1879.0
5660;Grafische industrie;Hongarije;1997;1946.0
5661;Grafische industrie;Hongarije;1998;1925.0
5662;Grafische industrie;Hongarije;1999;1859.0
5663;Grafische industrie;Hongarije;2000;1954.0
5664;Grafische industrie;Hongarije;2001;1899.0
5665;Grafische industrie;Hongarije;2002;1875.0
5666;Grafische industrie;Hongarije;2003;1887.0
5667;Grafische industrie;Hongarije;2004;
5668;Grafische industrie;Ierland;1979;1966.0
5669;Grafische industrie;Ierland;1980;1930.0
5670;Grafische industrie;Ierland;1981;1902.0
5671;Grafische industrie;Ierland;1982;1895.0
5672;Grafische industrie;Ierland;1983;1886.0
5673;Grafische industrie;Ierland;1984;1878.0
5674;Grafische industrie;Ierland;1985;1882.0
5675;Grafische industrie;Ierland;1986;1912.0
5676;Grafische industrie;Ierland;1987;1900.0
5677;Grafische industrie;Ierland;1988;1897.0
5678;Grafische industrie;Ierland;1989;1905.0
5679;Grafische industrie;Ierland;1990;1898.0
5680;Grafische industrie;Ierland;1991;1869.0
5681;Grafische industrie;Ierland;1992;1821.0
5682;Grafische industrie;Ierland;1993;1809.0
5683;Grafische industrie;Ierland;1994;1812.0
5684;Grafische industrie;Ierland;1995;1812.0
5685;Grafische industrie;Ierland;1996;1813.0
5686;Grafische industrie;Ierland;1997;1756.0
5687;Grafische industrie;Ierland;1998;1689.0
5688;Grafische industrie;Ierland;1999;1662.0
5689;Grafische industrie;Ierland;2000;1682.0
5690;Grafische industrie;Ierland;2001;1667.0
5691;Grafische industrie;Ierland;2002;1641.0
5692;Grafische industrie;Ierland;2003;1621.0
5693;Grafische industrie;Ierland;2004;
5694;Grafische industrie;Italië;1979;1837.0
5695;Grafische industrie;Italië;1980;1866.0
5696;Grafische industrie;Italië;1981;1859.0
5697;Grafische industrie;Italië;1982;1851.0
5698;Grafische industrie;Italië;1983;1839.0
5699;Grafische industrie;Italië;1984;1786.0
5700;Grafische industrie;Italië;1985;1802.0
5701;Grafische industrie;Italië;1986;1800.0
5702;Grafische industrie;Italië;1987;1795.0
5703;Grafische industrie;Italië;1988;1813.0
5704;Grafische industrie;Italië;1989;1810.0
5705;Grafische industrie;Italië;1990;1812.0
5706;Grafische industrie;Italië;1991;1806.0
5707;Grafische industrie;Italië;1992;1766.0
5708;Grafische industrie;Italië;1993;1772.0
5709;Grafische industrie;Italië;1994;1769.0
5710;Grafische industrie;Italië;1995;1770.0
5711;Grafische industrie;Italië;1996;1771.0
5712;Grafische industrie;Italië;1997;1772.0
5713;Grafische industrie;Italië;1998;1763.0
5714;Grafische industrie;Italië;1999;1795.0
5715;Grafische industrie;Italië;2000;1722.0
5716;Grafische industrie;Italië;2001;1719.0
5717;Grafische industrie;Italië;2002;1737.0
5718;Grafische industrie;Italië;2003;1729.0
5719;Grafische industrie;Italië;2004;
5720;Grafische industrie;Japan;1979;2196.0
5721;Grafische industrie;Japan;1980;2197.0
5722;Grafische industrie;Japan;1981;2192.0
5723;Grafische industrie;Japan;1982;2191.0
5724;Grafische industrie;Japan;1983;2198.0
5725;Grafische industrie;Japan;1984;2213.0
5726;Grafische industrie;Japan;1985;2200.0
5727;Grafische industrie;Japan;1986;2202.0
5728;Grafische industrie;Japan;1987;2208.0
5729;Grafische industrie;Japan;1988;2204.0
5730;Grafische industrie;Japan;1989;2184.0
5731;Grafische industrie;Japan;1990;2149.0
5732;Grafische industrie;Japan;1991;2106.0
5733;Grafische industrie;Japan;1992;2069.0
5734;Grafische industrie;Japan;1993;2040.0
5735;Grafische industrie;Japan;1994;2047.0
5736;Grafische industrie;Japan;1995;2055.0
5737;Grafische industrie;Japan;1996;2050.0
5738;Grafische industrie;Japan;1997;2028.0
5739;Grafische industrie;Japan;1998;1997.0
5740;Grafische industrie;Japan;1999;2017.0
5741;Grafische industrie;Japan;2000;2018.0
5742;Grafische industrie;Japan;2001;2014.0
5743;Grafische industrie;Japan;2002;2009.0
5744;Grafische industrie;Japan;2003;
5745;Grafische industrie;Japan;2004;
5746;Grafische industrie;Nederland;1979;1462.0
5747;Grafische industrie;Nederland;1980;1455.0
5748;Grafische industrie;Nederland;1981;1493.0
5749;Grafische industrie;Nederland;1982;1491.0
5750;Grafische industrie;Nederland;1983;1447.0
5751;Grafische industrie;Nederland;1984;1348.0
5752;Grafische industrie;Nederland;1985;1312.0
5753;Grafische industrie;Nederland;1986;1313.0
5754;Grafische industrie;Nederland;1987;1278.0
5755;Grafische industrie;Nederland;1988;1224.0
5756;Grafische industrie;Nederland;1989;1253.0
5757;Grafische industrie;Nederland;1990;1231.0
5758;Grafische industrie;Nederland;1991;1158.0
5759;Grafische industrie;Nederland;1992;1157.0
5760;Grafische industrie;Nederland;1993;1161.0
5761;Grafische industrie;Nederland;1994;1104.0
5762;Grafische industrie;Nederland;1995;1131.0
5763;Grafische industrie;Nederland;1996;1134.0
5764;Grafische industrie;Nederland;1997;1148.0
5765;Grafische industrie;Nederland;1998;1178.0
5766;Grafische industrie;Nederland;1999;1167.0
5767;Grafische industrie;Nederland;2000;1167.0
5768;Grafische industrie;Nederland;2001;1174.0
5769;Grafische industrie;Nederland;2002;1186.0
5770;Grafische industrie;Nederland;2003;1169.0
5771;Grafische industrie;Nederland;2004;
5772;Grafische industrie;Oostenrijk;1979;1806.0
5773;Grafische industrie;Oostenrijk;1980;1797.0
5774;Grafische industrie;Oostenrijk;1981;1788.0
5775;Grafische industrie;Oostenrijk;1982;1779.0
5776;Grafische industrie;Oostenrijk;1983;1770.0
5777;Grafische industrie;Oostenrijk;1984;1761.0
5778;Grafische industrie;Oostenrijk;1985;1752.0
5779;Grafische industrie;Oostenrijk;1986;1744.0
5780;Grafische industrie;Oostenrijk;1987;1735.0
5781;Grafische industrie;Oostenrijk;1988;1731.0
5782;Grafische industrie;Oostenrijk;1989;1727.0
5783;Grafische industrie;Oostenrijk;1990;1722.0
5784;Grafische industrie;Oostenrijk;1991;1718.0
5785;Grafische industrie;Oostenrijk;1992;1714.0
5786;Grafische industrie;Oostenrijk;1993;1690.0
5787;Grafische industrie;Oostenrijk;1994;1666.0
5788;Grafische industrie;Oostenrijk;1995;1598.0
5789;Grafische industrie;Oostenrijk;1996;1609.0
5790;Grafische industrie;Oostenrijk;1997;1620.0
5791;Grafische industrie;Oostenrijk;1998;1622.0
5792;Grafische industrie;Oostenrijk;1999;1617.0
5793;Grafische industrie;Oostenrijk;2000;1634.0
5794;Grafische industrie;Oostenrijk;2001;1626.0
5795;Grafische industrie;Oostenrijk;2002;1572.0
5796;Grafische industrie;Oostenrijk;2003;1555.0
5797;Grafische industrie;Oostenrijk;2004;
5798;Grafische industrie;Polen;1979;
5799;Grafische industrie;Polen;1980;
5800;Grafische industrie;Polen;1981;
5801;Grafische industrie;Polen;1982;
5802;Grafische industrie;Polen;1983;
5803;Grafische industrie;Polen;1984;
5804;Grafische industrie;Polen;1985;
5805;Grafische industrie;Polen;1986;
5806;Grafische industrie;Polen;1987;
5807;Grafische industrie;Polen;1988;
5808;Grafische industrie;Polen;1989;
5809;Grafische industrie;Polen;1990;
5810;Grafische industrie;Polen;1991;
5811;Grafische industrie;Polen;1992;
5812;Grafische industrie;Polen;1993;1744.0
5813;Grafische industrie;Polen;1994;1866.0
5814;Grafische industrie;Polen;1995;1872.0
5815;Grafische industrie;Polen;1996;1842.0
5816;Grafische industrie;Polen;1997;1856.0
5817;Grafische industrie;Polen;1998;1861.0
5818;Grafische industrie;Polen;1999;1849.0
5819;Grafische industrie;Polen;2000;1847.0
5820;Grafische industrie;Polen;2001;1809.0
5821;Grafische industrie;Polen;2002;1789.0
5822;Grafische industrie;Polen;2003;1794.0
5823;Grafische industrie;Polen;2004;
5824;Grafische industrie;Spanje;1979;2031.0
5825;Grafische industrie;Spanje;1980;2013.0
5826;Grafische industrie;Spanje;1981;1977.0
5827;Grafische industrie;Spanje;1982;1955.0
5828;Grafische industrie;Spanje;1983;1921.0
5829;Grafische industrie;Spanje;1984;1874.0
5830;Grafische industrie;Spanje;1985;1863.0
5831;Grafische industrie;Spanje;1986;1856.0
5832;Grafische industrie;Spanje;1987;1847.0
5833;Grafische industrie;Spanje;1988;1843.0
5834;Grafische industrie;Spanje;1989;1831.0
5835;Grafische industrie;Spanje;1990;1832.0
5836;Grafische industrie;Spanje;1991;1840.0
5837;Grafische industrie;Spanje;1992;1832.0
5838;Grafische industrie;Spanje;1993;1823.0
5839;Grafische industrie;Spanje;1994;1823.0
5840;Grafische industrie;Spanje;1995;1823.0
5841;Grafische industrie;Spanje;1996;1811.0
5842;Grafische industrie;Spanje;1997;1814.0
5843;Grafische industrie;Spanje;1998;1841.0
5844;Grafische industrie;Spanje;1999;1823.0
5845;Grafische industrie;Spanje;2000;1830.0
5846;Grafische industrie;Spanje;2001;1819.0
5847;Grafische industrie;Spanje;2002;1807.0
5848;Grafische industrie;Spanje;2003;1809.0
5849;Grafische industrie;Spanje;2004;
5850;Grafische industrie;Tsjechië;1979;
5851;Grafische industrie;Tsjechië;1980;
5852;Grafische industrie;Tsjechië;1981;
5853;Grafische industrie;Tsjechië;1982;
5854;Grafische industrie;Tsjechië;1983;
5855;Grafische industrie;Tsjechië;1984;
5856;Grafische industrie;Tsjechië;1985;
5857;Grafische industrie;Tsjechië;1986;
5858;Grafische industrie;Tsjechië;1987;
5859;Grafische industrie;Tsjechië;1988;
5860;Grafische industrie;Tsjechië;1989;
5861;Grafische industrie;Tsjechië;1990;
5862;Grafische industrie;Tsjechië;1991;
5863;Grafische industrie;Tsjechië;1992;
5864;Grafische industrie;Tsjechië;1993;2097.0
5865;Grafische industrie;Tsjechië;1994;2076.0
5866;Grafische industrie;Tsjechië;1995;2098.0
5867;Grafische industrie;Tsjechië;1996;2099.0
5868;Grafische industrie;Tsjechië;1997;2100.0
5869;Grafische industrie;Tsjechië;1998;2108.0
5870;Grafische industrie;Tsjechië;1999;2121.0
5871;Grafische industrie;Tsjechië;2000;2126.0
5872;Grafische industrie;Tsjechië;2001;2032.0
5873;Grafische industrie;Tsjechië;2002;2012.0
5874;Grafische industrie;Tsjechië;2003;2004.0
5875;Grafische industrie;Tsjechië;2004;
5876;Grafische industrie;Verenigd Koninkrijk;1979;1886.0
5877;Grafische industrie;Verenigd Koninkrijk;1980;1850.0
5878;Grafische industrie;Verenigd Koninkrijk;1981;1817.0
5879;Grafische industrie;Verenigd Koninkrijk;1982;1797.0
5880;Grafische industrie;Verenigd Koninkrijk;1983;1830.0
5881;Grafische industrie;Verenigd Koninkrijk;1984;1843.0
5882;Grafische industrie;Verenigd Koninkrijk;1985;1824.0
5883;Grafische industrie;Verenigd Koninkrijk;1986;1829.0
5884;Grafische industrie;Verenigd Koninkrijk;1987;1854.0
5885;Grafische industrie;Verenigd Koninkrijk;1988;1844.0
5886;Grafische industrie;Verenigd Koninkrijk;1989;1830.0
5887;Grafische industrie;Verenigd Koninkrijk;1990;1788.0
5888;Grafische industrie;Verenigd Koninkrijk;1991;1746.0
5889;Grafische industrie;Verenigd Koninkrijk;1992;1743.0
5890;Grafische industrie;Verenigd Koninkrijk;1993;1755.0
5891;Grafische industrie;Verenigd Koninkrijk;1994;1767.0
5892;Grafische industrie;Verenigd Koninkrijk;1995;1771.0
5893;Grafische industrie;Verenigd Koninkrijk;1996;1768.0
5894;Grafische industrie;Verenigd Koninkrijk;1997;1773.0
5895;Grafische industrie;Verenigd Koninkrijk;1998;1761.0
5896;Grafische industrie;Verenigd Koninkrijk;1999;1762.0
5897;Grafische industrie;Verenigd Koninkrijk;2000;1731.0
5898;Grafische industrie;Verenigd Koninkrijk;2001;1701.0
5899;Grafische industrie;Verenigd Koninkrijk;2002;1691.0
5900;Grafische industrie;Verenigd Koninkrijk;2003;1679.0
5901;Grafische industrie;Verenigd Koninkrijk;2004;
5902;Grafische industrie;Verenigde Staten;1979;2003.0
5903;Grafische industrie;Verenigde Staten;1980;1986.0
5904;Grafische industrie;Verenigde Staten;1981;1990.0
5905;Grafische industrie;Verenigde Staten;1982;1984.0
5906;Grafische industrie;Verenigde Staten;1983;2005.0
5907;Grafische industrie;Verenigde Staten;1984;2014.0
5908;Grafische industrie;Verenigde Staten;1985;2017.0
5909;Grafische industrie;Verenigde Staten;1986;2022.0
5910;Grafische industrie;Verenigde Staten;1987;2021.0
5911;Grafische industrie;Verenigde Staten;1988;2015.0
5912;Grafische industrie;Verenigde Staten;1989;2008.0
5913;Grafische industrie;Verenigde Staten;1990;1982.0
5914;Grafische industrie;Verenigde Staten;1991;1973.0
5915;Grafische industrie;Verenigde Staten;1992;1983.0
5916;Grafische industrie;Verenigde Staten;1993;1995.0
5917;Grafische industrie;Verenigde Staten;1994;2005.0
5918;Grafische industrie;Verenigde Staten;1995;1989.0
5919;Grafische industrie;Verenigde Staten;1996;1987.0
5920;Grafische industrie;Verenigde Staten;1997;2000.0
5921;Grafische industrie;Verenigde Staten;1998;1991.0
5922;Grafische industrie;Verenigde Staten;1999;1986.0
5923;Grafische industrie;Verenigde Staten;2000;1990.0
5924;Grafische industrie;Verenigde Staten;2001;1977.0
5925;Grafische industrie;Verenigde Staten;2002;1959.0
5926;Grafische industrie;Verenigde Staten;2003;1947.0
5927;Grafische industrie;Verenigde Staten;2004;1955.0
5928;Grafische industrie;Zuid-Korea;1979;2691.0
5929;Grafische industrie;Zuid-Korea;1980;2750.0
5930;Grafische industrie;Zuid-Korea;1981;2780.0
5931;Grafische industrie;Zuid-Korea;1982;2783.0
5932;Grafische industrie;Zuid-Korea;1983;2815.0
5933;Grafische industrie;Zuid-Korea;1984;2812.0
5934;Grafische industrie;Zuid-Korea;1985;2802.0
5935;Grafische industrie;Zuid-Korea;1986;2852.0
5936;Grafische industrie;Zuid-Korea;1987;2815.0
5937;Grafische industrie;Zuid-Korea;1988;2743.0
5938;Grafische industrie;Zuid-Korea;1989;2640.0
5939;Grafische industrie;Zuid-Korea;1990;2594.0
5940;Grafische industrie;Zuid-Korea;1991;2568.0
5941;Grafische industrie;Zuid-Korea;1992;2539.0
5942;Grafische industrie;Zuid-Korea;1993;2539.0
5943;Grafische industrie;Zuid-Korea;1994;2540.0
5944;Grafische industrie;Zuid-Korea;1995;2564.0
5945;Grafische industrie;Zuid-Korea;1996;2521.0
5946;Grafische industrie;Zuid-Korea;1997;2491.0
5947;Grafische industrie;Zuid-Korea;1998;2400.0
5948;Grafische industrie;Zuid-Korea;1999;2466.0
5949;Grafische industrie;Zuid-Korea;2000;2483.0
5950;Grafische industrie;Zuid-Korea;2001;2465.0
5951;Grafische industrie;Zuid-Korea;2002;2428.0
5952;Grafische industrie;Zuid-Korea;2003;
5953;Grafische industrie;Zuid-Korea;2004;
5954;Grafische industrie;Zweden;1979;1430.0
5955;Grafische industrie;Zweden;1980;1432.0
5956;Grafische industrie;Zweden;1981;1431.0
5957;Grafische industrie;Zweden;1982;1433.0
5958;Grafische industrie;Zweden;1983;1457.0
5959;Grafische industrie;Zweden;1984;1501.0
5960;Grafische industrie;Zweden;1985;1527.0
5961;Grafische industrie;Zweden;1986;1601.0
5962;Grafische industrie;Zweden;1987;1608.0
5963;Grafische industrie;Zweden;1988;1589.0
5964;Grafische industrie;Zweden;1989;1592.0
5965;Grafische industrie;Zweden;1990;1598.0
5966;Grafische industrie;Zweden;1991;1600.0
5967;Grafische industrie;Zweden;1992;1585.0
5968;Grafische industrie;Zweden;1993;1618.0
5969;Grafische industrie;Zweden;1994;1643.0
5970;Grafische industrie;Zweden;1995;1636.0
5971;Grafische industrie;Zweden;1996;1662.0
5972;Grafische industrie;Zweden;1997;1688.0
5973;Grafische industrie;Zweden;1998;1681.0
5974;Grafische industrie;Zweden;1999;1688.0
5975;Grafische industrie;Zweden;2000;1709.0
5976;Grafische industrie;Zweden;2001;1702.0
5977;Grafische industrie;Zweden;2002;1659.0
5978;Grafische industrie;Zweden;2003;1650.0
5979;Grafische industrie;Zweden;2004;
5980;Grafische industrie;EU-15;1979;1762.0
5981;Grafische industrie;EU-15;1980;1747.0
5982;Grafische industrie;EU-15;1981;1730.0
5983;Grafische industrie;EU-15;1982;1717.0
5984;Grafische industrie;EU-15;1983;1725.0
5985;Grafische industrie;EU-15;1984;1706.0
5986;Grafische industrie;EU-15;1985;1690.0
5987;Grafische industrie;EU-15;1986;1690.0
5988;Grafische industrie;EU-15;1987;1683.0
5989;Grafische industrie;EU-15;1988;1674.0
5990;Grafische industrie;EU-15;1989;1664.0
5991;Grafische industrie;EU-15;1990;1647.0
5992;Grafische industrie;EU-15;1991;1624.0
5993;Grafische industrie;EU-15;1992;1619.0
5994;Grafische industrie;EU-15;1993;1618.0
5995;Grafische industrie;EU-15;1994;1611.0
5996;Grafische industrie;EU-15;1995;1607.0
5997;Grafische industrie;EU-15;1996;1603.0
5998;Grafische industrie;EU-15;1997;1605.0
5999;Grafische industrie;EU-15;1998;1610.0
6000;Grafische industrie;EU-15;1999;1620.0
6001;Grafische industrie;EU-15;2000;1594.0
6002;Grafische industrie;EU-15;2001;1580.0
6003;Grafische industrie;EU-15;2002;1578.0
6004;Grafische industrie;EU-15;2003;1573.0
6005;Grafische industrie;EU-15;2004;
6006;Aardolie- en steenkoolverwerking;Australië;1979;1852.0
6007;Aardolie- en steenkoolverwerking;Australië;1980;1826.0
6008;Aardolie- en steenkoolverwerking;Australië;1981;1826.0
6009;Aardolie- en steenkoolverwerking;Australië;1982;1816.0
6010;Aardolie- en steenkoolverwerking;Australië;1983;1801.0
6011;Aardolie- en steenkoolverwerking;Australië;1984;1817.0
6012;Aardolie- en steenkoolverwerking;Australië;1985;1807.0
6013;Aardolie- en steenkoolverwerking;Australië;1986;2022.0
6014;Aardolie- en steenkoolverwerking;Australië;1987;2116.0
6015;Aardolie- en steenkoolverwerking;Australië;1988;2210.0
6016;Aardolie- en steenkoolverwerking;Australië;1989;2009.0
6017;Aardolie- en steenkoolverwerking;Australië;1990;1963.0
6018;Aardolie- en steenkoolverwerking;Australië;1991;2087.0
6019;Aardolie- en steenkoolverwerking;Australië;1992;1898.0
6020;Aardolie- en steenkoolverwerking;Australië;1993;1931.0
6021;Aardolie- en steenkoolverwerking;Australië;1994;2165.0
6022;Aardolie- en steenkoolverwerking;Australië;1995;2036.0
6023;Aardolie- en steenkoolverwerking;Australië;1996;2102.0
6024;Aardolie- en steenkoolverwerking;Australië;1997;2157.0
6025;Aardolie- en steenkoolverwerking;Australië;1998;2066.0
6026;Aardolie- en steenkoolverwerking;Australië;1999;1979.0
6027;Aardolie- en steenkoolverwerking;Australië;2000;2146.0
6028;Aardolie- en steenkoolverwerking;Australië;2001;1992.0
6029;Aardolie- en steenkoolverwerking;Australië;2002;1942.0
6030;Aardolie- en steenkoolverwerking;Australië;2003;2123.0
6031;Aardolie- en steenkoolverwerking;Australië;2004;
6032;Aardolie- en steenkoolverwerking;België;1979;1806.0
6033;Aardolie- en steenkoolverwerking;België;1980;1785.0
6034;Aardolie- en steenkoolverwerking;België;1981;1761.0
6035;Aardolie- en steenkoolverwerking;België;1982;1746.0
6036;Aardolie- en steenkoolverwerking;België;1983;1752.0
6037;Aardolie- en steenkoolverwerking;België;1984;1773.0
6038;Aardolie- en steenkoolverwerking;België;1985;1780.0
6039;Aardolie- en steenkoolverwerking;België;1986;1766.0
6040;Aardolie- en steenkoolverwerking;België;1987;1754.0
6041;Aardolie- en steenkoolverwerking;België;1988;1748.0
6042;Aardolie- en steenkoolverwerking;België;1989;1736.0
6043;Aardolie- en steenkoolverwerking;België;1990;1747.0
6044;Aardolie- en steenkoolverwerking;België;1991;1713.0
6045;Aardolie- en steenkoolverwerking;België;1992;1696.0
6046;Aardolie- en steenkoolverwerking;België;1993;1656.0
6047;Aardolie- en steenkoolverwerking;België;1994;1658.0
6048;Aardolie- en steenkoolverwerking;België;1995;1689.0
6049;Aardolie- en steenkoolverwerking;België;1996;1700.0
6050;Aardolie- en steenkoolverwerking;België;1997;1690.0
6051;Aardolie- en steenkoolverwerking;België;1998;1691.0
6052;Aardolie- en steenkoolverwerking;België;1999;1667.0
6053;Aardolie- en steenkoolverwerking;België;2000;1679.0
6054;Aardolie- en steenkoolverwerking;België;2001;1623.0
6055;Aardolie- en steenkoolverwerking;België;2002;1655.0
6056;Aardolie- en steenkoolverwerking;België;2003;1648.0
6057;Aardolie- en steenkoolverwerking;België;2004;
6058;Aardolie- en steenkoolverwerking;Canada;1979;1912.0
6059;Aardolie- en steenkoolverwerking;Canada;1980;1905.0
6060;Aardolie- en steenkoolverwerking;Canada;1981;1903.0
6061;Aardolie- en steenkoolverwerking;Canada;1982;1894.0
6062;Aardolie- en steenkoolverwerking;Canada;1983;1888.0
6063;Aardolie- en steenkoolverwerking;Canada;1984;1926.0
6064;Aardolie- en steenkoolverwerking;Canada;1985;1871.0
6065;Aardolie- en steenkoolverwerking;Canada;1986;1863.0
6066;Aardolie- en steenkoolverwerking;Canada;1987;1945.0
6067;Aardolie- en steenkoolverwerking;Canada;1988;1942.0
6068;Aardolie- en steenkoolverwerking;Canada;1989;1886.0
6069;Aardolie- en steenkoolverwerking;Canada;1990;1946.0
6070;Aardolie- en steenkoolverwerking;Canada;1991;1949.0
6071;Aardolie- en steenkoolverwerking;Canada;1992;1914.0
6072;Aardolie- en steenkoolverwerking;Canada;1993;1944.0
6073;Aardolie- en steenkoolverwerking;Canada;1994;1910.0
6074;Aardolie- en steenkoolverwerking;Canada;1995;1967.0
6075;Aardolie- en steenkoolverwerking;Canada;1996;1991.0
6076;Aardolie- en steenkoolverwerking;Canada;1997;1953.0
6077;Aardolie- en steenkoolverwerking;Canada;1998;2078.0
6078;Aardolie- en steenkoolverwerking;Canada;1999;1986.0
6079;Aardolie- en steenkoolverwerking;Canada;2000;1995.0
6080;Aardolie- en steenkoolverwerking;Canada;2001;1998.0
6081;Aardolie- en steenkoolverwerking;Canada;2002;2031.0
6082;Aardolie- en steenkoolverwerking;Canada;2003;2005.0
6083;Aardolie- en steenkoolverwerking;Canada;2004;
6084;Aardolie- en steenkoolverwerking;Denemarken;1979;1648.0
6085;Aardolie- en steenkoolverwerking;Denemarken;1980;1626.0
6086;Aardolie- en steenkoolverwerking;Denemarken;1981;1616.0
6087;Aardolie- en steenkoolverwerking;Denemarken;1982;1642.0
6088;Aardolie- en steenkoolverwerking;Denemarken;1983;1613.0
6089;Aardolie- en steenkoolverwerking;Denemarken;1984;1607.0
6090;Aardolie- en steenkoolverwerking;Denemarken;1985;1605.0
6091;Aardolie- en steenkoolverwerking;Denemarken;1986;1596.0
6092;Aardolie- en steenkoolverwerking;Denemarken;1987;1563.0
6093;Aardolie- en steenkoolverwerking;Denemarken;1988;1560.0
6094;Aardolie- en steenkoolverwerking;Denemarken;1989;1517.0
6095;Aardolie- en steenkoolverwerking;Denemarken;1990;1505.0
6096;Aardolie- en steenkoolverwerking;Denemarken;1991;1489.0
6097;Aardolie- en steenkoolverwerking;Denemarken;1992;1535.0
6098;Aardolie- en steenkoolverwerking;Denemarken;1993;1539.0
