ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
9229;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2006;485.0
9230;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2007 1e kwartaal;635.0
9231;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2007 2e kwartaal;634.0
9232;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2007 3e kwartaal;641.0
9233;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2007 4e kwartaal;641.0
9234;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2007;502.0
9235;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2008 1e kwartaal;632.0
9236;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2008 2e kwartaal;630.0
9237;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2008 3e kwartaal;634.0
9238;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2008 4e kwartaal;611.0
9239;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2008;509.0
9240;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2009 1e kwartaal;615.0
9241;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2009 2e kwartaal;606.0
9242;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2009 3e kwartaal;601.0
9243;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2009 4e kwartaal;591.0
9244;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2009;497.0
9245;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2010 1e kwartaal;596.0
9246;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2010 2e kwartaal;606.0
9247;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2010 3e kwartaal;573.0
9248;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2010 4e kwartaal;588.0
9249;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2010;484.0
9250;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2011 1e kwartaal;607.0
9251;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2011 2e kwartaal;596.0
9252;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2011 3e kwartaal;581.0
9253;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2011 4e kwartaal;589.0
9254;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2011;465.0
9255;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2012 1e kwartaal;611.0
9256;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2012 2e kwartaal;618.0
9257;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2012 3e kwartaal;642.0
9258;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2012 4e kwartaal;637.0
9259;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2012;486.0
9260;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 1e kwartaal;638.0
9261;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 2e kwartaal;653.0
9262;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 3e kwartaal;660.0
9263;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 4e kwartaal;669.0
9264;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013;500.0
9265;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 1e kwartaal;679.0
9266;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 2e kwartaal;653.0
9267;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 3e kwartaal;643.0
9268;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 4e kwartaal;672.0
9269;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014;516.0
9270;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 1e kwartaal;656.0
9271;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 2e kwartaal;646.0
9272;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 3e kwartaal;639.0
9273;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 4e kwartaal;635.0
9274;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015;510.0
9275;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 1e kwartaal;657.0
9276;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 2e kwartaal;658.0
9277;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 3e kwartaal;655.0
9278;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 4e kwartaal;637.0
9279;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016;498.0
9280;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 1e kwartaal;674.0
9281;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 2e kwartaal;683.0
9282;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 3e kwartaal;686.0
9283;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 4e kwartaal;704.0
9284;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017;509.0
9285;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 1e kwartaal;711.0
9286;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 2e kwartaal;695.0
9287;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 3e kwartaal;693.0
9288;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 4e kwartaal;696.0
9289;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018;515.0
9290;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 1e kwartaal;707.0
9291;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 2e kwartaal;696.0
9292;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 3e kwartaal;687.0
9293;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 4e kwartaal;686.0
9294;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019;532.0
9295;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 1e kwartaal;701.0
9296;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 2e kwartaal;685.0
9297;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 3e kwartaal;673.0
9298;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 4e kwartaal;655.0
9299;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020;509.0
9300;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 1e kwartaal;
9301;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 2e kwartaal;644.0
9302;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 3e kwartaal;611.0
9303;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 4e kwartaal;624.0
9304;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 1e kwartaal;620.0
9305;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 2e kwartaal;601.0
9306;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2003 2e kwartaal;327.0
9307;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2003 3e kwartaal;310.0
9308;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2003 4e kwartaal;298.0
9309;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2004 1e kwartaal;304.0
9310;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2004 2e kwartaal;292.0
9311;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2004 3e kwartaal;289.0
9312;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2004 4e kwartaal;294.0
9313;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2004;243.0
9314;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2005 1e kwartaal;297.0
9315;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2005 2e kwartaal;288.0
9316;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2005 3e kwartaal;308.0
9317;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2005 4e kwartaal;311.0
9318;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2005;230.0
9319;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2006 1e kwartaal;323.0
9320;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2006 2e kwartaal;332.0
9321;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2006 3e kwartaal;320.0
9322;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2006 4e kwartaal;335.0
9323;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2006;242.0
9324;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2007 1e kwartaal;339.0
9325;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2007 2e kwartaal;332.0
9326;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2007 3e kwartaal;326.0
9327;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2007 4e kwartaal;322.0
9328;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2007;266.0
9329;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2008 1e kwartaal;325.0
9330;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2008 2e kwartaal;329.0
9331;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2008 3e kwartaal;329.0
9332;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2008 4e kwartaal;311.0
9333;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2008;252.0
9334;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2009 1e kwartaal;312.0
9335;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2009 2e kwartaal;315.0
9336;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2009 3e kwartaal;315.0
9337;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2009 4e kwartaal;316.0
9338;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2009;248.0
9339;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2010 1e kwartaal;315.0
9340;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2010 2e kwartaal;310.0
9341;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2010 3e kwartaal;306.0
9342;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2010 4e kwartaal;317.0
9343;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2010;253.0
9344;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2011 1e kwartaal;322.0
9345;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2011 2e kwartaal;310.0
9346;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2011 3e kwartaal;307.0
9347;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2011 4e kwartaal;312.0
9348;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2011;238.0
9349;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2012 1e kwartaal;319.0
9350;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2012 2e kwartaal;319.0
9351;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2012 3e kwartaal;331.0
9352;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2012 4e kwartaal;332.0
9353;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2012;243.0
9354;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;331.0
9355;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;347.0
9356;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;346.0
9357;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;356.0
9358;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013;247.0
9359;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;363.0
9360;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;343.0
9361;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;337.0
9362;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;349.0
9363;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014;269.0
9364;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;336.0
9365;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;333.0
9366;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;335.0
9367;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;328.0
9368;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015;258.0
9369;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;341.0
9370;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;348.0
9371;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;345.0
9372;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;325.0
9373;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016;255.0
9374;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;358.0
9375;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;366.0
9376;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;362.0
9377;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;365.0
9378;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017;264.0
9379;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;363.0
9380;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;381.0
9381;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;376.0
9382;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;377.0
9383;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018;253.0
9384;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;376.0
9385;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;377.0
9386;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;357.0
9387;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;363.0
9388;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019;282.0
9389;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;370.0
9390;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;361.0
9391;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;345.0
9392;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;347.0
9393;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020;269.0
9394;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
9395;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;347.0
9396;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;323.0
9397;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;329.0
9398;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;337.0
9399;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;318.0
9400;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2003 2e kwartaal;296.0
9401;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2003 3e kwartaal;303.0
9402;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2003 4e kwartaal;295.0
9403;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2004 1e kwartaal;288.0
9404;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2004 2e kwartaal;280.0
9405;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2004 3e kwartaal;285.0
9406;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2004 4e kwartaal;278.0
9407;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2004;243.0
9408;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2005 1e kwartaal;279.0
9409;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2005 2e kwartaal;288.0
9410;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2005 3e kwartaal;294.0
9411;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2005 4e kwartaal;295.0
9412;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2005;231.0
9413;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2006 1e kwartaal;300.0
9414;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2006 2e kwartaal;289.0
9415;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2006 3e kwartaal;294.0
9416;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2006 4e kwartaal;296.0
9417;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2006;243.0
9418;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2007 1e kwartaal;297.0
9419;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2007 2e kwartaal;302.0
9420;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2007 3e kwartaal;315.0
9421;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2007 4e kwartaal;319.0
9422;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2007;236.0
9423;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2008 1e kwartaal;306.0
9424;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2008 2e kwartaal;301.0
9425;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2008 3e kwartaal;305.0
9426;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2008 4e kwartaal;300.0
9427;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2008;256.0
9428;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2009 1e kwartaal;303.0
9429;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2009 2e kwartaal;292.0
9430;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2009 3e kwartaal;286.0
9431;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2009 4e kwartaal;275.0
9432;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2009;249.0
9433;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2010 1e kwartaal;281.0
9434;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2010 2e kwartaal;296.0
9435;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2010 3e kwartaal;267.0
9436;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2010 4e kwartaal;272.0
9437;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2010;231.0
9438;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2011 1e kwartaal;285.0
9439;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2011 2e kwartaal;286.0
9440;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2011 3e kwartaal;274.0
9441;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2011 4e kwartaal;277.0
9442;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2011;228.0
9443;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2012 1e kwartaal;293.0
9444;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2012 2e kwartaal;299.0
9445;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2012 3e kwartaal;311.0
9446;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2012 4e kwartaal;305.0
9447;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2012;242.0
9448;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;307.0
9449;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;306.0
9450;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;315.0
9451;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;313.0
9452;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013;253.0
9453;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;316.0
9454;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;310.0
9455;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;306.0
9456;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;322.0
9457;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014;247.0
9458;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;320.0
9459;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;313.0
9460;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;304.0
9461;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;307.0
9462;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015;253.0
9463;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;316.0
9464;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;310.0
9465;Geen wisseling van beroep;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;311.0
