ID;InvoerUitvoerEnSaldo;Landen;Perioden;TotaalDiensten_1;TotaalVervoersdiensten_2;TotaalZeevaart_3;Passagiersvervoer_4;Vrachtvervoer_5;VervoersondersteunendeDiensten_6;TotaalLuchtvaart_7;Passagiersvervoer_8;Vrachtvervoer_9;VervoersondersteunendeDiensten_10;TotaalOverigVervoer_11;TotaalPassagiersvervoer_12;Spoorvervoer_13;Wegvervoer_14;Binnenvaart_15;TotaalVrachtvervoer_16;Spoorvervoer_17;Wegvervoer_18;Binnenvaart_19;VervoerPerPijpleidingEnTransport_20;TotaalVervoersondersteunendeDiensten_21;Spoorvervoer_22;Wegvervoer_23;Binnenvaart_24;OverigeVervoersondersteunendeDiensten_25;TotaalReisverkeer_26;Zakelijk_27;Prive_28;TotaalCommunicatiediensten_29;PostEnKoeriersdiensten_30;Telecommunicatiediensten_31;TotaalBouwdiensten_32;BouwdienstenInHetBuitenland_33;BouwdienstenInNederland_34;Verzekeringsdiensten_35;FinancieleDiensten_36;TotaalComputerEnInformatiediensten_37;Computerdiensten_38;Informatiediensten_39;TotaalRoyaltySEnLicentierechten_40;FranchisesEnSoortgelijkeGebruiks_41;AndereGebruiksrechtenEnLicenties_42;TotaalOverigeZakelijkeDiensten_43;TransitohandelsEnAndereAanDeHan_44;OperationeleLeasing_45;TotaalOverigeZakelijkeProfessionele_46;JuridischeDiensten_47;AccountingAuditingBoekhouding_48;ZakelijkAdviesManagementadvies_49;AdverterenMarktonderzoekEnOpinie_50;ResearchEnOntwikkeling_51;ArchitectenIngenieursdienstenEnA_52;AfvalverwerkingEnMilieudiensten_53;LandbouwkundigeMijnbouwkundige_54;AndereNietEldersGenoemdeZakeli_55;IntraconcerndienstenNietEldersGenoemd_56;TotaalPersoonlijkeCultureleEnRec_57;AudiovisueleEnVerwanteDiensten_58;AnderePersoonlijkeCultureleEnR_59;OverheidsdienstenNietEldersGenoemd_60
4711;Invoer van diensten;Grenada;2010 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4712;Invoer van diensten;Grenada;2010 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4713;Invoer van diensten;Grenada;2010 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4714;Invoer van diensten;Grenada;2010;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4715;Invoer van diensten;Grenada;2011 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4716;Invoer van diensten;Grenada;2011 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4717;Invoer van diensten;Grenada;2011 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4718;Invoer van diensten;Grenada;2011 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4719;Invoer van diensten;Grenada;2011;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4720;Invoer van diensten;Grenada;2012 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4721;Invoer van diensten;Grenada;2012 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4722;Invoer van diensten;Grenada;2012 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4723;Invoer van diensten;Grenada;2012 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4724;Invoer van diensten;Grenada;2012;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4725;Invoer van diensten;Grenada;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4726;Invoer van diensten;Grenada;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4727;Invoer van diensten;Grenada;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4728;Invoer van diensten;Grenada;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4729;Invoer van diensten;Grenada;2013;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4730;Invoer van diensten;Griekenland;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;1.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4731;Invoer van diensten;Griekenland;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;138.0;9.0;129.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4732;Invoer van diensten;Griekenland;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;196.0;23.0;173.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4733;Invoer van diensten;Griekenland;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;31.0;0.0;31.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4734;Invoer van diensten;Griekenland;2003;516.0;91.0;9.0;;;;;;;;;;;;;;;;;;;;;;;369.0;33.0;336.0;12.0;;;;;;;;;;;10.0;;;15.0;;;15.0;;;;;;;;;;4.0;;;;12.0
4735;Invoer van diensten;Griekenland;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;0.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4736;Invoer van diensten;Griekenland;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;136.0;5.0;131.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4737;Invoer van diensten;Griekenland;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;170.0;8.0;163.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4738;Invoer van diensten;Griekenland;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;8.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4739;Invoer van diensten;Griekenland;2004;496.0;79.0;19.0;;;;46.0;;;;;;;;;;;;;;;;;;;340.0;20.0;320.0;14.0;;;0.0;;;;0.0;4.0;;;9.0;;;38.0;;;21.0;;;;;;;;;;11.0;1.0;;;11.0
4740;Invoer van diensten;Griekenland;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4741;Invoer van diensten;Griekenland;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;142.0;4.0;138.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4742;Invoer van diensten;Griekenland;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;191.0;8.0;183.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4743;Invoer van diensten;Griekenland;2005 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;39.0;8.0;32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4744;Invoer van diensten;Griekenland;2005;551.0;79.0;36.0;;;;33.0;;;;;;;;;;;;;;;;;;;373.0;20.0;353.0;18.0;;;;;;;;4.0;;;8.0;;;56.0;;;41.0;;;;;3.0;;;;;31.0;1.0;;;10.0
4745;Invoer van diensten;Griekenland;2006 1e kwartaal;33.0;18.0;;0.0;;5.0;;0.0;;4.0;7.0;0.0;;;;7.0;;;;;0.0;;;;;1.0;0.0;1.0;4.0;;;0.0;;;0.0;0.0;1.0;;;;;;;;0.0;7.0;;;;;;;;;;;0.0;0.0;0.0;1.0
4746;Invoer van diensten;Griekenland;2006 2e kwartaal;175.0;24.0;;0.0;;6.0;;0.0;;7.0;7.0;0.0;;;;7.0;;;;;0.0;;;;;136.0;4.0;132.0;6.0;;;0.0;;;0.0;0.0;1.0;;;;;;;;0.0;7.0;;;;;;;;;;;0.0;0.0;0.0;1.0
4747;Invoer van diensten;Griekenland;2006 3e kwartaal;260.0;25.0;;0.0;;5.0;;0.0;;11.0;7.0;0.0;;;;7.0;;;;;0.0;;;;;219.0;8.0;210.0;8.0;;;0.0;;;0.0;0.0;1.0;;;;;;;;0.0;6.0;;;;;;;;;;;0.0;0.0;0.0;1.0
4748;Invoer van diensten;Griekenland;2006 4e kwartaal;86.0;20.0;;0.0;;5.0;;0.0;;4.0;7.0;0.0;;;;7.0;;;;;0.0;;;;;36.0;9.0;27.0;5.0;;;0.0;;;0.0;0.0;1.0;;;;;;;;0.0;13.0;;;;;;;;;;;0.0;0.0;0.0;1.0
4749;Invoer van diensten;Griekenland;2006;554.0;86.0;;0.0;;21.0;;1.0;;25.0;27.0;0.0;0.0;0.0;0.0;27.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.0;22.0;370.0;23.0;;;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;;;0.0;;;0.0;32.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;5.0;21.0;0.0;0.0;0.0;4.0
4750;Invoer van diensten;Griekenland;2007 1e kwartaal;45.0;20.0;9.0;0.0;4.0;5.0;3.0;0.0;;;8.0;0.0;;;;8.0;;;;;0.0;;;;;9.0;0.0;9.0;6.0;;;0.0;;;0.0;0.0;1.0;;;1.0;;;8.0;0.0;0.0;8.0;;;;;;;;;;;1.0;0.0;0.0;1.0
4751;Invoer van diensten;Griekenland;2007 2e kwartaal;244.0;44.0;8.0;0.0;3.0;5.0;6.0;0.0;;;30.0;0.0;;;;30.0;;;;;0.0;;;;;183.0;5.0;178.0;5.0;;;0.0;;;0.0;0.0;1.0;;;1.0;;;9.0;0.0;0.0;9.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4752;Invoer van diensten;Griekenland;2007 3e kwartaal;291.0;21.0;6.0;0.0;1.0;4.0;9.0;0.0;;;7.0;0.0;;;;6.0;;;;;0.0;;;;;252.0;9.0;243.0;8.0;;;0.0;;;0.0;0.0;1.0;;;1.0;;;7.0;0.0;0.0;7.0;;;;;;;;;;;0.0;0.0;0.0;1.0
4753;Invoer van diensten;Griekenland;2007 4e kwartaal;85.0;18.0;7.0;0.0;2.0;5.0;3.0;0.0;;;8.0;0.0;;;;8.0;;;;;0.0;;;;;46.0;9.0;37.0;5.0;;;0.0;;;0.0;0.0;1.0;;;1.0;;;12.0;5.0;0.0;7.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4754;Invoer van diensten;Griekenland;2007;666.0;103.0;30.0;0.0;10.0;20.0;22.0;0.0;;;52.0;0.0;0.0;0.0;0.0;52.0;0.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;490.0;22.0;468.0;23.0;;;0.0;0.0;0.0;1.0;0.0;4.0;4.0;0.0;3.0;3.0;0.0;36.0;5.0;0.0;31.0;0.0;1.0;1.0;2.0;2.0;1.0;0.0;;;20.0;2.0;2.0;0.0;3.0
4755;Invoer van diensten;Griekenland;2008 1e kwartaal;31.0;17.0;7.0;0.0;2.0;4.0;3.0;0.0;;;7.0;0.0;;;;7.0;;;;;0.0;;;;;4.0;0.0;4.0;3.0;;;0.0;;;0.0;0.0;1.0;;;;;;4.0;;;4.0;;;;;;;;;;;;1.0;;1.0
4756;Invoer van diensten;Griekenland;2008 2e kwartaal;202.0;28.0;7.0;0.0;3.0;3.0;7.0;0.0;;;15.0;0.0;;;;15.0;;;;;0.0;;;;;160.0;5.0;155.0;5.0;;;0.0;;;0.0;0.0;1.0;;;;;;6.0;;;6.0;;;;;;;;;;;;1.0;;0.0
4757;Invoer van diensten;Griekenland;2008 3e kwartaal;292.0;24.0;6.0;0.0;2.0;4.0;9.0;0.0;;;9.0;0.0;;;;8.0;;;;;0.0;;;;;250.0;9.0;241.0;7.0;;;0.0;;;0.0;0.0;1.0;;;;;;6.0;;;6.0;;;;;;;;;;;;0.0;;0.0
4758;Invoer van diensten;Griekenland;2008 4e kwartaal;75.0;18.0;6.0;0.0;2.0;4.0;4.0;0.0;;;8.0;0.0;;;;8.0;;;;;0.0;;;;;38.0;10.0;28.0;4.0;;;0.0;;;0.0;0.0;1.0;;;;;;12.0;;;11.0;;;;;;;;;;;;1.0;;0.0
4759;Invoer van diensten;Griekenland;2008;600.0;87.0;26.0;0.0;10.0;16.0;22.0;0.0;;;39.0;0.0;0.0;0.0;0.0;38.0;0.0;38.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;452.0;24.0;428.0;18.0;;;0.0;0.0;0.0;1.0;0.0;4.0;3.0;0.0;;;;28.0;;;28.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;4.0;20.0;;3.0;;2.0
4760;Invoer van diensten;Griekenland;2009 1e kwartaal;37.0;14.0;4.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;8.0;0.0;;;;8.0;;;;;0.0;;;;;2.0;0.0;2.0;5.0;;;0.0;;;0.0;0.0;4.0;;;0.0;;;11.0;0.0;0.0;11.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4761;Invoer van diensten;Griekenland;2009 2e kwartaal;242.0;22.0;;0.0;1.0;;;0.0;0.0;;14.0;0.0;;;;14.0;;;;;0.0;;;;;196.0;5.0;191.0;4.0;;;0.0;;;0.0;0.0;3.0;;;0.0;;;15.0;1.0;0.0;14.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4762;Invoer van diensten;Griekenland;2009 3e kwartaal;274.0;19.0;4.0;0.0;;;8.0;0.0;;;7.0;0.0;;;;7.0;;;;;0.0;;;;;238.0;9.0;229.0;4.0;;;0.0;;;0.0;0.0;3.0;;;0.0;;;9.0;1.0;0.0;8.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4763;Invoer van diensten;Griekenland;2009 4e kwartaal;89.0;15.0;;0.0;;3.0;;0.0;;3.0;9.0;0.0;;;;8.0;;;;;1.0;;;;;33.0;9.0;24.0;9.0;;;0.0;;;0.0;0.0;6.0;;;0.0;;;24.0;;;14.0;;;;;;;;;;;1.0;;;1.0
4764;Invoer van diensten;Griekenland;2009;642.0;70.0;14.0;0.0;5.0;9.0;18.0;0.0;;;37.0;0.0;0.0;0.0;0.0;36.0;0.0;36.0;0.0;0.0;1.0;0.0;;0.0;;469.0;24.0;445.0;21.0;;;0.0;0.0;0.0;0.0;0.0;16.0;;;0.0;0.0;0.0;60.0;;;48.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;4.0;37.0;3.0;;;2.0
4765;Invoer van diensten;Griekenland;2010 1e kwartaal;40.0;;4.0;0.0;;;1.0;0.0;;;;;;;;9.0;;;;;0.0;;;;;4.0;0.0;4.0;5.0;;;0.0;;;0.0;0.0;2.0;;;;;;12.0;;0.0;;;;;;;;;;;;1.0;1.0;0.0;1.0
4766;Invoer van diensten;Griekenland;2010 2e kwartaal;176.0;25.0;13.0;0.0;9.0;4.0;4.0;0.0;;;8.0;0.0;;;;8.0;;;;;0.0;;;;;127.0;5.0;122.0;5.0;;;0.0;;;0.0;;;;;0.0;;;12.0;4.0;0.0;9.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4767;Invoer van diensten;Griekenland;2010 3e kwartaal;283.0;20.0;6.0;0.0;3.0;3.0;6.0;0.0;;;8.0;0.0;;;;8.0;;;;;0.0;;;;;243.0;9.0;234.0;5.0;;;0.0;;;0.0;0.0;2.0;;;0.0;;;10.0;2.0;0.0;8.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4768;Invoer van diensten;Griekenland;2010 4e kwartaal;77.0;;6.0;0.0;;;3.0;0.0;;;;;;;;10.0;;;;;1.0;;;;;26.0;9.0;16.0;4.0;;;0.0;;;0.0;;;;;;;;22.0;9.0;0.0;14.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4769;Invoer van diensten;Griekenland;2010;576.0;80.0;29.0;0.0;15.0;14.0;15.0;0.0;;;36.0;0.0;0.0;0.0;0.0;34.0;0.0;34.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;400.0;23.0;376.0;18.0;;;0.0;0.0;0.0;0.0;0.0;14.0;;;1.0;;;57.0;;0.0;;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;;3.0;3.0;0.0;2.0
4770;Invoer van diensten;Griekenland;2011 1e kwartaal;52.0;;;0.0;;5.0;2.0;0.0;;;10.0;0.0;;;;9.0;;;;;1.0;;;;;0.0;0.0;0.0;4.0;;;;;;0.0;0.0;2.0;;;0.0;;;24.0;3.0;0.0;21.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4771;Invoer van diensten;Griekenland;2011 2e kwartaal;200.0;23.0;9.0;0.0;;;5.0;0.0;;;9.0;0.0;;;;9.0;;;;;0.0;;;;;143.0;5.0;139.0;5.0;;;0.0;;;0.0;0.0;4.0;;;0.0;;;23.0;5.0;0.0;18.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4772;Invoer van diensten;Griekenland;2011 3e kwartaal;288.0;20.0;4.0;0.0;1.0;3.0;7.0;0.0;;;9.0;0.0;;;;8.0;;;;;0.0;;;;;242.0;9.0;232.0;6.0;;;0.0;;;0.0;0.0;2.0;;;0.0;;;17.0;3.0;0.0;14.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4773;Invoer van diensten;Griekenland;2011 4e kwartaal;107.0;;;0.0;2.0;;3.0;0.0;;;10.0;0.0;;;;9.0;;;;;1.0;;;;;49.0;9.0;40.0;;;;;;;0.0;0.0;5.0;;;;;;27.0;;0.0;;;;;;;;;;;;1.0;1.0;0.0;1.0
4774;Invoer van diensten;Griekenland;2011;647.0;81.0;27.0;0.0;12.0;15.0;16.0;0.0;;;38.0;0.0;0.0;0.0;0.0;35.0;0.0;35.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;434.0;23.0;411.0;;;5.0;1.0;1.0;0.0;0.0;1.0;13.0;;;;;0.0;91.0;;0.0;;0.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;10.0;;3.0;3.0;0.0;3.0
4775;Invoer van diensten;Griekenland;2012 1e kwartaal;43.0;17.0;6.0;0.0;3.0;3.0;2.0;0.0;;;9.0;0.0;;;;8.0;;;;;1.0;;;;;2.0;0.0;2.0;4.0;;;0.0;;;0.0;0.0;2.0;;;0.0;;;17.0;3.0;0.0;13.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4776;Invoer van diensten;Griekenland;2012 2e kwartaal;201.0;20.0;6.0;0.0;2.0;4.0;5.0;0.0;;;8.0;0.0;;;;8.0;;;;;0.0;;;;;151.0;5.0;145.0;5.0;;;0.0;;;0.0;0.0;2.0;;;0.0;;;21.0;5.0;0.0;16.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4777;Invoer van diensten;Griekenland;2012 3e kwartaal;295.0;20.0;;0.0;1.0;;;0.0;0.0;;8.0;0.0;;;;8.0;;;;;0.0;;;;;252.0;10.0;242.0;5.0;;;0.0;;;0.0;1.0;1.0;;;0.0;;;14.0;6.0;0.0;8.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4778;Invoer van diensten;Griekenland;2012 4e kwartaal;78.0;15.0;3.0;0.0;;;3.0;0.0;;;9.0;0.0;;;;8.0;;;;;1.0;;;;;32.0;9.0;22.0;4.0;;;0.0;;;0.0;1.0;2.0;;;0.0;;;23.0;11.0;0.0;12.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4779;Invoer van diensten;Griekenland;2012;616.0;72.0;;0.0;;13.0;;0.0;0.0;;34.0;0.0;0.0;0.0;0.0;32.0;0.0;32.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;436.0;25.0;411.0;18.0;;;0.0;0.0;0.0;0.0;2.0;7.0;4.0;3.0;0.0;0.0;0.0;74.0;25.0;0.0;49.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;6.0;36.0;3.0;3.0;0.0;4.0
4780;Invoer van diensten;Griekenland;2013 1e kwartaal;37.0;13.0;3.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;8.0;0.0;;;;7.0;;;;;0.0;;;;;1.0;0.0;1.0;4.0;;;;;;0.0;0.0;1.0;;;;;;13.0;6.0;0.0;7.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4781;Invoer van diensten;Griekenland;2013 2e kwartaal;196.0;14.0;;0.0;;2.0;3.0;0.0;0.0;3.0;;;;;;8.0;;;;;0.0;;;;;155.0;5.0;150.0;4.0;;;0.0;;;0.0;0.0;;;;;;;18.0;8.0;0.0;10.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4782;Invoer van diensten;Griekenland;2013 3e kwartaal;275.0;;2.0;0.0;0.0;2.0;;0.0;0.0;;9.0;0.0;;;;9.0;;;;;0.0;;;;;230.0;10.0;220.0;5.0;;;0.0;;;0.0;0.0;1.0;;;;;;15.0;7.0;0.0;8.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4783;Invoer van diensten;Griekenland;2013 4e kwartaal;88.0;;;0.0;;2.0;;;0.0;;;;;;;8.0;;;;;0.0;;;;;42.0;10.0;33.0;4.0;;;;;;0.0;0.0;;;;;;;21.0;13.0;0.0;8.0;;;;;;;;;;;1.0;1.0;0.0;1.0
4784;Invoer van diensten;Griekenland;2013;596.0;66.0;;0.0;;9.0;;;0.0;;33.0;0.0;0.0;0.0;0.0;32.0;0.0;32.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;428.0;25.0;404.0;17.0;;;1.0;1.0;0.0;0.0;1.0;6.0;4.0;3.0;5.0;5.0;0.0;66.0;33.0;0.0;33.0;1.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;7.0;18.0;3.0;3.0;0.0;3.0
4785;Invoer van diensten;Groenland;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4786;Invoer van diensten;Groenland;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4787;Invoer van diensten;Groenland;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4788;Invoer van diensten;Groenland;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4789;Invoer van diensten;Groenland;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4790;Invoer van diensten;Groenland;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4791;Invoer van diensten;Groenland;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4792;Invoer van diensten;Groenland;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4793;Invoer van diensten;Groenland;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4794;Invoer van diensten;Groenland;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4795;Invoer van diensten;Groenland;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4796;Invoer van diensten;Groenland;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4797;Invoer van diensten;Groenland;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4798;Invoer van diensten;Groenland;2005 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4799;Invoer van diensten;Groenland;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4800;Invoer van diensten;Groenland;2006 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4801;Invoer van diensten;Groenland;2006 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4802;Invoer van diensten;Groenland;2006 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4803;Invoer van diensten;Groenland;2006 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4804;Invoer van diensten;Groenland;2006;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4805;Invoer van diensten;Groenland;2007 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4806;Invoer van diensten;Groenland;2007 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4807;Invoer van diensten;Groenland;2007 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4808;Invoer van diensten;Groenland;2007 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4809;Invoer van diensten;Groenland;2007;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4810;Invoer van diensten;Groenland;2008 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4811;Invoer van diensten;Groenland;2008 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4812;Invoer van diensten;Groenland;2008 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4813;Invoer van diensten;Groenland;2008 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4814;Invoer van diensten;Groenland;2008;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
