ID;RegioS;TypeVerwarmingsinstallatie;Perioden;Woningen_1
383;Zuid-Nederland (LD);Stadsverwarming met laag gasverbruik;2022;0.5
384;Zuid-Nederland (LD);Stadsverwarming zonder gasverbruik;2017;3.3
385;Zuid-Nederland (LD);Stadsverwarming zonder gasverbruik;2018;3.4
386;Zuid-Nederland (LD);Stadsverwarming zonder gasverbruik;2019;3.5
387;Zuid-Nederland (LD);Stadsverwarming zonder gasverbruik;2020;3.5
388;Zuid-Nederland (LD);Stadsverwarming zonder gasverbruik;2021;3.6
389;Zuid-Nederland (LD);Stadsverwarming zonder gasverbruik;2022;3.6
390;Zuid-Nederland (LD);Elektrisch verwarmd met hoog gasverbruik;2017;0.5
391;Zuid-Nederland (LD);Elektrisch verwarmd met hoog gasverbruik;2018;0.6
392;Zuid-Nederland (LD);Elektrisch verwarmd met hoog gasverbruik;2019;0.7
393;Zuid-Nederland (LD);Elektrisch verwarmd met hoog gasverbruik;2020;0.9
394;Zuid-Nederland (LD);Elektrisch verwarmd met hoog gasverbruik;2021;0.9
395;Zuid-Nederland (LD);Elektrisch verwarmd met hoog gasverbruik;2022;1.1
396;Zuid-Nederland (LD);Elektrisch verwarmd met laag gasverbruik;2017;0.1
397;Zuid-Nederland (LD);Elektrisch verwarmd met laag gasverbruik;2018;0.0
398;Zuid-Nederland (LD);Elektrisch verwarmd met laag gasverbruik;2019;0.0
399;Zuid-Nederland (LD);Elektrisch verwarmd met laag gasverbruik;2020;0.1
400;Zuid-Nederland (LD);Elektrisch verwarmd met laag gasverbruik;2021;0.1
401;Zuid-Nederland (LD);Elektrisch verwarmd met laag gasverbruik;2022;0.1
402;Zuid-Nederland (LD);Elektrisch verwarmd zonder gasverbruik;2017;0.3
403;Zuid-Nederland (LD);Elektrisch verwarmd zonder gasverbruik;2018;0.6
404;Zuid-Nederland (LD);Elektrisch verwarmd zonder gasverbruik;2019;0.9
405;Zuid-Nederland (LD);Elektrisch verwarmd zonder gasverbruik;2020;1.3
406;Zuid-Nederland (LD);Elektrisch verwarmd zonder gasverbruik;2021;1.8
407;Zuid-Nederland (LD);Elektrisch verwarmd zonder gasverbruik;2022;2.6
408;Zuid-Nederland (LD);Totaal zonder gasverbruik (ex. onbekend);2017;3.6
409;Zuid-Nederland (LD);Totaal zonder gasverbruik (ex. onbekend);2018;4.0
410;Zuid-Nederland (LD);Totaal zonder gasverbruik (ex. onbekend);2019;4.4
411;Zuid-Nederland (LD);Totaal zonder gasverbruik (ex. onbekend);2020;4.8
412;Zuid-Nederland (LD);Totaal zonder gasverbruik (ex. onbekend);2021;5.4
413;Zuid-Nederland (LD);Totaal zonder gasverbruik (ex. onbekend);2022;6.2
414;Zuid-Nederland (LD);Type installaties onbekend;2017;3.4
415;Zuid-Nederland (LD);Type installaties onbekend;2018;3.0
416;Zuid-Nederland (LD);Type installaties onbekend;2019;2.8
417;Zuid-Nederland (LD);Type installaties onbekend;2020;2.1
418;Zuid-Nederland (LD);Type installaties onbekend;2021;2.2
419;Zuid-Nederland (LD);Type installaties onbekend;2022;2.4
420;Niet in te delen (LD);Individuele cv;2017;77.4
421;Niet in te delen (LD);Individuele cv;2018;63.9
422;Niet in te delen (LD);Individuele cv;2019;
423;Niet in te delen (LD);Individuele cv;2020;30.0
424;Niet in te delen (LD);Individuele cv;2021;27.8
425;Niet in te delen (LD);Individuele cv;2022;7.7
426;Niet in te delen (LD);Blokverwarming;2017;0.9
427;Niet in te delen (LD);Blokverwarming;2018;3.7
428;Niet in te delen (LD);Blokverwarming;2019;
429;Niet in te delen (LD);Blokverwarming;2020;1.4
430;Niet in te delen (LD);Blokverwarming;2021;0.0
431;Niet in te delen (LD);Blokverwarming;2022;0.0
432;Niet in te delen (LD);Stadsverwarming met hoog gasverbruik;2017;0.0
433;Niet in te delen (LD);Stadsverwarming met hoog gasverbruik;2018;0.0
434;Niet in te delen (LD);Stadsverwarming met hoog gasverbruik;2019;
435;Niet in te delen (LD);Stadsverwarming met hoog gasverbruik;2020;0.0
436;Niet in te delen (LD);Stadsverwarming met hoog gasverbruik;2021;0.0
437;Niet in te delen (LD);Stadsverwarming met hoog gasverbruik;2022;0.0
438;Niet in te delen (LD);Stadsverwarming met laag gasverbruik;2017;0.0
439;Niet in te delen (LD);Stadsverwarming met laag gasverbruik;2018;0.0
440;Niet in te delen (LD);Stadsverwarming met laag gasverbruik;2019;
441;Niet in te delen (LD);Stadsverwarming met laag gasverbruik;2020;0.0
442;Niet in te delen (LD);Stadsverwarming met laag gasverbruik;2021;0.0
443;Niet in te delen (LD);Stadsverwarming met laag gasverbruik;2022;0.0
444;Niet in te delen (LD);Stadsverwarming zonder gasverbruik;2017;10.1
445;Niet in te delen (LD);Stadsverwarming zonder gasverbruik;2018;1.8
446;Niet in te delen (LD);Stadsverwarming zonder gasverbruik;2019;
447;Niet in te delen (LD);Stadsverwarming zonder gasverbruik;2020;0.0
448;Niet in te delen (LD);Stadsverwarming zonder gasverbruik;2021;0.0
449;Niet in te delen (LD);Stadsverwarming zonder gasverbruik;2022;0.0
450;Niet in te delen (LD);Elektrisch verwarmd met hoog gasverbruik;2017;4.7
451;Niet in te delen (LD);Elektrisch verwarmd met hoog gasverbruik;2018;0.3
452;Niet in te delen (LD);Elektrisch verwarmd met hoog gasverbruik;2019;
453;Niet in te delen (LD);Elektrisch verwarmd met hoog gasverbruik;2020;0.0
454;Niet in te delen (LD);Elektrisch verwarmd met hoog gasverbruik;2021;0.0
455;Niet in te delen (LD);Elektrisch verwarmd met hoog gasverbruik;2022;0.0
456;Niet in te delen (LD);Elektrisch verwarmd met laag gasverbruik;2017;0.0
457;Niet in te delen (LD);Elektrisch verwarmd met laag gasverbruik;2018;0.0
458;Niet in te delen (LD);Elektrisch verwarmd met laag gasverbruik;2019;
459;Niet in te delen (LD);Elektrisch verwarmd met laag gasverbruik;2020;0.0
460;Niet in te delen (LD);Elektrisch verwarmd met laag gasverbruik;2021;0.0
461;Niet in te delen (LD);Elektrisch verwarmd met laag gasverbruik;2022;0.0
462;Niet in te delen (LD);Elektrisch verwarmd zonder gasverbruik;2017;0.2
463;Niet in te delen (LD);Elektrisch verwarmd zonder gasverbruik;2018;3.2
464;Niet in te delen (LD);Elektrisch verwarmd zonder gasverbruik;2019;
465;Niet in te delen (LD);Elektrisch verwarmd zonder gasverbruik;2020;30.0
466;Niet in te delen (LD);Elektrisch verwarmd zonder gasverbruik;2021;16.7
467;Niet in te delen (LD);Elektrisch verwarmd zonder gasverbruik;2022;23.1
468;Niet in te delen (LD);Totaal zonder gasverbruik (ex. onbekend);2017;10.3
469;Niet in te delen (LD);Totaal zonder gasverbruik (ex. onbekend);2018;5.0
470;Niet in te delen (LD);Totaal zonder gasverbruik (ex. onbekend);2019;
471;Niet in te delen (LD);Totaal zonder gasverbruik (ex. onbekend);2020;30.0
472;Niet in te delen (LD);Totaal zonder gasverbruik (ex. onbekend);2021;16.7
473;Niet in te delen (LD);Totaal zonder gasverbruik (ex. onbekend);2022;23.1
474;Niet in te delen (LD);Type installaties onbekend;2017;6.6
475;Niet in te delen (LD);Type installaties onbekend;2018;27.1
476;Niet in te delen (LD);Type installaties onbekend;2019;
477;Niet in te delen (LD);Type installaties onbekend;2020;38.6
478;Niet in te delen (LD);Type installaties onbekend;2021;55.6
479;Niet in te delen (LD);Type installaties onbekend;2022;69.2
480;Groningen (PV);Individuele cv;2017;89.5
481;Groningen (PV);Individuele cv;2018;89.5
482;Groningen (PV);Individuele cv;2019;89.1
483;Groningen (PV);Individuele cv;2020;88.3
484;Groningen (PV);Individuele cv;2021;87.7
485;Groningen (PV);Individuele cv;2022;86.4
486;Groningen (PV);Blokverwarming;2017;5.8
487;Groningen (PV);Blokverwarming;2018;5.9
488;Groningen (PV);Blokverwarming;2019;5.8
489;Groningen (PV);Blokverwarming;2020;6.1
490;Groningen (PV);Blokverwarming;2021;5.6
491;Groningen (PV);Blokverwarming;2022;5.2
492;Groningen (PV);Stadsverwarming met hoog gasverbruik;2017;0.1
493;Groningen (PV);Stadsverwarming met hoog gasverbruik;2018;0.3
494;Groningen (PV);Stadsverwarming met hoog gasverbruik;2019;0.4
495;Groningen (PV);Stadsverwarming met hoog gasverbruik;2020;0.4
496;Groningen (PV);Stadsverwarming met hoog gasverbruik;2021;0.3
497;Groningen (PV);Stadsverwarming met hoog gasverbruik;2022;0.2
498;Groningen (PV);Stadsverwarming met laag gasverbruik;2017;0.1
499;Groningen (PV);Stadsverwarming met laag gasverbruik;2018;0.1
500;Groningen (PV);Stadsverwarming met laag gasverbruik;2019;0.1
501;Groningen (PV);Stadsverwarming met laag gasverbruik;2020;0.1
502;Groningen (PV);Stadsverwarming met laag gasverbruik;2021;0.1
503;Groningen (PV);Stadsverwarming met laag gasverbruik;2022;0.1
504;Groningen (PV);Stadsverwarming zonder gasverbruik;2017;0.5
505;Groningen (PV);Stadsverwarming zonder gasverbruik;2018;0.7
506;Groningen (PV);Stadsverwarming zonder gasverbruik;2019;0.7
507;Groningen (PV);Stadsverwarming zonder gasverbruik;2020;0.8
508;Groningen (PV);Stadsverwarming zonder gasverbruik;2021;1.3
509;Groningen (PV);Stadsverwarming zonder gasverbruik;2022;1.4
510;Groningen (PV);Elektrisch verwarmd met hoog gasverbruik;2017;0.4
511;Groningen (PV);Elektrisch verwarmd met hoog gasverbruik;2018;0.4
512;Groningen (PV);Elektrisch verwarmd met hoog gasverbruik;2019;0.5
513;Groningen (PV);Elektrisch verwarmd met hoog gasverbruik;2020;0.9
514;Groningen (PV);Elektrisch verwarmd met hoog gasverbruik;2021;1.0
515;Groningen (PV);Elektrisch verwarmd met hoog gasverbruik;2022;1.3
516;Groningen (PV);Elektrisch verwarmd met laag gasverbruik;2017;0.0
517;Groningen (PV);Elektrisch verwarmd met laag gasverbruik;2018;0.0
518;Groningen (PV);Elektrisch verwarmd met laag gasverbruik;2019;0.0
519;Groningen (PV);Elektrisch verwarmd met laag gasverbruik;2020;0.0
520;Groningen (PV);Elektrisch verwarmd met laag gasverbruik;2021;0.1
521;Groningen (PV);Elektrisch verwarmd met laag gasverbruik;2022;0.1
522;Groningen (PV);Elektrisch verwarmd zonder gasverbruik;2017;0.3
523;Groningen (PV);Elektrisch verwarmd zonder gasverbruik;2018;0.6
524;Groningen (PV);Elektrisch verwarmd zonder gasverbruik;2019;1.0
525;Groningen (PV);Elektrisch verwarmd zonder gasverbruik;2020;1.3
526;Groningen (PV);Elektrisch verwarmd zonder gasverbruik;2021;1.9
527;Groningen (PV);Elektrisch verwarmd zonder gasverbruik;2022;2.9
528;Groningen (PV);Totaal zonder gasverbruik (ex. onbekend);2017;0.8
529;Groningen (PV);Totaal zonder gasverbruik (ex. onbekend);2018;1.3
530;Groningen (PV);Totaal zonder gasverbruik (ex. onbekend);2019;1.7
531;Groningen (PV);Totaal zonder gasverbruik (ex. onbekend);2020;2.1
532;Groningen (PV);Totaal zonder gasverbruik (ex. onbekend);2021;3.2
533;Groningen (PV);Totaal zonder gasverbruik (ex. onbekend);2022;4.2
534;Groningen (PV);Type installaties onbekend;2017;3.2
535;Groningen (PV);Type installaties onbekend;2018;2.5
536;Groningen (PV);Type installaties onbekend;2019;2.4
537;Groningen (PV);Type installaties onbekend;2020;2.2
538;Groningen (PV);Type installaties onbekend;2021;2.1
539;Groningen (PV);Type installaties onbekend;2022;2.3
540;Fryslân (PV);Individuele cv;2017;92.5
541;Fryslân (PV);Individuele cv;2018;92.0
542;Fryslân (PV);Individuele cv;2019;91.6
543;Fryslân (PV);Individuele cv;2020;91.0
544;Fryslân (PV);Individuele cv;2021;90.6
545;Fryslân (PV);Individuele cv;2022;89.3
546;Fryslân (PV);Blokverwarming;2017;3.5
547;Fryslân (PV);Blokverwarming;2018;3.5
548;Fryslân (PV);Blokverwarming;2019;3.6
549;Fryslân (PV);Blokverwarming;2020;3.8
550;Fryslân (PV);Blokverwarming;2021;3.6
551;Fryslân (PV);Blokverwarming;2022;3.5
552;Fryslân (PV);Stadsverwarming met hoog gasverbruik;2017;0.0
553;Fryslân (PV);Stadsverwarming met hoog gasverbruik;2018;0.1
554;Fryslân (PV);Stadsverwarming met hoog gasverbruik;2019;0.1
555;Fryslân (PV);Stadsverwarming met hoog gasverbruik;2020;0.1
556;Fryslân (PV);Stadsverwarming met hoog gasverbruik;2021;0.1
557;Fryslân (PV);Stadsverwarming met hoog gasverbruik;2022;0.1
558;Fryslân (PV);Stadsverwarming met laag gasverbruik;2017;0.0
559;Fryslân (PV);Stadsverwarming met laag gasverbruik;2018;0.0
560;Fryslân (PV);Stadsverwarming met laag gasverbruik;2019;0.0
561;Fryslân (PV);Stadsverwarming met laag gasverbruik;2020;0.0
562;Fryslân (PV);Stadsverwarming met laag gasverbruik;2021;0.0
563;Fryslân (PV);Stadsverwarming met laag gasverbruik;2022;0.0
564;Fryslân (PV);Stadsverwarming zonder gasverbruik;2017;0.5
565;Fryslân (PV);Stadsverwarming zonder gasverbruik;2018;0.6
566;Fryslân (PV);Stadsverwarming zonder gasverbruik;2019;0.7
567;Fryslân (PV);Stadsverwarming zonder gasverbruik;2020;0.7
568;Fryslân (PV);Stadsverwarming zonder gasverbruik;2021;0.7
569;Fryslân (PV);Stadsverwarming zonder gasverbruik;2022;0.7
570;Fryslân (PV);Elektrisch verwarmd met hoog gasverbruik;2017;0.3
571;Fryslân (PV);Elektrisch verwarmd met hoog gasverbruik;2018;0.4
572;Fryslân (PV);Elektrisch verwarmd met hoog gasverbruik;2019;0.5
573;Fryslân (PV);Elektrisch verwarmd met hoog gasverbruik;2020;0.6
574;Fryslân (PV);Elektrisch verwarmd met hoog gasverbruik;2021;0.7
575;Fryslân (PV);Elektrisch verwarmd met hoog gasverbruik;2022;0.9
576;Fryslân (PV);Elektrisch verwarmd met laag gasverbruik;2017;0.0
577;Fryslân (PV);Elektrisch verwarmd met laag gasverbruik;2018;0.0
578;Fryslân (PV);Elektrisch verwarmd met laag gasverbruik;2019;0.0
579;Fryslân (PV);Elektrisch verwarmd met laag gasverbruik;2020;0.1
580;Fryslân (PV);Elektrisch verwarmd met laag gasverbruik;2021;0.1
581;Fryslân (PV);Elektrisch verwarmd met laag gasverbruik;2022;0.1
582;Fryslân (PV);Elektrisch verwarmd zonder gasverbruik;2017;0.3
583;Fryslân (PV);Elektrisch verwarmd zonder gasverbruik;2018;0.7
584;Fryslân (PV);Elektrisch verwarmd zonder gasverbruik;2019;1.0
585;Fryslân (PV);Elektrisch verwarmd zonder gasverbruik;2020;1.7
586;Fryslân (PV);Elektrisch verwarmd zonder gasverbruik;2021;2.2
587;Fryslân (PV);Elektrisch verwarmd zonder gasverbruik;2022;2.9
588;Fryslân (PV);Totaal zonder gasverbruik (ex. onbekend);2017;0.8
589;Fryslân (PV);Totaal zonder gasverbruik (ex. onbekend);2018;1.3
590;Fryslân (PV);Totaal zonder gasverbruik (ex. onbekend);2019;1.7
591;Fryslân (PV);Totaal zonder gasverbruik (ex. onbekend);2020;2.4
592;Fryslân (PV);Totaal zonder gasverbruik (ex. onbekend);2021;2.9
593;Fryslân (PV);Totaal zonder gasverbruik (ex. onbekend);2022;3.7
594;Fryslân (PV);Type installaties onbekend;2017;2.7
595;Fryslân (PV);Type installaties onbekend;2018;2.7
596;Fryslân (PV);Type installaties onbekend;2019;2.4
597;Fryslân (PV);Type installaties onbekend;2020;1.9
598;Fryslân (PV);Type installaties onbekend;2021;2.0
599;Fryslân (PV);Type installaties onbekend;2022;2.3
600;Drenthe (PV);Individuele cv;2017;93.8
601;Drenthe (PV);Individuele cv;2018;93.3
602;Drenthe (PV);Individuele cv;2019;92.9
603;Drenthe (PV);Individuele cv;2020;92.5
604;Drenthe (PV);Individuele cv;2021;92.0
605;Drenthe (PV);Individuele cv;2022;90.8
606;Drenthe (PV);Blokverwarming;2017;3.6
607;Drenthe (PV);Blokverwarming;2018;3.6
608;Drenthe (PV);Blokverwarming;2019;3.5
609;Drenthe (PV);Blokverwarming;2020;3.8
610;Drenthe (PV);Blokverwarming;2021;3.6
611;Drenthe (PV);Blokverwarming;2022;3.5
612;Drenthe (PV);Stadsverwarming met hoog gasverbruik;2017;0.0
613;Drenthe (PV);Stadsverwarming met hoog gasverbruik;2018;0.0
614;Drenthe (PV);Stadsverwarming met hoog gasverbruik;2019;0.0
615;Drenthe (PV);Stadsverwarming met hoog gasverbruik;2020;0.0
616;Drenthe (PV);Stadsverwarming met hoog gasverbruik;2021;0.0
617;Drenthe (PV);Stadsverwarming met hoog gasverbruik;2022;0.0
618;Drenthe (PV);Stadsverwarming met laag gasverbruik;2017;0.0
619;Drenthe (PV);Stadsverwarming met laag gasverbruik;2018;0.0
620;Drenthe (PV);Stadsverwarming met laag gasverbruik;2019;0.0
621;Drenthe (PV);Stadsverwarming met laag gasverbruik;2020;0.0
622;Drenthe (PV);Stadsverwarming met laag gasverbruik;2021;0.0
623;Drenthe (PV);Stadsverwarming met laag gasverbruik;2022;0.0
624;Drenthe (PV);Stadsverwarming zonder gasverbruik;2017;0.1
625;Drenthe (PV);Stadsverwarming zonder gasverbruik;2018;0.1
626;Drenthe (PV);Stadsverwarming zonder gasverbruik;2019;0.2
627;Drenthe (PV);Stadsverwarming zonder gasverbruik;2020;0.2
628;Drenthe (PV);Stadsverwarming zonder gasverbruik;2021;0.2
629;Drenthe (PV);Stadsverwarming zonder gasverbruik;2022;0.3
630;Drenthe (PV);Elektrisch verwarmd met hoog gasverbruik;2017;0.2
631;Drenthe (PV);Elektrisch verwarmd met hoog gasverbruik;2018;0.4
632;Drenthe (PV);Elektrisch verwarmd met hoog gasverbruik;2019;0.6
633;Drenthe (PV);Elektrisch verwarmd met hoog gasverbruik;2020;0.8
634;Drenthe (PV);Elektrisch verwarmd met hoog gasverbruik;2021;0.8
635;Drenthe (PV);Elektrisch verwarmd met hoog gasverbruik;2022;1.0
636;Drenthe (PV);Elektrisch verwarmd met laag gasverbruik;2017;0.0
637;Drenthe (PV);Elektrisch verwarmd met laag gasverbruik;2018;0.0
638;Drenthe (PV);Elektrisch verwarmd met laag gasverbruik;2019;0.0
639;Drenthe (PV);Elektrisch verwarmd met laag gasverbruik;2020;0.1
640;Drenthe (PV);Elektrisch verwarmd met laag gasverbruik;2021;0.1
641;Drenthe (PV);Elektrisch verwarmd met laag gasverbruik;2022;0.1
642;Drenthe (PV);Elektrisch verwarmd zonder gasverbruik;2017;0.2
643;Drenthe (PV);Elektrisch verwarmd zonder gasverbruik;2018;0.4
644;Drenthe (PV);Elektrisch verwarmd zonder gasverbruik;2019;0.7
645;Drenthe (PV);Elektrisch verwarmd zonder gasverbruik;2020;1.1
646;Drenthe (PV);Elektrisch verwarmd zonder gasverbruik;2021;1.6
647;Drenthe (PV);Elektrisch verwarmd zonder gasverbruik;2022;2.4
648;Drenthe (PV);Totaal zonder gasverbruik (ex. onbekend);2017;0.3
649;Drenthe (PV);Totaal zonder gasverbruik (ex. onbekend);2018;0.5
650;Drenthe (PV);Totaal zonder gasverbruik (ex. onbekend);2019;0.9
651;Drenthe (PV);Totaal zonder gasverbruik (ex. onbekend);2020;1.3
652;Drenthe (PV);Totaal zonder gasverbruik (ex. onbekend);2021;1.9
653;Drenthe (PV);Totaal zonder gasverbruik (ex. onbekend);2022;2.7
654;Drenthe (PV);Type installaties onbekend;2017;2.0
655;Drenthe (PV);Type installaties onbekend;2018;2.1
656;Drenthe (PV);Type installaties onbekend;2019;2.1
657;Drenthe (PV);Type installaties onbekend;2020;1.5
658;Drenthe (PV);Type installaties onbekend;2021;1.5
659;Drenthe (PV);Type installaties onbekend;2022;1.8
660;Overijssel (PV);Individuele cv;2017;88.9
661;Overijssel (PV);Individuele cv;2018;89.1
662;Overijssel (PV);Individuele cv;2019;88.6
663;Overijssel (PV);Individuele cv;2020;88.2
664;Overijssel (PV);Individuele cv;2021;87.6
665;Overijssel (PV);Individuele cv;2022;86.6
666;Overijssel (PV);Blokverwarming;2017;3.9
667;Overijssel (PV);Blokverwarming;2018;3.9
668;Overijssel (PV);Blokverwarming;2019;3.9
669;Overijssel (PV);Blokverwarming;2020;4.1
670;Overijssel (PV);Blokverwarming;2021;3.9
671;Overijssel (PV);Blokverwarming;2022;3.7
672;Overijssel (PV);Stadsverwarming met hoog gasverbruik;2017;0.5
673;Overijssel (PV);Stadsverwarming met hoog gasverbruik;2018;0.5
674;Overijssel (PV);Stadsverwarming met hoog gasverbruik;2019;0.5
675;Overijssel (PV);Stadsverwarming met hoog gasverbruik;2020;0.5
676;Overijssel (PV);Stadsverwarming met hoog gasverbruik;2021;0.5
677;Overijssel (PV);Stadsverwarming met hoog gasverbruik;2022;0.5
678;Overijssel (PV);Stadsverwarming met laag gasverbruik;2017;0.6
679;Overijssel (PV);Stadsverwarming met laag gasverbruik;2018;0.5
680;Overijssel (PV);Stadsverwarming met laag gasverbruik;2019;0.5
681;Overijssel (PV);Stadsverwarming met laag gasverbruik;2020;0.5
682;Overijssel (PV);Stadsverwarming met laag gasverbruik;2021;0.5
683;Overijssel (PV);Stadsverwarming met laag gasverbruik;2022;0.5
684;Overijssel (PV);Stadsverwarming zonder gasverbruik;2017;2.2
685;Overijssel (PV);Stadsverwarming zonder gasverbruik;2018;2.3
686;Overijssel (PV);Stadsverwarming zonder gasverbruik;2019;2.5
687;Overijssel (PV);Stadsverwarming zonder gasverbruik;2020;2.5
688;Overijssel (PV);Stadsverwarming zonder gasverbruik;2021;2.5
689;Overijssel (PV);Stadsverwarming zonder gasverbruik;2022;2.5
