ID;SBI2008PartBedrijvenOverheid;Perioden;VacaturesSeizoengecorrigeerd_1
2259;S Overige dienstverlening;2001 4e kwartaal;4.0
2260;S Overige dienstverlening;2002 1e kwartaal;4.3
2261;S Overige dienstverlening;2002 2e kwartaal;3.2
2262;S Overige dienstverlening;2002 3e kwartaal;3.3
2263;S Overige dienstverlening;2002 4e kwartaal;3.2
2264;S Overige dienstverlening;2003 1e kwartaal;3.0
2265;S Overige dienstverlening;2003 2e kwartaal;2.8
2266;S Overige dienstverlening;2003 3e kwartaal;2.9
2267;S Overige dienstverlening;2003 4e kwartaal;3.0
2268;S Overige dienstverlening;2004 1e kwartaal;3.2
2269;S Overige dienstverlening;2004 2e kwartaal;3.5
2270;S Overige dienstverlening;2004 3e kwartaal;3.5
2271;S Overige dienstverlening;2004 4e kwartaal;2.7
2272;S Overige dienstverlening;2005 1e kwartaal;3.8
2273;S Overige dienstverlening;2005 2e kwartaal;2.6
2274;S Overige dienstverlening;2005 3e kwartaal;3.6
2275;S Overige dienstverlening;2005 4e kwartaal;3.3
2276;S Overige dienstverlening;2006 1e kwartaal;3.8
2277;S Overige dienstverlening;2006 2e kwartaal;4.2
2278;S Overige dienstverlening;2006 3e kwartaal;4.7
2279;S Overige dienstverlening;2006 4e kwartaal;5.0
2280;S Overige dienstverlening;2007 1e kwartaal;4.5
2281;S Overige dienstverlening;2007 2e kwartaal;4.7
2282;S Overige dienstverlening;2007 3e kwartaal;4.8
2283;S Overige dienstverlening;2007 4e kwartaal;4.5
2284;S Overige dienstverlening;2008 1e kwartaal;5.1
2285;S Overige dienstverlening;2008 2e kwartaal;5.4
2286;S Overige dienstverlening;2008 3e kwartaal;5.0
2287;S Overige dienstverlening;2008 4e kwartaal;4.6
2288;S Overige dienstverlening;2009 1e kwartaal;3.7
2289;S Overige dienstverlening;2009 2e kwartaal;2.9
2290;S Overige dienstverlening;2009 3e kwartaal;3.2
2291;S Overige dienstverlening;2009 4e kwartaal;2.9
2292;S Overige dienstverlening;2010 1e kwartaal;3.0
2293;S Overige dienstverlening;2010 2e kwartaal;2.9
2294;S Overige dienstverlening;2010 3e kwartaal;2.8
2295;S Overige dienstverlening;2010 4e kwartaal;2.6
2296;S Overige dienstverlening;2011 1e kwartaal;3.0
2297;S Overige dienstverlening;2011 2e kwartaal;3.3
2298;S Overige dienstverlening;2011 3e kwartaal;3.3
2299;S Overige dienstverlening;2011 4e kwartaal;3.1
2300;S Overige dienstverlening;2012 1e kwartaal;2.9
2301;S Overige dienstverlening;2012 2e kwartaal;2.6
2302;S Overige dienstverlening;2012 3e kwartaal;2.5
2303;S Overige dienstverlening;2012 4e kwartaal;2.4
2304;S Overige dienstverlening;2013 1e kwartaal;2.1
2305;S Overige dienstverlening;2013 2e kwartaal;1.9
2306;S Overige dienstverlening;2013 3e kwartaal;1.9
2307;S Overige dienstverlening;2013 4e kwartaal;2.2
2308;S Overige dienstverlening;2014 1e kwartaal;2.0
2309;S Overige dienstverlening;2014 2e kwartaal;2.3
2310;S Overige dienstverlening;2014 3e kwartaal;2.6
2311;S Overige dienstverlening;2014 4e kwartaal;2.7
2312;S Overige dienstverlening;2015 1e kwartaal;2.3
2313;S Overige dienstverlening;2015 2e kwartaal;1.8
2314;S Overige dienstverlening;2015 3e kwartaal;2.2
2315;S Overige dienstverlening;2015 4e kwartaal;2.6
2316;S Overige dienstverlening;2016 1e kwartaal;2.7
2317;S Overige dienstverlening;2016 2e kwartaal;2.7
2318;S Overige dienstverlening;2016 3e kwartaal;2.8
2319;S Overige dienstverlening;2016 4e kwartaal;3.1
2320;S Overige dienstverlening;2017 1e kwartaal;3.0
2321;S Overige dienstverlening;2017 2e kwartaal;3.4
2322;S Overige dienstverlening;2017 3e kwartaal;4.1
2323;S Overige dienstverlening;2017 4e kwartaal;3.9
2324;S Overige dienstverlening;2018 1e kwartaal;4.0
2325;S Overige dienstverlening;2018 2e kwartaal;4.1
2326;S Overige dienstverlening;2018 3e kwartaal;4.0
2327;S Overige dienstverlening;2018 4e kwartaal;4.2
2328;S Overige dienstverlening;2019 1e kwartaal;4.3
2329;S Overige dienstverlening;2019 2e kwartaal;3.8
2330;S Overige dienstverlening;2019 3e kwartaal;4.2
2331;S Overige dienstverlening;2019 4e kwartaal;4.2
2332;S Overige dienstverlening;2020 1e kwartaal;2.8
2333;S Overige dienstverlening;2020 2e kwartaal;2.5
2334;S Overige dienstverlening;2020 3e kwartaal;2.9
2335;S Overige dienstverlening;2020 4e kwartaal;3.0
2336;S Overige dienstverlening;2021 1e kwartaal;3.8
2337;S Overige dienstverlening;2021 2e kwartaal;5.0
2338;S Overige dienstverlening;2021 3e kwartaal;5.5
2339;S Overige dienstverlening;2021 4e kwartaal;5.4
2340;S Overige dienstverlening;2022 1e kwartaal;6.4
2341;S Overige dienstverlening;2022 2e kwartaal;7.1
2342;S Overige dienstverlening;2022 3e kwartaal;6.2
2343;S Overige dienstverlening;2022 4e kwartaal;6.5
2344;S Overige dienstverlening;2023 1e kwartaal;7.4
2345;S Overige dienstverlening;2023 2e kwartaal;6.8
2346;S Overige dienstverlening;2023 3e kwartaal;7.0
2347;S Overige dienstverlening;2023 4e kwartaal;7.1
2348;S Overige dienstverlening;2024 1e kwartaal;6.8
2349;S Overige dienstverlening;2024 2e kwartaal;6.7
2350;S Overige dienstverlening;2024 3e kwartaal;6.3
2351;S Overige dienstverlening;2024 4e kwartaal;7.1
2352;Particuliere bedrijven;1997 1e kwartaal;73.8
2353;Particuliere bedrijven;1997 2e kwartaal;74.9
2354;Particuliere bedrijven;1997 3e kwartaal;96.5
2355;Particuliere bedrijven;1997 4e kwartaal;113.0
2356;Particuliere bedrijven;1998 1e kwartaal;115.6
2357;Particuliere bedrijven;1998 2e kwartaal;123.6
2358;Particuliere bedrijven;1998 3e kwartaal;131.6
2359;Particuliere bedrijven;1998 4e kwartaal;131.6
2360;Particuliere bedrijven;1999 1e kwartaal;138.3
2361;Particuliere bedrijven;1999 2e kwartaal;164.9
2362;Particuliere bedrijven;1999 3e kwartaal;170.6
2363;Particuliere bedrijven;1999 4e kwartaal;175.0
2364;Particuliere bedrijven;2000 1e kwartaal;193.7
2365;Particuliere bedrijven;2000 2e kwartaal;186.0
2366;Particuliere bedrijven;2000 3e kwartaal;182.7
2367;Particuliere bedrijven;2000 4e kwartaal;196.5
2368;Particuliere bedrijven;2001 1e kwartaal;193.7
2369;Particuliere bedrijven;2001 2e kwartaal;186.5
2370;Particuliere bedrijven;2001 3e kwartaal;169.3
2371;Particuliere bedrijven;2001 4e kwartaal;156.1
2372;Particuliere bedrijven;2002 1e kwartaal;155.9
2373;Particuliere bedrijven;2002 2e kwartaal;130.8
2374;Particuliere bedrijven;2002 3e kwartaal;115.8
2375;Particuliere bedrijven;2002 4e kwartaal;116.3
2376;Particuliere bedrijven;2003 1e kwartaal;106.5
2377;Particuliere bedrijven;2003 2e kwartaal;99.2
2378;Particuliere bedrijven;2003 3e kwartaal;83.9
2379;Particuliere bedrijven;2003 4e kwartaal;94.0
2380;Particuliere bedrijven;2004 1e kwartaal;105.8
2381;Particuliere bedrijven;2004 2e kwartaal;109.5
2382;Particuliere bedrijven;2004 3e kwartaal;110.9
2383;Particuliere bedrijven;2004 4e kwartaal;118.3
2384;Particuliere bedrijven;2005 1e kwartaal;139.4
2385;Particuliere bedrijven;2005 2e kwartaal;128.2
2386;Particuliere bedrijven;2005 3e kwartaal;151.3
2387;Particuliere bedrijven;2005 4e kwartaal;152.7
2388;Particuliere bedrijven;2006 1e kwartaal;175.5
2389;Particuliere bedrijven;2006 2e kwartaal;198.0
2390;Particuliere bedrijven;2006 3e kwartaal;216.3
2391;Particuliere bedrijven;2006 4e kwartaal;215.6
2392;Particuliere bedrijven;2007 1e kwartaal;220.8
2393;Particuliere bedrijven;2007 2e kwartaal;223.0
2394;Particuliere bedrijven;2007 3e kwartaal;229.5
2395;Particuliere bedrijven;2007 4e kwartaal;233.4
2396;Particuliere bedrijven;2008 1e kwartaal;230.6
2397;Particuliere bedrijven;2008 2e kwartaal;226.2
2398;Particuliere bedrijven;2008 3e kwartaal;220.1
2399;Particuliere bedrijven;2008 4e kwartaal;173.2
2400;Particuliere bedrijven;2009 1e kwartaal;132.2
2401;Particuliere bedrijven;2009 2e kwartaal;105.9
2402;Particuliere bedrijven;2009 3e kwartaal;111.8
2403;Particuliere bedrijven;2009 4e kwartaal;109.1
2404;Particuliere bedrijven;2010 1e kwartaal;105.1
2405;Particuliere bedrijven;2010 2e kwartaal;108.3
2406;Particuliere bedrijven;2010 3e kwartaal;116.2
2407;Particuliere bedrijven;2010 4e kwartaal;119.8
2408;Particuliere bedrijven;2011 1e kwartaal;127.1
2409;Particuliere bedrijven;2011 2e kwartaal;126.9
2410;Particuliere bedrijven;2011 3e kwartaal;126.6
2411;Particuliere bedrijven;2011 4e kwartaal;115.5
2412;Particuliere bedrijven;2012 1e kwartaal;110.1
2413;Particuliere bedrijven;2012 2e kwartaal;102.2
2414;Particuliere bedrijven;2012 3e kwartaal;99.6
2415;Particuliere bedrijven;2012 4e kwartaal;94.7
2416;Particuliere bedrijven;2013 1e kwartaal;89.0
2417;Particuliere bedrijven;2013 2e kwartaal;83.6
2418;Particuliere bedrijven;2013 3e kwartaal;87.0
2419;Particuliere bedrijven;2013 4e kwartaal;88.4
2420;Particuliere bedrijven;2014 1e kwartaal;95.6
2421;Particuliere bedrijven;2014 2e kwartaal;98.8
2422;Particuliere bedrijven;2014 3e kwartaal;104.3
2423;Particuliere bedrijven;2014 4e kwartaal;109.8
2424;Particuliere bedrijven;2015 1e kwartaal;115.2
2425;Particuliere bedrijven;2015 2e kwartaal;119.9
2426;Particuliere bedrijven;2015 3e kwartaal;122.3
2427;Particuliere bedrijven;2015 4e kwartaal;131.4
2428;Particuliere bedrijven;2016 1e kwartaal;137.1
2429;Particuliere bedrijven;2016 2e kwartaal;141.7
2430;Particuliere bedrijven;2016 3e kwartaal;148.6
2431;Particuliere bedrijven;2016 4e kwartaal;156.4
2432;Particuliere bedrijven;2017 1e kwartaal;170.2
2433;Particuliere bedrijven;2017 2e kwartaal;187.9
2434;Particuliere bedrijven;2017 3e kwartaal;196.0
2435;Particuliere bedrijven;2017 4e kwartaal;208.8
2436;Particuliere bedrijven;2018 1e kwartaal;218.4
2437;Particuliere bedrijven;2018 2e kwartaal;231.9
2438;Particuliere bedrijven;2018 3e kwartaal;241.6
2439;Particuliere bedrijven;2018 4e kwartaal;243.8
2440;Particuliere bedrijven;2019 1e kwartaal;259.9
2441;Particuliere bedrijven;2019 2e kwartaal;260.3
2442;Particuliere bedrijven;2019 3e kwartaal;262.1
2443;Particuliere bedrijven;2019 4e kwartaal;261.8
2444;Particuliere bedrijven;2020 1e kwartaal;194.6
2445;Particuliere bedrijven;2020 2e kwartaal;177.6
2446;Particuliere bedrijven;2020 3e kwartaal;195.2
2447;Particuliere bedrijven;2020 4e kwartaal;196.2
2448;Particuliere bedrijven;2021 1e kwartaal;225.3
2449;Particuliere bedrijven;2021 2e kwartaal;298.3
2450;Particuliere bedrijven;2021 3e kwartaal;341.9
2451;Particuliere bedrijven;2021 4e kwartaal;362.9
2452;Particuliere bedrijven;2022 1e kwartaal;420.4
2453;Particuliere bedrijven;2022 2e kwartaal;428.7
2454;Particuliere bedrijven;2022 3e kwartaal;408.7
2455;Particuliere bedrijven;2022 4e kwartaal;398.7
2456;Particuliere bedrijven;2023 1e kwartaal;393.1
2457;Particuliere bedrijven;2023 2e kwartaal;382.5
2458;Particuliere bedrijven;2023 3e kwartaal;374.4
2459;Particuliere bedrijven;2023 4e kwartaal;368.7
2460;Particuliere bedrijven;2024 1e kwartaal;366.0
2461;Particuliere bedrijven;2024 2e kwartaal;357.6
2462;Particuliere bedrijven;2024 3e kwartaal;355.1
2463;Particuliere bedrijven;2024 4e kwartaal;363.8
2464;Overheid;1997 1e kwartaal;10.0
2465;Overheid;1997 2e kwartaal;11.2
2466;Overheid;1997 3e kwartaal;11.1
2467;Overheid;1997 4e kwartaal;9.9
2468;Overheid;1998 1e kwartaal;12.4
2469;Overheid;1998 2e kwartaal;13.3
2470;Overheid;1998 3e kwartaal;13.7
2471;Overheid;1998 4e kwartaal;13.1
2472;Overheid;1999 1e kwartaal;13.8
2473;Overheid;1999 2e kwartaal;14.5
2474;Overheid;1999 3e kwartaal;17.1
2475;Overheid;1999 4e kwartaal;17.1
2476;Overheid;2000 1e kwartaal;15.7
2477;Overheid;2000 2e kwartaal;14.9
2478;Overheid;2000 3e kwartaal;18.6
2479;Overheid;2000 4e kwartaal;17.4
2480;Overheid;2001 1e kwartaal;15.9
2481;Overheid;2001 2e kwartaal;15.9
2482;Overheid;2001 3e kwartaal;18.5
2483;Overheid;2001 4e kwartaal;17.7
2484;Overheid;2002 1e kwartaal;16.4
2485;Overheid;2002 2e kwartaal;17.2
2486;Overheid;2002 3e kwartaal;14.0
2487;Overheid;2002 4e kwartaal;13.5
2488;Overheid;2003 1e kwartaal;11.5
2489;Overheid;2003 2e kwartaal;12.9
2490;Overheid;2003 3e kwartaal;10.1
2491;Overheid;2003 4e kwartaal;8.4
2492;Overheid;2004 1e kwartaal;10.0
2493;Overheid;2004 2e kwartaal;13.4
2494;Overheid;2004 3e kwartaal;10.0
2495;Overheid;2004 4e kwartaal;10.1
2496;Overheid;2005 1e kwartaal;9.5
2497;Overheid;2005 2e kwartaal;13.1
2498;Overheid;2005 3e kwartaal;12.4
2499;Overheid;2005 4e kwartaal;12.5
2500;Overheid;2006 1e kwartaal;11.8
2501;Overheid;2006 2e kwartaal;11.8
2502;Overheid;2006 3e kwartaal;13.8
2503;Overheid;2006 4e kwartaal;14.7
2504;Overheid;2007 1e kwartaal;14.1
2505;Overheid;2007 2e kwartaal;15.3
2506;Overheid;2007 3e kwartaal;17.3
2507;Overheid;2007 4e kwartaal;15.9
2508;Overheid;2008 1e kwartaal;16.5
2509;Overheid;2008 2e kwartaal;18.7
2510;Overheid;2008 3e kwartaal;26.6
2511;Overheid;2008 4e kwartaal;24.2
2512;Overheid;2009 1e kwartaal;21.7
2513;Overheid;2009 2e kwartaal;22.5
2514;Overheid;2009 3e kwartaal;19.0
2515;Overheid;2009 4e kwartaal;16.3
2516;Overheid;2010 1e kwartaal;10.6
2517;Overheid;2010 2e kwartaal;9.2
2518;Overheid;2010 3e kwartaal;9.1
2519;Overheid;2010 4e kwartaal;8.5
2520;Overheid;2011 1e kwartaal;8.0
2521;Overheid;2011 2e kwartaal;7.8
2522;Overheid;2011 3e kwartaal;7.5
2523;Overheid;2011 4e kwartaal;7.2
2524;Overheid;2012 1e kwartaal;7.3
2525;Overheid;2012 2e kwartaal;7.1
2526;Overheid;2012 3e kwartaal;7.0
2527;Overheid;2012 4e kwartaal;7.0
2528;Overheid;2013 1e kwartaal;7.3
2529;Overheid;2013 2e kwartaal;7.7
2530;Overheid;2013 3e kwartaal;8.1
2531;Overheid;2013 4e kwartaal;8.1
2532;Overheid;2014 1e kwartaal;8.5
2533;Overheid;2014 2e kwartaal;8.7
2534;Overheid;2014 3e kwartaal;9.1
2535;Overheid;2014 4e kwartaal;9.0
2536;Overheid;2015 1e kwartaal;9.7
2537;Overheid;2015 2e kwartaal;10.4
2538;Overheid;2015 3e kwartaal;10.6
2539;Overheid;2015 4e kwartaal;11.3
2540;Overheid;2016 1e kwartaal;12.4
2541;Overheid;2016 2e kwartaal;13.1
2542;Overheid;2016 3e kwartaal;13.4
2543;Overheid;2016 4e kwartaal;14.8
2544;Overheid;2017 1e kwartaal;15.5
2545;Overheid;2017 2e kwartaal;16.8
2546;Overheid;2017 3e kwartaal;17.7
2547;Overheid;2017 4e kwartaal;17.7
2548;Overheid;2018 1e kwartaal;17.9
2549;Overheid;2018 2e kwartaal;18.8
2550;Overheid;2018 3e kwartaal;19.1
2551;Overheid;2018 4e kwartaal;20.1
2552;Overheid;2019 1e kwartaal;21.0
2553;Overheid;2019 2e kwartaal;22.0
2554;Overheid;2019 3e kwartaal;22.3
2555;Overheid;2019 4e kwartaal;23.9
2556;Overheid;2020 1e kwartaal;23.0
2557;Overheid;2020 2e kwartaal;20.7
2558;Overheid;2020 3e kwartaal;21.6
2559;Overheid;2020 4e kwartaal;22.5
2560;Overheid;2021 1e kwartaal;23.4
2561;Overheid;2021 2e kwartaal;26.0
2562;Overheid;2021 3e kwartaal;28.0
2563;Overheid;2021 4e kwartaal;28.9
2564;Overheid;2022 1e kwartaal;32.4
2565;Overheid;2022 2e kwartaal;35.0
2566;Overheid;2022 3e kwartaal;36.6
2567;Overheid;2022 4e kwartaal;38.4
2568;Overheid;2023 1e kwartaal;39.1
2569;Overheid;2023 2e kwartaal;39.6
2570;Overheid;2023 3e kwartaal;40.9
2571;Overheid;2023 4e kwartaal;41.7
2572;Overheid;2024 1e kwartaal;44.8
2573;Overheid;2024 2e kwartaal;43.5
2574;Overheid;2024 3e kwartaal;41.5
2575;Overheid;2024 4e kwartaal;40.0
