ID;Bouwjaarklasse;Woningkenmerken;Energielabelklasse;GebruiksOppervlakteklasse;Percentielen;Perioden;AardgasleveringenOpenbareNet_1
8075;Totaal;2-onder-1-kapwoning;F-label;Totaal;5e percentiel;2015;8.9
8076;Totaal;2-onder-1-kapwoning;F-label;Totaal;5e percentiel;2016;8.7
8077;Totaal;2-onder-1-kapwoning;F-label;Totaal;5e percentiel;2017;8.7
8078;Totaal;2-onder-1-kapwoning;F-label;Totaal;5e percentiel;2018;8.7
8079;Totaal;2-onder-1-kapwoning;F-label;Totaal;5e percentiel;2019;7.7
8080;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2012;14.3
8081;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2013;14.4
8082;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2014;12.7
8083;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2015;12.5
8084;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2016;12.2
8085;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2017;12.2
8086;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2018;12.1
8087;Totaal;2-onder-1-kapwoning;F-label;Totaal;25e percentiel;2019;10.9
8088;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2012;18.0
8089;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2013;18.0
8090;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2014;16.0
8091;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2015;15.6
8092;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2016;15.5
8093;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2017;15.2
8094;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2018;15.2
8095;Totaal;2-onder-1-kapwoning;F-label;Totaal;50e percentiel;2019;13.8
8096;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2012;22.1
8097;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2013;22.1
8098;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2014;19.9
8099;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2015;19.4
8100;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2016;19.3
8101;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2017;18.9
8102;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2018;18.9
8103;Totaal;2-onder-1-kapwoning;F-label;Totaal;75e percentiel;2019;17.2
8104;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2012;29.3
8105;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2013;29.1
8106;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2014;26.4
8107;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2015;25.5
8108;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2016;25.3
8109;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2017;24.8
8110;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2018;25.0
8111;Totaal;2-onder-1-kapwoning;F-label;Totaal;95e percentiel;2019;22.8
8112;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2012;44.2
8113;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2013;43.8
8114;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2014;
8115;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2015;
8116;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2016;
8117;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2017;
8118;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2018;31.4
8119;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;Gemiddelde;2019;30.1
8120;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2012;17.1
8121;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2013;20.2
8122;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2014;
8123;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2015;
8124;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2016;
8125;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2017;
8126;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2018;14.1
8127;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;5e percentiel;2019;14.1
8128;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2012;25.5
8129;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2013;29.4
8130;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2014;
8131;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2015;
8132;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2016;
8133;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2017;
8134;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2018;22.6
8135;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;25e percentiel;2019;21.1
8136;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2012;36.8
8137;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2013;37.6
8138;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2014;
8139;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2015;
8140;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2016;
8141;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2017;
8142;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2018;29.1
8143;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;50e percentiel;2019;27.2
8144;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2012;51.7
8145;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2013;49.8
8146;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2014;
8147;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2015;
8148;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2016;
8149;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2017;
8150;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2018;36.4
8151;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;75e percentiel;2019;34.7
8152;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2012;102.7
8153;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2013;103.1
8154;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2014;
8155;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2015;
8156;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2016;
8157;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2017;
8158;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2018;56.6
8159;Totaal;2-onder-1-kapwoning;F-label;15 tot 50 m²;95e percentiel;2019;67.7
8160;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2012;24.5
8161;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2013;24.3
8162;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2014;21.6
8163;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2015;20.9
8164;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2016;21.2
8165;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2017;21.2
8166;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2018;21.4
8167;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;Gemiddelde;2019;19.6
8168;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2012;14.2
8169;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2013;14.2
8170;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2014;11.9
8171;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2015;11.9
8172;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2016;11.8
8173;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2017;12.2
8174;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2018;12.0
8175;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;5e percentiel;2019;10.8
8176;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2012;19.5
8177;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2013;19.0
8178;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2014;16.6
8179;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2015;15.9
8180;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2016;16.2
8181;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2017;16.3
8182;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2018;16.5
8183;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;25e percentiel;2019;15.0
8184;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2012;23.6
8185;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2013;23.5
8186;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2014;21.1
8187;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2015;20.4
8188;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2016;20.8
8189;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2017;20.9
8190;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2018;21.0
8191;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;50e percentiel;2019;19.2
8192;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2012;29.0
8193;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2013;28.8
8194;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2014;25.9
8195;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2015;25.1
8196;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2016;25.3
8197;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2017;25.2
8198;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2018;25.6
8199;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;75e percentiel;2019;23.6
8200;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2012;37.2
8201;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2013;36.4
8202;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2014;33.7
8203;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2015;31.9
8204;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2016;33.4
8205;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2017;32.1
8206;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2018;32.7
8207;Totaal;2-onder-1-kapwoning;F-label;50 tot 75 m²;95e percentiel;2019;30.5
8208;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2012;20.0
8209;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2013;20.0
8210;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2014;17.9
8211;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2015;17.4
8212;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2016;17.5
8213;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2017;17.4
8214;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2018;17.6
8215;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;Gemiddelde;2019;16.2
8216;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2012;12.1
8217;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2013;12.1
8218;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2014;10.5
8219;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2015;10.3
8220;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2016;10.2
8221;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2017;10.3
8222;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2018;10.3
8223;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;5e percentiel;2019;9.4
8224;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2012;16.1
8225;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2013;16.1
8226;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2014;14.3
8227;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2015;13.9
8228;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2016;14.0
8229;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2017;14.0
8230;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2018;14.1
8231;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;25e percentiel;2019;12.9
8232;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2012;19.6
8233;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2013;19.7
8234;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2014;17.6
8235;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2015;17.1
8236;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2016;17.3
8237;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2017;17.2
8238;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2018;17.2
8239;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;50e percentiel;2019;15.8
8240;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2012;23.5
8241;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2013;23.5
8242;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2014;21.3
8243;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2015;20.6
8244;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2016;20.9
8245;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2017;20.7
8246;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2018;20.8
8247;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;75e percentiel;2019;19.3
8248;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2012;29.2
8249;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2013;29.0
8250;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2014;26.5
8251;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2015;25.5
8252;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2016;25.8
8253;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2017;25.5
8254;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2018;26.0
8255;Totaal;2-onder-1-kapwoning;F-label;75 tot 100 m²;95e percentiel;2019;24.0
8256;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2012;16.2
8257;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2013;16.2
8258;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2014;14.5
8259;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2015;14.2
8260;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2016;14.5
8261;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2017;14.5
8262;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2018;14.7
8263;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;Gemiddelde;2019;13.4
8264;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2012;9.9
8265;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2013;9.9
8266;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2014;8.6
8267;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2015;8.4
8268;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2016;8.4
8269;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2017;8.6
8270;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2018;8.7
8271;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;5e percentiel;2019;7.8
8272;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2012;13.0
8273;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2013;13.1
8274;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2014;11.5
8275;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2015;11.2
8276;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2016;11.4
8277;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2017;11.7
8278;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2018;11.8
8279;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;25e percentiel;2019;10.7
8280;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2012;16.0
8281;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2013;15.8
8282;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2014;14.2
8283;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2015;13.9
8284;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2016;14.2
8285;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2017;14.3
8286;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2018;14.4
8287;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;50e percentiel;2019;13.2
8288;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2012;19.1
8289;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2013;19.1
8290;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2014;17.2
8291;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2015;16.8
8292;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2016;17.2
8293;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2017;17.2
8294;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2018;17.4
8295;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;75e percentiel;2019;15.9
8296;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2012;23.8
8297;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2013;23.6
8298;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2014;21.5
8299;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2015;21.0
8300;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2016;21.4
8301;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2017;21.5
8302;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2018;21.7
8303;Totaal;2-onder-1-kapwoning;F-label;100 tot 150 m²;95e percentiel;2019;20.0
8304;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2012;13.8
8305;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2013;13.9
8306;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2014;12.4
8307;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2015;12.3
8308;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2016;12.4
8309;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2017;12.5
8310;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2018;12.6
8311;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;Gemiddelde;2019;11.6
8312;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2012;8.1
8313;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2013;8.1
8314;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2014;6.8
8315;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2015;6.8
8316;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2016;6.9
8317;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2017;7.1
8318;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2018;7.1
8319;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;5e percentiel;2019;6.6
8320;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2012;10.9
8321;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2013;10.9
8322;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2014;9.6
8323;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2015;9.5
8324;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2016;9.6
8325;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2017;10.0
8326;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2018;10.1
8327;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;25e percentiel;2019;9.2
8328;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2012;13.2
8329;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2013;13.5
8330;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2014;12.0
8331;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2015;11.8
8332;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2016;12.2
8333;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2017;12.4
8334;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2018;12.2
8335;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;50e percentiel;2019;11.4
8336;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2012;16.4
8337;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2013;16.6
8338;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2014;14.9
8339;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2015;14.8
8340;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2016;14.9
8341;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2017;15.0
8342;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2018;15.0
8343;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;75e percentiel;2019;13.9
8344;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2012;20.8
8345;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2013;20.6
8346;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2014;19.0
8347;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2015;18.6
8348;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2016;19.0
8349;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2017;18.6
8350;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2018;18.9
8351;Totaal;2-onder-1-kapwoning;F-label;150 tot 250 m²;95e percentiel;2019;17.5
8352;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2012;10.8
8353;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2013;10.6
8354;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2014;9.7
8355;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2015;9.9
8356;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2016;9.6
8357;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2017;9.5
8358;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2018;9.5
8359;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;Gemiddelde;2019;8.7
8360;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2012;5.3
8361;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2013;4.8
8362;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2014;4.3
