ID;Gender;Origin;TransferredTo;Periods;PupilsAndStudents_1
8356;Males and females;28;4;2007/'08;
8357;Males and females;28;4;2008/'09;
8358;Males and females;28;5;1995/'96;
8359;Males and females;28;5;1996/'97;
8360;Males and females;28;5;1997/'98;
8361;Males and females;28;5;1998/'99;
8362;Males and females;28;5;1999/'00;
8363;Males and females;28;5;2000/'01;
8364;Males and females;28;5;2001/'02;
8365;Males and females;28;5;2002/'03;
8366;Males and females;28;5;2003/'04;
8367;Males and females;28;5;2004/'05;
8368;Males and females;28;5;2005/'06;
8369;Males and females;28;5;2006/'07;
8370;Males and females;28;5;2007/'08;
8371;Males and females;28;5;2008/'09;
8372;Males and females;28;6;1995/'96;
8373;Males and females;28;6;1996/'97;
8374;Males and females;28;6;1997/'98;
8375;Males and females;28;6;1998/'99;
8376;Males and females;28;6;1999/'00;
8377;Males and females;28;6;2000/'01;
8378;Males and females;28;6;2001/'02;
8379;Males and females;28;6;2002/'03;
8380;Males and females;28;6;2003/'04;
8381;Males and females;28;6;2004/'05;
8382;Males and females;28;6;2005/'06;
8383;Males and females;28;6;2006/'07;
8384;Males and females;28;6;2007/'08;
8385;Males and females;28;6;2008/'09;
8386;Males and females;28;7;1995/'96;
8387;Males and females;28;7;1996/'97;
8388;Males and females;28;7;1997/'98;
8389;Males and females;28;7;1998/'99;
8390;Males and females;28;7;1999/'00;
8391;Males and females;28;7;2000/'01;
8392;Males and females;28;7;2001/'02;
8393;Males and females;28;7;2002/'03;
8394;Males and females;28;7;2003/'04;
8395;Males and females;28;7;2004/'05;
8396;Males and females;28;7;2005/'06;
8397;Males and females;28;7;2006/'07;
8398;Males and females;28;7;2007/'08;
8399;Males and females;28;7;2008/'09;
8400;Males and females;28;8;1995/'96;
8401;Males and females;28;8;1996/'97;
8402;Males and females;28;8;1997/'98;
8403;Males and females;28;8;1998/'99;
8404;Males and females;28;8;1999/'00;
8405;Males and females;28;8;2000/'01;
8406;Males and females;28;8;2001/'02;
8407;Males and females;28;8;2002/'03;
8408;Males and females;28;8;2003/'04;
8409;Males and females;28;8;2004/'05;
8410;Males and females;28;8;2005/'06;
8411;Males and females;28;8;2006/'07;
8412;Males and females;28;8;2007/'08;
8413;Males and females;28;8;2008/'09;
8414;Males and females;28;9;1995/'96;
8415;Males and females;28;9;1996/'97;
8416;Males and females;28;9;1997/'98;
8417;Males and females;28;9;1998/'99;
8418;Males and females;28;9;1999/'00;
8419;Males and females;28;9;2000/'01;
8420;Males and females;28;9;2001/'02;
8421;Males and females;28;9;2002/'03;
8422;Males and females;28;9;2003/'04;
8423;Males and females;28;9;2004/'05;
8424;Males and females;28;9;2005/'06;
8425;Males and females;28;9;2006/'07;
8426;Males and females;28;9;2007/'08;
8427;Males and females;28;9;2008/'09;
8428;Males and females;28;10;1995/'96;
8429;Males and females;28;10;1996/'97;
8430;Males and females;28;10;1997/'98;
8431;Males and females;28;10;1998/'99;
8432;Males and females;28;10;1999/'00;
8433;Males and females;28;10;2000/'01;
8434;Males and females;28;10;2001/'02;
8435;Males and females;28;10;2002/'03;
8436;Males and females;28;10;2003/'04;
8437;Males and females;28;10;2004/'05;
8438;Males and females;28;10;2005/'06;
8439;Males and females;28;10;2006/'07;
8440;Males and females;28;10;2007/'08;
8441;Males and females;28;10;2008/'09;
8442;Males and females;28;11;1995/'96;
8443;Males and females;28;11;1996/'97;
8444;Males and females;28;11;1997/'98;
8445;Males and females;28;11;1998/'99;
8446;Males and females;28;11;1999/'00;
8447;Males and females;28;11;2000/'01;
8448;Males and females;28;11;2001/'02;
8449;Males and females;28;11;2002/'03;
8450;Males and females;28;11;2003/'04;
8451;Males and females;28;11;2004/'05;
8452;Males and females;28;11;2005/'06;
8453;Males and females;28;11;2006/'07;
8454;Males and females;28;11;2007/'08;
8455;Males and females;28;11;2008/'09;
8456;Males and females;28;12;1995/'96;
8457;Males and females;28;12;1996/'97;
8458;Males and females;28;12;1997/'98;
8459;Males and females;28;12;1998/'99;
8460;Males and females;28;12;1999/'00;
8461;Males and females;28;12;2000/'01;
8462;Males and females;28;12;2001/'02;
8463;Males and females;28;12;2002/'03;
8464;Males and females;28;12;2003/'04;
8465;Males and females;28;12;2004/'05;
8466;Males and females;28;12;2005/'06;
8467;Males and females;28;12;2006/'07;
8468;Males and females;28;12;2007/'08;
8469;Males and females;28;12;2008/'09;
8470;Males and females;28;13;1995/'96;
8471;Males and females;28;13;1996/'97;
8472;Males and females;28;13;1997/'98;
8473;Males and females;28;13;1998/'99;
8474;Males and females;28;13;1999/'00;
8475;Males and females;28;13;2000/'01;
8476;Males and females;28;13;2001/'02;
8477;Males and females;28;13;2002/'03;
8478;Males and females;28;13;2003/'04;
8479;Males and females;28;13;2004/'05;
8480;Males and females;28;13;2005/'06;
8481;Males and females;28;13;2006/'07;
8482;Males and females;28;13;2007/'08;
8483;Males and females;28;13;2008/'09;
8484;Males and females;28;14;1995/'96;
8485;Males and females;28;14;1996/'97;
8486;Males and females;28;14;1997/'98;
8487;Males and females;28;14;1998/'99;
8488;Males and females;28;14;1999/'00;
8489;Males and females;28;14;2000/'01;
8490;Males and females;28;14;2001/'02;
8491;Males and females;28;14;2002/'03;
8492;Males and females;28;14;2003/'04;
8493;Males and females;28;14;2004/'05;
8494;Males and females;28;14;2005/'06;
8495;Males and females;28;14;2006/'07;
8496;Males and females;28;14;2007/'08;
8497;Males and females;28;14;2008/'09;
8498;Males and females;28;15;1995/'96;
8499;Males and females;28;15;1996/'97;
8500;Males and females;28;15;1997/'98;
8501;Males and females;28;15;1998/'99;
8502;Males and females;28;15;1999/'00;
8503;Males and females;28;15;2000/'01;
8504;Males and females;28;15;2001/'02;
8505;Males and females;28;15;2002/'03;
8506;Males and females;28;15;2003/'04;
8507;Males and females;28;15;2004/'05;
8508;Males and females;28;15;2005/'06;
8509;Males and females;28;15;2006/'07;
8510;Males and females;28;15;2007/'08;
8511;Males and females;28;15;2008/'09;
8512;Males and females;28;16;1995/'96;
8513;Males and females;28;16;1996/'97;
8514;Males and females;28;16;1997/'98;
8515;Males and females;28;16;1998/'99;
8516;Males and females;28;16;1999/'00;
8517;Males and females;28;16;2000/'01;
8518;Males and females;28;16;2001/'02;
8519;Males and females;28;16;2002/'03;
8520;Males and females;28;16;2003/'04;
8521;Males and females;28;16;2004/'05;
8522;Males and females;28;16;2005/'06;
8523;Males and females;28;16;2006/'07;
8524;Males and females;28;16;2007/'08;
8525;Males and females;28;16;2008/'09;
8526;Males and females;28;17;1995/'96;
8527;Males and females;28;17;1996/'97;
8528;Males and females;28;17;1997/'98;
8529;Males and females;28;17;1998/'99;
8530;Males and females;28;17;1999/'00;
8531;Males and females;28;17;2000/'01;
8532;Males and females;28;17;2001/'02;
8533;Males and females;28;17;2002/'03;
8534;Males and females;28;17;2003/'04;
8535;Males and females;28;17;2004/'05;
8536;Males and females;28;17;2005/'06;
8537;Males and females;28;17;2006/'07;
8538;Males and females;28;17;2007/'08;
8539;Males and females;28;17;2008/'09;
8540;Males and females;28;18;1995/'96;
8541;Males and females;28;18;1996/'97;
8542;Males and females;28;18;1997/'98;
8543;Males and females;28;18;1998/'99;
8544;Males and females;28;18;1999/'00;
8545;Males and females;28;18;2000/'01;
8546;Males and females;28;18;2001/'02;
8547;Males and females;28;18;2002/'03;
8548;Males and females;28;18;2003/'04;
8549;Males and females;28;18;2004/'05;
8550;Males and females;28;18;2005/'06;
8551;Males and females;28;18;2006/'07;
8552;Males and females;28;18;2007/'08;
8553;Males and females;28;18;2008/'09;
8554;Males and females;28;19;1995/'96;2251.0
8555;Males and females;28;19;1996/'97;2184.0
8556;Males and females;28;19;1997/'98;2201.0
8557;Males and females;28;19;1998/'99;2055.0
8558;Males and females;28;19;1999/'00;1630.0
8559;Males and females;28;19;2000/'01;1451.0
8560;Males and females;28;19;2001/'02;1384.0
8561;Males and females;28;19;2002/'03;1484.0
8562;Males and females;28;19;2003/'04;1619.0
8563;Males and females;28;19;2004/'05;1710.0
8564;Males and females;28;19;2005/'06;1618.0
8565;Males and females;28;19;2006/'07;1600.0
8566;Males and females;28;19;2007/'08;1347.0
8567;Males and females;28;19;2008/'09;1598.0
8568;Males and females;28;20;1995/'96;569.0
8569;Males and females;28;20;1996/'97;493.0
8570;Males and females;28;20;1997/'98;476.0
8571;Males and females;28;20;1998/'99;516.0
8572;Males and females;28;20;1999/'00;694.0
8573;Males and females;28;20;2000/'01;582.0
8574;Males and females;28;20;2001/'02;614.0
8575;Males and females;28;20;2002/'03;718.0
8576;Males and females;28;20;2003/'04;767.0
8577;Males and females;28;20;2004/'05;815.0
8578;Males and females;28;20;2005/'06;880.0
8579;Males and females;28;20;2006/'07;710.0
8580;Males and females;28;20;2007/'08;726.0
8581;Males and females;28;20;2008/'09;676.0
8582;Males and females;28;21;1995/'96;2690.0
8583;Males and females;28;21;1996/'97;2945.0
8584;Males and females;28;21;1997/'98;3443.0
8585;Males and females;28;21;1998/'99;4145.0
8586;Males and females;28;21;1999/'00;4195.0
8587;Males and females;28;21;2000/'01;4429.0
8588;Males and females;28;21;2001/'02;5248.0
8589;Males and females;28;21;2002/'03;5738.0
8590;Males and females;28;21;2003/'04;6006.0
8591;Males and females;28;21;2004/'05;5679.0
8592;Males and females;28;21;2005/'06;5558.0
8593;Males and females;28;21;2006/'07;5576.0
8594;Males and females;28;21;2007/'08;5029.0
8595;Males and females;28;21;2008/'09;5837.0
8596;Males and females;28;22;1995/'96;171.0
8597;Males and females;28;22;1996/'97;171.0
8598;Males and females;28;22;1997/'98;210.0
8599;Males and females;28;22;1998/'99;273.0
8600;Males and females;28;22;1999/'00;311.0
8601;Males and females;28;22;2000/'01;306.0
8602;Males and females;28;22;2001/'02;312.0
8603;Males and females;28;22;2002/'03;292.0
8604;Males and females;28;22;2003/'04;209.0
8605;Males and females;28;22;2004/'05;186.0
8606;Males and females;28;22;2005/'06;219.0
8607;Males and females;28;22;2006/'07;199.0
8608;Males and females;28;22;2007/'08;217.0
8609;Males and females;28;22;2008/'09;225.0
8610;Males and females;28;2;1995/'96;37501.0
8611;Males and females;28;2;1996/'97;37519.0
8612;Males and females;28;2;1997/'98;36565.0
8613;Males and females;28;2;1998/'99;36208.0
8614;Males and females;28;2;1999/'00;37987.0
8615;Males and females;28;2;2000/'01;37776.0
8616;Males and females;28;2;2001/'02;38652.0
8617;Males and females;28;2;2002/'03;39298.0
8618;Males and females;28;2;2003/'04;40195.0
8619;Males and females;28;2;2004/'05;39592.0
8620;Males and females;28;2;2005/'06;40858.0
8621;Males and females;28;2;2006/'07;42944.0
8622;Males and females;28;2;2007/'08;44286.0
8623;Males and females;28;2;2008/'09;44349.0
8624;Males and females;29;1;1995/'96;31640.0
8625;Males and females;29;1;1996/'97;32641.0
8626;Males and females;29;1;1997/'98;34367.0
8627;Males and females;29;1;1998/'99;38049.0
8628;Males and females;29;1;1999/'00;43688.0
8629;Males and females;29;1;2000/'01;48469.0
8630;Males and females;29;1;2001/'02;52247.0
8631;Males and females;29;1;2002/'03;51156.0
8632;Males and females;29;1;2003/'04;52519.0
8633;Males and females;29;1;2004/'05;51027.0
8634;Males and females;29;1;2005/'06;49291.0
8635;Males and females;29;1;2006/'07;48517.0
8636;Males and females;29;1;2007/'08;47801.0
8637;Males and females;29;1;2008/'09;49144.0
8638;Males and females;29;3;1995/'96;25648.0
8639;Males and females;29;3;1996/'97;26053.0
8640;Males and females;29;3;1997/'98;26923.0
8641;Males and females;29;3;1998/'99;29511.0
8642;Males and females;29;3;1999/'00;33323.0
8643;Males and females;29;3;2000/'01;36902.0
8644;Males and females;29;3;2001/'02;38392.0
8645;Males and females;29;3;2002/'03;40075.0
8646;Males and females;29;3;2003/'04;41243.0
8647;Males and females;29;3;2004/'05;40375.0
8648;Males and females;29;3;2005/'06;38690.0
8649;Males and females;29;3;2006/'07;38012.0
8650;Males and females;29;3;2007/'08;37738.0
8651;Males and females;29;3;2008/'09;39142.0
8652;Males and females;29;4;1995/'96;
8653;Males and females;29;4;1996/'97;
8654;Males and females;29;4;1997/'98;
8655;Males and females;29;4;1998/'99;
8656;Males and females;29;4;1999/'00;
8657;Males and females;29;4;2000/'01;
8658;Males and females;29;4;2001/'02;
8659;Males and females;29;4;2002/'03;
8660;Males and females;29;4;2003/'04;
8661;Males and females;29;4;2004/'05;
8662;Males and females;29;4;2005/'06;
8663;Males and females;29;4;2006/'07;
8664;Males and females;29;4;2007/'08;
8665;Males and females;29;4;2008/'09;
8666;Males and females;29;5;1995/'96;
8667;Males and females;29;5;1996/'97;
8668;Males and females;29;5;1997/'98;
8669;Males and females;29;5;1998/'99;
8670;Males and females;29;5;1999/'00;
8671;Males and females;29;5;2000/'01;
8672;Males and females;29;5;2001/'02;
8673;Males and females;29;5;2002/'03;
8674;Males and females;29;5;2003/'04;
8675;Males and females;29;5;2004/'05;
8676;Males and females;29;5;2005/'06;
8677;Males and females;29;5;2006/'07;
8678;Males and females;29;5;2007/'08;
8679;Males and females;29;5;2008/'09;
8680;Males and females;29;6;1995/'96;
8681;Males and females;29;6;1996/'97;
8682;Males and females;29;6;1997/'98;
8683;Males and females;29;6;1998/'99;
8684;Males and females;29;6;1999/'00;
8685;Males and females;29;6;2000/'01;
8686;Males and females;29;6;2001/'02;
8687;Males and females;29;6;2002/'03;
8688;Males and females;29;6;2003/'04;
8689;Males and females;29;6;2004/'05;
8690;Males and females;29;6;2005/'06;
8691;Males and females;29;6;2006/'07;
8692;Males and females;29;6;2007/'08;
8693;Males and females;29;6;2008/'09;
8694;Males and females;29;7;1995/'96;
8695;Males and females;29;7;1996/'97;
8696;Males and females;29;7;1997/'98;
8697;Males and females;29;7;1998/'99;
8698;Males and females;29;7;1999/'00;
8699;Males and females;29;7;2000/'01;
8700;Males and females;29;7;2001/'02;
8701;Males and females;29;7;2002/'03;
8702;Males and females;29;7;2003/'04;
8703;Males and females;29;7;2004/'05;
8704;Males and females;29;7;2005/'06;
8705;Males and females;29;7;2006/'07;
8706;Males and females;29;7;2007/'08;
8707;Males and females;29;7;2008/'09;
8708;Males and females;29;8;1995/'96;
8709;Males and females;29;8;1996/'97;
8710;Males and females;29;8;1997/'98;
8711;Males and females;29;8;1998/'99;
8712;Males and females;29;8;1999/'00;
8713;Males and females;29;8;2000/'01;
8714;Males and females;29;8;2001/'02;
8715;Males and females;29;8;2002/'03;
8716;Males and females;29;8;2003/'04;
8717;Males and females;29;8;2004/'05;
8718;Males and females;29;8;2005/'06;
8719;Males and females;29;8;2006/'07;
8720;Males and females;29;8;2007/'08;
8721;Males and females;29;8;2008/'09;
8722;Males and females;29;9;1995/'96;
8723;Males and females;29;9;1996/'97;
8724;Males and females;29;9;1997/'98;
8725;Males and females;29;9;1998/'99;
8726;Males and females;29;9;1999/'00;
8727;Males and females;29;9;2000/'01;
8728;Males and females;29;9;2001/'02;
8729;Males and females;29;9;2002/'03;
8730;Males and females;29;9;2003/'04;
8731;Males and females;29;9;2004/'05;
8732;Males and females;29;9;2005/'06;
8733;Males and females;29;9;2006/'07;
8734;Males and females;29;9;2007/'08;
8735;Males and females;29;9;2008/'09;
8736;Males and females;29;10;1995/'96;
8737;Males and females;29;10;1996/'97;
8738;Males and females;29;10;1997/'98;
8739;Males and females;29;10;1998/'99;
8740;Males and females;29;10;1999/'00;
8741;Males and females;29;10;2000/'01;
8742;Males and females;29;10;2001/'02;
8743;Males and females;29;10;2002/'03;
8744;Males and females;29;10;2003/'04;
8745;Males and females;29;10;2004/'05;
8746;Males and females;29;10;2005/'06;
8747;Males and females;29;10;2006/'07;
8748;Males and females;29;10;2007/'08;
8749;Males and females;29;10;2008/'09;
8750;Males and females;29;11;1995/'96;
8751;Males and females;29;11;1996/'97;
8752;Males and females;29;11;1997/'98;
8753;Males and females;29;11;1998/'99;
8754;Males and females;29;11;1999/'00;
8755;Males and females;29;11;2000/'01;
8756;Males and females;29;11;2001/'02;
8757;Males and females;29;11;2002/'03;
8758;Males and females;29;11;2003/'04;
8759;Males and females;29;11;2004/'05;
8760;Males and females;29;11;2005/'06;
8761;Males and females;29;11;2006/'07;
8762;Males and females;29;11;2007/'08;
8763;Males and females;29;11;2008/'09;
8764;Males and females;29;12;1995/'96;
8765;Males and females;29;12;1996/'97;
8766;Males and females;29;12;1997/'98;
8767;Males and females;29;12;1998/'99;
8768;Males and females;29;12;1999/'00;
8769;Males and females;29;12;2000/'01;
8770;Males and females;29;12;2001/'02;
8771;Males and females;29;12;2002/'03;
8772;Males and females;29;12;2003/'04;
8773;Males and females;29;12;2004/'05;
8774;Males and females;29;12;2005/'06;
8775;Males and females;29;12;2006/'07;
8776;Males and females;29;12;2007/'08;
8777;Males and females;29;12;2008/'09;
8778;Males and females;29;13;1995/'96;
8779;Males and females;29;13;1996/'97;
8780;Males and females;29;13;1997/'98;
8781;Males and females;29;13;1998/'99;
8782;Males and females;29;13;1999/'00;
8783;Males and females;29;13;2000/'01;
8784;Males and females;29;13;2001/'02;
8785;Males and females;29;13;2002/'03;
8786;Males and females;29;13;2003/'04;
8787;Males and females;29;13;2004/'05;
8788;Males and females;29;13;2005/'06;
8789;Males and females;29;13;2006/'07;
8790;Males and females;29;13;2007/'08;
8791;Males and females;29;13;2008/'09;
8792;Males and females;29;14;1995/'96;
8793;Males and females;29;14;1996/'97;
8794;Males and females;29;14;1997/'98;
8795;Males and females;29;14;1998/'99;
8796;Males and females;29;14;1999/'00;
8797;Males and females;29;14;2000/'01;
8798;Males and females;29;14;2001/'02;
8799;Males and females;29;14;2002/'03;
8800;Males and females;29;14;2003/'04;
8801;Males and females;29;14;2004/'05;
8802;Males and females;29;14;2005/'06;
8803;Males and females;29;14;2006/'07;
8804;Males and females;29;14;2007/'08;
8805;Males and females;29;14;2008/'09;
8806;Males and females;29;15;1995/'96;
8807;Males and females;29;15;1996/'97;
8808;Males and females;29;15;1997/'98;
8809;Males and females;29;15;1998/'99;
8810;Males and females;29;15;1999/'00;
8811;Males and females;29;15;2000/'01;
8812;Males and females;29;15;2001/'02;
8813;Males and females;29;15;2002/'03;
8814;Males and females;29;15;2003/'04;
8815;Males and females;29;15;2004/'05;
8816;Males and females;29;15;2005/'06;
8817;Males and females;29;15;2006/'07;
8818;Males and females;29;15;2007/'08;
8819;Males and females;29;15;2008/'09;
8820;Males and females;29;16;1995/'96;
8821;Males and females;29;16;1996/'97;
8822;Males and females;29;16;1997/'98;
8823;Males and females;29;16;1998/'99;
8824;Males and females;29;16;1999/'00;
8825;Males and females;29;16;2000/'01;
8826;Males and females;29;16;2001/'02;
8827;Males and females;29;16;2002/'03;
8828;Males and females;29;16;2003/'04;
8829;Males and females;29;16;2004/'05;
8830;Males and females;29;16;2005/'06;
8831;Males and females;29;16;2006/'07;
8832;Males and females;29;16;2007/'08;
8833;Males and females;29;16;2008/'09;
8834;Males and females;29;17;1995/'96;
8835;Males and females;29;17;1996/'97;
8836;Males and females;29;17;1997/'98;
8837;Males and females;29;17;1998/'99;
8838;Males and females;29;17;1999/'00;
8839;Males and females;29;17;2000/'01;
8840;Males and females;29;17;2001/'02;
8841;Males and females;29;17;2002/'03;
8842;Males and females;29;17;2003/'04;
8843;Males and females;29;17;2004/'05;
8844;Males and females;29;17;2005/'06;
8845;Males and females;29;17;2006/'07;
8846;Males and females;29;17;2007/'08;
8847;Males and females;29;17;2008/'09;
8848;Males and females;29;18;1995/'96;
8849;Males and females;29;18;1996/'97;
8850;Males and females;29;18;1997/'98;
8851;Males and females;29;18;1998/'99;
8852;Males and females;29;18;1999/'00;
8853;Males and females;29;18;2000/'01;
8854;Males and females;29;18;2001/'02;
8855;Males and females;29;18;2002/'03;
8856;Males and females;29;18;2003/'04;
8857;Males and females;29;18;2004/'05;
8858;Males and females;29;18;2005/'06;
8859;Males and females;29;18;2006/'07;
8860;Males and females;29;18;2007/'08;
8861;Males and females;29;18;2008/'09;
8862;Males and females;29;19;1995/'96;171.0
8863;Males and females;29;19;1996/'97;189.0
8864;Males and females;29;19;1997/'98;282.0
8865;Males and females;29;19;1998/'99;477.0
8866;Males and females;29;19;1999/'00;469.0
8867;Males and females;29;19;2000/'01;667.0
8868;Males and females;29;19;2001/'02;437.0
8869;Males and females;29;19;2002/'03;511.0
8870;Males and females;29;19;2003/'04;386.0
8871;Males and females;29;19;2004/'05;440.0
8872;Males and females;29;19;2005/'06;451.0
8873;Males and females;29;19;2006/'07;396.0
8874;Males and females;29;19;2007/'08;461.0
8875;Males and females;29;19;2008/'09;485.0
8876;Males and females;29;20;1995/'96;25400.0
8877;Males and females;29;20;1996/'97;25793.0
8878;Males and females;29;20;1997/'98;26560.0
8879;Males and females;29;20;1998/'99;28941.0
8880;Males and females;29;20;1999/'00;32732.0
8881;Males and females;29;20;2000/'01;36117.0
8882;Males and females;29;20;2001/'02;37831.0
8883;Males and females;29;20;2002/'03;39443.0
8884;Males and females;29;20;2003/'04;40729.0
8885;Males and females;29;20;2004/'05;39820.0
8886;Males and females;29;20;2005/'06;38118.0
8887;Males and females;29;20;2006/'07;37509.0
8888;Males and females;29;20;2007/'08;37180.0
8889;Males and females;29;20;2008/'09;38530.0
8890;Males and females;29;21;1995/'96;41.0
8891;Males and females;29;21;1996/'97;28.0
8892;Males and females;29;21;1997/'98;33.0
8893;Males and females;29;21;1998/'99;38.0
8894;Males and females;29;21;1999/'00;55.0
8895;Males and females;29;21;2000/'01;60.0
8896;Males and females;29;21;2001/'02;71.0
8897;Males and females;29;21;2002/'03;74.0
8898;Males and females;29;21;2003/'04;76.0
8899;Males and females;29;21;2004/'05;60.0
8900;Males and females;29;21;2005/'06;69.0
8901;Males and females;29;21;2006/'07;68.0
8902;Males and females;29;21;2007/'08;63.0
8903;Males and females;29;21;2008/'09;77.0
8904;Males and females;29;22;1995/'96;36.0
8905;Males and females;29;22;1996/'97;43.0
8906;Males and females;29;22;1997/'98;48.0
8907;Males and females;29;22;1998/'99;55.0
8908;Males and females;29;22;1999/'00;67.0
8909;Males and females;29;22;2000/'01;58.0
8910;Males and females;29;22;2001/'02;53.0
8911;Males and females;29;22;2002/'03;47.0
8912;Males and females;29;22;2003/'04;52.0
8913;Males and females;29;22;2004/'05;55.0
8914;Males and females;29;22;2005/'06;52.0
8915;Males and females;29;22;2006/'07;39.0
8916;Males and females;29;22;2007/'08;34.0
8917;Males and females;29;22;2008/'09;50.0
8918;Males and females;29;2;1995/'96;5992.0
8919;Males and females;29;2;1996/'97;6588.0
8920;Males and females;29;2;1997/'98;7444.0
8921;Males and females;29;2;1998/'99;8538.0
8922;Males and females;29;2;1999/'00;10365.0
8923;Males and females;29;2;2000/'01;11567.0
8924;Males and females;29;2;2001/'02;13855.0
8925;Males and females;29;2;2002/'03;11081.0
8926;Males and females;29;2;2003/'04;11276.0
8927;Males and females;29;2;2004/'05;10652.0
8928;Males and females;29;2;2005/'06;10601.0
8929;Males and females;29;2;2006/'07;10505.0
8930;Males and females;29;2;2007/'08;10063.0
8931;Males and females;29;2;2008/'09;10002.0
8932;Males and females;30;1;1995/'96;9901.0
8933;Males and females;30;1;1996/'97;9879.0
8934;Males and females;30;1;1997/'98;9511.0
8935;Males and females;30;1;1998/'99;9601.0
8936;Males and females;30;1;1999/'00;9953.0
8937;Males and females;30;1;2000/'01;11356.0
8938;Males and females;30;1;2001/'02;12811.0
8939;Males and females;30;1;2002/'03;13522.0
8940;Males and females;30;1;2003/'04;14237.0
8941;Males and females;30;1;2004/'05;14765.0
8942;Males and females;30;1;2005/'06;14678.0
8943;Males and females;30;1;2006/'07;13485.0
8944;Males and females;30;1;2007/'08;13477.0
8945;Males and females;30;1;2008/'09;12449.0
8946;Males and females;30;3;1995/'96;814.0
8947;Males and females;30;3;1996/'97;823.0
8948;Males and females;30;3;1997/'98;744.0
8949;Males and females;30;3;1998/'99;754.0
8950;Males and females;30;3;1999/'00;823.0
8951;Males and females;30;3;2000/'01;912.0
8952;Males and females;30;3;2001/'02;851.0
8953;Males and females;30;3;2002/'03;850.0
8954;Males and females;30;3;2003/'04;947.0
8955;Males and females;30;3;2004/'05;910.0
8956;Males and females;30;3;2005/'06;942.0
8957;Males and females;30;3;2006/'07;850.0
8958;Males and females;30;3;2007/'08;600.0
8959;Males and females;30;3;2008/'09;554.0
8960;Males and females;30;4;1995/'96;
8961;Males and females;30;4;1996/'97;
8962;Males and females;30;4;1997/'98;
8963;Males and females;30;4;1998/'99;
8964;Males and females;30;4;1999/'00;
8965;Males and females;30;4;2000/'01;
8966;Males and females;30;4;2001/'02;
8967;Males and females;30;4;2002/'03;
8968;Males and females;30;4;2003/'04;
8969;Males and females;30;4;2004/'05;
8970;Males and females;30;4;2005/'06;
8971;Males and females;30;4;2006/'07;
8972;Males and females;30;4;2007/'08;
8973;Males and females;30;4;2008/'09;
8974;Males and females;30;5;1995/'96;
8975;Males and females;30;5;1996/'97;
8976;Males and females;30;5;1997/'98;
8977;Males and females;30;5;1998/'99;
8978;Males and females;30;5;1999/'00;
8979;Males and females;30;5;2000/'01;
8980;Males and females;30;5;2001/'02;
8981;Males and females;30;5;2002/'03;
8982;Males and females;30;5;2003/'04;
8983;Males and females;30;5;2004/'05;
8984;Males and females;30;5;2005/'06;
8985;Males and females;30;5;2006/'07;
8986;Males and females;30;5;2007/'08;
8987;Males and females;30;5;2008/'09;
8988;Males and females;30;6;1995/'96;
8989;Males and females;30;6;1996/'97;
8990;Males and females;30;6;1997/'98;
8991;Males and females;30;6;1998/'99;
8992;Males and females;30;6;1999/'00;
8993;Males and females;30;6;2000/'01;
8994;Males and females;30;6;2001/'02;
8995;Males and females;30;6;2002/'03;
8996;Males and females;30;6;2003/'04;
8997;Males and females;30;6;2004/'05;
8998;Males and females;30;6;2005/'06;
8999;Males and females;30;6;2006/'07;
9000;Males and females;30;6;2007/'08;
9001;Males and females;30;6;2008/'09;
9002;Males and females;30;7;1995/'96;
9003;Males and females;30;7;1996/'97;
9004;Males and females;30;7;1997/'98;
9005;Males and females;30;7;1998/'99;
9006;Males and females;30;7;1999/'00;
9007;Males and females;30;7;2000/'01;
9008;Males and females;30;7;2001/'02;
9009;Males and females;30;7;2002/'03;
9010;Males and females;30;7;2003/'04;
9011;Males and females;30;7;2004/'05;
9012;Males and females;30;7;2005/'06;
9013;Males and females;30;7;2006/'07;
9014;Males and females;30;7;2007/'08;
9015;Males and females;30;7;2008/'09;
9016;Males and females;30;8;1995/'96;
9017;Males and females;30;8;1996/'97;
9018;Males and females;30;8;1997/'98;
9019;Males and females;30;8;1998/'99;
9020;Males and females;30;8;1999/'00;
9021;Males and females;30;8;2000/'01;
9022;Males and females;30;8;2001/'02;
9023;Males and females;30;8;2002/'03;
9024;Males and females;30;8;2003/'04;
9025;Males and females;30;8;2004/'05;
9026;Males and females;30;8;2005/'06;
9027;Males and females;30;8;2006/'07;
9028;Males and females;30;8;2007/'08;
9029;Males and females;30;8;2008/'09;
9030;Males and females;30;9;1995/'96;
9031;Males and females;30;9;1996/'97;
9032;Males and females;30;9;1997/'98;
9033;Males and females;30;9;1998/'99;
9034;Males and females;30;9;1999/'00;
9035;Males and females;30;9;2000/'01;
9036;Males and females;30;9;2001/'02;
9037;Males and females;30;9;2002/'03;
9038;Males and females;30;9;2003/'04;
9039;Males and females;30;9;2004/'05;
9040;Males and females;30;9;2005/'06;
9041;Males and females;30;9;2006/'07;
9042;Males and females;30;9;2007/'08;
9043;Males and females;30;9;2008/'09;
9044;Males and females;30;10;1995/'96;
9045;Males and females;30;10;1996/'97;
9046;Males and females;30;10;1997/'98;
9047;Males and females;30;10;1998/'99;
9048;Males and females;30;10;1999/'00;
9049;Males and females;30;10;2000/'01;
9050;Males and females;30;10;2001/'02;
9051;Males and females;30;10;2002/'03;
9052;Males and females;30;10;2003/'04;
9053;Males and females;30;10;2004/'05;
