ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;ToegevoegdeWaardeBrutoBasisprijzen_3;BeloningVanWerknemers_4;ArbeidsvolumeWerkzamePersonen_5;ArbeidsvolumeWerknemers_6
1055;Amsterdam (CP);1996;22780;31790.0;20452;11995;;344.8
1056;Amsterdam (CP);1997;23817;33234.0;21333;12744;;357.3
1057;Amsterdam (CP);1998;25549;35357.0;22840;14007;;378.2
1058;Amsterdam (CP);1999;27497;37710.0;24517;14948;;386.9
1059;Amsterdam (CP);2000;29160;39785.0;26052;16270;;398.4
1060;Amsterdam (CP);2001;30921;42066.0;27456;17381;441.7;401.0
1061;Amsterdam (CP);2002;34480;46845.0;30712;18276;436.7;397.0
1062;Amsterdam (CP);2003;36025;48826.0;32121;18857;429.6;390.1
1063;Amsterdam (CP);2004;37404;50481.0;33268;19682;429.8;388.8
1064;Amsterdam (CP);2005;39134;52675.0;34772;20036;428.0;385.7
1065;Amsterdam (CP);2006;39954;53775.0;35427;20931;439.1;395.9
1066;Amsterdam (CP);2007;41268;55394.0;36640;22021;445.8;400.9
1067;Amsterdam (CP);2008;42573;56662.0;37829;22971;451.7;408.8
1068;Amsterdam (CP);2009;44054;57850.0;39260;23314;449.8;406.2
1069;Amsterdam (CP);2010;47847;61847.0;42737;24110;455.63265;410.477894
1070;Amsterdam (CP);2011;48267;61490.0;43237;24878;461.881335;415.162922
1071;Overig Agglomeratie Amsterdam (CP);1995;3129;24306.0;2826;1650;;46.3
1072;Overig Agglomeratie Amsterdam (CP);1996;3296;25267.0;2959;1735;;48.2
1073;Overig Agglomeratie Amsterdam (CP);1997;3606;27356.0;3230;1876;;51.9
1074;Overig Agglomeratie Amsterdam (CP);1998;3982;29983.0;3560;2144;;57.3
1075;Overig Agglomeratie Amsterdam (CP);1999;4542;34090.0;4050;2452;;61.6
1076;Overig Agglomeratie Amsterdam (CP);2000;4891;36674.0;4370;2649;;63.3
1077;Overig Agglomeratie Amsterdam (CP);2001;5061;37906.0;4494;2705;65.9;59.5
1078;Overig Agglomeratie Amsterdam (CP);2002;5153;38416.0;4590;2853;63.3;57.1
1079;Overig Agglomeratie Amsterdam (CP);2003;5104;37791.0;4551;2650;60.0;53.8
1080;Overig Agglomeratie Amsterdam (CP);2004;5437;40118.0;4836;2870;62.9;56.5
1081;Overig Agglomeratie Amsterdam (CP);2005;5408;39930.0;4805;2654;60.9;54.3
1082;Overig Agglomeratie Amsterdam (CP);2006;5707;42172.0;5060;2842;64.4;57.6
1083;Overig Agglomeratie Amsterdam (CP);2007;6008;44365.0;5334;3059;66.8;60.0
1084;Overig Agglomeratie Amsterdam (CP);2008;6400;47055.0;5687;3381;69.0;62.6
1085;Overig Agglomeratie Amsterdam (CP);2009;6100;44453.0;5436;3329;68.9;62.1
1086;Overig Agglomeratie Amsterdam (CP);2010;6050;43655.0;5404;3314;67.4479738;60.6079316
1087;Overig Agglomeratie Amsterdam (CP);2011;6173;44051.0;5530;3344;67.3792737;60.3184873
1088;Edam-Volendam en omgeving (CP);1995;1429;11046.0;1291;742;;25.4
1089;Edam-Volendam en omgeving (CP);1996;1549;11897.0;1391;782;;26.4
1090;Edam-Volendam en omgeving (CP);1997;1656;12605.0;1483;822;;27.8
1091;Edam-Volendam en omgeving (CP);1998;1755;13199.0;1569;868;;28.4
1092;Edam-Volendam en omgeving (CP);1999;1883;13947.0;1679;936;;29.7
1093;Edam-Volendam en omgeving (CP);2000;2018;14707.0;1803;1003;;30.3
1094;Edam-Volendam en omgeving (CP);2001;2204;15854.0;1957;1099;38.7;31.5
1095;Edam-Volendam en omgeving (CP);2002;2324;16534.0;2070;1139;38.5;31.2
1096;Edam-Volendam en omgeving (CP);2003;2360;16619.0;2104;1187;38.8;31.3
1097;Edam-Volendam en omgeving (CP);2004;2402;16752.0;2136;1224;38.7;31.1
1098;Edam-Volendam en omgeving (CP);2005;2520;17433.0;2239;1238;38.6;30.8
1099;Edam-Volendam en omgeving (CP);2006;2730;18828.0;2421;1336;40.2;32.1
1100;Edam-Volendam en omgeving (CP);2007;2918;20109.0;2591;1403;41.0;32.8
1101;Edam-Volendam en omgeving (CP);2008;3078;21165.0;2735;1488;42.0;33.9
1102;Edam-Volendam en omgeving (CP);2009;3051;20926.0;2719;1537;42.2;34.0
1103;Edam-Volendam en omgeving (CP);2010;3021;20668.0;2698;1487;40.7582465;32.5620506
1104;Edam-Volendam en omgeving (CP);2011;3041;20771.0;2724;1472;40.2606411;31.9977087
1105;Haarlemmermeer en omgeving (CP);1995;6608;43456.0;5968;3557;;103.0
1106;Haarlemmermeer en omgeving (CP);1996;6730;43546.0;6042;3712;;104.6
1107;Haarlemmermeer en omgeving (CP);1997;7917;50590.0;7091;4048;;110.6
1108;Haarlemmermeer en omgeving (CP);1998;8707;55282.0;7784;4452;;117.8
1109;Haarlemmermeer en omgeving (CP);1999;9052;57014.0;8071;4797;;123.5
1110;Haarlemmermeer en omgeving (CP);2000;9657;59953.0;8628;5195;;128.3
1111;Haarlemmermeer en omgeving (CP);2001;10065;60975.0;8937;5479;136.1;127.7
1112;Haarlemmermeer en omgeving (CP);2002;11243;66098.0;10014;5874;137.7;129.3
1113;Haarlemmermeer en omgeving (CP);2003;11136;63661.0;9929;6205;137.2;128.8
1114;Haarlemmermeer en omgeving (CP);2004;12098;67301.0;10760;6335;137.6;128.9
1115;Haarlemmermeer en omgeving (CP);2005;12775;69390.0;11351;6543;139.0;130.1
1116;Haarlemmermeer en omgeving (CP);2006;13353;70955.0;11840;6887;140.9;131.8
1117;Haarlemmermeer en omgeving (CP);2007;14183;73716.0;12592;7196;142.7;133.1
1118;Haarlemmermeer en omgeving (CP);2008;14535;74110.0;12915;7493;146.5;136.6
1119;Haarlemmermeer en omgeving (CP);2009;12972;65227.0;11560;7507;142.4;132.5
1120;Haarlemmermeer en omgeving (CP);2010;13407;66750.0;11975;7500;138.400324;128.285421
1121;Haarlemmermeer en omgeving (CP);2011;13419;66384.0;12021;7765;140.021926;129.489731
1122;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1995;13597;22762.0;12280;7731;;230.7
1123;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1996;14091;23577.0;12651;7880;;232.8
1124;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1997;15190;25337.0;13606;8388;;238.3
1125;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1998;16222;26966.0;14502;9011;;245.7
1126;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1999;17066;28263.0;15216;9614;;251.4
1127;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2000;18471;30339.0;16502;10376;;257.9
1128;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2001;19660;31983.0;17457;11110;296.2;270.4
1129;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2002;20933;32486.0;18645;11778;299.2;272.4
1130;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2003;22284;34258.0;19869;11951;296.6;269.6
1131;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2004;22957;34983.0;20419;12281;292.9;265.8
1132;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2005;24135;36515.0;21445;12452;291.5;263.6
1133;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2006;24600;37121.0;21813;12613;291.9;263.3
1134;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2007;26141;39396.0;23209;13460;301.4;271.7
1135;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2008;26440;39521.0;23494;13985;303.4;272.9
1136;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2009;25820;38129.0;23010;14172;299.7;268.8
1137;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2010;26642;38890.0;23797;14308;300.641301;269.408937
1138;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2011;26292;37932.0;23552;14238;296.484817;263.929174
1139;Zoetermeer (CP);1995;2038;19268.0;1841;1122;;33.9
1140;Zoetermeer (CP);1996;2215;20687.0;1989;1247;;35.5
1141;Zoetermeer (CP);1997;2378;22040.0;2130;1371;;38.1
1142;Zoetermeer (CP);1998;2581;23774.0;2307;1497;;39.9
1143;Zoetermeer (CP);1999;2860;26138.0;2550;1637;;42.5
1144;Zoetermeer (CP);2000;3099;28167.0;2769;1780;;44.0
1145;Zoetermeer (CP);2001;3355;30413.0;2979;1934;50.6;47.3
1146;Zoetermeer (CP);2002;3371;30224.0;3003;1989;48.5;45.2
1147;Zoetermeer (CP);2003;3189;28117.0;2843;1873;45.3;42.0
1148;Zoetermeer (CP);2004;3254;28293.0;2894;1773;42.4;39.0
1149;Zoetermeer (CP);2005;3308;28420.0;2939;1749;41.2;37.7
1150;Zoetermeer (CP);2006;3499;29782.0;3103;1820;41.5;37.9
1151;Zoetermeer (CP);2007;3655;30774.0;3245;1921;43.2;39.4
1152;Zoetermeer (CP);2008;3574;29738.0;3176;1995;44.4;40.2
1153;Zoetermeer (CP);2009;3535;29162.0;3150;2049;43.8;39.5
1154;Zoetermeer (CP);2010;3529;28991.0;3152;2097;44.1203496;39.7450761
1155;Zoetermeer (CP);2011;3543;29014.0;3174;2082;43.2793106;38.8608382
1156;Rijnmond (CP);1995;25135;21914.0;22700;12583;;384.6
1157;Rijnmond (CP);1996;25979;22649.0;23324;13042;;390.8
1158;Rijnmond (CP);1997;27399;23828.0;24541;13861;;406.7
1159;Rijnmond (CP);1998;29406;25446.0;26288;14702;;414.8
1160;Rijnmond (CP);1999;30502;26224.0;27196;15597;;424.4
1161;Rijnmond (CP);2000;33140;28291.0;29608;16666;;432.2
1162;Rijnmond (CP);2001;35704;30235.0;31703;17817;488.2;445.5
1163;Rijnmond (CP);2002;37105;31215.0;33050;18878;491.0;448.9
1164;Rijnmond (CP);2003;38412;32212.0;34249;19348;481.8;439.9
1165;Rijnmond (CP);2004;40362;33830.0;35899;19799;476.2;433.6
1166;Rijnmond (CP);2005;43884;36893.0;38993;20392;479.0;435.6
1167;Rijnmond (CP);2006;45155;38126.0;40039;21364;493.2;448.7
1168;Rijnmond (CP);2007;48021;40600.0;42636;22690;503.4;457.9
1169;Rijnmond (CP);2008;49255;41515.0;43767;24173;519.5;474.2
1170;Rijnmond (CP);2009;46153;38630.0;41130;24315;511.4;465.1
1171;Rijnmond (CP);2010;47604;39529.0;42520;24067;501.824498;454.816051
1172;Rijnmond (CP);2011;48999;40402.0;43893;24450;501.015503;453.340045
1173;Overig Groot-Rijnmond (CP);1995;2015;12409.0;1820;926;;31.9
1174;Overig Groot-Rijnmond (CP);1996;2111;12902.0;1895;967;;33.2
1175;Overig Groot-Rijnmond (CP);1997;2303;13973.0;2063;1041;;34.9
1176;Overig Groot-Rijnmond (CP);1998;2437;14657.0;2179;1116;;36.7
1177;Overig Groot-Rijnmond (CP);1999;2658;15853.0;2370;1223;;38.3
1178;Overig Groot-Rijnmond (CP);2000;2855;16914.0;2551;1323;;39.7
1179;Overig Groot-Rijnmond (CP);2001;3004;17670.0;2667;1397;48.4;39.2
1180;Overig Groot-Rijnmond (CP);2002;3120;18227.0;2779;1495;49.7;40.6
1181;Overig Groot-Rijnmond (CP);2003;3130;18593.0;2791;1496;47.9;39.0
1182;Overig Groot-Rijnmond (CP);2004;3171;18776.0;2820;1563;48.1;39.1
1183;Overig Groot-Rijnmond (CP);2005;3233;19101.0;2873;1562;47.9;38.8
1184;Overig Groot-Rijnmond (CP);2006;3424;20224.0;3036;1629;48.3;39.2
1185;Overig Groot-Rijnmond (CP);2007;3906;21967.0;3468;1814;51.8;42.0
1186;Overig Groot-Rijnmond (CP);2008;4234;23872.0;3762;2010;54.2;44.8
1187;Overig Groot-Rijnmond (CP);2009;3869;21836.0;3448;1921;51.3;42.2
1188;Overig Groot-Rijnmond (CP);2010;4346;22182.0;3882;2150;57.1198705;46.6039999
1189;Overig Groot-Rijnmond (CP);2011;4459;22762.0;3994;2170;57.1148708;46.4846137
1190;Drechtsteden (CP);1995;4234;17916.0;3824;2380;;75.6
1191;Drechtsteden (CP);1996;4411;18563.0;3960;2481;;76.9
1192;Drechtsteden (CP);1997;4843;20300.0;4338;2571;;79.2
1193;Drechtsteden (CP);1998;5146;21458.0;4600;2755;;80.6
1194;Drechtsteden (CP);1999;5539;23001.0;4939;2942;;83.6
1195;Drechtsteden (CP);2000;5980;24766.0;5343;3160;;85.6
1196;Drechtsteden (CP);2001;6486;26800.0;5759;3408;98.0;89.1
1197;Drechtsteden (CP);2002;6848;28254.0;6100;3633;97.4;88.6
1198;Drechtsteden (CP);2003;6959;28251.0;6205;3782;98.8;89.9
1199;Drechtsteden (CP);2004;6969;28281.0;6198;3842;96.7;87.7
1200;Drechtsteden (CP);2005;7158;29109.0;6360;3890;97.1;88.0
1201;Drechtsteden (CP);2006;7550;30797.0;6695;3946;97.1;87.8
1202;Drechtsteden (CP);2007;7888;33464.0;7003;4071;95.2;86.3
1203;Drechtsteden (CP);2008;8318;35284.0;7391;4341;97.9;88.9
1204;Drechtsteden (CP);2009;8491;35966.0;7567;4458;98.4;89.3
1205;Drechtsteden (CP);2010;8406;35541.0;7508;4460;96.7731401;87.7468438
1206;Drechtsteden (CP);2011;8518;35938.0;7630;4522;96.9644233;87.6710594
1207;Overig Zuidoost-Zuid-Holland (CP);1995;2714;16417.0;2451;1340;;44.1
1208;Overig Zuidoost-Zuid-Holland (CP);1996;2998;18024.0;2692;1434;;46.5
1209;Overig Zuidoost-Zuid-Holland (CP);1997;3235;19357.0;2898;1565;;50.2
1210;Overig Zuidoost-Zuid-Holland (CP);1998;3508;20903.0;3136;1714;;52.7
1211;Overig Zuidoost-Zuid-Holland (CP);1999;3759;22290.0;3352;1824;;54.2
1212;Overig Zuidoost-Zuid-Holland (CP);2000;3996;23568.0;3570;1955;;55.5
1213;Overig Zuidoost-Zuid-Holland (CP);2001;4286;25119.0;3806;2119;64.9;56.6
1214;Overig Zuidoost-Zuid-Holland (CP);2002;3595;23606.0;3202;1880;56.1;48.7
1215;Overig Zuidoost-Zuid-Holland (CP);2003;3750;24460.0;3344;1984;56.2;48.7
1216;Overig Zuidoost-Zuid-Holland (CP);2004;3881;25185.0;3452;2010;55.4;47.8
1217;Overig Zuidoost-Zuid-Holland (CP);2005;3974;25706.0;3531;2049;55.5;47.8
1218;Overig Zuidoost-Zuid-Holland (CP);2006;4379;28230.0;3883;2188;57.0;49.1
1219;Overig Zuidoost-Zuid-Holland (CP);2007;4783;30768.0;4247;2382;58.9;50.9
1220;Overig Zuidoost-Zuid-Holland (CP);2008;4720;30215.0;4194;2370;57.6;49.4
1221;Overig Zuidoost-Zuid-Holland (CP);2009;4506;28601.0;4016;2423;58.2;50.0
1222;Overig Zuidoost-Zuid-Holland (CP);2010;4465;28124.0;3988;2444;58.0333482;49.8546578
1223;Overig Zuidoost-Zuid-Holland (CP);2011;4781;29903.0;4283;2587;60.2542739;51.8635791
1224;Stadsgewest 's-Hertogenbosch (CP);1995;5561;22169.0;5022;2855;;93.2
1225;Stadsgewest 's-Hertogenbosch (CP);1996;5874;22751.0;5274;2989;;95.2
1226;Stadsgewest 's-Hertogenbosch (CP);1997;6580;22947.0;5894;3405;;106.6
1227;Stadsgewest 's-Hertogenbosch (CP);1998;7188;24963.0;6426;3778;;112.2
1228;Stadsgewest 's-Hertogenbosch (CP);1999;7990;27584.0;7124;4107;;117.0
1229;Stadsgewest 's-Hertogenbosch (CP);2000;8687;29762.0;7761;4483;;120.8
1230;Stadsgewest 's-Hertogenbosch (CP);2001;9171;31172.0;8143;4692;133.4;118.9
1231;Stadsgewest 's-Hertogenbosch (CP);2002;9739;32947.0;8675;4951;133.0;118.6
1232;Stadsgewest 's-Hertogenbosch (CP);2003;10165;34318.0;9063;5144;131.9;117.3
1233;Stadsgewest 's-Hertogenbosch (CP);2004;10437;35193.0;9283;5149;129.0;114.1
1234;Stadsgewest 's-Hertogenbosch (CP);2005;10900;36694.0;9685;5214;128.3;112.9
1235;Stadsgewest 's-Hertogenbosch (CP);2006;10994;36898.0;9748;5458;131.2;115.5
1236;Stadsgewest 's-Hertogenbosch (CP);2007;11589;38750.0;10289;5800;135.4;119.2
1237;Stadsgewest 's-Hertogenbosch (CP);2008;11965;39817.0;10632;6003;137.5;121.4
1238;Stadsgewest 's-Hertogenbosch (CP);2009;12475;41286.0;11117;6204;137.6;121.6
1239;Stadsgewest 's-Hertogenbosch (CP);2010;12555;41322.0;11214;6172;135.731568;119.415722
1240;Stadsgewest 's-Hertogenbosch (CP);2011;12743;41748.0;11415;6253;135.278999;118.701269
1241;Overig Noordoost-Noord-Brabant (CP);1995;5607;17860.0;5064;2814;;94.6
1242;Overig Noordoost-Noord-Brabant (CP);1996;5809;18340.0;5215;2885;;95.4
1243;Overig Noordoost-Noord-Brabant (CP);1997;6391;20010.0;5724;3112;;101.1
1244;Overig Noordoost-Noord-Brabant (CP);1998;6539;20328.0;5846;3292;;103.1
1245;Overig Noordoost-Noord-Brabant (CP);1999;7046;21756.0;6282;3520;;106.9
1246;Overig Noordoost-Noord-Brabant (CP);2000;7584;23241.0;6776;3766;;108.9
1247;Overig Noordoost-Noord-Brabant (CP);2001;8148;24797.0;7235;4090;131.5;112.5
1248;Overig Noordoost-Noord-Brabant (CP);2002;8311;25199.0;7403;4360;130.7;111.7
1249;Overig Noordoost-Noord-Brabant (CP);2003;8312;25155.0;7411;4496;128.4;109.4
1250;Overig Noordoost-Noord-Brabant (CP);2004;8519;25759.0;7577;4610;128.6;109.3
1251;Overig Noordoost-Noord-Brabant (CP);2005;9309;28136.0;8271;4772;131.2;111.6
1252;Overig Noordoost-Noord-Brabant (CP);2006;9870;29814.0;8752;5092;135.2;115.3
1253;Overig Noordoost-Noord-Brabant (CP);2007;9854;29741.0;8749;5305;136.0;116.0
1254;Overig Noordoost-Noord-Brabant (CP);2008;10565;31829.0;9388;5564;137.9;118.0
1255;Overig Noordoost-Noord-Brabant (CP);2009;10545;31646.0;9397;5440;133.9;114.0
1256;Overig Noordoost-Noord-Brabant (CP);2010;10185;30451.0;9097;5503;133.380269;113.445081
1257;Overig Noordoost-Noord-Brabant (CP);2011;10284;30672.0;9212;5545;133.128264;113.024698
1258;Almere (CP);1995;1569;14445.0;1417;747;;24.6
1259;Almere (CP);1996;1694;14629.0;1521;793;;24.8
1260;Almere (CP);1997;1947;15854.0;1744;908;;27.9
1261;Almere (CP);1998;2165;16468.0;1935;1022;;30.2
1262;Almere (CP);1999;2478;17765.0;2209;1167;;33.7
1263;Almere (CP);2000;2768;18884.0;2473;1309;;35.9
1264;Almere (CP);2001;3123;20194.0;2773;1482;43.8;38.6
1265;Almere (CP);2002;3366;20776.0;2998;1546;43.9;38.6
1266;Almere (CP);2003;3776;22490.0;3367;1662;45.1;39.7
1267;Almere (CP);2004;4041;23377.0;3594;1803;47.1;41.4
1268;Almere (CP);2005;4349;24606.0;3864;1904;49.0;42.9
1269;Almere (CP);2006;4845;26962.0;4296;2011;51.1;44.8
1270;Almere (CP);2007;5296;29083.0;4702;2236;54.7;47.9
1271;Almere (CP);2008;5283;28631.0;4694;2411;57.1;50.2
1272;Almere (CP);2009;4857;25977.0;4328;2392;56.0;49.0
1273;Almere (CP);2010;4913;25937.0;4388;2373;54.9787287;47.9509305
1274;Almere (CP);2011;4910;25583.0;4398;2398;54.8904926;47.5798233
1275;Flevoland-Midden (CP);1995;1426;13692.0;1288;739;;25.9
1276;Flevoland-Midden (CP);1996;1475;13948.0;1324;771;;26.9
1277;Flevoland-Midden (CP);1997;1646;15227.0;1474;836;;28.2
1278;Flevoland-Midden (CP);1998;1771;15934.0;1583;899;;29.3
1279;Flevoland-Midden (CP);1999;1967;17238.0;1754;999;;31.3
1280;Flevoland-Midden (CP);2000;2109;18005.0;1884;1096;;32.7
1281;Flevoland-Midden (CP);2001;2350;19528.0;2087;1236;40.1;34.3
1282;Flevoland-Midden (CP);2002;2454;19859.0;2186;1310;40.1;34.2
1283;Flevoland-Midden (CP);2003;2589;20571.0;2308;1383;40.6;34.7
1284;Flevoland-Midden (CP);2004;2676;21022.0;2380;1433;40.6;34.6
1285;Flevoland-Midden (CP);2005;2760;21477.0;2452;1457;40.6;34.4
1286;Flevoland-Midden (CP);2006;2978;22988.0;2641;1527;41.2;34.9
1287;Flevoland-Midden (CP);2007;3225;24614.0;2863;1643;43.0;36.6
1288;Flevoland-Midden (CP);2008;3272;24625.0;2907;1714;43.2;36.6
1289;Flevoland-Midden (CP);2009;3238;24064.0;2886;1767;43.4;36.9
1290;Flevoland-Midden (CP);2010;3490;25688.0;3117;1843;44.546873;38.0484397
1291;Flevoland-Midden (CP);2011;3689;26985.0;3305;1865;44.6604571;38.0469622
1292;Noordoostpolder en Urk (CP);1995;970;17699.0;876;433;;15.6
1293;Noordoostpolder en Urk (CP);1996;973;17502.0;874;444;;15.8
1294;Noordoostpolder en Urk (CP);1997;999;17690.0;895;455;;15.6
1295;Noordoostpolder en Urk (CP);1998;1048;18290.0;937;479;;16.0
1296;Noordoostpolder en Urk (CP);1999;1151;19752.0;1026;532;;17.0
1297;Noordoostpolder en Urk (CP);2000;1195;20135.0;1068;569;;17.2
1298;Noordoostpolder en Urk (CP);2001;1305;21639.0;1159;613;22.2;17.5
1299;Noordoostpolder en Urk (CP);2002;1338;21897.0;1192;646;22.2;17.5
1300;Noordoostpolder en Urk (CP);2003;1358;21889.0;1211;668;22.2;17.5
1301;Noordoostpolder en Urk (CP);2004;1311;20896.0;1166;658;21.6;16.9
1302;Noordoostpolder en Urk (CP);2005;1327;21052.0;1179;667;21.6;16.8
1303;Noordoostpolder en Urk (CP);2006;1548;24470.0;1373;737;22.7;18.0
1304;Noordoostpolder en Urk (CP);2007;1607;25330.0;1427;772;23.0;18.2
1305;Noordoostpolder en Urk (CP);2008;1597;25066.0;1419;820;22.9;18.4
1306;Noordoostpolder en Urk (CP);2009;1519;23689.0;1354;826;22.4;18.0
1307;Noordoostpolder en Urk (CP);2010;1655;25589.0;1478;856;22.6888714;18.3056812
1308;Noordoostpolder en Urk (CP);2011;1692;25992.0;1516;867;22.8022842;18.3231212
