ID;RegioS;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
7114;Amersfoort;Beëindigingen door betalingen hervat;2013;
7115;Amersfoort;Beëindigingen door betalingen hervat;2014;
7116;Amersfoort;Beëindigingen door betalingen hervat;2015;
7117;Amersfoort;Beëindigingen door betalingen hervat;2016;
7118;Amersfoort;Beëindigingen door betalingen hervat;2017;
7119;Amersfoort;Beëindigingen door betalingen hervat;2018;
7120;Amersfoort;Beëindigingen door betalingen hervat;2019;
7121;Amersfoort;Beëindigingen door betalingen hervat;2020;
7122;Amersfoort;Beëindigingen door betalingen hervat;2021;
7123;Amersfoort;Beëindigingen door betalingen hervat;2022;
7124;Amersfoort;Beëindigingen door betalingen hervat;2023;
7125;Amersfoort;Beëindigingen zonder schone lei;1999;
7126;Amersfoort;Beëindigingen zonder schone lei;2000;
7127;Amersfoort;Beëindigingen zonder schone lei;2001;
7128;Amersfoort;Beëindigingen zonder schone lei;2002;
7129;Amersfoort;Beëindigingen zonder schone lei;2003;
7130;Amersfoort;Beëindigingen zonder schone lei;2004;
7131;Amersfoort;Beëindigingen zonder schone lei;2005;15.0
7132;Amersfoort;Beëindigingen zonder schone lei;2006;15.0
7133;Amersfoort;Beëindigingen zonder schone lei;2007;10.0
7134;Amersfoort;Beëindigingen zonder schone lei;2008;40.0
7135;Amersfoort;Beëindigingen zonder schone lei;2009;25.0
7136;Amersfoort;Beëindigingen zonder schone lei;2010;15.0
7137;Amersfoort;Beëindigingen zonder schone lei;2011;15.0
7138;Amersfoort;Beëindigingen zonder schone lei;2012;15.0
7139;Amersfoort;Beëindigingen zonder schone lei;2013;15.0
7140;Amersfoort;Beëindigingen zonder schone lei;2014;10.0
7141;Amersfoort;Beëindigingen zonder schone lei;2015;
7142;Amersfoort;Beëindigingen zonder schone lei;2016;
7143;Amersfoort;Beëindigingen zonder schone lei;2017;
7144;Amersfoort;Beëindigingen zonder schone lei;2018;
7145;Amersfoort;Beëindigingen zonder schone lei;2019;
7146;Amersfoort;Beëindigingen zonder schone lei;2020;
7147;Amersfoort;Beëindigingen zonder schone lei;2021;
7148;Amersfoort;Beëindigingen zonder schone lei;2022;
7149;Amersfoort;Beëindigingen zonder schone lei;2023;
7150;Amersfoort;Beëindigingen onbekend;1999;
7151;Amersfoort;Beëindigingen onbekend;2000;
7152;Amersfoort;Beëindigingen onbekend;2001;
7153;Amersfoort;Beëindigingen onbekend;2002;
7154;Amersfoort;Beëindigingen onbekend;2003;10.0
7155;Amersfoort;Beëindigingen onbekend;2004;
7156;Amersfoort;Beëindigingen onbekend;2005;
7157;Amersfoort;Beëindigingen onbekend;2006;
7158;Amersfoort;Beëindigingen onbekend;2007;
7159;Amersfoort;Beëindigingen onbekend;2008;
7160;Amersfoort;Beëindigingen onbekend;2009;
7161;Amersfoort;Beëindigingen onbekend;2010;
7162;Amersfoort;Beëindigingen onbekend;2011;10.0
7163;Amersfoort;Beëindigingen onbekend;2012;
7164;Amersfoort;Beëindigingen onbekend;2013;
7165;Amersfoort;Beëindigingen onbekend;2014;
7166;Amersfoort;Beëindigingen onbekend;2015;
7167;Amersfoort;Beëindigingen onbekend;2016;
7168;Amersfoort;Beëindigingen onbekend;2017;
7169;Amersfoort;Beëindigingen onbekend;2018;
7170;Amersfoort;Beëindigingen onbekend;2019;
7171;Amersfoort;Beëindigingen onbekend;2020;
7172;Amersfoort;Beëindigingen onbekend;2021;25.0
7173;Amersfoort;Beëindigingen onbekend;2022;25.0
7174;Amersfoort;Beëindigingen onbekend;2023;10.0
7175;Ammerzoden;Totaal alle beëindigingen;1999;
7176;Ammerzoden;Totaal alle beëindigingen;2000;
7177;Ammerzoden;Totaal alle beëindigingen;2001;
7178;Ammerzoden;Totaal alle beëindigingen;2002;
7179;Ammerzoden;Totaal alle beëindigingen;2003;
7180;Ammerzoden;Totaal alle beëindigingen;2004;
7181;Ammerzoden;Totaal alle beëindigingen;2005;
7182;Ammerzoden;Totaal alle beëindigingen;2006;
7183;Ammerzoden;Totaal alle beëindigingen;2007;
7184;Ammerzoden;Totaal alle beëindigingen;2008;
7185;Ammerzoden;Totaal alle beëindigingen;2009;
7186;Ammerzoden;Totaal alle beëindigingen;2010;
7187;Ammerzoden;Totaal alle beëindigingen;2011;
7188;Ammerzoden;Totaal alle beëindigingen;2012;
7189;Ammerzoden;Totaal alle beëindigingen;2013;
7190;Ammerzoden;Totaal alle beëindigingen;2014;
7191;Ammerzoden;Totaal alle beëindigingen;2015;
7192;Ammerzoden;Totaal alle beëindigingen;2016;
7193;Ammerzoden;Totaal alle beëindigingen;2017;
7194;Ammerzoden;Totaal alle beëindigingen;2018;
7195;Ammerzoden;Totaal alle beëindigingen;2019;
7196;Ammerzoden;Totaal alle beëindigingen;2020;
7197;Ammerzoden;Totaal alle beëindigingen;2021;
7198;Ammerzoden;Totaal alle beëindigingen;2022;
7199;Ammerzoden;Totaal alle beëindigingen;2023;
7200;Ammerzoden;Beëindigingen door schone lei;1999;
7201;Ammerzoden;Beëindigingen door schone lei;2000;
7202;Ammerzoden;Beëindigingen door schone lei;2001;
7203;Ammerzoden;Beëindigingen door schone lei;2002;
7204;Ammerzoden;Beëindigingen door schone lei;2003;
7205;Ammerzoden;Beëindigingen door schone lei;2004;
7206;Ammerzoden;Beëindigingen door schone lei;2005;
7207;Ammerzoden;Beëindigingen door schone lei;2006;
7208;Ammerzoden;Beëindigingen door schone lei;2007;
7209;Ammerzoden;Beëindigingen door schone lei;2008;
7210;Ammerzoden;Beëindigingen door schone lei;2009;
7211;Ammerzoden;Beëindigingen door schone lei;2010;
7212;Ammerzoden;Beëindigingen door schone lei;2011;
7213;Ammerzoden;Beëindigingen door schone lei;2012;
7214;Ammerzoden;Beëindigingen door schone lei;2013;
7215;Ammerzoden;Beëindigingen door schone lei;2014;
7216;Ammerzoden;Beëindigingen door schone lei;2015;
7217;Ammerzoden;Beëindigingen door schone lei;2016;
7218;Ammerzoden;Beëindigingen door schone lei;2017;
7219;Ammerzoden;Beëindigingen door schone lei;2018;
7220;Ammerzoden;Beëindigingen door schone lei;2019;
7221;Ammerzoden;Beëindigingen door schone lei;2020;
7222;Ammerzoden;Beëindigingen door schone lei;2021;
7223;Ammerzoden;Beëindigingen door schone lei;2022;
7224;Ammerzoden;Beëindigingen door schone lei;2023;
7225;Ammerzoden;Beëindigingen door akkoord;1999;
7226;Ammerzoden;Beëindigingen door akkoord;2000;
7227;Ammerzoden;Beëindigingen door akkoord;2001;
7228;Ammerzoden;Beëindigingen door akkoord;2002;
7229;Ammerzoden;Beëindigingen door akkoord;2003;
7230;Ammerzoden;Beëindigingen door akkoord;2004;
7231;Ammerzoden;Beëindigingen door akkoord;2005;
7232;Ammerzoden;Beëindigingen door akkoord;2006;
7233;Ammerzoden;Beëindigingen door akkoord;2007;
7234;Ammerzoden;Beëindigingen door akkoord;2008;
7235;Ammerzoden;Beëindigingen door akkoord;2009;
7236;Ammerzoden;Beëindigingen door akkoord;2010;
7237;Ammerzoden;Beëindigingen door akkoord;2011;
7238;Ammerzoden;Beëindigingen door akkoord;2012;
7239;Ammerzoden;Beëindigingen door akkoord;2013;
7240;Ammerzoden;Beëindigingen door akkoord;2014;
7241;Ammerzoden;Beëindigingen door akkoord;2015;
7242;Ammerzoden;Beëindigingen door akkoord;2016;
7243;Ammerzoden;Beëindigingen door akkoord;2017;
7244;Ammerzoden;Beëindigingen door akkoord;2018;
7245;Ammerzoden;Beëindigingen door akkoord;2019;
7246;Ammerzoden;Beëindigingen door akkoord;2020;
7247;Ammerzoden;Beëindigingen door akkoord;2021;
7248;Ammerzoden;Beëindigingen door akkoord;2022;
7249;Ammerzoden;Beëindigingen door akkoord;2023;
7250;Ammerzoden;Beëindigingen door faillissement;1999;
7251;Ammerzoden;Beëindigingen door faillissement;2000;
7252;Ammerzoden;Beëindigingen door faillissement;2001;
7253;Ammerzoden;Beëindigingen door faillissement;2002;
7254;Ammerzoden;Beëindigingen door faillissement;2003;
7255;Ammerzoden;Beëindigingen door faillissement;2004;
7256;Ammerzoden;Beëindigingen door faillissement;2005;
7257;Ammerzoden;Beëindigingen door faillissement;2006;
7258;Ammerzoden;Beëindigingen door faillissement;2007;
7259;Ammerzoden;Beëindigingen door faillissement;2008;
7260;Ammerzoden;Beëindigingen door faillissement;2009;
7261;Ammerzoden;Beëindigingen door faillissement;2010;
7262;Ammerzoden;Beëindigingen door faillissement;2011;
7263;Ammerzoden;Beëindigingen door faillissement;2012;
7264;Ammerzoden;Beëindigingen door faillissement;2013;
7265;Ammerzoden;Beëindigingen door faillissement;2014;
7266;Ammerzoden;Beëindigingen door faillissement;2015;
7267;Ammerzoden;Beëindigingen door faillissement;2016;
7268;Ammerzoden;Beëindigingen door faillissement;2017;
7269;Ammerzoden;Beëindigingen door faillissement;2018;
7270;Ammerzoden;Beëindigingen door faillissement;2019;
7271;Ammerzoden;Beëindigingen door faillissement;2020;
7272;Ammerzoden;Beëindigingen door faillissement;2021;
7273;Ammerzoden;Beëindigingen door faillissement;2022;
7274;Ammerzoden;Beëindigingen door faillissement;2023;
7275;Ammerzoden;Beëindigingen door betalingen hervat;1999;
7276;Ammerzoden;Beëindigingen door betalingen hervat;2000;
7277;Ammerzoden;Beëindigingen door betalingen hervat;2001;
7278;Ammerzoden;Beëindigingen door betalingen hervat;2002;
7279;Ammerzoden;Beëindigingen door betalingen hervat;2003;
7280;Ammerzoden;Beëindigingen door betalingen hervat;2004;
7281;Ammerzoden;Beëindigingen door betalingen hervat;2005;
7282;Ammerzoden;Beëindigingen door betalingen hervat;2006;
7283;Ammerzoden;Beëindigingen door betalingen hervat;2007;
7284;Ammerzoden;Beëindigingen door betalingen hervat;2008;
7285;Ammerzoden;Beëindigingen door betalingen hervat;2009;
7286;Ammerzoden;Beëindigingen door betalingen hervat;2010;
7287;Ammerzoden;Beëindigingen door betalingen hervat;2011;
7288;Ammerzoden;Beëindigingen door betalingen hervat;2012;
7289;Ammerzoden;Beëindigingen door betalingen hervat;2013;
7290;Ammerzoden;Beëindigingen door betalingen hervat;2014;
7291;Ammerzoden;Beëindigingen door betalingen hervat;2015;
7292;Ammerzoden;Beëindigingen door betalingen hervat;2016;
7293;Ammerzoden;Beëindigingen door betalingen hervat;2017;
7294;Ammerzoden;Beëindigingen door betalingen hervat;2018;
7295;Ammerzoden;Beëindigingen door betalingen hervat;2019;
7296;Ammerzoden;Beëindigingen door betalingen hervat;2020;
7297;Ammerzoden;Beëindigingen door betalingen hervat;2021;
7298;Ammerzoden;Beëindigingen door betalingen hervat;2022;
7299;Ammerzoden;Beëindigingen door betalingen hervat;2023;
7300;Ammerzoden;Beëindigingen zonder schone lei;1999;
7301;Ammerzoden;Beëindigingen zonder schone lei;2000;
7302;Ammerzoden;Beëindigingen zonder schone lei;2001;
7303;Ammerzoden;Beëindigingen zonder schone lei;2002;
7304;Ammerzoden;Beëindigingen zonder schone lei;2003;
7305;Ammerzoden;Beëindigingen zonder schone lei;2004;
7306;Ammerzoden;Beëindigingen zonder schone lei;2005;
7307;Ammerzoden;Beëindigingen zonder schone lei;2006;
7308;Ammerzoden;Beëindigingen zonder schone lei;2007;
7309;Ammerzoden;Beëindigingen zonder schone lei;2008;
7310;Ammerzoden;Beëindigingen zonder schone lei;2009;
7311;Ammerzoden;Beëindigingen zonder schone lei;2010;
7312;Ammerzoden;Beëindigingen zonder schone lei;2011;
7313;Ammerzoden;Beëindigingen zonder schone lei;2012;
7314;Ammerzoden;Beëindigingen zonder schone lei;2013;
7315;Ammerzoden;Beëindigingen zonder schone lei;2014;
7316;Ammerzoden;Beëindigingen zonder schone lei;2015;
7317;Ammerzoden;Beëindigingen zonder schone lei;2016;
7318;Ammerzoden;Beëindigingen zonder schone lei;2017;
7319;Ammerzoden;Beëindigingen zonder schone lei;2018;
7320;Ammerzoden;Beëindigingen zonder schone lei;2019;
7321;Ammerzoden;Beëindigingen zonder schone lei;2020;
7322;Ammerzoden;Beëindigingen zonder schone lei;2021;
7323;Ammerzoden;Beëindigingen zonder schone lei;2022;
7324;Ammerzoden;Beëindigingen zonder schone lei;2023;
7325;Ammerzoden;Beëindigingen onbekend;1999;
7326;Ammerzoden;Beëindigingen onbekend;2000;
7327;Ammerzoden;Beëindigingen onbekend;2001;
7328;Ammerzoden;Beëindigingen onbekend;2002;
7329;Ammerzoden;Beëindigingen onbekend;2003;
7330;Ammerzoden;Beëindigingen onbekend;2004;
7331;Ammerzoden;Beëindigingen onbekend;2005;
7332;Ammerzoden;Beëindigingen onbekend;2006;
7333;Ammerzoden;Beëindigingen onbekend;2007;
7334;Ammerzoden;Beëindigingen onbekend;2008;
7335;Ammerzoden;Beëindigingen onbekend;2009;
7336;Ammerzoden;Beëindigingen onbekend;2010;
7337;Ammerzoden;Beëindigingen onbekend;2011;
7338;Ammerzoden;Beëindigingen onbekend;2012;
7339;Ammerzoden;Beëindigingen onbekend;2013;
7340;Ammerzoden;Beëindigingen onbekend;2014;
7341;Ammerzoden;Beëindigingen onbekend;2015;
7342;Ammerzoden;Beëindigingen onbekend;2016;
7343;Ammerzoden;Beëindigingen onbekend;2017;
7344;Ammerzoden;Beëindigingen onbekend;2018;
7345;Ammerzoden;Beëindigingen onbekend;2019;
7346;Ammerzoden;Beëindigingen onbekend;2020;
7347;Ammerzoden;Beëindigingen onbekend;2021;
7348;Ammerzoden;Beëindigingen onbekend;2022;
7349;Ammerzoden;Beëindigingen onbekend;2023;
7350;Amstelveen;Totaal alle beëindigingen;1999;
7351;Amstelveen;Totaal alle beëindigingen;2000;
7352;Amstelveen;Totaal alle beëindigingen;2001;
7353;Amstelveen;Totaal alle beëindigingen;2002;
7354;Amstelveen;Totaal alle beëindigingen;2003;15.0
7355;Amstelveen;Totaal alle beëindigingen;2004;20.0
7356;Amstelveen;Totaal alle beëindigingen;2005;10.0
7357;Amstelveen;Totaal alle beëindigingen;2006;25.0
7358;Amstelveen;Totaal alle beëindigingen;2007;20.0
7359;Amstelveen;Totaal alle beëindigingen;2008;35.0
7360;Amstelveen;Totaal alle beëindigingen;2009;50.0
7361;Amstelveen;Totaal alle beëindigingen;2010;40.0
7362;Amstelveen;Totaal alle beëindigingen;2011;45.0
7363;Amstelveen;Totaal alle beëindigingen;2012;40.0
7364;Amstelveen;Totaal alle beëindigingen;2013;40.0
7365;Amstelveen;Totaal alle beëindigingen;2014;50.0
7366;Amstelveen;Totaal alle beëindigingen;2015;40.0
7367;Amstelveen;Totaal alle beëindigingen;2016;35.0
7368;Amstelveen;Totaal alle beëindigingen;2017;30.0
7369;Amstelveen;Totaal alle beëindigingen;2018;35.0
7370;Amstelveen;Totaal alle beëindigingen;2019;20.0
7371;Amstelveen;Totaal alle beëindigingen;2020;20.0
7372;Amstelveen;Totaal alle beëindigingen;2021;10.0
7373;Amstelveen;Totaal alle beëindigingen;2022;10.0
7374;Amstelveen;Totaal alle beëindigingen;2023;10.0
7375;Amstelveen;Beëindigingen door schone lei;1999;
7376;Amstelveen;Beëindigingen door schone lei;2000;
7377;Amstelveen;Beëindigingen door schone lei;2001;
7378;Amstelveen;Beëindigingen door schone lei;2002;
7379;Amstelveen;Beëindigingen door schone lei;2003;10.0
7380;Amstelveen;Beëindigingen door schone lei;2004;10.0
7381;Amstelveen;Beëindigingen door schone lei;2005;
7382;Amstelveen;Beëindigingen door schone lei;2006;20.0
7383;Amstelveen;Beëindigingen door schone lei;2007;15.0
7384;Amstelveen;Beëindigingen door schone lei;2008;30.0
7385;Amstelveen;Beëindigingen door schone lei;2009;30.0
7386;Amstelveen;Beëindigingen door schone lei;2010;30.0
7387;Amstelveen;Beëindigingen door schone lei;2011;40.0
7388;Amstelveen;Beëindigingen door schone lei;2012;30.0
7389;Amstelveen;Beëindigingen door schone lei;2013;30.0
7390;Amstelveen;Beëindigingen door schone lei;2014;40.0
7391;Amstelveen;Beëindigingen door schone lei;2015;30.0
7392;Amstelveen;Beëindigingen door schone lei;2016;35.0
7393;Amstelveen;Beëindigingen door schone lei;2017;25.0
7394;Amstelveen;Beëindigingen door schone lei;2018;25.0
7395;Amstelveen;Beëindigingen door schone lei;2019;20.0
7396;Amstelveen;Beëindigingen door schone lei;2020;20.0
7397;Amstelveen;Beëindigingen door schone lei;2021;
7398;Amstelveen;Beëindigingen door schone lei;2022;10.0
7399;Amstelveen;Beëindigingen door schone lei;2023;
7400;Amstelveen;Beëindigingen door akkoord;1999;
7401;Amstelveen;Beëindigingen door akkoord;2000;
7402;Amstelveen;Beëindigingen door akkoord;2001;
7403;Amstelveen;Beëindigingen door akkoord;2002;
7404;Amstelveen;Beëindigingen door akkoord;2003;
7405;Amstelveen;Beëindigingen door akkoord;2004;
7406;Amstelveen;Beëindigingen door akkoord;2005;
7407;Amstelveen;Beëindigingen door akkoord;2006;
7408;Amstelveen;Beëindigingen door akkoord;2007;
7409;Amstelveen;Beëindigingen door akkoord;2008;
7410;Amstelveen;Beëindigingen door akkoord;2009;
7411;Amstelveen;Beëindigingen door akkoord;2010;
7412;Amstelveen;Beëindigingen door akkoord;2011;
7413;Amstelveen;Beëindigingen door akkoord;2012;
7414;Amstelveen;Beëindigingen door akkoord;2013;
7415;Amstelveen;Beëindigingen door akkoord;2014;
7416;Amstelveen;Beëindigingen door akkoord;2015;
7417;Amstelveen;Beëindigingen door akkoord;2016;
7418;Amstelveen;Beëindigingen door akkoord;2017;
7419;Amstelveen;Beëindigingen door akkoord;2018;
7420;Amstelveen;Beëindigingen door akkoord;2019;
7421;Amstelveen;Beëindigingen door akkoord;2020;
7422;Amstelveen;Beëindigingen door akkoord;2021;
7423;Amstelveen;Beëindigingen door akkoord;2022;
7424;Amstelveen;Beëindigingen door akkoord;2023;
7425;Amstelveen;Beëindigingen door faillissement;1999;
7426;Amstelveen;Beëindigingen door faillissement;2000;
7427;Amstelveen;Beëindigingen door faillissement;2001;
7428;Amstelveen;Beëindigingen door faillissement;2002;
7429;Amstelveen;Beëindigingen door faillissement;2003;
7430;Amstelveen;Beëindigingen door faillissement;2004;
7431;Amstelveen;Beëindigingen door faillissement;2005;
7432;Amstelveen;Beëindigingen door faillissement;2006;
7433;Amstelveen;Beëindigingen door faillissement;2007;
7434;Amstelveen;Beëindigingen door faillissement;2008;
7435;Amstelveen;Beëindigingen door faillissement;2009;
7436;Amstelveen;Beëindigingen door faillissement;2010;
7437;Amstelveen;Beëindigingen door faillissement;2011;
7438;Amstelveen;Beëindigingen door faillissement;2012;
7439;Amstelveen;Beëindigingen door faillissement;2013;
7440;Amstelveen;Beëindigingen door faillissement;2014;
7441;Amstelveen;Beëindigingen door faillissement;2015;
7442;Amstelveen;Beëindigingen door faillissement;2016;
7443;Amstelveen;Beëindigingen door faillissement;2017;
7444;Amstelveen;Beëindigingen door faillissement;2018;
7445;Amstelveen;Beëindigingen door faillissement;2019;
7446;Amstelveen;Beëindigingen door faillissement;2020;
7447;Amstelveen;Beëindigingen door faillissement;2021;
7448;Amstelveen;Beëindigingen door faillissement;2022;
7449;Amstelveen;Beëindigingen door faillissement;2023;
7450;Amstelveen;Beëindigingen door betalingen hervat;1999;
7451;Amstelveen;Beëindigingen door betalingen hervat;2000;
7452;Amstelveen;Beëindigingen door betalingen hervat;2001;
7453;Amstelveen;Beëindigingen door betalingen hervat;2002;
7454;Amstelveen;Beëindigingen door betalingen hervat;2003;
7455;Amstelveen;Beëindigingen door betalingen hervat;2004;
7456;Amstelveen;Beëindigingen door betalingen hervat;2005;
7457;Amstelveen;Beëindigingen door betalingen hervat;2006;
7458;Amstelveen;Beëindigingen door betalingen hervat;2007;
7459;Amstelveen;Beëindigingen door betalingen hervat;2008;
7460;Amstelveen;Beëindigingen door betalingen hervat;2009;
7461;Amstelveen;Beëindigingen door betalingen hervat;2010;
7462;Amstelveen;Beëindigingen door betalingen hervat;2011;
7463;Amstelveen;Beëindigingen door betalingen hervat;2012;
7464;Amstelveen;Beëindigingen door betalingen hervat;2013;
7465;Amstelveen;Beëindigingen door betalingen hervat;2014;
7466;Amstelveen;Beëindigingen door betalingen hervat;2015;
7467;Amstelveen;Beëindigingen door betalingen hervat;2016;
7468;Amstelveen;Beëindigingen door betalingen hervat;2017;
7469;Amstelveen;Beëindigingen door betalingen hervat;2018;
7470;Amstelveen;Beëindigingen door betalingen hervat;2019;
7471;Amstelveen;Beëindigingen door betalingen hervat;2020;
7472;Amstelveen;Beëindigingen door betalingen hervat;2021;
7473;Amstelveen;Beëindigingen door betalingen hervat;2022;
7474;Amstelveen;Beëindigingen door betalingen hervat;2023;
7475;Amstelveen;Beëindigingen zonder schone lei;1999;
7476;Amstelveen;Beëindigingen zonder schone lei;2000;
7477;Amstelveen;Beëindigingen zonder schone lei;2001;
7478;Amstelveen;Beëindigingen zonder schone lei;2002;
7479;Amstelveen;Beëindigingen zonder schone lei;2003;
7480;Amstelveen;Beëindigingen zonder schone lei;2004;
7481;Amstelveen;Beëindigingen zonder schone lei;2005;
7482;Amstelveen;Beëindigingen zonder schone lei;2006;
7483;Amstelveen;Beëindigingen zonder schone lei;2007;
7484;Amstelveen;Beëindigingen zonder schone lei;2008;
7485;Amstelveen;Beëindigingen zonder schone lei;2009;
7486;Amstelveen;Beëindigingen zonder schone lei;2010;
7487;Amstelveen;Beëindigingen zonder schone lei;2011;
7488;Amstelveen;Beëindigingen zonder schone lei;2012;
7489;Amstelveen;Beëindigingen zonder schone lei;2013;10.0
7490;Amstelveen;Beëindigingen zonder schone lei;2014;10.0
7491;Amstelveen;Beëindigingen zonder schone lei;2015;
7492;Amstelveen;Beëindigingen zonder schone lei;2016;
7493;Amstelveen;Beëindigingen zonder schone lei;2017;
7494;Amstelveen;Beëindigingen zonder schone lei;2018;
7495;Amstelveen;Beëindigingen zonder schone lei;2019;
7496;Amstelveen;Beëindigingen zonder schone lei;2020;
7497;Amstelveen;Beëindigingen zonder schone lei;2021;
7498;Amstelveen;Beëindigingen zonder schone lei;2022;
7499;Amstelveen;Beëindigingen zonder schone lei;2023;
7500;Amstelveen;Beëindigingen onbekend;1999;
7501;Amstelveen;Beëindigingen onbekend;2000;
7502;Amstelveen;Beëindigingen onbekend;2001;
7503;Amstelveen;Beëindigingen onbekend;2002;
7504;Amstelveen;Beëindigingen onbekend;2003;
7505;Amstelveen;Beëindigingen onbekend;2004;
7506;Amstelveen;Beëindigingen onbekend;2005;
7507;Amstelveen;Beëindigingen onbekend;2006;
7508;Amstelveen;Beëindigingen onbekend;2007;
7509;Amstelveen;Beëindigingen onbekend;2008;
7510;Amstelveen;Beëindigingen onbekend;2009;
7511;Amstelveen;Beëindigingen onbekend;2010;
7512;Amstelveen;Beëindigingen onbekend;2011;
7513;Amstelveen;Beëindigingen onbekend;2012;
7514;Amstelveen;Beëindigingen onbekend;2013;
7515;Amstelveen;Beëindigingen onbekend;2014;
7516;Amstelveen;Beëindigingen onbekend;2015;
7517;Amstelveen;Beëindigingen onbekend;2016;
7518;Amstelveen;Beëindigingen onbekend;2017;
7519;Amstelveen;Beëindigingen onbekend;2018;
7520;Amstelveen;Beëindigingen onbekend;2019;
7521;Amstelveen;Beëindigingen onbekend;2020;
7522;Amstelveen;Beëindigingen onbekend;2021;
7523;Amstelveen;Beëindigingen onbekend;2022;
7524;Amstelveen;Beëindigingen onbekend;2023;
7525;Amsterdam;Totaal alle beëindigingen;1999;
7526;Amsterdam;Totaal alle beëindigingen;2000;30.0
7527;Amsterdam;Totaal alle beëindigingen;2001;90.0
7528;Amsterdam;Totaal alle beëindigingen;2002;125.0
7529;Amsterdam;Totaal alle beëindigingen;2003;385.0
7530;Amsterdam;Totaal alle beëindigingen;2004;365.0
7531;Amsterdam;Totaal alle beëindigingen;2005;485.0
7532;Amsterdam;Totaal alle beëindigingen;2006;565.0
7533;Amsterdam;Totaal alle beëindigingen;2007;645.0
7534;Amsterdam;Totaal alle beëindigingen;2008;830.0
7535;Amsterdam;Totaal alle beëindigingen;2009;905.0
7536;Amsterdam;Totaal alle beëindigingen;2010;910.0
7537;Amsterdam;Totaal alle beëindigingen;2011;745.0
7538;Amsterdam;Totaal alle beëindigingen;2012;615.0
7539;Amsterdam;Totaal alle beëindigingen;2013;750.0
7540;Amsterdam;Totaal alle beëindigingen;2014;760.0
7541;Amsterdam;Totaal alle beëindigingen;2015;780.0
7542;Amsterdam;Totaal alle beëindigingen;2016;770.0
7543;Amsterdam;Totaal alle beëindigingen;2017;710.0
7544;Amsterdam;Totaal alle beëindigingen;2018;705.0
7545;Amsterdam;Totaal alle beëindigingen;2019;615.0
7546;Amsterdam;Totaal alle beëindigingen;2020;395.0
7547;Amsterdam;Totaal alle beëindigingen;2021;320.0
7548;Amsterdam;Totaal alle beëindigingen;2022;265.0
7549;Amsterdam;Totaal alle beëindigingen;2023;195.0
7550;Amsterdam;Beëindigingen door schone lei;1999;
7551;Amsterdam;Beëindigingen door schone lei;2000;
7552;Amsterdam;Beëindigingen door schone lei;2001;35.0
7553;Amsterdam;Beëindigingen door schone lei;2002;75.0
7554;Amsterdam;Beëindigingen door schone lei;2003;275.0
7555;Amsterdam;Beëindigingen door schone lei;2004;250.0
7556;Amsterdam;Beëindigingen door schone lei;2005;315.0
7557;Amsterdam;Beëindigingen door schone lei;2006;300.0
7558;Amsterdam;Beëindigingen door schone lei;2007;430.0
7559;Amsterdam;Beëindigingen door schone lei;2008;625.0
7560;Amsterdam;Beëindigingen door schone lei;2009;735.0
7561;Amsterdam;Beëindigingen door schone lei;2010;750.0
7562;Amsterdam;Beëindigingen door schone lei;2011;585.0
7563;Amsterdam;Beëindigingen door schone lei;2012;495.0
7564;Amsterdam;Beëindigingen door schone lei;2013;610.0
7565;Amsterdam;Beëindigingen door schone lei;2014;615.0
7566;Amsterdam;Beëindigingen door schone lei;2015;675.0
7567;Amsterdam;Beëindigingen door schone lei;2016;655.0
7568;Amsterdam;Beëindigingen door schone lei;2017;620.0
7569;Amsterdam;Beëindigingen door schone lei;2018;635.0
7570;Amsterdam;Beëindigingen door schone lei;2019;555.0
7571;Amsterdam;Beëindigingen door schone lei;2020;355.0
7572;Amsterdam;Beëindigingen door schone lei;2021;240.0
7573;Amsterdam;Beëindigingen door schone lei;2022;185.0
7574;Amsterdam;Beëindigingen door schone lei;2023;155.0
7575;Amsterdam;Beëindigingen door akkoord;1999;
7576;Amsterdam;Beëindigingen door akkoord;2000;
7577;Amsterdam;Beëindigingen door akkoord;2001;15.0
7578;Amsterdam;Beëindigingen door akkoord;2002;
7579;Amsterdam;Beëindigingen door akkoord;2003;
7580;Amsterdam;Beëindigingen door akkoord;2004;
7581;Amsterdam;Beëindigingen door akkoord;2005;15.0
7582;Amsterdam;Beëindigingen door akkoord;2006;15.0
7583;Amsterdam;Beëindigingen door akkoord;2007;20.0
7584;Amsterdam;Beëindigingen door akkoord;2008;20.0
7585;Amsterdam;Beëindigingen door akkoord;2009;10.0
7586;Amsterdam;Beëindigingen door akkoord;2010;10.0
7587;Amsterdam;Beëindigingen door akkoord;2011;
7588;Amsterdam;Beëindigingen door akkoord;2012;10.0
7589;Amsterdam;Beëindigingen door akkoord;2013;10.0
7590;Amsterdam;Beëindigingen door akkoord;2014;
7591;Amsterdam;Beëindigingen door akkoord;2015;10.0
7592;Amsterdam;Beëindigingen door akkoord;2016;
7593;Amsterdam;Beëindigingen door akkoord;2017;
7594;Amsterdam;Beëindigingen door akkoord;2018;
7595;Amsterdam;Beëindigingen door akkoord;2019;
7596;Amsterdam;Beëindigingen door akkoord;2020;
7597;Amsterdam;Beëindigingen door akkoord;2021;
7598;Amsterdam;Beëindigingen door akkoord;2022;
7599;Amsterdam;Beëindigingen door akkoord;2023;
7600;Amsterdam;Beëindigingen door faillissement;1999;
7601;Amsterdam;Beëindigingen door faillissement;2000;15.0
