ID;TypeLozing;IndustrieVolgensSBI93;Perioden;FosforverbindingenAlsP_1;StikstofverbindingenAlsN_2;AntimoonverbindingenAlsSb_3;ArseenverbindingenAlsAs_4;CadmiumverbindingenAlsCd_5;ChroomverbindingenAlsCr_6;KobaltverbindingenAlsCo_7;KoperverbindingenAlsCu_8;KwikverbindingenAlsHg_9;LoodverbindingenAlsPb_10;NikkelverbindingenAlsNi_11;ZinkverbindingenAlsZn_12;Benzeen_13;Ethylbenzeen_14;Isopropylbenzeen_15;SomPAK6VanBorneff_16;Tolueen_17;XyleenTotaal_18;Dichloorethaan12_19;Hexachloorbutadieen_20;TetrachlooretheenPer_21;TetrachloormethaanTetra_22;DrinsAldrinDieldrinEnz_23;Hexachloorbenzenen_24;Pentachloorfenol_25;ChloorverbAnorgChloridenAlsCl_26;Fluoriden_27;CyanidenAnorganischAlsCN_28;CZV_29
417;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2003;0;8;0.0;0.0;0.0;0.0;0.0;45;0.0;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;198
418;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2004;0;5;0.0;0.0;0.0;0.0;0.0;12;0.0;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;198
419;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
420;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
421;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
422;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2008*;0;0;0.0;4.0;0.0;2.0;0.0;10;0.0;0;5;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
423;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;1990;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
424;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;1995;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
425;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2000;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
426;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
427;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
428;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
429;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
430;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
431;Lozing op oppervlaktewater;DC Leer-, lederwaren- en schoenind.;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
432;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;1990;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
433;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;1995;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
434;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
435;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
436;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2004;0;0;0.0;0.4;0.0;0.1;0.0;1;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
437;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
438;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
439;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
440;Lozing op oppervlaktewater;DD Hout-, kurk-, rietwarenindustrie;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
441;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;1990;28;182;0.0;0.0;3.5;92.0;;862;1.5;165;49;1596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1184;0;0;6017
442;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;1995;56;400;0.0;1.9;0.0;120.1;;507;3.336;79;80;3729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2082;0;0;3879
443;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2000;39;219;0.0;61.1;4.4;104.5;;305;1.485;76;138;2087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3959;0;0;2830
444;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2003;28;259;0.0;43.4;16.9;222.0;0.0;244;0.4;98;144;2435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4628;0;0;2929
445;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2004;25;208;0.0;34.9;14.431;259.1;0.0;237;0.528;60;137;2558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5462;0;16;2873
446;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2005;28;193;0.0;42.2;6.572;328.3;0.0;221;4.444;66;122;1293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5593;0;0;3050
447;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2006;21;220;0.0;40.9;9.145;227.7;0.0;288;2.58;120;233;1613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5127;0;0;2632
448;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2007;17;160;0.0;38.5;56.44;252.5;0.0;211;1.001;104;299;1570;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3388;0;0;2633
449;Lozing op oppervlaktewater;DE Papier-, karton- en grafische ind.;2008*;17;157;0.0;49.0;16.0;115.0;0.0;177;1.0;71;228;2338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2988;0;0;2793
450;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;1990;68;616;0.0;80.0;1.5;110.4;;34;50.0;37;45;403;6732.4;0.0;0.0;12.2;6.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;110683;83;0;4125
451;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;1995;6;351;0.0;55.0;0.66;65.1;;33;15.3;29;41;794;3051.8;540.0;0.0;9.6;3398.0;6210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8747;41;7984;469
452;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2000;9;588;0.0;33.2;2.838;84.0;;2335;0.217;31;287;475;19.0;0.0;0.0;10.7;106.4;258.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117;54;111;2163
453;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2003;93;294;0.0;81.7;8.2;101.8;0.0;341;4.17;419;382;758;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273;31;93;3204
454;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2004;38;518;0.0;310.3;6.63;561.0;0.0;89;12.96;149;892;854;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248;30;97;1067
455;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2005;51;473;0.0;119.1;7.81;269.9;0.0;49;20.12;59;670;1016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67;31;152;1611
456;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2006;34;442;0.0;94.6;1.0;388.0;0.0;181;12.57;3;1055;1184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400;26;83;2978
457;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2007;34;470;0.0;114.3;2.2;289.0;0.0;198;16.3;7;1002;549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;27;91;2455
458;Lozing op oppervlaktewater;DF Aardolie-, steenkoolverwerkende ind.;2008*;27;401;0.0;157.0;5.0;33.0;0.0;152;7.0;11;763;887;488.0;34.0;0.0;13.0;777.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110959;37;154;2730
459;Lozing op oppervlaktewater;DG Chemische industrie;1990;10437;5915;584.0;3348.1;3462.64;14678.2;;8444;386.703;12216;13156;55992;8949.5;2930.0;165.0;14.4;5136.2;13100.0;2081.6;0.973;106.0;396.67;8.912;7.795;1.4;676818;34683;9;14821
460;Lozing op oppervlaktewater;DG Chemische industrie;1995;3119;3856;420.711;633.9;499.405;6686.2;;6673;210.241;5096;5723;24075;549.8;1066.0;37.0;3.8;429.3;4081.7;1297.0;0.185;127.4;115.05;2.812;1.541;0.0;322175;254;500;4581
461;Lozing op oppervlaktewater;DG Chemische industrie;2000;1325;2078;223.9;555.9;111.555;2166.3;;4463;20.224;1407;3258;24278;68.1;10.2;3.0;7.1;19.3;21.5;2846.0;0.01;25.664;6.9;0.0;0.05;0.0;974443;1841;4460;7920
462;Lozing op oppervlaktewater;DG Chemische industrie;2003;175;1737;72.0;313.2;112.382;1967.5;215.0;1833;10.301;1645;2807;26133;11.4;4.3;1.2;0.1;8.3;7.5;667.2;0.025;2.131;1.611;0.0;0.058;0.0;453934;1497;1078;11290
463;Lozing op oppervlaktewater;DG Chemische industrie;2004;158;1940;41.0;368.6;139.918;2062.1;190.4;2461;6.093;1948;2140;24207;25.7;4.3;1.0;0.7;9.8;3.9;546.2;0.013;4.249;4.797;0.0;0.01;0.0;483335;1467;660;7138
464;Lozing op oppervlaktewater;DG Chemische industrie;2005;137;1810;37.4;377.7;114.666;2214.6;374.7;2619;9.81;997;1802;15689;68.6;53.4;3.0;48.7;29.7;63.3;929.7;0.01;1.718;1.148;0.0;0.01;0.089;510332;362;664;5938
465;Lozing op oppervlaktewater;DG Chemische industrie;2006;165;1598;41.2;346.3;95.849;2503.1;485.0;2589;10.34;862;2349;10760;36.1;10.2;0.1;1.2;19.7;23.8;490.1;0.021;1.028;1.208;0.0;0.011;0.0;516184;938;671;5905
466;Lozing op oppervlaktewater;DG Chemische industrie;2007;108;2006;33.29;567.4;217.659;1851.4;451.0;1096;5.781;993;1675;9728;17.6;2.8;0.4;0.7;1.3;10.7;493.7;0.035;0.7;1.34;0.0;0.005;0.0;575517;946;142;5168
467;Lozing op oppervlaktewater;DG Chemische industrie;2008*;101;1776;31.0;509.0;194.0;1985.0;398.0;998;7.0;850;1592;8623;23.0;3.0;1.0;2.0;1.0;2.0;626.0;0.0;0.0;2.0;0.0;0.0;0.0;588247;245;312;4582
468;Lozing op oppervlaktewater;241 Basischemie;1990;10374;4750;541.0;3098.4;3451.7;14308.0;;7724;365.5;12077;12250;38768;8867.5;2930.0;165.0;14.4;5024.2;13100.0;2079.9;0.973;103.7;247.67;8.912;7.795;1.4;637055;34640;0;8054
469;Lozing op oppervlaktewater;241 Basischemie;1995;3093;3676;281.011;611.6;496.955;6607.0;;6501;206.586;4999;5630;20284;542.5;1066.0;37.0;3.8;429.3;4081.7;1297.0;0.185;126.93;114.885;2.812;1.541;0.0;315898;250;500;3627
470;Lozing op oppervlaktewater;241 Basischemie;2000;1311;1601;223.8;536.4;109.955;2133.2;;4297;18.842;1299;2873;23251;68.0;10.0;3.0;7.0;17.0;19.0;2846.0;0.01;25.01;4.4;0.0;0.05;0.0;954784;1841;4460;6485
471;Lozing op oppervlaktewater;241 Basischemie;2003;125;1096;72.0;288.2;106.139;1871.6;207.0;1591;8.386;1576;2582;25362;11.0;4.0;1.2;0.1;2.0;7.0;667.1;0.025;2.104;1.09;0.0;0.058;0.0;447490;1497;1078;8511
472;Lozing op oppervlaktewater;241 Basischemie;2004;116;1122;38.9;342.2;131.401;2020.5;145.3;2305;4.342;1867;1968;23177;25.7;4.1;1.0;0.7;3.2;3.9;546.2;0.013;4.221;1.169;0.0;0.01;0.0;468745;1467;660;4532
473;Lozing op oppervlaktewater;241 Basischemie;2005;93;1185;37.1;357.5;110.397;2177.4;358.6;2501;8.862;939;1704;15045;68.6;53.4;3.0;48.7;29.7;63.2;929.7;0.01;1.69;0.52;0.0;0.01;0.0;498052;362;646;3807
474;Lozing op oppervlaktewater;241 Basischemie;2006;114;1020;41.1;330.4;92.499;2433.4;483.0;2415;8.31;824;2087;9681;36.1;10.1;0.1;1.2;19.6;23.7;490.1;0.021;1.0;0.25;0.0;0.011;0.0;501553;171;671;3494
475;Lozing op oppervlaktewater;241 Basischemie;2007;79;1463;29.09;548.4;213.64;1799.9;451.0;919;4.722;947;1497;9168;17.6;2.8;0.4;0.7;1.3;10.7;493.7;0.035;0.7;0.5;0.0;0.005;0.0;531590;169;142;3243
476;Lozing op oppervlaktewater;241 Basischemie;2008*;76;1335;31.7;496.6;194.502;1946.1;391.0;959;6.718;823;1532;8301;23.0;3.0;1.0;2.4;1.3;2.0;625.8;0.009;0.08;0.09;0.0;0.005;0.0;544944;245;275;2960
477;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;1990;49;62;0.0;0.0;0.8;1.0;;0;0.3;2;4;48;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;22601;0;9;336
478;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;1995;18;11;0.0;0.0;1.0;1.0;;0;0.3;2;4;24;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.0;0.0;0.0;1054;0;0;31
479;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2000;0;1;0.0;0.0;0.0;0.0;;0;0.0;0;0;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309;0;0;2
480;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2003;0;1;0.0;0.0;0.0;3.0;0.0;0;0.0;0;1;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183;0;0;2
481;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2004;0;1;0.0;0.0;0.0;5.0;0.0;0;0.0;1;3;49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;198;0;0;2
482;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2005;0;1;0.0;0.0;0.0;3.0;0.0;0;0.0;0;2;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;202;0;18;2
483;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2006;0;1;0.0;0.0;0.0;2.0;0.0;0;0.0;1;2;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190;0;0;2
484;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2007;0;1;0.0;0.0;0.0;5.0;0.0;2;0.0;3;2;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183;0;0;2
485;Lozing op oppervlaktewater;242 Landbouwchemicaliënindustrie;2008*;0;1;0.0;0.0;0.0;2.0;0.0;1;0.0;1;1;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206;0;37;4
486;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;1990;6;5;0.0;110.0;10.0;360.0;;195;19.0;46;861;684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
487;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;1995;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
488;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2000;0;0;0.1;0.0;1.2;0.0;;0;0.0;47;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
489;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2003;0;0;0.0;0.0;1.9;0.0;0.0;0;0.0;33;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
490;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2004;0;0;2.1;0.1;2.0;0.3;0.1;0;0.003;56;0;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0;0;1
491;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2005;0;0;0.3;0.0;1.7;0.0;0.1;0;0.0;48;0;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;2
492;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2006;0;0;0.1;0.0;0.7;0.0;0.0;0;0.0;27;0;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;2
493;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2007;0;0;4.2;0.0;0.2;0.0;0.0;0;0.0;27;0;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
494;Lozing op oppervlaktewater;243 Verf-, lak-, mastiek-, drukinktind.;2008*;0;0;0.4;0.0;0.1;0.0;0.0;0;0.0;14;0;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
495;Lozing op oppervlaktewater;244 Farmaceutische industrie;1990;6;962;0.0;0.0;0.0;0.2;;127;0.0;1;1;138;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5255;0;0;4450
496;Lozing op oppervlaktewater;244 Farmaceutische industrie;1995;0;4;0.0;0.0;0.0;0.0;;0;0.3;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;615;0;0;8
497;Lozing op oppervlaktewater;244 Farmaceutische industrie;2000;6;222;0.0;0.4;0.0;13.7;;92;0.1;0;228;155;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.637;0.0;0.0;0.0;0.0;1066;0;0;813
498;Lozing op oppervlaktewater;244 Farmaceutische industrie;2003;45;374;0.0;0.0;0.0;7.0;0.0;103;0.12;1;115;322;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.027;0.021;0.0;0.0;0.0;1019;0;0;2124
499;Lozing op oppervlaktewater;244 Farmaceutische industrie;2004;37;338;0.0;0.0;0.0;5.0;0.0;72;0.0;2;91;324;0.0;0.2;0.0;0.0;6.6;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;1053;0;0;1897
500;Lozing op oppervlaktewater;244 Farmaceutische industrie;2005;39;292;0.0;5.2;0.0;5.0;0.0;75;0.0;3;51;315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;1016;0;0;1650
501;Lozing op oppervlaktewater;244 Farmaceutische industrie;2006;47;303;0.0;0.0;0.0;5.0;0.0;74;0.0;1;64;248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;968;0;0;1946
502;Lozing op oppervlaktewater;244 Farmaceutische industrie;2007;26;272;0.0;0.0;0.0;0.0;0.0;124;0.0;0;45;188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21390;0;0;1459
503;Lozing op oppervlaktewater;244 Farmaceutische industrie;2008*;23;257;0.0;0.0;0.0;1.0;0.0;5;0.008;0;8;165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21595;0;0;1364
504;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;1990;0;14;0.0;0.7;0.14;5.0;;10;0.0;7;0;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1367;0;0;61
505;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;1995;0;4;0.0;0.5;0.09;3.0;;6;0.0;4;4;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;32
506;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2000;0;1;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28;0;0;6
507;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2003;0;1;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;4
508;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2004;0;1;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;5
509;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2005;0;1;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;6
510;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2006;0;1;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;5
511;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
512;Lozing op oppervlaktewater;245 Zeep-, wasmiddelen-, cosmetica-ind.;2008*;0;1;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;5
513;Lozing op oppervlaktewater;246 Overige chemische productenind.;1990;1;82;0.0;1.0;0.0;4.0;;389;1.903;83;41;300;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183;0;0;1118
514;Lozing op oppervlaktewater;246 Overige chemische productenind.;1995;2;69;0.0;1.9;1.36;75.2;;165;2.2;91;84;434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3146;0;0;267
515;Lozing op oppervlaktewater;246 Overige chemische productenind.;2000;5;202;0.0;18.6;0.4;18.8;;69;0.97;60;156;220;0.1;0.2;0.0;0.0;1.0;1.5;0.0;0.0;0.017;0.0;0.0;0.0;0.0;8945;0;0;390
516;Lozing op oppervlaktewater;246 Overige chemische productenind.;2003;5;218;0.0;24.9;4.343;82.9;8.0;140;1.795;34;99;429;0.4;0.3;0.0;0.0;0.3;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5232;0;0;317
